cid	character	initial	final	tone	note
1	多	t	ua	45	
2	拖	th	ua	45	
3	大	t	ua	33	
4	锣	l	ɔ	23	
5	左	ɬ	ɔ	33	
6	歌	k	ua	45	
7	个	k	ɛi	23	
8	可	kh	ɔ	453	
9	鹅	ŋ	ɔ	23	
11	河	h	ɔ	23	
12	茄	k	iɔ	23	
13	破	ph	ua	21	
14	婆	p	ɔ	23	
15	磨	m	ɔ	33	
16	磨	m	ɔ	33	
17	躲	t	ɔ	453	
18	螺	l	ɔ	23	实际音值24
19	坐	tʃ	ɛ	33	
20	锁	ɬ	ɔ	453	
21	果	k	uɛi	453	
22	过	k	uɛi	21	
23	课	kh	ɔ	21	
24	火	h	uɛi	453	
25	货	h	uɛi	21	
26	祸	h	uɛi	21	
27	靴	h	ɛ	45	
28	把	p	ɛ	453	
29	爬	p	ɛ	23	
30	马	v	ɛ	453	
31	骂	m	ɛ	33	
32	茶	t	ɛ	23	
33	沙	ɬ	ua	45	
34	假	k	ɛ	453	
35	嫁	k	ɛ	21	
36	牙	ŋ	ɛ	23	
37	虾	h	ɛ	45	
38	下	∅	ɛ	33	
39	夏	∅	ɛ	33	
40	哑	∅	ɛ	453	
41	姐	tʃ	ia	453	
42	借	tʃ	iɔ	453	
43	写	ɬ	ia	453	
44	斜	ɬ	ia	23	
45	谢	ɬ	ia	33	
46	车	tʃh	ia	45	
47	蛇	ɬ	ua	23	
48	射	ɬ	ua	33	
49	爷	∅	ia	23	
50	野	∅	ia	453	
51	夜	∅	ia	33	
52	瓜	k	uɛi	45	
53	瓦	h	ĩã	33	
54	花	h	uɛi	45	
55	化	h	ua	21	
56	华	h	ua	23	
57	谱	ph	uou	453	
58	布	p	uou	21	
59	铺	ph	uou	45	
60	簿	p	uou	33	
61	步	p	uou	33	
62	赌	t	iou	453	
63	土	th	iou	453	
64	图	th	iou	23	
65	杜	t	iou	33	
66	奴	n	iɔ	23	
67	路	l	iou	33	
68	租	ɬ	iɔ	45	
69	做	ɬ	ɔ	21	
70	错	th	ɔ	21	
71	箍	kh	uou	45	
72	古	k	uou	453	
73	苦	kh	uou	453	
74	裤	kh	uou	21	
75	吴	∅	uou	23	
76	五	∅	uou	33	
77	虎	h	uou	453	
78	壶	h	uou	23	
79	户	h	u	33	
80	乌	∅	uou	45	
81	女	n	i	453	
82	吕	l	i	453	
83	徐	ɬ	i	23	
84	猪	t	i	45	
85	除	t	i	23	
86	初	tʃh	iei	45	
87	锄	tʃh	ɔ	23	
88	所	ɬ	ɔ	453	
89	书	ɬ	i	45	
90	鼠	tʃh	i	453	
91	如	∅	i	33	
92	举	k	i	453	
93	锯	k	i	21	
94	去	kh	i	21	
95	渠	kh	ia	33	
96	鱼	h	i	23	
97	许	kh	i	453	
98	余	∅	i	23	
99	府	h	u	453	
100	付	h	u	33	
101	父	h	u	33	
102	武	v	u	453	
103	雾	v	u	33	
105	柱	tʃh	i	23	
106	住	tʃ	i	33	
107	数	ɬ	iau	21	
108	数	ɬ	iau	21	
109	主	tʃ	i	453	
110	输	ɬ	u	45	
112	树	ʃ	i	21	
113	句	k	i	21	
114	区	kh	i	45	
115	遇	∅	i	33	
116	雨	h	uou	33	
117	芋	∅	uou	33	
118	裕	∅	i	33	
119	胎	th	ɛ	45	
120	台	t	ɔi	23	
121	袋	t	ɛ	33	
122	来	l	ai	23	
123	菜	th	ai	21	
124	财	ɬ	ai	45	
125	该	k	ai	45	
126	改	k	uɛi	453	
127	开	kh	ui	45	
128	海	h	ai	453	
129	爱	∅	ai	21	
130	贝	p	uɛi	21	
131	带	t	ua	21	
132	盖	k	ua	45	
133	害	h	ai	33	
134	拜	p	ai	21	
135	排	ph	ai	23	
136	埋	m	ai	23	
137	戒	k	ai	21	
138	摆	p	ai	453	
139	派	ph	ai	453	
140	牌	p	ai	23	
141	买	v	iei	453	
142	卖	v	iei	33	
145	街	k	iei	45	
146	解	k	iei	453	
147	鞋	∅	iei	23	
148	蟹	h	iei	453	
149	矮	∅	ai	33	实际音值32
150	败	p	ai	33	
151	币	p	iei	33	
152	制	tʃ	iei	33	
153	世	ɬ	i	21	入～
153	世	ɬ	iei	21	～界
154	艺	ŋ	iei	33	
155	米	v	i	453	
156	低	t	iei	45	
157	梯	th	iei	45	
158	剃	th	i	21	
159	弟	t	iei	33	
160	递	t	ai	33	
161	泥	n	iei	23	
162	犁	l	iei	23	
163	西	ɬ	ai	45	
164	洗	ɬ	iei	453	
165	鸡	k	iei	45	
166	溪	kh	iei	45	
167	契	kh	iei	21	
168	系	h	iei	33	
169	杯	p	uɛi	45	
170	配	ph	uɛi	21	
171	赔	ph	uɛi	23	
172	背	p	uɛi	33	
173	煤	v	ɔi	23	
174	妹	m	ui	33	
175	对	t	ui	21	
176	雷	l	ui	23	
177	罪	ɬ	uɛi	33	
178	碎	ɬ	ui	21	
179	灰	h	uɛi	45	
180	回	h	uɛi	23	
181	外	∅	ua	33	
182	会	∅	ui	33	
183	怪	k	uai	21	
184	块	kh	uai	21	
185	怀	h	ui	23	
186	坏	h	ai	33	
187	拐	k	uɛi	453	
188	挂	k	ua	21	
189	歪	∅	uɛi	45	
190	画	∅	uɛi	33	
191	快	kh	uai	21	
192	话	∅	uɛi	33	
193	岁	h	uɛi	21	
194	卫	∅	uɛi	33	
195	肺	h	ui	21	
196	桂	k	ui	21	
197	碑	p	i	45	
198	皮	ph	uɛi	23	
199	被	ph	uɛi	33	
200	紫	ɬ	u	453	
201	刺	tʃh	i	21	
202	知	t	i	45	
203	池	tʃh	i	23	
204	纸	ɬ	ua	453	
206	寄	k	i	21	
207	骑	kh	ia	23	
208	蚁	h	ɛ	23	
209	义	∅	i	33	
210	戏	h	i	21	
211	移	∅	i	23	
212	比	p	i	453	
213	屁	ph	ui	21	
214	鼻	ph	i	33	
215	眉	m	i	23	
216	地	t	i	33	
217	梨	l	iei	23	
218	资	ɬ	u	45	
219	死	ɬ	i	453	
220	四	ɬ	i	21	
221	迟	tʃh	i	23	
222	师	ɬ	u	45	
223	指	tʃ	i	453	
224	二	∅	i	33	
225	饥	k	i	45	
226	器	h	i	21	
227	姨	∅	i	23	
228	李	l	i	453	
229	子	tʃ	i	453	
230	字	∅	i	33	
231	丝	ɬ	iɔ	45	
232	祠	ɬ	u	33	
233	寺	ɬ	u	33	
234	治	tʃ	i	33	
235	柿	ɬ	i	23	
236	事	ɬ	u	33	
237	使	ɬ	ai	453	
238	试	ɬ	i	21	
239	时	ɬ	i	23	
240	市	tʃh	i	33	
241	耳	h	i	23	
242	记	k	i	21	
243	棋	k	i	23	
244	喜	h	i	453	
245	意	∅	i	21	
246	几	k	ui	453	
247	气	kh	ui	21	
248	希	h	i	45	
249	衣	∅	i	45	
250	嘴	th	ui	33	
251	随	t	ui	33	
252	吹	th	ui	45	
253	垂	ɬ	ui	33	
254	规	k	ui	45	
255	亏	kh	ui	45	
256	跪	k	ui	33	
257	危	ŋ	iei	33	
258	类	l	ui	33	
259	醉	ɬ	ui	21	
260	追	tʃ	ui	45	
261	锤	th	ui	23	
262	水	ɬ	ui	453	
263	龟	k	u	45	
264	季	k	ui	21	
265	柜	k	ui	33	
266	位	∅	ui	33	
267	飞	p	uɛi	45	
268	费	h	ui	21	
269	肥	p	ui	23	
270	尾	v	uɛi	453	
271	味	v	i	33	
272	鬼	k	ui	453	
273	贵	k	ui	21	
274	围	∅	ui	33	
275	胃	∅	ui	33	
276	宝	p	ɔ	453	
277	抱	ph	ɔ	33	
278	毛	m	ɔ	23	
279	帽	m	ɔ	33	
280	刀	t	ɔ	45	
281	讨	th	ɔ	45	
282	桃	th	au	23	
283	道	t	au	33	
284	脑	n	au	453	
285	老	l	au	33	
286	早	ɬ	a	453	
287	灶	ɬ	au	21	
288	草	th	au	453	
289	糙	ɬ	iou	33	
290	造	ɬ	au	21	
291	嫂	ɬ	ɔ	453	
292	高	k	au	45	
293	靠	kh	au	21	
294	熬	ŋ	au	33	
295	好	h	ɔ	453	
296	号	h	ɔ	33	
297	包	p	au	45	
298	饱	p	a	453	
299	炮	ph	au	33	
300	猫	m	iau	45	
301	闹	n	au	33	
302	罩	tʃ	iau	21	
304	找	tʃ	iau	453	
305	抄	tʃh	iau	45	
306	交	k	au	45	
307	敲	kh	a	21	
308	孝	h	a	21	
309	校	h	au	33	
310	表	p	iɔ	453	
311	票	ph	iɔ	21	
312	庙	m	iɔ	45	
313	焦	ɬ	iau	45	
314	小	ɬ	iɔ	453	
315	笑	tʃh	iɔ	21	
316	朝	tʃh	iau	23	
317	照	tʃ	iɔ	21	
318	烧	ɬ	iɔ	45	
319	绕	ȵ	iɔ	23	
320	桥	k	iɔ	23	
321	轿	k	iɔ	33	
322	腰	∅	iɔ	45	
323	要	∅	iau	21	
324	摇	∅	iɔ	23	
325	鸟	n	iau	33	
326	钓	t	iɔ	21	
327	条	th	iau	23	
328	料	l	iau	33	
329	箫	ɬ	iau	45	
330	叫	k	iau	21	
331	母	m	u	453	
332	抖	t	au	453	
333	偷	th	au	45	
334	头	th	au	23	
335	豆	t	au	33	
336	楼	l	au	23	
337	走	ɬ	au	453	
338	凑	th	au	21	
339	钩	ŋ	au	45	
340	狗	k	au	453	
341	够	k	au	21	
342	口	kh	au	453	
343	藕	ŋ	au	33	
344	后	∅	au	33	
345	厚	k	au	33	
346	富	h	u	33	
347	副	h	u	33	
348	浮	ph	u	23	
349	妇	h	u	33	
350	流	l	au	23	
351	酒	tʃ	iu	453	
352	修	ɬ	iu	45	
353	袖	ɬ	iu	33	
354	抽	tʃh	iu	45	
355	绸	tʃh	iu	23	
356	愁	tʃh	iu	23	
357	瘦	ɬ	iu	21	
358	州	tʃ	iu	45	
359	臭	tʃh	iu	21	
360	手	tʃh	iu	453	
361	寿	ɬ	iu	33	
362	九	k	au	453	
363	球	kh	iu	23	
364	舅	k	u	33	
365	旧	k	u	33	
366	牛	h	u	23	
367	休	∅	iu	45	
368	优	∅	iu	45	
369	有	∅	u	33	
370	右	∅	iu	33	
371	油	∅	iu	23	
372	丢	t	iu	45	
373	幼	∅	iu	33	
374	贪	th	am	45	
375	潭	th	am	23	
376	南	n	am	23	
377	蚕	ɬ	am	23	
378	感	k	am	453	
379	含	kh	am	23	
380	暗	∅	am	21	
381	搭	t	a	53	
382	踏	t	a	33	
383	拉	l	a	45	
384	杂	ɬ	ap	23	
385	鸽	k	ap	53	
386	盒	h	ap	23	
387	胆	t	a	453	
388	毯	th	an	453	
389	淡	t	am	33	
390	蓝	l	am	23	
391	三	ɬ	a	45	
392	甘	k	am	45	
393	敢	k	a	453	
394	喊	h	iɛm	21	
395	塔	th	a	53	
396	蜡	l	a	33	
398	杉	ɬ	am	45	
399	减	k	iɛm	453	
400	咸	k	iɛm	23	
401	插	th	a	33	
402	闸	ɬ	a	33	
403	夹	k	iap	23	
404	衫	ɬ	a	45	
405	监	k	am	45	
406	岩	ŋ	am	45	
407	甲	k	a	53	
408	鸭	∅	a	53	
409	黏	n	iɛm	45	
410	尖	tʃ	iɛm	45	
411	签	th	iɛm	45	
412	占	tʃ	iɛm	21	
413	染	n	i	453	
414	钳	kh	iɛm	23	
415	验	ȵ	iɛm	33	
416	险	h	iɛm	453	
417	厌	∅	ia	21	
418	炎	ȵ	iɛm	23	
419	盐	∅	iɛm	23	
420	接	tʃ	i	53	
421	折	tʃ	i	53	
422	叶	∅	iap	23	
423	剑	k	iɛm	21	
424	欠	kh	iɛm	21	
425	严	ȵ	iɛm	23	
426	业	∅	iap	23	
427	点	t	iɛm	453	
428	店	t	iɛm	21	
429	添	th	iɛm	45	
430	甜	t	i	23	
431	念	n	iɛm	33	
432	嫌	h	iɛm	23	
433	跌	t	iɛt	53	
434	贴	th	iap	53	
435	碟	t	iap	23	
436	协	h	iap	53	
437	犯	h	uan	33	
438	法	h	uat	53	
439	品	ph	in	453	
440	林	l	im	23	
441	浸	tʃ	im	21	
442	心	ɬ	im	45	
443	寻	tʃh	im	23	
444	沉	t	iɛm	23	
445	参	ɬ	im	45	
446	针	tʃ	iɛm	45	
447	深	tʃh	im	45	
448	任	ȵ	iɛm	33	
449	金	k	im	45	
450	琴	kh	im	23	
451	音	∅	im	45	
452	立	l	ip	23	
453	集	tʃ	ap	23	
454	习	ɬ	ap	23	
455	汁	tʃ	iap	53	
456	十	ɬ	ap	23	
457	入	∅	ip	23	
458	急	k	ip	53	
459	及	k	ap	23	
460	吸	kh	ip	53	
461	单	t	ua	45	
462	炭	th	ua	21	
463	弹	th	an	23	
464	难	n	an	23	
465	兰	l	an	23	
466	懒	l	an	453	
467	烂	l	an	33	
468	伞	ɬ	ua	21	
469	肝	k	ua	45	
470	看	kh	ua	21	
471	岸	ŋ	an	33	
472	汉	h	an	33	
473	汗	k	ua	33	
474	安	∅	an	45	
475	达	t	at	23	
476	辣	l	ua	33	
477	擦	th	uat	53	
478	割	k	ua	53	
479	渴	kh	ua	53	
480	扮	p	an	33	
481	办	p	an	33	
482	铲	tʃh	iɛn	453	
483	山	ɬ	ua	45	
484	产	th	an	453	
485	间	k	an	45	
486	眼	ŋ	an	453	
487	限	h	an	23	
488	八	p	ɛ	53	
489	扎	tʃ	ia	53	
490	杀	ʃ	at	53	
491	班	p	an	45	
492	板	p	an	453	
493	慢	m	an	33	
494	奸	k	an	45	
495	颜	ŋ	an	23	
497	变	p	iɛn	21	
498	骗	ph	iɛn	21	
499	便	p	iɛn	33	
500	棉	m	i	23	
501	面	m	iɛn	33	
502	连	l	iɛn	23	
503	剪	tʃ	iɛn	453	
504	浅	tʃh	iɛn	453	
505	钱	tʃ	i	23	
506	鲜	ɬ	iɛn	45	
507	线	ɬ	ua	21	
508	缠	tʃh	in	23	
509	战	tʃ	iɛn	21	
510	扇	ɬ	i	33	
511	善	ɬ	iɛn	33	
512	件	k	ia	33	
513	延	∅	in	453	
514	别	p	iɛt	23	
515	灭	m	iɛt	23	
516	列	l	iɛt	23	
517	撤	tʃh	iɛt	53	
518	舌	tʃ	i	33	
519	设	tʃh	iɛt	53	
520	热	∅	iɛt	23	
521	杰	k	iɛt	23	
522	孽	n	iap	23	
523	建	k	iɛn	21	
524	健	k	ia	33	
525	言	ȵ	iɛn	23	
526	歇	kh	iɛt	53	
527	扁	p	iɛn	453	
528	片	ph	iɛn	21	
529	面	m	iɛn	33	
530	典	t	iɛn	453	
531	天	th	i	45	
533	垫	t	iɛm	33	
534	年	n	i	23	
535	莲	l	iɛn	23	
536	前	tʃ	ieŋ	23	
537	先	ɬ	ieŋ	45	
538	肩	k	iɛn	45	
539	见	k	iɛn	21	
540	牵	h	iɛn	45	
541	显	h	iɛn	453	
542	现	h	ɛn	33	
543	烟	∅	ɛn	45	
544	憋	p	iɛt	53	
545	篾	v	i	33	
546	铁	th	i	53	
547	捏	n	iɛt	23	
548	节	tʃ	ɛ	53	
549	切	th	i	53	
550	截	tʃ	iɛt	23	
551	结	k	iɛt	53	
552	搬	p	ua	45	
553	半	p	ua	21	
554	判	ph	uan	21	
555	盘	p	ua	23	
556	满	m	ua	453	
557	端	t	uan	45	
558	短	t	ɛ	453	
559	断	t	ui	33	
560	暖	n	uan	33	
561	乱	l	uan	33	
562	酸	ɬ	ui	45	
563	算	ɬ	ui	21	
564	官	k	ua	45	
566	欢	kh	uan	45	
567	完	∅	uan	23	
568	换	ŋ	ũã	33	
569	碗	ŋ	ũã	453	
570	拨	p	ua	53	
571	泼	ph	ua	53	
572	末	m	uat	23	
573	脱	th	uat	53	
574	夺	t	uat	23	
575	阔	kh	ua	53	
576	活	∅	uat	23	
577	顽	ŋ	an	23	
578	滑	kh	ut	23	
579	挖	∅	uat	53	
580	闩	ʃ	ɛn	45	
581	关	k	uan	45	
582	惯	k	uan	21	
583	还	h	uan	23	
584	还	h	uan	23	
585	弯	∅	uan	45	
586	刷	th	ua	53	
587	刮	k	uɛi	53	
588	全	ɬ	uan	23	
589	选	ɬ	uan	453	
590	转	t	ui	453	
591	传	th	ui	23	
592	传	th	ui	23	
593	砖	ɬ	ui	45	
594	船	ɬ	un	23	
595	软	n	ui	453	
596	卷	k	iɛn	453	
597	圈	kh	uan	45	
598	权	kh	iɛn	23	
599	圆	∅	uan	23	
600	院	∅	uan	453	
601	铅	∅	uan	23	
602	绝	ɬ	uat	23	
603	雪	ɬ	ɛ	53	
604	反	h	uan	453	
605	翻	h	uan	45	
606	饭	p	ui	33	
607	晚	m	an	453	
608	万	m	an	33	
609	劝	h	iɛn	21	
610	原	∅	uan	23	
611	冤	∅	uan	45	
612	园	∅	uan	23	
613	远	h	ũĩ	33	
614	发	h	uat	53	
615	罚	h	uat	23	
616	袜	m	uɛi	33	
617	月	v	uɛi	33	
618	越	∅	uat	23	
619	县	h	iɛn	33	
620	决	kh	iɛt	53	
621	缺	kh	iɛt	53	
622	血	h	uɛi	53	
623	吞	th	un	45	
624	根	k	in	45	
625	恨	h	an	33	
626	恩	∅	in	45	
627	贫	ph	in	23	
628	民	m	un	23	
629	邻	l	an	33	
630	进	tʃ	in	21	
631	亲	tʃh	in	45	
632	新	ɬ	in	45	
633	镇	tʃ	iɛn	21	
634	陈	t	an	23	
635	震	tʃ	iɛn	21	
636	神	ɬ	in	23	
637	身	ɬ	in	45	
638	辰	ɬ	in	23	
639	人	∅	in	23	
640	认	∅	in	33	
641	紧	k	in	453	
642	银	ŋ	in	23	
643	印	∅	in	21	
644	引	∅	in	453	
645	笔	p	i	53	
646	匹	ph	iɛt	53	
647	密	m	iɛt	23	
648	栗	l	at	23	
649	七	tʃh	it	53	
650	侄	t	it	23	
651	虱	ɬ	at	53	
652	实	ɬ	it	23	
653	失	ɬ	it	53	
654	日	∅	it	23	
655	吉	k	it	53	
656	一	∅	it	53	
657	筋	k	in	45	
658	劲	k	ia	33	
659	勤	kh	in	23	
660	近	k	in	33	
661	隐	∅	in	453	
662	本	p	uan	453	
663	盆	p	ua	23	
664	门	m	ui	23	
665	墩	t	un	45	
666	嫩	n	un	33	
667	村	th	un	45	
668	寸	th	un	21	
669	蹲	t	uan	45	
670	孙	ɬ	un	45	
671	滚	kh	un	453	
672	困	kh	un	21	
673	婚	∅	un	45	
674	魂	h	un	23	
675	温	∅	un	45	
676	卒	ɬ	at	53	
677	骨	k	ut	53	
678	轮	l	iɛn	23	
679	俊	ɬ	in	21	
680	笋	ɬ	un	453	
681	准	tʃ	un	453	
682	春	th	un	45	
683	唇	tʃh	iɛn	23	
