汉字	拼音	注释											
吐	tʰu3												
兔	tʰu5	～儿											
途	tʰu2												
屠	tʰu2												
圖	tʰu2												
徒	tʰu2	～弟											
杜	tʰu6												
度	tʰu6												
渡	tʰu6												
鍍	tʰu6												
奴	nu2	～才											
努	nu3												
怒	nu6												
盧	lu2	～山											
爐	lu2												
鹵	lu3												
魯	lu3												
櫓	lu3												
露	lu6												
路	lu6												
賂	lu6												
租	tsu1												
祖	tsu3												
組	tsu3												
做	tsɔ5												
粗	tsʰu1												
醋	tsʰu5												
錯	tsʰɔ5												
措	tsʰɔ5												
蘇	su1												
酥	su1												
素	su5												
塑	sɔ6	～料											
訴	su5												
辜	ku1												
孤	ku1												
箍	kʰu2												
姑	ku1												
估	ku1												
古	ku3												
賈	ku3												
股	ku3												
鼓	ku3												
蠱	ku3												
故	ku5												
顧	ku5												
固	ku5												
雇	ku5												
枯	kʰu1												
苦	kʰu3												
庫	kʰu5												
褲	kʰu5												
梧	u2												
吾	u2												
吳	ŋ2	姓											
吳	u2												
五	ŋ3												
午	u3												
伍	u3												
悟	u6												
誤	u6												
呼	xu1												
虎	xu3												
滸	xu3												
戽	xu5	泼											
壺	xu2												
胡	xu2	姓											
鬍	u2	～子须											
狐	xu2												
湖	xu2												
戶	xu6												
滬	xu6												
互	xu6												
護	xu6	～士											
烏	u1	黑											
污	u1												
惡	u5	可～											
女	ȵy3												
驢	ti2												
呂	ti3												
侶	ti3												
旅	ti3												
慮	ti6												
濾	ti6												
蛆	tɕʰi1												
絮	ɕi5												
徐	ɕi2	姓											
徐	tɕʰi2	又											
序	ɕi6												
緒	ɕi6												
叙	ɕi6												
豬	tɕy1												
著	tɕy5	～名											
除	tɕʰy2												
苧	tɕʰy6	～麻											
箸	tɕʰy6												
阻	tsu3												
初	tsʰu1												
楚	tsʰu3												
鋤	tɕʰy2	～头											
疏	su1												
蔬	su1												
梳	su1												
所	sɔ3												
疏	su1												
諸	tɕy1												
煮	tɕy3												
處	tɕʰy3												
處	tɕʰy5												
書	ɕy1												
舒	ɕy1												
鼠	ɕy3	老～											
暑	ɕy3												
庶	ɕy5												
恕	ɕy5												
墅	ɕy6												
薯	ɕy2												
署	ɕy3												
如	y2												
汝	y3												
居	tɕy1												
舉	tɕy3												
鋸	tɕy5	名词											
鋸	kɛ5	动词											
據	tɕy5												
墟	ɕy1												
去	tɕʰy5	读字											
去	tɕʰiɛ5												
渠	tɕʰy2												
渠	tɕʰiɛ2	第三人称											
巨	tɕʰy6												
距	tɕʰy6												
拒	tɕʰy6												
遽	tɕʰy6												
魚	ȵy2												
漁	ȵy2												
語	ȵy3												
御	ȵy6												
虚	ɕy1												
噓	ɕy1												
許	ɕy3												
淤	y1												
圩	y2	堤坝											
於	y2												
余	y2												
餘	y2												
預	y6												
豫	y6												
夫	fu1												
膚	fu1												
甫	pʰu3	杜甫											
斧	fu3												
府	fu3												
腑	fu3												
俯	fu3												
賦	fu5												
傅	fu5												
付	fu5												
敷	fu1												
撫	fu3	～州											
赴	fu5												
訃	fu5												
符	fu2												
扶	fu2												
腐	fu3												
腐	kʰu3	～竹											
輔	pʰu3												
父	fu6												
附	fu6												
巫	u2												
誣	u2												
無	u2												
舞	u3												
侮	u3												
武	u3												
鵡	u3												
霧	məŋ3	训											
霧	u6												
務	u6												
縷	ti3												
屢	ti3												
趨	tɕʰi1												
取	tɕʰi3												
娶	tɕʰi3												
趣	tɕʰi5												
聚	tɕʰi6												
需	ɕi1												
須	ɕi1												
蛛	tɕy1												
株	tɕy1												
誅	tɕy1												
駐	tɕy5												
注	tɕy5												
厨	tɕʰy2												
柱	tɕʰy6												
住	tɕʰy6												
雛	tsʰu2												
數	su3												
數	su5												
珠	tɕy1												
朱	tɕy1												
主	tɕy3												
注	tɕy5												
鑄	tɕy5												
樞	ɕy1												
輸	ɕy1												
殊	ɕy2												
豎	ɕy6												
樹	ɕy6												
儒	y2												
乳	y3												
拘	tɕy1												
駒	tɕy1												
句	tɕy5												
區	tɕʰy1												
驅	tɕʰy1												
瞿	tɕʰy2												
具	tɕʰy6	玩～											
虞	ȵy2												
愚	ȵy2												
娛	ȵy2												
遇	ȵy6												
寓	ȵy6												
于	y2												
盂	y2												
雨	y3	落～											
禹	y3												
宇	y3												
羽	y3												
芋	y6												
羽	y3												
逾	y2												
榆	y2												
愉	y2												
愈	y2												
喻	y6												
裕	y6												
戴	tai5												
胎	tʰai3												
台	tʰai2												
態	tʰai5												
貸	tʰai6												
臺	tʰai2												
苔	tʰai2												
抬	tʰai2												
殆	tʰai6												
待	tʰai6												
怠	tʰai6												
代	tʰai6												
袋	tʰɛ6												
乃	nai3												
耐	nai6												
來	lai2												
災	tsai1												
栽	tsai1												
宰	tsai3												
載	tsai3												
再	tsai5												
載	tsai5												
猜	tsʰai1												
采	tsʰai3												
睬	tsʰai3												
彩	tsʰai3												
菜	tsʰai5												
裁	tsʰai2												
材	tsʰai2												
才	tsʰai2												
纔	tsʰai2												
財	tsʰai2												
在	tsʰai6												
腮	sai1												
賽	sai5												
該	kai1												
改	kai3												
開	kʰɛi1												
凱	kʰai3												
呆	tai1												
礙	ŋai6												
海	xai3												
孩	xai2												
亥	xai6												
哀	ŋai1												
埃	ŋai1												
愛	ŋai5												
貝	pɛi5												
沛	pʰɛi5												
帶	tai5												
泰	tʰai5												
太	tʰai5												
大	tʰai6												
奈	nai6												
賴	lai6												
癩	lai6												
蔡	tsʰai5												
蓋	kɛi5												
丐	kai5												
艾	ŋai6												
害	xɛi6	～人											
害	xai6	厉～											
藹	ŋai3												
拜	pai5												
排	pʰai2												
埋	mai2												
齋	tsai1												
豺	sai2												
皆	kai1												
街	kai1												
階	kai1												
戒	kai5												
芥	kai5												
尬	kɒ5												
界	kai5												
介	kai5												
疥	kai5												
届	kai5												
揩	kʰai1	擦拭											
楷	kʰai3												
諧	xai2												
械	kai5												
挨	ŋai2	～打											
挨	ŋai1	靠近											
擺	pai3												
派	pʰai5												
牌	pʰai2												
罷	pʰɒ6												
稗	pʰɒ6												
買	mai3												
賣	mai6												
奶	nai3	乳汁											
債	tsai5												
釵	tsʰai1												
差	tsʰai1												
柴	sai2												
篩	sai1	～～儿											
灑	sɒ3												
曬	sɒ5												
佳	kɒ1												
街	kai3												
解	kai3												
涯	ŋai2												
崖	ŋai2												
鞋	xai2												
蟹	xai3	爬～：螃蟹											
解	xai6	姓											
矮	ŋai3												
敗	pʰai6												
寨	tsai5												
蔽	pi5												
斃	pʰi6	枪～											
敝	pʰi6												
幣	pʰi6												
弊	pi5	作～											
厲	ti6												
勵	ti6												
例	ti6												
祭	tɕi5												
際	tɕi5												
滯	tsʰɿ6												
制	tsɿ6												
製	tsɿ6												
勢	sɿ5												
世	sɿ5	一～：一辈子											
誓	sɿ6	发～											
逝	sɿ6												
藝	ȵi6												
閉	pi5												
箅	pʰi6	蒸～儿：蒸笼中的竹屉											
批	pʰi1												
陛	pʰi6	～下											
迷	mi2												
米	mi3												
謎	mi2												
堤	tʰi2	读字											
低	ti1												
底	ti3												
抵	ti3												
帝	ti5												
梯	tʰi1												
體	tʰi3												
替	tʰi5												
涕	tʰiu0	鼻～											
剃	tʰi5	～头											
提	tʰi2												
題	tʰi2												
蹄	tʰi2												
啼	tʰi2												
弟	tʰi6	～郎											
第	tʰi6												
遞	ti5	快～											
泥	ȵi2												
犁	ti2												
黎	ti2												
禮	ti3												
麗	ti6												
隸	tʰi6												
擠	tɕi3												
濟	tɕi5	～公											
妻	tɕʰi1												
凄	tɕʰi1												
砌	tɕʰi5												
齊	tɕʰi2												
臍	tɕʰi6	肚～眼儿											
薺	tɕʰi6												
西	ɕi1												
犀	ɕi1												
洗	ɕi3												
細	ɕi5	小											
婿	ɕi5	女～（女婿又叫姑爷）											
雞	tɕi1												
稽	tɕi1												
計	tɕi5												
繼	tɕi5												
繋	tɕi5	～鞋儿带儿											
溪	tɕʰi1												
啟	tɕʰi3												
契	tɕʰi5												
倪	ȵi2												
系	ɕi6												
係	ɕi6	关～											
杯	pɛi1												
背	pɛi5												
輩	pɛi5												
背	pʰɛi6	～书											
配	pʰɛi5												
培	pʰɛi2												
陪	pʰɛi2												
賠	pʰɛi2												
倍	pʰɛi6												
佩	pʰɛi5												
媒	mɛi2												
枚	mɛi2												
玫	mɛi2												
梅	mɛi2	～花											
每	mɛi3												
昧	mɛi6												
妹	mɛi6	～子：妹妹，～儿：女儿											
堆	tɛi1												
對	tɛi5												
推	tʰɛi1												
腿	tʰɛi3												
退	tʰɛi5												
頽	tʰɛi2												
隊	tɛi5	大～											
内	nɛi6												
雷	lɛi2	打～											
催	tsʰɛi1												
崔	tsʰɛi1												
罪	tsʰɛi6												
罪	tsʰai6	得～											
碎	sɛi5												
碎	ɕi5	零～儿：零食											
塊	kʰuai5												
灰	xuɛi1												
悔	xuɛi3												
賄	xuɛi3												
晦	xuɛi5												
回	uɛi2												
匯	xuɛi6												
煨	uɛi1												
兑	tɛi5	换											
最	tsɛi5												
會	uɛi6	～不～											
外	ŋai6	～婆											
外	ŋɛi6	～头：外面											
外	uɛi6	～孙											
會	xuɛi6	开～											
怪	kuai5												
淮	xuai2												
懷	xuai2												
槐	xuai2												
壞	xuai3	～人											
壞	uai6	变质											
拐	kuai3												
掛	kʰuɒ6												
卦	kuɒ5												
畫	xuɒ6												
蛙	uɒ2												
快	kʰuai5												
筷	kʰuai5	～子											
話	uɒ6	说											
話	xuɒ6	电～											
脆	tsʰɛi5												
歲	ɕi5												
綴	tɕyɛi5												
贅	tɕyɛi5												
税	ɕyɛi5												
説	ɕyɛ6												
鱖	kuɛi5	～鱼											
衛	uɛi6												
廢	fi5												
肺	fi5												
吠	fi5												
圭	kuɛi1												
閨	kuɛi1												
桂	kuɛi5												
慧	xuɛi6												
惠	xuɛi6												
卑	pɛi1												
碑	pɛi1												
彼	pi3												
俾	pi3												
臂	pi5												
披	pʰi1												
譬	pʰi5												
皮	pʰi2												
疲	pʰi2												
脾	pʰi3												
被	pʰiu6	被子											
被	pʰɛi6												
婢	pʰi6												
避	pʰi6												
糜	mi2												
糜	mɛ6	～烂											
彌	mi2												
靡	mi2												
籬	ti2												
離	ti2												
璃	ti0	玻～											
荔	ti6												
紫	tsɿ3												
此	tsʰɿ3												
刺	tsʰɿ5												
斯	sɿ1												
撕	tsɿ1												
厮	sɿ1												
璽	ɕi3												
徙	ɕi3												
賜	sɿ5												
知	tsɿ1												
智	tsɿ5												
池	tsʰɿ2												
馳	tsʰɿ2												
支	tsɿ1												
枝	tsɿ1												
肢	tsɿ1												
只	tsɿ3	～有											
紙	tsɿ3												
施	sɿ1												
豕	sɿ3												
翅	tsʰɿ5												
匙	sɿ0	锁～											
是	sɿ6												
氏	sɿ6												
豉	sɿ0	豆～											
兒	ə2												
兒	nɛ0	儿缀											
爾	ə3												
寄	tɕi5												
企	tɕʰi3												
奇	tɕʰi2												
騎	tɕʰi2												
岐	tɕʰi2												
技	tɕʰi6												
妓	tɕʰi6												
徛	tɕʰi6	站立											
宜	ȵi2												
儀	ȵi2												
蟻	ȵi3												
義	ȵi6												
議	ȵi6												
誼	ȵi6												
犧	ɕi1												
戲	ɕi5												
椅	i3												
移	i2												
易	i6												
悲	pɛi1												
鄙	pi3												
比	pi3												
庇	pi5												
痹	pi5												
泌	pi5												
秘	pi5												
疕	pʰi3	头皮屑											
屁	pʰi5												
琵	pʰi2												
備	pʰi6												
鼻	pʰi6												
篦	pʰi6	～儿：密齿梳											
眉	mi2	～毛											
楣	mɛi2	倒～											
霉	mɛi2												
美	mɛi3												
媚	mɛi6												
寐	mɛi6												
地	tʰi6												
尼	ȵi2	～姑											
膩	ȵi5												
梨	ti2												
履	ti3												
利	ti6												
痢	ti6												
咨	tsɿ1												
資	tsɿ1												
姿	tsɿ1												
姊	tsɿ3	～妹											
次	tsʰɿ5												
瓷	tsʰɿ2												
糍	tsʰɿ2												
自	tsʰɿ6												
私	sɿ1												
死	sɿ3												
四	sɿ5												
肆	sɿ5												
致	tsɿ5												
遲	tsʰɿ2												
雉	tsʰɿ6												
稚	tsʰɿ6												
師	sɿ1												
獅	sɿ1												
脂	tsɿ1												
指	tsɿ3	动词											
指	tsɿ6	手～											
旨	tsɿ3												
至	tsɿ5												
示	sɿ6												
尸	sɿ1												
矢	sɿ3												
屎	sɿ3												
嗜	sɿ6												
視	sɿ6												
二	ə6												
貳	ə6												
肌	tɕi1												
飢	tɕi1												
几	tɕi1	茶～											
冀	tɕi5												
器	tɕʰi5												
棄	tɕʰi5												
祈	tɕʰi2												
鰭	tɕʰi2												
耆	tɕʰi2												
伊	i1												
懿	i5												
夷	i2												
姨	i2												
肄	i6												
你	ȵi3												
厘	ti3												
李	ti3												
理	ti3												
里	ti3												
裏	ti3												
鯉	ti3	～鱼											
吏	ti6												
兹	tsɿ1												
滋	tsɿ1												
子	tsɿ3												
梓	tsɿ3												
磁	tsʰɿ2												
慈	tsʰɿ2												
字	tsʰɿ6												
司	sɿ1												
絲	sɿ1												
思	sɿ1												
伺	tsʰɿ6												
辭	tsʰɿ2												
詞	tsʰɿ2												
祠	tsʰɿ2												
巳	tsʰɿ6												
祀	sɿ6												
似	sɿ6												
寺	tsʰɿ6												
嗣	tsʰɿ6												
飼	tsʰɿ6												
置	tsɿ5												
痴	tsʰɿ1												
耻	tsʰɿ3												
持	tsʰɿ2												
峙	tsʰɿ6												
痔	tsʰɿ6	痔疮											
治	tsʰɿ6	～鱼：杀鱼											
輜	tsɿ1												
廁	tsʰɛ6	～所											
士	tsʰɿ6												
事	sɿ6												
史	sɿ3												
使	sɿ3												
駛	sɿ3												
芝	tsɿ1												
之	tsɿ1												
址	tsɿ3												
止	tsɿ3												
趾	tsɿ5												
志	tsɿ5												
誌	tsɿ5												
痣	tsɿ5												
齒	tsʰɿ3												
詩	sɿ1												
始	sɿ3												
試	sɿ5												
時	sɿ2												
鰣	sɿ2												
市	sɿ6												
市	sɛ6	城～											
恃	sɿ6												
侍	sɿ6												
而	ə2												
耳	ə3												
耳	ə3	理睬											
餌	ə3												
基	tɕi1												
姬	tɕi1												
己	tɕi3	自～											
紀	tɕi5												
記	tɕi5												
欺	tɕʰi1												
起	tɕʰi2												
杞	tɕʰi3												
棋	tɕʰi2												
其	tɕʰi2												
旗	tɕʰi2												
期	tɕʰi2												
忌	tɕʰi6												
疑	ȵi2												
擬	ȵi3												
嘻	ɕi1												
嬉	ɕi5	玩耍											
禧	ɕi1												
熙	ɕi1												
喜	ɕi3												
醫	i1	～师											
意	i5												
矣	i3												
怡	i2												
貽	i2												
已	i3												
以	i3												
異	i6												
機	tɕi1												
譏	tɕi1												
饑	tɕi1												
幾	tɕi3	～多											
既	tɕi5												
豈	tɕʰi3	～有此理											
氣	tɕʰi5												
汽	tɕʰi5												
祈	tɕʰi2												
沂	ȵi2												
毅	ȵi6												
希	ɕi1												
稀	ɕi1												
依	i1												
衣	i1	～裳											
累	lɛi6												
嘴	tɕi3												
髓	ɕi3												
隨	tsʰɛi6	～便											
吹	tɕʰy1												
炊	tɕʰy1												
垂	ɕyɛi2												
睡	ɕyɛi6												
瑞	ɕyɛi6												
規	kuɛi1												
詭	kuɛi3												
虧	kʰuɛi1												
窺	kʰuɛi1												
跪	kʰuɛi3												
危	uɛi2	～险											
偽	uɛi3												
麾	xuɛi1												
毁	xuɛi3												
委	uɛi3												
喂	y5												
為	uɛi2												
為	uɛi6												
壘	lɛi3												
類	lɛi6												
鋁	lɛi3												
淚	tiu0	眼～											
醉	tɕi5												
翠	tsʰɛi5												
悴	tsʰɛi5												
綏	ɕi1												
雖	ɕi1												
粹	tsʰɛi5												
遂	sɛi6												
隧	sɛi6												
穗	ɕi6												
追	tɕyɛi1												
槌	tɕʰy2	芒～：捣衣用的棍状物体											
錘	tɕʰy2												
墜	tɕʰyɛi6												
衰	ɕyɛi1												
帥	ɕyai5												
率	ɕyai5												
錐	tɕyɛi1												
水	ɕy3												
水	ɕyɛi3	～果											
誰	ɕyɛi2												
龜	kuɛi1												
龜	kuɛi1												
軌	kuɛi3												
癸	kuɛi3												
晷	kuɛi3												
愧	kʰuɛi5												
季	tɕi2												
葵	kʰuɛi2												
逵	kʰuɛi2												
櫃	kʰuɛi6	冰～											
帷	uɛi2												
位	uɛi6												
維	uɛi2												
惟	uɛi2												
遺	i2												
唯	uɛi2												
飛	fi1												
非	fi1												
匪	fi3												
沸	fi5												
痱	fi5	～儿											
妃	fi1												
菲	fi1												
費	fi5												
肥	fi2												
薇	uɛi2												
微	uɛi2												
尾	mi3	～毛：尾巴											
尾	uɛi3												
未	uɛi6												
味	uɛi6	～头											
歸	kuɛi1												
鬼	kuɛi3												
貴	kuɛi5												
魏	uɛi6												
揮	xuɛi1												
輝	xuɛi1												
徽	xuɛi1	安～											
諱	xuɛi5												
威	uɛi1	～风											
畏	uɛi5	腻											
慰	uɛi5												
違	uɛi2												
圍	y2	～裙儿											
圍	uɛi2												
偉	uɛi3												
緯	uɛi3												
胃	uɛi6												
謂	uɛi6												
猬	uɛi6												
褒	pau1												
保	pau3	～护：保佑											
堡	pau3												
寶	pau3												
報	pau5												
袍	pʰau2												
抱	pʰau6												
暴	pʰau6												
毛	mau2	～儿：儿子											
冒	mau6												
帽	mau6	～子											
刀	tau1												
叨	tau1												
倒	tau3												
倒	tau5												
島	tau3												
禱	tau3												
到	tau5												
掏	tʰau2												
滔	tʰau1												
討	tʰau3	～饭个：乞丐											
套	tʰau5												
桃	tʰau2	～儿											
逃	tʰau2												
陶	tʰau2												
萄	tʰau2	葡～											
濤	tʰau2	人名											
稻	tʰau6	水～											
道	tʰau6	～理，～士											
導	tʰau6												
盗	tʰau6	强～											
腦	nau3												
惱	nau3												
勞	lau2												
撈	lau1												
嘮	lau1												
牢	lau2												
老	lau3												
遭	tsau1												
糟	tsau1												
早	tsau3												
棗	tsau3												
蚤	tsau3	□kɛ6～_x000D_											
澡	tsau3												
躁	tsau3												
灶	tsau5	～下：厨房											
操	tsʰau1												
造	tsʰau6												
草	tsʰau3												
曹	tsʰau2												
皂	tsʰau6	肥～											
騷	sau1												
臊	sau1												
掃	sau5												
嫂	sau3												
高	kau1												
膏	kau1												
羔	kau1												
糕	kau1												
稿	kau3												
告	kau5	～送											
考	kʰau3												
烤	kʰau3												
靠	kʰau5												
熬	ŋau2												
傲	ŋau6												
蒿	xau1												
薅	xau1												
好	xau3												
好	xau5												
耗	xau5												
豪	xau2												
毫	xau2	～子：硬币											
號	xau6												
浩	xau6												
號	xau2												
爊	ŋau1	久炖											
襖	ŋau3	～儿											
懊	ŋau5												
奥	ŋau5												
包	pau1												
胞	pau1												
飽	pau3												
豹	pau5												
爆	pʰau6	～炸											
泡	pʰau5												
抛	pʰau1												
炮	pʰau5												
跑	pʰau3												
鮑	pʰau6												
刨	pʰau2												
茅	mau2												
貓	mau3												
卯	mau3												
貌	mau6												
鬧	nau6	～热											
罩	tsau5												
抓	tɕiɒ1												
找	tsau3												
抄	tsʰau1												
鈔	tsʰau1												
炒	tsʰau3												
吵	tsʰau3												
巢	tsʰau2												
梢	sau1												
捎	sau1												
稍	sau1												
潲	sau5	～水											
交	kau1												
郊	kau1												
膠	kau1												
教	kau1												
絞	kau3												
狡	kau3												
鉸	kau3												
搞	kau3												
攪	kʰau6												
教	kau5												
較	kau5												
酵	kau5												
窖	kau5	旱厕											
校	xau6												
覺	kau5	睏～											
敲	kʰɔ6												
巧	tɕʰiau3												
咬	ŋau6	①盐和酒滴在伤口的感觉②盐渍_x000D_											
孝	xau5												
肴	xau2												
淆	xau2												
效	xau6												
校	kau5												
飈	piau1												
標	piau1												
表	piau3												
錶	piau3												
飄	pʰiau1												
漂	pʰiau1												
票	pʰiau5												
漂	pʰiau3												
嫖	pʰiau2												
瓢	pʰiau2												
描	miau2												
苗	miau2												
□_x000D_	miau3	细，与粗相对											
藐	miau3												
渺	miau3												
秒	miau3												
廟	miau6												
妙	miau6												
燎	tiau2												
焦	tɕiau1												
椒	tɕiau1												
剿	tɕiau3												
鍬	tɕʰiau1												
繰	tɕʰiau1	～边											
悄	tɕʰiau1												
俏	tɕʰiau5												
樵	tɕʰiau2												
瞧	tɕʰiau2												
消	ɕiau1												
宵	ɕiau1	元～											
霄	ɕiau1												
硝	ɕiau1												
銷	ɕiau1												
小	ɕiau3												
笑	ɕiau5												
鞘	ɕiau5												
朝	tsʰau2												
超	tsʰau1												
朝	tsau1	今～，明～											
潮	tsʰau2												
趙	tsʰau6												
兆	tsʰau6												
肇	tsʰau6												
召	tsʰau6												
昭	tsau1												
招	tsau1												
沼	tsau3												
照	tsau5												
詔	tsau5												
燒	sau1												
少	sau3												
少	sau5												
韶	sau2												
紹	sau6												
邵	sau6												
饒	iau2	上～											
擾	iau3												
繞	iau6												
驕	tɕiau1												
嬌	tɕiau1												
矯	tɕiau3												
喬	tɕʰiau2												
橋	tɕʰiau2												
轎	tɕʰiau6												
囂	ɕiau1												
枵	ɕiau1	薄，与厚相对											
妖	iau1												
邀	iau1												
腰	iau1												
要	iau1												
夭	iau1												
要	iau5												
搖	iau2												
謠	iau2												
窯	iau2												
姚	iau2	姓											
舀	iau3												
耀	iau6												
刁	tiau1	乖顺，聪明											
貂	tiau1												
雕	tiau1												
鳥	tiau3	～儿											
吊	tiau5												
釣	tiau5												
挑	tʰiau1												
跳	tʰiau5												
糶	tʰiau5	卖米											
條	tʰiau2												
調	tʰiau2												
掉	tʰiau3	调换											
調	tʰiau6												
尿	ȵiau6	读字											
尿	ɕi1												
聊	tiau2												
遼	tiau2												
撩	tiau3												
寥	tiau2												
廖	tiau6	姓											
了	tiau3												
瞭	tiau3												
料	tiau1												
簫	ɕiau1												
蕭	ɕiau1												
嘯	ɕiau5												
澆	tɕiau1												
繳	tɕiau3												
叫	tɕiau5												
竅	tɕʰiau5												
堯	ȵiau2												
曉	ɕiau3	～得：知道											
么	iau1												
杳	iau3												
撬	tɕʰiau6												
剖	pʰɛu1												
某	mɛu3												
畝	mɛu3												
牡	mɛu3	～花：牡丹											
拇	mu3												
母	mu3												
茂	mɛu6												
戊	u6												
貿	mɛu6												
兜	tɛu1												
斗	tɛu3												
抖	tɛu3												
陡	tɛu1												
鬥	tɛu5	～争；拼凑											
偷	tʰɛu1												
透	tʰɛu5												
頭	tʰɛu2												
投	tʰɛu2												
豆	tʰɛu6												
逗	tɛu5												
逗	tɛu1	招惹											
樓	lɛu2												
摟	lɛu3												
簍	lɛu3												
漏	lɛu6												
陋	lɛu6												
