ʅ
pʰ[1] □{用于“一大~”这一表达中，意思是“一大堆”,常用于粪便、垃圾等}趴葩[2]爬耙扒{~手}琶{琵~}杷{枇~}[5]怕
m[1]妈[2]麻蟆{蛤~}抹{~布}[3]马码蚂玛[5]骂
f[2]法乏发伐筏罚阀
t[2]答搭沓妲耷达跶{跌倒}[3]打[5]大
tʰ[1]他她它[2]踏塔榻塌遢獭挞
n[1]拉邋[2]拿纳衲讷腊捺{撇~}辣蜡
n[3]哪喇[5]那
tʂ[1]楂{山~}渣{~滓}□{意思是“张开”,如“~嘴”,意思为“张开嘴”}[2]杂眨闸炸{~油条}札扎铡匝砸吒肢{仅用于指称“膈肢窝儿”的时候}[3]蔗咋[5]乍诈榨炸{~弹}栅
tʂʰ[1]叉权差[2]茶搽茬查{调~}插察擦[3]岔[5]诧岔{~路口}
ʂ[1]沙砂纱裟鲨莎杉{~树}[2]杀刹[3]洒傻撒[5]飒煞霎厦{高楼大~}萨{拉~}
k[1]戛{法国~纳}家[2]膈{仅用于指称“膈肢窝儿”的时候}[3]给[5]尬
kʰ[2]掐-[3]卡{~住}
x[1]哈[5]下{用在“一下儿”中，表示很短的时间}
Ǿ[1]阿[2]伢[5]压{指牛马背上驮着人，人骑在牛马的背上}

ia
n[5]□{您}
ʨ[1]家加痂袈珈枷{~锁}嘉佳[2]夹荚颊裌{~衣}胛戛{~然而止}[3]甲假贾[5]架驾嫁稼价
ʨʰ[1]掐=[2]恰[3]卡{发~}[5]洽
ɕ[1]虾[2]霞瑕遐{闻名~迩}暇狭峡侠匣瞎辖黠 [5]下夏厦{~门}吓=
Ǿ[1]鸦丫桠[2]压押鸭牙芽蚜衙涯崖=[3]雅哑[5]亚轧讶砑{~平}

ua
tʂ[1]抓[2]□{“~坨”一词，“～坨”是一种犁地用的农具，还有的地方称之为“～槽”}瘸{用来形容手足抽筋儿后，手足蜷缩着的状态}[3]爪
tʂʰ[1]□{意思是“淋(雨)”。比如“衣服被雨～湿哒}
ʂ[1]唰{意义类似于“捋”,比如“把袖子~起来；把树叶子~下来”}[2]刷[3]耍
k[1]瓜[2]刮[3]寡剐[5]挂卦
kʰ[1]夸[2]括{包~}[3]垮[5]跨胯
x[1]花[2]华{中~}铧划{~船}华{~山；姓氏}桦滑猾[5]化画话划{计~}
Ǿ[1]蛙挖娲洼[2]袜娃[3]瓦哇□{拟声词，人呕吐时发出的声音。用于“干~”一词，意思是“干呕”。}

o
p[1]波菠玻拨播[2]簿钵钹勃渤脖饽{香~~}博膊搏薄{厚~}泊柏箔舶剥驳帛[5]跛簸{~箕}
pʰ[1]颇坡[2]婆泼剖迫=魄=[3]叵[5]破粕珀
m[1]摸[2]魔磨蘑摩慕馍模膜脉麦谋末没{沉~}莫漠寞墨默陌=[3]沫{~子}抹{涂~}某[5]茉慕墓募幕暮

io
n[2]略虐疟
ʨ[1]捉
ʨ[2]脚角{一~钱}爵-掘-觉-
ʨʰ[2]雀{麻~}鹊{喜~}却确
ɕ[1]削[2]学屑{木~}
Ǿ[2]约药钥跃岳乐{音~}

uo
t[1]多[2]掇{拾~}夺铎踱[3]朵躲[5]舵惰堕剁垛跺{~脚}
tʰ[1]拖[2]驮脱蜕{~皮}托坨砣跎陀鸵驼{骆~}[3]妥椭庹[5]唾拓□{用于“～笼”一词，意思是“穿着邋遢、不得体，同时伴随有行动的迟缓和愚钝”}
n[1]啰[2]挪罗逻萝锣箩骡螺脶落烙骆酪洛络乐{快~}诺[3]裸诺□{用于“～连”一词，意思是“废话很多”}[5]糯懦摞
tʂ[2]拙作昨着{睡~}酌灼桌卓琢{~磨}啄浊镯凿[3]左佐[5]坐座做
tʂʰ[1]搓蹉撮挫[2]绰戳龊[5]锉{~子}措错辍
ʂ[1]蓑梭唆梳娑挲[2]朔塑说{~话}勺{~子}[3]锁琐所索[5]硕烁
ʐ[2]若弱
k[1]锅歌哥戈{~壁}[2]郭国帼角{三~形}鸽割葛各搁阁-[3]果裹馃{油~子}[5]个过
kʰ[1]科棵颗蝌苛稞柯珂轲[2]壳瞌{~睡}磕-[3]可渴[5]课阔扩廓
x[1]喝豁{~嘴唇}[2]荷{~花}河何和{~气}禾合盒活[3]火伙{一~人}[5]贺货祸霍藿豁{~然开明}和{~面}或惑获鹤-
Ǿ[1]倭窝蜗涡莴屙[2]蛾鹅娥峨俄讹恶鄂鳄[3]我[5]卧握幄沃龌{~龊}饿

ə
p[1]掰{~开}[2]北百伯白铂泊{梁山~}
pʰ[1]拍{动词，~巴掌}[2]帕拍{名词，球~}迫魄
m[2]陌-
t[2]得德
tʰ[2]特忑
n[2]劣肋[5]勒{~索}那-
tʂ[1]遮[2]摺{~叠}褶蛰蜇哲辙辄折浙则泽择贼窄摘责宅-[3]者[5]这
tʂʰ[1]车[2]拆撤撤侧恻测策彻[3]扯[5]厕册
ʂ[1]奢赊[2]蛇佘涩舌虱塞{赌~}色啬[3]舍{~不得}[5]射麝赦社摄涉设瑟射舍{宿~}
ʐ[2]热[3]惹
k[2]胳格骼革隔膈疙咯{拟声词}阁=[3]嗝给
kʰ[1]苛稞柯珂轲[3]咳刻克客蛤坷磕=去-
x[1]呵[2]骇劾核{~武器、审~}黑阖涸吓-[5]褐貉赫嚇{恐~}鹤=
Ǿ[1]阿{~胶}[2]额[5]扼愕噩厄遏颚

ie
p[1]鳖憋[2]别{区~:离~}[3]瘪
pʰ[1]撇□{用于“～货”一词，意思是“水货”}[3]瞥□{折断}
m[2]篾蔑灭
t[1]爹[2]叠碟牒蝶谍迭跌
tʰ[2]帖贴铁
n[2]聂镊蹑猎列烈裂孽捏啮涅掠
ʨ[1]嗟皆=街=阶=[2]接捷睫杰揭碣羯竭节截结洁拮秸劫孑绝-[3]姐解=[5]借藉{~故}芥诫介=界=戒=倔
ʨʰ[2]切{~开}[3]且[5]妾怯窃
ɕ[1]些蝎楔{木~子}薛[2]邪斜谐偕携胁协血恤{T~衫}挟歇鞋穴雪[3]写[5]泻卸谢榭懈邂解{姓氏}屑{不~一顾}泄亵蟹=
Ǿ[1]耶椰噎掖[2]爷叶页业[3]也野冶[5]夜腋曳

ye
ʨ[1]撅噘{~嘴}[2]厥蕨橛蹶决诀抉崛珏矍爵掘觉绝[5]倔
ʨʰ[2]茄瘸缺榷阙
ɕ[1]靴薛=[2]穴=雪=
Ǿ[2]悦阅月越粤

ai
p[1]掰[3]摆[5]拜稗败跛{形容手脚的残疾，用于“~子”一词，意思是“瘸子”}
pʰ[2]排徘牌簲{竹~}[5]派湃
m[2]埋霾[3]买[5]卖迈
t[1]呆[3]歹逮[5]戴带贷待怠殆代黛玳袋大{~夫}
tʰ[1]胎苔{舌~}[2]台苔{青~}抬薹{菜~}[3]奤{形容人的外貌长得粗壮、蠢钝，特别是脸盘很大}[5]态太汰泰
n[2]来莱[3]乃奶[5]耐奈睐赖癞籁
tʂ[1]灾栽斋哉[3]翟宅=[3]宰崽仔载{三年五~}[5]在再载{~重}债寨□{用于“～被窝”,意思是“缝被子”}
tʂʰ[1]钗差{出~}猜=[2]才材财裁豺柴[3]彩採{~摘}睬踩[5]菜蔡
ʂ[1]腮鳃筛[5]赛晒塞{边~}
k[1]该垓皆街阶[3]改解{~放}[5]盖丐疥届械溉介界戒
kʰ[1]开揩[3]凯铠慨楷[5]忾概{大~}
x[2]孩骸还{~有}鞋蟹[3]海[5]亥害
Ǿ[1]哀埃挨[2]磑{~墨}捱{~打}崖-[3]矮蔼[5]艾爱碍隘

uai
tʂ[1]拽□{蹲}
tʂʰ[1]猜-[3]揣[5]踹
ʂ[1]衰摔[3]甩[5]帅疝率{统~}蟀
k[1]乖[3]拐[5]怪
kʰ[3]块[5]会{~计}刽侩脍快筷
x[2]怀槐淮徊[3]□{动词，意思是用双手握住某样东西用力摇晃}[5]坏
Ǿ[1]歪[5]外

əi
p[1]杯背{动词}碑卑悲[5]贝狈鐾{~刀布}辈倍蓓背{名词}焙被备币悖臂蔽-蓖-避-弊-闭-
pʰ[1]胚披[2]培赔裴陪蓓{人名用误}[5]沛配佩
m[2]莓霉梅胸枚玫媒煤没眉嵋楣{倒~}[3]每美[5]妹昧{愚~}媚袂寐魅
f[1]非霏菲绯飞妃[2]肥[3]匪翡诽斐[5]废肺吠疿沸费痱
t[1]堆-[3]抵[5]对队兑
tʰ[1]推-[3]腿-[5]褪-退-
n[2]雷擂[3]累{积~}垒儡馁磊蕾[5]内累{连~}类泪

uəi
t[1]堆=[5]对=队=兑=
tʰ[1]推=[3]腿=[5]颓退=
tʂ[1]追锥[3]嘴[5]最罪缀赘醉坠惴
tʂʰ[1]催崔摧吹炊[2]垂槌锤捶[3]璀[5]脆翠粹瘁萃淬
ʂ[1]虽[2]髓隋随绥谁[3]水[5]碎岁税睡遂隧邃穗祟
ʐ[3]蕊[5]芮锐瑞睿
k[1]圭闺规龟归瑰[3]诡轨鬼癸[5]鳜桂跪柜贵
kʰ[1]亏盔窥[2]傀奎逵葵睽魁馗[5]溃馈匮愧
x[1]灰恢诙麾挥辉晖徽[2]回茴蛔[3]悔诲毁[5]桧贿晦汇会绘惠蕙慧秽讳彗卉
Ǿ[1]煨偎威危微薇巍[2]桅为{作~}维惟唯帷违围[3]伪萎委诿痿韦伟纬尾娓苇炜猥[5]卫为{~什么}位魏畏尉慰蔚胃谓猬喂未味

au
p[1]褒包胞苞[2]雹[3]保堡褓宝饱[5]报抱暴菢{~小鸡}豹爆鲍曝
pʰ[1]抛泡{灯~}[2]袍刨咆庖[3]跑[5]泡{~沫}炮疱
m[1]猫[2]毛髦牦茅锚矛[3]卯铆[5]冒帽瑁貌茂贸袤
t[1]刀叨[3]祷岛捣倒{打~}导蹈[5]到倒{~水}道稻盗悼
tʰ[1]滔掏涛韬[2]桃逃淘陶萄啕[3]讨[5]套
n[1]捞[2]劳牢挠唠痨[3]脑恼老佬姥瑙[5]闹涝
tʂ[1]遭糟朝{今~}昭招钊[3]早枣蚤澡藻找沼爪[5]躁燥灶皂罩赵兆照召诏肇
tʂʰ[1]操抄钞超糙[2]曹槽嘈巢朝{~代}潮嘲[3]草炒吵[5]造
ʂ[1]骚梢捎稍烧管艄[2]韶芍苕{傻}[3]扫嫂少{多~}[5]潲{~水}少{~年}绍邵臊
ʐ[2]饶[3]扰[5]绕□{“偷”,如“东西被~了”}
k[1]高镐膏篙{竹~}羔糕[3]稿搞[5]告诰
kʰ[3]考烤拷[5]靠犒铐
x[1]蒿薅{~草}[2]豪壕嚎濠毫[3]好{~坏}郝[5]好{喜~}耗昊颢灏浩皓号{~数}
Ǿ[1]凹[2]熬獒翱[3]袄咬[5]傲奥澳懊{~恼，~悔}坳{山~}

iau
p[1]膘镖标彪[3]表婊裱
pʰ[1]飘漂{~流}[2]瓢嫖剽[3]漂{~白}[5]票漂{~亮}
m[1]喵瞄[2]苗描[3]藐渺秒[5]庙妙谬{荒~}
t[1]刁貂雕凋[3]屌[5]钓吊掉调{音~:~动}
tʰ[1]挑佻[2]条鲦{鲹~子}笤迢窕调{~和}[3]条{用在“打~~”这一表达中，意思是“没穿裤子”,只用于小孩子}[5]跳眺
n[2]燎瞭撩僚嘹镣缭疗辽聊寥{~~无几}[3]鸟袅了{~结}[5]尿料廖
ʨ[1]交郊胶茭蛟姣教{~书}焦蕉椒浇骄娇[2]嚼[3]绞狡饺皎佼矫搅剿缴侥[5]教{~育}酵窖觉{睡~}轿叫较校{~对}
ʨʰ[1]敲锹悄制跷{踩高~}[2]瞧憔樵乔侨桥荞[3]巧[5]鞘峭诮窍俏翘
ɕ[1]肖逍消宵霄硝销嚣萧箫潇骁枭[2]淆[3]小晓[5]孝哮效校笑啸
Ǿ[1]妖夭邀腰要{~求}幺吆[2]肴遥摇谣瑶窑窈姚尧[3]舀杳{~无音讯}咬=[5]要{重~}耀

əu
f[3]否
t[1]都{~是}兜着{~凉}[3]斗{一~}抖陡蚪[5]斗{战~}豆逗痘
tʰ[1]偷[2]头投[3]㪗{展开~气}□{用于形容坐在行驶在颠簸不平的路上的车上的感觉}[5]透
n[1]捋[2]娄楼[3]搂篓偻[5]漏陋瘘镂
tʂ[1]邹绉周舟州洲[2]轴[3]走肘[5]奏纣宙皱骤咒昼
tʂʰ[1]抽[2]绸稠惆畴筹踌愁仇酬[3]丑醜[5]凑臭
ʂ[1]搜飕馊艘收[3]手首守狩擞[5]嗽{咳~}瘦兽受寿授售
ʐ[2]柔揉蹂肉
k[1]勾钩沟[3]狗苟[5]够构购
kʰ[1]抠[3]口[5]叩扣寇蔻
x[2]侯喉猴瘊[3]吼[5]后逅厚候
Ǿ[1]欧殴鸥讴[3]藕偶呕[5]怄

iəu
t[1]丢
n[1]溜[2]牛刘浏留榴瘤馏流硫琉[3]纽扭钮扭柳
ʨ[1]鸠究阄{抓~}纠赳灸咎鬏揪[3]酒九久玖韭□{扭、拧,如“把衣服~干”}[5]就救白舅旧柩疚
ʨʰ[1]秋丘邱蚯鳅[2]囚求球裘逑酋仇{姓氏}[3]瞅
ɕ[1]修羞休[2]泅{~水}[3]朽[5]秀绣锈袖嗅
Ǿ[1]忧优悠幽攸黝[2]尤邮由油游犹鱿[3]有友酉莠[5]又右佑诱柚鼬釉幼

an
p[1]班斑颁扳般搬[3]板版[5]扮瓣办半伴拌傍{~晚}
pʰ[1]攀潘[2]盘蹒磐蟠[5]盼襻绊畔判叛
m[2]蛮瞒馒埋{~怨}[3]满[5]曼慢漫幔蔓谩
f[1]帆番藩翻蕃幡[2]凡烦矾繁樊[3]反返[5]泛范犯贩饭
t[1]耽担{~任}丹单{~独}郸端[3]胆疸掸短[5]担{挑~}淡旦诞但殚惮弹{子~}蛋断锻段缎
tʰ[1]贪坍滩摊瘫[2]潭谭谈痰檀昙坛弹{~琴}团[3]毯坦袒忐[5]探炭叹
n[2]南楠喃腩男蓝篮褴难{~易}兰拦栏婪阑澜岚[3]缆懒览揽榄暖-卵-[5]滥难{患~}烂乱
tʂ[1]簪沾粘毡詹瞻钻{~进去}[3]斩崭盏展辗攒{积~} □{用毛巾等物把水吸干}
tʂ[5]站蘸占{~领}赞绽栈战錾暂钻{~子}
tʂʰ[1]参{~加}搀掺餐[2]惭谗馋谄蟾残缠阐蝉禅婵蚕=[3]惨铲产[5]灿颤
ʂ[1]三衫珊姗跚山掮煽膻潸[2]□{身体、腿部抖动}[3]陕闪散{鞋带~哒}馓{~子}伞[5]散{分~}扇善膳缮擅赡讪汕单{姓氏}禅{~让}鳝
ʐ[2]然燃[3]染冉
k[1]甘柑坩泔尴干肝竿杆间{房~}[3]感敢橄秆擀赶杆{秤~}[5]干{~什么}赣
kʰ[1]堪勘刊龛[3]坎砍侃[5]看瞰
x[1]憨酣鼾[2]含函涵寒韩邯咸[3]喊罕[5]撼憾汉汗旱捍悍焊{电~}翰瀚
Ǿ[1]庵安鞍鹌淹-[5]暗岸按案

ien
p[1]鞭编边蝙[3]贬扁匾[5]变辨辩便{方~}遍{一~}辫
pʰ[1]篇偏翩[2]便{~宜}[5]骗{欺~}遍{~地}片
m[2]绵棉眠[3]免勉娩冕缅腼渑沔[5]面麺
t[1]掂踮{~脚}颠巅癫[3]点典[5]店电殿奠佃垫淀玷甸
tʰ[1]添天[2]甜田填恬[3]舔殄腆[5]掭{~笔}涕-{鼻涕}
n[1]拈搛蔫研[2]黏鲇鲶廉镰帘鲶连涟莲联年怜[3]脸碾撵敛[5]念练炼恋链
ʨ[1]监{~牢}尖兼艰间{中~}奸歼煎肩坚菅笺绒捐-[3]减碱检俭捡睑简柬拣剪茧[5]鉴{~定}舰涧渐剑谏箭溅践贱饯件犍建键健腱毽{~子}荐见
ʨʰ[1]千迁芊阡纤签谦牵铅骞[2]钳钱乾{~坤}虔前黔潜[3]浅遣谴[5]嵌欠芡歉倩茜
ɕ[1]仙鲜{新~}先[2]衔嫌闲痫娴涎贤弦舷咸=[3]险鲜{~有}癣藓显[5]陷馅限苋{~菜}线羡宪献现县腺
Ǿ[1]奄阉腌焉鄢嫣烟胭咽{~喉}淹[2]岩炎盐阎檐严颜延蜓筵言辕妍沿袁[3]掩眼演衍俨[5]验厌艳焰醉雁谚晏宴堰鼹赝砚彦燕{~子}咽{~下去}苑

uan
t[1]端[3]短[5]断锻段缎
n[2]銮鸾峦[3]暖卵[5]乱
tʂ[1]专砖钻{~进去}[3]转{~眼}纂[5]赚撰转{~圈圈}篆传{~记}钻{~子}
tʂʰ[1]川钏穿[2]传{~达}椽船鲹{~鲦子}蚕-[3]喘舛[5]窜篡串
ʂ[1]删酸闩栓拴[5]算蒜涮鳝
ʐ[2]然燃[3]软阮染冉
k[1]官棺倌观{~看}鳏关冠{皇~}[3]管馆[5]贯灌罐冠{~军}惯观{道~}
kʰ[1]宽髋[3]款
x[1]欢[2]桓还{~原}环[3]缓[5]奂唤涣焕换痪幻患宦
Ǿ[1]豌蜿弯湾[2]玩完丸纨顽[3]皖碗畹腕婉惋晚挽宛绾{~头发}[5]万	

yen
ʨ[1]鹃娟涓捐[3]卷{~起来}[5]眷卷{案~}绢圈{猪~}倦券
ʨʰ[1]圈{画~}[2]全痊荃诠蜷泉拳权颧[3]犬[5]劝
ɕ[1]轩宣喧萱掀锨{铁~}[2]旋漩璇玄悬[3]选[5]眩炫楦渲绚
Ǿ[1]冤渊鸢鸳[2]圆员缘元原源辕猿园援媛袁=沿-[3]远[5]院愿怨苑=	

ən
p[1]奔[3]本[5]笨
pʰ[1]烹[2]盆彭膨澎	
m[1]闷□{用于“~子儿”一词，用来形容“一个沉默寡言的人”}[2]门们扪[3]□{意思是“木头腐烂了”}[5]闷懑
f[1]分{~开}芬纷吩氛[2]焚坟汾[3]粉[5]粪奋愤忿份{一~}喷
t[1]登灯敦-墩-蹲-[3]等[5]凳邓瞪顿饨沌炖盾钝遁
tʰ[1]蚕[2]腾滕藤疼誊褪{“将手或物品从被绳子捆缚的状态中挣脱出来”、“动物蜕皮”、“把鱼刺、肉骨头在嘴里与肉分开后，弄出来”}屯豚臀囤
n[2]能棱伦沦轮仑{昆~}[3]冷[5]嫩楞论
tʂ[1]针斟珍榛臻真曾{姓氏}增砧征蒸箴甄争筝睁贞侦帧正{~月}尊-遵-[3]怎枕缜诊疹振拯整=[5]镇阵正政证症郑朕赠憎震赈
tʂʰ[1]参{~差}称{~呼}撑琛瞠皴{皮肤~裂}村[2]沉岑陈骋尘辰晨臣澄曾{~经}层澄橙乘承丞忱呈程成城诚惩盛{~满}存[3]逞[5]蹭称{相~}秤趁锃衬寸
ʂ[1]森参{人~}深身申伸呻绅娠僧升生牲笙甥莘声孙[2]神绳什{~么}[3]沈审婶省损笋榫{~头}[5]渗甚甚肾慎剩蜃胜圣盛{兴~}
ʐ[1]扔[2]任{姓氏}壬人仍仁[3]忍荏[5]任{责~}妊饪刃{刀~}纫{缝~}韧认
k[1]跟根更{~换}庚羹耕[3]哽鲠埂{田~}梗耿整-[5]更{~加}
kʰ[1]坑吭铿[3]恳垦龈{老鼠~}肯啃
x[1]亨哼[2]痕恒衡蘅横[3]很狠[5]恨
Ǿ[1]恩[5]硬

in
p[1]彬兵宾槟滨缤冰斌濒[3]禀秉丙柄炳饼[5]病并鬓殡
pʰ[1]拼姘乒[2]贫嫔频颦凭平坪评瓶屏萍苹[3]品[5]聘
m[1]民鸣明名铭酩茗冥瞑[3]闽悯敏抿泯皿[5]命
t[1]丁钉{铁~}疔仃叮酊[3]顶鼎[5]钉{~住}订锭定
tʰ[1]听{~见}厅汀[2]亭停婷廷庭蜓霆[3]艇挺[5]挺{动词，意思是“打麻将时暂时代替某人”。}
n[1]拎[2]林琳霖淋{~雨}临邻鳞燐粼麟嶙磷遴陵凌菱绫凝{~结}宁柠泞灵零铃囹伶龄玲聆羚苓翎[3]檩凛领岭[5]赁吝凝{汤~成冻了}令另蔺躏佞
ʨ[1]今矜金津斤筋茎京荆惊鲸精睛菁晶经襟盹兢旌[3]锦巾紧仅谨瑾景憬警井颈儆[5]禁尽烬进晋劲近境敬竟镜竞静靖净径浸靳
ʨʰ[1]钦亲卿清轻青蜻侵倾[2]琴禽擒秦勤芹擎情晴[3]寝请顷[5]亲{~家}庆沁罄
ɕ[1]心芯辛新薪欣兴{~旺}星腥猩馨熏勋薰[2]行形型刑邢寻[3]省{反~}醒擤[5]信衅兴{高~}杏幸性姓讯迅
Ǿ[1]音阴荫因茵姻殷鹰莺婴缨鹦嘤樱罂英瑛膺[2]吟淫银垠龈寅蝇迎盈赢瀛萤莹荧萦营[3]饮引蚓隐尹影颖[5]印应映胤

uən
t[1]敦=墩=蹲=[5]顿=饨=沌=炖=盾=钝=遁=
tʰ[1]吞=[2]屯=豚=臀=囤=
n[2]伦=沦=轮=仑={昆~}[5]论
tʂ[1]谆尊=遵=[3]准
tʂʰ[1]椿{~树}春村=[2]醇淳存=[3]蠢[5]寸
ʂ[1]狲孙=[2]唇纯鹑[3]吮损=笋=榫={~头}[5]顺舜瞬
ʐ[5]润闰
k[3]滚磙[5]棍
kʰ[1]昆鲲坤[3]捆[5]困
x[1]昏婚浑{~浊}荤[2]魂馄浑{~身是汗}横{~直：蛮~}[3]混{相~}[5]混{~日子\}
Ǿ[1]温瘟[2]文纹蚊雯闻[3]稳吻刎紊[5]问

yn
ʨ[1]均钧君军[5]骏俊峻竣菌郡
ʨʰ[1]倾[2]群裙[3]顷
ɕ[1]醺[2]旬荀询徇循巡荨[5]逊殉训驯
Ǿ[1]晕[2]匀云芸耘营荣[3]陨[5]韵运酝孕熨蕴泳

aŋ
p[1]帮邦浜[3]榜绑膀{翅~}[5]谤磅棒蚌傍=
