阴平[11] 阳平[221] 阴上[33] 阳上[44] 阴去[55] 阳去[22] 上阴入[33] 下阴入[55] 阳入[2]
＃i
p [11]蓖丕[221]皮疲脾｛脾气｝琵枇[33]比[44]被｛被子｝[55]臂譬秘庇痹[22]蔽敝弊币毙卑婢避糜靡备篦
pʰ[11]胚坯披[33]鄙[55]脾脾脏屁彼
m[221]迷谜眉楣媚微[44]尾[55]泌[22]寐未味
f[11]非飞妃[221]肥[33]匪[55]废肺痱｛痱子｝费｛费用｝[22]吠翡
t[22]地[33]□｛这里｝
n[221]弥宜谊尼疑拟[44]你
ɬ [11]斯厮撕司丝思伺[33]死[55]四肆肄
l [221]骡离篱璃梨厘狸[44]吕旅李里裹理鲤[22]利痢吏
ts [11]知蜘支枝肢资姿咨脂兹滋之芝[221]池驰瓷糍迟慈磁辞词祠嗣饲持[33]纸只姊旨指子梓止趾址[55]智翅致稚至鳍置[22]自字牸寺痔治志紫誌痣
tsʰ [11]痴嗤[33]紫雌此侈耻齿岂[55]刺赐次似
ȵ [221]儿[44]乳蚁耳饵议[22]义二贰
s [11]施尸屍诗[221]匙时[33]屎始[44]市[55]世势誓逝试[22]是氏豉示视嗜恃侍
k[11]饥肌几｛茶几，几乎｝基机讥饑[221]茄奇骑岐祁其棋期旗祈[33]栀企倚祀巳己纪杞几｛几个｝[55]寄记既季[22]技妓忌
h [11]牺欺嬉熙希稀[33]起喜[44]与｛给与｝[55]系繫係戏器弃气汽
ʔ[11]於淤迂医衣依[221]如余儒虞娱于榆逾愉喻仪移夷姨而沂遗[33]倚椅意异[44]宇禹羽倪已以[55]冀翼[22]豫愈易矣
＃u
p [221]婆蒲菩脯[33]补辅[55]簸｛簸一簸，簸箕｝布佈怖[22]部簿步埠阜
pʰ[11]铺｛铺设｝[33]谱普浦捕甫[55]铺｛居铺｝[22]赴讣
m [221]磨｛磨刀｝无[44]武舞侮鹉母拇[22]磨｛磨面｝暮慕墓募务雾
f [11]夫肤敷俘孵麸[221]符扶芙[33]府腑俯斧抚釜[55]付赋富副[22]傅父腐附戊妇负
t [11]都｛都城，都是｝[221]徒屠途涂图[33]朵堵赌肚｛鱼肚，腹肚｝[22]妒杜度渡镀踱[55]□｛剥｝
tʰ [33]土[55]吐｛呕吐，吐痰｝兔
n [221]奴[44]努[22]糯怒
ɬ [11]苏酥[33]锁琐[55]素诉塑｛塑料｝嗉
l [221]螺卢炉芦鸬庐驴[44]摞鲁橹虏卤捋
ts [11]租[33]祖组[44]坐
tsʰ[11]粗[33]楚础
k [11]锅姑孤枯[33]鸪古估牯股鼓[55]故固雇顾
h [11]科呼乎[33]火夥苦虎[55]货库裤
ʔ[11]倭乌污坞[221]禾胡湖狐壶瓠巫诬[22]祸户沪护
ŋ[221]吴蜈吾梧[44]五伍午[22]误悟互
＃a
