cid	character	initial	final	tone	note
1	多	t	ɔ	55	
2	拖	th	ɔ	55	
3	大	t	ai	21	
4	锣	l	ɔ	232	
5	左	ts	ɔ	33	
6	歌	k	ɔ	55	
7	个	k	ɔ	53	
8	可	h	ɔ	33	
9	鹅	ŋ	ɔ	55	
10	饿	ŋ	ɔ	21	
11	河	h	ɔ	232	
12	茄	kh	ɛ	232	
13	破	ph	ɔ	53	
14	婆	ph	ɔ	232	
15	磨	m	ɔ	21	
16	磨	m	ɔ	21	
17	躲	t	œ	33	
18	螺	l	œ	232	
19	坐	tsh	œ	24	
20	锁	s	œ	33	
21	果	k	ɔ	33	
22	过	k	ɔ	53	
23	课	k	ɔ	33	
24	火	∅	uɔ	33	
25	货	f	ɔ	53	
26	祸	f	ɔ	33	
27	靴	h	œ	55	
28	把	p	a	33	
29	爬	ph	a	232	
30	马	m	a	24	
31	骂	m	a	21	
32	茶	tʃh	a	232	
33	沙	ʃ	a	55	
34	假	k	a	33	
35	嫁	k	a	53	
36	牙	ŋ	a	232	
37	虾	h	a	55	
38	下	h	a	21	
39	夏	h	a	21	
40	哑	∅	a	33	
41	姐	ts	ɛ	33	
42	借	ts	ɛ	53	
43	写	s	œ	33	
44	斜	tʃh	ɛ	232	
45	谢	ts	ɛ	21	
46	车	tʃh	ɛ	55	
47	蛇	ʃ	ɛ	232	
48	射	ʃ	ɛ	21	
49	爷	∅	iɛ	55	
50	野	∅	iɛ	24	
51	夜	∅	iɛ	21	
52	瓜	k	ua	55	
53	瓦	ŋ	a	24	
54	花	∅	ua	55	
55	化	∅	ua	53	
56	华	∅	ua	232	
57	谱	ph	u	55	
58	布	p	u	53	
59	铺	ph	u	55	
60	簿	ph	u	24	
61	步	p	u	21	
62	赌	t	u	33	
63	土	th	u	33	
64	图	th	u	232	
65	杜	t	u	21	
66	奴	n	u	232	
67	路	l	u	21	
68	租	ts	u	55	
69	做	ts	u	53	
70	错	tsh	ɔ	53	
71	箍	kh	u	55	
72	古	k	u	33	
73	苦	∅	u	33	
74	裤	∅	u	53	
75	吴	ŋ		232	
76	五	ŋ		24	
77	虎	f	u	33	
78	壶	∅	u	232	
79	户	∅	u	24	
80	乌	∅	u	55	
81	女	n	y	24	
82	吕	l	y	24	
83	徐	tʃh	y	232	
84	猪	tʃ	y	55	
85	除	tʃh	y	232	
86	初	tʃh	ɔ	55	
87	锄	tʃh	ɔ	232	
88	所	ʃ	ɔ	33	
89	书	ʃ	y	55	
90	鼠	ʃ	y	33	
91	如	∅	y	232	
92	举	k	y	33	
93	锯	k	y	53	
94	去	h	y	53	
95	渠	kh	y	24	
96	鱼	ɲ	y	232	
97	许	h	y	33	
98	余	∅	y	232	
99	府	f	u	33	
100	付	f	u	21	
101	父	f	u	21	
102	武	∅	u	24	
103	雾	m	u	21	
104	取	tsh	y	33	
105	柱	tʃh	y	24	
106	住	tʃ	y	21	
107	数	ʃ	u	53	
108	数	ʃ	u	53	
109	主	tʃ	y	33	
110	输	ʃ	y	55	
111	竖	ʃ	y	21	
112	树	ʃ	y	21	
113	句	k	y	53	
114	区	kh	y	55	
115	遇	ɲ	y	21	
116	雨	∅	y	24	
117	芋	∅	u	21	
118	裕	∅	y	21	
119	胎	th	ɔi	55	
120	台	th	ɔi	232	
121	袋	t	ɔi	21	
122	来	l	ɔi	232	
123	菜	tsh	ɔi	53	
124	财	tsh	ɔi	232	
125	该	k	ɔi	55	
126	改	k	ɔi	33	
127	开	h	ɔi	55	
128	海	h	ɔi	33	
129	爱	∅	ɔi	53	
130	贝	p	ui	53	
131	带	t	ai	53	
132	盖	k	ɔi	53	
133	害	h	ɔi	21	
134	拜	p	ai	53	
135	排	ph	ai	232	
136	埋	m	ai	232	
137	戒	k	ai	53	
138	摆	p	ai	33	
139	派	ph	ai	33	
140	牌	ph	ai	232	
141	买	m	ai	21	
142	卖	m	ai	21	
143	柴	tsh	ai	232	
144	晒	ʃ	ai	53	
145	街	k	ai	55	
146	解	k	ai	33	
147	鞋	h	ai	232	
148	蟹	h	ai	24	
149	矮	∅	ai	35	
150	败	p	ai	21	
151	币	p	ɐi	21	
152	制	tʃ	ɐi	53	
153	世	ʃ	ɐi	53	
154	艺	ŋ	ɐi	21	
155	米	m	ɐi	24	
156	低	t	ɐi	55	
157	梯	th	ɐi	55	
158	剃	th	ɐi	53	
159	弟	th	ɐi	24	
160	递	t	ɐi	21	
161	泥	n	ɐi	232	
162	犁	l	ɐi	232	
163	西	s	ɐi	55	
164	洗	s	ɐi	33	
165	鸡	k	ɐi	55	
166	溪	kh	ɐi	55	
167	契	kh	ɐi	53	
168	系	h	ɐi	21	
169	杯	p	ui	55	
170	配	ph	ui	53	
171	赔	ph	ui	232	
172	背	p	ui	21	
173	煤	m	ui	232	
174	妹	m	ui	21	
175	对	t	ui	53	
176	雷	l	ui	232	
177	罪	tsh	ui	24	
178	碎	s	ui	53	
179	灰	∅	ui	55	
180	回	∅	ui	232	
181	外	∅	uai	21	
182	会	∅	ui	21	
183	怪	k	uai	53	
184	块	∅	uai	53	
185	怀	∅	uai	232	
186	坏	∅	uai	21	
187	拐	k	uai	33	
188	挂	k	ua	53	
189	歪	∅	uai	55	
190	画	∅	ua	21	
191	快	∅	uai	53	
192	话	∅	ua	21	
193	岁	s	ui	53	
194	卫	∅	uɐi	21	
195	肺	f	i	53	
196	桂	k	uɐi	53	
197	碑	p	i	55	
198	皮	ph	i	232	
199	被	ph	i	24	
200	紫	ts	i	33	
201	刺	tsh	i	53	
202	知	tʃ	i	55	
203	池	tʃh	i	232	
204	纸	tʃ	i	33	
205	儿	ɲ	i	232	
206	寄	k	i	53	
207	骑	kh	i	232	
208	蚁	ŋ	ɐi	24	
209	义	ɲ	i	21	
210	戏	h	i	53	
211	移	∅	i	232	
212	比	p	i	33	
213	屁	ph	i	53	
214	鼻	p	i	21	
215	眉	m	i	232	
216	地	t	i	21	
217	梨	l	i	55	
218	资	ts	i	55	
219	死	s	i	33	
220	四	s	i	53	
221	迟	tʃh	i	232	
222	指	tʃ	i	33	
223	师	ʃ	i	55	
224	二	ɲ	i	21	
225	饥	k	i	55	
226	器	h	i	53	
227	姨	∅	i	232	
228	李	l	i	24	
229	子	ts	i	33	
230	字	ts	i	21	
231	丝	s	i	55	
232	祠	tʃh	i	24	
233	寺	tʃh	i	24	
234	治	tʃ	i	21	
235	柿	ʃ	i	21	
236	事	ʃ	i	21	
237	使	ʃ	ɐi	33	
238	试	ʃ	i	53	
239	时	ʃ	i	232	
240	市	ʃ	i	24	
241	耳	ɲ	i	24	
242	记	k	i	53	
243	棋	kh	i	232	
244	喜	h	i	33	
245	意	∅	i	53	
246	几	k	i	33	
247	气	h	i	53	
248	希	h	i	55	
249	衣	∅	i	55	
250	嘴	ts	ui	33	
251	随	tsh	ui	24	
252	吹	tʃh	ui	55	
253	垂	ʃ	ui	21	
254	规	kh	uɐi	55	
255	亏	kh	uɐi	55	
256	跪	k	uɐi	21	
257	危	ŋ	ɐi	21	
258	类	l	ui	21	
259	醉	ts	ui	53	
260	追	tʃ	ui	55	
261	锤	tʃh	ui	232	
262	水	ʃ	ui	33	
263	龟	k	uɐi	55	
264	季	k	uɐi	53	
265	柜	k	uɐi	21	
266	位	∅	uɐi	21	
267	飞	f	i	55	
268	费	f	i	53	
269	肥	f	i	232	
270	尾	m	i	33	
271	味	m	i	21	
272	鬼	k	uɐi	33	
273	贵	k	uɐi	53	
274	围	∅	uɐi	232	
275	胃	∅	uɐi	21	
276	宝	p	ɐu	33	
277	抱	ph	au	24	
278	毛	m	ɐu	55	
279	帽	m	ɐu	21	
280	刀	t	ɐu	55	
281	讨	th	ɐu	33	
282	桃	th	ɐu	232	
283	道	t	ɐu	21	
284	脑	n	ɐu	24	
285	老	l	ɐu	24	
286	早	ts	ɐu	33	
287	灶	ts	ɐu	53	
288	草	tsh	ɐu	33	
289	糙	tsh	ɐu	53	
290	造	tsh	ɐu	24	
291	嫂	s	ɐu	33	
292	高	k	ɐu	55	
293	靠	kh	au	53	
294	熬	ŋ	ɐu	21	
295	好	h	ɐu	33	
296	号	h	ɐu	21	
297	包	p	au	55	
298	饱	p	au	33	
299	炮	ph	au	53	
300	猫	m	ɛu	55	
301	闹	n	au	21	
302	罩	tʃ	au	53	
303	抓	tʃ	a	55	
304	找	tʃ	au	33	
305	抄	tʃh	au	55	
306	交	k	au	55	
307	敲	h	au	55	
308	孝	h	au	53	
309	校	k	au	33	
310	表	p	iu	55	
311	票	ph	iu	53	
312	庙	m	ɛu	21	
313	焦	ts	iu	55	
314	小	s	iu	33	
315	笑	s	iu	53	
316	朝	tʃh	iu	232	
317	照	tʃ	iu	53	
318	烧	ʃ	iu	55	
319	绕	ɲ	iu	55	
320	桥	kh	iu	232	
321	轿	k	iu	21	
322	腰	∅	iu	55	
323	要	∅	iu	53	
324	摇	∅	iu	232	
325	鸟	ɲ	au	33	
326	钓	t	iu	53	
327	条	th	iu	232	
328	料	l	iu	21	
329	箫	s	iu	55	
330	叫	k	iu	53	
331	母	m		24	
332	抖	t	ɐu	33	
333	偷	th	ɐu	55	
334	头	th	ɐu	232	
335	豆	t	ɐu	21	
336	楼	l	ɐu	232	
337	走	ts	ɐu	33	
338	凑	ts	ɐu	53	
339	钩	ŋ	ɐu	55	
340	狗	k	ɐu	33	
341	够	k	ɐu	53	
342	口	h	ɐu	33	
343	藕	ŋ	ɐu	24	
344	后	h	ɐu	21	
345	厚	h	ɐu	24	
346	富	f	u	53	
347	副	f	u	53	
348	浮	f	ɐu	232	
349	妇	f	u	24	
350	流	l	ɐu	232	
351	酒	ts	ɐu	33	
352	修	s	ɐu	55	
353	袖	ts	ɐu	21	
354	抽	tʃh	ɐu	55	
355	绸	tʃh	ɐu	232	
356	愁	tʃh	ɐu	232	
357	瘦	ʃ	ɐu	53	
358	州	tʃ	ɐu	55	
359	臭	tʃh	ɐu	53	
360	手	ʃ	ɐu	33	
361	寿	ʃ	ɐu	21	
362	九	k	ɐu	33	
363	球	kh	ɐu	232	
364	舅	kh	ɐu	24	
365	旧	k	ɐu	21	
366	牛	ɲ	ɐu	232	
367	休	∅	iɐu	55	
368	优	∅	iɐu	55	
369	有	∅	iɐu	24	
370	右	∅	iɐu	21	
371	油	∅	iɐu	232	
372	丢	t	iu	55	
373	幼	∅	iɐu	53	
374	贪	th	am	55	
375	潭	th	am	232	
376	南	n	am	232	
377	蚕	tsh	an	232	
378	感	k	ɔm	33	
379	含	h	ɔm	232	
380	暗	∅	ɔm	53	
381	搭	t	ap	3	
382	踏	t	ap	2	
383	拉	l	ai	55	
384	杂	ts	ap	2	
385	鸽	k	ɔp	3	
386	盒	h	ɔp	2	
387	胆	t	am	33	
388	毯	th	an	33	
389	淡	t	am	21	
390	蓝	l	am	232	
391	三	s	am	55	
392	甘	k	ɔm	55	
393	敢	k	ɔm	33	
394	喊	h	am	53	
395	塔	th	ap	3	
396	蜡	l	ap	2	
397	赚	tʃ	an	21	
398	杉	ʃ	a	55	
399	减	k	am	33	
400	咸	h	am	232	
401	插	tʃh	ap	3	
402	闸	tʃ	ap	2	
403	夹	k	iap	3	
404	衫	ʃ	am	55	
405	监	k	am	53	
406	岩	ŋ	am	232	
407	甲	k	ap	3	
408	鸭	∅	ap	3	
409	黏	n	im	55	
410	尖	ts	im	55	
411	签	tsh	iam	55	
412	占	tʃ	im	53	
413	染	ɲ	im	24	
414	钳	kh	iam	232	
415	验	ɲ	im	21	
416	险	h	im	33	
417	厌	∅	im	53	
418	炎	∅	im	21	
419	盐	∅	im	232	
420	接	ts	ip	5	
421	折	tʃ	it	5	
422	叶	∅	iap	2	
423	剑	k	im	53	
424	欠	h	im	53	
425	严	ɲ	im	232	
426	业	ɲ	ap	2	
427	点	t	im	33	
428	店	t	im	53	
429	添	th	im	55	
430	甜	th	im	232	
431	念	n	im	21	
432	嫌	h	im	55	
433	跌	t	it	5	
434	贴	th	ip	5	
435	碟	t	iap	2	
436	协	ʃ	iap	2	
437	犯	f	am	21	
438	法	f	at	3	
439	品	ph	ɐn	33	
440	林	l	ɐm	232	
441	浸	ts	ɐm	53	
442	心	s	ɐm	55	
443	寻	tʃh	ɐm	232	
444	沉	tʃh	ɐm	232	
445	参	ʃ	ɐm	55	
446	针	tʃ	ɐm	55	
447	深	tʃh	ɐm	55	
448	任	ɲ	ɐm	21	
449	金	k	ɐm	55	
450	琴	kh	ɐm	232	
451	音	∅	iɐm	55	
452	立	l	ɐp	24	
453	集	ts	ɐp	24	
454	习	ts	ɐp	24	
455	汁	tʃ	ɐp	5	
456	十	ʃ	ɐp	24	
457	入	ɲ	ɐp	24	
458	急	k	ɐp	5	
459	及	k	ɐp	24	
460	吸	k	ɐp	24	
461	单	t	an	55	
462	炭	th	an	53	
463	弹	th	an	232	
464	难	n	an	232	
465	兰	l	an	232	
466	懒	l	an	24	
467	烂	l	an	21	
468	伞	s	an	53	
469	肝	k	ɔn	55	
470	看	h	ɔn	53	
471	岸	ŋ	ɔn	21	
472	汉	h	ɔn	53	
473	汗	h	ɔn	21	
474	安	∅	ɔn	55	
475	达	t	at	2	
476	辣	l	at	2	
477	擦	tsh	at	3	
478	割	k	ɔt	3	
479	渴	h	ɔt	3	
480	扮	ph	an	53	
481	办	p	an	21	
482	铲	tʃh	an	33	
483	山	ʃ	an	55	
484	产	ʃ	an	33	
485	间	k	an	55	
486	眼	ŋ	an	24	
487	限	h	an	21	
488	八	p	at	3	
489	扎	tʃ	at	3	
490	杀	ʃ	at	3	
491	班	p	an	55	
492	板	p	an	33	
493	慢	m	an	21	
494	奸	k	an	55	
495	颜	ŋ	an	21	
496	瞎	h	ɔi	21	
497	变	p	in	53	
498	骗	ph	in	55	
499	便	p	in	21	
500	棉	m	in	232	
501	面	m	in	21	
502	连	l	in	232	
503	剪	ts	in	33	
504	浅	tsh	in	33	
505	钱	tsh	in	232	
506	鲜	s	in	55	
507	线	s	in	53	
508	缠	tʃh	in	21	
509	战	tʃ	in	53	
510	扇	ʃ	in	53	
511	善	ʃ	yn	21	
512	件	k	in	21	
513	延	∅	in	232	
514	别	p	ɛt	2	
515	灭	m	ɛt	2	
516	列	l	ɛt	2	
517	撤	tʃh	it	5	
518	舌	ʃ	ɛt	2	
519	设	tʃh	it	5	
520	热	ɲ	ɛt	2	
521	杰	k	ɛt	2	
522	孽	ɲ	ɛt	3	
523	建	k	in	21	
524	健	k	in	21	
525	言	ɲ	yn	24	
526	歇	kh	yt	5	
527	扁	p	iɛn	33	
528	片	ph	iɛn	53	
529	面	m	in	21	
530	典	t	in	33	
531	天	th	in	55	
532	田	th	in	232	
533	垫	th	im	24	
534	年	n	in	232	
535	莲	l	in	232	
536	前	tsh	in	232	
537	先	s	in	55	
538	肩	k	in	55	
539	见	k	in	53	
540	牵	h	in	55	
541	显	h	in	33	
542	现	∅	in	21	
543	烟	∅	in	55	
544	憋	p	ɛt	5	
545	篾	m	ɛt	2	
546	铁	th	it	5	
547	捏	ɲ	ɛp	3	
548	节	ts	it	5	
549	切	tsh	it	5	
550	截	ts	ɛt	2	
551	结	k	it	5	
552	搬	p	un	55	
553	半	p	un	53	
554	判	ph	un	53	
555	盘	ph	un	232	
556	满	m	un	24	
557	端	t	yn	55	
558	短	t	yn	33	
559	断	th	yn	24	
560	暖	n	yn	24	
561	乱	l	yn	21	
562	酸	s	yn	55	
563	算	s	yn	53	
564	官	k	un	55	
565	宽	∅	un	55	
566	欢	∅	un	55	
567	完	∅	yn	232	
568	换	∅	un	21	
569	碗	∅	un	33	
570	拨	p	ut	5	
571	泼	ph	ut	5	
572	末	m	ɔt	2	
573	脱	th	yt	5	
574	夺	t	œt	2	
575	阔	∅	ut	5	
576	活	∅	uɔt	2	
577	顽	ŋ	an	232	
578	滑	∅	uat	2	
579	挖	∅	uat	3	
580	闩	tʃh	yan	55	
581	关	k	uan	55	
582	惯	k	uan	53	
