		阴平	阳平	上声	去声	入声
		32	24	312	55	31
i	tsɿ	之芝支枝肢知脂资咨姿兹滋滋蔗		子指旨止址趾只（~有）纸子籽仔紫姊梓	志痣痔峙置滞至致窒制智治稚自字恣渍	
i	tsʰɿ	嗤痴疵	池驰弛迟持词祠雌瓷慈磁糍辞	匙齿耻此	翅次刺赐	
i	sɿ	蛳尸师狮诗施思私司丝斯撕	时	屎史使驶矢始死	四柿是伺士仕侍恃市示视事嗜试世逝势氏似寺肆饲巳祀嗣	
i	pi			比彼鄙	币毙闭庇蓖敝弊蔽避秘（旧读）	
i	pʰi	批纰砒披劈=	皮疲啤脾琵枇	痞癖=	屁	
i	mi	眯	眉-迷谜弥	米糜	秘=	
i	ti	低		底抵	地弟第递帝蒂	
i	tʰi	梯	堤提题啼蹄	体	替涕剃屉嚏	
i	li		泥厘离篱璃狸梨犁黎尼呢倪霓	里礼理鲤李你拟	莅丽吏厉励砺例利莉隶痢腻匿溺昵	
i	tɕi	鸡机讥饥肌几（茶~）基箕姬畸稽嵇羁		几（~个）己挤	荠计记剂济技妓伎寄寂冀祭既鲫忌系（~带子）纪季继际稷	
i	tɕʰi	欺期栖=妻	旗齐祁脐其棋歧奇骑祈崎	起企启岂	气汽弃砌器	
i	ɕi	栖-西牺嬉羲熙奚溪希稀犀		洗喜	戏细系（关~）	
i	ki				这-	
i	kʰi				去-	
i	i	衣依伊	仪宜夷姨遗移疑怡	已以蚁椅倚	义议亿艺忆意臆奕=裔易翼轶诣毅异谊	
u	pu			补捕哺	布怖步部簿	
u	pʰu	铺（~张）	菩葡蒲	普浦谱圃	铺（店~）瀑	
u	fu	夫肤孵敷	扶俘浮符	腐府俯斧抚甫辅	父讣赴付附负妇副富赋傅	
u	tu	都（~市）		堵睹赌	度杜肚渡镀妒	
u	tʰu		徒途屠图涂	土吐	吐兔	
u	lu		芦炉庐卢颅鲈驴-奴如茹濡	卤鲁虏=掳=吕-努儒孺乳汝	路露怒	
u	tsu	朱珠诛猪诸租		主拄煮嘱=瞩=阻祖组诅	注柱住驻蛀铸著助	
