pɛ	1	白		
pɛ	5	伯		
pɛ	7	北柏泊[梁山～]		
pʰɛ	7	拍迫		
mɛ	1	默墨灭脉没[沉～]		
mɛ	5	蜜密		
fɛ	1	佛		
tɛ	7	德得		
tʰɛ	1	特		
lɛ	1	勒		
tsɛ	7	摘		
tsʰɛ	7	策册测撤拆		
sɛ	7	色		
kɛ	1	这		
kɛ	7	格革隔给[～你]		
kʰɛ	7	克咳刻[时～]		
ŋɛ	7	轭扼额		
xɛ	7	黑赫		
pɛŋ	1	兵冰彬宾槟[～榔]奔		
pɛŋ	2	平坪评萍瓶盆贫凭彭膨频屏		
pɛŋ	3	本笨丙柄秉饼禀		
pɛŋ	5	病并		
pʰɛŋ	1	拼		
pʰɛŋ	3	品		
pʰɛŋ	5	聘		
mɛŋ	2	明盟名铭民鸣门虻螟		
mɛŋ	3	敏闷悯		
mɛŋ	5	命		
fɛŋ	1	芬纷分[～开]		
fɛŋ	2	坟焚		
fɛŋ	3	粉		
fɛŋ	5	奋愤忿粪喷[～水]份分[水～]		
tɛŋ	1	登丁灯疔钉		
tɛŋ	2	亭停腾眷藤廷庭蜓		
tɛŋ	3	等顶鼎		
tɛŋ	5	邓凳定锭瞪钉订[～约]		
tʰɛŋ	1	厅		
tʰɛŋ	3	挺艇		
tʰɛŋ	5	汀听[～见]		
lɛŋ	2	吟伶拎铃零邻陵凌菱磷顺灵银能临林淋[～湿]宁		
lɛŋ	3	冷岭领		
lɛŋ	5	令吝		
tsɛŋ	1	臻争睁筝津晶蒸贞真珍针斟侦精睛[眼～]正[～月]征[出～]		
tsɛŋ	3	林诊疹整枕[名词；动词]		
tsɛŋ	5	证政症静靖镇浸进正[～确]		
tsʰɛŋ	1	侵膏清蜻称[～呼]亲[～热]		
tsʰɛŋ	2	成城诚呈程情晴澄橙臣陈尘秦沉逞		
tsʰɛŋ	3	请寝尽[用～]		
tsʰɛŋ	5	乘惩趁阵衬郑净称[对～]		
sɛŋ	1	生牲甥笙星腥申伸新薪辛身森深心声升[上～]参[人～]		
sɛŋ	2	辰唇晨神		
sɛŋ	3	审婶沈慎醒升省[节～]		
sɛŋ	5	剩圣甚肾讯信性姓盛[兴～]胜[～败]		
kɛŋ	1	跟根京惊鲸耕庚羹斤筋襟金今巾荆径经[～纬]更[五～]		
kɛŋ	3	颈紧锦耿谨景警		
kɛŋ	5	竟镜境竞敬劲[～敌]禁[～止]更[～加]		
kʰɛŋ	1	坑钦卿轻		
kʰɛŋ	2	禽擒琴勤芹		
kʰɛŋ	3	近恳垦		
kʰɛŋ	5	庆仅		
ŋɛŋ	5	硬		
xɛŋ	1	欣馨兴[～旺]		
xɛŋ	2	形刑型衡行[～为]		
xɛŋ	3	很肯		
xɛŋ	5	恨幸杏兴[高～]		
ɛŋ	1	因姻恩英殷音莺阴婴樱缨鹦荫		
ɛŋ	3	影		
ɛŋ	5	映印孕任[责～]		
pa	1	叭		
pa	2	排牌		
pa	3	摆		
pa	5	拜败稗		
pa	7	八		
pʰa	7	拔[提～]		
ma	1	麦抹[～布]		
ma	2	理		
ma	3	头		
ma	5	卖迈		
fa	1	罚		
fa	7	乏法发[～现]		
ta	2	台苔抬		
ta	3	代待		
ta	5	袋贷戴带大		
ta	7	答搭		
tʰa	1	胎		
tʰa	5	太态泰		
tʰa	7	塌榻榻混塔沓踏		
na	1	挪娜		
na	3	奶那哪		
la	1	腊蜡镰辣拉捺		
la	3	喇		
la	5	耐奈		
tsa	1	灾栽		
tsa	5	再载[～重]		
tsa	7	扎札眨闸锄劄轧[～棉花]		
tsʰa	1	杂猜钗差[出～]		
tsʰa	2	才材财豺柴裁		
tsʰa	3	采睬彩在		
