Ǿə	2	22	兒
te	1	44	遞
se	6	21	事
tsʰe	1	44	溪契
se	1	44	世戲
po	6	21	簿
pʰo	2	22	婆
to	1	44	多
tʰo	3	35	桃
tso	3	35	左
so	3	35	鎖所
tsʰo	1	44	坐初
ko	6	21	歌
kʰo	3	35	可
ho	6	21	禍
mo	6	21	磨
ŋo	6	21	餓
lo	2	22	鑼螺
pʰo	1	44	破
tʰo	1	44	拖
tso	1	44	做
kʰo	1	44	課
ho	2	22	河
mo	2	22	磨
ŋo	2	22	鵝
ho	1	44	貨有
pu	1	44	布
pʰu	6	21	步
fu	6	21	父芋
tu	3	35	賭
tʰu	6	21	杜
tsu	1	44	租
su	3	35	數
ku	3	35	果古
kʰu	3	35	苦
mu	3	35	母
nu	2	22	奴
lu	6	21	路
Ǿu	2	22	吳
pʰu	3	35	譜
fu	2	22	壺
tʰu	2	22	圖
su	1	44	數
ku	1	44	過句
kʰu	1	44	箍
Ǿu	3	35	戶武
pʰu	1	44	鋪
fu	3	35	火苦虎府
tʰu	3	35	土
Ǿu	1	44	烏霧
fu	1	44	褲付富副婦
pi	6	21	幣
pʰi	6	21	鼻
tʰi	6	21	地
si	3	35	死
tɕi	3	35	紙幾
ɕi	2	22	時
tɕʰi	6	21	字
mi	6	21	味
ɲi	6	21	義
li	2	22	梨
Ǿi	6	21	姨
pi	3	35	比
pʰi	2	22	皮
si	1	44	四
tɕi	1	44	寄記季
ɕi	3	35	喜
tɕʰi	2	22	騎棋
mi	2	22	眉
ɲi	2	22	二
li	3	35	呂李
Ǿi	1	44	意衣
pʰi	1	44	被屁
ɕi	1	44	系絲希
tɕʰi	1	44	器柿氣
ɲi	3	35	蟻耳
tɕy	6	21	渠柱住
ɕy	6	21	豎樹
tɕʰy	2	22	徐除鋤錘
ɲy	6	21	魚
Ǿy	6	21	遇
tɕy	3	35	舉主
ɕy	3	35	鼠許水
tɕʰy	3	35	取
ɲy	3	35	女
Ǿy	2	22	如余
tɕy	1	44	豬鋸饑
ɕy	1	44	書去輸
tɕʰy	1	44	區
Ǿy	3	35	雨裕
tɕy	3b	55	劇
pai	6	21	敗
pʰai	2	22	排牌
fai	2	22	懷
tai	1	44	低
tʰai	3	35	弟
tsai	2	22	財
sai	3	35	洗
tsʰai	2	22	柴
kai	6	21	壞
hai	6	21	害
mai	2	22	埋
nai	2	22	泥
lai	2	22	犁
Ǿai	3	35	矮
pai	3	35	擺
pʰai	1	44	派
tʰai	1	44	剃
sai	1	44	曬西
kai	3	35	改戒解
hai	2	22	鞋
mai	3	35	米
pai	1	44	拜
kai	1	44	該
hai	3	35	海蟹
pau	3	35	飽
pʰau	1	44	炮
tau	1	44	釣
tʰau	2	22	條
sau	1	44	笑
tsʰau	1	44	抄
kau	1	44	交
hau	1	44	孝
ŋau	3	35	藕
pau	1	44	包
tau	3b	55	鳥
poi	6	21	背
pʰoi	2	22	賠
foi	6	21	會
toi	2	22	台
tʰoi	6	21	袋
tsoi	6	21	罪
soi	3	35	使
tsʰoi	2	22	垂
koi	1	44	蓋
moi	2	22	煤
loi	6	21	類
Ǿoi	1	44	愛
poi	1	44	貝杯碑
pʰoi	1	44	配
foi	2	22	回
toi	1	44	對
tʰoi	1	44	胎梯
soi	1	44	歲
tsʰoi	1	44	菜
moi	1	44	妹
loi	2	22	來雷
foi	1	44	開灰
pɑ	3	35	把
pʰɑ	2	22	爬
fɑ	2	22	華
tsɑ	1	44	抓
sɑ	6	21	沙
tsʰɑ	2	22	茶
kɑ	3	35	假
hɑ	6	21	下夏
mɑ	1	44	馬罵
ŋɑ	2	22	牙
Ǿɑ	3	35	啞
fɑ	1	44	花
kɑ	1	44	嫁瓜掛
hɑ	3	35	蝦
ŋɑ	3	35	瓦
pɑu	3	35	寶
tɑu	6	21	道
tʰɑu	3	35	討
tsɑu	6	21	造
sɑu	3	35	小
tsʰɑu	3	35	草
kɑu	6	21	鉤厚
kʰɑu	3	35	靠
hɑu	6	21	號
mɑu	6	21	帽
nɑu	6	21	鬧
ŋɑu	2	22	熬牛
lɑu	3	35	老
tɑu	1	44	刀
tsɑu	3	35	早找走
sɑu	1	44	瘦
tsʰɑu	1	44	糙
kɑu	3	35	狗
hɑu	3	35	好
mɑu	1	44	毛
nɑu	3	35	腦
tsɑu	1	44	灶罩
sɑu	3b	55	嫂
kɑu	1	44	高
tɔi	1	44	帶
tʰɔi	6	21	大
pəi	1	44	飛
fəi	2	22	肥
tsəi	1	44	醉
səi	2	22	隨
məi	1	44	尾
fəi	1	44	肺費
səi	1	44	碎
kəu	1	44	夠
həu	6	21	後
tsɿ	3	35	制紫指子
sɿ	6	21	事市
tsʰɿ	2	22	池寺治
tsɿ	1	44	知資
sɿ	2	22	祠
sɿ	3	35	使
sɿ	1	44	師試
sɿ	3b	55	試
ŋ零	3	35	五
tɕia	3b	55	姐
ɕia	6	21	謝射
tɕʰia	2	22	斜
Ǿia	6	21	夜
ɕia	2	22	蛇
tɕʰia	1	44	車
Ǿia	2	22	爺
ɕia	3	35	寫
Ǿia	3	35	野
ɲie	6	21	藝
Ǿie	2	22	移
tɕʰio	3	35	茄
tɕiai	1	44	街雞
ɕiai	1	44	快
ɲiau	1	44	貓
pieu	3	35	表
pʰieu	1	44	票
tieu	3	35	抖
tʰieu	2	22	頭
tɕieu	1	44	照
ɕieu	2	22	愁
tɕʰieu	6	21	轎
mieu	6	21	廟
lieu	6	21	料
Ǿieu	2	22	搖
tʰieu	3	35	豆
ɕieu	1	44	燒簫
tɕʰieu	2	22	朝橋
lieu	2	22	樓
Ǿieu	1	44	腰
tʰieu	1	44	偷
tɕʰieu	1	44	湊
tɕiɑu	1	44	焦
ɕiɑu	6	21	校
tɕʰiɑu	1	44	敲
ɲiɑu	6	21	繞
Ǿiɑu	1	44	要
ɕiɑu	3	35	小
pʰiəu	2	22	浮
tiəu	1	44	丟
tɕiəu	3	35	酒九
ɕiəu	6	21	袖壽
tɕʰiəu	6	21	舊
liəu	2	22	流
Ǿiəu	2	22	油
pʰiəu	1	44	婦
tɕiəu	1	44	州
ɕiəu	3	35	手
tɕʰiəu	2	22	綢球
Ǿiəu	3	35	右
ɕiəu	1	44	修休
tɕʰiəu	1	44	抽臭
Ǿiəu	1	44	優幼
tɕʰiəu	3b	55	舅
kuai	3	35	拐
Ǿuai	6	21	外
kuai	1	44	個怪
Ǿuai	1	44	歪
huɑ	1	44	化
Ǿuɑ	6	21	畫話
kuəi	6	21	跪
kʰuəi	6	21	櫃
Ǿuəi	6	21	衛位胃
kuəi	3	35	鬼
kʰuəi	1	44	塊虧
Ǿuəi	2	22	危圍
kuəi	1	44	桂規龜貴
tɕyoi	1	44	嘴
tɕʰyoi	1	44	吹
pan	3	35	板扁
pʰan	3	35	片
tan	2	22	彈
tʰan	2	22	甜田
tsan	6	21	占戰
san	1	44	衫山線
tsʰan	6	21	錢
kan	3	35	減
han	2	22	鹹嫌還
nan	2	22	年
Ǿan	1	44	煙
tan	3	35	點
tʰan	1	44	添天
tsan	3	35	剪
san	3b	55	善
tsʰan	2	22	前
tsan	1	44	劍
tsʰan	3	35	鏟淺
pən	3	35	粉
pʰən	2	22	盆墳
tən	1	44	墩
tʰən	1	44	吞
tsən	3b	55	震
sən	6	21	順
tsʰən	1	44	村寸
mən	6	21	蚊
nən	6	21	嫩
lən	6	21	亂閏
pən	1	44	分糞
sən	3	35	筍
mən	2	22	門
lən	2	22	輪
sən	1	44	孫
mən	3	35	蚊
mən	1	44	問
pʰen	2	22	瓶
ten	3	35	等
tʰen	2	22	藤
tsen	1	44	貞
sen	1	44	僧
tsʰen	2	22	層
hen	3	35	肯
nen	2	22	能
ten	1	44	燈凳釘
tsen	3b	55	鎮
tsʰen	1	44	清
pon	3	35	本
hon	6	21	恨
Ǿon	1	44	恩
pin	1	44	冰兵
pʰin	3	35	品
tin	2	22	停
tʰin	3	35	挺
tɕin	6	21	靜
ɕin	6	21	繩
tɕʰin	2	22	沉琴陳勤程
min	2	22	民明
ɲin	6	21	任認
lin	2	22	林鄰零
