pa	1	爬{口语}巴八疤	
pa	2	爸	
pa	3	□{~得:不怕得}	
pa	5	坝把{刀~}霸坝耙{~地}	
pʰa	1	□{软}	
pʰa	2	爬耙	
pʰa	5	怕帕	
ma	1	妈抹{∽布}	
ma	2	麻	
ma	3	马	
ma	5	骂	
fa	1	罚发法乏發伐	
ta	1	答达搭	
ta	3	打	
ta	5	大	
tʰa	1	他塌獭踏榻塔	
na	1	拉纳腊辣蜡捺	
na	2	拿	
na	5	那	
tsa	1	铡杂札炸{油~}闸渣扎楂	
tsa	5	炸{~弹}榨诈	
tsʰa	1	察岔{俗}插擦差{∽错，∽别}叉	
tsʰa	2	查茶	
tsʰa	3	衩	
tsʰa	5	岔	
sa	1	杀纱沙煞霎杉	
sa	3	撒{~种}洒傻	
sa	5	啥	
kʰa	3	卡	
xa	1	哈□{抓}下{白}	
xa	3	傻{俗}	
xa	5	吓{口}下{白}	
a	1	阿	
a	3	啊了	
pia	1	瘪{扁}	
tia	1	提{训，口语}	
tɕia	1	家佳夹甲嘉稼{口}价	
tɕia	3	假贾	
tɕia	5	架驾嫁	
tɕʰia	1	掐恰	
tɕʰia	3	卡	
ɕia	1	瞎虾狭匣狭	
ɕia	2	霞	
ɕia	5	下吓{文}夏	
ia	1	丫鸦鸭押	
ia	2	牙芽涯	
ia	3	雅哑	
ia	5	轧押亚	
kua	1	瓜刮	
kua	3	寡	
kua	5	挂卦	
kʰua	1	夸	
kʰua	3	垮	
kʰua	5	跨	
xua	1	花	
xua	2	华{中~，姓}划{~船}	
xua	5	化画话划{计~}华{姓}	
tsua	1	抓	
tsua	3	爪	
sua	1	刷	
sua	3	耍	
sua	5	厦	
ua	1	袜蛙挖	
ua	3	瓦	
ua	5	凹{凹下}	
po	1	波剥菠玻拨博薄驳	
po	3	簸	
po	5	播薄{~荷}	
pʰo	1	坡泼剖	
pʰo	2	婆	
pʰo	5	破剖	
mo	1	末摩摸模沫没{沉~}莫	
mo	2	磨{~刀}魔膜	
mo	3	抹{~杀}	
mo	5	磨{石~}	
fo	3	否	
to	1	多夺	
to	3	躲朵	
to	5	舵堕惰	
tʰo	1	脱托拖	
tʰo	2	驼驮	
tʰo	3	妥	
no	1	乐{快~}洛络落络	
no	2	罗锣萝箩骡螺	
no	5	糯诺	
tso	1	捉桌酌昨作着啄	
tso	3	左	
tso	5	坐座	
