#a	
p	[1]巴芭疤吧{酒~}葩靶[2]爬琶{琵~}杷{枇~}扒耙{~田}[3]罢父-{娘~:父亲}把饱-[5]霸坝爸{阿~}
ph	[1]拋-[5]怕泡-帕破-{~病:症结}
m	[1]□{五指抓}[2]麻=猫-无-{~事:没关系}毛{~竹}[5]骂[6]马码玛蚂妈{奶奶}母-{老~:老婆}
t	[1]焦-{干}消-{吃其~:吃得消}[2]茶[6]打
th	[1]他她它
n	[3]那{仅,就}拿
l	[1]拉垃
ts	[5]炸诈[6]早纸-
tsh	[1]叉杈差{另义;病好转}[2]樵柴[6]炒-吵-
s	[1]纱砂莎裟鲨痧{发~:中暑}沙=师-{~傅}[6]洒
k	[1]家加痂佳交{~涉:交往}铰{剪}[5]嫁架驾稼价教-假{放~}[6]咬-假贾绞-橄{~榄}
kh	[1]骹{~步:脚步}[6]卡
ŋ	[1]桠[2]牙芽衙伢蚜涯[5]亚[6]雅=哑
x	[2]虾霞遐瑕[5]孝-{戴~}[6]夏厦下=许-{那}
0	[1]阿丫{~头}[5]揖-{拜}[6]下拗-{~断}
#ɛ	
p	[2]排牌簰{筏}俳[6]摆
ph	[2]髀{喙~:嘴唇}[5]稗
m	[5]咩[6]卖荬{苦~:苣荬菜}𠁞{无会的合音}𠀾{无会的合音}买
t	[1]低爹-{爸爸}[2]题[5]帝[6]第弟=递=底抵
th	[5]替屉[6]体
n	[2]泥-{名词;水~※动词;涂抹}尼-{~姑}[6]奶{妈妈}
l	[2]犁梨黎[6]丽隶励俪礼詈{~天:对天发誓}
ts	[1]斋[2]齐[2]与{又音;和,与}[5]济笊{~篱,漏勺}绪{苎丝(绩~)}剂挤[6]□{蜀~ :一截}
tsh	[1]妻凄差{出~}[5]□{米饭将熟不熟}
s	[1]西犀[5]细泗婿=[6]□{多}穧{多}洗所
k	[1]街阶-{岭~:台阶}[2]与{和,与}[5]疥{生~}解{押解}戒{猪八~}[6]解-
kh	[1]溪阶{量词}[5]快-{~活}[6]□{啃}
ŋ	[2]倪霓[6]砑{挤压}
x	[2]□{白眼}[6]懈解{姓~}蟹
0	[1]挨[2]鞋[5]睨{看}[6]会{训;本字是“解”}解{会}矮
#ɔ	
p	[1]褒煲玻{~璃}[2]婆[3]抱暴{强暴}爆宝保堡葆[5]报
ph	[1]波坡=[2]袍[5]破={~坏}[6]颇叵
m	[2]毛=无-矛-{矛盾}[5]雾-{雨~}□{砸}□{无去的合音，丢失}[6]帽冒磨{名词;石~※动词,磨}母-拇
