#a	
p	[1]巴疤吧笆爸[3]把欛罢[5]坝
pʰ	[2]爬琶杷钯耙[5]怕
m	[1]妈马码[2]麻痲[5]骂
f	[1]花[5]化
v	[1]娃蛙洼[5]话
t	[3]打
tʰ	[1]他
n	[1]拿[2]那[3]哪
ɬ	[1]沙纱痧砂[3]洒
ts	[1]渣遮抓[3]者[5]诈榨炸蔗煠
tsʰ	[1]叉杈差岔差车赊奢钗[2]茶查查[3]且扯
s	[1]社[2]畲佘[3]舍耍[5]泻射麝赦舍射
z	[1]野[2]爷椰[3]惹[5]耶也夜
k	[1]家加痂嘉[3]假贾假[5]架驾嫁稼价
kʰ	[1]卡{银行～}
ŋ	[2]牙芽衙蚜崖[3]雅瓦
h	[1]虾蛤[2]霞瑕遐虾暇[5]厦下夏
∅	[1]鸦丫桠[3]哑[5]亚
#ia	
ȵ	[1]惹
ɬ	[1]些[3]写[5]卸
ts	[5]借
tsʰ	[2]邪[3]笡斜[5]谢
kʰ	[2]□{□～：la24kʰia24,蜘蛛}
#ua	
k	[1]瓜[3]寡剐[5]挂卦褂
kʰ	[1]夸侉垮跨[2]□{□～：la24kʰia24,蜘蛛}
#ɔ	
p	[1]波菠玻褒[3]保宝堡[5]报播暴
pʰ	[1]坡棵[2]婆菩[5]颇破
m	[1]魔摩蟆模摸毛靡[2]磨磨模摹无诬[5]冒帽
f	[1]科[2]和和[3]火伙[5]课{白}货
v	[1]窝莴蜗[2]禾[5]祸
t	[1]多都刀叨[3]朵躲倒岛祷捣倒[5]到
tʰ	[1]拖滔涛[2]驼驮椭屠桃逃淘陶萄[3]讨妥[5]惰堕套稻道导盗蹈
n	[2]挪[3]脑恼[5]糯
ɬ	[1]娑蓑梭唆疏蔬疏骚臊[3]锁琐所嫂[5]扫
l	[1]啰[2]罗锣箩萝螺脶涝劳牢痨[3]裸姥老
ts	[1]糟遭[3]左佐阻早枣[5]锉灶造做
