字	片	区	小片	方言点	声母	韵母	调值	调类	备注
宗	闽方言岛			中山(隆都)(珠江三角洲)	ts	oŋ	55	阴平	
官	闽方言岛			中山(隆都)(珠江三角洲)	k	uɔn/un	55	阴平	文读，白读。
宙	闽方言岛			中山(隆都)(珠江三角洲)	ts	ɐu	33	阳平	
定	闽方言岛			中山(隆都)(珠江三角洲)	t	ɐŋ	31/33	阳去/阳平	文读，白读。
宛	闽方言岛			中山(隆都)(珠江三角洲)	0	in	24	上声	
宜	閩方言島			中山(隆都)(珠江三角洲)	ŋ	i	31	陽去	
宝	闽方言岛			中山(隆都)(珠江三角洲)	p	ɐu	24	上声	
实	闽方言岛			中山(隆都)(珠江三角洲)	s	it/ɐt	55/33	阳入/下阴入	文读，白读。
宠	閩方言島			中山(隆都)(珠江三角洲)	tsʰ	oŋ	24	上聲	
审	闽方言岛			中山(隆都)(珠江三角洲)	s	iɛm/ɐm	24	上声	文读，白读。
客	闽方言岛			中山(隆都)(珠江三角洲)	h/kʰ	ak/aʔ	33/11	下阴入/上阴入	文读，白读。
宣	闽方言岛			中山(隆都)(珠江三角洲)	s	in	55	阴平	
室	闽方言岛			中山(隆都)(珠江三角洲)	s	ɐt	55	阳入	
宦	闽方言岛			中山(隆都)(珠江三角洲)	0	uan	33	阳平	
宪	闽方言岛			中山(隆都)(珠江三角洲)	h	in	33	阳平	
宮	闽方言岛			中山(隆都)(珠江三角洲)	k	oŋ	55	阴平	
宰	闽方言岛			中山(隆都)(珠江三角洲)	ts	ɔi	24	上声	
害	闽方言岛			中山(隆都)(珠江三角洲)	h	ɔi	33	阳平	
宵	闽方言岛			中山(隆都)(珠江三角洲)	s	iu	55	阴平	
家	闽方言岛			中山(隆都)(珠江三角洲)	k	a	55	阴平	家、家俱读音亦同。
容	闽方言岛			中山(隆都)(珠江三角洲)	0	ioŋ	31/33	阳去/阳平	文读，白读。
宽	闽方言岛			中山(隆都)(珠江三角洲)	f/kʰ	un/uɔn	55	阴平	文读，白读。
宾	闽方言岛			中山(隆都)(珠江三角洲)	p	ɐn	55	阴平	
宿	闽方言岛			中山(隆都)(珠江三角洲)	s	ok	55	阳入	
寂	闽方言岛			中山(隆都)(珠江三角洲)	ts	ɐk	33	下阴入	
寄	閩方言島			中山(隆都)(珠江三角洲)	k	iɛ/i	11/33	陰去/陽平	文讀，白讀。
密	闽方言岛			中山(隆都)(珠江三角洲)	m	ɛt/ɐt	55/33	阳入/下阴入	文读，白读。
寇	闽方言岛			中山(隆都)(珠江三角洲)	kʰ	ɐu	11/33	阴去/阳平	文读，白读。
富	闽方言岛			中山(隆都)(珠江三角洲)	h	u	11/33	阴去/阳平	文读，白读。
寐	闽方言岛			中山(隆都)(珠江三角洲)	m	i	55/33	阴平/阳平	文读，白读。
寒	闽方言岛			中山(隆都)(珠江三角洲)	h/t	ɔn/ɛŋ	31/11	阳去/阴去	文读，白读。
寓	闽方言岛			中山(隆都)(珠江三角洲)	ŋ	i	33	阳平	
寗	闽方言岛			中山(隆都)(珠江三角洲)	n	ɐŋ	31	阳去	宁可。
寝	闽方言岛			中山(隆都)(珠江三角洲)	tsʰ	ɐm	24	上声	
寞	闽方言岛			中山(隆都)(珠江三角洲)	m	ɔk	33	下阴入	
察	闽方言岛			中山(隆都)(珠江三角洲)	tsʰ	at	33	下阴入	
寡	闽方言岛			中山(隆都)(珠江三角洲)	k	a/ua	24	上声	文读，白读。
寢	闽方言岛			中山(隆都)(珠江三角洲)	tsʰ	ɐm	24	上声	
寥	闽方言岛			中山(隆都)(珠江三角洲)	l	iu	31	阳去	
實	闽方言岛			中山(隆都)(珠江三角洲)	s	it/ɐt	55/33	阳入/下阴入	文读，白读。
寧	闽方言岛			中山(隆都)(珠江三角洲)	n	ɐŋ	31	阳去	安宁。
寨	闽方言岛			中山(隆都)(珠江三角洲)	ts	ai	31/33	阳去/阳平	文读，白读。
審	闽方言岛			中山(隆都)(珠江三角洲)	s	iɛm/ɐm	24	上声	文读，白读。
寫	闽方言岛			中山(隆都)(珠江三角洲)	s	iɛ	24	上声	
寬	闽方言岛			中山(隆都)(珠江三角洲)	f/kʰ	un/uɔn	55	阴平	文读，白读。
寴	闽方言岛			中山(隆都)(珠江三角洲)	tsʰ	in/ɐn	55	阴平	文读，白读。
寵	闽方言岛			中山(隆都)(珠江三角洲)	tsʰ	oŋ	24	上声	
寶	闽方言岛			中山(隆都)(珠江三角洲)	p	ɐu	24	上声	
寸	闽方言岛			中山(隆都)(珠江三角洲)	tsʰ	uɔn/in	11/33	阴去/阳平	文读，白读。
对	闽方言岛			中山(隆都)(珠江三角洲)	t	ui	11/33	阴去/阳平	文读，白读。
寺	闽方言岛			中山(隆都)(珠江三角洲)	ts	i	33	阳平	
寻	闽方言岛			中山(隆都)(珠江三角洲)	tsʰ	ɐm	31	阳去	
导	闽方言岛			中山(隆都)(珠江三角洲)	t	ɐu	33	阳平	
封	闽方言岛			中山(隆都)(珠江三角洲)	h	oŋ	55	阴平	
射	闽方言岛			中山(隆都)(珠江三角洲)	s	iɛ	31/33	阳去/阳平	文读，白读。
将	闽方言岛			中山(隆都)(珠江三角洲)	ts	iɔŋ	11/33	阴去/阳平	大将。文读，白读。
將	闽方言岛			中山(隆都)(珠江三角洲)	ts	iɔŋ	11/33	阴去/阳平	大将。文读，白读。
專	闽方言岛			中山(隆都)(珠江三角洲)	ts	ɛn/in	55	阴平	文读，白读。
尉	闽方言岛			中山(隆都)(珠江三角洲)	0/tʰ	uɐn/ɔŋ	31/11	阳去/阴去	文读，白读。
尊	闽方言岛			中山(隆都)(珠江三角洲)	ts	in	55	阴平	
尋	闽方言岛			中山(隆都)(珠江三角洲)	tsʰ	ɐm	31	阳去	
對	闽方言岛			中山(隆都)(珠江三角洲)	t	ui	11/33	阴去/阳平	文读，白读。
導	闽方言岛			中山(隆都)(珠江三角洲)	t	ɐu	33	阳平	
小	闽方言岛			中山(隆都)(珠江三角洲)	s	ɛ/iu	11/24	阴去/上声	文读，白读。
少	闽方言岛			中山(隆都)(珠江三角洲)	s/ts	iu/iɛu	24	上声	多少。文读，白读。
尔	闽方言岛			中山(隆都)(珠江三角洲)	ŋ	i	24	上声	
尖	闽方言岛			中山(隆都)(珠江三角洲)	ts	iɛm/im	55	阴平	文读，白读。
尘	闽方言岛			中山(隆都)(珠江三角洲)	t/tsʰ	in/ɐn	33/31	阳平/阳去	文读，白读。
尚	闽方言岛			中山(隆都)(珠江三角洲)	s	iɔŋ	31/33	阳去/阳平	文读，白读。
尝	闽方言岛			中山(隆都)(珠江三角洲)	s	iɔŋ	31	阳去	
尤	闽方言岛			中山(隆都)(珠江三角洲)	0	iɐu	31	阳去	
尧	闽方言岛			中山(隆都)(珠江三角洲)	ŋ	iu	31	阳去	
尬	闽方言岛			中山(隆都)(珠江三角洲)	k	ai	33	阳平	尴尬。
就	闽方言岛			中山(隆都)(珠江三角洲)	ts	ɐu	31/33	阳去/阳平	文读，白读。
尲	闽方言岛			中山(隆都)(珠江三角洲)	k	am	33	阳平	尴尬。
尷	闽方言岛			中山(隆都)(珠江三角洲)	k	am	33	阳平	尴尬。
尸	闽方言岛			中山(隆都)(珠江三角洲)	s	i	55	阴平	
尹	闽方言岛			中山(隆都)(珠江三角洲)	0	uɐn	24	上声	
尺	闽方言岛			中山(隆都)(珠江三角洲)	tsʰ	iɵʔ/iɛk	11/33	上阴入/下阴入	文读，白读。
尼	闽方言岛			中山(隆都)(珠江三角洲)	n	ɐi	31	阳去	
尽	闽方言岛			中山(隆都)(珠江三角洲)	ts	in/ɐn	24	上声	文读，白读。
尾	閩方言島			中山(隆都)(珠江三角洲)	m	uɔ/i	24	上聲	文讀，白讀。
尿	閩方言島			中山(隆都)(珠江三角洲)	n	iɛu/iu	31/33	陽去/陽平	文讀，白讀。
局	闽方言岛			中山(隆都)(珠江三角洲)	k	ok	55/33	阳入/下阴入	文读，白读。
屁	闽方言岛			中山(隆都)(珠江三角洲)	pʰ	ui/i	11/33	阴去/阳平	
层	闽方言岛			中山(隆都)(珠江三角洲)	ts/tsʰ	ɐŋ	33/31	阳平/阳去	文读，白读。
居	闽方言岛			中山(隆都)(珠江三角洲)	k	i	55	阴平	
屆	闽方言岛			中山(隆都)(珠江三角洲)	k	ai	11/33	阴去/阳平	文读，白读。
届	闽方言岛			中山(隆都)(珠江三角洲)	k	ai	11/33	阴去/阳平	文读，白读。
屋	闽方言岛			中山(隆都)(珠江三角洲)	0/tsʰ	ok/iɵʔ	55/11	阳入/上阴入	文读，白读。
屍	闽方言岛			中山(隆都)(珠江三角洲)	s	i	55	阴平	
屎	闽方言岛			中山(隆都)(珠江三角洲)	s	ai/i	24	上声	文读，白读。
屏	闽方言岛			中山(隆都)(珠江三角洲)	pʰ	ɐŋ	31	阳去	围屏。
屐	闽方言岛			中山(隆都)(珠江三角洲)	k	ɛʔ/ɛk	11/33	上阴入/下阴入	木屐。文读，白读。
屑	闽方言岛			中山(隆都)(珠江三角洲)	s	it	33	下阴入	不屑、木屑读音亦同。
展	闽方言岛			中山(隆都)(珠江三角洲)	ts	in	24	上声	
屡	闽方言岛			中山(隆都)(珠江三角洲)	l	ɐi	24	上声	
屢	闽方言岛			中山(隆都)(珠江三角洲)	l	ɐi	24	上声	
層	闽方言岛			中山(隆都)(珠江三角洲)	ts/tsʰ	ɐŋ	33/31	阳平/阳去	文读，白读。
履	闽方言岛			中山(隆都)(珠江三角洲)	l	i	24	上声	
山	闽方言岛			中山(隆都)(珠江三角洲)	s	an	55	阴平	
岁	闽方言岛			中山(隆都)(珠江三角洲)	s	uɵi/ɐi	11/33	阴去/阳平	文读，白读。
岂	闽方言岛			中山(隆都)(珠江三角洲)	h	i	24	上声	
岐	闽方言岛			中山(隆都)(珠江三角洲)	kʰ	i	31/33	阳去/阳平	文读，白读。
岑	闽方言岛			中山(隆都)(珠江三角洲)	s	ɐm	31	阳去	
岔	闽方言岛			中山(隆都)(珠江三角洲)	tsʰ	a	55	阴平	
岗	闽方言岛			中山(隆都)(珠江三角洲)	k	ɔŋ	55	阴平	
岡	闽方言岛			中山(隆都)(珠江三角洲)	k	ɔŋ	55	阴平	
岳	闽方言岛			中山(隆都)(珠江三角洲)	ŋ	ɔk	33	下阴入	
岸	闽方言岛			中山(隆都)(珠江三角洲)	ŋ	ɔn	31/33	阳去/阳平	文读，白读。
峕	闽方言岛			中山(隆都)(珠江三角洲)	s	i	31/33	阳去/阳平	文读，白读。
峡	闽方言岛			中山(隆都)(珠江三角洲)	h	ap	33	下阴入	
峯	閩方言島			中山(隆都)(珠江三角洲)	h	oŋ	55	陰平	
峰	閩方言島			中山(隆都)(珠江三角洲)	h	oŋ	55	陰平	
峽	闽方言岛			中山(隆都)(珠江三角洲)	h	ap	33	下阴入	
崇	闽方言岛			中山(隆都)(珠江三角洲)	s	oŋ	31	阳去	
崈	闽方言岛			中山(隆都)(珠江三角洲)	s	oŋ	31	阳去	
崐	闽方言岛			中山(隆都)(珠江三角洲)	kʰ	uɐn	55	阴平	
崑	闽方言岛			中山(隆都)(珠江三角洲)	kʰ	uɐn	55	阴平	
崔	闽方言岛			中山(隆都)(珠江三角洲)	tsʰ	ui	5	阴平	姓。
崗	闽方言岛			中山(隆都)(珠江三角洲)	k	ɔŋ	55	阴平	
崘	闽方言岛			中山(隆都)(珠江三角洲)	l	ɐn	31	阳去	
崙	闽方言岛			中山(隆都)(珠江三角洲)	l	ɐn	31	阳去	
崧	闽方言岛			中山(隆都)(珠江三角洲)	s	oŋ	55	阴平	
崩	闽方言岛			中山(隆都)(珠江三角洲)	p	ɐŋ	55	阴平	
嵌	闽方言岛			中山(隆都)(珠江三角洲)	kʰ	am	24	上声	
嵠	闽方言岛			中山(隆都)(珠江三角洲)	kʰ	ɛ/ɐi	55	阴平	文读，白读。
嵩	闽方言岛			中山(隆都)(珠江三角洲)	s	oŋ	55	阴平	
嵾	闽方言岛			中山(隆都)(珠江三角洲)	tsʰ	am	55	阴平	参差。
嶺	闽方言岛			中山(隆都)(珠江三角洲)	l	iɛŋ/ɐŋ	24	上声	文读，白读。
嶽	闽方言岛			中山(隆都)(珠江三角洲)	ŋ	ɔk	33	下阴入	
巖	閩方言島			中山(隆都)(珠江三角洲)	ŋ	am	33/31	陽平/陽去	
川	闽方言岛			中山(隆都)(珠江三角洲)	tsʰ	in	55	阴平	
州	闽方言岛			中山(隆都)(珠江三角洲)	ts	iu/ɐu	55	阴平	文读，白读。
巡	闽方言岛			中山(隆都)(珠江三角洲)	tsʰ	un/ɐn	33/31	阳平/阳去	文读，白读。
巢	闽方言岛			中山(隆都)(珠江三角洲)	tsʰ	au	31	阳去	
工	閩方言島			中山(隆都)(珠江三角洲)	k	oŋ/ɛŋ	55	陰平	文讀，白讀。
左	閩方言島			中山(隆都)(珠江三角洲)	ts	ɔ	24	上聲	
巧	闽方言岛			中山(隆都)(珠江三角洲)	kʰ	au	24	上声	
巨	闽方言岛			中山(隆都)(珠江三角洲)	k	i	33	阳平	
巫	閩方言島			中山(隆都)(珠江三角洲)	m	u	31	陽去	
差	闽方言岛			中山(隆都)(珠江三角洲)	tsʰ	a	55	阴平	差别。
己	閩方言島			中山(隆都)(珠江三角洲)	k	i	24	上聲	
已	闽方言岛			中山(隆都)(珠江三角洲)	0	i	24	上声	
巳	闽方言岛			中山(隆都)(珠江三角洲)	ts	i	33	阳平	
巴	闽方言岛			中山(隆都)(珠江三角洲)	p	a	55	阴平	
巷	闽方言岛			中山(隆都)(珠江三角洲)	h	ɔŋ	31/33	阳去/阳平	文读，白读。
巾	闽方言岛			中山(隆都)(珠江三角洲)	k	in/ɐn	55	阴平	文读，白读。
币	闽方言岛			中山(隆都)(珠江三角洲)	p	ɐi	33	阳平	
市	闽方言岛			中山(隆都)(珠江三角洲)	s	i	24	上声	
布	閩方言島			中山(隆都)(珠江三角洲)	p	uɔ/u	11/33	陰去/陽平	文讀，白讀。
帅	闽方言岛			中山(隆都)(珠江三角洲)	s	uɵi/ɐi	11/33	阴去/阳平	文读，白读。
帆	闽方言岛			中山(隆都)(珠江三角洲)	f	an	31	阳去	
师	闽方言岛			中山(隆都)(珠江三角洲)	s	i/u	55	阴平	文读，白读。
帊	闽方言岛			中山(隆都)(珠江三角洲)	pʰ	ak	33	下阴入	
帋	闽方言岛			中山(隆都)(珠江三角洲)	ts	uɔ/i	24	上声	文读，白读。
希	闽方言岛			中山(隆都)(珠江三角洲)	h	i	55	阴平	
帐	閩方言島			中山(隆都)(珠江三角洲)	ts	iɔŋ	11/33	陰去/陽平	《廣韻》「帳」同「賬」。文讀，白讀。
帒	闽方言岛			中山(隆都)(珠江三角洲)	t	ɔi	31/33	阳去/阳平	文读，白读。
帖	闽方言岛			中山(隆都)(珠江三角洲)	tʰ	iɛp/ip	11/33	上阴入/下阴入	碑帖、请帖。文读，白读。
帚	闽方言岛			中山(隆都)(珠江三角洲)	ts	iu/au	24	上声	文读，白读。
帛	闽方言岛			中山(隆都)(珠江三角洲)	p	aʔ/ak	11/33	上阴入/下阴入	文读，白读。
帝	闽方言岛			中山(隆都)(珠江三角洲)	t	ɛ/ɐi	11/33	阴去/阳平	文读，白读。
帥	闽方言岛			中山(隆都)(珠江三角洲)	s	uɵi/ɐi	11/33	阴去/阳平	文读，白读。
带	闽方言岛			中山(隆都)(珠江三角洲)	t	uɔ/ai	11/33	阴去/阳平	文读，白读。
師	闽方言岛			中山(隆都)(珠江三角洲)	s	i/u	55	阴平	文读，白读。
帬	闽方言岛			中山(隆都)(珠江三角洲)	k/kʰ	un/uɐn	33/31	阳平/阳去	文读，白读。
席	闽方言岛			中山(隆都)(珠江三角洲)	ts/tsʰ	ɐk/ieʔ	33/11	下阴入/上阴入	文读，白读。
帮	闽方言岛			中山(隆都)(珠江三角洲)	p	ɔŋ	55	阴平	
帳	闽方言岛			中山(隆都)(珠江三角洲)	ts	iɔŋ	11/33	阴去/阳平	《广韵》「帐」同「账」。文读，白读。
帶	闽方言岛			中山(隆都)(珠江三角洲)	t	uɔ/ai	11/33	阴去/阳平	文读，白读。
常	闽方言岛			中山(隆都)(珠江三角洲)	s	iɔŋ	33/31	阳平/阳去	文读，白读。
帽	闽方言岛			中山(隆都)(珠江三角洲)	m	ɔ/ɐu	11/33	阴去/阳平	文读，白读。
幅	闽方言岛			中山(隆都)(珠江三角洲)	h	ok	11/55	上阴入/阳入	文读，白读。
幔	闽方言岛			中山(隆都)(珠江三角洲)	m	an	33	阳平	
幕	闽方言岛			中山(隆都)(珠江三角洲)	m	ɔk	55/33	阳入/下阴入	文读，白读。
幣	闽方言岛			中山(隆都)(珠江三角洲)	p	ɐi	33	阳平	
幫	闽方言岛			中山(隆都)(珠江三角洲)	p	ɔŋ	55	阴平	
干	闽方言岛			中山(隆都)(珠江三角洲)	k	ɔn	55	阴平	
平	閩方言島			中山(隆都)(珠江三角洲)	p/pʰ	aŋ/ɐŋ	33/31	陽平/陽去	文讀，白讀。
年	闽方言岛			中山(隆都)(珠江三角洲)	n	iɛn/in	33/31	阳平/阳去	文读，白读。
幸	闽方言岛			中山(隆都)(珠江三角洲)	h	ɐŋ	33	阳平	
幹	闽方言岛			中山(隆都)(珠江三角洲)	k	ɔn	33	阳平	
幺	閩方言島			中山(隆都)(珠江三角洲)	0	iu	55	陰平	么二三。
幻	闽方言岛			中山(隆都)(珠江三角洲)	0	uan	33	阳平	
幼	閩方言島			中山(隆都)(珠江三角洲)	0	iu/iɐu	11/33	陰去/陽平	文讀，白讀。
幽	闽方言岛			中山(隆都)(珠江三角洲)	0	iɐu	55	阴平	
幾	闽方言岛			中山(隆都)(珠江三角洲)	k	i	55	阴平	几乎。
庆	闽方言岛			中山(隆都)(珠江三角洲)	h	ɐŋ	33	阳平	
庇	闽方言岛			中山(隆都)(珠江三角洲)	p	i	33	阳平	
床	闽方言岛			中山(隆都)(珠江三角洲)	tsʰ	ɔŋ	33/31	阳平/阳去	文读，白读。
序	闽方言岛			中山(隆都)(珠江三角洲)	ts	i	33	阳平	
庐	闽方言岛			中山(隆都)(珠江三角洲)	l	u	31	阳去	茅庐。
库	闽方言岛			中山(隆都)(珠江三角洲)	f/kʰ	u	33	阳平	文读，白读。
应	闽方言岛			中山(隆都)(珠江三角洲)	0	ɐŋ	55	阴平	应当、应用。
底	闽方言岛			中山(隆都)(珠江三角洲)	t	ɛ/ɐi	24	上声	文读，白读。
店	闽方言岛			中山(隆都)(珠江三角洲)	t	iɛm/im	11/33	阴去/阳平	文读，白读。
庙	闽方言岛			中山(隆都)(珠江三角洲)	m	iɛu/iu	31/33	阳去/阳平	文读，白读。
庚	闽方言岛			中山(隆都)(珠江三角洲)	k	ɐŋ	55	阴平	
府	闽方言岛			中山(隆都)(珠江三角洲)	f	u	4	上声	
庞	闽方言岛			中山(隆都)(珠江三角洲)	p/pʰ	ɔŋ	33/31	阳平/阳去	文读，白读。
废	閩方言島			中山(隆都)(珠江三角洲)	f	ɐi	33	陽平	
度	闽方言岛			中山(隆都)(珠江三角洲)	t	u	31/33	阳去/阳平	文读，白读。
座	闽方言岛			中山(隆都)(珠江三角洲)	ts	ɔ	31/33	阳去/阳平	文读，白读。
庫	闽方言岛			中山(隆都)(珠江三角洲)	f/kʰ	u	33	阳平	文读，白读。
庭	閩方言島			中山(隆都)(珠江三角洲)	tʰ	ɐŋ	31	陽去	
庵	闽方言岛			中山(隆都)(珠江三角洲)	0	am	55	阴平	
康	閩方言島			中山(隆都)(珠江三角洲)	h	ɔŋ	55	陰平	
庸	闽方言岛			中山(隆都)(珠江三角洲)	0	ioŋ	31	阳去	
庽	闽方言岛			中山(隆都)(珠江三角洲)	ŋ	i	33	阳平	
庿	闽方言岛			中山(隆都)(珠江三角洲)	m	iɛu/iu	31/33	阳去/阳平	文读，白读。
廁	闽方言岛			中山(隆都)(珠江三角洲)	tsʰ	i	33	阳平	厕所。
廂	闽方言岛			中山(隆都)(珠江三角洲)	s	iɔŋ	55	阴平	
廈	闽方言岛			中山(隆都)(珠江三角洲)	h	a	33	阳平	厦门。
廉	闽方言岛			中山(隆都)(珠江三角洲)	l	im	31	阳去	
廊	闽方言岛			中山(隆都)(珠江三角洲)	l	ɔŋ	33/31	阳平/阳去	文读，白读。
廓	闽方言岛			中山(隆都)(珠江三角洲)	k	ɔk	33	下阴入	
廚	闽方言岛			中山(隆都)(珠江三角洲)	tsʰ	i	31	阳去	
廝	閩方言島			中山(隆都)(珠江三角洲)	s	i	55	陰平	
廟	闽方言岛			中山(隆都)(珠江三角洲)	m	iɛu/iu	31/33	阳去/阳平	文读，白读。
廠	闽方言岛			中山(隆都)(珠江三角洲)	tsʰ	ɔŋ	24	上声	
廢	闽方言岛			中山(隆都)(珠江三角洲)	f	ɐi	33	阳平	
廣	闽方言岛			中山(隆都)(珠江三角洲)	k	uɔŋ	24	上声	
廧	闽方言岛			中山(隆都)(珠江三角洲)	tsʰ	iɔŋ	33/31	阳平/阳去	文读，白读。
廬	闽方言岛			中山(隆都)(珠江三角洲)	l	u	31	阳去	茅庐。
廳	闽方言岛			中山(隆都)(珠江三角洲)	tʰ	iɛŋ	55	阴平	
延	闽方言岛			中山(隆都)(珠江三角洲)	0	in	31	阳去	
廷	闽方言岛			中山(隆都)(珠江三角洲)	tʰ	ɐŋ	33/31	阳平/阳去	文读，白读。
建	闽方言岛			中山(隆都)(珠江三角洲)	k	in	33	阳平	
开	閩方言島			中山(隆都)(珠江三角洲)	h/kʰ	ɔi/ui	55	陰平	文讀，白讀。
弄	闽方言岛			中山(隆都)(珠江三角洲)	l	ɛŋ/oŋ	31/33	阳去/阳平	文读，白读。
弊	闽方言岛			中山(隆都)(珠江三角洲)	p	ɐi	31/33	阳去/阳平	文读，白读。
弌	闽方言岛			中山(隆都)(珠江三角洲)	0	it/iɐt	55	阳入	文读，白读。
弍	闽方言岛			中山(隆都)(珠江三角洲)	n/ŋ	i	31/33	阳去/阳平	文读，白读。
弎	闽方言岛			中山(隆都)(珠江三角洲)	s	am	55	阴平	
式	闽方言岛			中山(隆都)(珠江三角洲)	s	ɐk	55	阳入	
弓	闽方言岛			中山(隆都)(珠江三角洲)	k	oŋ	55	阴平	
弔	闽方言岛			中山(隆都)(珠江三角洲)	t	iɛu/iu	11/33	阴去/阳平	文读，白读。
引	闽方言岛			中山(隆都)(珠江三角洲)	0	in/iɐn	24	上声	文读，白读。
弘	闽方言岛			中山(隆都)(珠江三角洲)	0	uɐŋ	31	阳去	
弟	闽方言岛			中山(隆都)(珠江三角洲)	t	ɛ/ɐi	24/33	上声/阳平	文读，白读。
张	闽方言岛			中山(隆都)(珠江三角洲)	ts	iɔŋ	55	阴平	
弥	闽方言岛			中山(隆都)(珠江三角洲)	n	i	31/55	阳去/阴平	文读，白读。
弦	閩方言島			中山(隆都)(珠江三角洲)	h	ɛn/in	33/31	陽平/陽去	文讀，白讀。
弯	闽方言岛			中山(隆都)(珠江三角洲)	0	uɐn/uan	55	阴平	文读，白读。
弱	闽方言岛			中山(隆都)(珠江三角洲)	0	iɔk	33	下阴入	
張	闽方言岛			中山(隆都)(珠江三角洲)	ts	iɔŋ	55	阴平	
強	闽方言岛			中山(隆都)(珠江三角洲)	kʰ	iɔŋ	31	阳去	
弹	闽方言岛			中山(隆都)(珠江三角洲)	t	an	33	阳平	子弹。
强	闽方言岛			中山(隆都)(珠江三角洲)	kʰ	iɔŋ	31	阳去	
弼	闽方言岛			中山(隆都)(珠江三角洲)	p	ɐt	33	下阴入	
彈	闽方言岛			中山(隆都)(珠江三角洲)	t	an	33	阳平	子弹。
彌	闽方言岛			中山(隆都)(珠江三角洲)	n	i	31/55	阳去/阴平	文读，白读。
彎	闽方言岛			中山(隆都)(珠江三角洲)	0	uɐn/uan	55	阴平	文读，白读。
归	闽方言岛			中山(隆都)(珠江三角洲)	k	uɐi/ui	55	阴平	文读，白读。
当	閩方言島			中山(隆都)(珠江三角洲)	t	ɔŋ	55	陰平	當時。
录	闽方言岛			中山(隆都)(珠江三角洲)	l	ok	33	下阴入	
彙	闽方言岛			中山(隆都)(珠江三角洲)	0/h	ui/uɵi	33/31	阳平/阳去	文读，白读。
形	闽方言岛			中山(隆都)(珠江三角洲)	h	ɐŋ	31	阳去	
彩	闽方言岛			中山(隆都)(珠江三角洲)	tsʰ	ɔi	24	上声	
彪	闽方言岛			中山(隆都)(珠江三角洲)	p	iu	55	阴平	
彬	闽方言岛			中山(隆都)(珠江三角洲)	p	ɐn	55	阴平	
彭	闽方言岛			中山(隆都)(珠江三角洲)	pʰ	aŋ	33/31	阳平/阳去	文读，白读。
影	闽方言岛			中山(隆都)(珠江三角洲)	0	iɐŋ	24	上声	
役	闽方言岛			中山(隆都)(珠江三角洲)	0	uɐk	33	下阴入	
彻	闽方言岛			中山(隆都)(珠江三角洲)	tsʰ	it	33	下阴入	
彼	闽方言岛			中山(隆都)(珠江三角洲)	pʰ	i	24	上声	
彿	闽方言岛			中山(隆都)(珠江三角洲)	0	uɐt	55	阳入	仿佛。
往	閩方言島			中山(隆都)(珠江三角洲)	0	uɔŋ	24	上聲	
征	闽方言岛			中山(隆都)(珠江三角洲)	ts	ɐŋ	55	阴平	
径	闽方言岛			中山(隆都)(珠江三角洲)	k	ɐŋ	11/33	阴去/阳平	文读，白读。
待	闽方言岛			中山(隆都)(珠江三角洲)	t	ɔi	33	阳平	
很	閩方言島			中山(隆都)(珠江三角洲)	h	ɐn	24	上聲	
律	闽方言岛			中山(隆都)(珠江三角洲)	l	ut/ɐt	55/33	阳入/下阴入	文读，白读。
後	闽方言岛			中山(隆都)(珠江三角洲)	0/h	au/ɐu	31/33	阳去/阳平	文读，白读。
徐	闽方言岛			中山(隆都)(珠江三角洲)	tsʰ	i	31/33	阳去/阳平	文读，白读。
徑	闽方言岛			中山(隆都)(珠江三角洲)	k	ɐŋ	11/33	阴去/阳平	文读，白读。
徒	闽方言岛			中山(隆都)(珠江三角洲)	tʰ	u	31	阳去	
得	闽方言岛			中山(隆都)(珠江三角洲)	t	it/ɐk	11/55	上阴入/阳入	文读，白读。
徙	闽方言岛			中山(隆都)(珠江三角洲)	s	ai	24	上声	
徛	闽方言岛			中山(隆都)(珠江三角洲)	kʰ	i	33/24	阳平/上声	立。文读，白读。
從	闽方言岛			中山(隆都)(珠江三角洲)	tsʰ	oŋ	31/33	阳去/阳平	跟从。文读，白读。
御	闽方言岛			中山(隆都)(珠江三角洲)	ŋ	i	33	阳平	
徧	闽方言岛			中山(隆都)(珠江三角洲)	pʰ	iɛn/in	11/33	阴去/阳平	一遍、遍地读音亦同。文读，白读。
復	闽方言岛			中山(隆都)(珠江三角洲)	h	ok	33	下阴入	复兴。
循	闽方言岛			中山(隆都)(珠江三角洲)	s	ɐn	31	阳去	
微	闽方言岛			中山(隆都)(珠江三角洲)	m	i	33/31	阳平/阳去	文读，白读。
徵	闽方言岛			中山(隆都)(珠江三角洲)	ts	ɐŋ	55	阴平	征求。
德	闽方言岛			中山(隆都)(珠江三角洲)	t	ɐk	55	阳入	
徹	闽方言岛			中山(隆都)(珠江三角洲)	tsʰ	it	33	下阴入	
徽	闽方言岛			中山(隆都)(珠江三角洲)	f	ɐi	55	阴平	
心	闽方言岛			中山(隆都)(珠江三角洲)	s	im/ɐm	55	阴平	文读，白读。
必	闽方言岛			中山(隆都)(珠江三角洲)	p	ɛt/it	11/55	上阴入/阳入	文读，白读。
忆	闽方言岛			中山(隆都)(珠江三角洲)	0	ɐk	55	阳入	
忌	闽方言岛			中山(隆都)(珠江三角洲)	k	i	31/33	阳去/阳平	文读，白读。
忍	閩方言島			中山(隆都)(珠江三角洲)	0/n	iɐn/un	24	上聲	文讀，白讀。
忒	闽方言岛			中山(隆都)(珠江三角洲)	tʰ	ɐk	55	阳入	
