汉字	注释		
多		1	tɔ1
拖		2	tʰɔ1
驮		3	tʰɔ2
舵		4	tʰɔ5
大		5	tʰai5
哪		6	nai3
锣		7	lɔ2
左		8	tsɔ3
哥		9	kɔ1
个	~人	10	kɔ5
个	一~	11	kai5
个	我~	12	ki5
鹅		13	ŋɔ2
饿		14	ŋɔ5
河		15	hɔ2
贺		16	hɔ5
茄		17	tɕʰiɔ2
波		18	pɔ1
婆		19	pʰɔ2
磨	~刀	20	mɔ2
磨	石~	21	mɔ5
剁		22	tɔ5
惰		23	tʰɔ5
糯		24	nɔ5
螺		25	lɔ2
坐		26	tsʰɔ1
座		27	tsʰɔ5
锉		28	tsʰɔ5
蓑		29	sɔ1
果		30	kɔ3
过		31	kɔ5
课		32	kʰɔ5
火		33	fɔ3
货		34	fɔ5
禾		35	vɔ2
祸		36	fɔ5
和	~气	37	fɔ2
瘸		38	tɕʰiɔ2
靴		39	ɕiɔ1
疤		40	pa1
怕		41	pʰa5
霸		42	pa5
爬		43	pʰa2
麻		44	ma2
马		45	ma1
骂		46	ma5
拿		47	nak8
茶		48	tsʰa2
叉		49	tsʰa1
查		50	tsʰa2
家		51	ka1
假	真~	52	ka3
假	放~	53	ka3
嫁		54	ka5
牙		55	ŋa2
虾	鱼~	56	ha1
下	底~	57	ha1
下	~来	58	ha1
下	~面	59	ha1
亚		60	a5
爸		61	pa1
姐		62	tsia3/tsi3
借		63	tsia5
写		64	sia3
泻		65	sia5
邪		66	sia2
斜		67	tsʰa2
谢	姓~	68	tsʰia5
谢	凋~	69	sia5
爹		70	tia1
遮		71	tʂa1
蔗		72	tʂa5
车		73	tʂʰa1
扯		74	tʂʰa3
蛇		75	ʂa2
射		76	ʂa5
舍		77	ʂa1
社		78	ʂa5
惹		79	nia1
爷		80	ia2
也		81	ia1
野		82	ia3
夜		83	ia5
瓜		84	kua1
垮		85	kʰua3
瓦		86	ŋa3
花		87	fa1
化		88	fa5
补		89	pu3
簿		90	pʰu5
部		91	pʰu5
步		92	pʰu5
模	~子	93	mu2
墓		94	mu5
肚	腹	95	tu3
肚	鱼~	96	tu3
土		97	tʰu3
兔		98	tʰu5
度		99	tʰu5
炉		100	lu2
卤		101	lu3
橹		102	lu3
路		103	lu5
露		104	lu5
租		105	tsu1
做		106	tsɔ5
粗		107	tsʰɿ1
醋		108	tsʰɿ5
错		109	tsʰɔ5
鼓		110	ku3
苦	辛~	111	kʰu3
苦	~味	112	fu3
裤		113	kʰu5
吴		114	ŋ̍2
五		115	ŋ̍3
午		116	vu3
胡		117	fu2
户		118	fu5
乌		119	vu1
女		120	ni3
吕		121	li1
蛆		122	tɕʰi1
徐		123	tsʰi2
绪		124	si5
猪		125	tʂu1
除		126	tʂʰu2
苎		127	tʂʰu1
锄		128	tsʰɿ2
助		129	tsʰɿ5
梳		130	sɿ1
煮		131	tʂu3
书		132	ʂu1
鼠		133	tʂʰu3
薯		134	ʂu2
车	~马炮	135	tɕi1
锯		136	kɛ5
渠	他	137	tɕi1
去		138	ɕi5
鱼		139	ŋɛ2
语		140	ni3
虚		141	ɕi1
许		142	ɕi3
余		143	i2
夫		144	fu1
预		145	i5
斧		146	fu3
符		147	fu2
甫		148	pʰu3
扶		149	pʰu2
雾		150	vu5
娶		151	tsʰi3
须		152	si1
厨		153	tʂʰu2
柱		154	tʂʰu1
住		155	tʂʰu5
朱		156	tʂu1
主		157	tʂu3
输		158	ʂu1
树		159	ʂu5
乳		160	iui3
句		161	tɕi5
区		162	tɕʰi1
雨		163	i3
芋		164	i5
戴		165	tai5
台		166	tʰɔi2
待		167	tʰɔi5
袋		168	tʰɔi5
来		169	lɔi2
栽		170	tsɔi1
财		171	tsʰɔi2
在		172	tsʰɔi1
该		173	kɔi1
改		174	kɔi3
开		175	kʰɔi1
海		176	hɔi3
哀		177	ɔi1
爱		178	ɔi5
贝		179	pi5
带		180	tai5
太		181	tʰai5
蔡		182	tsʰai5
盖		183	kɔi5
害		184	hɔi5
拜		185	pai5
排		186	pʰai2
埋		187	mai2
阶		188	kai1
揩		189	kʰai1
楷		190	kʰai3
界		191	kai5
挨		192	ŋai1
派		193	pʰai5
稗		194	pʰa5
买		195	mai1
卖		196	mai5
奶	祖母	197	nai3
奶	牛~	198	nən5
柴		199	tsʰai2
佳		200	ka1
街		201	kai1
解		202	kai3
鞋		203	hai2
蟹		204	hai1
矮		205	ai3
败		206	pʰai5
寨		207	tsʰai5
毙		208	pi5
厉		209	li5
例		210	li5
制		211	tsɿ5
世		212	ʂʅ5
低		213	tɛ1
梯		214	tʰɔi1
体		215	tʰi3
替		216	tʰi5
弟		217	tʰi5=/tʰɛ1-
第		218	tʰi5
泥		219	nɛ2
犁		220	lɛ2
齐		221	tsʰɛ2
西		222	si1
洗		223	sɛ3
细		224	sɛ5
鸡		225	kɛ1
溪		226	ɕi1
杯		227	pi1
背	~脊	228	pɔi5
背	~书	229	pʰɔi5
赔		230	pʰɔi2
倍		231	pʰi5
梅		232	mɔi2
每		233	mi3
妹		234	mɔi5
堆		235	tɔi1
队		236	ti5
推		237	tʰi1
退		238	tʰi5
腿		239	tʰi3
罪		240	tsʰi5
碎		241	si5
块		242	kʰuai3
灰		243	fɔi1
回		244	fi2
汇		245	fi5
最		246	tsi5
外	~面	247	ŋɔi5
外	~公	248	ŋɔi5
会	开~	249	fi5
会	不~	250	vɔi5
乖		251	kuai1
怪		252	kuai5
淮		253	fai2
坏		254	fai5
蛙		255	va1
拐		256	kuai3
挂		257	kua5
画		258	fa5
快		259	kʰuai5
话	~语	260	fa5
话	说	261	va5
岁		262	sɔi5
税		263	ʂɔi5
锐		264	lui5
卫		265	vi5
肺		266	fi5
吠		267	pʰɔi5
奎		268	kʰui2
桂		269	kui5
惠		270	fi5
碑		271	pi1
披		272	pʰi1
皮		273	pʰi2
被	~子	274	pʰi1
被	~迫	275	pʰi5
篱		276	li2
知	文	277	tʂʅ1
知	白	278	ti1
智		279	tsɿ5
支		280	tʂʅ1
纸		281	tʂʅ3
舐		282	ʂɛ1
是		283	ʂʅ5=/hi5-
儿		284	ə2
