多	to	1	
拖	tʰo	1	
大	ta	6	~小
萝	lo	2	
左	ʦo	3	
搓	ʦʰo	1	
歌	ko	1	
个	ko	5	一~
我	ŋo	3	
饿	ŋo	6	
荷	xo	2	
破	pʰo	5	
婆	pʰo	2	
磨	mo	6	名词
躲	to	3	
螺	lo	2	
坐	ʦo	6	
锁	so	3	
果	ko	3	
过	ko	5	
棵	kʰo	1	
火	xo	3	
货	xo	5	
爬	pʰa	2	
耙	pa	6	
麻	ma	2	
马	ma	3	
骂	ma	6	
茶	tʂʰa	2	
查	ʦʰa	2	调~
沙	ʂa	1	
加	ʨia	1	
假	ʨia	3	真~
嫁	ʨia	5	
牙	ŋa	2	
下	xa	6	方位
哑	ŋa	3	
借	ʨiɛ	5	
写	ɕiɛ	3	
斜	ɕiɛ	2	
遮	tʂɛ	1	
车	tʂʰɛ	1	汽~
蛇	ʂɛ	2	
射	ʂɛ	6	
爷	iɛ	2	父
瓜	kua	1	
寡	kua	3	
瓦	ua	3	名词
花	xua	1	
谱	pʰu	3	
布	pu	5	
铺	pʰu	1	
簿	pu	6	
步	pu	6	
赌	təu	3	
土	tʰəu	3	
涂	tʰəu	2	
路	ləu	6	
租	ʦəu	1	
粗	ʦʰəu	1	
醋	ʦʰəu	5	
苏	səu	1	
古	ku	3	
苦	kʰu	3	
裤	kʰu	5	
吴	ua	2	
五	ua	3	
湖	xu	2	
乌	u	1	
女	ɳʯ	3	女儿
蛆	ʨʰi	1	
徐	ɕi	2	
猪	tʂʯ	1	
除	tʂʰʯ	2	
阻	ʦəu	3	
初	ʦʰəu	1	
锄	ʦʰəu	2	
梳	səu	1	
煮	tʂʯ	3	
书	ʂʯ	1	
鼠	ʂʯ	3	
锯	tʂʯ	5	
去	ʨʰi	5	来~
鱼	ʯ	2	
虚	ʂʯ	1	
斧	fu	3	
扶	fu	2	
无	u	2	
舞	u	3	
雾	u	6	
取	ʨʰi	3	
须	ɕi	1	
厨	tʂʰʯ	2	
柱	tʂʯ	6	
数	səu	3	动词
数	səu	5	名词
珠	tʂʯ	1	
主	tʂʯ	3	
输	ʂʯ	1	~赢
树	ʂʯ	6	
句	tʂʯ	5	
区	tʂʰʯ	1	
雨	ʯ	3	
芋	ʯ	6	
戴	tai	5	动词
台	tʰai	2	戏~
袋	tai	6	
来	lai	2	
灾	ʦai	1	
菜	ʦʰai	5	
财	ʦʰai	2	
在	ʦai	6	
塞	sai	5	
改	kai	3	
开	kʰai	1	
海	xai	3	
爱	ŋai	5	
带	tai	5	名词
蔡	ʦʰai	5	
盖	kai	5	
艾	ŋai	6	~叶
害	xai	6	
拜	pai	5	
排	pʰai	2	
斋	tʂai	1	
阶	kai	1	
戒	ʨiɛi	5	
摆	pai	3	
牌	pʰai	2	
稗	pai	6	
买	mai	3	
卖	mai	6	
奶	lai	3	乳
柴	tʂʰai	2	
晒	ʂai	5	
街	kai	1	
解	kai	3	~开
鞋	xai	2	
矮	ŋai	3	
败	pai	6	
祭	ʨi	5	
世	ʂʅ	5	
艺	i	6	
米	mi	3	名词
低	ti	1	
梯	tʰi	1	
啼	tʰi	2	
弟	ti	6	
递	ti	6	
地	ti	6	天~
泥	ȵi	2	
犁	li	2	
