cid	character	initial	final	tone	note
1	多	t	uɤ	44	很～
1	多	t	uɤ	24	～大
2	拖	th	uɤ	44	
3	大	t	a	53	
4	锣	l	uɤ	24	
5	左	ts	uɤ	213	
6	歌	k	ɤ	44	
7	个	k	ɤ	53	
8	可	kh	ɤ	213	
9	鹅	n	ɤ	24	又
9	鹅	∅	ɤ	24	又
10	饿	n	ɤ	53	又
10	饿	∅	ɤ	53	又
11	河	x	ɤ	24	
12	茄	tɕh	iɛ	24	
13	破	ph	ɤ	53	
14	婆	ph	ɤ	24	
15	磨	m	ɤ	24	
16	磨	m	ɤ	53	
17	躲	t	uɤ	213	
18	螺	l	uɤ	24	
19	坐	ts	uɤ	53	
20	锁	s	uɤ	213	
21	果	k	uɤ	213	
22	过	k	uɤ	53	
23	课	kh	ɤ	53	
24	火	x	uɤ	213	
25	货	x	uɤ	53	
26	祸	x	uɤ	53	
27	靴	ɕ	yɛ	44	
28	把	p	a	213	
29	爬	ph	a	24	
30	马	m	a	213	
31	骂	m	a	53	
32	茶	tsh	a	24	
33	沙	s	a	44	
34	假	tɕ	ia	213	
35	嫁	tɕ	ia	53	
36	牙	∅	ia	24	
37	虾	ɕ	ia	44	
38	下	ɕ	ia	53	
39	夏	ɕ	ia	53	
40	哑	∅	ia	213	
41	姐	tɕ	iɛ	213	
42	借	tɕ	iɛ	53	
43	写	ɕ	iɛ	213	
44	斜	ɕ	iɛ	24	
45	谢	ɕ	iɛ	53	
46	车	tsh	ɤ	44	
47	蛇	s	ɤ	24	
48	射	s	ɤ	53	
49	爷	∅	iɛ	24	
50	野	∅	iɛ	213	
51	夜	∅	iɛ	53	
52	瓜	k	ua	44	
53	瓦	∅	ua	213	
54	花	x	ua	44	
55	化	x	ua	53	
56	华	x	ua	24	
57	谱	ph	u	213	
58	布	p	u	53	
59	铺	ph	u	44	
60	簿	p	u	53	
61	步	p	u	53	
62	赌	t	u	213	
63	土	th	u	213	
64	图	th	u	24	
65	杜	t	u	53	
66	奴	n	u	24	
67	路	l	u	53	
68	租	ts	u	44	
69	做	ts	uɤ	53	
70	错	tsh	uɤ	53	
71	箍	k	u	44	
72	古	k	u	213	
73	苦	kh	u	213	
74	裤	kh	u	53	
75	吴	∅	u	24	
76	五	∅	u	213	
77	虎	x	u	213	
78	壶	x	u	24	
79	户	x	u	53	
80	乌	∅	u	44	
81	女	ȵ	y	213	
82	吕	l	y	213	
83	徐	ɕ	y	24	
84	猪	ts	u	44	
85	除	tsh	u	24	
86	初	tsh	u	44	
87	锄	tsh	u	24	
88	所	s	uɤ	213	
89	书	s	u	44	
90	鼠	s	u	213	
91	如	l	u	24	白
91	如	ʐ	u	24	文
92	举	tɕ	y	213	
93	锯	tɕ	y	53	
94	去	tɕh	y	53	
95	渠	tɕh	y	24	
96	鱼	∅	y	24	
97	许	ɕ	y	213	
98	余	∅	y	24	
99	府	f	u	213	
100	付	f	u	53	
101	父	f	u	53	
102	武	∅	u	213	
103	雾	∅	u	53	
104	取	tɕh	iou	213	白
104	取	tɕh	y	213	文
105	柱	ts	u	53	
106	住	ts	u	53	
107	数	s	u	213	
108	数	s	u	53	
109	主	ts	u	213	
110	输	s	u	44	
111	竖	s	u	53	
112	树	s	u	53	
113	句	tɕ	y	53	
114	区	tɕh	y	44	
115	遇	∅	y	53	
116	雨	∅	y	213	
117	芋	∅	y	53	
118	裕	∅	y	53	
119	胎	th	ai	44	
120	台	th	ai	24	
121	袋	t	ai	53	
122	来	l	ai	24	
123	菜	tsh	ai	53	
124	财	tsh	ai	24	
125	该	k	ai	44	
126	改	k	ai	213	
127	开	kh	ai	44	
128	海	x	ai	213	
129	爱	∅	ai	53	
130	贝	p	ei	53	
131	带	t	ai	53	
132	盖	k	ai	53	
133	害	x	ai	53	
134	拜	p	ai	53	
135	排	ph	ai	24	
136	埋	m	ai	24	
137	戒	tɕ	iɛ	53	
138	摆	p	ai	213	
139	派	ph	ai	53	
140	牌	ph	ai	24	
141	买	m	ai	213	
142	卖	m	ai	53	
143	柴	tsh	ai	24	
144	晒	s	ai	53	
145	街	k	ai	44	白
145	街	tɕ	iɛ	44	文
146	解	k	ai	213	白
146	解	tɕ	iɛ	213	文
147	鞋	ɕ	iɛ	24	
148	蟹	ɕ	iɛ	53	
149	矮	∅	ai	213	
150	败	p	ai	53	
151	币	p	i	53	
152	制	ts	ɿ	53	
153	世	s	ɿ	53	
154	艺	∅	i	53	
155	米	m	i	213	
156	低	t	i	44	
157	梯	th	i	44	
158	剃	th	i	53	
159	弟	t	i	53	
160	递	t	i	53	
161	泥	ȵ	i	24	
162	犁	l	i	24	
163	西	ɕ	i	44	
164	洗	ɕ	i	213	
165	鸡	tɕ	i	44	
166	溪	ɕ	i	44	
167	契	tɕh	i	53	
168	系	ɕ	i	53	
169	杯	p	ei	44	
170	配	ph	ei	53	
171	赔	ph	ei	24	
172	背	p	ei	53	
173	煤	m	ei	24	
174	妹	m	ei	53	
175	对	t	uei	53	
176	雷	l	ei	24	
177	罪	ts	uei	53	
178	碎	s	uei	53	
179	灰	x	uei	44	
180	回	x	uei	24	
181	外	∅	uai	53	
182	会	x	uei	53	
183	怪	k	uai	53	
184	块	kh	uai	53	
185	怀	x	uai	24	
186	坏	x	uai	53	
187	拐	k	uai	213	
188	挂	k	ua	53	
189	歪	∅	uai	44	
190	画	x	ua	53	
191	快	kh	uai	53	
192	话	x	ua	53	
193	岁	s	uei	53	
194	卫	∅	uei	213	又
194	卫	∅	uei	53	又
195	肺	f	ei	53	
196	桂	k	uei	53	
197	碑	p	ei	44	
198	皮	ph	i	24	
199	被	p	ei	53	
200	紫	ts	ɿ	213	
201	刺	tsh	ɿ	53	
202	知	ts	ɿ	44	
203	池	tsh	ɿ	24	
204	纸	ts	ɿ	213	
205	儿	∅	ɚ	24	
206	寄	tɕ	i	53	
207	骑	tɕh	i	24	
208	蚁	∅	i	213	
209	义	∅	i	53	
210	戏	ɕ	i	53	
211	移	∅	i	24	
212	比	p	i	213	
213	屁	ph	i	53	
214	鼻	p	i	24	
215	眉	m	ei	24	
216	地	t	i	53	
217	梨	l	i	24	
218	资	ts	ɿ	44	
219	死	s	ɿ	213	
220	四	s	ɿ	53	
221	迟	tsh	ɿ	24	
222	师	s	ɿ	44	
223	指	ts	ɿ	213	
224	二	∅	ɚ	53	
225	饥	tɕ	i	44	
226	器	tɕh	i	53	
227	姨	∅	i	24	
228	李	l	i	213	
229	子	ts	ɿ	213	
230	字	ts	ɿ	53	
231	丝	s	ɿ	44	
232	祠	tsh	ɿ	24	
233	寺	s	ɿ	53	
234	治	ts	ɿ	53	
235	柿	s	ɿ	53	
236	事	s	ɿ	53	
237	使	s	ɿ	213	
238	试	s	ɿ	53	
239	时	s	ɿ	24	
240	市	s	ɿ	53	
241	耳	∅	ɚ	213	
242	记	tɕ	i	53	
243	棋	tɕh	i	24	
244	喜	ɕ	i	213	
245	意	∅	i	53	
246	几	tɕ	i	213	
247	气	tɕh	i	53	
248	希	ɕ	i	44	
249	衣	∅	i	44	
250	嘴	ts	uei	213	
251	随	s	uei	24	
252	吹	tsh	uei	44	
253	垂	tsh	uei	24	
254	规	k	uei	44	
255	亏	kh	uei	44	
256	跪	k	uei	53	
257	危	∅	uei	44	
258	类	l	ei	53	
259	醉	ts	uei	53	
260	追	ts	uei	44	
261	锤	tsh	uei	24	
262	水	s	uei	213	
263	龟	k	uei	44	
264	季	tɕ	i	53	
265	柜	k	uei	53	
266	位	∅	uei	53	
267	飞	f	ei	44	
268	费	f	ei	53	
269	肥	f	ei	24	
270	尾	∅	i	213	白
270	尾	∅	uei	213	文
271	味	∅	uei	53	
272	鬼	k	uei	213	
273	贵	k	uei	53	
274	围	∅	uei	24	
275	胃	∅	uei	53	
276	宝	p	au	213	
277	抱	p	au	53	
278	毛	m	au	24	猪～
278	毛	m	au	213	一～钱
279	帽	m	au	53	
280	刀	t	au	44	
281	讨	th	au	213	
282	桃	th	au	24	
283	道	t	au	53	
284	脑	n	au	213	
285	老	l	au	213	
286	早	ts	au	213	
287	灶	ts	au	53	
288	草	tsh	au	213	
289	糙	ts	au	53	～米
289	糙	tsh	au	44	粗～
290	造	ts	au	53	
291	嫂	s	au	213	
292	高	k	au	44	
293	靠	kh	au	53	
294	熬	n	au	44	白
294	熬	∅	au	44	文
294	熬	∅	au	24	文
295	好	x	au	213	
296	号	x	au	53	
297	包	p	au	44	
298	饱	p	au	213	
299	炮	ph	au	53	
300	猫	m	au	44	
301	闹	n	au	53	
302	罩	ts	au	53	
303	抓	ts	ua	44	
304	找	ts	au	213	
305	抄	tsh	au	44	
306	交	tɕ	iau	44	
307	敲	tɕh	iau	44	
308	孝	ɕ	iau	53	
309	校	ɕ	iau	53	
310	表	p	iau	213	
311	票	ph	iau	53	
312	庙	m	iau	53	
313	焦	tɕ	iau	44	
314	小	ɕ	iau	213	
315	笑	ɕ	iau	53	
316	朝	tsh	au	24	
317	照	ts	au	53	
318	烧	s	au	44	
319	绕	∅	iau	53	
320	桥	tɕh	iau	24	
321	轿	tɕ	iau	53	
322	腰	∅	iau	44	
323	要	∅	iau	53	
324	摇	∅	iau	24	
325	鸟	ȵ	iau	213	
326	钓	t	iau	53	
327	条	th	iau	24	
328	料	l	iau	53	
329	箫	ɕ	iau	44	
330	叫	tɕ	iau	53	
331	母	m	u	213	
332	抖	t	ou	213	
333	偷	th	ou	44	
334	头	th	ou	24	
335	豆	t	ou	53	
336	楼	l	ou	24	
337	走	ts	ou	213	
338	凑	tsh	ou	53	
339	钩	k	ou	44	
340	狗	k	ou	213	
341	够	k	ou	53	
342	口	kh	ou	213	
343	藕	∅	ou	213	
344	后	x	ou	53	
345	厚	x	ou	53	
346	富	f	u	53	
347	副	f	u	53	
348	浮	f	u	24	
349	妇	f	u	44	又
349	妇	f	u	53	又
350	流	l	iou	24	
351	酒	tɕ	iou	213	
352	修	ɕ	iou	44	
353	袖	ɕ	iou	53	
354	抽	tsh	ou	44	
355	绸	tsh	ou	24	
356	愁	tsh	ou	24	
357	瘦	s	ou	53	
358	州	ts	ou	44	
359	臭	tsh	ou	53	
360	手	s	ou	213	
361	寿	s	ou	53	
362	九	tɕ	iou	213	
363	球	tɕh	iou	24	
364	舅	tɕ	iou	53	
365	旧	tɕ	iou	53	
366	牛	ȵ	iou	24	
367	休	ɕ	iou	44	
368	优	∅	iou	44	
369	有	∅	iou	213	
370	右	∅	iou	53	
371	油	∅	iou	24	
372	丢	t	iou	44	
373	幼	∅	iou	53	
374	贪	th	an	44	
375	潭	th	an	24	
376	南	n	an	24	
377	蚕	tsh	an	24	
378	感	k	an	213	
379	含	x	ən	24	又
379	含	x	an	24	又
380	暗	∅	an	53	
381	搭	t	a	44	
382	踏	th	a	53	
