片	区	小片	方言点	声母	韵母	调值	调类	备注
孟	桂南片	西南小片	扶綏(龍頭)	m	Eŋ	13	陽去	
孵	桂南片	西南小片	扶綏(龍頭)	f	u	53	陰平	孵小雞。
宋	桂南片	西南小片	扶綏(龍頭)	ɬ	ɔŋ	35	陰去	
宗	桂南片	西南小片	扶綏(龍頭)	ts	ɔŋ	53	陰平	
尚	桂南片	西南小片	扶綏(龍頭)	s	ɐŋ	13	陽去	
尤	桂南片	西南小片	扶綏(龍頭)		iou	21	陽平	
居	桂南片	西南小片	扶綏(龍頭)	k	ɤ	53	陰平	
州	桂南片	西南小片	扶綏(龍頭)	ts	ou	53	陰平	
工	桂南片	西南小片	扶綏(龍頭)	k	ɔŋ	53	陰平	
巾	桂南片	西南小片	扶綏(龍頭)	k	ən	53	陰平	
幼	桂南片	西南小片	扶綏(龍頭)		iau	13	陽去	
开	桂南片	西南小片	扶綏(龍頭)	h	ai	53	陰平	
弟	桂南片	西南小片	扶綏(龍頭)	t	Ei	11	陽上	
強	桂南片	西南小片	扶綏(龍頭)	k	Eŋ	21	陽平	
復	桂南片	西南小片	扶綏(龍頭)	f	uk	33	上陰入	復興。
慮	桂南片	西南小片	扶綏(龍頭)	l	ɤ	13	陽去	
戈	桂南片	西南小片	扶綏(龍頭)	k	u	53	陰平	
折	桂南片	西南小片	扶綏(龍頭)	ts	it	33	上陰入	折斷。
拄	桂南片	西南小片	扶綏(龍頭)	ts	ɤ	11	陽上	拄拐杖。
拘	桂南片	西南小片	扶綏(龍頭)	kʰ	ɤ	53	陰平	
括	桂南片	西南小片	扶綏(龍頭)	kʷ	at	33	上陰入	包括。
拾	桂南片	西南小片	扶綏(龍頭)	s	ɐp	22	上陽入	拾起來。
操	桂南片	西南小片	扶綏(龍頭)	tsʰ	au	53	陰平	
擥	桂南片	西南小片	扶綏(龍頭)	l	am	21	陽平	
擺	桂南片	西南小片	扶綏(龍頭)	p	ai	33	陰上	
斋	桂南片	西南小片	扶綏(龍頭)	ts	ai	53	陰平	
斩	桂南片	西南小片	扶綏(龍頭)	ts	am	33	陰上	
新	桂南片	西南小片	扶綏(龍頭)	ɬ	ən	53	陰平	
日	桂南片	西南小片	扶綏(龍頭)		iət	22	上陽入	
早	桂南片	西南小片	扶綏(龍頭)	ts	au	33	陰上	
易	桂南片	西南小片	扶綏(龍頭)	h	ei	13	陽去	難易。
是	桂南片	西南小片	扶綏(龍頭)	s	i	13	陽去	
曉	桂南片	西南小片	扶綏(龍頭)	h	iu	33	陰上	
杀	桂南片	西南小片	扶綏(龍頭)	s	at	33	上陰入	
李	桂南片	西南小片	扶綏(龍頭)	l	ei	11	陽上	
枯	桂南片	西南小片	扶綏(龍頭)	h	ɔ	53	陰平	
染	桂南片	西南小片	扶綏(龍頭)	0	im	11	陽上	
柳	桂南片	西南小片	扶綏(龍頭)	l	ou	11	陽上	
栰	桂南片	西南小片	扶綏(龍頭)	f	at	13	下陽入	
椏	桂南片	西南小片	扶綏(龍頭)	0	a	53	陰平	椏杈。
椿	桂南片	西南小片	扶綏(龍頭)	ts	ən	53	陰平	椿樹。
模	桂南片	西南小片	扶綏(龍頭)	m	ɔ	53	陰平	模子、模範讀音亦同。
樱	桂南片	西南小片	扶綏(龍頭)	ʔ	eŋ	53	陰平	櫻桃。
機	桂南片	西南小片	扶綏(龍頭)	k	ei	53	陰平	
殃	桂南片	西南小片	扶綏(龍頭)		iɐŋ	53	陰平	
母	桂南片	西南小片	扶綏(龍頭)	m	ou	21	陽平	
毛	桂南片	西南小片	扶綏(龍頭)	m	au	21	陽平	
水	桂南片	西南小片	扶綏(龍頭)	s	øi	33	陰上	
沿	桂南片	西南小片	扶綏(龍頭)	v	in	21	陽平	
湖	桂南片	西南小片	扶綏(龍頭)	h	u	21	陽平	
煨	桂南片	西南小片	扶綏(龍頭)	0	œi	53	陰平	
牛	桂南片	西南小片	扶綏(龍頭)		iou	21	陽平	
物	桂南片	西南小片	扶綏(龍頭)	f	ət	22	上陽入	
牸	桂南片	西南小片	扶綏(龍頭)	ts	ei	13	陽去	牸牛。
犬	桂南片	西南小片	扶綏(龍頭)	kʰʷ	in	33	陰上	
猜	桂南片	西南小片	扶綏(龍頭)	tsʰ	ai	53	陰平	
獅	桂南片	西南小片	扶綏(龍頭)	ɬ	ei	53	陰平	
珊	桂南片	西南小片	扶綏(龍頭)	s	an	53	陰平	
璽	桂南片	西南小片	扶綏(龍頭)	ɬ	ai	33	陰上	
瓜	桂南片	西南小片	扶綏(龍頭)	kʷ	a	53	陰平	
瓣	桂南片	西南小片	扶綏(龍頭)	p	an	13	陽去	
瓨	桂南片	西南小片	扶綏(龍頭)	k	aŋ	53	陰平	
田	桂南片	西南小片	扶綏(龍頭)	t	in	21	陽平	
痹	桂南片	西南小片	扶綏(龍頭)	p	ei	13	陽去	麻痺。
瘦	桂南片	西南小片	扶綏(龍頭)	s	ou	35	陰去	
盧	桂南片	西南小片	扶綏(龍頭)	l	ɔ	21	陽平	
破	桂南片	西南小片	扶綏(龍頭)	pʰ	u	35	陰去	
確	桂南片	西南小片	扶綏(龍頭)	kʰ	ak	33	上陰入	
祐	桂南片	西南小片	扶綏(龍頭)		iou	13	陽去	
究	桂南片	西南小片	扶綏(龍頭)	k	ɔu	35	陰去	
空	桂南片	西南小片	扶綏(龍頭)	h	ɔŋ	53	陰平	空虛。
突	桂南片	西南小片	扶綏(龍頭)	t	ət	22	上陽入	
站	桂南片	西南小片	扶綏(龍頭)	ts	an	35	陰去	立。
箍	桂南片	西南小片	扶綏(龍頭)	kʰ	u	53	陰平	
粥	桂南片	西南小片	扶綏(龍頭)	ts	ɔk	33	上陰入	
糟	桂南片	西南小片	扶綏(龍頭)	ts	au	53	陰平	
結	桂南片	西南小片	扶綏(龍頭)	k	it	33	上陰入	
级	桂南片	西南小片	扶綏(龍頭)	kʰ	ɐp	33	上陰入	
绰	桂南片	西南小片	扶綏(龍頭)	ts	au	13	陽去	寬綽。
缎	桂南片	西南小片	扶綏(龍頭)	t	un	13	陽去	
而	桂南片	西南小片	扶綏(龍頭)	l	ɯ			
肝	桂南片	西南小片	扶綏(龍頭)	k	an	53	陰平	
肴	桂南片	西南小片	扶綏(龍頭)		iau	11	陽上	
腔	桂南片	西南小片	扶綏(龍頭)	kʰ	Eŋ	53	陰平	
腕	桂南片	西南小片	扶綏(龍頭)	v	an	33	陰上	
腻	桂南片	西南小片	扶綏(龍頭)	n	ei	13	陽去	
自	桂南片	西南小片	扶綏(龍頭)	ts	i	13	陽去	
臭	桂南片	西南小片	扶綏(龍頭)	tsʰ	ou	35	陰去	香臭。
节	桂南片	西南小片	扶綏(龍頭)	ts	it	33	上陰入	
芬	桂南片	西南小片	扶綏(龍頭)	f	ən	53	陰平	
茶	桂南片	西南小片	扶綏(龍頭)	ts	a	21	陽平	
荡	桂南片	西南小片	扶綏(龍頭)	t	aŋ	13	陽去	放蕩。
菢	桂南片	西南小片	扶綏(龍頭)	p	au	35	陰去	菢小雞。
葉	桂南片	西南小片	扶綏(龍頭)	h	ip	22	上陽入	
蟾	桂南片	西南小片	扶綏(龍頭)	s	ɐm	21	陽平	
覺	桂南片	西南小片	扶綏(龍頭)	kʰ	Ek	33	上陰入	知覺。
訓	桂南片	西南小片	扶綏(龍頭)	v	ən	13	陽去	
謙	桂南片	西南小片	扶綏(龍頭)	kʰ	im	53	陰平	
讨	桂南片	西南小片	扶綏(龍頭)	tʰ	au	33	陰上	
评	桂南片	西南小片	扶綏(龍頭)	p	eŋ	21	陽平	
诉	桂南片	西南小片	扶綏(龍頭)	ɬ	ɔ	35	陰去	
诚	桂南片	西南小片	扶綏(龍頭)	s	eŋ	21	陽平	
话	桂南片	西南小片	扶綏(龍頭)	v	a	13	陽去	
诵	桂南片	西南小片	扶綏(龍頭)	ts	ɔŋ	13	陽去	
谢	桂南片	西南小片	扶綏(龍頭)	ts	i	13	陽去	
豫	桂南片	西南小片	扶綏(龍頭)		iɤ	13	陽去	
责	桂南片	西南小片	扶綏(龍頭)	ts	Ek	33	上陰入	
败	桂南片	西南小片	扶綏(龍頭)	p	ai	13	陽去	
赠	桂南片	西南小片	扶綏(龍頭)	ts	ɐŋ	13	陽去	
載	桂南片	西南小片	扶綏(龍頭)	ts	ai	35	陰去	載重。
輯	桂南片	西南小片	扶綏(龍頭)	tsʰ	ɐp	33	上陰入	編輯。
辙	桂南片	西南小片	扶綏(龍頭)	tsʰ	it	33	上陰入	
郑	桂南片	西南小片	扶綏(龍頭)	ts	eŋ	13	陽去	
采	桂南片	西南小片	扶綏(龍頭)	tsʰ	ai	33	陰上	
释	桂南片	西南小片	扶綏(龍頭)	ɬ	ek	33	上陰入	
釘	桂南片	西南小片	扶綏(龍頭)	t	eŋ	53	陰平	鐵釘。
鎔	桂南片	西南小片	扶綏(龍頭)		iɔŋ	11	陽上	
間	桂南片	西南小片	扶綏(龍頭)	k	an	53	陰平	中間。
门	桂南片	西南小片	扶綏(龍頭)	m	un	11	陽上	
闪	桂南片	西南小片	扶綏(龍頭)	s	im	33	陰上	
问	桂南片	西南小片	扶綏(龍頭)	m	ən	13	陽去	
阎	桂南片	西南小片	扶綏(龍頭)		im	21	陽平	
阿	桂南片	西南小片	扶綏(龍頭)	0	a	33	陰上	阿膠、阿哥。
雀	桂南片	西南小片	扶綏(龍頭)	tsʰ	Ek	33	上陰入	麻雀。
雄	桂南片	西南小片	扶綏(龍頭)	h	ɔŋ	21	陽平	
集	桂南片	西南小片	扶綏(龍頭)	ts	ɐp	13	下陽入	
霄	桂南片	西南小片	扶綏(龍頭)	ɬ	iu	53	陰平	
霜	桂南片	西南小片	扶綏(龍頭)	s	uŋ	53	陰平	
鞭	桂南片	西南小片	扶綏(龍頭)	p	in	53	陰平	
順	桂南片	西南小片	扶綏(龍頭)	s	ən	13	陽去	
顆	桂南片	西南小片	扶綏(龍頭)	kʰ	ɔ	53	陰平	一顆珠。
額	桂南片	西南小片	扶綏(龍頭)	ŋ	Ek	22	上陽入	
颼	桂南片	西南小片	扶綏(龍頭)	ɬ	ou	33	陰上	
馋	桂南片	西南小片	扶綏(龍頭)	ts	an	21	陽平	
首	桂南片	西南小片	扶綏(龍頭)	s	ou	33	陰上	
騰	桂南片	西南小片	扶綏(龍頭)	t	ɐŋ	21	陽平	
鬼	桂南片	西南小片	扶綏(龍頭)	kʷ	ei	33	陰上	
鷰	桂南片	西南小片	扶綏(龍頭)	ʔ	in	35	陰去	燕子。
鸟	桂南片	西南小片	扶綏(龍頭)	n	iu	21	陽平	
鹤	桂南片	西南小片	扶綏(龍頭)	h	ak	13	下陽入	
麦	桂南片	西南小片	扶綏(龍頭)	m	Ek	22	上陽入	
鼻	桂南片	西南小片	扶綏(龍頭)	p	ɐt	22	上陽入	
一	桂南片	西南小片	扶绥(龙头)	0	ət	33	上阴入	
丁	桂南片	西南小片	扶绥(龙头)	t	eŋ	53	阴平	
七	桂南片	西南小片	扶绥(龙头)	tsʰ	ət	33	上阴入	
丄	桂南片	西南小片	扶绥(龙头)	s	ɐŋ	11	阳上	上山。
丈	桂南片	西南小片	扶绥(龙头)	ts	Eŋ	13	阳去	
三	桂南片	西南小片	扶绥(龙头)	ɬ	am	53	阴平	
上	桂南片	西南小片	扶绥(龙头)	s	ɐŋ	13	阳去	上面。
下	桂南片	西南小片	扶绥(龙头)		ia	13	阳去	底下。
与	桂南片	西南小片	扶绥(龙头)		iɤ	11	阳上	给与。
丐	桂南片	西南小片	扶绥(龙头)	k	ai	35	阴去	
丑	桂南片	西南小片	扶绥(龙头)	tsʰ	ou	33	阴上	
专	桂南片	西南小片	扶绥(龙头)	ts	in	53	阴平	
且	桂南片	西南小片	扶绥(龙头)	tsʰ	E	33	阴上	
丕	桂南片	西南小片	扶绥(龙头)	pʰ	ei	33	阴上	
世	桂南片	西南小片	扶绥(龙头)	s	i	35	阴去	
丗	桂南片	西南小片	扶绥(龙头)	s	i	35	阴去	
丘	桂南片	西南小片	扶绥(龙头)		iou	53	阴平	
丙	桂南片	西南小片	扶绥(龙头)	p	eŋ	33	阴上	
业	桂南片	西南小片	扶绥(龙头)	n	ip	22	上阳入	
丛	桂南片	西南小片	扶绥(龙头)	ɬ	ɔŋ	21	阳平	
东	桂南片	西南小片	扶绥(龙头)	t	ɔŋ	53	阴平	
丝	桂南片	西南小片	扶绥(龙头)	ɬ	ei	53	阴平	
丞	桂南片	西南小片	扶绥(龙头)	s	eŋ	21	阳平	
丠	桂南片	西南小片	扶绥(龙头)		iou	53	阴平	
丣	桂南片	西南小片	扶绥(龙头)		iou	11	阳上	
两	桂南片	西南小片	扶绥(龙头)	l	Eŋ	11	阳上	两个、几两几钱读音亦同。
严	桂南片	西南小片	扶绥(龙头)		im	21	阳平	
並	桂南片	西南小片	扶绥(龙头)	p	eŋ	13	阳去	
丧	桂南片	西南小片	扶绥(龙头)	ɬ	aŋ	35	阴去	丧失。
丩	桂南片	西南小片	扶绥(龙头)	k	ou	53	阴平	纠缠。
中	桂南片	西南小片	扶绥(龙头)	ts	ɔŋ	53	阴平	当中。
串	桂南片	西南小片	扶绥(龙头)	tsʰ	ən	35	阴去	
临	桂南片	西南小片	扶绥(龙头)	l	ɐm	21	阳平	
丸	桂南片	西南小片	扶绥(龙头)		uan	11	阳上	肉丸。
丹	桂南片	西南小片	扶绥(龙头)	t	an	53	阴平	
为	桂南片	西南小片	扶绥(龙头)		uei	21	阳平	作为。
主	桂南片	西南小片	扶绥(龙头)	ts	ɤ	33	阴上	
丼	桂南片	西南小片	扶绥(龙头)	ts	eŋ	33	阴上	
丽	桂南片	西南小片	扶绥(龙头)	l	Ei	35	阴去	
举	桂南片	西南小片	扶绥(龙头)	k	ɤ	33	阴上	
乃	桂南片	西南小片	扶绥(龙头)	n	ai	11	阳上	
久	桂南片	西南小片	扶绥(龙头)	k	ou	33	阴上	
之	桂南片	西南小片	扶绥(龙头)	ts	i	53	阴平	
乌	桂南片	西南小片	扶绥(龙头)	ʔ	u	53	阴平	
乍	桂南片	西南小片	扶绥(龙头)	ts	a	35	阴去	
乏	桂南片	西南小片	扶绥(龙头)	f	at	13	下阳入	
乐	桂南片	西南小片	扶绥(龙头)		iak	22	上阳入	音乐。
乔	桂南片	西南小片	扶绥(龙头)	k	iu	21	阳平	
乖	桂南片	西南小片	扶绥(龙头)	kʷ	ai	53	阴平	
乗	桂南片	西南小片	扶绥(龙头)	s	eŋ	21	阳平	
乘	桂南片	西南小片	扶绥(龙头)	s	eŋ	21	阳平	
乞	桂南片	西南小片	扶绥(龙头)	h	ət	33	上阴入	
也	桂南片	西南小片	扶绥(龙头)		iE	21	阳平	也是。
习	桂南片	西南小片	扶绥(龙头)	ts	ɐp	13	下阳入	
乡	桂南片	西南小片	扶绥(龙头)		iɐŋ	53	阴平	
书	桂南片	西南小片	扶绥(龙头)	s	ɤ	53	阴平	
买	桂南片	西南小片	扶绥(龙头)	m	ai	11	阳上	
乱	桂南片	西南小片	扶绥(龙头)	l	un	13	阳去	
乳	桂南片	西南小片	扶绥(龙头)		iø	11	阳上	
乾	桂南片	西南小片	扶绥(龙头)	k	in	21	阳平	乾坤。
亂	桂南片	西南小片	扶绥(龙头)	l	un	13	阳去	
了	桂南片	西南小片	扶绥(龙头)	l	iu	11	阳上	了结。
事	桂南片	西南小片	扶绥(龙头)	s	Ei	13	阳去	
二	桂南片	西南小片	扶绥(龙头)		iei	35	阴去	
于	桂南片	西南小片	扶绥(龙头)		iɤ	13	阳去	
亏	桂南片	西南小片	扶绥(龙头)	kʰʷ	ei	53	阴平	
五	桂南片	西南小片	扶绥(龙头)	ŋ	ɔ	11	阳上	
井	桂南片	西南小片	扶绥(龙头)	ts	eŋ	33	阴上	
亖	桂南片	西南小片	扶绥(龙头)	ɬ	ei	35	阴去	
亞	桂南片	西南小片	扶绥(龙头)	0	a	35	阴去	
亡	桂南片	西南小片	扶绥(龙头)	m	uŋ	21	阳平	
交	桂南片	西南小片	扶绥(龙头)	k	au	53	阴平	
亥	桂南片	西南小片	扶绥(龙头)	h	ai	13	阳去	
亦	桂南片	西南小片	扶绥(龙头)		iek	33	上阴入	
产	桂南片	西南小片	扶绥(龙头)	tsʰ	an	33	阴上	
亨	桂南片	西南小片	扶绥(龙头)	kʰ	ɐŋ	53	阴平	
享	桂南片	西南小片	扶绥(龙头)	s	Eŋ	33	阴上	
京	桂南片	西南小片	扶绥(龙头)	k	eŋ	53	阴平	
亭	桂南片	西南小片	扶绥(龙头)	t	eŋ	21	阳平	
亯	桂南片	西南小片	扶绥(龙头)	s	Eŋ	33	阴上	
亲	桂南片	西南小片	扶绥(龙头)	tsʰ	ɐn	53	阴平	
人	桂南片	西南小片	扶绥(龙头)		iən	21	阳平	
亿	桂南片	西南小片	扶绥(龙头)	0	ek	33	上阴入	
什	桂南片	西南小片	扶绥(龙头)	s	ɐp	22	上阳入	什物。
仁	桂南片	西南小片	扶绥(龙头)		iən	21	阳平	
仅	桂南片	西南小片	扶绥(龙头)	k	ən	13	阳去	
仇	桂南片	西南小片	扶绥(龙头)	ts	ɔu	21	阳平	姓。
介	桂南片	西南小片	扶绥(龙头)	k	ai	35	阴去	
从	桂南片	西南小片	扶绥(龙头)	ts	ɔŋ	21	阳平	跟从。
仓	桂南片	西南小片	扶绥(龙头)	tsʰ	aŋ	53	阴平	
仕	桂南片	西南小片	扶绥(龙头)	s	Ei	13	阳去	
他	桂南片	西南小片	扶绥(龙头)	tʰ	a	53	阴平	
仗	桂南片	西南小片	扶绥(龙头)	ts	Eŋ	35	阴去	
仝	桂南片	西南小片	扶绥(龙头)	t	ɔŋ	21	阳平	
代	桂南片	西南小片	扶绥(龙头)	t	ai	13	阳去	
令	桂南片	西南小片	扶绥(龙头)	l	eŋ	13	阳去	
以	桂南片	西南小片	扶绥(龙头)	0	i	21	阳平	
仪	桂南片	西南小片	扶绥(龙头)		iei	35	阴去	
仲	桂南片	西南小片	扶绥(龙头)	ts	ɔŋ	13	阳去	
件	桂南片	西南小片	扶绥(龙头)	k	in	13	阳去	
任	桂南片	西南小片	扶绥(龙头)		iɐm	13	阳去	责任。
仿	桂南片	西南小片	扶绥(龙头)	f	uŋ	33	阴上	相似。
企	桂南片	西南小片	扶绥(龙头)	k	ei	11	阳上	
伊	桂南片	西南小片	扶绥(龙头)	0	ei	53	阴平	
伍	桂南片	西南小片	扶绥(龙头)	ŋ	ɔ	11	阳上	
伏	桂南片	西南小片	扶绥(龙头)	f	ɔk	13	下阳入	
伐	桂南片	西南小片	扶绥(龙头)	f	at	13	下阳入	
休	桂南片	西南小片	扶绥(龙头)		iou	53	阴平	
会	桂南片	西南小片	扶绥(龙头)	h	œi	13	阳去	
伞	桂南片	西南小片	扶绥(龙头)	ɬ	an	35	阴去	
伟	桂南片	西南小片	扶绥(龙头)		uei	33	阴上	
传	桂南片	西南小片	扶绥(龙头)	ts	in	21	阳平	传记。
伤	桂南片	西南小片	扶绥(龙头)	s	Eŋ	53	阴平	
伦	桂南片	西南小片	扶绥(龙头)	l	ən	21	阳平	
伪	桂南片	西南小片	扶绥(龙头)	v	ei	33	阴上	
伯	桂南片	西南小片	扶绥(龙头)	p	Ek	33	上阴入	
估	桂南片	西南小片	扶绥(龙头)	k	u	53	阴平	
伱	桂南片	西南小片	扶绥(龙头)	n	ei	11	阳上	
伴	桂南片	西南小片	扶绥(龙头)	p	un	13	阳去	
伶	桂南片	西南小片	扶绥(龙头)	l	eŋ	21	阳平	
伸	桂南片	西南小片	扶绥(龙头)	s	ən	53	阴平	
似	桂南片	西南小片	扶绥(龙头)	tsʰ	i	35	阴去	
佀	桂南片	西南小片	扶绥(龙头)	tsʰ	i	35	阴去	
佈	桂南片	西南小片	扶绥(龙头)	p	ou	35	阴去	
位	桂南片	西南小片	扶绥(龙头)		uei	35	阴去	
低	桂南片	西南小片	扶绥(龙头)		Ei	53	阴平	
住	桂南片	西南小片	扶绥(龙头)	ts	ɤ	13	阳去	
佐	桂南片	西南小片	扶绥(龙头)	ts	a	33	阴上	
余	桂南片	西南小片	扶绥(龙头)		iɤ	21	阳平	
佛	桂南片	西南小片	扶绥(龙头)	f	ət	22	上阳入	
作	桂南片	西南小片	扶绥(龙头)	ts	ɔ	35	阴去	《广韵》「作」同「做」。
佞	桂南片	西南小片	扶绥(龙头)	n	ek	21	阳平	
你	桂南片	西南小片	扶绥(龙头)	n	ei	11	阳上	
佩	桂南片	西南小片	扶绥(龙头)	pʰ	œi	35	阴去	
佳	桂南片	西南小片	扶绥(龙头)	k	ai	53	阴平	
使	桂南片	西南小片	扶绥(龙头)	s	Ei	33	阴上	
來	桂南片	西南小片	扶绥(龙头)	l	ai	21	阳平	
例	桂南片	西南小片	扶绥(龙头)	l	Ei	35	阴去	
侍	桂南片	西南小片	扶绥(龙头)	s	i			
供	桂南片	西南小片	扶绥(龙头)	k	uŋ	35	阴去	供养。
依	桂南片	西南小片	扶绥(龙头)	0	ei	53	阴平	
侦	桂南片	西南小片	扶绥(龙头)	ts	eŋ	53	阴平	
侧	桂南片	西南小片	扶绥(龙头)	tsʰ	ɐk	33	上阴入	
侨	桂南片	西南小片	扶绥(龙头)	k	iu	21	阳平	
侬	桂南片	西南小片	扶绥(龙头)	n	ɔŋ	21	阳平	我、你。
侮	桂南片	西南小片	扶绥(龙头)	f	ou	13	阳去	
侯	桂南片	西南小片	扶绥(龙头)	h	ɔu	11	阳上	
侵	桂南片	西南小片	扶绥(龙头)	tsʰ	ɐm	53	阴平	
係	桂南片	西南小片	扶绥(龙头)	h	Ei	13	阳去	
促	桂南片	西南小片	扶绥(龙头)	tsʰ	ɔk	33	上阴入	
俄	桂南片	西南小片	扶绥(龙头)	ŋ	ɔ	21	阳平	
俊	桂南片	西南小片	扶绥(龙头)	ts	ən	35	阴去	
俏	桂南片	西南小片	扶绥(龙头)	tsʰ	iu	35	阴去	
俗	桂南片	西南小片	扶绥(龙头)	ɬ	ɔk	13	下阳入	
俘	桂南片	西南小片	扶绥(龙头)	f	u	53	阴平	俘虏。
保	桂南片	西南小片	扶绥(龙头)	p	au	33	阴上	
信	桂南片	西南小片	扶绥(龙头)	ɬ	ən	35	阴去	
俭	桂南片	西南小片	扶绥(龙头)	k	im	13	阳去	
修	桂南片	西南小片	扶绥(龙头)	ɬ	ou	53	阴平	
俯	桂南片	西南小片	扶绥(龙头)	f	ou	33	阴上	
俸	桂南片	西南小片	扶绥(龙头)	f	ɔŋ	21	阳平	
俻	桂南片	西南小片	扶绥(龙头)	p	ei	13	阳去	
俾	桂南片	西南小片	扶绥(龙头)	p	ei	33	阴上	
倉	桂南片	西南小片	扶绥(龙头)	tsʰ	aŋ	53	阴平	
個	桂南片	西南小片	扶绥(龙头)	k	ɯ	35	阴去	个人。
倒	桂南片	西南小片	扶绥(龙头)	t	au	33	阴上	打倒。
倔	桂南片	西南小片	扶绥(龙头)	kʰʷ	ət	33	上阴入	倔强。
候	桂南片	西南小片	扶绥(龙头)	h	ɔu	13	阳去	
倚	桂南片	西南小片	扶绥(龙头)	0	ei	33	阴上	
借	桂南片	西南小片	扶绥(龙头)	ts	i	35	阴去	
倣	桂南片	西南小片	扶绥(龙头)	f	uŋ	33	阴上	倣效。
倦	桂南片	西南小片	扶绥(龙头)	kʷ	in	13	阳去	
倪	桂南片	西南小片	扶绥(龙头)		iEi	21	阳平	
倫	桂南片	西南小片	扶绥(龙头)	l	ən	21	阳平	
债	桂南片	西南小片	扶绥(龙头)	ts	ai	35	阴去	
值	桂南片	西南小片	扶绥(龙头)	ts	ek	13	下阳入	
倾	桂南片	西南小片	扶绥(龙头)	kʰ	eŋ	33	阴上	
假	桂南片	西南小片	扶绥(龙头)	k	a	33	阴上	真假。
偉	桂南片	西南小片	扶绥(龙头)		uei	33	阴上	
偏	桂南片	西南小片	扶绥(龙头)	pʰ	in	53	阴平	
停	桂南片	西南小片	扶绥(龙头)	t	eŋ	21	阳平	
健	桂南片	西南小片	扶绥(龙头)	k	in	13	阳去	
偪	桂南片	西南小片	扶绥(龙头)	p	ek	33	上阴入	
側	桂南片	西南小片	扶绥(龙头)	tsʰ	ɐk	33	上阴入	
偵	桂南片	西南小片	扶绥(龙头)	ts	eŋ	53	阴平	
偶	桂南片	西南小片	扶绥(龙头)	ŋ	ɔu	21	阳平	配偶。
偷	桂南片	西南小片	扶绥(龙头)	tʰ	ɔu	53	阴平	
偿	桂南片	西南小片	扶绥(龙头)	s	Eŋ	21	阳平	
傅	桂南片	西南小片	扶绥(龙头)	f	ou	13	阳去	
傍	桂南片	西南小片	扶绥(龙头)	p	aŋ	21	阳平	
傑	桂南片	西南小片	扶绥(龙头)	k	it	22	上阳入	
傘	桂南片	西南小片	扶绥(龙头)	ɬ	an	35	阴去	
備	桂南片	西南小片	扶绥(龙头)	p	ei	13	阳去	
储	桂南片	西南小片	扶绥(龙头)	s	ɤ	21	阳平	
傲	桂南片	西南小片	扶绥(龙头)	ŋ	au	35	阴去	
傳	桂南片	西南小片	扶绥(龙头)	ts	in	21	阳平	传记。
債	桂南片	西南小片	扶绥(龙头)	ts	ai	35	阴去	
