cid	character	initial	final	tone	note
1	多	t	uə	224	
2	拖	th	uə	224	
3	大	t	a	312	
4	锣	l	uə	53	
5	左	ts	uə	312	～右
5	左	ts	uə	55	姓～
6	歌	k	ə	224	
7	个	k	ə	312	
8	可	kh	ə	55	
9	鹅	ŋ	ə	53	
10	饿	ŋ	ə	312	
11	河	x	ə	53	
12	茄	tɕh	iə	53	
13	破	ph	ə	312	
14	婆	ph	ə	53	
15	磨	m	ə	53	
16	磨	m	ə	312	
17	躲	t	uə	55	
18	螺	l	uə	53	
19	坐	ts	uə	312	
20	锁	s	uə	55	
21	果	k	uə	55	
22	过	k	ə	312	老
22	过	k	uə	312	新
23	课	kh	ə	312	
24	火	x	uə	55	
25	货	x	uə	312	
26	祸	x	uə	312	
27	靴	ɕ	yə	224	
28	把	p	a	55	
29	爬	ph	a	53	
30	马	m	a	55	
31	骂	m	a	312	
32	茶	tʂh	a	53	
33	沙	ʂ	a	224	
34	假	tɕ	ia	55	
35	嫁	tɕ	ia	312	
36	牙	∅	ia	53	
37	虾	ɕ	ia	224	
38	下	ɕ	ia	312	
39	夏	ɕ	ia	312	
40	哑	∅	ia	55	
41	姐	tɕ	iə	55	
42	借	tɕ	iə	312	
43	写	ɕ	iə	55	
44	斜	ɕ	iə	53	
45	谢	ɕ	iə	312	
46	车	tʂh	ə	224	
47	蛇	ʂ	ə	53	
48	射	ʂ	ə	312	
49	爷	∅	iə	53	
50	野	∅	iə	55	
51	夜	∅	iə	312	
52	瓜	k	ua	224	
53	瓦	∅	ua	55	
54	花	x	ua	224	
55	化	x	ua	312	
56	华	x	ua	53	
57	谱	ph	u	55	
58	布	p	u	312	
59	铺	ph	u	224	
60	簿	p	ə	53	
61	步	p	u	312	
62	赌	t	u	55	
63	土	th	u	55	
64	图	th	u	53	
65	杜	t	u	312	
66	奴	n	u	53	
67	路	l	u	312	
68	租	ts	u	224	
69	做	ts	ou	312	～饭
69	做	ts	uə	312	～作业
70	错	tsh	uə	312	
71	箍	k	u	224	
72	古	k	u	55	
73	苦	kh	u	55	
74	裤	kh	u	312	
75	吴	∅	u	53	
76	五	∅	u	55	
77	虎	x	u	55	
78	壶	x	u	53	
79	户	x	u	312	
80	乌	∅	u	224	
81	女	ȵ	y	55	
82	吕	l	y	55	
83	徐	ɕ	y	53	
84	猪	tʂ	u	224	
85	除	tʂh	u	53	
86	初	tʂh	u	224	
87	锄	tʂh	u	53	
88	所	ʂ	uə	55	
89	书	ʂ	u	224	
90	鼠	ʂ	u	55	
91	如	l	u	312	
92	举	tɕ	y	55	
93	锯	tɕ	y	312	
94	去	tɕh	i	312	又
94	去	tɕh	y	312	又
95	渠	tɕh	y	53	
96	鱼	∅	y	53	
97	许	ɕ	y	55	
98	余	∅	y	53	
99	府	f	u	55	
100	付	f	u	224	
101	父	f	u	312	
102	武	∅	u	55	
103	雾	∅	u	312	
104	取	tɕh	y	55	
105	柱	tʂ	u	312	
106	住	tʂ	u	312	
107	数	ʂ	u	55	
108	数	ʂ	u	312	
109	主	tʂ	u	55	
110	输	ʂ	u	224	
111	竖	ʂ	u	312	
112	树	ʂ	u	312	
113	句	tɕ	y	312	
114	区	tɕh	y	224	
115	遇	∅	y	312	
116	雨	∅	y	55	
117	芋	∅	y	312	
118	裕	∅	y	312	
119	胎	th	ɛ	224	
120	台	th	ɛ	53	
121	袋	t	ɛ	312	
122	来	l	ɛ	53	
123	菜	tsh	ɛ	312	
124	财	tsh	ɛ	53	
125	该	k	ɛ	224	
126	改	k	ɛ	55	
127	开	kh	ɛ	224	
128	海	x	ɛ	55	
129	爱	ŋ	ɛ	312	
130	贝	p	ei	312	
131	带	t	ɛ	312	
132	盖	k	ɛ	312	
133	害	x	ɛ	312	
134	拜	p	ɛ	312	
135	排	ph	ɛ	53	
136	埋	m	ɛ	53	
137	戒	tɕ	iɛ	312	
138	摆	p	ɛ	55	
139	派	ph	ɛ	312	
140	牌	ph	ɛ	53	
141	买	m	ɛ	55	
142	卖	m	ɛ	312	
143	柴	tʂh	ɛ	53	
144	晒	ʂ	ɛ	312	
145	街	k	ɛ	224	又
145	街	tɕ	iɛ	224	又
146	解	tɕ	iɛ	55	
147	鞋	ɕ	iɛ	53	
148	蟹	ɕ	iɛ	312	
149	矮	∅	iɛ	55	
150	败	p	ɛ	312	
151	币	p	i	312	
152	制	tʂ	ʅ	312	
153	世	ʂ	ʅ	312	
154	艺	∅	i	312	
155	米	m	i	55	
156	低	t	i	224	
157	梯	th	i	224	
158	剃	th	i	312	
159	弟	t	i	312	
160	递	t	i	312	
161	泥	ȵ	i	53	
162	犁	l	i	53	
163	西	ɕ	i	224	
164	洗	ɕ	i	55	
165	鸡	tɕ	i	224	
166	溪	ɕ	i	224	
167	契	tɕh	i	224	音同“七”
168	系	ɕ	i	312	
169	杯	p	ei	224	
170	配	ph	ei	312	
171	赔	ph	ei	53	
172	背	p	ei	312	
173	煤	m	ei	53	
174	妹	m	ei	312	
175	对	t	uei	312	
176	雷	l	ei	53	
177	罪	ts	uei	312	
178	碎	s	uei	312	
179	灰	x	uei	224	
180	回	x	uei	53	
181	外	∅	uɛ	312	
182	会	x	uei	312	
183	怪	k	uɛ	312	
184	块	kh	uɛ	312	
185	怀	x	uɛ	53	
186	坏	x	uɛ	312	
187	拐	k	uɛ	55	
188	挂	k	ua	312	
189	歪	∅	uɛ	224	
190	画	x	ua	312	
191	快	kh	uɛ	312	
192	话	x	ua	312	
193	岁	s	uei	312	
194	卫	∅	uei	312	又
194	卫	∅	uei	53	又
195	肺	f	ei	312	
196	桂	k	uei	312	
197	碑	p	ei	224	
198	皮	ph	i	53	
199	被	p	ei	312	
200	紫	ts	ɿ	55	
201	刺	tsh	ɿ	312	
202	知	tʂ	ʅ	224	
203	池	tʂh	ʅ	53	
204	纸	tʂ	ʅ	55	
205	儿	ɭ	ə	53	又
205	儿	∅	ər	53	又
206	寄	tɕ	i	224	
207	骑	tɕh	i	53	
208	蚁	∅	i	312	
209	义	∅	i	312	
210	戏	ɕ	i	312	
211	移	∅	i	53	
212	比	p	i	55	
213	屁	ph	i	312	
214	鼻	p	i	53	
215	眉	m	ei	53	
216	地	t	i	312	
217	梨	l	i	53	
218	资	ts	ɿ	224	
219	死	s	ɿ	55	
220	四	s	ɿ	312	
221	迟	tʂh	ʅ	53	
222	师	ʂ	ʅ	224	
223	指	tʂ	ʅ	55	
224	二	ɭ	ə	312	又
224	二	∅	ər	312	又
225	饥	tɕ	i	224	
226	器	tɕh	i	312	
227	姨	∅	i	53	
228	李	l	i	55	
229	子	ts	ɿ	55	
230	字	ts	ɿ	312	
231	丝	s	ɿ	224	
232	祠	s	ɿ	312	音同“四”
233	寺	s	ɿ	312	
234	治	tʂ	ʅ	312	
235	柿	ʂ	ʅ	312	
236	事	ʂ	ʅ	312	
237	使	ʂ	ʅ	55	
238	试	ʂ	ʅ	312	
239	时	ʂ	ʅ	53	
240	市	ʂ	ʅ	312	
241	耳	ɭ	ə	55	又
241	耳	∅	ər	55	又
242	记	tɕ	i	312	
243	棋	tɕh	i	53	
244	喜	ɕ	i	55	
245	意	∅	i	312	
246	几	tɕ	i	55	
247	气	tɕh	i	312	
248	希	ɕ	i	224	
249	衣	∅	i	224	
250	嘴	ts	uei	55	
251	随	s	uei	53	
252	吹	tʂh	uei	224	
253	垂	tʂh	uei	53	
254	规	k	uei	224	
255	亏	kh	uei	224	
256	跪	k	uei	312	
257	危	∅	uei	55	
258	类	l	ei	312	
259	醉	ts	uei	312	
260	追	tʂ	uei	224	
261	锤	tʂh	uei	53	
262	水	ʂ	uei	55	
263	龟	k	uei	224	
264	季	tɕ	i	312	
265	柜	k	uei	312	
266	位	∅	uei	312	
267	飞	f	ei	224	
268	费	f	ei	312	
269	肥	f	ei	53	
270	尾	∅	i	55	～巴
270	尾	∅	uei	55	结～
271	味	∅	uei	312	
272	鬼	k	uei	55	
273	贵	k	uei	312	
274	围	∅	uei	53	
275	胃	∅	uei	312	
276	宝	p	ɔ	55	
277	抱	p	ɔ	312	
278	毛	m	ɔ	53	羊～
278	毛	m	ɔ	55	一～钱
279	帽	m	ɔ	312	
280	刀	t	ɔ	224	
281	讨	th	ɔ	53	
282	桃	th	ɔ	53	
