聲母	韻母	聲調	漢字	註釋
ts	ɑ	[5]	詐	
ts	ɑ	[5]	榨	
ts	ɑ	[5]	做	（白）
ts	ɑ	[6]	昨	
ts	ɑ	[7]	雜	
ts	ɑ	[7]	眨	
ts	ɑ	[7]	閘	
ts	ɑ	[7]	昨	
ts	ɑ	[7]	蚱	
ts	ɑ	[7]	鍘	
ts	ɑ	[7]	扎	
ts	ɑ	[7]	紮	
tsʰ	ɑ	[1]	叉	
tsʰ	ɑ	[1]	差	
tsʰ	ɑ	[5]	䖳	
tsʰ	ɑ	[5]	岔	
tsʰ	ɑ	[7]	插	
tsʰ	ɑ	[7]	獺	（白）
tsʰ	ɑ	[7]	擦	
tsʰ	ɑ	[7]	察	
s	ɑ	[1]	沙	
s	ɑ	[1]	傻	
s	ɑ	[3]	灑	
s	ɑ	[7]	撒	
s	ɑ	[7]	薩	
s	ɑ	[7]	殺	
s	ɑ	[7]	煞	
s	ɑ	[7]	卅	
k	ɑ	[1]	哥	（白）
k	ɑ	[1]	家	
k	ɑ	[1]	加	
k	ɑ	[1]	嘉	
k	ɑ	[1]	佳	
k	ɑ	[1]	嗄	
k	ɑ	[3]	假	
k	ɑ	[3]	賈	
k	ɑ	[5]	架	
k	ɑ	[5]	駕	
k	ɑ	[5]	嫁	
k	ɑ	[5]	價	
k	ɑ	[7]	夾	
k	ɑ	[7]	裌	
k	ɑ	[7]	甲	
k	ɑ	[7]	呷	鴨收聲
k	ɑ	[7]	頰	
kʰ	ɑ	[1]	揢	
kʰ	ɑ	[3]	卡	
kʰ	ɑ	[7]	恰	
ŋ	ɑ	[1]	伢	
ŋ	ɑ	[1]	呀	
ŋ	ɑ	[2]	牙	
ŋ	ɑ	[2]	芽	
ŋ	ɑ	[2]	衙	
ŋ	ɑ	[2]	涯	
ŋ	ɑ	[2]	崖	
ŋ	ɑ	[4]	雅	
ŋ	ɑ	[7]	軋	
ŋ	ɑ	[7]	砑	
x	ɑ	[1]	蝦	
x	ɑ	[1]	哈	
x	ɑ	[2]	霞	
x	ɑ	[2]	瑕	
x	ɑ	[2]	暇	
x	ɑ	[4]	下	～面
x	ɑ	[6]	下	一～
x	ɑ	[6]	夏	
x	ɑ	[6]	廈	
x	ɑ	[7]	盒	
x	ɑ	[7]	狹	
x	ɑ	[7]	洽	
x	ɑ	[7]	匣	
x	ɑ	[7]	瞎	
∅	ɑ	[1]	阿	
∅	ɑ	[1]	鴉	
∅	ɑ	[1]	丫	
∅	ɑ	[3]	啞	
∅	ɑ	[4]	我	
∅	ɑ	[5]	亞	
∅	ɑ	[7]	鴨	
∅	ɑ	[7]	押	
∅	ɑ	[7]	壓	
tɕ	iɑ	[3]	者	
∅	iɑ	[2]	爺	
∅	iɑ	[3]	也	
∅	iɑ	[4]	野	
∅	iɑ	[4]	冶	
ts	uɑ	[1]	抓	
k	uɑ	[1]	哥	
k	uɑ	[1]	歌	
k	uɑ	[1]	鍋	
k	uɑ	[1]	瓜	
k	uɑ	[3]	果	
k	uɑ	[3]	寡	
k	uɑ	[3]	股	
k	uɑ	[3]	餜	
k	uɑ	[5]	過	
k	uɑ	[5]	掛	
k	uɑ	[5]	卦	
k	uɑ	[7]	葛	
k	uɑ	[7]	括	
k	uɑ	[7]	刮	
kʰ	uɑ	[1]	夸	
kʰ	uɑ	[1]	垮	
kʰ	uɑ	[1]	科	
kʰ	uɑ	[1]	窠	
kʰ	uɑ	[1]	誇	
kʰ	uɑ	[1]	苛	
kʰ	uɑ	[3]	可	
kʰ	uɑ	[3]	顆	
kʰ	uɑ	[5]	課	
kʰ	uɑ	[5]	跨	
kʰ	uɑ	[7]	渴	
kʰ	uɑ	[7]	闊	
ŋ	uɑ	[2]	蛾	
ŋ	uɑ	[2]	鵝	
ŋ	uɑ	[4]	我	（文）
ŋ	uɑ	[4]	瓦	
ŋ	uɑ	[6]	餓	
x	uɑ	[1]	花	
x	uɑ	[2]	河	
x	uɑ	[2]	何	
x	uɑ	[2]	荷	
x	uɑ	[2]	和	
x	uɑ	[2]	禾	
x	uɑ	[2]	華	
x	uɑ	[2]	譁	
x	uɑ	[3]	火	
x	uɑ	[5]	貨	
x	uɑ	[5]	化	
x	uɑ	[6]	賀	
x	uɑ	[6]	禍	
x	uɑ	[6]	畫	
x	uɑ	[6]	話	話事
x	uɑ	[7]	豁	
x	uɑ	[7]	活	
x	uɑ	[7]	滑	
x	uɑ	[7]	猾	
x	uɑ	[7]	核	
x	uɑ	[7]	曷	
∅	uɑ	[1]	蛙	
∅	uɑ	[1]	窪	
∅	uɑ	[1]	挖	
∅	uɑ	[1]	娃	
∅	uɑ	[1]	窩	
∅	uɑ	[2]	和	（白）
∅	uɑ	[6]	話	～事
∅	uɑ	[7]	斡	
∅	uɑ	[7]	曷	
∅	yɑ	[1]	□	裂開
∅	yɑ	[7]	悅	
∅	yɑ	[7]	閱	
∅	yɑ	[7]	越	
∅	yɑ	[7]	曰	
∅	yɑ	[7]	粵	
p	a	[1]	爸	
p	a	[2]	排	
p	a	[2]	牌	
p	a	[3]	擺	
p	a	[5]	拜	
p	a	[6]	敗	
p	a	[7]	柏	
p	a	[7]	伯	
p	a	[7]	白	
p	a	[7]	帛	
p	a	[7]	擘	
pʰ	a	[5]	破	
pʰ	a	[5]	派	
pʰ	a	[7]	迫	
pʰ	a	[7]	魄	
m	a	[2]	磨	
m	a	[2]	埋	
m	a	[4]	買	
m	a	[6]	賣	
m	a	[6]	邁	
m	a	[7]	陌	
m	a	[7]	麥	
m	a	[7]	脈	
t	a	[2]	台	
t	a	[2]	苔	青～
t	a	[5]	㿃	
t	a	[6]	大	
t	a	[6]	待	
t	a	[6]	怠	
t	a	[6]	貸	
t	a	[6]	代	
tʰ	a	[1]	拖	（白）
tʰ	a	[1]	胎	
tʰ	a	[1]	苔	舌～
tʰ	a	[5]	態	
tʰ	a	[5]	太	
tʰ	a	[5]	泰	
n	a	[1]	奶	～水
n	a	[3]	奶	乳房
n	a	[6]	耐	
n	a	[6]	奈	
n	a	[7]	搦	捉
l	a	[1]	多	（白）
l	a	[1]	獃	
l	a	[2]	籮	
l	a	[2]	來	
l	a	[3]	歹	
l	a	[5]	戴	
l	a	[5]	帶	
l	a	[6]	賴	
l	a	[6]	癩	
ts	a	[1]	災	
ts	a	[1]	栽	
ts	a	[1]	齋	
ts	a	[1]	哉	
ts	a	[2]	才	
ts	a	[2]	財	
ts	a	[2]	裁	
ts	a	[3]	宰	
ts	a	[3]	載	年～
ts	a	[5]	載	
ts	a	[5]	再	
ts	a	[5]	債	
ts	a	[6]	在	
ts	a	[6]	寨	
ts	a	[7]	澤	
ts	a	[7]	擇	
ts	a	[7]	宅	
ts	a	[7]	窄	
ts	a	[7]	責	
tsʰ	a	[1]	差	～事
tsʰ	a	[1]	猜	
tsʰ	a	[1]	釵	
tsʰ	a	[3]	彩	
tsʰ	a	[3]	採	
tsʰ	a	[3]	采	
tsʰ	a	[3]	睬	
tsʰ	a	[4]	菜	
tsʰ	a	[4]	蔡	
tsʰ	a	[7]	廁	
tsʰ	a	[7]	側	
tsʰ	a	[7]	測	
tsʰ	a	[7]	策	
tsʰ	a	[7]	册	
tsʰ	a	[7]	拆	
s	a	[1]	沙	
s	a	[1]	篩	
s	a	[1]	腮	
s	a	[2]	豺	
s	a	[2]	柴	
s	a	[2]	儕	
s	a	[5]	賽	
s	a	[5]	曬	
k	a	[1]	皆	
k	a	[1]	階	
k	a	[1]	稭	
k	a	[1]	街	
k	a	[2]	解	（文）
k	a	[5]	丐	
k	a	[5]	介	
k	a	[5]	界	
k	a	[5]	芥	
k	a	[5]	疥	
k	a	[5]	戒	
k	a	[5]	屆	
k	a	[7]	格	
k	a	[7]	革	
k	a	[7]	隔	
kʰ	a	[1]	楷	
kʰ	a	[3]	凱	
kʰ	a	[3]	楷	
kʰ	a	[5]	概	
kʰ	a	[5]	溉	
kʰ	a	[7]	客	
ŋ	a	[3]	挨	
ŋ	a	[3]	額	
x	a	[2]	孩	
x	a	[2]	諧	
x	a	[2]	鞋	
x	a	[3]	蟹	
x	a	[4]	解	會也
x	a	[6]	駭	
x	a	[6]	懈	
x	a	[7]	嚇	
∅	a	[1]	埃	
∅	a	[1]	挨	
∅	a	[1]	唉	
∅	a	[3]	矮	
∅	a	[7]	厄	
ts	ua	[3]	踐	
tsʰ	ua	[3]	揣	
s	ua	[1]	衰	
s	ua	[1]	𤸬	
s	ua	[3]	灑	（白）
s	ua	[3]	甩	
s	ua	[5]	帥	
s	ua	[5]	率	
k	ua	[1]	乖	
k	ua	[3]	拐	
k	ua	[5]	怪	
kʰ	ua	[5]	塊	
kʰ	ua	[5]	快	
kʰ	ua	[5]	筷	
x	ua	[2]	懷	
x	ua	[2]	淮	
x	ua	[6]	壞	
x	ua	[7]	轄	
x	ua	[7]	劃	
∅	ua	[1]	歪	
∅	ua	[6]	外	
∅	ua	[6]	畫	
p	ɑo	[1]	褒	
p	ɑo	[1]	包	
p	ɑo	[1]	胞	
p	ɑo	[2]	袍	
p	ɑo	[2]	浮	（白）
p	ɑo	[3]	保	
p	ɑo	[3]	堡	
p	ɑo	[3]	寶	
p	ɑo	[3]	飽	
p	ɑo	[5]	報	
p	ɑo	[5]	豹	
p	ɑo	[6]	抱	（文）
p	ɑo	[6]	暴	
p	ɑo	[6]	鮑	
p	ɑo	[6]	爆	
p	ɑo	[7]	薄	
p	ɑo	[7]	博	
p	ɑo	[7]	泊	
p	ɑo	[7]	縛	（白）
p	ɑo	[7]	剝	
p	ɑo	[7]	駁	
p	ɑo	[7]	雹	
p	ɑo	[7]	膊	
p	ɑo	[7]	箔	
pʰ	ɑo	[1]	拋	
pʰ	ɑo	[3]	跑	
pʰ	ɑo	[5]	泡	
pʰ	ɑo	[5]	炮	
pʰ	ɑo	[7]	拍	
pʰ	ɑo	[7]	魄	
pʰ	ɑo	[7]	珀	
m	ɑo	[1]	貓	
m	ɑo	[1]	眊	～子
m	ɑo	[2]	毛	
m	ɑo	[2]	茅	
m	ɑo	[2]	矛	
m	ɑo	[4]	卯	
m	ɑo	[6]	冒	
m	ɑo	[6]	帽	
m	ɑo	[6]	貌	
m	ɑo	[7]	莫	
m	ɑo	[7]	膜	
m	ɑo	[7]	幕	
m	ɑo	[7]	寞	
f	ɑo	[7]	縛	（文）
t	ɑo	[2]	掏	
t	ɑo	[2]	桃	
t	ɑo	[2]	逃	
t	ɑo	[2]	陶	
t	ɑo	[2]	萄	
t	ɑo	[2]	濤	
t	ɑo	[2]	淘	
t	ɑo	[6]	道	
t	ɑo	[6]	稻	
t	ɑo	[6]	盜	
t	ɑo	[6]	導	
t	ɑo	[7]	鐸	
t	ɑo	[7]	掇	
tʰ	ɑo	[1]	滔	
tʰ	ɑo	[3]	討	
tʰ	ɑo	[5]	套	
tʰ	ɑo	[7]	託	
tʰ	ɑo	[7]	托	
n	ɑo	[3]	腦	
n	ɑo	[3]	惱	
n	ɑo	[6]	鬧	
n	ɑo	[7]	諾	
l	ɑo	[1]	刀	
l	ɑo	[1]	撈	
l	ɑo	[2]	勞	
l	ɑo	[2]	牢	
l	ɑo	[3]	禱	
l	ɑo	[3]	島	
l	ɑo	[3]	倒	
l	ɑo	[4]	老	
l	ɑo	[5]	到	
l	ɑo	[7]	落	
l	ɑo	[7]	烙	
l	ɑo	[7]	酪	
l	ɑo	[7]	洛	
l	ɑo	[7]	絡	
l	ɑo	[7]	樂	
ts	ɑo	[1]	遭	
ts	ɑo	[1]	糟	
ts	ɑo	[1]	抓	
ts	ɑo	[2]	曹	
ts	ɑo	[2]	巢	
ts	ɑo	[3]	早	
ts	ɑo	[3]	棗	
ts	ɑo	[3]	澡	
ts	ɑo	[3]	笊	
ts	ɑo	[5]	罩	
ts	ɑo	[5]	燥	
ts	ɑo	[5]	竈	
ts	ɑo	[6]	造	
ts	ɑo	[6]	皂	
ts	ɑo	[7]	作	
ts	ɑo	[7]	鑿	
ts	ɑo	[7]	卓	
ts	ɑo	[7]	桌	
ts	ɑo	[7]	啄	
ts	ɑo	[7]	濁	
ts	ɑo	[7]	濯	
tsʰ	ɑo	[1]	臊	
tsʰ	ɑo	[1]	抄	
tsʰ	ɑo	[3]	草	
tsʰ	ɑo	[3]	炒	
tsʰ	ɑo	[3]	吵	
tsʰ	ɑo	[5]	操	曹～
tsʰ	ɑo	[6]	造	（文）
s	ɑo	[1]	騷	
s	ɑo	[1]	梢	
s	ɑo	[1]	捎	
s	ɑo	[1]	稍	
s	ɑo	[1]	搜	
s	ɑo	[3]	嫂	
s	ɑo	[5]	掃	
s	ɑo	[5]	躁	
s	ɑo	[5]	哨	
s	ɑo	[7]	索	繩～
s	ɑo	[7]	鐲	
s	ɑo	[7]	朔	
s	ɑo	[7]	圾	（白）
k	ɑo	[1]	高	
k	ɑo	[1]	膏	
k	ɑo	[1]	篙	
k	ɑo	[1]	羔	
k	ɑo	[1]	交	
k	ɑo	[1]	膠	
k	ɑo	[1]	鉤	
k	ɑo	[1]	溝	（文）
k	ɑo	[1]	茭	
k	ɑo	[1]	糕	
k	ɑo	[3]	搞	
k	ɑo	[3]	苟	
k	ɑo	[4]	稿	
k	ɑo	[5]	告	
k	ɑo	[5]	教	
k	ɑo	[5]	較	
k	ɑo	[5]	酵	
k	ɑo	[5]	窖	
k	ɑo	[5]	垢	
k	ɑo	[7]	覺	
k	ɑo	[7]	合	
k	ɑo	[7]	鴿	
k	ɑo	[7]	各	
k	ɑo	[7]	閣	
k	ɑo	[7]	郭	
k	ɑo	[7]	角	
kʰ	ɑo	[1]	敲	
kʰ	ɑo	[1]	骹	
kʰ	ɑo	[3]	考	
kʰ	ɑo	[5]	靠	
kʰ	ɑo	[5]	扣	
kʰ	ɑo	[5]	寇	
kʰ	ɑo	[7]	磕	
kʰ	ɑo	[7]	擴	
kʰ	ɑo	[7]	殼	
ŋ	ɑo	[2]	熬	
ŋ	ɑo	[2]	遨	
ŋ	ɑo	[4]	咬	
ŋ	ɑo	[4]	偶	
ŋ	ɑo	[6]	傲	
ŋ	ɑo	[6]	要	（白）
ŋ	ɑo	[7]	樂	音樂
ŋ	ɑo	[7]	鄂	
ŋ	ɑo	[7]	嶽	
ŋ	ɑo	[7]	岳	
ŋ	ɑo	[7]	齶	
x	ɑo	[2]	豪	
x	ɑo	[2]	肴	
x	ɑo	[2]	侯	
x	ɑo	[2]	喉	
x	ɑo	[2]	猴	
x	ɑo	[3]	好	～壞
x	ɑo	[5]	好	～好
x	ɑo	[5]	酵	
x	ɑo	[5]	孝	
x	ɑo	[5]	秏	
x	ɑo	[6]	號	
x	ɑo	[6]	浩	
x	ɑo	[6]	後	
x	ɑo	[6]	厚	
x	ɑo	[6]	候	
x	ɑo	[6]	效	
x	ɑo	[7]	合	（白）
x	ɑo	[7]	盒	（白）
x	ɑo	[7]	鶴	
x	ɑo	[7]	霍	
x	ɑo	[7]	學	
∅	ɑo	[1]	坳	
∅	ɑo	[1]	歐	
∅	ɑo	[1]	毆	
∅	ɑo	[3]	襖	
∅	ɑo	[5]	懊	
∅	ɑo	[5]	奧	
∅	ɑo	[5]	拗	
∅	ɑo	[7]	惡	
∅	ɑo	[7]	漚	
∅	ɑo	[7]	鑊	
p	iɑo	[1]	標	
p	iɑo	[1]	彪	
p	iɑo	[2]	瓢	
p	iɑo	[2]	嫖	
p	iɑo	[3]	表	
p	iɑo	[3]	錶	
p	iɑo	[3]	婊	
pʰ	iɑo	[1]	飄	
pʰ	iɑo	[1]	漂	
pʰ	iɑo	[3]	漂	
pʰ	iɑo	[3]	剖	
pʰ	iɑo	[3]	瞟	
pʰ	iɑo	[5]	票	
pʰ	iɑo	[6]	鰾	
m	iɑo	[2]	苗	
m	iɑo	[2]	描	
m	iɑo	[4]	渺	
m	iɑo	[4]	秒	
m	iɑo	[4]	某	
m	iɑo	[4]	母	
m	iɑo	[4]	畝	
m	iɑo	[6]	廟	
m	iɑo	[6]	妙	
m	iɑo	[6]	茂	
m	iɑo	[6]	貿	
f	iɑo	[2]	浮	（文）
f	iɑo	[3]	否	（文）
f	iɑo	[5]	阜	
t	iɑo	[2]	條	
t	iɑo	[2]	調	
t	iɑo	[2]	頭	
t	iɑo	[2]	投	
t	iɑo	[6]	調	～動
t	iɑo	[6]	掉	
t	iɑo	[6]	豆	
t	iɑo	[6]	荳	
t	iɑo	[6]	脰	
t	iɑo	[6]	痘	
tʰ	iɑo	[1]	挑	
tʰ	iɑo	[1]	偷	
tʰ	iɑo	[3]	㪗	
tʰ	iɑo	[5]	糶	
tʰ	iɑo	[5]	透	
tʰ	iɑo	[5]	跳	
l	iɑo	[1]	雕	
l	iɑo	[1]	兜	
l	iɑo	[2]	燎	
l	iɑo	[2]	聊	
l	iɑo	[2]	遼	
l	iɑo	[2]	樓	
l	iɑo	[2]	摟	
l	iɑo	[2]	簍	
l	iɑo	[3]	鳥	
l	iɑo	[3]	斗	
l	iɑo	[3]	抖	
l	iɑo	[4]	了	
l	iɑo	[5]	釣	
l	iɑo	[5]	弔	
l	iɑo	[5]	吊	
l	iɑo	[5]	鬥	
l	iɑo	[6]	料	
l	iɑo	[6]	漏	
l	iɑo	[6]	廖	
l	iɑo	[7]	略	
l	iɑo	[7]	掠	
tɕ	iɑo	[1]	焦	
tɕ	iɑo	[1]	蕉	
tɕ	iɑo	[1]	椒	
tɕ	iɑo	[1]	朝	
tɕ	iɑo	[1]	昭	
tɕ	iɑo	[1]	招	
tɕ	iɑo	[1]	鄒	
tɕ	iɑo	[2]	愁	
tɕ	iɑo	[6]	趙	
tɕ	iɑo	[6]	兆	
tɕ	iɑo	[6]	召	
tɕ	iɑo	[6]	肈	
tɕ	iɑo	[6]	驟	
tɕ	iɑo	[7]	爵	
tɕ	iɑo	[7]	雀	
tɕ	iɑo	[7]	着	
tɕ	iɑo	[7]	酌	
tɕʰ	iɑo	[1]	繰	
tɕʰ	iɑo	[1]	超	
tɕʰ	iɑo	[1]	燒	
tɕʰ	iɑo	[1]	悄	
ɕ	iɑo	[1]	稍	
ɕ	iɑo	[1]	消	
ɕ	iɑo	[1]	宵	
ɕ	iɑo	[1]	銷	
ɕ	iɑo	[1]	蕭	
ɕ	iɑo	[1]	搜	
ɕ	iɑo	[1]	肖	
ɕ	iɑo	[1]	餿	
ɕ	iɑo	[3]	小	
ɕ	iɑo	[3]	少	
k	iɑo	[1]	驕	
k	iɑo	[1]	嬌	
k	iɑo	[1]	矯	
k	iɑo	[1]	澆	
k	iɑo	[2]	喬	
k	iɑo	[2]	橋	
k	iɑo	[2]	蕎	
kʰ	iɑo	[5]	竅	
kʰ	iɑo	[5]	翹	
kʰ	iɑo	[7]	卻	
ŋ	iɑo	[2]	堯	
ŋ	iɑo	[2]	饒	
ŋ	iɑo	[4]	鳥	
ŋ	iɑo	[4]	紐	
ŋ	iɑo	[4]	扭	
ŋ	iɑo	[7]	弱	
ŋ	iɑo	[7]	虐	
ŋ	iɑo	[7]	瘧	
x	iɑo	[1]	枵	
x	iɑo	[1]	嚻	
x	iɑo	[1]	梟	
x	iɑo	[3]	曉	
∅	iɑo	[1]	嬌	
∅	iɑo	[1]	邀	
∅	iɑo	[1]	腰	
∅	iɑo	[1]	幺	
∅	iɑo	[2]	饒	
∅	iɑo	[2]	搖	
∅	iɑo	[2]	窰	
∅	iɑo	[2]	姚	
∅	iɑo	[2]	遙	
∅	iɑo	[3]	擾	
∅	iɑo	[3]	舀	
∅	iɑo	[3]	杳	
∅	iɑo	[4]	饒	
∅	iɑo	[5]	要	
∅	iɑo	[6]	耀	
∅	iɑo	[6]	鷂	
∅	iɑo	[7]	若	
∅	iɑo	[7]	約	
∅	iɑo	[7]	藥	
∅	iɑo	[7]	鑰	
∅	iɑo	[7]	躍	
t	ou	[7]	獨	
t	ou	[7]	讀	
t	ou	[7]	督	
t	ou	[7]	毒	
l	ou	[1]	都	
l	ou	[7]	鹿	
l	ou	[7]	篤	
l	ou	[7]	督	
l	ou	[7]	祿	
l	ou	[7]	六	
l	ou	[7]	陸	
l	ou	[7]	綠	
l	ou	[7]	錄	
ts	ou	[7]	族	
ts	ou	[7]	竹	
ts	ou	[7]	築	
ts	ou	[7]	逐	
ts	ou	[7]	軸	
ts	ou	[7]	粥	
ts	ou	[7]	足	
ts	ou	[7]	俗	
ts	ou	[7]	燭	
ts	ou	[7]	蜀	
ts	ou	[7]	卒	
tsʰ	ou	[7]	捉	
tsʰ	ou	[7]	促	
tsʰ	ou	[7]	觸	
s	ou	[7]	續	
s	ou	[7]	宿	
s	ou	[7]	蟀	
s	ou	[7]	速	
s	ou	[7]	縮	
s	ou	[7]	叔	
s	ou	[7]	熟	
s	ou	[7]	淑	
s	ou	[7]	粟	
s	ou	[7]	囑	
s	ou	[7]	贖	
s	ou	[7]	束	
s	ou	[7]	屬	
l	iu	[1]	溜	
l	iu	[1]	丟	
l	iu	[2]	流	
l	iu	[2]	劉	
l	iu	[2]	留	
l	iu	[2]	榴	
l	iu	[2]	硫	
l	iu	[2]	鰡	
l	iu	[4]	柳	
tɕ	iu	[1]	周	
tɕ	iu	[1]	舟	
tɕ	iu	[1]	洲	
tɕ	iu	[2]	囚	
tɕ	iu	[2]	泅	
tɕ	iu	[2]	綢	
tɕ	iu	[2]	稠	
tɕ	iu	[2]	籌	
tɕ	iu	[2]	酬	
tɕ	iu	[2]	售	
tɕ	iu	[3]	走	
tɕ	iu	[3]	肘	
tɕ	iu	[3]	帚	
tɕ	iu	[3]	酒	
tɕ	iu	[5]	晝	
tɕ	iu	[5]	皺	（白）
tɕ	iu	[5]	咒	
tɕ	iu	[6]	紂	
tɕ	iu	[6]	就	
tɕ	iu	[6]	袖	
tɕ	iu	[6]	宙	
tɕʰ	iu	[1]	燒	
tɕʰ	iu	[1]	秋	
tɕʰ	iu	[1]	抽	
tɕʰ	iu	[1]	鰍	
tɕʰ	iu	[3]	丑	
ɕ	iu	[1]	修	
ɕ	iu	[1]	羞	
ɕ	iu	[1]	收	
ɕ	iu	[2]	仇	
ɕ	iu	[3]	手	
ɕ	iu	[3]	首	
ɕ	iu	[3]	守	
ɕ	iu	[5]	秀	
ɕ	iu	[5]	繡	
ɕ	iu	[5]	獸	
ɕ	iu	[6]	受	
ɕ	iu	[6]	壽	
ɕ	iu	[6]	授	
k	iu	[1]	糾	
k	iu	[2]	求	
k	iu	[2]	球	
k	iu	[3]	九	
k	iu	[3]	久	
k	iu	[3]	韭	
k	iu	[3]	灸	
k	iu	[4]	臼	
k	iu	[4]	舅	
k	iu	[5]	救	
k	iu	[5]	究	
k	iu	[6]	舊	
k	iu	[6]	柩	
k	iu	[7]	菊	
k	iu	[7]	局	
kʰ	iu	[1]	丘	
kʰ	iu	[1]	邱	
kʰ	iu	[1]	軀	
kʰ	iu	[4]	□	東西
kʰ	iu	[7]	麴	
kʰ	iu	[7]	曲	
ŋ	iu	[3]	忸	
ŋ	iu	[7]	肉	
ŋ	iu	[7]	玉	
ŋ	iu	[7]	獄	
x	iu	[1]	休	
x	iu	[3]	朽	
x	iu	[5]	嗅	
x	iu	[7]	旭	
x	iu	[7]	畜	
x	iu	[7]	蓄	
∅	iu	[1]	憂	
∅	iu	[1]	優	
∅	iu	[1]	悠	
∅	iu	[1]	幽	
∅	iu	[2]	尤	
∅	iu	[2]	郵	
∅	iu	[2]	由	
∅	iu	[2]	油	
∅	iu	[2]	游	
∅	iu	[2]	猶	
∅	iu	[3]	有	
∅	iu	[3]	友	
∅	iu	[3]	酉	
∅	iu	[5]	幼	
∅	iu	[6]	又	
∅	iu	[6]	右	
∅	iu	[6]	柚	
∅	iu	[7]	育	
∅	iu	[7]	褥	
∅	iu	[7]	欲	
∅	iu	[7]	慾	
∅	iu	[7]	浴	
p	uo	[1]	波	
p	uo	[1]	玻	
p	uo	[2]	婆	
p	uo	[2]	蒲	
p	uo	[3]	脯	
p	uo	[3]	補	
p	uo	[3]	譜	
p	uo	[4]	抱	
p	uo	[5]	布	
p	uo	[5]	佈	
p	uo	[5]	怖	
p	uo	[6]	部	
p	uo	[6]	簿	
p	uo	[6]	步	
p	uo	[6]	埠	
p	uo	[7]	不	
p	uo	[7]	卜	
p	uo	[7]	砵	
pʰ	uo	[1]	坡	
pʰ	uo	[1]	鋪	
pʰ	uo	[3]	頗	
pʰ	uo	[3]	普	
pʰ	uo	[3]	甫	
pʰ	uo	[3]	埔	
pʰ	uo	[5]	破	
pʰ	uo	[5]	鋪	
pʰ	uo	[7]	潑	
m	uo	[1]	饃	
m	uo	[1]	摸	（文）
m	uo	[2]	魔	
m	uo	[2]	模	
m	uo	[2]	無	（白）
m	uo	[6]	磨	石～
m	uo	[6]	暮	
m	uo	[6]	慕	
m	uo	[6]	墓	
m	uo	[6]	霧	
m	uo	[7]	沒	
f	uo	[1]	夫	
f	uo	[1]	膚	
f	uo	[1]	敷	
f	uo	[1]	俘	
f	uo	[1]	麩	
f	uo	[2]	符	
f	uo	[2]	扶	
f	uo	[2]	巫	
f	uo	[2]	誣	
f	uo	[3]	府	
f	uo	[3]	腑	
f	uo	[3]	俯	
f	uo	[3]	斧	
f	uo	[4]	父	
f	uo	[4]	傅	
f	uo	[5]	付	
f	uo	[5]	賦	
f	uo	[5]	赴	
f	uo	[5]	富	
f	uo	[5]	副	
f	uo	[6]	附	
f	uo	[6]	務	
f	uo	[6]	霧	
f	uo	[6]	戊	
f	uo	[7]	佛	
f	uo	[7]	物	
f	uo	[7]	勿	
f	uo	[7]	拂	
t	uo	[2]	砣	（白）
t	uo	[2]	駝	
t	uo	[2]	馱	
t	uo	[2]	舵	
t	uo	[2]	徒	
t	uo	[6]	杜	
t	uo	[6]	度	
t	uo	[6]	鍍	
t	uo	[7]	奪	
t	uo	[7]	突	
t	uo	[7]	凸	
tʰ	uo	[1]	拖	（文）
tʰ	uo	[3]	妥	
tʰ	uo	[3]	土	
tʰ	uo	[5]	吐	
tʰ	uo	[5]	兔	
tʰ	uo	[7]	脫	
n	uo	[2]	挪	
n	uo	[2]	奴	
n	uo	[4]	努	
n	uo	[6]	糯	
n	uo	[6]	怒	
l	uo	[1]	多	
l	uo	[1]	都	
l	uo	[2]	羅	
l	uo	[2]	籮	
l	uo	[2]	螺	（文）
l	uo	[2]	腡	
l	uo	[2]	盧	
l	uo	[2]	蘆	
l	uo	[2]	鸕	
l	uo	[2]	顱	
l	uo	[2]	蘿	
l	uo	[3]	朵	
l	uo	[3]	裸	
l	uo	[3]	堵	
l	uo	[3]	賭	
l	uo	[3]	肚	
l	uo	[4]	魯	
l	uo	[4]	櫓	
l	uo	[4]	滷	
l	uo	[4]	擄	
l	uo	[5]	刴	
l	uo	[5]	妍	
l	uo	[5]	妬	
l	uo	[6]	路	
l	uo	[6]	賂	
l	uo	[6]	露	
l	uo	[7]	捋	
ts	uo	[1]	租	
ts	uo	[2]	雛	
ts	uo	[2]	芻	
ts	uo	[3]	左	
ts	uo	[3]	祖	
ts	uo	[3]	組	
ts	uo	[3]	阻	
ts	uo	[5]	做	（文）
ts	uo	[6]	座	
ts	uo	[6]	助	
ts	uo	[7]	卒	
ts	uo	[7]	猝	
tsʰ	uo	[1]	搓	
tsʰ	uo	[1]	粗	
tsʰ	uo	[1]	初	
tsʰ	uo	[1]	蔬	（白）
tsʰ	uo	[3]	楚	
tsʰ	uo	[3]	礎	
tsʰ	uo	[5]	醋	
tsʰ	uo	[5]	措	
tsʰ	uo	[5]	錯	
tsʰ	uo	[5]	剉	
tsʰ	uo	[5]	挫	
tsʰ	uo	[7]	切	～菜
tsʰ	uo	[7]	戳	
s	uo	[1]	唆	
s	uo	[1]	蘇	
s	uo	[1]	酥	
s	uo	[1]	疏	
s	uo	[1]	蔬	
s	uo	[3]	鎖	
s	uo	[3]	瑣	
s	uo	[3]	所	
s	uo	[3]	黍	
