多	t	ou	1	
拖	th	ou	1	
大	t	a	6	
锣	l	ou	2	
左	ts	ou	3	
歌	k	ou	1	
可	kh	ou	3	
鹅	ŋ	ou	2	
饿	ŋ	ou	6	
河	x	uo	1	
茄	kh	yə	2	
破	ph	uo	2	
婆	p	ou	2	
磨	m	ou	2	～刀
磨	m	ou	6	～粉
磨	m	ou	6	
躲	t	ou	3	
螺	l	ou	2	
坐	tsh	ou	3	
锁	s	ou	3	
果	k	ou	3	
过	k	ou	5	
课	kh	uo	2	
火	x	ou	3	
货	kh	ou	5	
祸	x	ou	6	
靴	ɕ	yə	6	
把	p	uo	3	
爬	p	uo	2	
马	m	uo	3	
骂	m	uo	6	
茶	tsh	uo	2	
沙	s	uo	1	
假	k	uo	3	
嫁	k	uo	5	
牙	ŋ	uo	2	
虾	x	uo	1	
下	x	uo	3	
夏	x	uo	6	
哑	Ǿ	uo	3	
姐	tɕ	yə	3	白
姐	tɕ	iɛ	3	文
借	tɕ	yə	5	
写	ɕ	yə	3	
斜	ɕ	iɛ	2	
谢	ɕ	iɛ	2	
车	tsh	uo	1	
蛇	s	uo	2	
射	s	uo	6	
爷	Ǿ	yo	6	
野	Ǿ	yo	3	
夜	Ǿ	yo	6	
瓜	k	ua	1	
瓦	Ǿ	ua	3	
花	x	ua	1	
化	x	ua	5	白
化	x	ua	2	文
华	x	ua	2	
谱	ph	u	3	
布	p	u	5	
铺	ph	u	1	
簿	p	u	3	
步	p	u	6	
赌	t	u	3	
土	th	u	3	
图	t	u	2	白
图	th	u	1	文
杜	t	u	2	
奴	n	u	2	
路	l	u	6	
租	ts	u	1	
做	ts	əɯ	5	
错	tsh	uo	1	
箍	k	u	1	
古	k	u	3	
苦	f	u	3	白
苦	kh	u	3	文
裤	kh	u	5	
吴	Ǿ	u	2	
五	Ǿ	ŋ	3	
虎	x	u	3	
壶	x	u	2	
户	x	ou	3	
乌	Ǿ	u	1	
女	n	y	3	
吕	l	y	3	
徐	ɕ	y	2	
猪	t	y	1	
除	tɕh	y	2	
初	tsh	u	1	
锄	tsh	u	2	
所	s	uo	3	
书	ɕ	y	1	
鼠	ɕ	y	3	
如	Ǿ	y	1	
举	k	y	3	
锯	k	y	5	
去	f	u	5	
渠	tɕh	y	1	
鱼	n	y	2	
许	x	y	3	白
许	ɕ	y	3	文
余	Ǿ	y	2	
府	f	u	3	
付	f	u	5	
父	f	u	6	
武	Ǿ	u	3	
雾	m	u	6	
取	tɕh	y	3	
柱	tɕh	y	3	
住	tɕh	y	6	
数	s	u	3	
数	s	u	5	
主	tɕ	y	3	
输	x	y	1	
树	ɕ	y	6	
句	k	y	5	
区	kh	y	6	
遇	Ǿ	y	6	
