a
p[1]巴笆芭疤扒{扒开}[3]把靶㞎{~~，粪便}[5]霸灞坝爸吧{好吧}罢叭{喇叭}[7]八捌跋拔茇魃
pʰ[1]葩啪趴[2]爬杷琶[5]怕[7]扒{扒手}
m[1]妈[2]麻[3]马码玛蚂蟆[5]骂[7]袜-{袜子}抹
f[7]发乏法伐筏阀罚珐
ts[1]楂渣查{姓查}喳[3]咋[5]诈榨乍炸蔗{甘蔗}栅[7]宅匝咂杂札扎眨铡闸吒{哪吒}
tsʰ[1]差叉杈[2]茶查{检查}[3]□{~的，表ʰ慷慨、不吝啬ʰ义}[5]诧侘刹[7]察插臿锸茬
s[1]鲨沙砂裟纱莎杉痧[3]撒洒[5]霎萨斜-{走斜了}[7]卅飒杀靸刹{刹车}煞箑歃翣
t[3]打[5]大[7]妲靼答耷达褡
tʰ[1]它他她[7]挞獭踏榻塔塌沓烫
l[1]拉啦垃[2]拿[3]哪喇[5]那[7]捺纳剌辣痢腊蜡邋
k[1]家-[5]胯胯{巴，指两腿之间的部分}甲-{指甲}[7]戛嘎夹-{夹住}
kʰ[1]掐-咖[3]卡{卡车}
x[1]虾-哈{点头哈腰}[3]下-哈{哈巴}[7]瞎-
ŋ[1]阿啊鸦-丫-[2]牙-娃-伢-[3]哑-[5]压-

o
p[1]波播菠玻[3]跛钵[5]簸[7]剥驳拨钵博膊搏檗薄亳礴簿踣勃渤饽脖
pʰ[1]颇坡[2]婆鄱[3]叵剖[5]破[7]泼勃-礴-
m[1]摸[2]模媒膜摹摩魔磨馍谋-[3]抹么亩-某-[7]没殁末秣茉沫莫漠瘼寞膜
f[7]佛{佛教}
ts[2]作[3]左[5]坐祚座[7]卓斫涿琢桌啄擢濯着酢捉灼斫酌焯浞浊镯凿昨
tsʰ[1]蹉搓磋戳{邮戳}[2]锉痤[3]挫脞戳-{用手戳}[5]锉-错-措-[7]撮啜绰浊-昨-
s[1]娑挱挲蓑唆梭嗦[3]所锁琐唢数-[7]索朔槊烁铄硕
t[1]多[3]朵躲[5]跺剁舵堕垛惰[7]咄掇铎踱夺
tʰ[1]拖[2]驼陀沱跎驮佗鸵砣[3]妥椭[5]唾[7]脱托柝拓夺-
l[1]捋[2]挪傩罗萝箩锣骡螺逻那{那个}[3]裸蠃[5]懦糯摞[7]诺搦略掠落络烙洛珞酪乐骆荦䃕
k[1]歌哥戈锅[3]果裹螺[5]个过[7]角{角落}葛割各郭鸽虢
kʰ[1]科窠稞蝌棵颗{①棵颗《广韵》苦果(溪戈合-上)切，《集韵》又音苦缓(溪桓合一上),都是上声字，而汉川方言、普通话读阴平可能与小称变调有关，}[3]可坷[5]课[7]壳渴磕阔廓括
x[1]豁{豁嘴}喝{喝风}[2]荷何和禾河[3]火伙夥[5]贺货霍{姓}[7]活合盒盍阖喝{喝水}壑砉涸鹤貉霍
