ɿ
ts [1]姿资咨兹滋辎{～重}[3]滓子梓紫姊[5]柿巳辰{～字}寺自饲=
tsʰ{ }[2]慈磁{～ 石}辞词祠餈{～ 巴}瓷{～ 器}雌疵{吹毛求～}[3]此[5]次刺赐
s [1]斯撕狮师私司丝思厮[3]使史驶死[5]士仕事似祀{祭～}四肆饲-

ʅ
tʂ [1]只知支蜘{～蛛}枝栀{～子花}肢芝之[3]止址趾纸指旨脂只 {～ 有}[5]志制掣痣致治痔置稚{幼～}至智[7]执汁秩侄质织职直植殖蛰{惊～}
tʂʰ{ }[1]痴[2]池驰迟持[3]侈{奢～}耻齿[5]翅[7]赤斥尺

i
p [1]屄[3]彼{～此}比{～较}鄙[5]避璧辟僻[7]痹{麻～}壁毕必弼鼻庇陛{～下}避笔逼碧蓖
pʰ{ }[1]坯{土～}批披丕[2]疲脾皮琵{～琶}枇{～ 杷}披皮脾疲[5]屁[7]劈匹
m [2]迷[3]米靡[5]谜[7]密蜜觅泌祕
t [1]低[3]底抵[5]弟第递帝地[7]的{目～}笛敌狄滴嫡
tʰ{ }[2]堤题提蹄啼[3]体[5]替涕{鼻～}屉{抽～}剃[7]踢剔
ʂ [1]诗尸施匙{钥～}[2]矢时鲥[3]始屎[5]示豉{豆～}是氏市世势誓逝试侍恃视嗜[7]豉实湿十拾{～起来}实失室食识式饰蚀适释石
ʐ [7]日
l [2]疑{~问}庐{茅~}雷驴厘狸野猫离{～别}篱倪璃{玻～}篱尼梨虑滤泥犁黎[3]女吕旅礼李里缕{丝～}理鲤履你[5]虑滤隶例厉励丽{美～}吏腻利痢荔{～枝}[7]立笠粒栗律率{速～}力匿溺{～死}历厉逆{～风}
tɕ [1]肌鸡稽基饥{～ 荒}机讥[3]挤几纪{～ 律}己[5]去={～ 皮}技妓既记忌冀季寄祭计继系{～ 鞋}带髻际[7]绩寂疾缉{～ 鞋口}济集辑{编～}急级及聚剂{一～药}吉极鲫即籍藉{狼～}激击积迹脊戟屐{木～}
tɕʰ{ }[1]欺蛆{生～}妻[2]齐脐奇骑岐祈棋期{时～}其旗徐[3]起娶取启杞企岂[5]去{来～}趣契{～ 约}汽气砌器弃[7]七漆乞吃[0]戚
ɕ [1]嬉熙溪犀{～牛}玺牺希稀需鬚须西[3]喜洗[5]细戏叙絮绪序[7]习婿袭吸膝悉熄媳息锡析惜昔夕席[0]系{联～}
Ǿ [1]医伊衣依[2]宜仪姨夷疑={～问}饴{高粱～}移[3]已以椅蚁[5]益亦译亿抑翼忆缢意艺异肄{～业}易{难～}义议谊毅[7]揖{作～}乙逸液

u
p [3]补[5]布佈步捕部簿埠{商～}[7]不仆檏
pʰ{ }[1]铺{～设}[2]菩{～萨}蒲[3]普浦谱卜[5]铺{店～}怖{恐～}[7]扑仆{～倒}朴瀑{～布}[0]脯{胸～}
m [3]母
f [1]夫肤敷麸{麦～子}[2]扶俘{～虏}符芙{～ 蓉}[3]抚{食上生白毛}俯府腑甫腐辅斧[5]复赋附傅富妇负副父阜[7]佛蝠福幅蝠{蝙～}腹複覆{反～}服复{～兴}伏缚
k [1]姑孤[3]古估{～计}股牯盬{～子}鼓[5]故雇固顾[7]骨{筋～}毂谷
kʰ{ }[1]枯箍瓠{～ 卢}[3]苦酷{残～}[5]裤库[7]窟{～窿}哭
x [1]呼[2]胡湖狐壶乎鬍[3]虎浒{水～}[5]户沪戽{～ 水}护互瓠{～ 子}[7]忽
Ǿ [1]乌污巫诬[2]无吴蜈{～蚣}梧{～桐}[3]五武侮鹉鹦{～ 舞}伍午[5]雾务误悟[7]杌{～子}屋

ʯ
tʂ [1]诛株蛛猪诸居诛诛珠拘俱驹砂车{～马炮}[3]主矩{规～}拄{～拐杖}煮举 [5]锯={～子}注蛀铸驻註句具惧住柱据巨距拒剧著{显～}[7]橘局
tʂʰ{ }[1]区{～域}驱趋[2]瞿厨除屈储{～蓄}渠[3]处{相～}[5]处{～所}去-{～玩}[7]出
ʂ [1]书舒嘘{吹～}虚枢输殊[3]许暑黍鼠[5]署{专～}薯{白～}竖树[7]術述
Ǿ [1]淤於{～此}迂吁[2]余馀如鱼渔于盂榆逾愉愚虞娱儒[3]女-吕-雨宇禹羽乳语予{给～}[5]玉御预豫誉{荣～}芋遇寓裕喻域郁[7]欲浴疫役入

a
p [7]百柏伯白帛泊{停～}北
pʰ{ }[7]拍魄
m [7]麦脉墨默
t [7]得德
tʰ{ }[7]特
l [7]勒肋
k [7]胳{～膊}革隔格咳{～嗽}[0]尬{尴～}
kʰ{ }[7]客刻克
x [7]黑核赫吓{恐～}
ts [7]则贼责摘泽择{～菜}宅窄
tsʰ{ }[3]拆{～开}[7]厕测侧策册栅{～栏}
s [7]塞色啬{吝～}涩
tʂ [7]蔗褶{～子}皱纹浙哲折蜇{蝎子～人}辙摺{～叠}
tʂʰ{ }[7]彻撤
ʂ [7]摄涉舌设折{弄～了}
ŋ [7]额

ua
k [7]国
x [7]或惑{迷～}

ʯa
ʂ [7]说{～话}
ʐ [7]阅悦月越曰粤

e
k [5]锯-{～开}
kʰ{ }[2]渠{他}
tʂ [1]遮[3]者
tʂʰ{ }[1]车{马～}[3]扯
ʂ [1]奢赊佘{姓}[2]蛇[3]捨[5]社射摄赦舍麝{～香}

ie
p [7]鳖别憋
pʰ{ }[7]撇{～开}
m [7]灭篾{竹～}
t [1]爹[7]跌{～倒}叠碟牒蝶谍
tʰ{ }[7]贴铁帖{请～}
l [7]猎烈裂列聂镊蹑孽捏业{事～}劣
tɕ [3]姐[5]借[7]接揭捷劫结节截洁杰绝
tɕʰ{ }[2]茄[3]且[7]妾怯{畏～}切{～开}
ɕ [1]些[2]邪斜[3]写[5]懈泻谢泄{～ 露}卸[7]胁协薛蝎歇雪血穴恤谐屑楔{～子}
