mæ	蛮（动词：不讲理；副词：相当）	蛮		晚（~娘）		迈蔓幔漫慢		
fæ	番藩翻帆		反返		泛贩			
fvæ		凡烦繁矾范				梵饭		
tæ	耽担		疸胆		旦诞			
tʰæ	摊滩毯		坦		炭探			
dæ		痰谈潭坛谭弹		淡				
næ	拿	拿				烂（~泥）□（勉强将东西送或者卖给别人）		
læ		婪蓝兰篮	览	懒		烂揽榄缆滥		
tsæ	簪□（用刀切）		斩盏崭		蘸			
tsʰæ	餐搀搊（手扶住一端用力向上使物体立起或翻倒）		铲产		忏			
dzæ		谗馋惭		赚		暂站栈绽		
sæ	三山杉衫珊		杉（~木）					
kæ	间监尴艰搛（夹菜）		减拣裥（衣服上的褶子，老人皮肤皱）碱		间（~隔）鉴□（擦：~屁股）			
kʰæ	刊堪铅勘		槛		嵌			
ŋæ	□（刚才：~~）	颜衔		眼				
hæ		咸闲		限	喊			
ʋæ	弯湾	还丸完玩	剜挽腕		万幻			
æ	阉（切除或挫伤生殖器使无性能力）							
kuæ	关鳏		□（瞥：~见）		贯惯			
kʰuæ					筷			
guæ		环顽		掼		环（耳~）		
xuæ	□（小孩子安静听话）				甩（丢掉、扔掉）			
ne		男南楠		□（食物不管好差都能吃很多）				
tsʰe	参汆（~汤）		惨					
ke	甘柑泔尴		感敢盖橄					
kʰe			砍坎		勘			
ŋe		癌						
he		含函涵				憾撼		
e	庵		揞		暗			
pie	搬颁蝙编鞭边鳊煸		扁匾贬		变半			
pʰie	篇潘盼偏				判遍片骗畔□（麻烦：~你走一趟）			
bie		盘		拌篦（可抓虱子的很密的梳子：篦子）辨辩		伴汴便叛辫瓣		
mie	免	瞒馒鳗眠棉绵	勉	满		娩缅面		
fvie						范		
tie	掂颠癫端		碘典踮点		店惦踮			
tʰie	贪天添		腆舔忝		掭			
die		坛田甜填		电垫		奠佃迭殿垫淀		
lie		连莲廉怜联镰		敛脸		敛练殓炼链恋		
tɕie	尖奸肩兼坚间搛煎笺艰歼涧挟		检犍剪俭茧简件渐		柬趼见建毽腱贱箭剑荐饯谏溅舰键			
tɕʰie	千扦牵迁谦签且		浅遣		欠歉纤			
dʑie		全泉前虔掮乾钳				健践		
ȵie	拈黏捻研	研男南年鲇阎严		染验		碾廿念砚撵		
ɕie	仙先鲜宣喧		鲜（国名朝鲜或者少有）险显选癣		馅宪献线			
ɕʑie	嫌钱（姓）谐					现羡		
ʋie	完丸		皖婉宛豌碗□（轻轻的动作：~~较）		腕	换		
ie	蔫胭焉烟腌燕	埯弦涎贤玄眩延言炎沿蜒筵檐岩盐衍谚	掩		咽淹晏燕宴堰雁厌咽	兖演液腋陷艳焰爷（~两个）		
kue	官棺观观冠倌		管馆		灌罐贯冠观（道士~）			
kʰue	宽		款					
xue	欢獾							
tø	丹单		掸短		锻			
tʰø	滩摊瘫				叹□（取下来：把项链~下来）			
dø		团		断椴		蛋段缎弹		
nø		难		暖		难		
lø		拦栏鸾孪峦岚		卵		乱		
tsø	专砖钻毡占沾		展转		占战钻赞转瞻			
tsʰø	参灿川穿汆餐		喘阐		串蹿篡窜			
dzø		椽传缠				传		
sø	删扇煽酸闩栓拴圌（盛谷子的竹制圆囤：~山）		陕闪伞散		蒜舍算散骟			
szø		蚕船蝉禅然燃				单善膳缮社射擅禅（~让）		
kø	肝竿杆秆干		赶干（~部，能~）擀杆（枪~）		干（~练）			
kʰø	看							
ŋø						岸		
hø	酣鼾欢唤	寒韩	罕	旱	汉熯（用极少的油煎；小火蒸；烘烤）撼翰唤焕	罕汗旱捍□（将就：~~）		
ø	安按鞍而	儿			案			
tɕiø	捐娟		卷（动词）		卷（名词）绢眷			
tɕʰiø	圈		犬		券劝			
dʑiø		拳权颧蜷		圈（猪~，~养）		倦		
ȵiø		原源元		暖软		愿		
ɕiø	轩楦揎（打：~耳光）							
iø	冤渊□（折叠：~衣服）	阮元袁原员援园圆猿源缘辕		远愿	怨	县院		
po	巴芭疤笆饽把（~脉）吧（酒~）		把（动词、量词）		罢坝霸把（介词）			
pʰo					怕			
bo		爬扒巴（下~）				罢□（龅牙：~牙）		
mo	马（~上）	麻痳（~疹、~疯）蔴		马		码骂吗（~啡）蚂		
o		哦（语气词，表示恍然大悟）		哦（语气词，表示领悟）	哑	哦（语气词，表示诧异）		
tsuo	遮蔗渣抓楂査（姓）				炸诈榨蔗			
tsʰuo	叉杈钗差				岔诧			
dzuo		查茶搽蛇				昨乍姹窄		
suo	沙砂纱痧赊				晒舍赦			
kuo	瓜		寡		挂卦			
kʰuo	夸		垮		跨			
huo	花虾				化	夏下		
uo	蛙倭丫桠鸦□（抓：~一把）	华桦				话画		
pæi	□（拇指和中指张开后之间的距离，用来测量长度）							
mæi	□（母亲或者舅妈：姆~、妗~）	埋						
tæi	呆台		逮		□（被东西绊住）			
tʰæi	胎苔□（长得好看：~气）		态		太			
dæi		台抬苔		怠（~慢）		代怠待贷袋		
næi	乃	□（现在）		奶		奈耐		
læi		来						
tsæi	灾栽		宰载（记~）		再载（装~）			
tsʰæi	猜		采彩睬踩		菜			
dzæi		才豺材财		在				
sæi	腮鳃衰摔蟀塞（动词）		帅率塞（边~）赛					
szæi		裁材□（都）		□（罪过：~过）				
kæi	该		改		丐溉概盖			
kʰæi	开		凯		慨□（靠：~在椅子上）			
gæi				□（打嗝：~气）				
ŋæi		呆				碍		
hæi		孩喊	海			亥害骇		
ʋæi	歪	怀淮				外坏		
æi	哀	还埃唉捱皚爱隘蔼霭						
pei	杯卑悲碑				背贝辈			
pʰei	胚坯呸		□（轻轻拨动）		沛配辔			
bei		陪培赔裴痱				备狈倍被焙佩背（~光）		
mei	每	眉莓梅媒楣煤霉妹			美	昧寐玫袂媚		
tei	堆				对			
tʰei	推		腿		退蜕褪			
dei		颓				队兑		
nei				馁		内		
lei		雷累				蕾儡垒累类屡擂摞（把东西整齐地重叠往上放）		
tsei	追锥椎				缀赘最醉			
tsʰei	炊崔催摧				脆悴粹翠			
dzei		随垂锤捶棰		罪		遂睡瑞蕊粹瘁悴萃隧坠穗		
sei	虽		水		税碎岁税锐			
szei		随						
kei	裾（衣裳~）□（拥有：~了些钱）							
gei				□（站）				
ŋei		鱼						
ʋei	威微煨薇萎喂危	回茴迴讳帷惟围			畏委桅违会	卉-惠汇会慧桧绘巍尾纬位胃猬卫慰谓伟苇伪魏为		
kuei	规归轨龟圭闺瑰		鬼诡会贵桂鳜癸绘桧					
kʰuei	盔窥亏奎				块愧			
guei		魁傀葵逵		跪		溃柜匮		
huei	灰恢诙挥辉徽秽晖麾		悔毁贿		讳晦诲卉=			
pau	褒包胞苞		褒包胞苞		豹报暴爆			
pʰau	拋脬（膀胱，阴囊）泡（名词）				泡（动词）炮疱			
bau		袍跑咆		抱		鲍雹暴爆刨瀑曝□（菜没有完全熟）		
mau		猫毛矛茅锚				卯茂冒帽贸牡铆		
tau	刀叨涛		倒岛捣祷导		到倒			
tʰau	滔绦叨韬		讨		套			
dau		逃桃陶萄淘		稻		道盗道悼		
nau	拿	拿挠铙				恼脑闹淖		
lau	唠捞	牢劳痨涝捞		老		老佬姥		
tsau	招昭遭糟朝抓（抓痒）		早枣澡蚤藻找沼		诏噪燥躁灶照罩皂燥爪			
tsʰau	操抄超焯糙钞		草吵炒					
dzau		槽巢朝潮		造				
sau	骚臊捎梢稍筲烧		扫嫂少		扫少哨			
szau		曹嘈韶				扰兆召绍邵扰绕=		
kau	高羔膏糕告茭胶		搞稿		绞教-告酵-觉			
kʰau	敲拷（~边）		考拷烤铐		犒靠			
gau		螯		搞绞				
ŋau		熬遨敖		咬		傲		
hau	篙蒿	毫豪壕浩号	好耗		孝好	号浩		
au	爊懊拗	□（表示接受任务立即执行的回应）	凹奥澳	□（表示答应）	奥懊袄□（不要：~来）			
piau	彪标膘飚镖		表婊裱					
pʰiau	飘漂（~流）		漂（~白）瞟		票鳔			
biau		朴嫖瓢						
miau		苗描				秒妙庙渺藐		
tiau	刁凋雕貂雕鸟-		屌		吊钓			
tʰiau	挑佻				跳眺			
diau		条调（~整）		调（~换）		掉调（~头）		
niau		饶	鸟=尿	绕（表示缠绕不休）		绕-		
liau	撩	聊瞭僚镣燎寥辽疗潦		了		料廖了		
tɕiau	交郊椒焦蕉浇娇骄缴		狡剿侥铰饺搅		叫教=窖较校酵=			
tɕʰiau	悄锹撬跷		巧		翘窍俏峭鞘			
dʑiau		乔侨荞桥樵瞧憔		撬		矫轿		
ɕiau	肖逍消宵硝霄销萧箫嚣淆		小晓孝		哮笑			
iau	么夭妖腰邀要	肴姚窑尧摇遥谣鹞		舀杳	要	校效跃耀		
pʰəu	剖							
məu	每	谋矛牟眸		某		某亩贸茂		
fəu	浮（轻~）		否					
təu	兜		斗抖陡蚪		斗			
tʰəu	偷		□（爱出风头）		透			
dəu		投头骰		□（内心焦急得不到解决的办法）		逗豆痘窦		
ləu	溜	留流（~氓）楼		搂篓□（搅合）		陋漏		
tsəu	舟周州洲诹		走肘帚		昼皱绉咒奏			
tʰsəu	抽				丑凑臭			
dzəu		柔仇酬惆稠绸筹畴				骤宙纣		
səu	收搜馊飕		手守首		瘦嗽漱兽			
szəu		愁就		受		寿授		
kəu	勾钩沟		苟狗枸		垢够构购			
kʰəu	抠眍		口		扣叩寇蔻筘			
gəu		□（往里勾）						
ŋəu				藕纽偶		偶		
həu	齁	侯喉猴		厚后	吼	候后		
əu	瓯欧怄区		呕		□（弯腰的动作）			
miəu						谬		
tiəu	丢							
liəu		刘留瘤流琉硫榴				柳		
niəu	妞忸	牛揉		扭纽				
tɕiəu	究纠鸠鬏（发髻）揪阄		九久灸韭酒		救就皱究灸疚			
tɕʰiəu	丘邱秋鳅黢		揪					
dʑiəu		囚求泅球仇（姓氏）				舅臼咎柩旧		
ɕiəu	休修羞		□（使劲嗅东西时鼻子的动作）		袖朽宿秀嗅锈绣			
iəu	幽悠忧优由柚	油邮游尤犹	又釉	有	幼诱	酉友右祐		
m̩	姆（~妈）母（丈~）							
n̩		吴		五你				
ŋ̍		鹅蛾娥		我		饿		
pən	奔崩		本		迸			
pʰən	喷烹							
bən		盆朋		笨				
mən	闷焖盟	门们扪蚊明（~朝）	猛		闷	问璺（陶瓷、玉石上的裂纹）		
fən	分芬吩纷		粉		奋粪			
fvən						畚愤份		
tən	登镫灯敦墩蹲扽（用力猛地一拉）		等戥		凳瞪顿炖			
tʰən	熥（在火边煨热）吞		氽					
dən	誊藤腾豚饨臀停			囤		屯沌钝盾遁		
nən		能				嫩		
lən		棱鳞仑伦沦轮论邻（~舍）淋				愣娌（妯~）论（~文）□（~嘴：口吃）		
tsən	增憎珍贞真砧针侦斟榛臻争征睁筝蒸正征		疹诊枕整		正政圳振震镇症证			
tsʰən	蹭称蛏春椿村皴		丑蠢		寸趁衬逞秤			
dzən		纯醇岑曾层臣沉陈晨尘成丞呈承城乘程诚橙惩唇存				郑赠阵拯		
sən	参森僧申伸身深升牲笙声孙		沈审婶胜圣渗笋损榫逊		剩			
szən		辰仁仍神绳盛		扔		娠甚肾慎舜壬刃任闰润顺		
kən	根跟庚哽更		梗					
kʰən			肯啃垦恳					
hən	亨哼	痕恒衡	狠			很恨		
ʋən	温瘟翁	坟焚浑魂馄文纹闻	稳		吻			
ən	恩							
kuən			滚绲（~边）		棍□（~食物熟了以后停火焖）			
kʰuən	坤昆		捆困（~难）		困（想睡）睏			
huən	昏婚荤□（~嚏）		□（雷雨前的闷热）			混		
pin	彬宾滨槟殡鬓冰兵		丙柄炳秉禀饼		柄屏鬓			
pʰin	拚姘		品		聘			
bin		贫频平坪屏瓶萍评凭苹		并		病		
min	鸣铭闽	民名明冥	悯皿	抿		泯敏命		
tin	丁钉		顶鼎		订澄			
tʰin	汀厅听		艇铤挺					
din		廷亭庭停蜓				定锭		
nin		人迎宁吟银任龈柠蝇仁		忍		闰宁净韧认□（食物等软而韧）		
lin	拎	林淋邻燐临磷檩赁伶凌陵菱翎零铃龄灵	吝凛	领另		岭令另		
tɕin	金巾斤今津筋襟禁京茎晶睛经精惊镜均君军菌钧荆		仅紧锦谨井景颈警		旬径巡荀循询劲晋浸进敬竟境俊浚			
tɕʰin	侵青卿清倾轻蜻亲钦顷		请寝		揿庆			
dʑin		秦琴禽擒芹勤情裙群擎鲸		近		尽（~量）净郡静竞靖		
ɕin	心芯辛欣新薪馨衅星猩腥兴熏勋薰		省髓醒		迅信性姓殉训讯驯			
ɕʑin		刑型行寻				洗幸		
in	行（人~道）窨因音姻殷阴荫吟尹英婴樱莺缨鹰鹦寅	形淫银盈萤营蝇赢颖匀耘云	吮洇（液体向四周散开或渗透）引饮隐瘾		印影映应允孕	晕运熨韵		
pã	邦浜帮绷		绑榜谤		迸（裂：~开）			
pʰã			碰（妨碍）		碰（纸牌游戏的一种规则）胖□（雨打进门窗：~雨）			
bã		旁螃庞彭朋棚膨鹏		蚌（地名：~埠）碰		蚌（贝壳类软体动物）膨棒		
mã		芒忙盲茫虻		网莽		蟒蜢孟忘望梦氓		
fã	方坊芳		肪仿纺访彷		放			
fvã		防妨房						
tã	当裆铛		打挡党		当档			
tʰã	汤荡（浪~：无所事事的无赖）		淌倘躺		趟烫			
dã		唐堂棠塘糖螳				荡（~秋千）宕		
nã		囊瓤						
lã	浪	郎狼廊螂狼		冷		朗浪晾		
tsã	沾赃脏瞻章张樟蟑瘴		掌涨		葬账胀帐障			
tsʰã	仓苍舱忏昌菖娼倡		闯厂		唱畅撑窗疮创			
dzã		长常场肠怅		撞		藏（西~）状脏幢丈杖		
sã	桑丧搡商伤生甥霜双孀		嗓尚省爽赏		丧（~失）			
szã		床尝偿裳		上				
kã	肛冈缸刚岗纲钢耕羹埂江豇扛杠		港讲		降			
kʰã	康糠慷				抗囥炕坑			
gã				戆（行事鲁莽：~徒）		讲		
ŋã						硬		
hã	夯□（气喘嘘嘘的样子）	行杭航桁（木造建筑主梁上面托住椽子的小梁，也称檩）				项杏巷笐（晾衣服竹竿：打~）		
ʋã	汪	横皇黄凰蝗蟥簧亡王	枉	晃□（扶：~好）	往	妄忘望旺晃		
ã	骯				昂			
ȵiã	酿孃（姑妈：~~）	娘		仰		让酿（~酒）		
liã	粱	良凉梁粮量		两俩		谅两亮量辆		
tɕiã	姜将僵浆姜礓疆缰		蒋桨奖		将酱			
tɕʰiã	羌腔枪炝戗		抢		呛□（量词：跑一~）			
dʑiã		降墙详祥翔		犟		强详匠僵		
ɕiã	相香厢乡湘箱镶		想饷响晌享		相襄向			
ɕʑiã		墙蔷樯				象像橡		
iã	殃秧仰央	羊洋阳扬杨疡烊		养痒氧		样烊耀匠漾		
kuã	光		广□（裂开）		逛			
kʰuã	匡筐框眶		矿		况旷			
guã		狂						
huã	荒慌		晃幌谎恍					
poŋ	蹦							
pʰoŋ	□（松散：~松）		捧					
boŋ		篷蓬						
moŋ		蒙蠓朦濛盟懵萌						
foŋ	封风峰枫蜂疯锋丰		讽					
fvoŋ		逢冯缝				缝奉俸凤		
toŋ	冬筒东		董懂		冻栋			
tʰoŋ	通		捅统		痛			
doŋ	同桐童铜瞳			动桶		洞		
noŋ		农侬浓脓				弄		
loŋ	隆窿龙咙胧笼陇聋			拢垄		弄		
tsoŋ	中忠盅衷终钟		肿		中种众			
tsʰoŋ	充冲囱匆葱聪		宠					
dzoŋ		从丛崇虫重		重				
soŋ	松嵩松		怂		宋送讼颂诵			
koŋ	工弓公功攻宫恭蚣躬龚供		汞拱巩		供贡			
kʰoŋ	空		恐孔		空控			
hoŋ	烘轰	弘宏虹洪红鸿	哄		哄			
oŋ			瓮（鼻塞：~鼻、~声）					
ȵioŋ		浓绒氄（鸟兽身上茂密的细毛：~毛）						
tɕioŋ			迥炯窘					
dʑioŋ		穷琼穹						
ɕioŋ	兄凶汹匈胸							
ioŋ	庸雍臃	熊雄容蓉溶荣熔融	永甬勇涌恿踊	涌	泳咏拥痈壅	用佣		
paʔ							八捌百柏伯	
baʔ								白拔跋
maʔ								脉麦陌抹袜
faʔ							发法	
fvaʔ								乏筏伐罚
taʔ							答	
tʰaʔ							塌遢溻塔獭拓榻踏	
daʔ								达沓
naʔ								捺
laʔ								瘌辣腊蜡镴
tsaʔ							扎札只眨笊	
tsʰaʔ							尺插察拆坼□（皮肤干裂）	
dzaʔ								杂闸铡宅着（~地，~火，~力）
saʔ							塞杀刷涮	
szaʔ								石若（~无其事，倘~）
kaʔ							格隔夹袷甲荚	
kʰaʔ							客	
ŋaʔ								额
haʔ							喝吓瞎	狭盒匣
ʋaʔ							挖或	划猾滑
aʔ							押鸭压	
niaʔ								虐疟
liaʔ								掠
tɕiaʔ							脚	
tɕʰiaʔ							鹊洽恰	
ɕiaʔ							削	
ɕʑiaʔ								侠嚼峡
iaʔ							约	药钥
kuaʔ							刮聒括	
huaʔ							劐（割开：~开，~口）辖	
pəʔ							钵拨	
pʰəʔ							泼	
bəʔ								勃脖钹
məʔ								没末沫墨默
fəʔ							不勿	
fvəʔ								佛
təʔ							得德	
tʰəʔ							脱	
dəʔ								夺特凸突
nəʔ								纳
ləʔ								勒肋
tsəʔ							责蜇折哲者褶浙只汁织质仄泽	
tsʰəʔ							册厕侧策测恻撤彻斥赤出	
dzəʔ								直秩择蛰辙侄值植殖稙执职
səʔ							色啬涩芍奢嗜饰说设摄失虱湿识式室适释述术	
szəʔ								舌十什涉拾食贼勺实
kəʔ							胳割鸽革嗝	
kʰəʔ							磕咳克刻	
həʔ							郝赫喝黑	合核
ʋəʔ								活或物惑
əʔ							厄扼	
piəʔ							碧逼秕笔必毕壁璧憋鳖潷（按住渣滓滤出汤汁）弼瘪	
pʰiəʔ							劈霹匹癖僻辟撇	
biəʔ								鼻别蹩别
miəʔ								灭觅密蜜蔑篾
tiəʔ							跌的滴嫡摘	
tʰiəʔ							踢帖贴铁	
diəʔ								狄笛涤敌
niəʔ								捏聂孽蹑镊
liəʔ								力立荔栗笠粒历列劣烈裂猎律率
tɕiəʔ							缉积激击脊戟绩鲫接结洁节跡揭疖	
tɕʰiəʔ								吃七戚漆乞泣契讫切妾窃
dʑiəʔ								绝及吉即急级疾集劫捷杰截极棘藉籍习席竭
ɕiəʔ							昔析息悉惜熄锡蟋席媳隙歇蝎屑薛雪吸袭偕	
ɕʑiəʔ								协胁泄
ȵiəʔ								日逆匿溺热业
iəʔ							噎页一揖乙益逸缢译懿	叶
kuəʔ							骨国帼蝈	
kʰuəʔ							阔窟	
huəʔ							忽惚□（觉：睡一~）□（东西质量太差或者技术太差）	
poʔ							北剥博驳卜	
pʰoʔ							泊帕迫珀魄扑仆朴	
boʔ							薄帛泊曝瀑	
moʔ								蟆摸膜莫寞木沐目穆牧么
foʔ							幅福蝠辐复腹	
fvoʔ								伏茯袱服缚
toʔ							督笃掇□（扔：~掉）	
tʰoʔ							秃托拓秃庹□（都：~是丫头）	
doʔ								毒独读渎犊牍铎踱
loʔ							绿略六陆鹿禄赂录落洛络烙骆乐戮	
noʔ								诺
tsoʔ							撮粥竹烛嘱祝卓桌足捉筑啄琢	
tsʰoʔ							矬叉杈戳畜触撮矗绰促猝蹴	
soʔ							叔续淑束硕速粟肃缩索宿	
szoʔ								辱俗轴逐孰塾熟赎属
koʔ							搁阁骼葛各谷郭角	
kʰoʔ							哭窟酷廓扩壳确	
goʔ								个搁
ŋoʔ								岳萼愕鄂鳄噩
hoʔ							忽豁霍藿	学获鹤镬（大锅：~子）
oʔ							恶屋龌噩	腭
tɕioʔ							鞠掬菊桔橘决诀觉	
tɕʰioʔ							怯屈曲缺确却阙雀	
dʑioʔ								局剧倔掘爵
ɕioʔ							血恤畜蓄噱旭	
ȵioʔ								月肉玉狱浴褥搦（揉：~干面）
ioʔ							郁育粤	穴役疫曰浴域欲狱欲悦越阅乐
uoʔ							屋握沃	
