a
p[1]巴芭疤爸[3]把[5]霸壩{(水~)}埧{(~塘)}[2]爸{55−2l}[6]罷
pʰ[1]趴[5]怕[2]爬琶耙杷钯
m[1]媽[2]媽{5321}麻[4]馬碼[6]罵
f[1]花[5]化
t[1]打{2135(一打·来自譯音)}[3]打
tʰ[1]他她它牠佗怹
l[1]啦[3]姆[2]拿[4]哪那
ʧ[1]查{(山查)}碴渣髽{(髽髻:抓髻)}吒{(哪吒:神話人物)}[5]詐榨炸乍炸
ʧʰ[1]叉杈差{(差别)}[5]岔奼{(奼紫媽缸)}衩{(衩衣·開衩)}[2]茶搽茬{(麥茬·奏收割後留在地的根)}查{(調查)}
ʃ[1]沙紗砂莎卅鯊痧{(刮痧)}[3]灑耍灑嗄{(聲音嘶哑)}[2]卅{(異)}
j[4]也[6]廾廿
k[1]家加痂嘉傢枷迦嘎伽袈鎵葭泇珈笳跏茄[3]假{(真假)}賈{(姓)}斝{(玉製的盛酒器具)}[5]假{(放假)}架駕嫁稼價
ŋ[2]牙芽衙伢{(小孩子)}[4]雅
kw[1]瓜[3]寡剮[5]掛卦{(新)}
kwʰ[1]誇垮{(搞垮)}跨夸{(奢侈)}[3]侉{(誇大不實際)}[5]卦{(老)}
w[1]劃{(劃船)}蛙窪[3]畫{(名)}[2]華{(中華)}華{(華夏)}鏵{(梨鏵)}樺{(又)}[6]華{(華山、姓氏)}樺話{(說話)}
h[1]蝦{(魚蝦)}蝦{(蝦螟)}哈[2]霞瑕遐{(名聞遐灁)}[6]厦{(大廈)}厦{(廈門)}下{(底下、下降)}夏{(春夏)}夏{(姓氏)}暇{(分身不暇)}
Ǿ[1]鴉丫桠[3]啞[5]亞[6]砑{(砑平:碾壂成偏平)}

ai
p[1]掰{(~開)}拜{3355}擘[3]擺[5]拜湃[6]敗
pʰ[1]派{(派頭)}[3]牌{2135}打牌[5]派湃{(又)}[2]排牌簰{(竹筏)}霾{(陰~)}
m[2]埋[4]買[6]賣邁
f[5]傀塊快筷
t[1]呆{(異)}獃{(書獃子)}[3]歹傣{33−35}[5]戴帶傣{(傣族)}[6]大{(大量)}大{(大夫)}
tʰ[1]呔{(方:車呔)}[5]太態泰貸汰{(汰弱留強)}鈦{(鈦合金)}舦{(舷盤)}舵{(異)}
l[1]拉孻{(方:孻仔)}[3]瀬{21−35(~粉)}[5]癩{(癩瘡)}[2]奶{13−2l}[4]乃奶[6]賴籟{(萬~無聲)}瀨{(方:瀬尿)}酹{(酹酒)}癩{(異)}
ʧ[1]齋[5]債[6]寨
ʧʰ[1]猜釵差{(出差)}[3]踩{(踩高跷)}踹{(蹋踏)}[2]豺柴
ʃ[3]璽徙舐{(舐犢情深)}[5]晒曬{(晒之異體字)}
j[3]踹
k[1]皆階稭佳街[3]解{(解開)}解{(曉)}[5]介階偕界芥尬疥屆戒
kʰ[3]楷
ŋ[2]涯崖捱睚
kw[1]乖[3]蒯{(姓)}拐{(拐杖)}
w[1]歪[5]餧{(同“餵”)}[2]懷槐淮[6]壤
h[1]揩{(揩油)}[2]孩諧鞋骸[4]蟹懈駭[6]邂械懈解{(姓氏)}
Ǿ[1]挨哎唉埃[5]隘{(氣量狭隘)}[6]艾刈{(镰刀)}

au
p[1]包胞鮑{(姓)}鮑{22−55(鮑魚)}孢{(孢子)}[3]飽[5]爆
pʰ[1]泡{(一泡尿)}抛[3]跑[5]豹炮{(榆炮)}泡{(泡茶)}砲趵爆[2]刨鉋{(木鉋)}
m[1]貓[2]茅錨矛[4]卯牡鉚{(鉚釘)}[6]貌
l[1]撈{(異)}[2]撈鏡撓{(百折不撓)}[6]鬧
ʧ[1]嘲啁[3]抓爪找肘帚[5]罩笊{(笊~蘺)}[6]櫂{(櫂樂湖上)}驟棹
ʧʰ[1]抄钞[3]炒吵[2]巢
ʃ[1]梢{(樹~)}捎{(~带)}筲鞘艄[3]稍[5]哨潲{(猪~·猪食物)}
k[1]交郊膠蛟{(蛟龍)}鮫[3]絞狡攪{(攫匀)}搞{(搞清楚)}餃{(餃子)}[5]教覺{(睡覺)}較校{(校對)}校{(上校)}窖滘斠
kʰ[5]靠
ŋ[2]熬肴淆[4]咬
h[1]酵{(酵母)}敲吼烤拷酵[3]考烤巧[5]孝酵[2]姣{(方:發姣)}[6]效校{(學校)}微
Ǿ[3]拗{(坳断)}[5]坳{(山坳)}拗{(坳口)}

aŋ
p[1]班斑頒扳[3]板版闆阪{(日本地名)}扳{(翼)}[6]扮辦
pʰ[1]烹扳{(扳回一局棋)}攀頒{(異)}[5]盼襻{(钮襷)}[2]彭膨棚鵬[4]棒
m[2]蠻[4]猛蜢錳晚[6]孟慢饅漫幔萬蔓
f[1]翻番{(番幾番)}幡{(幢幡)}反{(反切)}[3]返[5]販泛{(廣泛·泛泛之交)}氾反{(平反)}[2]凡帆藩{(藩镇之亂)}煩礬繁芃氾{(姓)}[6]范範犯瓣飯礬{(異)}
t[1]丹單{(單獨)}耽擔{(擔任)}鄲{(邯鄲)}[3]旦{(花旦)}彈{(子彈)}蛋{(蛋花湯)}膽[5]旦{(元旦)}誕擔{(挑擔)}[6]但淡{(冷淡)(地名:淡水)}
tʰ[1]坍灘攤貪[3]坦毯[5]碳炭嘆歎探[2]檀壇彈{(彈琴)}潭譚談痰[4]淡{(鹹淡)}
