汉字	ipa	声母	韵母	声调
練	lin21	l	in	陽去21
鍊	lin21	l	in	陽去21
煉	lin21	l	in	陽去21
煎	tsin55	ts	in	陰平55
箋	tsin55	ts	in	陰平55
剪	tsin33	ts	in	陰上33
箭	tsin51	ts	in	陰去51
薦	tsin51	ts	in	陰去51
賤	tsin21	ts	in	陽去21
千	tsʰin55	tsʰ	in	陰平55
全	tsʰin213	tsʰ	in	陽平213
錢	tsʰin213	tsʰ	in	陽平213
前	tsʰin213	tsʰ	in	陽平213
泉	tsʰin213	tsʰ	in	陽平213
淺	tsʰin33	tsʰ	in	陰上33
先	sin55	s	in	陰平55
仙	sin55	s	in	陰平55
鮮	sin55	s	in	陰平55
宣	sin55	s	in	陰平55
選	sin33	s	in	陰上33
癬	sin33	s	in	陰上33
線	sin51	s	in	陰去51
氈	tɕin55	tɕ	in	陰平55
專	tɕin55	tɕ	in	陰平55
磚	tɕin55	tɕ	in	陰平55
展	tɕin33	tɕ	in	陰上33
碾	tɕin33	tɕ	in	陰上33
轉	tɕin33	tɕ	in	陰上33
戰	tɕin51	tɕ	in	陰去51
傳	tɕin21	tɕ	in	陽去21
川	tɕʰin55	tɕʰ	in	陰平55
穿	tɕʰin55	tɕʰ	in	陰平55
纏	tɕʰin213	tɕʰ	in	陽平213
傳	tɕʰin213	tɕʰ	in	陽平213
喘	tɕʰin33	tɕʰ	in	陰上33
串	tɕʰin51	tɕʰ	in	陰去51
船	ɕin213	ɕ	in	陽平213
燃	ɕin213	ɕ	in	陽平213
扇	ɕin51	ɕ	in	陰去51
搧	ɕin51	ɕ	in	陰去51
善	ɕin21	ɕ	in	陽去21
肩	kin55	k	in	陰平55
堅	kin55	k	in	陰平55
捐	kin55	k	in	陰平55
絹	kin55	k	in	陰平55
建	kin33	k	in	陰上33
捲	kin33	k	in	陰上33
卷	kin33	k	in	陰上33
見	kin51	k	in	陰去51
眷	kin51	k	in	陰去51
件	kin21	k	in	陽去21
健	kin21	k	in	陽去21
腱	kin21	k	in	陽去21
倦	kin21	k	in	陽去21
圈	kʰin55	kʰ	in	陰平55
圓	kʰin55	kʰ	in	陰平55
豬	kʰin55	kʰ	in	陰平55
權	kʰin213	kʰ	in	陽平213
乾	kʰin213	kʰ	in	陽平213
虔	kʰin213	kʰ	in	陽平213
拳	kʰin213	kʰ	in	陽平213
顴	kʰin213	kʰ	in	陽平213
原	ŋin213	ŋ	in	陽平213
源	ŋin213	ŋ	in	陽平213
言	ŋin213	ŋ	in	陽平213
願	ŋin21	ŋ	in	陽去21
牽	hin55	h	in	陰平55
掀	hin55	h	in	陰平55
顯	hin33	h	in	陰上33
憲	hin33	h	in	陰上33
演	hin33	h	in	陰上33
犬	hin33	h	in	陰上33
勸	hin51	h	in	陰去51
獻	hin51	h	in	陰去51
楦	hin51	h	in	陰去51
煙	jin55	j	in	陰平55
冤	jin55	j	in	陰平55
鉛	jin213	j	in	陽平213
賢	jin213	j	in	陽平213
袁	jin213	j	in	陽平213
園	jin213	j	in	陽平213
轅	jin213	j	in	陽平213
援	jin213	j	in	陽平213
員	jin213	j	in	陽平213
懸	jin213	j	in	陽平213
玄	jin213	j	in	陽平213
元	jin213	j	in	陽平213
緣	jin213	j	in	陽平213
然	jin213	j	in	陽平213
延	jin213	j	in	陽平213
圓	jin213	j	in	陽平213
完	jin213	j	in	陽平213
丸	jin213	j	in	陽平213
遠	jin23	j	in	陽上23
燕	jin51	j	in	陰去51
宴	jin51	j	in	陰去51
怨	jin51	j	in	陰去51
現	jin21	j	in	陽去21
縣	jin21	j	in	陽去21
院	jin21	j	in	陽去21
奔	pan55	p	an	陰平55
邦	pan55	p	an	陰平55
賓	pan55	p	an	陰平55
殯	pan51	p	an	陰去51
笨	pan21	p	an	陽去21
貧	pʰan213	pʰ	an	陽平213
頻	pʰan213	pʰ	an	陽平213
品	pʰan33	pʰ	an	陰上33
噴	pʰan51	pʰ	an	陰去51
紋	man213	m	an	陽平213
文	man213	m	an	陽平213
民	man213	m	an	陽平213
聞	man213	m	an	陽平213
敏	man33	m	an	陰上33
問	man21	m	an	陽去21
分	fan55	f	an	陰平55
芬	fan55	f	an	陰平55
紛	fan55	f	an	陰平55
墳	fan213	f	an	陽平213
粉	fan33	f	an	陰上33
糞	fan51	f	an	陰去51
憤	fan21	f	an	陽去21
忿	fan21	f	an	陽去21
奮	fan21	f	an	陽去21
份	fan21	f	an	陽去21
溫	van55	v	an	陰平55
勳	van55	v	an	陰平55
熏	van55	v	an	陰平55
薰	van55	v	an	陰平55
瘟	van55	v	an	陰平55
葷	van55	v	an	陰平55
雲	van213	v	an	陽平213
暈	van213	v	an	陽平213
渾	van213	v	an	陽平213
穩	van33	v	an	陰上33
訓	van51	v	an	陰去51
運	van21	v	an	陽去21
韻	van21	v	an	陽去21
墩	tan55	t	an	陰平55
又	tan55	t	an	陰平55
頓	tan33	t	an	陰上33
屯	tan33	t	an	陰上33
遁	tan51	t	an	陰去51
盾	tan21	t	an	陽去21
鈍	tan21	t	an	陽去21
吞	tʰan55	tʰ	an	陰平55
鄰	lan213	l	an	陽平213
鱗	lan213	l	an	陽平213
燐	lan213	l	an	陽平213
吝	lan213	l	an	陽平213
崙	lan213	l	an	陽平213
輪	lan213	l	an	陽平213
倫	lan213	l	an	陽平213
論	lan21	l	an	陽去21
津	tsan55	ts	an	陰平55
俊	tsan51	ts	an	陰去51
進	tsan51	ts	an	陰去51
盡	tsan21	ts	an	陽去21
親	tsʰan55	tsʰ	an	陰平55
秦	tsʰan213	tsʰ	an	陽平213
巡	tsʰan213	tsʰ	an	陽平213
循	tsʰan213	tsʰ	an	陽平213
旬	tsʰan213	tsʰ	an	陽平213
盡	tsʰan21	tsʰ	an	陽去21
新	san55	s	an	陰平55
薪	san55	s	an	陰平55
辛	san55	s	an	陰平55
筍	san33	s	an	陰上33
訊	san51	s	an	陰去51
信	san51	s	an	陰去51
迅	san51	s	an	陰去51
真	tɕan55	tɕ	an	陰平55
珍	tɕan55	tɕ	an	陰平55
準	tɕan33	tɕ	an	陰上33
振	tɕan51	tɕ	an	陰去51
震	tɕan51	tɕ	an	陰去51
鎮	tɕan51	tɕ	an	陰去51
陣	tɕan21	tɕ	an	陽去21
春	tɕʰan55	tɕʰ	an	陰平55
陳	tɕʰan213	tɕʰ	an	陽平213
塵	tɕʰan213	tɕʰ	an	陽平213
蠢	tɕʰan33	tɕʰ	an	陰上33
襯	tɕʰan51	tɕʰ	an	陰去51
診	tɕʰan51	tɕʰ	an	陰去51
疹	tɕʰan51	tɕʰ	an	陰去51
趁	tɕʰan51	tɕʰ	an	陰去51
人	ȵan213	ȵ	an	陽平213
仁	ȵan213	ȵ	an	陽平213
忍	ȵan33	ȵ	an	陰上33
閏	ȵan21	ȵ	an	陽去21
認	ȵan21	ȵ	an	陽去21
刃	ȵan21	ȵ	an	陽去21
潤	ȵan21	ȵ	an	陽去21
孕	ȵan21	ȵ	an	陽去21
身	ɕan55	ɕ	an	陰平55
申	ɕan55	ɕ	an	陰平55
伸	ɕan55	ɕ	an	陰平55
脣	ɕan213	ɕ	an	陽平213
純	ɕan213	ɕ	an	陽平213
蒓	ɕan213	ɕ	an	陽平213
醇	ɕan213	ɕ	an	陽平213
胗	ɕan213	ɕ	an	陽平213
神	ɕan213	ɕ	an	陽平213
晨	ɕan213	ɕ	an	陽平213
辰	ɕan213	ɕ	an	陽平213
臣	ɕan213	ɕ	an	陽平213
腎	ɕan23	ɕ	an	陽上23
順	ɕan21	ɕ	an	陽去21
慎	ɕan21	ɕ	an	陽去21
根	kan55	k	an	陰平55
斤	kan55	k	an	陰平55
筋	kan55	k	an	陰平55
巾	kan55	k	an	陰平55
跟	kan55	k	an	陰平55
緊	kan33	k	an	陰上33
僅	kan33	k	an	陰上33
艮	kan51	k	an	陰去51
勤	kʰan213	kʰ	an	陽平213
芹	kʰan213	kʰ	an	陽平213
近	kʰan23	kʰ	an	陽上23
艮	ŋan213	ŋ	an	陽平213
恨	ŋan21	ŋ	an	陽去21
很	han55	h	an	陰平55
欣	han55	h	an	陰平55
懇	han33	h	an	陰上33
墾	han33	h	an	陰上33
均	kvan55	kv	an	陰平55
鈞	kvan55	kv	an	陰平55
君	kvan55	kv	an	陰平55
軍	kvan55	kv	an	陰平55
滾	kvan33	kv	an	陰上33
混	kvan33	kv	an	陰上33
棍	kvan51	kv	an	陰去51
昆	kʰvan55	kʰv	an	陰平55
崑	kʰvan55	kʰv	an	陰平55
坤	kʰvan55	kʰv	an	陰平55
群	kʰvan213	kʰv	an	陽平213
裙	kʰvan213	kʰv	an	陽平213
綑	kʰvan33	kʰv	an	陰上33
菌	kʰvan23	kʰv	an	陽上23
困	kʰvan51	kʰv	an	陰去51
窘	kʰvan51	kʰv	an	陰去51
殷	jan55	j	an	陰平55
勻	jan213	j	an	陽平213
寅	jan213	j	an	陽平213
引	jan33	j	an	陰上33
隱	jan33	j	an	陰上33
允	jan33	j	an	陰上33
印	jan51	j	an	陰去51
恩	øan55	ø	an	陰平55
因	øan55	ø	an	陰平55
姻	øan55	ø	an	陰平55
般	pun55	p	un	陰平55
搬	pun55	p	un	陰平55
本	pun33	p	un	陰上33
半	pun51	p	un	陰去51
伴	pun21	p	un	陽去21
拌	pun21	p	un	陽去21
胖	pun21	p	un	陽去21
潘	pʰun55	pʰ	un	陰平55
盤	pʰun213	pʰ	un	陽平213
盆	pʰun213	pʰ	un	陽平213
判	pʰun51	pʰ	un	陰去51
瞞	mun55	m	un	陰平55
門	mun213	m	un	陽平213
滿	mun23	m	un	陽上23
悶	mun21	m	un	陽去21
魂	vun213	v	un	陽平213
碗	vun33	v	un	陰上33
剜	vun33	v	un	陰上33
豌	vun33	v	un	陰上33
換	vun21	v	un	陽去21
喚	vun21	v	un	陽去21
墩	tun55	t	un	陰平55
敦	tun55	t	un	陰平55
端	tun55	t	un	陰平55
短	tun33	t	un	陰上33
斷	tun51	t	un	陰去51
決	tun51	t	un	陰去51
段	tun21	t	un	陽去21
緞	tun21	t	un	陽去21
鍛	tun21	t	un	陽去21
豚	tʰun213	tʰ	un	陽平213
團	tʰun213	tʰ	un	陽平213
斷	tʰun23	tʰ	un	陽上23
暖	nun23	n	un	陽上23
嫩	nun21	n	un	陽去21
卵	lun33	l	un	陰上33
亂	lun21	l	un	陽去21
尊	tsun55	ts	un	陰平55
遵	tsun55	ts	un	陰平55
鑚	tsun51	ts	un	陰去51
村	tsʰun55	tsʰ	un	陰平55
存	tsʰun213	tsʰ	un	陽平213
寸	tsʰun51	tsʰ	un	陰去51
酸	sun55	s	un	陰平55
孫	sun55	s	un	陰平55
損	sun33	s	un	陰上33
算	sun51	s	un	陰去51
蒜	sun51	s	un	陰去51
官	kun55	k	un	陰平55
冠	kun55	k	un	陰平55
衣	kun55	k	un	陰平55
軍	kun55	k	un	陰平55
觀	kun55	k	un	陰平55
管	kun33	k	un	陰上33
館	kun33	k	un	陰上33
貫	kun51	k	un	陰去51
灌	kun51	k	un	陰去51
罐	kun51	k	un	陰去51
寬	hun55	h	un	陰平55
歡	hun55	h	un	陰平55
昏	hun55	h	un	陰平55
婚	hun55	h	un	陰平55
款	hun33	h	un	陰上33
緩	hun51	h	un	陰去51
班	pɔn55	p	ɔn	陰平55
斑	pɔn55	p	ɔn	陰平55
頒	pɔn55	p	ɔn	陰平55
扳	pɔn55	p	ɔn	陰平55
板	pɔn33	p	ɔn	陰上33
版	pɔn33	p	ɔn	陰上33
辦	pɔn21	p	ɔn	陽去21
攀	pʰɔn55	pʰ	ɔn	陰平55
盼	pʰɔn51	pʰ	ɔn	陰去51
扮	pʰɔn51	pʰ	ɔn	陰去51
蠻	mɔn213	m	ɔn	陽平213
晚	mɔn23	m	ɔn	陽上23
慢	mɔn21	m	ɔn	陽去21
漫	mɔn21	m	ɔn	陽去21
幔	mɔn21	m	ɔn	陽去21
邁	mɔn21	m	ɔn	陽去21
萬	mɔn21	m	ɔn	陽去21
翻	fɔn55	f	ɔn	陰平55
番	fɔn55	f	ɔn	陰平55
煩	fɔn213	f	ɔn	陽平213
繁	fɔn213	f	ɔn	陽平213
礬	fɔn213	f	ɔn	陽平213
反	fɔn33	f	ɔn	陰上33
販	fɔn51	f	ɔn	陰去51
飯	fɔn21	f	ɔn	陽去21
彎	vɔn55	v	ɔn	陰平55
灣	vɔn55	v	ɔn	陰平55
還	vɔn213	v	ɔn	陽平213
環	vɔn213	v	ɔn	陽平213
挽	vɔn33	v	ɔn	陰上33
患	vɔn21	v	ɔn	陽去21
宦	vɔn21	v	ɔn	陽去21
丹	tɔn55	t	ɔn	陰平55
單	tɔn55	t	ɔn	陰平55
旦	tɔn33	t	ɔn	陰上33
蛋	tɔn21	t	ɔn	陽去21
但	tɔn21	t	ɔn	陽去21
彈	tɔn21	t	ɔn	陽去21
灘	tʰɔn55	tʰ	ɔn	陰平55
攤	tʰɔn55	tʰ	ɔn	陰平55
檀	tʰɔn213	tʰ	ɔn	陽平213
彈	tʰɔn213	tʰ	ɔn	陽平213
毯	tʰɔn33	tʰ	ɔn	陰上33
坦	tʰɔn33	tʰ	ɔn	陰上33
炭	tʰɔn51	tʰ	ɔn	陰去51
嘆	tʰɔn51	tʰ	ɔn	陰去51
難	nɔn213	n	ɔn	陽平213
難	nɔn21	n	ɔn	陽去21
蘭	lɔn213	l	ɔn	陽平213
欄	lɔn213	l	ɔn	陽平213
攔	lɔn213	l	ɔn	陽平213
懶	lɔn23	l	ɔn	陽上23
爛	lɔn21	l	ɔn	陽去21
贊	tsɔn51	ts	ɔn	陰去51
餐	tsʰɔn55	tsʰ	ɔn	陰平55
殘	tsʰɔn213	tsʰ	ɔn	陽平213
饞	tsʰɔn213	tsʰ	ɔn	陽平213
攙	tsʰɔn213	tsʰ	ɔn	陽平213
散	sɔn33	s	ɔn	陰上33
散	sɔn51	s	ɔn	陰去51
傘	sɔn51	s	ɔn	陰去51
盞	tɕɔn33	tɕ	ɔn	陰上33
棧	tɕɔn21	tɕ	ɔn	陽去21
賺	tɕɔn21	tɕ	ɔn	陽去21
鏟	tɕʰɔn33	tɕʰ	ɔn	陰上33
山	ɕɔn55	ɕ	ɔn	陰平55
閂	ɕɔn55	ɕ	ɔn	陰平55
栓	ɕɔn55	ɕ	ɔn	陰平55
產	ɕɔn33	ɕ	ɔn	陰上33
亁	kɔn55	k	ɔn	陰平55
間	kɔn55	k	ɔn	陰平55
桿	kɔn55	k	ɔn	陰平55
肝	kɔn55	k	ɔn	陰平55
竿	kɔn55	k	ɔn	陰平55
艱	kɔn55	k	ɔn	陰平55
姦	kɔn55	k	ɔn	陰平55
奸	kɔn55	k	ɔn	陰平55
趕	kɔn33	k	ɔn	陰上33
稈	kɔn33	k	ɔn	陰上33
簡	kɔn33	k	ɔn	陰上33
柬	kɔn33	k	ɔn	陰上33
揀	kɔn33	k	ɔn	陰上33
繭	kɔn33	k	ɔn	陰上33
堿	kɔn33	k	ɔn	陰上33
幹	kɔn51	k	ɔn	陰去51
間	kɔn51	k	ɔn	陰去51
澗	kɔn51	k	ɔn	陰去51
刊	kʰɔn55	kʰ	ɔn	陰平55
頑	ŋɔn213	ŋ	ɔn	陽平213
眼	ŋɔn23	ŋ	ɔn	陽上23
岸	ŋɔn21	ŋ	ɔn	陽去21
玩	ŋɔn21	ŋ	ɔn	陽去21
顏	ŋɔn21	ŋ	ɔn	陽去21
雁	ŋɔn21	ŋ	ɔn	陽去21
寒	hɔn213	h	ɔn	陽平213
閑	hɔn213	h	ɔn	陽平213
閒	hɔn213	h	ɔn	陽平213
韓	hɔn213	h	ɔn	陽平213
旱	hɔn23	h	ɔn	陽上23
漢	hɔn51	h	ɔn	陰去51
看	hɔn51	h	ɔn	陰去51
見	hɔn51	h	ɔn	陰去51
守	hɔn51	h	ɔn	陰去51
汗	hɔn21	h	ɔn	陽去21
限	hɔn21	h	ɔn	陽去21
莧	hɔn21	h	ɔn	陽去21
關	kvɔn55	kv	ɔn	陰平55
慣	kvɔn51	kv	ɔn	陰去51
安	øɔn55	ø	ɔn	陰平55
按	øɔn51	ø	ɔn	陰去51
案	øɔn51	ø	ɔn	陰去51
晏	øɔn51	ø	ɔn	陰去51
冰	pɛŋ55	p	ɛŋ	陰平55
兵	pɛŋ55	p	ɛŋ	陰平55
餅	pɛŋ33	p	ɛŋ	陰上33
丙	pɛŋ33	p	ɛŋ	陰上33
秉	pɛŋ33	p	ɛŋ	陰上33
併	pɛŋ51	p	ɛŋ	陰去51
並	pɛŋ51	p	ɛŋ	陰去51
病	pɛŋ21	p	ɛŋ	陽去21
平	pʰɛŋ213	pʰ	ɛŋ	陽平213
評	pʰɛŋ213	pʰ	ɛŋ	陽平213
坪	pʰɛŋ213	pʰ	ɛŋ	陽平213
瓶	pʰɛŋ213	pʰ	ɛŋ	陽平213
屏	pʰɛŋ213	pʰ	ɛŋ	陽平213
萍	pʰɛŋ213	pʰ	ɛŋ	陽平213
聘	pʰɛŋ51	pʰ	ɛŋ	陰去51
拼	pʰɛŋ51	pʰ	ɛŋ	陰去51
命	pʰɛŋ51	pʰ	ɛŋ	陰去51
盟	mɛŋ213	m	ɛŋ	陽平213
明	mɛŋ213	m	ɛŋ	陽平213
鳴	mɛŋ213	m	ɛŋ	陽平213
名	mɛŋ213	m	ɛŋ	陽平213
銘	mɛŋ213	m	ɛŋ	陽平213
命	mɛŋ21	m	ɛŋ	陽去21
兄	vɛŋ55	v	ɛŋ	陰平55
榮	vɛŋ213	v	ɛŋ	陽平213
營	vɛŋ213	v	ɛŋ	陽平213
螢	vɛŋ213	v	ɛŋ	陽平213
永	vɛŋ23	v	ɛŋ	陽上23
丁	tɛŋ55	t	ɛŋ	陰平55
釘	tɛŋ55	t	ɛŋ	陰平55
頂	tɛŋ33	t	ɛŋ	陰上33
鼎	tɛŋ33	t	ɛŋ	陰上33
訂	tɛŋ51	t	ɛŋ	陰去51
定	tɛŋ21	t	ɛŋ	陽去21
聽	tʰɛŋ55	tʰ	ɛŋ	陰平55
廳	tʰɛŋ55	tʰ	ɛŋ	陰平55
亭	tʰɛŋ213	tʰ	ɛŋ	陽平213
停	tʰɛŋ213	tʰ	ɛŋ	陽平213
廷	tʰɛŋ213	tʰ	ɛŋ	陽平213
庭	tʰɛŋ213	tʰ	ɛŋ	陽平213
挺	tʰɛŋ33	tʰ	ɛŋ	陰上33
艇	tʰɛŋ33	tʰ	ɛŋ	陰上33
聽	tʰɛŋ51	tʰ	ɛŋ	陰去51
又	tʰɛŋ51	tʰ	ɛŋ	陰去51
寧	nɛŋ213	n	ɛŋ	陽平213
寧	nɛŋ21	n	ɛŋ	陽去21
姓	nɛŋ21	n	ɛŋ	陽去21
靈	lɛŋ213	l	ɛŋ	陽平213
陵	lɛŋ213	l	ɛŋ	陽平213
凌	lɛŋ213	l	ɛŋ	陽平213
菱	lɛŋ213	l	ɛŋ	陽平213
鈴	lɛŋ213	l	ɛŋ	陽平213
伶	lɛŋ213	l	ɛŋ	陽平213
零	lɛŋ213	l	ɛŋ	陽平213
稜	lɛŋ213	l	ɛŋ	陽平213
領	lɛŋ23	l	ɛŋ	陽上23
嶺	lɛŋ23	l	ɛŋ	陽上23
令	lɛŋ21	l	ɛŋ	陽去21
另	lɛŋ21	l	ɛŋ	陽去21
精	tsɛŋ55	ts	ɛŋ	陰平55
晶	tsɛŋ55	ts	ɛŋ	陰平55
旌	tsɛŋ55	ts	ɛŋ	陰平55
晴	tsɛŋ55	ts	ɛŋ	陰平55
井	tsɛŋ33	ts	ɛŋ	陰上33
凈	tsɛŋ21	ts	ɛŋ	陽去21
清	tsʰɛŋ55	tsʰ	ɛŋ	陰平55
青	tsʰɛŋ55	tsʰ	ɛŋ	陰平55
情	tsʰɛŋ213	tsʰ	ɛŋ	陽平213
晴	tsʰɛŋ213	tsʰ	ɛŋ	陽平213
請	tsʰɛŋ33	tsʰ	ɛŋ	陰上33
靜	tsʰɛŋ23	tsʰ	ɛŋ	陽上23
星	sɛŋ55	s	ɛŋ	陰平55
腥	sɛŋ55	s	ɛŋ	陰平55
醒	sɛŋ33	s	ɛŋ	陰上33
性	sɛŋ51	s	ɛŋ	陰去51
姓	sɛŋ51	s	ɛŋ	陰去51
蒸	tɕɛŋ55	tɕ	ɛŋ	陰平55
貞	tɕɛŋ55	tɕ	ɛŋ	陰平55
偵	tɕɛŋ55	tɕ	ɛŋ	陰平55
正	tɕɛŋ55	tɕ	ɛŋ	陰平55
徵	tɕɛŋ55	tɕ	ɛŋ	陰平55
整	tɕɛŋ33	tɕ	ɛŋ	陰上33
政	tɕɛŋ51	tɕ	ɛŋ	陰去51
正	tɕɛŋ51	tɕ	ɛŋ	陰去51
證	tɕɛŋ51	tɕ	ɛŋ	陰去51
癥	tɕɛŋ51	tɕ	ɛŋ	陰去51
鄭	tɕɛŋ21	tɕ	ɛŋ	陽去21
稱	tɕʰɛŋ55	tɕʰ	ɛŋ	陰平55
呼	tɕʰɛŋ55	tɕʰ	ɛŋ	陰平55
心	tɕʰɛŋ55	tɕʰ	ɛŋ	陰平55
呈	tɕʰɛŋ213	tɕʰ	ɛŋ	陽平213
程	tɕʰɛŋ213	tɕʰ	ɛŋ	陽平213
秤	tɕʰɛŋ51	tɕʰ	ɛŋ	陰去51
聲	ɕɛŋ55	ɕ	ɛŋ	陰平55
升	ɕɛŋ55	ɕ	ɛŋ	陰平55
繩	ɕɛŋ213	ɕ	ɛŋ	陽平213
乘	ɕɛŋ213	ɕ	ɛŋ	陽平213
承	ɕɛŋ213	ɕ	ɛŋ	陽平213
丞	ɕɛŋ213	ɕ	ɛŋ	陽平213
城	ɕɛŋ213	ɕ	ɛŋ	陽平213
成	ɕɛŋ213	ɕ	ɛŋ	陽平213
誠	ɕɛŋ213	ɕ	ɛŋ	陽平213
勝	ɕɛŋ51	ɕ	ɛŋ	陰去51
聖	ɕɛŋ51	ɕ	ɛŋ	陰去51
剩	ɕɛŋ21	ɕ	ɛŋ	陽去21
盛	ɕɛŋ21	ɕ	ɛŋ	陽去21
經	kɛŋ55	k	ɛŋ	陰平55
京	kɛŋ55	k	ɛŋ	陰平55
荊	kɛŋ55	k	ɛŋ	陰平55
驚	kɛŋ55	k	ɛŋ	陰平55
頸	kɛŋ33	k	ɛŋ	陰上33
景	kɛŋ33	k	ɛŋ	陰上33
警	kɛŋ33	k	ɛŋ	陰上33
境	kɛŋ51	k	ɛŋ	陰去51
竟	kɛŋ51	k	ɛŋ	陰去51
敬	kɛŋ51	k	ɛŋ	陰去51
鏡	kɛŋ51	k	ɛŋ	陰去51
勁	kɛŋ51	k	ɛŋ	陰去51
競	kɛŋ21	k	ɛŋ	陽去21
傾	kʰɛŋ55	kʰ	ɛŋ	陰平55
瓊	kʰɛŋ213	kʰ	ɛŋ	陽平213
頃	kʰɛŋ33	kʰ	ɛŋ	陰上33
迎	ŋɛŋ213	ŋ	ɛŋ	陽平213
仍	ŋɛŋ213	ŋ	ɛŋ	陽平213
凝	ŋɛŋ213	ŋ	ɛŋ	陽平213
凝	ŋɛŋ213	ŋ	ɛŋ	陽平213
盈	ŋɛŋ213	ŋ	ɛŋ	陽平213
仰	ŋɛŋ33	ŋ	ɛŋ	陰上33
輕	hɛŋ55	h	ɛŋ	陰平55
興	hɛŋ55	h	ɛŋ	陰平55
形	hɛŋ213	h	ɛŋ	陽平213
型	hɛŋ213	h	ɛŋ	陽平213
刑	hɛŋ213	h	ɛŋ	陽平213
贏	hɛŋ213	h	ɛŋ	陽平213
蠅	hɛŋ213	h	ɛŋ	陽平213
興	hɛŋ51	h	ɛŋ	陰去51
慶	hɛŋ51	h	ɛŋ	陰去51
應	øɛŋ55	ø	ɛŋ	陰平55
鸚	øɛŋ55	ø	ɛŋ	陰平55
櫻	øɛŋ55	ø	ɛŋ	陰平55
嬰	øɛŋ55	ø	ɛŋ	陰平55
纓	øɛŋ55	ø	ɛŋ	陰平55
英	øɛŋ55	ø	ɛŋ	陰平55
鷹	øɛŋ55	ø	ɛŋ	陰平55
影	øɛŋ33	ø	ɛŋ	陰上33
應	øɛŋ51	ø	ɛŋ	陰去51
棒	pœŋ33	p	œŋ	陰上33
篷	pʰœŋ213	pʰ	œŋ	陽平213
蓬	pʰœŋ213	pʰ	œŋ	陽平213
捧	pʰœŋ33	pʰ	œŋ	陰上33
碰	pʰœŋ51	pʰ	œŋ	陰去51
蒙	mœŋ213	m	œŋ	陽平213
夢	mœŋ21	m	œŋ	陽去21
豐	fœŋ55	f	œŋ	陰平55
峯	fœŋ55	f	œŋ	陰平55
鋒	fœŋ55	f	œŋ	陰平55
蜂	fœŋ55	f	œŋ	陰平55
風	fœŋ55	f	œŋ	陰平55
瘋	fœŋ55	f	œŋ	陰平55
封	fœŋ55	f	œŋ	陰平55
馮	fœŋ213	f	œŋ	陽平213
逢	fœŋ213	f	œŋ	陽平213
縫	fœŋ213	f	œŋ	陽平213
衣	fœŋ213	f	œŋ	陽平213
裂	fœŋ213	f	œŋ	陽平213
諷	fœŋ33	f	œŋ	陰上33
俸	fœŋ33	f	œŋ	陰上33
奉	fœŋ21	f	œŋ	陽去21
鳳	fœŋ21	f	œŋ	陽去21
東	tœŋ55	t	œŋ	陰平55
冬	tœŋ55	t	œŋ	陰平55
董	tœŋ33	t	œŋ	陰上33
懂	tœŋ33	t	œŋ	陰上33
凍	tœŋ51	t	œŋ	陰去51
疼	tœŋ51	t	œŋ	陰去51
洞	tœŋ21	t	œŋ	陽去21
瞳	tœŋ21	t	œŋ	陽去21
通	tʰœŋ55	tʰ	œŋ	陰平55
銅	tʰœŋ213	tʰ	œŋ	陽平213
桐	tʰœŋ213	tʰ	œŋ	陽平213
童	tʰœŋ213	tʰ	œŋ	陽平213
筒	tʰœŋ213	tʰ	œŋ	陽平213
同	tʰœŋ213	tʰ	œŋ	陽平213
桶	tʰœŋ33	tʰ	œŋ	陰上33
統	tʰœŋ33	tʰ	œŋ	陰上33
動	tʰœŋ23	tʰ	œŋ	陽上23
痛	tʰœŋ51	tʰ	œŋ	陰去51
膿	nœŋ55	n	œŋ	陰平55
農	nœŋ213	n	œŋ	陽平213
濃	nœŋ213	n	œŋ	陽平213
壟	lœŋ55	l	œŋ	陰平55
籠	lœŋ213	l	œŋ	陽平213
聾	lœŋ213	l	œŋ	陽平213
隆	lœŋ213	l	œŋ	陽平213
龍	lœŋ213	l	œŋ	陽平213
攏	lœŋ23	l	œŋ	陽上23
隴	lœŋ23	l	œŋ	陽上23
弄	lœŋ21	l	œŋ	陽去21
椶	tsœŋ55	ts	œŋ	陰平55
鬃	tsœŋ55	ts	œŋ	陰平55
宗	tsœŋ55	ts	œŋ	陰平55
蹤	tsœŋ55	ts	œŋ	陰平55
總	tsœŋ33	ts	œŋ	陰上33
縱	tsœŋ33	ts	œŋ	陰上33
粽	tsœŋ51	ts	œŋ	陰去51
誦	tsœŋ21	ts	œŋ	陽去21
頌	tsœŋ21	ts	œŋ	陽去21
訟	tsœŋ21	ts	œŋ	陽去21
聰	tsʰœŋ55	tsʰ	œŋ	陰平55
悤	tsʰœŋ55	tsʰ	œŋ	陰平55
蔥	tsʰœŋ55	tsʰ	œŋ	陰平55
囪	tsʰœŋ55	tsʰ	œŋ	陰平55
從	tsʰœŋ213	tsʰ	œŋ	陽平213
松	tsʰœŋ213	tsʰ	œŋ	陽平213
叢	sœŋ55	s	œŋ	陰平55
鬆	sœŋ55	s	œŋ	陰平55
送	sœŋ51	s	œŋ	陰去51
宋	sœŋ51	s	œŋ	陰去51
終	tɕœŋ55	tɕ	œŋ	陰平55
舂	tɕœŋ55	tɕ	œŋ	陰平55
鐘	tɕœŋ55	tɕ	œŋ	陰平55
鍾	tɕœŋ55	tɕ	œŋ	陰平55
盅	tɕœŋ55	tɕ	œŋ	陰平55
