pa	2	12	八
pʰa	2	12	爬
fa	2	12	華法罰
ta	2	12	搭達
tʰa	2	12	踏塔
tsa	2	12	雜閘紮
sa	2	12	殺
tsʰa	2	12	茶插擦
ka	2	12	夾
xa	5	45	下
ma	3	31	馬
ŋa	3	31	啞
la	2	12	蠟辣
pa	3	31	把
fa	5	45	化畫話發劃
ta	3	31	打
sa	1	24	沙杉
ka	1	24	蟹
ma	5	45	罵
la	1	24	拉
ta	5	45	大
pe	2	12	北百白
pʰe	2	12	拍
te	2	12	得
tʰe	2	12	特
tse	2	12	折賊側窄摘
se	2	12	蛇舌設虱塞色
tsʰe	2	12	撤測拆擇策
ke	2	12	格隔
kʰe	2	12	刻
xe	2	12	黑
me	2	12	墨麥
e	2	12	兒熱額
se	5	45	射
tsʰe	1	24	車
ke	5	45	鋸
kʰe	1	24	客
e	3	31	耳
kʰe	5	45	去
e	5	45	二
po	2	12	撥薄剝
pʰo	2	12	婆潑
to	2	12	奪
tʰo	2	12	脫托
tso	2	12	作著桌鐲
so	2	12	索
tsʰo	5	45	錯
ko	2	12	鴿割各郭角
kʰo	2	12	渴闊殼
xo	2	12	河盒活霍或
mo	2	12	磨末
lo	2	12	鑼螺落
o	2	12	鵝握
pʰo	5	45	破
to	1	24	多
tʰo	1	24	拖
tso	3	31	左
so	3	31	鎖所
ko	1	24	歌
kʰo	3	31	可
xo	3	31	火
mo	1	24	摸
o	1	24	惡
to	3	31	躲
tso	5	45	坐
ko	3	31	果
kʰo	5	45	課
xo	5	45	貨禍鶴霍或
mo	5	45	磨
o	5	45	餓
ko	5	45	個過
pu	5	45	布簿步
pʰu	1	24	鋪
fu	2	12	壺浮佛福服
ku	2	12	骨穀
kʰu	2	12	哭
mu	2	12	木目
u	2	12	吳物屋
pʰu	3	31	譜
fu	3	31	虎府
ku	1	24	箍
kʰu	3	31	苦
mu	3	31	母
u	1	24	烏
fu	5	45	戶付父富副婦縛
ku	3	31	古
kʰu	5	45	褲
u	3	31	五武
u	5	45	霧
pi	2	12	鼻筆逼壁
pʰi	2	12	皮匹劈
ti	2	12	笛
tʰi	2	12	踢
tɕi	2	12	集急及吉極積擊
ɕi	2	12	習吸息惜席錫
tɕʰi	2	12	騎棋七吃
mi	2	12	密
li	2	12	泥犁梨立律力曆
i	2	12	移姨一益
pi	3	31	比
pʰi	5	45	屁
ti	1	24	低
tʰi	1	24	梯
tɕi	1	24	雞饑
ɕi	1	24	西希
tɕʰi	1	24	溪
mi	3	31	米
li	3	31	李
i	1	24	衣
pi	5	45	幣
ti	5	45	弟遞地
tʰi	5	45	剃
tɕi	3	31	幾
ɕi	3	31	洗喜
tɕʰi	3	31	取
li	5	45	栗
i	5	45	藝義意
tɕi	5	45	寄記季
ɕi	5	45	系戲
tɕʰi	5	45	去契器氣
tɕy	2	12	橘菊局
ɕy	2	12	徐
tɕʰy	2	12	除渠出曲
ly	3	31	女
y	2	12	如魚余入
tɕy	1	24	豬
ɕy	1	24	書輸
tɕʰy	1	24	區
y	3	31	雨
tɕy	3	31	舉主
ɕy	3	31	鼠許
tɕʰy	5	45	去
y	5	45	遇芋裕玉浴
tɕy	5	45	柱住句劇
ɕy	5	45	豎樹
pai	3	31	擺
pʰai	2	12	排牌
fai	2	12	懷
tai	5	45	袋帶
tʰai	2	12	台
sai	5	45	曬
tsʰai	2	12	財柴
kai	1	24	該街
kʰai	1	24	開
xai	2	12	鞋還
mai	2	12	埋
ŋai	2	12	岩
lai	2	12	來
pai	5	45	拜敗
pʰai	5	45	派
fai	5	45	壞
tʰai	1	24	胎
tsʰai	5	45	菜
kai	3	31	改解
xai	3	31	海
mai	3	31	買
ŋai	3	31	矮
kai	5	45	蓋戒
xai	5	45	害
mai	5	45	賣
ŋai	5	45	愛
pei	1	24	杯碑
pʰei	2	12	賠
fei	2	12	回肥
tei	5	45	對
mei	2	12	煤眉
lei	2	12	雷
pei	5	45	貝背被
pʰei	5	45	配
fei	1	24	灰飛
mei	5	45	妹
lei	3	31	呂
fei	5	45	會肺費
lei	5	45	類
pɑo	1	24	包
pʰɑo	5	45	炮
tɑo	1	24	刀
tʰɑo	2	12	桃
tsɑo	3	31	早找
sɑo	2	12	勺
tsʰɑo	2	12	朝
kɑo	1	24	高
kʰɑo	5	45	靠
xɑo	3	31	好
mɑo	2	12	毛
ŋɑo	2	12	熬
lɑo	3	31	腦老
pɑo	3	31	寶飽
tɑo	5	45	道
tʰɑo	3	31	討
tsɑo	5	45	灶造罩照
sɑo	1	24	燒
tsʰɑo	1	24	抄
xɑo	5	45	號
mɑo	1	24	貓
ŋɑo	3	31	繞
lɑo	5	45	鬧
pɑo	5	45	抱
sɑo	3	31	嫂
tsʰɑo	3	31	草
mɑo	5	45	帽
tsʰɑo	5	45	糙
