多	t	uə	213	1																
拖	tʰ	uə	213	1																
他	tʰ	ɑ	44	3																
大	t	ɑ	21	5	~小															
哪	n	ɑ	44	3																
那	n	ɑ	213	1																
罗	l	uə	53	2																
锣	l	uə	53	2																
左	ʦ	uə	21	5																
歌	k	ə	213	1																
哥	k	uə	213	1																
个	k	uə	21	5																
鹅	ŋ	ə	53	2																
我	v	ə	44	3																
饿	v	ə	21	5																
河	x	uə	53	2																
何	x	ə	53	2																
茄	ʨʰ	iə	53	2	~子															
波	p	ə	213	1																
坡	pʰ	ə	213	1																
破	pʰ	ə	21	5																
婆	pʰ	ə	53	2																
馍	m	ə	53	2																
躲	t	uə	44	3																
剁	t	uə	21	5																
妥	t	uə	44	3																
惰	t	uə	21	5																
糯	n	uə	21	5	~米															
骡	l	uə	53	2																
坐	ʦ	uə	21	5																
座	ʦ	uə	21	5																
锁	s	uə	44	3																
过	k	uə	53	2																
锅	k	uə	213	1																
果	k	uə	44	3																
科	kʰ	ə	213	1																
棵	kʰ	uə	213	1																
颗	kʰ	uə	213	1	一~珠子															
课	kʰ	ə	21	5																
火	x	uə	44	3																
货	x	uə	21	5																
和	x	uə	21	5																
祸	x	uə	21	5																
窝	v	ə	213	1																
巴	p	ɑ	213	1																
疤	p	ɑ	213	1																
把	p	ɑ	44	3	~握,~守；一~															
霸	p	ɑ	21	5																
坝	p	ɑ	21	5	平川															
爸	p	ɑ	21	5																
怕	pʰ	ɑ	21	5																
帕	pʰ	ɑ	21	5																
爬	pʰ	ɑ	53	2																
钯	pʰ	ɑ	53	2																
耙	pʰ	ɑ	53	2																
麻	m	ɑ	53	2																
妈	m	ɑ	213	1																
马	m	ɑ	44	3																
骂	m	ɑ	21	5																
拿	n	ɑ	53	2																
茶	ʧʰ	ɑ	53	2																
渣	ʧ	ɑ	213	1																
榨	ʧ	ɑ	21	5	~油															
炸	ʧ	ɑ	21	5	~弹															
杈	ʧʰ	ɑ	213	1	枝~															
差	ʧʰ	ɑ	213	1	~别；~不多															
岔	ʧʰ	ɑ	21	5	三~路															
查	ʧʰ	ɑ	53	2	调~															
沙	ʃ	ɑ	213	1																
纱	ʃ	ɑ	213	1																
砂	ʃ	ɑ	213	1																
洒	s	ɑ	44	3																
家	ʨ	iɑ	213	1																
加	ʨ	iɑ	44	3																
假	ʨ	iɑ	44	3	真~															
贾	ʨ	iɑ	21	5	姓															
驾	ʨ	iɑ	21	5																
架	ʨ	iɑ	21	5																
嫁	ʨ	iɑ	21	5																
价	ʨ	iɑ	21	5																
牙	Ǿ	iɑ	53	2																
芽	Ǿ	iɑ	53	2																
衙	Ǿ	iɑ	53	2																
虾	ɕ	iɑ	213	1	鱼~															
夏	ɕ	iɑ	21	5	姓															
下	ɕ	iɑ	21	5	~降															
鸦	Ǿ	iɑ	44	3																
丫	Ǿ	iɑ	213	1	~头															
哑	Ǿ	iɑ	44	3																
姐	ʦ	iə	44	3																
借	ʦ	iə	21	5																
些	s	iə	213	1																
写	s	iə	44	3																
邪	s	iə	53	2																
斜	s	iə	53	2																
谢	s	iə	21	5																
爹	t	iə	213	1																
遮	ʧ	ə	44	3																
车	ʧʰ	ə	213	1	~马															
扯	ʧʰ	ə	44	3																
蛇	ʃ	ə	53	2																
射	ʃ	ə	21	5																
麝	ʃ	ə	21	5	~香															
赊	ʃ	ə	213	1																
舍	ʃ	ə	44	3																
社	ʃ	ə	21	5																
惹	ʒ	ə	44	3																
爷	Ǿ	iə	213	1																
野	Ǿ	iə	44	3																
夜	Ǿ	iə	21	5																
瓜	k	uɑ	213	1																
寡	k	uɑ	213	1																
夸	kʰ	uɑ	213	1																
垮	kʰ	uɑ	213	1																
瓦	v	ɑ	44	3																
花	x	uɑ	53	2																
化	x	uɑ	21	5																
划	x	uɑ	53	2																
华	x	uɑ	53	2	中~															
蛙	v	ɑ	53	2																
补	p	u	44	3																
谱	pʰ	u	44	3																
布	p	u	21	5																
普	pʰ	u	44	3																
铺	pʰ	u	21	5	店~															
部	p	u	21	5																
步	p	u	21	5																
墓	m	u	21	5																
都	t	o	213	1	~是															
堵	t	u	44	3																
赌	t	u	44	3																
土	tʰ	u	44	3																
兔	tʰ	u	21	5																
途	tʰ	u	53	2																
涂	tʰ	u	53	2																
图	tʰ	u	53	2																
杜	t	u	21	5																
肚	t	u	44	3	腹~															
度	t	u	21	5																
渡	t	u	21	5																
奴	n	u	53	2																
努	n	u	53	2																
怒	n	u	21	5																
卢	l	u	53	2																
炉	l	u	53	2																
鲁	l	u	53	2																
路	l	u	21	5																
露	l	u	21	5																
租	ʦ	u	213	1																
祖	ʦ	u	53	2																
组	ʦ	u	213	1																
做	ʦ	u	21	5																
粗	ʦʰ	u	213	1																
醋	ʦʰ	u	21	5																
措	ʦʰ	uə	21	5	~施															
错	ʦʰ	uə	21	5	~误															
苏	s	u	213	1																
素	s	u	21	5																
姑	k	u	213	1																
孤	k	u	213	1																
箍	k	u	213	1																
古	k	u	44	3																
估	k	u	44	3	~计															
股	k	u	44	3																
鼓	k	u	44	3																
故	k	u	21	5																
固	k	u	21	5																
雇	k	u	21	5																
枯	kʰ	u	213	1																
苦	kʰ	u	44	3																
库	kʰ	u	21	5																
裤	kʰ	u	21	5																
吴	v	u	53	2																
梧	v	u	44	3																
五	v	u	44	3																
午	v	u	44	3																
误	v	u	21	5																
虎	x	u	44	3																
浒	x	u	44	3	水~															
胡	x	u	53	2																
湖	x	u	53	2																
狐	x	u	44	3																
壶	x	u	53	2																
户	x	u	21	5																
护	x	u	21	5																
女	ȵ	y	44	3																
驴	l	y	53	2																
吕	l	y	44	3																
旅	l	y	44	3																
滤	l	y	21	5																
蛆	ʦʰ	y	213	1	生~															
絮	s	y	21	5																
徐	s	y	53	2																
序	s	y	21	5																
绪	s	y	21	5																
猪	ʧ	u	213	1																
除	ʧʰ	u	53	2																
初	ʧʰ	u	44	3	~小															
楚	ʧʰ	u	44	3																
锄	ʧʰ	u	53	2																
梳	ʃ	u	213	1	~头															
所	ʃ	uə	44	3																
诸	ʧ	u	213	1																
煮	ʧ	u	44	3																
书	ʃ	u	213	1																
舒	ʃ	u	213	1																
鼠	ʃ	u	44	3																
如	ʒ	u	21	5																
居	ʨ	y	21	5																
车	ʨ	y	213	1																
举	ʨ	y	44	3																
据	ʨ	y	21	5																
锯	ʨ	y	21	5	~子，~木头															
去	ʨʰ	i	21	5	来~，~皮															
渠	ʨʰ	y	53	2																
拒	ʨ	y	21	5																
距	ʨ	y	21	5																
鱼	Ø	y	53	2																
语	Ø	y	44	3																
虚	ɕ	y	213	1																
许	ɕ	y	44	3																
余	Ø	y	53	2																
预	Ø	y	21	5																
豫	Ø	y	21	5																
夫	f	u	213	1																
府	f	u	44	3																
斧	f	u	44	3																
付	f	u	21	5																
符	f	u	53	2																
扶	f	u	53	2																
父	f	u	21	5																
腐	f	u	44	3																
无	v	u	21	5																
诬	v	u	21	5																
武	v	u	44	3																
舞	v	u	44	3																
雾	v	u	21	5																
取	ʦʰ	y	44	3																
趣	ʨʰ	y	53	2																
需	s	y	44	3																
诛	tʃ	u	213	1																
厨	tʃʰ	u	53	2																
柱	tʃ	u	21	5																
住	tʃ	u	21	5																
朱	tʃ	u	213	1																
珠	tʃ	u	213	1																
主	tʃ	u	44	3																
注	tʃ	u	21	5																
输	ʃ	u	213	1																
树	ʃ	u	21	5																
拘	ʨ	y	213	1																
驹	ʨ	y	213	1																
句	ʨ	y	21	5																
区	ʨʰ	y	44	3	～域															
驱	ʨʰ	y	44	3																
瞿	ʨʰ	y	53	2																
遇	Ø	y	21	5																
于	Ø	y	53	2																
雨	Ø	y	44	3																
羽	Ø	y	44	3																
愉	Ø	y	53	2																
裕	Ø	y	21	5																
戴	t	ɛ	21	5																
胎	tʰ	ɛ	213	1																
态	tʰ	ɛ	213	1																
贷	t	ɛ	21	5																
抬	tʰ	ɛ	53	2																
待	t	ɛ	21	5																
代	t	ɛ	21	5																
袋	t	ɛ	21	5																
来	l	ɛ	53	2																
灾	ʦ	ɛ	213	1																
栽	ʦ	ɛ	213	1																
宰	ʦ	ɛ	44	3																
猜	ʦʰ	ɛ	213	1																
彩	ʦʰ	ɛ	44	3																
采	ʦʰ	ɛ	44	3																
睬	ʦʰ	ɛ	44	3																
菜	ʦʰ	ɛ	21	5																
材	ʦʰ	ɛ	53	2																
财	ʦʰ	ɛ	53	2																
裁	ʦʰ	ɛ	53	2																
在	ʦ	ɛ	21	5																
该	k	ɛ	213	1																
改	k	ɛ	44	3																
开	kʰ	ɛ	213	1																
海	x	ɛ	44	3																
孩	x	ɛ	53	2																
带	t	ɛ	21	5																
太	tʰ	ɛ	21	5																
泰	tʰ	ɛ	21	5																
奈	n	ɛ	21	5																
蔡	ʦʰ	ɛ	21	5																
盖	k	ɛ	21	5																
害	x	ɛ	21	5																
排	pʰ	ɛ	53	2																
埋	m	ɛ	53	2																
豺	ʧʰ	ɛ	53	2																
界	ʨ	iɛ	21	5																
摆	p	ɛ	44	3																
派	pʰ	ɛ	21	5																
牌	pʰ	ɛ	53	2																
买	m	ɛ	44	3																
卖	m	ɛ	21	5																
奶	n	ɛ	21	5																
柴	ʧʰ	ɛ	53	2																
筛	ʃ	ɛ	213	1	～子															
晒	ʃ	ɛ	21	5																
街	ʨ	iɛ	213	1																
鞋	ɕ	iɛ	53	2																
蟹	ɕ	iɛ	53	2																
矮	Ø	iɛ	44	3																
败	p	ɛ	21	5																
迈	m	e	21	5																
寨	ʧ	ɛ	21	5																
弊	p	i	21	5																
币	p	i	21	5																
厉	l	i	21	5																
祭	ʦ	i	21	5																
际	ʨ	i	21	5																
制	ʧ	ʅ	21	5																
世	ʃ	ʅ	21	5																
势	ʃ	ʅ	21	5																
艺	Ø	i	21	5																
蓖	p	i	21	5	～麻															
闭	p	i	21	5																
箅	p	i	21	5	～子															
迷	m	i	53	2																
米	m	i	44	3																
低	t	i	213	1																
底	t	i	44	3																
涕	tʰ	i	21	5	鼻～															
剃	tʰ	i	21	5																
题	tʰ	i	53	2																
提	tʰ	i	53	2																
弟	t	i	21	5																
泥	ȵ	i	53	2																
礼	l	i	44	3																
挤	ʨ	i	44	3																
妻	ʨʰ	i	213	1																
齐	ʦʰ	i	53	2																
脐	ʦʰ	i	53	2																
西	ɕ	i	213	1																
洗	ɕ	i	213	1																
细	s	i	21	5																
鸡	ʨ	i	213	1																
计	ʨ	i	21	5																
杯	p	e	213	1																
辈	p	e	21	5																
配	pʰ	e	21	5																
陪	pʰ	e	53	2																
赔	pʰ	e	53	2																
倍	p	e	21	5																
佩	pʰ	e	21	5																
梅	m	e	53	2																
煤	m	e	53	2																
每	m	e	44	3																
妹	m	e	21	5																
堆	ʦ	ue	213	1																
对	t	e	44	3																
腿	tʰ	ue	44	3																
退	tʰ	ue	21	5																
队	t	ue	21	5																
内	n	e	21	5																
雷	l	ue	53	2																
累	l	ue	53	2	极困															
崔	ʦʰ	ue	213	1	姓															
罪	ʦ	ue	21	5																
灰	x	e	213	1																
悔	x	ue	44	3																
回	x	ue	53	2																
最	ʦ	ue	21	5																
外	v	ɛ	21	5																
乖	k	uɛ	213	1																
怪	k	uɛ	21	5																
怀	x	uɛ	53	2																
槐	x	uɛ	53	2																
坏	x	uɛ	21	5																
歪	v	uɛ	213	1																
画	x	uɑ	21	5																
快	kʰ	uɛ	21	5																
筷	kʰ	uɛ	21	5																
话	x	uɑ	21	5																
脆	ʦʰ	ue	21	5																
岁	s	ue	21	5																
卫	v	e	53	2																
肺	f	e	21	5																
桂	k	ue	21	5																
碑	p	e	213	1																
披	pʰ	e	213	1																
皮	pʰ	i	53	2																
脾	pʰ	i	53	2																
紫	ʦ	ɿ	44	3																
雌	ʦʰ	ɿ	53	2																
此	ʦ	ɿ	44	3																
刺	ʦ	ɿ	21	5																
斯	s	ɿ	213	1																
撕	s	ɿ	213	1																
知	ʧ	ʅ	213	1																
智	ʧ	ʅ	21	5																
池	ʧ	ʅ	53	2																
驰	ʧ	ʅ	53	2																
支	ʧ	ʅ	213	1																
纸	ʧ	ʅ	44	3																
只	ʧ	ʅ	44	3	～有															
施	ʃ	ʅ	44	3																
是	ʃ	ʅ	21	5																
儿	l	ɯ	53	2																
寄	ʨ	i	213	5																
骑	ʨ'	i	53	2																
技	ʨ	i	213	5																
议	Ø	i	213	5																
戏	ɕ	i	213	5																
椅	Ø	i	44	3																
移	Ø	i	53	2																
易	Ø	i	213	5	难～															
悲	p	e	213	1																
比	p	e	44	3	～较															
鼻	p	i	53	2																
眉	m	i	53	2																
美	m	e	44	3																
地	t	e	21	5																
尼	ȵ	i	53	2																
腻	ȵ	i	21	5																
梨	l	i	53	2																
利	l	i	21	5																
资	ʦ	ɿ	213	1																
姿	ʦ	ɿ	44	3																
次	ʦʰ	ɿ	21	5																
瓷	ʦʰ	ɿ	53	2																
自	ʦ	ɿ	53	2																
私	s	ɿ	213	1																
死	s	ɿ	44	3																
四	s	ɿ	21	5																
师	ʃ	ʅ	213	1																
狮	ʃ	ʅ	213	1																
指	tʃ	ʅ	44	3																
示	ʃ	ʅ	21	5																
二	l	ɯ	21	5																
饥	ʨ	i	213	1	~饿															
肌	ʨ	i	213	1																
器	ʨʰ	i	21	5																
姨	Ø	i	53	2																
你	ȵ	i	44	3																
李	l	i	44	3																
里	l	i	44	3																
子	ʦ	ɿ	44	3																
字	ʦ	ɿ	21	5																
丝	s	ɿ	213	1																
思	s	ɿ	213	1																
词	ʦʰ	ɿ	53	2																
置	tʃ	ʅ	21	5																
持	tʃʰ	ʅ	53	2																
治	tʃ	ʅ	21	5																
柿	ʃ	ʅ	21	5																
事	ʃ	ʅ	21	5																
使	ʃ	ʅ	44	3																
史	ʃ	ʅ	44	3																
志	tʃ	ʅ	21	5																
始	ʃ	ʅ	44	3																
试	ʃ	ʅ	21	5																
时	ʃ	ʅ	53	2																
市	ʃ	ʅ	21	5																
耳	l	ɯ	44	3																
基	ʨʰ	i	213	1																
记	ʨʰ	i	21	5																
欺	ʨʰ	i	213	1																
起	ʨʰ	i	44	3																
棋	ʨʰ	i	53	2																
期	ʨʰ	i	213	1																
旗	ʨʰ	i	53	2																
疑	Ø	i	53	2																
喜	ɕ	i	44	3																
医	Ø	i	21	5																
意	Ø	i	21	5																
以	Ø	i	44	3																
机	ʨ	i	213	1																
气	ʨʰ	i	21	5																
稀	ɕ	i	213	1																
衣	Ø	i	213	1																
嘴	ʦ	ue	44	3																
随	s	ue	53	2																
吹	ʦʰ	ue	213	1																
睡	ʃ	ue	21	5																
规	k	ue	213	1																
亏	kʰ	ue	213	1																
跪	k	ue	21	5																
危	v	e	53	2																
委	v	e	44	3																
类	l	ue	21	5																
泪	l	ue	21	5																
醉	ʦ	ue	21	5																
追	tʃ	ue	213	1																
锤	tʃʰ	ue	53	2																
帅	ʃ	uɛ	21	5																
水	ʃ	ue	44	3																
季	ʨ	i	21	5																
柜	k	ue	21	5																
位	v	e	21	5																
飞	f	e	213	1																
匪	f	e	213	1																
肥	f	e	53	2																
尾	Ø	i	44	3																
味	v	e	21	5																
归	k	ue	213	1																
鬼	k	ue	44	3																
贵	k	ue	21	5																
威	v	e	44	3																
围	v	e	53	2																
伟	v	e	44	3																
胃	v	e	21	5																
保	p	ɔ	44	3																
宝	p	ɔ	44	3																
报	p	ɔ	21	5																
抱	p	ɔ	21	5																
毛	m	ɔ	53	2																
帽	m	ɔ	21	5																
刀	t	ɔ	213	1																
岛	t	ɔ	44	3																
到	t	ɔ	21	5																
讨	tʰ	ɔ	213	1																
套	tʰ	ɔ	21	5																
桃	tʰ	ɔ	53	2																
逃	tʰ	ɔ	53	2																
道	t	ɔ	21	5																
导	t	ɔ	44	3																
脑	n	ɔ	44	3																
劳	l	ɔ	53	2																
牢	l	ɔ	53	2																
老	l	ɔ	44	3																
糟	ʦʰ	ɔ	213	1																
早	ʦ	ɔ	44	3																
枣	ʦ	ɔ	44	3																
灶	ʦ	ɔ	21	5																
草	ʦʰ	ɔ	44	3																
曹	ʦʰ	ɔ	53	2																
嫂	s	ɔ	44	3																
高	k	ɔ	213	1																
羔	k	ɔ	213	1																
告	k	ɔ	21	5																
考	kʰ	ɔ	44	3																
烤	kʰ	ɔ	44	3																
靠	kʰ	ɔ	21	5																
耗	x	ɔ	21	5																
豪	x	ɔ	53	2																
包	p	ɔ	213	1																
饱	p	ɔ	44	3																
豹	p	ɔ	21	5																
炮	pʰ	ɔ	21	5	枪～															
跑	pʰ	ɔ	53	2																
猫	m	ɔ	53	2																
闹	n	ɔ	21	5																
罩	tʃ	ɔ	21	5																
抓	tʃ	uɑ	213	1																
找	tʃ	ɔ	44	3																
吵	tʃʰ	ɔ	44	3																
交	ʨ	iɔ	213	1																
搞	k	ɔ	44	3																
较	ʨ	iɔ	44	3																
窖	ʨ	iɔ	21	5																
敲	ʨʰ	iɔ	213	1																
巧	ʨʰ	iɔ	44	3																
咬	Ø	iɔ	44	3																
效	ɕ	iɔ	21	5																
校	ɕ	iɔ	21	5	学～															
标	p	iɔ	213	1																
表	p	iɔ	44	3																
飘	pʰ	iɔ	213	1																
票	pʰ	iɔ	21	5	车～															
瓢	pʰ	iɔ	53	2																
苗	m	iɔ	53	2																
庙	m	iɔ	21	5																
焦	ʦ	iɔ	213	1																
椒	ʦ	iɔ	213	1																
消	s	iɔ	213	1																
小	s	iɔ	44	3																
笑	s	iɔ	21	5																
超	tʃʰ	iɔ	213	1																
潮	tʃʰ	iɔ	53	2																
赵	tʃ	iɔ	21	5																
招	tʃ	iɔ	213	1																
照	tʃ	iɔ	21	5																
烧	ʃ	iɔ	213	1																
少	ʃ	iɔ	21	5	多～															
绍	ʃ	iɔ	21	5																
桥	ʨʰ	iɔ	53	2																
轿	ʨ	iɔ	21	5																
腰	Ø	iɔ	213	1																
摇	Ø	iɔ	53	2																
窑	Ø	iɔ	53	2																
姚	Ø	iɔ	53	2																
挑	tʰ	iɔ	213	1																
条	tʰ	iɔ	53	2																
跳	tʰ	iɔ	21	5																
料	l	iɔ	21	5																
叫	ʨ	iɔ	21	5																
母	m	u	44	3																
抖	t	o	44	3																
陡	t	o	44	3																
偷	tʰ	o	213	1																
透	tʰ	o	21	5																
头	tʰ	o	53	2																
豆	t	o	21	5																
逗	t	o	21	5																
楼	l	o	53	2																
漏	l	o	21	5																
走	ʦ	o	44	3																
凑	ʦʰ	o	21	5																
沟	k	o	213	1																
狗	k	o	44	3																
够	k	o	21	5																
口	kʰ	o	44	3																
扣	kʰ	o	21	5	～住															
猴	x	o	53	2																
厚	x	o	21	5																
富	f	u	21	5																
妇	f	u	21	5																
纽	ȵ	io	44	3																
刘	l	io	53	2																
留	l	io	53	2																
柳	l	io	44	3																
酒	ʦ	io	44	3																
秋	ʦʰ	io	213	1	～天															
就	ʦ	io	21	5																
修	s	io	213	1																
锈	s	io	21	5	铁～															
袖	s	io	21	5																
愁	tʃʰ	o	53	2																
周	tʃ	o	213	1																
州	tʃ	o	213	1																
臭	tʃʰ	o	21	5	香～															
收	ʃ	o	213	1																
手	ʃ	o	44	3																
守	ʃ	o	44	3																
兽	ʃ	o	21	5																
仇	tʃʰ	o	53	2	～恨															
寿	ʃ	o	21	5																
九	ʨ	io	44	3																
久	ʨ	io	44	3																
救	ʨ	io	21	5																
球	ʨʰ	io	53	2																
舅	ʨ	io	21	5																
旧	ʨ	io	21	5																
牛	ȵ	io	53	2																
休	ɕ	io	213	1																
优	Ø	io	213	1																
有	Ø	io	44	3																
友	Ø	io	44	3																
又	Ø	io	21	5																
右	Ø	io	21	5																
油	Ø	io	53	2																
游	Ø	io	53	2																
幼	Ø	io	21	5																
耽	t	ã	213	1																
贪	tʰ	ã	213	1																
潭	tʰ	ã	53	2																
谭	tʰ	ã	53	2																
南	n	ã	53	2																
男	n	ã	53	2																
惨	ʦʰ	ã	44	3																
感	k	ã	44	3																
砍	kʰ	ã	44	3																
暗	ŋ	ã	21	5																
答	t	ɑ	44	3																
踏	tʰ	ɑ	44	3																
拉	l	ɑ	53	2																
杂	ʦ	ɑ	53	2																
盒	x	uə	53	2	烟～															
胆	t	ã	44	3																
毯	tʰ	ã	44	3																
淡	t	ã	21	5																
蓝	l	ã	53	2																
滥	l	ã	21	5																
三	s	ã	213	1																
甘	k	ã	213	1																
敢	k	ã	44	3																
喊	x	ã	44	3																
塔	tʰ	ɑ	44	3																
腊	l	ɑ	21	5																
磕	kʰ	ɑ	44	3																
赚	ʧ	uã	21	5																
站	ʧ	ã	21	5	车～															
蘸	ʧ	ã	21	5	～酱															
馋	ʧʰ	ã	53	2																
减	ʨ	iã	44	3																
咸	ɕ	iã	53	2	～菜															
馅	ɕ	iã	21	5																
眨	ʧ	ɑ	44	3	～眼															
插	ʧʰ	ɑ	44	3																
夹	ʧʰ	ɑ	44	3																
恰	ʨ	iɑ	21	5																
监	ʨʰ	iã	213	1	～察															
甲	ʨ	iɑ	44	3																
鸭	Ø	iɑ	44	3																
押	Ø	iɑ	44	3																
压	Ø	iɑ	21	5																
镰	l	iã	53	2																
尖	ʦ	iã	213	1																
签	ʦʰ	iã	213	1																
渐	ʦ	iã	21	5																
沾	ʧ	ã	213	1																
陕	ʃ	ã	44	3	～西															
闪	ʃ	ã	44	3																
染	ʒ	ã	44	3																
检	ʨ	iã	44	3																
脸	l	iã	44	3																
钳	ʨʰ	iã	53	2																
俭	ʨ	iã	44	3																
险	ɕ	iã	44	3																
盐	Ø	iã	53	2																
阎	Ø	iã	53	2																
檐	Ø	iã	53	2																
焰	Ø	iã	21	5																
聂	ȵ	iə	21	5	姓															
猎	l	iə	21	5																
接	ʦ	iə	44	3																
叶	Ø	iə	21	5																
页	Ø	iə	21	5																
剑	ʨ	iã	21	5																
欠	ʨʰ	iã	21	5																
业	Ø	iə	21	5																
点	t	iã	44	3																
店	t	iã	21	5																
添	tʰ	iã	213	1																
舔	tʰ	iã	44	3	以舌取物															
甜	tʰ	iã	53	2																
念	ȵ	iã	21	5																
兼	ʦ	iã	213	1																
嫌	ɕ	iã	53	2																
贴	tʰ	iə	44	3																
碟	t	iə	53	2																
协	ɕ	iə	53	2																
凡	f	ã	53	2																
范	f	ã	21	5																
犯	f	ã	21	5																
法	f	ã	44	3	方～、法子															
品	pʰ	iə	44	3																
林	l	iə	53	2																
心	s	iən	213	1																
寻	s	iən	53	2																
沉	ʧʰ	ən	53	2																
针	ʧ	ən	213	1																
枕	tʃ	ã	44	3																
深	ʃ	ã	213	1																
沈	ʃ	ən	44	3																
婶	ʃ	ən	44	3																
今	ʨ	iən	213	1																
金	ʨ	iən	213	1																
锦	ʨ	iən	44	3																
钦	ʨʰ	iən	213	1																
琴	ʨʰ	iən	53	2																
吟	Ø	iən	53	2																
音	Ø	iən	213	1																
阴	Ø	iən	213	1																
立	l	i	21	5																
集	ʦ	i	53	2																
习	s	i	53	2																
湿	ʃ	ʅ	44	3																
十	ʃ	ʅ	53	2																
入	ʒ	u	21	5																
急	ʨ	i	53	2																
级	ʨ	i	44	3																
丹	t	ã	213	1																
单	t	ã	213	1	～独															
滩	tʰ	ã	213	1																
摊	tʰ	ã	213	1																
坦	tʰ	ã	44	3																
炭	tʰ	ã	21	5																
蛋	t	ã	21	5																
兰	l	ã	53	2																
栏	l	ã	53	2																
懒	l	ã	44	3																
烂	l	ã	21	5																
餐	ʦʰ	ã	213	1																
残	ʦʰ	ã	53	2																
伞	s	ã	44	3																
肝	k	ã	213	1																
赶	k	ã	44	3																
看	kʰ	ã	21	5	～见															
岸	ŋ	ã	21	5																
汉	x	ã	21	5																
寒	x	ã	53	2																
韩	x	ã	53	2																
汗	x	ã	21	5																
安	ŋ	ã	213	1																
鞍	ŋ	ã	213	1																
按	ŋ	ã	21	5																
案	ŋ	ã	21	5																
达	t	ɑ	21	5																
辣	l	ɑ	21	5																
擦	ʦʰ	ɑ	44	3																
割	k	ɑ	44	3																
喝	x	ɑ	44	3	～采、吆～															
扮	p	ã	21	5																
盼	pʰ	ã	21	5																
办	p	ã	21	5																
山	ʃ	ã	213	1																
产	tʃʰ	ã	44	3																
艰	ʨ	iã	213	1																
简	ʨ	iã	44	3																
眼	Ø	iã	44	3																
闲	ɕ	iã	53	2																
八	p	ɑ	44	3																
拔	p	ɑ	53	2																
察	tʃʰ	ɑ	53	2																
