cid	character	initial	final	tone	note
1	多	t	o	44	
2	拖	th	o	44	
3	大	t	ɔ	213	
4	锣	n	o	42	
5	左	ts	o	353	
6	歌	k	o	44	
7	个	k	o	213	
8	可	kh	o	353	
9	鹅	∅	o	42	
10	饿	∅	o	213	
11	河	x	o	42	
12	茄	tɕh	yɛ	42	
13	破	ph	o	213	
14	婆	ph	o	42	
15	磨	m	o	42	
16	磨	m	o	213	
17	躲	t	o	353	
18	螺	n	o	42	
19	坐	ts	o	213	
20	锁	s	o	353	
21	果	k	o	353	
22	过	k	o	213	
23	课	kh	o	213	
24	火	x	o	353	
25	货	x	o	213	
26	祸	x	o	213	
27	靴	ɕ	y	44	
28	把	p	ɔ	353	
29	爬	ph	ɔ	44	
30	马	m	ɔ	353	
31	骂	m	ɔ	213	
32	茶	tʂh	ɔ	42	
33	沙	ʂ	ɔ	44	
34	假	tɕ	iɔ	353	
35	嫁	tɕ	iɔ	213	
36	牙	∅	iɔ	42	
37	虾	ɕ	iɔ	44	
38	下	ɕ	iɔ	213	
39	夏	ɕ	iɔ	213	
40	哑	∅	iɔ	213	～巴
40	哑	∅	iɔ	353	～了
41	姐	tɕ	i	353	
42	借	tɕ	i	213	
43	写	ɕ	i	353	
44	斜	ɕ	i	42	
45	谢	ɕ	i	213	
46	车	tʂh	a	44	
47	蛇	ʂ	a	42	
48	射	ʂ	a	213	
49	爷	∅	i	42	
50	野	∅	i	353	
51	夜	∅	i	213	
52	瓜	k	uɔ	44	
53	瓦	∅	uɔ	353	
54	花	x	uɔ	44	
55	化	x	uɔ	213	
56	华	x	uɔ	42	
57	谱	ph	u	353	
58	布	p	u	213	
59	铺	ph	u	213	
60	簿	p	o	213	
61	步	p	u	213	
62	赌	t	əu	353	
63	土	th	əu	353	
64	图	th	əu	42	
65	杜	t	əu	213	
66	奴	n	əu	42	
67	路	n	əu	213	
68	租	ts	əu	44	
69	做	ts	əu	213	
70	错	tsh	o	213	
71	箍	kh	u	44	
72	古	k	u	353	
73	苦	kh	u	353	
74	裤	kh	u	213	
75	吴	v	u	42	
76	五	v	u	353	
77	虎	x	u	353	
78	壶	x	u	42	
79	户	x	u	213	
80	乌	v	u	44	
81	女	n	y	353	
82	吕	n	y	353	
83	徐	ɕ	i	42	
84	猪	tʂ	ʯ	44	
85	除	tʂh	ʯ	42	
86	初	tsh	əu	44	
87	锄	tsh	əu	42	
88	所	s	o	353	
89	书	ʂ	ʯ	44	
90	鼠	ʂ	ʯ	353	
91	如	ʐ	ʯ	42	
92	举	tɕ	y	353	
93	锯	tɕ	y	213	
94	去	tɕh	i	213	到那～
94	去	tɕh	y	213	五十斤，～皮四十八斤
95	渠	tɕh	y	42	
96	鱼	∅	y	42	
97	许	ɕ	y	353	
