cid	character	initial	final	tone	note
1	多	t	ɔ	23	
2	拖	th	ɔ	55	
3	大	t	ai	31	
4	锣	l	ɔ	22	
5	左	ts	ɔ	45	
6	歌	k	ɔ	55	
7	个	k	oi	23	
8	可	h	ɔ	45	
9	鹅	ŋ	ɔ	23	
10	饿	ŋ	ɔ	31	
11	河	h	ɔ	22	
12	茄	kh	œ	31	
13	破	ph	ɔ	23	
14	婆	ph	ɔ	22	
15	磨	m	ɔ	22	
16	磨	m	ɔ	31	
17	躲	t	ɔ	45	
18	螺	l	ɔ	23	
19	坐	tsh	ɔ	23	
20	锁	s	ɔ	45	
21	果	k	ɔ	45	
22	过	k	ɔ	23	
23	课	f	ɔ	23	
24	火	f	ɔ	45	
25	货	f	ɔ	23	
26	祸	∅	uɔ	31	
27	靴	h	œ	55	
28	把	p	a	45	
29	爬	ph	a	22	
30	马	m	a	23	
31	骂	m	a	31	
32	茶	ts	a	22	
33	沙	s	a	55	
34	假	k	a	45	
35	嫁	k	a	23	
36	牙	ŋ	a	22	
37	虾	h	a	55	
38	下	h	a	31	
39	夏	h	a	31	
40	哑	∅	a	45	
41	姐	ts	ɛ	45	
42	借	ts	ɛ	23	
43	写	s	ɛ	45	
44	斜	tsh	ɛ	22	
45	谢	ts	ɛ	31	
46	车	tsh	ɛ	55	
47	蛇	s	ɛ	22	
48	射	s	ɛ	31	
49	爷	∅	iɛ	22	
50	野	∅	iɛ	23	
51	夜	∅	iɛ	31	
52	瓜	k	ua	55	
53	瓦	ŋ	a	45	
54	花	f	a	55	
55	化	f	a	23	
56	华	∅	ua	22	
57	谱	ph	u	45	
58	布	p	u	23	
59	铺	ph	u	55	
60	簿	p	u	31	
61	步	p	u	31	
62	赌	t	u	45	
63	土	th	u	45	
64	图	th	u	22	
65	杜	t	u	31	
66	奴	n	u	22	
67	路	l	u	31	
68	租	ts	u	55	
69	做	ts	u	23	
70	错	tsh	ɔ	23	
71	箍	kh	u	55	
72	古	k	u	45	
73	苦	f	u	45	
74	裤	f	u	23	
75	吴	∅	m	22	
76	五	∅	m	45	
77	虎	f	u	45	
78	壶	∅	u	22	
79	户	∅	u	31	
80	乌	∅	u	55	
81	女	∅	y	45	
82	吕	l	œy	23	
83	徐	tsh	œy	22	
84	猪	ts	y	23	
85	除	tsh	y	22	
86	初	tsh	ɔ	55	
87	锄	tsh	ɔ	22	
88	所	s	ɔ	45	
89	书	s	y	23	
90	鼠	s	y	45	
91	如	∅	y	22	
92	举	k	y	45	
93	锯	k	y	23	
94	去	h	œy	23	
95	渠	kh	y	22	
96	鱼	∅	y	23	
97	许	h	y	45	
98	余	∅	y	22	
99	府	f	u	45	
100	付	f	u	31	
101	父	f	u	31	
102	武	m	u	23	
103	雾	m	u	31	
104	取	tsh	œy	45	
105	柱	tsh	y	23	
106	住	ts	y	31	
107	数	s	u	45	
108	数	s	u	23	
109	主	ts	y	45	
110	输	s	y	55	
111	竖	s	y	31	
112	树	s	y	31	
113	句	k	y	23	
114	区	kh	y	55	
115	遇	∅	y	31	
116	雨	∅	y	23	
117	芋	∅	u	22	
118	裕	∅	y	31	
119	胎	th	oi	55	
120	台	th	oi	22	
121	袋	t	oi	31	
122	来	l	oi	22	
123	菜	tsh	oi	23	
124	财	tsh	oi	22	
125	该	k	oi	55	
126	改	k	oi	45	
127	开	h	oi	23	
128	海	h	oi	45	
129	爱	∅	oi	23	
130	贝	p	oi	23	
131	带	t	ai	23	
132	盖	k	oi	23	
133	害	h	oi	31	
134	拜	p	ai	23	
135	排	ph	ai	22	
136	埋	m	ai	22	
137	戒	k	ai	23	
138	摆	p	ai	45	
139	派	ph	ai	23	
140	牌	ph	ai	22	
141	买	m	ai	23	
142	卖	m	ai	31	
143	柴	tsh	ai	22	
144	晒	s	ai	23	
145	街	k	ai	55	
146	解	k	ai	45	
147	鞋	h	ai	22	
148	蟹	h	ai	23	
149	矮	∅	ai	45	
150	败	p	ai	31	
151	币	p	ɐi	31	
152	制	ts	ɐi	23	
153	世	s	ɐi	23	
154	艺	ŋ	ɐi	31	
155	米	m	ɐi	45	
156	低	t	ɐi	55	
157	梯	th	ai	23	
158	剃	th	ɐi	23	
159	弟	t	ɐi	31	
160	递	t	ɐi	31	
161	泥	n	ɐi	22	
162	犁	l	ɐi	22	
163	西	s	ɐi	55	
164	洗	s	ai	45	
165	鸡	k	ɐi	23	
166	溪	kh	ɐi	55	
167	契	kh	ɐi	23	
168	系	h	ai	31	
169	杯	p	oi	55	
170	配	ph	oi	23	
171	赔	ph	oi	22	
172	背	p	oi	31	
173	煤	m	oi	22	
174	妹	m	oi	31	
175	对	t	œy	23	
176	雷	l	œy	22	
177	罪	ts	œy	31	
178	碎	s	œy	23	
179	灰	f	oi	23	
180	回	∅	uoi	22	
181	外	ŋ	oi	31	
182	会	∅	uoi	23	
183	怪	k	uai	23	
184	块	f	ai	23	
185	怀	∅	uai	22	
186	坏	∅	uai	31	
187	拐	k	uai	45	
188	挂	k	ua	23	
189	歪	∅	uai	55	
190	画	∅	ua	23	
191	快	f	ai	23	
192	话	∅	ua	31	
193	岁	s	œy	23	
194	卫	∅	uɐi	31	
195	肺	f	ɐi	23	
196	桂	k	uɐi	23	
197	碑	p	ɐi	55	
198	皮	ph	ɐi	22	
199	被	ph	ɐi	31	
200	紫	ts	i	45	
201	刺	tsh	i	23	
202	知	ts	i	55	
203	池	tsh	i	22	
204	纸	ts	i	45	
205	儿	∅	i	22	
206	寄	k	i	23	
207	骑	kh	ɛ	22	
208	蚁	ŋ	ɐi	45	
209	义	∅	i	31	
210	戏	h	i	23	
211	移	∅	i	22	
212	比	p	ɐi	45	
213	屁	ph	ɐi	23	
214	鼻	p	ɐi	31	
215	眉	m	ɐi	22	
216	地	t	ɐi	31	
217	梨	l	ɐi	22	
218	资	ts	i	55	
219	死	s	i	45	
220	四	s	i	23	
221	迟	tsh	i	22	
222	师	s	i	55	
223	指	ts	i	45	
224	二	∅	i	31	
225	饥	k	i	55	
226	器	h	i	23	
227	姨	∅	i	55	
228	李	l	ɐi	45	
229	子	ts	i	45	
230	字	ts	i	31	
231	丝	s	i	55	
232	祠	s	i	31	
233	寺	ts	i	31	
234	治	ts	i	31	
235	柿	tsh	i	23	
236	事	s	i	31	
237	使	s	i	45	
238	试	s	i	23	
239	时	s	i	22	
240	市	s	i	23	
241	耳	ŋ	i	45	
242	记	k	i	23	
243	棋	kh	i	23	
244	喜	h	i	45	
245	意	∅	i	23	
246	几	k	i	45	
247	气	h	i	23	
248	希	h	i	55	
249	衣	∅	i	55	
250	嘴	ts	œy	45	
251	随	tsh	œy	22	
252	吹	tsh	œy	23	
253	垂	s	œy	22	
254	规	kh	uɐi	55	
255	亏	kh	uɐi	55	
256	跪	k	uɐi	31	
257	危	ŋ	ɐi	22	
258	类	l	œy	31	
259	醉	ts	œy	23	
260	追	ts	œy	55	
261	锤	tsh	œy	22	
262	水	s	œy	45	
263	龟	k	uɐi	55	
264	季	k	uɐi	23	
265	柜	k	uɐi	31	
266	位	∅	uɐi	23	
267	飞	f	ɐi	55	
268	费	f	ɐi	23	
269	肥	f	ɐi	22	
270	尾	m	ɐi	31	
271	味	m	ɐi	31	
272	鬼	k	uɐi	45	
273	贵	k	uɐi	23	
274	围	∅	uɐi	22	
275	胃	∅	uɐi	31	
276	宝	p	ou	45	
277	抱	ph	ou	45	
278	毛	m	ou	22	
279	帽	m	ou	23	
280	刀	t	ou	23	
281	讨	th	ou	45	
282	桃	th	ou	22	
283	道	t	ou	31	
284	脑	n	ou	23	
285	老	l	ou	45	
286	早	ts	ou	45	
287	灶	ts	ou	23	
288	草	tsh	ou	45	
289	糙	ts	ou	31	
290	造	ts	ou	31	
291	嫂	s	ou	45	
292	高	k	ou	23	
293	靠	kh	au	23	
294	熬	ŋ	ou	22	
295	好	h	ou	45	
296	号	h	ou	31	
297	包	p	au	55	
298	饱	p	au	45	
299	炮	ph	au	23	
300	猫	m	iu	55	
301	闹	n	au	31	
302	罩	ts	au	23	
303	抓	ts	a	55	
304	找	ts	au	45	
305	抄	tsh	au	55	
306	交	k	au	55	
307	敲	h	au	55	
308	孝	h	au	23	
309	校	h	au	31	
310	表	p	iu	55	
311	票	ph	iu	23	
312	庙	m	iu	23	
313	焦	ts	iu	55	
314	小	s	iu	45	
315	笑	s	iu	23	
316	朝	tsh	iu	22	
317	照	ts	iu	23	
318	烧	s	iu	55	
319	绕	∅	iu	45	
320	桥	kh	iu	22	
321	轿	kh	iu	23	
322	腰	∅	iu	23	
323	要	∅	iu	23	
324	摇	∅	iu	22	
325	鸟	n	iu	23	
326	钓	t	iu	23	
327	条	th	iu	22	
328	料	l	iu	23	
329	箫	s	iu	55	
330	叫	k	iu	23	
331	母	m	u	23	
332	抖	t	ɐu	45	
333	偷	th	ɐu	55	
334	头	th	ɐu	22	
335	豆	t	ɐu	23	
336	楼	l	ɐu	23	
337	走	ts	ɐu	45	
338	凑	tsh	ɐu	23	
339	钩	ŋ	ɐu	55	
340	狗	k	ɐu	45	
341	够	k	ɐu	23	
342	口	h	ɐu	45	
343	藕	ŋ	ɐu	45	
344	后	h	ɐu	31	
345	厚	h	ɐu	23	
346	富	f	u	23	
347	副	f	u	23	
348	浮	f	ou	22	
349	妇	f	u	23	
350	流	l	ɐu	22	
351	酒	ts	ɐu	45	
352	修	s	ɐu	55	
353	袖	ts	ɐu	31	
354	抽	tsh	ɐu	55	
355	绸	tsh	ɐu	22	
356	愁	s	ɐu	22	
357	瘦	s	ɐu	23	
358	州	ts	ɐu	55	
359	臭	tsh	ɐu	23	
360	手	s	ɐu	45	
361	寿	s	ɐu	31	
362	九	k	ɐu	45	
363	球	kh	ɐu	22	
364	舅	kh	ɐu	23	
365	旧	k	ɐu	31	
366	牛	ŋ	ɐu	22	
367	休	∅	iɐu	55	
368	优	∅	iɐu	55	
369	有	∅	iɐu	23	
370	右	∅	iɐu	31	
371	油	∅	iɐu	22	
372	丢	t	iu	55	
373	幼	∅	iɐu	23	
374	贪	th	am	55	
375	潭	th	am	22	
376	南	n	am	22	
377	蚕	tsh	am	22	
378	感	k	ɐm	45	
379	含	h	ɐm	22	
380	暗	∅	ɐm	23	
381	搭	t	ap	3	
382	踏	t	ap	2	
383	拉	l	ai	55	
384	杂	ts	ap	2	
385	鸽	k	ap	2	
386	盒	h	ap	2	
387	胆	t	am	45	
388	毯	ts	in	55	
389	淡	th	am	23	
390	蓝	l	am	22	
391	三	s	am	55	
392	甘	k	ɐm	55	
393	敢	k	ɐm	45	
394	喊	h	am	23	
395	塔	th	ap	3	
396	蜡	l	ap	2	
397	赚	ts	aŋ	31	
398	杉	tsh	am	23	
399	减	k	am	45	
400	咸	h	am	22	
401	插	tsh	ap	3	
402	闸	ts	ap	2	
403	夹	k	ap	2	
404	衫	s	am	31	
405	监	k	am	55	
406	岩	ŋ	am	22	
407	甲	k	ap	2	
408	鸭	∅	ap	3	
409	黏	n	im	55	
410	尖	ts	im	55	
411	签	tsh	im	55	
412	占	ts	im	23	
413	染	∅	im	23	
414	钳	kh	im	22	
415	验	∅	im	31	
416	险	h	im	45	
417	厌	∅	im	23	
418	炎	∅	im	22	
419	盐	∅	im	22	
420	接	ts	ip	3	
421	折	ts	ip	3	
422	叶	∅	ip	2	
423	剑	k	im	23	
424	欠	h	im	23	
425	严	∅	im	22	
426	业	∅	ip	2	
427	点	t	im	45	
428	店	t	im	23	
429	添	th	im	55	
430	甜	th	im	22	
431	念	n	im	31	
432	嫌	∅	im	22	
433	跌	t	it	3	
434	贴	th	ip	3	
435	碟	t	ip	2	
436	协	h	ip	3	
437	犯	f	aŋ	31	
438	法	f	ak	3	
439	品	p	ɐn	45	
440	林	l	ɐm	22	
441	浸	ts	ɐm	23	
442	心	s	ɐm	55	
443	寻	tsh	ɐm	22	
444	沉	tsh	ɐm	22	
445	参	s	ɐm	55	
446	针	ts	ɐm	55	
447	深	s	ɐm	55	
448	任	∅	iɐm	31	
449	金	k	ɐm	55	
450	琴	kh	ɐm	22	
451	音	∅	iɐm	55	
452	立	l	ɐp	2	
453	集	ts	ɐp	2	
454	习	ts	ɐp	2	
455	汁	ts	ɐp	5	
456	十	s	ɐp	2	
457	入	∅	iɐp	2	
458	急	k	ɐp	5	
459	及	kh	ɐp	2	
460	吸	kh	ɐp	5	
461	单	t	aŋ	55	
462	炭	th	aŋ	23	
463	弹	th	aŋ	22	
464	难	n	aŋ	22	
465	兰	l	aŋ	22	
466	懒	l	aŋ	23	
467	烂	l	aŋ	31	
468	伞	s	aŋ	23	
469	肝	k	un	55	
470	看	h	un	23	
471	岸	ŋ	un	31	
472	汉	h	un	23	
473	汗	h	un	31	
474	安	∅	un	55	
475	达	t	ak	2	
476	辣	l	ak	2	
477	擦	tsh	ak	3	
478	割	k	ut	3	
479	渴	h	ut	3	
480	扮	p	aŋ	31	
481	办	p	aŋ	31	
482	铲	tsh	aŋ	45	
483	山	s	aŋ	23	
484	产	tsh	aŋ	45	
485	间	k	aŋ	23	
486	眼	ŋ	aŋ	45	
487	限	h	aŋ	31	
488	八	p	ak	3	
489	扎	ts	ɐt	3	
490	杀	s	ak	3	
491	班	p	aŋ	55	
492	板	p	aŋ	45	
493	慢	m	aŋ	31	
494	奸	k	aŋ	55	
495	颜	ŋ	aŋ	22	
496	瞎	h	ɐt	2	
497	变	p	in	23	
498	骗	ph	in	23	
499	便	p	in	31	
500	棉	m	in	22	
501	面	m	in	31	
502	连	l	in	22	
503	剪	ts	in	45	
504	浅	tsh	in	45	
505	钱	tsh	in	23	
506	鲜	s	in	55	
507	线	s	in	23	
508	缠	tsh	in	22	
509	战	ts	in	23	
510	扇	s	in	23	
511	善	s	in	31	
512	件	k	in	31	
513	延	∅	in	22	
514	别	p	it	2	
515	灭	m	it	2	
516	列	l	it	2	
517	撤	tsh	it	3	
518	舌	s	it	3	
519	设	tsh	it	3	
520	热	∅	it	2	
521	杰	k	it	2	
522	孽	∅	ip	2	
523	建	k	in	23	
524	健	k	in	31	
525	言	∅	in	22	
526	歇	h	it	3	
527	扁	p	in	45	
528	片	ph	in	23	
529	面	m	in	31	
530	典	t	in	45	
531	天	th	in	55	
532	田	th	in	22	
533	垫	t	in	23	
534	年	n	in	22	
535	莲	l	in	22	
536	前	tsh	in	22	
537	先	s	in	55	
538	肩	k	in	55	
539	见	k	in	23	
540	牵	h	in	55	
541	显	h	in	45	
542	现	∅	in	31	
543	烟	∅	in	23	
544	憋	p	it	2	
545	篾	m	it	2	
546	铁	th	it	3	
547	捏	n	it	2	
548	节	ts	it	3	
549	切	tsh	it	3	
550	截	ts	it	2	
551	结	k	it	3	
552	搬	p	un	55	
553	半	p	un	23	
554	判	ph	un	23	
555	盘	ph	un	22	
556	满	m	un	23	
557	端	t	yn	55	
558	短	t	yn	45	
559	断	th	yn	23	
560	暖	n	yn	23	
561	乱	l	yn	31	
562	酸	s	yn	55	
563	算	s	yn	23	
564	官	k	un	55	
565	宽	f	un	55	
566	欢	f	un	55	
567	完	∅	yn	22	
568	换	∅	un	31	
569	碗	∅	un	45	
570	拨	p	ut	2	
571	泼	ph	ut	3	
572	末	m	ut	2	
573	脱	th	yt	3	
574	夺	t	yt	2	
575	阔	f	ut	3	
576	活	∅	ut	2	
577	顽	∅	uaŋ	22	
578	滑	∅	uak	2	
579	挖	∅	uak	3	
580	闩	s	aŋ	23	
581	关	k	uaŋ	55	
582	惯	k	uaŋ	23	
583	还	∅	uaŋ	22	
584	还	∅	uaŋ	22	
585	弯	∅	uaŋ	55	
586	刷	tsh	ak	3	
587	刮	k	uak	3	
588	全	tsh	yn	22	
589	选	s	yn	45	
590	转	ts	yn	45	
591	传	tsh	yn	22	
592	传	ts	yn	31	
593	砖	ts	yn	55	
594	船	s	yn	22	
595	软	∅	yn	23	
596	卷	k	yn	45	
597	圈	h	yn	55	
598	权	kh	yn	22	
599	圆	∅	yn	22	
600	院	∅	yn	23	
601	铅	∅	yn	22	
602	绝	ts	yt	2	
