i
p[324]杯碑陂悲{(慈~)}[31]比鄙痹{(热~子)}□{(结痂)}[33]臂贝蔽闭箅{(~子)}痹{(脚麻~)}潷{(把水、米泔等液体倒掉)}
pʰ[324]批披蓖{(~麻)}被{(~窝)}[212]皮疲脾肥陪裴琵{(~琶)}[33]屁婢庇被{(打~)}[53]毙币鳖备吠弊敝陛{(~下)}鼻{(~涕)}
m[324]尾{(~巴)}□{(蚊~:蚊帐)}[212]枚迷谜眉楣霉糜糜弥[31]米靡美{(~国)}[33]咪{(~眼睛)}[53]寐
f[324]非飞挥妃辉徽麾[212]回茴[31]匪榧毁悔[33]废费晦疿{(~子)}[53]汇慧贿惠{(优~)}会{(开~)}
v[324]威危微[212]违维唯惟为{(作~)}[31]委伟苇[53]慰胃谓未味位{(~子)}卫{(~生)}会{(~不~)}
t[324]里{(一~路)}[33]□{(把人背在身上)}
tʰ[324]梯[212]题蹄[31]体[53]第地帝隶
n[324]蚁{(~子:蚂蚁)}[212]宜仪疑尼倪□{(~肉:让人瘆得慌)}[31]耳饵拟[53]二贰义议谊
l[324]鲤{(~子:一种鱼)}[212]梨离篱狸璃厘[31]李理礼履里{(~布)}[53]利痢荔厉丽吏励
ʨ[324]机讥基脂知蜘支枝肢栀肌之芝稭饥{肚~}[31]挤纸址指止旨雉已杞几{~个}□{杆~:一种挖土工具}[33]痣志誌记寄纪醉济计继置制季智致至治祭际稚冀忌既
ʨʰ[324]欺区期徛{立}[212]池旗棋迟奇骑岐持其祁鳍脐{~橙}荠{马~:荸荠}[31]起启企岂齿[33]气汽器弃[53]技妓趣自{~家}
ɕ[324]牺希诗嬉熙尸兮奚匙{锁~}[212]时谁[31]喜死矢屎始使豉□{外~家:娘家}[33]试戏四肆视示世系氏玺徙似祀[53]市
k[324]规归圭闺[31]鬼诡[33]贵桂
kʰ[324]亏盔窥[31]跪[33]块{一~钱}[53]柜
Ǿ[324]医依伊衣{~领}[212]夷姨移遗[31]椅以已[33]意易亿毅[53]异艺益遇寓愈

u
p[324]妇{~娘:妇女}晡{一~夜:一晚上}□{闭着嘴唇吐出}[212]□{象声词}[31]补晡{下~:下午}[33]布讣{~告}
pʰ[324]薄铺{~路}[212]菩扶芙脯符蒲{~子:葫芦}□{一~草:一堆草}[31]甫浦捕辅脯普谱{家~}妇{新~:儿媳妇}[33]铺{店~}[53]部步埠瀑{~布}
m[212]模{~子}模{~范}摹{~仿}[31]母[33]慕墓{~脑:墓地}[53]募幕
f[324]呼夫肤敷孵俘麸[212]胡湖狐壶蝴芙[31]斧釜虎抚浒腑脯腐{豆~}府甫[33]付赋父负阜副富赴傅{师~}[53]户沪互附护{~士}
tʰ[324]区肚{~子}[212]图途徒涂锄厨橱屠雏[31]吐{~口水}土柱[33]兔处{~所}[53]住度渡镀杜巨拒距处{~长}妒{~忌}
n[212]奴[31]语努女{~人}
l[324]黸{生~:生锈}□{~ʨi³²⁴:一种植物,可当柴火}[212]卢炉庐鸬如儒撸{~袖子}[31]橹虏掳乳擩鲁卤{~菜}[53]路露鹭璐
ts[324]租诸[31]组祖阻
tsʰ[324]粗初[212]除储[31]础楚褚处{相~}[33]醋[53]助驻
s[324]输酥苏殊舒虚嘘蔬枢漱{~口}[212]舒{~服}薯{马铃~}[31]所许暑署数{动词}[33]庶素塑疏{注~}数{名词}[53]树竖
k[324]姑孤箍估牯[212]跍{~倒:蹲着}鼓{~起来:膨胀起来}[31]古鼓股[33]故固雇顾[53]□{~脓:化脓}
kʰ[324]枯菇[31]苦[33]库裤
ŋ[212]吴吾蜈{~蚣}
Ǿ[324]乌污坞[212]梧{~桐}[31]武鹉舞伍午[53]务雾瓠娱{~乐}

a
p[324]巴芭疤笆{(篱~)}[31]把[33]霸坝爸{(~~papa³³:面称父亲)}
pʰ[212]爬扒琶杷{(~子)}[33]怕[53]罢{(~市)}稗{(~草)}
m[324]蛙[212]麻痳[31]马码[33]骂
f[324]花[212]划{(~船)}华{(中~)}[33]化[53]画桦华{(~山)}
v[324]洼□{(~ʨi:树杈)}[212]娃[53]话
t[324]遮[31]者打□{(水~走了:水冲走了)}[33]蔗{(甘~)}
tʰ[324]车[31]扯{(拔:~秧)}[53]迈{(~过去)}
n[324]惹{(招~)}[212]哪[31]惹{(~人嫌:讨人嫌)}[53]娜
l[324]□{(~东西:偷东西)}[31]拉{(~链)}
ts[324]抓渣楂{(山~)}[33]榨炸诈
tsʰ[324]叉杈差{(~不多)}[212]查茶搽[33]岔
s[324]沙纱赊痧莎鲨佘奢[212]蛇[31]洒傻舍{(~得)}[33]晒{(~日头)}舍{(宿~)}[53]社射厦{(高楼大~)}麝{(~香)}□{(打麻将不给钱)}
k[324]瓜家加佳嘉{(~靖皇帝)}[31]贾寡剐{(~皮)}假{(真~)}[33]嫁架驾价挂卦稼{(庄~)}假{(寒~)}褂{(~子:衬衫)}
kʰ[324]夸掐{(~死了)}[212]□{(~lau²¹²子:蜘蛛)}[31]垮{(~台)}□{(~痒:挠痒)}□{(~子:一种种田工具)}[33]跨[53]咯{(~~笑:大笑)}
ŋ[324]□{(张大嘴巴)}[212]芽牙崖衙伢[31]瓦{(名词)}[33]亚[53]瓦{(动词)}
x[324]哈下{(底~)}□{(~气:呼气)}[212]瑕{(洁白无~)}虾{(~公)}[53]厦{(~门)}下{(~降)}夏{(春~)}
Ǿ[324]阿鸦{(~片)}[31]哑

ia
pʰ[53]□{象声词}
m[324]□{形容一个人的动作}
t[324]爹{背称父亲}
tʰ[212]提{~东西}
ʨ[31]姐{背称母亲}[33]借
ʨʰ[212]斜[53]谢{姓}
ɕ[212]邪霞遐[31]写[53]谢{~~}
Ǿ[324]丫[212]爷{老~}□{~人:吃生芋头、柚子等肚中难受的感觉}[31]也野雅[33]亚[53]夜□{副词"只"}

iɛ
t[53]□{(不要~渠:不要护着她)}
n[324]你[212]鱼渔[31]女{(~子:女孩)}
l[212]黎驴{(~子)}
ʨ[324]猪朱{(~红)}渠{(第三人称代词)}[31]煮
ʨʰ[324]蛆苎{(~麻)}[31]且[33]鹊{(喜~)}[53]□{(~娇:撒娇)}
ɕ[324]书墟{(~市)}[212]薯{(一种蔬菜)}[33]去
k[31]□{(~子:一种菜)}[33]锯{(~子)}
kʰ[324]□{(一种动作,指用工具把分散的土弄到一起)}□{(~到给:没有办法必须要做)}
ŋ[212]□{(叫)}

ə
p[324]□{(~我:鄙视我)}[53]□{(~~嘚:肉很肥)}
pʰ[31]□{(崴到了脚)}
f[53]□{(把地~湿下:往地上洒点水,让地变湿)}
v[212]围{(~墙)}[53]□{(把米泔~了来:把米泔倒掉)}
n[53]腻{(~倒呃:腻倒了)}
ts[324]资姿咨兹滋[31]者子籽梓紫姊
tsʰ[324]□{(~被窝:踢被子)}[212]慈磁瓷糍持词辞祠弛驰雌[31]此[33]次刺赐[53]秩自{(~由)}字饲{(~饭:给小孩喂饭)}
s[324]私斯撕丝狮师司思梳疏施[212]□{(拒绝)}[31]使驶史[53]事柿士寺仕巳□{(~杀)}
Ǿ[212]儿而[31]尔

o
p[324]波播玻{(~璃)}菠{(~菜)}坡{(~上)}[53]□{(~~动:水果熟透了)}
pʰ[324]剖[212]婆[33]破
m[324]摸[212]摩魔馍磨{动词}[53]磨{名词}
f[212]和{(~气)}[31]火伙[33]货祸[53]哄{(哄小孩睡觉)}
v[324]窝蜗[212]禾[53]和{(~在一起:混在一起)}□{(~天~地:大声叫)}
t[324]多[31]躲[33]剁
tʰ[324]拖[212]茄{(~子)}瘸{(~子)}[31]妥[53]舵
n[324]□{(搓:~绳子,指苎麻绳)}[212]挪[53]糯{(~米)}
l[324]啰[212]螺萝箩锣罗脶{(手指纹)}[31]裸[53]摞{(~起来)}
ts[31]左佐[33]做
tsʰ[324]坐座[33]错措锉搓{(~手)}
s[324]蓑梭靴{(~子)}[31]锁琐
k[324]歌哥锅戈[31]果裹粿{(~子:饼干)}[33]过[53]□{(喝水~天~地:喝水很快)}
kʰ[324]科棵颗[212]咳{(~~kʰɔŋ⁵³kʰɔŋ⁵³:咳嗽)}[31]课
ŋ[324]□{(蠢)}[212]鹅蛾俄{(~国)}[53]饿
x[212]河何荷驮驼{(~背)}[53]贺惰{(懒~)}
Ǿ[31]哦

ai
p[31]摆[33]拜{(~年)}
pʰ[212]排牌簰{(竹~)}[33]派[53]败{(~性)}
m[324]买[212]埋[53]卖
f[212]淮槐怀{(~想)}[53]坏
v[212]怀{(~里:怀中)}[31]□{(哭)}
t[324]呆[33]带戴
tʰ[33]态
n[53]耐奈
l[324]□{(~子:男孩子,儿子)}[212]□{(~尿:把尿拉在身上)}[53]赖癞
ts[324]栽灾斋[31]宰载{(一年半~)}[33]再债赘载{(~重)}
tsʰ[324]猜差{(出~)}[31]彩采[33]蔡[53]寨
s[324]腮衰筛{(~酒:倒酒)}[212]柴豺[33]赛帅
k[324]街乖阶{(~段)}[31]解拐[33]界介戒怪届械钙芥尬疥
kʰ[324]揩□{(~水:挑水)}□{(kʰɔŋ²¹²~:螃蟹)}[212]□{(~死些:都是青菜,没有肉,让人很难受)}[31]楷凯慨[33]筷快桧刽会{(~计)}太{(副词,很)}
ŋ[324]□{(我,第一人称代词)}[33]艾{(~草)}[53]□{(拖延)}
x[212]孩鞋还{(~有)}[33]泰[53]大
Ǿ[324]埃哀挨{(~近)}[31]矮蔼

ɛi
p[33]□{~在墙上:抹在墙上}□{神气:花费精力}
pʰ[212]培[33]配佩沛肺{(~子:一种肉类的菜)}[53]倍辈{(~分)}
m[212]媒梅{(~花)}[31]每
f[31]翡
n[31]□{(踩)}
l[212]来
tsʰ[31]踩
k[33]个
kʰ[53]□{(睡)}
x[324]□{(~这儿)}[53]□{(系词"是")}

iei
t[324]低堤[31]底抵□{(挡住、遮住)}
tʰ[324]弟[212]啼[33]替剃
ʨ[324]鸡系{(~鞋带)}
ʨʰ[324]溪{(~子)}[212]齐[33]契{(~约)}□{(一种植物)}
ɕ[324]鳃西{(~瓜)}舐{(~净来:舔干净)}[31]洗薯鼠[33]细岁小世{(一~人)}

ɔi
p[324]□{(~菜:炒菜)}[33]背{(打~:随后)}
pʰ[324]丕[212]赔[31]背{(~书)}[53]□{(~~嘚:较隐蔽的地方)}
m[212]媒{(~人)}梅{(~子:一种蜜饯类食品)}[33]妹
f[324]灰[212]淮{(~山:山药)}
v[324]煨
t[324]□{(嘴)}
tʰ[324]胎台{(天~)}[212]台苔抬[53]代待怠殆
n[212]□{(用手搓身上痛的地方)}
ts[324]□{(~饭:盛饭)}
tsʰ[212]才材裁财[33]菜[53]在
s[324]税
k[324]该□{(楼~:楼梯)}[31]改□{(~番薯)}[33]盖概溉丐
kʰ[324]开[31]可
ŋ[324]外{(~公)}[53]碍外{(~kau³³:外面)}
x[324]□{(把东西~给你:把东西转卖给别人)}[31]海腿{(大~)}[53]害贷袋
Ǿ[33]爱
iɔ
ʨʰ[33]□{(眼睛瞎)}
Ǿ[31]□{(丑)}

ui
t[324]堆催追[33]对碓兑
tʰ[324]推吹[212]槌垂捶锤{(~子)}[33]退蜕[53]队坠
n[53]内
l[212]雷[31]屡蕊垒[53]类泪累
ts[33]最缀赘
tsʰ[324]崔炊[33]脆翠[53]罪
s[324]虽筛[212]随[31]水髓[33]碎[53]隧遂穗瑞
k[31]轨[33]鳜{(~鱼)}
kʰ[212]葵魁奎逵[53]绘愧

au
p[324]包胞煲褒[31]饱宝保堡鲍[33]报豹□{(~~起:坐车后肚子不舒服,想吐)}
pʰ[324]泡{(~~)}抛[212]刨袍[31]跑[33]炮泡{(~在水里)}爆{(~竹)}[53]暴{(~雨)}菢{(~鸡子:孵小鸡)}
m[212]矛毛茅{(冬~:一种植物)}[31]卯[53]冇冒貌帽
t[324]刀朝{(今~)}叨{(唠唠~~)}[31]岛祷导倒{(打~)}[33]照诏到倒{(~水)}
tʰ[324]滔掏□{(~天:聊天)}萄{(葡~)}涛[212]逃陶淘萄[31]讨[33]套[53]道稻盗□{~ŋO³³似的:指人很笨的样子}
n[31]脑恼[212]尧[33]闹□{看}
l[324]捞[212]劳牢[31]老扰佬[53]绕涝
ts[324]遭糟昭招□{干燥:衣服晒~了}□{嘴~:嘴干}□{不要~人:不要吵}[31]早枣澡蚤{跳~}爪{猪脚~}沼{~气}[33]灶躁皂罩灯-
tsʰ[324]操抄钞超耖{(~田:犁田)}[212]曹潮槽巢朝{(~代)}□{(菜蔫了)}[31]草炒吵□{(~米:用米做的果子)}[53]造赵兆□{(~东西:扔东西)}
s[324]捎骚烧稍臊{(尿~)}梢{(~瓜:一种瓜,常做蔬菜)}[212]韶{(~关)}[31]少扫{(~地)}嫂[33]扫{(~把)}绍少{(~年)}[53]邵
k[324]高膏羔糕交浇骄郊胶{(~水)}教{(~书)}篙{(竹~)}[31]稿搞搅绞狡铰[33]校{(~对)}教{(~育)}告较觉窖酵{(发~)}□{(山~~子:很山的地方)}
kʰ[324]敲[31]考拷铐手-烤-火[33]靠犒-劳
ŋ[324]咬[212]熬[31]袄懊{(~恼)}拗{(~断)}[33]□{(把头~起来:把头抬起来)}[53]傲
x[324]蒿薅[212]豪壕毫桃[31]好[33]耗[53]浩号效孝校{(~长)}
Ǿ[33]坳奥澳懊{(~恼)}

iau
p[324]标彪膘□{跳}[31]表婊
pʰ[324]飘[31]漂{~洗}[212]嫖瓢{舀水用具}[33]票{车~}漂{~亮}
m[324]猫[212]苗描[31]秒藐渺[53]庙妙
t[324]雕貂刁{~钻古怪}鸟{麻~子:麻雀}□{把脚~起来:把脚跷起来}[31]屌{一种骂人话}[33]钓吊
tʰ[324]挑[212]调{~料}条[53]调{~动}[33]跳
n[212]饶[53]尿
l[212]聊辽撩寥燎疗寮{灰~:存放农家肥的小棚子}[31]了{~结}[53]料廖
ʨ[324]焦椒娇蕉{香~}[31]矫剿缴{东西被~了}饺{~子}
ʨʰ[324]悄□{~铲:泥工工具}[212]桥侨荞乔樵瞧[31]巧[33]撬[53]轿嚼{把肉~碎}
ɕ[324]消宵硝销箫肖宵萧嚣枵[31]晓[33]笑
Ǿ[324]妖腰邀要{~求}[212]摇肴淆姚谣{造~}窑[31]舀杳{~无音信}[33]要{想~}耀鹞{~鹰}

əu
m[212]谋[31]亩某牡[53]茂贸戊
f[212]浮[31]否
t[31]陡抖斗肘
tʰ[212]投{~降}□{~气人:很气人}[33]透
n[31]揉{~面}[33]怒
l[324]□{~子:骂人话}[212]楼柔揉[31]搂篓搂
ts[324]邹[31]走[53]皱奏
tsʰ[324]□{~起来:穿好}[33]凑
s[324]馊搜飕[31]□{鸟窝、鸡窝等}[212]愁[33]瘦[53]□{挠痒}
k[324]勾沟钩[31]狗苟[33]够购构
kʰ[324]抠[31]口[33]扣叩寇
ŋ[31]藕偶
x[324]厚[212]猴喉侯瘊[31]□{~气:喘气}[53]候后
Ǿ[324]欧瓯[31]呕[33]沤{久浸水中}怄{~气}

iəu
t[33]兜蔸{一~树:一棵树}[53]丢
tʰ[212]头{~发}[53]豆逗
n[212]牛[31]扭纽拧扭
l[212]流留硫{~黄}瘤刘榴馏琉{~璃}[31]柳吕旅缕[53]漏陋溜{~小孩}
ʨ[324]周州舟州纠揪鸠[212]□{~肉:掐肉}[31]酒九久韭灸昼{晏~:上午}帚{扫~}[33]咒救究臼[53]鬏{髻}
ʨʰ[324]秋抽丘舅趋鳅{~鱼:泥鳅}[212]囚泅仇球稠筹求绸[31]取娶丑[33]臭[53]旧聚袖就宙骤
ɕ[324]收休须需修羞[212]徐[31]手首守朽[33]绣宿秀{~气}寿{~命}[53]绣受
Ǿ[324]有优忧幽悠[212]余油游由邮尤于盂榆逾愉[31]友雨羽与宇酉[33]诱幼{~儿园}[53]又右祐芋遇预豫柚鼬釉

am
f[324]帆[212]凡[53]犯范泛
t[324]耽{~误}担{~水}[31]胆捡检[33]占剑
tʰ[324]贪坍[212]潭谭谈{~恋爱}痰[33]欠探
n[324]染[212]南男黏{~手}严[53]念验难{逃~}
l[212]蓝篮[31]揽缆榄[53]滥
ts[324]簪[31]斩[33]站鹐{鸡~食:鸡啄食}
tsʰ[324]参{~加}[212]惭馋蟾{~蜍}[31]惨[53]赚暂
s[324]三衫[212]嫌[31]闪
k[324]监{~督}尴[31]俭[33]监{国子~}
ŋ[212]岩
x[324]淡[212]咸衔{虾~蟆蛋:蝌蚪}[31]毯[33]喊{叫}[53]陷馅{~心:馅儿}

iam
t[31]典点[33]店垫奠佃
tʰ[324]添[212]甜
l[212]廉镰{~刀}帘{~子}□{把食物放在锅上烤热}[31]敛
ʨ[324]尖兼□{指人小气}[31]蘸
ʨʰ[324]□{看}签谦
Ǿ[324]淹[212]盐檐炎阎萤茔[33]厌[53]艳焰敥{~禾子:下稻种}

əm
s[324]参{人~}[53]渗{~水}

im
n[212]任壬[33]任{责~}纫{缝~}
l[212]林临淋{~漓}[53]淋{用油~一下}
ʨ[324]今金针斟襟[31]锦枕[33]浸{~倒水:浸水了}禁{~止}
ʨʰ[324]侵钦[212]沉琴禽擒寻岑[31]寝
ɕ[324]心深[31]沈审婶甚
Ǿ[324]音荫[212]吟[31]饮

an
p[324]班斑扳[31]板版[33]扮{打~}
pʰ[324]攀[53]饭办辩扮{~演}
m[212]蛮[53]慢漫幔
f[212]翻蕃[212]烦[31]反[33]贩[53]宦患
v[324]湾弯[212]还[31]晚[53]万
t[324]丹单
tʰ[324]摊滩[212]弹{~棉花}钳坛□{~菜:夹菜}[33]探弹{子~}[53]诞但□{~过去:跨过去}
l[324]拈{~菜食:用手取菜吃}□{~手ʨit4脚:比喻人到处摸}[212]鲇{黄~:一种鱼}难{蛮~}粘{~住}
ts[324]毡[31]盏展[33]绽战栈
tsʰ[324]餐□{~衫子:清洗衣服}□{~面:揉面}[212]蚕□{~眼睛:射眼睛（光刺眼）}缠残禅蝉[31]铲产[33]杉{~子树:杉树}
s[324]删山珊[212]嫌[31]伞散{鞋带~了}[33]疝{~气}散{~步}
k[324]关奸艰间[31]拣简谏束减{(挑~衣服)}碱{(肥皂)}[33]惯鉴{(~定)}
kʰ[324]□{(缺乏,少)}[33]□{(~瓷砖:贴瓷砖)}
ŋ[212]颜顽{(~皮)}[31]眼[53]砍□{(~上:田塍上)}
x[212]闲坛含{(~一口水)}[33]炭[53]限{(~制)}溅
Ǿ[33]晏{(~昼:上午)}

iɛn
p[324]边编鞭蝙[31]扁匾[33]变遍辩
pʰ[324]偏篇□{~柴:劈柴}[212]便{~宜}[31]辩辨{~别}[33]骗片[53]便{~车}
m[212]棉绵眠{~梦:做梦}[31]免勉娩缅渑[33]面{~子:脸}[53]麺{吃~}
f[212]玄悬{吊~}
t[324]癫颠
tʰ[324]天[212]田填[53]电殿
n[324]□{孕妇的乳汁,食~:吃奶}[212]年原元源[31]碾□{抓}
l[212]莲连联怜{可~}□{~子:一种鱼}[53]练恋链
ʨ[324]煎肩捐坚[31]剪茧俭[33]建见箭键□{~水:开水}毽{~子}
ʨʰ[324]千牵迁[212]前钱全泉乾虔[31]浅[53]健腱件贱饯[33]□{脚~根:脚抽筋}
ɕ[324]先鲜仙轩掀宣喧□{稀，粥很~}[212]弦贤旋[31]选癣显鲜{~少}搧{~耳光}[33]线扇献宪腺苋{~菜}鳝{黄~}[53]现{~钱}县眩善羡{~慕}苋{~菜}
k[324]根跟[31]卷
kʰ[324]圈[212]权拳[31]犬[53]券劝
ŋ[324]软[212]言阮{姓}[31]研{~究}[53]愿{许~}
Ǿ[324]烟冤淹阉渊[212]延员缘沿园圆袁辕媛援猿铅{~笔}[31]演远[33]燕雁键[53]怨院谚

ən
p[324]奔[31]本[33]笨
pʰ[324]喷[212]盆
m[324]蚊纹[212]门[53]闷焖-饭
f[33]奋
v[324]愠{用很讨厌的眼神看人}温瘟[212]闻文炆[31]稳吻刎[53]问
t[33]□{人很壮}□{台阶}
n[324]□{胖}
tsʰ[33]衬
kʰ[31]肯□{咳嗽}
x[212]痕[31]很[53]恨
Ǿ[324]恩□{~起来:把脸盖住}

in
p[324]宾彬槟
pʰ[324]拼[212]贫频[31]品[33]聘
m[212]民[31]闽悯皿敏{人名用字}
f[33]训
n[212]人银[31]忍[53]刃纫韧认{~真}
l[212]鳞麟霖琳磷邻{~舍}
ʨ[324]斤筋巾珍真君军津贞侦臻榛{~结}[31]诊疹紧谨[33]镇振震俊进晋阵劲郡
ʨʰ[324]近亲[212]陈秦勤芹尘晨辰臣群[33]趁[53]尽{~量}
ɕ[324]新心身辛薪欣鑫芯昕馨锌申伸娠深熏薰勋森□{早~:早晨}[212]神旬荀巡循[31]笋沈审婶葚衅[33]信杏讯迅殉[53]甚慎肾
kʰ[212]裙{~子}
Ǿ[324]因姻阴晕音荫殷[212]仁云匀均淫颖[31]引饮隐寅[33]孕印耘{~禾}[53]运熨润闰
uɔn
p[324]般搬颁[33]半
pʰ[324]潘伴拌[212]盘[53]判叛盼绊
m[212]瞒馒{~头}[31]满
f[324]欢[212]环[31]缓[33]焕唤[53]幻□{~~嘚:小心点}
v[324]□{一个人搂着一个人}[212]完丸[31]碗腕皖[53]换
t[324]端砖专[31]短转{~送}[53]转{~圆圈}
tʰ[324]穿[212]团传椽[33]串[53]篆断{~绝}传{~记}
l[31]卵[53]乱
ts[324]钻{~进去}[33]钻{~洞}
tsʰ[324]汆{~汤川}[33]窜[53]撰{~写}
s[324]酸闩拴[212]船[33]蒜算
k[324]干{天~}肝竿官观棺甘泔冠{衣~}柑{~子:橘子}[31]杆管馆感敢橄擀秆赶{~墟ɕie³²⁴:上街}[33]灌贯罐冠赣干-部
kʰ[324]宽刊堪[31]款□{捶:用拳头~}[33]看
ŋ[31]□{被车轧了}[53]岸
x[324]断{~了呃:断了}[212]寒韩函□{~箕:簸箕}[33]汉[53]汗焊旱翰段缎椴断{~绝}
Ǿ[324]安鞍庵[33]暗案按揞

un
f[324]分芬纷婚昏[212]魂浑焚坟[31]粉[53]份混愤
t[324]墩敦[31]囤准[33]盾
tʰ[324]春吞蛋[212]豚屯臀[31]忖蠢[33]寸[53]钝遁
n[31]捻{用拇指和食指来回~碎}[53]嫩
l[212]轮仓伦沦论{~语}[53]论{讨~}
ts[324]遵尊
tsʰ[324]村[212]存蹲{~下来}唇{~膏}[33]皴{~㿸man⁵³:搓掉身上的脏东西（原文记“搓”）}
s[324]孙[212]纯醇莼[31]损[53]顺
k[31]滚□{发烧}[33]棍
kʰ[324]昆坤[31]捆[33]困{~难}

aŋ
p[324]□{~秧:拔秧}[33]迸{衫~开}崩
pʰ[324]蓬{~松}[212]彭膨棚{平房的小阁楼}
m[324]□{长：~度}[212]□{~汤:米汤}
v[212]横[53]□{丢掉}
t[324]正{~月}[31]颈□{修理}[33]锃{~光}镜{~子}[53]□{黄~~嘚:很黄}
tʰ[324]轻{~重}
n[212]□{把手~上来:把手举起来}□{长度短}[53]□{不要~倒:小心点}
l[324]冷[33]铃{打~}
ts[324]争[33]□{~开:挣开}
tsʰ[324]撑{~住}[212]橙{~子:柚子}[53]撑{~饱}
s[324]声生甥笙牲[212]诚城成{做的~:做得成}[31]省{节~}[53]□{~~嘚:肉质很好}
k[324]粳庚更{半夜三~}羹{搅~}辰{生~八字}[212]□{~~起:形容人吵架时很凶}[31]梗埂
kʰ[324]□{吃饭噎到}坑[212]颧{~骨}
