a
p[1]班斑颁扳般爸[3]版板摆[5]拜扮绊湃[7]百伯柏□{鞋~}
pʰ[1]攀扳[3]扳[5]盼瓣[7]魄拍霸
b[2]排牌俳[4]罢[6]办败帛[8]白帛
m[2]蛮埋漫霾□{~转}慢曼[4]买挽[6]迈卖曼蔓漫慢骂詈卍埋谩[8]麦脉陌募
f[1]翻番反[3]反返[5]泛汜汎□{惹}
v[2]凡矾樊蕃藩繁烦[4]晚范犯饭樊[6]万饭梵
t[1]丹担单[3]胆歹担[5]带旦担[7]搭汰
tʰ[1]滩坍摊瘫[3]坦毯膻诞[5]太泰汰炭叹摊[7]塔垟榻拓□{~饼}塌
d[2]谈痰弹檀坛谭[4]淡但掸[6]大淡坦惮弹颤[8]达哒踏
n[2]难拿挪{～揄}[4]乃那乳[6]奈难滩那[8]捺
l[2]兰栏澜拦蓝篮岚褴[4]览揽懒缆榄懒[6]赖滥烂癞籁缆濑澜懒[8]腊蜡辣拉喇猎
ts[1]斋咱□{姊}□{头~~}□{滴~~}[3]斩盏[5]赞债溅蘸渍[7]责啧札□{裂}茁咋摘胳
tsʰ[1]钗餐差搀[3]铲划[5]蔡粲祭谶铲灿[7]察擦策插册栅刹眨
dz[2]残谗惭渐[4]赚[6]栈站绽暂谗[8]宅泽择
s[1]三山删参衫杉跚[3]产洒伞散驶[5]散帅晒杀疝栅三汕[7]杀煞霎萨索
z[2]柴豺馋[4]豸栈嵌[6]寨栈[8]闸
k[1]皆阶偕间艰监街奸[3]简涧柬拣解减[5]戒谏监懈诫界[7]格革鬲隔甲夹荚颊骼
kʰ[1]揩嵌[3]槛楷□{~牢}[5]瞰嵌[7]客恰掐
g[2]衔□{鹅叫声}[4]□{~牢颏}[6]馅□{~牙}[8]□□{喉鲠牢}□{手㧰牢曰~}□{坑~}
ŋ[2]颜岩睚厓崖[4]眼骇[6]雁捱睚赝[8]额骇
h[1]哈冇[3]蟹喊撼冇[5]□{狗吠}[7]赫吓呷瞎□{肚~饿撼}郝
ɦ[2]咸缄函涵鞋衡谐闲娴骸[4]限菡骇懈[6]械邂瀣陷懈厄[8]狭峡匣柙祫狎浃洽
ʔ[1]挨阴殷[3]黯矮[5]隘喝[7]押鸭压辖厄厌轧哑

ɛ
p[1]绷{花绷}怦抨磅{拟声}[3]{绷}□{弹子声}[5]{绷}
pʰ[3]{烹}□{击板声}[5]□{哭声初起}
