"來源"	""	"李姣雷.湖南冷水江(铎山)方言音系[J].方言,2020(3):373-384."	""
"轉錄者"	""	"DaiDzao"	""
"1"	"陰平"	"33"	""
"2"	"陽平"	"13"	""
"3"	"陰上"	"21"	""
"4"	"陽上"	"11"	""
"5a"	"全陰去"	"45"	""
"5b"	"次陰去"	"24"	""
"6"	"陽去"	"22"	""
"拼音"	"IPA"	"調號"	"單字"
""	"tsɿ"	"1"	"支枝肢资姿咨兹滋之芝"
""	"tsɿ"	"3"	"紫纸姊[～妹]脂旨指子梓滓止址"
""	"tsɿ"	"5a"	"制[～服;～造]智只[～有]致稚至置志誌痣"
""	"tsɿ"	"5b"	"~[举]"
""	"tsʰɿ"	"1"	"雌嗤摛[～手:伸手]"
""	"tsʰɿ"	"3"	"此耻齿~[搭理]"
""	"tsʰɿ"	"5b"	"刺翅次秩赐滞[吃～了:因难吃再也不愿吃]"
""	"sɿ"	"1"	"斯厮撕施私师狮尸司丝思诗"
""	"sɿ"	"2"	"池驰瓷糍迟慈磁辞词祠持时"
""	"sɿ"	"3"	"死屎矢使史驶始"
""	"sɿ"	"4"	"牸[～牛:母黄牛]是豉侍自-[～己]"
""	"sɿ"	"5a"	"世势誓逝匙氏四肆示视嗜似祀士仕柿事试市恃式"
""	"sɿ"	"5b"	"~[～鼓崽:荸荠]自=[～然]巳饲伺治字=[～典]"
""	"sɿ"	"6"	"自-[～己]字-[写～]痔"
""	"pi"	"1"	"屄[女阴]"
""	"pi"	"3"	"彼比"
""	"pi"	"5a"	"闭滗[挡住渣滓或泡着的东西把液体倒出的动作]陛痹"
""	"pi"	"5b"	"弊敝毙幣蓖笔毕必逼碧"
""	"pʰi"	"1"	"批披匹滗[挡住渣滓或泡着的东西把液体倒出的动作]"
""	"pʰi"	"3"	"鄙丕"
""	"pʰi"	"5b"	"蔽臂避[～开]屁庇弼僻璧壁"
""	"bi"	"4"	"鼻[～头]"
""	"bi"	"5b"	"被[～打]备"
""	"mi"	"1"	"糜[～～唧:一点儿]"
""	"mi"	"2"	"迷"
""	"mi"	"3"	"米"
""	"mi"	"5a"	"蜜"
""	"mi"	"5b"	"泌谜"
""	"fi"	"1"	"非飞痱妃"
""	"fi"	"2"	"皮疲枇脾肥"
""	"fi"	"3"	"匪榧翡"
""	"fi"	"4"	"被[絮～:被子]鼻[～头]篦"
""	"fi"	"5a"	"废肺费"
""	"fi"	"5b"	"未[～时]柜"
""	"fi"	"6"	"味[冇～:没味]"
""	"ti"	"1"	"低"
""	"ti"	"3"	"底抵"
""	"ti"	"5a"	"帝的[目～]蒂[～坨:锅盖上的把手]"
""	"ti"	"5b"	"敌踮[~起脚尖]"
""	"tʰi"	"1"	"梯"
""	"tʰi"	"3"	"体~[扯]"
""	"tʰi"	"5b"	"替涕剃隶嫡笛狄"
""	"di"	"2"	"题提=[～要求]蹄啼"
""	"di"	"5b"	"弟=[～弟]第递地=[～区]"
""	"di"	"6"	"地-[～下]"
""	"li"	"1"	"粒[一～米]藜[植物上的刺]捏[用两只大拇指挤压死虱子类的动作]"
""	"li"	"2"	"堤[～坝]泥-[～巴]犁黎离璃[玻～]梨厘狸"
""	"li"	"3"	"弟-[老～]礼履[～行]李里[屋～;～子]鲤"
""	"li"	"5a"	"丽利痢吏栗力荔立笠粒[一～米]历[～史;日～]"
""	"li"	"5b"	"泥[～鳅]"
""	"tsi"	"1"	"挤稽追鲫-[～鱼]"
""	"tsi"	"5a"	"祭际济剂最绩唧[词缀，表小称、爱称等]"
""	"tsi"	"5b"	"即鲫=[～鱼]积=[～极]迹脊绩"
""	"tsʰi"	"1"	"妻七-[～十岁]漆膝"
""	"tsʰi"	"5a"	"戚[亲～]"
""	"tsʰi"	"5b"	"趣砌脆翠粹集[～体]辑疾籍积[疳～]七=[田～]"
""	"si"	"1"	"犀西[～方]"
""	"si"	"2"	"齐脐垂随髓谁"
""	"si"	"3"	"洗水=[～泥]"
""	"si"	"5a"	"西[东～]细税瑞"
""	"si"	"5b"	"习悉息熄媳析惜昔夕婿"
""	"ʨi"	"1"	"鸡知饥[～饿;～荒]肌基己纪[年～]杞几[～乎]机讥织[～布]汁[出～:流脓]"
""	"ʨi"	"3"	"几[～个]纪渠[他]"
""	"ʨi"	"5a"	"锯计继系[～鞋带]冀记忌既季"
""	"ʨi"	"2"	"蛰执级急=[着～]吸侄质吉职识击激蜘[～蛛]"
""	"ʨʰi"	"1"	"欺溪[梁～:地名]炊[～事员]"
""	"ʨʰi"	"3"	"启起[～屋:盖房子]岂"
""	"ʨʰi"	"5b"	"去契器弃气汽泣及[～格]直值极赤=[～道]"
""	"ɕi"	"1"	"兮牺熙希稀湿十[三～]"
""	"ɕi"	"2"	"奇骑祁鳍其棋期旗"
""	"ɕi"	"3"	"玺喜蟢"
""	"ɕi"	"4"	"徛[站立]繫[～子:桶、篮子等的提手"
""	"ɕi"	"5a"	"系[关～;联～]戏十释[告～:告诉]"
""	"ɕi"	"5b"	"技妓失室石=[～湾:地名的新读法]饰适实食日=[～本]"
""	"i"	"1"	"伊医衣依一[～二三]易[～得:容易]"
""	"i"	"2"	"宜仪移尼[～姑]夷姨疑饴遗泥=[水～]"
""	"i"	"3"	"倚椅以~[近指代词]"
""	"i"	"5a"	"艺缢谊义议易[姓;容～]毅意异忆亿抑益译佑[保～]热[闹～:热闹]"
""	"i"	"5b"	"一=[第～名]逆~[熄灭]"
""	"pu"	"3"	"补"
""	"pu"	"5a"	"布佈怖不簸[~一~]"
""	"pʰu"	"1"	"铺[～开]捕覆[碗口朝下放置]"
""	"pʰu"	"3"	"普谱簿[账~]"
""	"pʰu"	"5b"	"铺[～子]赴讣朴卜扑仆瀑[～]布伏[趴着]破-[~鱼：治鱼]"
""	"mu"	"5a"	"慕募墓暮"
""	"fu"	"1"	"呼夫[丈～]肤敷俘孵麸覆[翻～:正反]麸[～子肉:粉蒸肉]"
""	"fu"	"2"	"蒲菩湖狐壶葫糊=[～涂]胡[姓]符扶芙无~[量词，用于大小便]"
""	"fu"	"3"	"虎浒府腑俯斧腐=[～败]辅许"
""	"fu"	"4"	"部-[一～车]抚武舞"
""	"fu"	"5a"	"付赋傅附富副[一～]负服-[~侍:照顾]戽"
""	"fu"	"6"	"步[一～]雾[～露:雾水]"
""	"fu"	"5b"	"部=[～队]户父忽福复[～原;～习]互服=[～气]"
""	"ku"	"1"	"姑孤箍谷-[担～]过[燃～了:燃尽了]"
""	"ku"	"3"	"牯[～子:公羊]古股鼓估沽[鱼～鸟:翠鸟]"
""	"ku"	"5a"	"过-[～来]牯[黄～:黄牛]故固雇顾"
""	"ku"	"5b"	"谷=[～雨]鼓[瞪眼]"
""	"kʰu"	"1"	"枯哭"
""	"kʰu"	"3"	"苦"
""	"kʰu"	"5b"	"裤库酷跍[蹲]"
""	"u"	"1"	"乌巫诬屋"
""	"u"	"2"	"禾吴[姓]蜈吾梧鹅[崖～子:老鹰]"
""	"u"	"3"	"捂五伍午鹉"
""	"u"	"5a"	"婆-[外～]悟误[错～]握[把～]务污[经～:耐脏]沃"
""	"u"	"5b"	"胡[～子]物握[～手]糊-[涂抹]"
""	"fy"	"1"	"书舒虚嘘输[～赢;运～]"
""	"fy"	"2"	"锤[一～:一拳]除储如厨薯殊渠儒瞿橱"
""	"fy"	"3"	"暑许水"
""	"fy"	"4"	"苎[～麻]汝柱竖[～起来]宇乳"
""	"fy"	"5a"	"鼠[老～子]庶恕术述"
""	"fy"	"5b"	"俱[家～]具惧槌锤[～公:锤子]入"
""	"fy"	"6"	"住树睡"
""	"y"	"1"	"于淤盂芋[～子]"
""	"y"	"2"	"鱼渔余餘愚虞娱榆逾愉愈"
""	"y"	"3"	"女语与雨禹羽"
""	"y"	"5a"	"御禦誉预豫遇寓喻裕域役疫欲浴慾玉芋[洋~：马铃薯]喂"
""	"pe"	"5b"	"别=[区～]"
""	"pʰe"	"5b"	"别-[～人]避[～开]撇[～开]"
""	"fe"	"1"	"血-[出～]~[捱～:磨叽]"
""	"fe"	"3"	"否"
""	"fe"	"5b"	"说=[~明书]血=[~糖]"
""	"te"	"1"	"得-[～病]"
""	"te"	"5b"	"跌[～价]得=[～好处]德"
""	"tʰe"	"1"	"铁-[～锅]贴-[～被:铺在下面的被子]天[～井]"
""	"tʰe"	"5b"	"帖[请～]碟谍蝶牒铁=[～路]特"
""	"le"	"1"	"戾[歪]劣[很不听话]"
""	"le"	"5b"	"列烈裂劣肋勒"
""	"tse"	"1"	"接节[过～]~[轻微跛脚]"
""	"tse"	"5b"	"节=[一～课]截责则绝=[～对]"
""	"tsʰe"	"1"	"切"
""	"tsʰe"	"5b"	"厕绝-[～种]贼侧测泽择=[选～]策册"
""	"se"	"1"	"雪[落～]涩塞[～倒:塞住]虱啬[～巴子:小气鬼]"
""	"se"	"5b"	"卸[～货]谢=[～～]涉薛泄雪=[～花]色~[挠痒]"
""	"ke"	"1"	"~[装酒的大坛子]揭摺结-[～桃子]急-[～死了]"
""	"ke"	"5a"	"够构购"
""	"ke"	"5b"	"劫哲折[七～]浙[～江]杰洁结=[～婚]格革隔"
""	"kʰe"	"1"	"车=[汽～]"
""	"kʰe"	"5b"	"咳[～嗽]怯撤[～销]徹刻克客=[请~]"
""	"xe"	"1"	"歇说-[～魂话:说鬼话]"
""	"xe"	"2"	"候[～车室]侯喉猴瘊[～子]"
""	"xe"	"4"	"后-[～天]厚[～薄]"
""	"xe"	"5a"	"社舍[宿～]舌折[～本]"
""	"xe"	"5b"	"胁协穴设后=[～悔]"
""	"xe"	"6"	"后-[～生个:年轻人]厚[憨~]"
""	"e"	"1"	"二-[～十]噎敥[撒]~[瘪]"
""	"e"	"2"	"儿爷=[～～]"
""	"e"	"3"	"尔耳=[~朵]铒"
""	"e"	"5a"	"二=[第～名]叶页翼液沤[～粪]"
