#ɿ	
ts	[1]之[3]姊{1}嘴[5]醉[7]即鯽足
s	[1]絲撕須詩□{形容词前缀，如，～軟}[2]隨垂[3]死[4]序緒[5]刺歲□{砂囊}[6]寺[7]術戍息束宿粟肅[8]續俗疾{痛；疼惜}
#i	
p	[1]悲碑卑蜱{又念3}□{柿子}[3]比[5]閉痺秘[7]筆必畢碧[8]□{一點點}
pʰ	[1]批[2]皮疲脾肥{1}[3]鄙[4]婢[5]屁鼻[6]斃幣備[7]避匹[8]□{燜飯}□{牛～：牛鼻栓}□{～症：水腫}
m	[1]瞇[2]迷眉彌[3]米美[4]謎[8]密{1}蜜
f	[1]飛{1，～機}妃非徽[3]匪毀[5]廢肺費
v	[1]威[2]微圍違為唯[3]委偉[5]畏[6]未味位衛謂[7]熨役域[8]
t	[3]抵底{1，裡面}[5]帝蒂[7]的滴{名詞}
tʰ	[1]妻[2]題提蹄齊{1，～整}臍薺餈鶿[6]第{1}地{1}自{1}[7]七漆寂[8]疾籍秩敵
n	[2]尼宜{1}誼疑倪[4]毅[6]藝二義議[8]逆
l	[2]來{1，動詞}黎釐狸離梨娌[4]李{1，姓}里理鯉禮[6]利痢歷曆[8]力{1}
ts	[5]祭際濟□{～tsi2：乳房}[7]積績[8]□{一些}
s	[1]西{1}犀[5]四{1}[7]析惜悉膝{1}[8]席夕
tɕ	[1]支知之[3]指{1}止趾只[5]至制志痣[7]織職植質
tɕʰ	[1]屍[2]持[3]恥齒[4]治[5]試{1，動詞}飼[6]痔[7][8]值{1}蟄[0]指{2，戒～}
ɕ	[1]詩施[2]時匙[3]屎豉矢[4]是□{一}[5]世{1}勢試{2}[6]示視市氏誓[7]適釋識式失室[8]十{1，二～}實食{1}
k	[1]枝肌[3]幾己紀[5]計季繼既記{1}[7]吉擊激[0]杞
kʰ	[2]棋旗奇祈鰭耆□{～菜}[3]起啟[5]器棄契{1}氣{1}[6]忌[8]極
x	[1]熙犧希[2]遲姨{2}□{生～：生意}[3]體喜[4]弟[5]戲[6]地{2}第{2}系係[7]後{1，背～}
∅	[1]衣醫伊[2]夷姨{1}[4]以已[5]意憶億液[6]異[7]一乙逸益[8]日{1，～本}易亦
#y	
p	[7]腹
pʰ	[2]扶匏[3]斧[4]補{1}[0]婦{1}
t	[8]滴{動詞}
tʰ	[1]蛆[2]儲[3]取[5]趣[6]聚
n	[2]愚虞牛{1}[4]語女{1}[6]遇[7]肉[8]玉獄
l	[2]驢[4]呂旅鋁汝□{木耳}[6]慮濾類[8]栗綠錄六{1}
tɕ	[1]豬朱珠硃[3]煮主褚[5]著{～作}注蛀[7]燭竹祝粥□{使勁塞}[8]
tɕʰ	[1]輸{1}[2]除廚櫥槌{1}□{泥～：泥水匠}[3]鼠□{捅}[5]處樹喙[6]住[7]槌{2}出畜[8]妯
ɕ	[1]書豎{動詞}舒[2]薯殊[3]暑水[5]稅[6]瑞[7]叔[8]熟屬蜀贖
k	[1]居車拘[3]矩舉[5]句鋸據記{2}劇
kʰ	[1]區坵[3]臼[4]具舅[6]舊□{拄杖}[7]菊曲麴[8]局
x	[1]輸{2，動詞}墟虛[2]□{雞虱}[3]雨{1}後{2，～門}許[4]苧[6]箸[7]畜蓄[8]直{形容詞}值{2}
∅	[1]瘀[2]儒如余於盂[4]羽宇禹雨{2}[6]欲芋裕乳預譽[7][8]育
#u	
p	[3]補{2}
pʰ	[1]鋪{動詞}[2]菩蒲葡脯[3]普浦□{空氣漲}[5]舖[6]部簿步[7]卜樸撲覆
m	[2]模[4]母忤[6]慕[7]目{1}[8]木目{2}
f	[1]夫膚乎[2]芙符胡湖蝴瑚葫[3]虎{1}戶{1}府撫[4]附負護[5]傅副富[6]婦{2}戶{2}互[7]訃福[8]服茯復伏
t	[1]都[3]賭肚[5]妒晝[7]䐁{底部}[8]□{用刀刺}
tʰ	[1]粗初燒{1}[2]屠圖[3]楚[5]醋[6]度渡{1}杜助[8]毒{1}獨{1}讀
n	[2]奴[6]怒[7]□{按、壓}
l	[2]盧爐鸕[4]魯滷□{捋袖}[6]路{二一七～}鷺露{1，寒～}[8]簏{抽屜}
ts	[1]租[3]祖組阻走[5]灶
s	[1]蘇酥穌梳疏[3]所數{動詞}[5]素數{名詞}[6][7]六{2}[8]
k	[1]姑菇{1，香～}[3]古估股鼓[5]固故顧雇[7]角{1}桷穀□{漱口}[8]
kʰ	[1]枯箍呼{動詞}[3]苦□{吐}[5]庫褲[6]□{蹲}[7]哭[8][0]虎{2}
ŋ	[2]吳[3]五[4]午[6]誤悟
x	[2]徒[3]土[4]□{他}[5]兔吐[6]渡{2}[7][8]毒{2}獨{2}
∅	[1]烏污[2]狐鬍[4]武舞鵡菇{2}□{（穀子）實的}[5]惡霧[6]務[7]□{遠指代詞}
#ɔ	
p	[1]波玻菠[7]博駁□{一次，輪換}[8]□{水濺出}
pʰ	[2]婆[7]□{半大雞}[8]薄雹
m	[1]摸[6]磨[7]幕[8]莫膜
f	[2]和{1}[3]伙[5]貨[6]禍[7]霍[8]獲
t	[1]多{1}[3]島[7]啄[8]斫
tʰ	[1]拖{1}搓{1}[5]錯銼[6]舵座[7]戳[8]濁鐲鑿
n	[1]□{～長}[2]捼[6]糯[7]諾[8]
l	[2]羅鑼腡[7]囉[8]落駱洛樂
ts	[3]左[5]做[7]作桌
s	[1]梭蓑[2]□{差、不好}[3]鎖[7]索朔縮唆[8]
k	[1]歌[5]各[6]哥{也念3}[7]合鴿角{2}桷覺擱閣[8]□{敲}
kʰ	[1]科[3]可[5]去[7]確殼[8]
ŋ	[2]鵝[6]餓[8]岳樂
x	[1]呵[2]何荷陀馱鉈[3]妥[6]賀過{1}[7]托[8]鶴學
∅	[1]阿{1}骯[7]惡握
#uɔ	
k	[1]鍋[3]果[5]過{2}[7]郭
kʰ	[1]窠{山谷}[4]□{燉，動詞}[5]課[7]擴
∅	[1]□{和，以及}
#yɔ	
p	[5]布[7]剝
m	[5]墓
tʰ	[1]□{～烏，～黑，又念tɕʰyɔ1}[6]褯{尿布}
n	[7]箬[8]弱虐
l	[8]略
ts	[7]爵
s	[6]□{雞～：夜盲}[7]削
tɕʰ	[5]厝[7]尺[8]著
ɕ	[4]□{砍柴；買肉}[7]拾[8]石
k	[7]腳钁
kʰ	[2]茄[7]卻□{腋窩}
x	[6]□{路}
∅	[6]夜{1}[7]約[8]藥
#ə	
p	[7]北柏[8]
pʰ	[7]逼迫魄[8]帛□{趴}
m	[7]默□{猜，回想}[8]密{2，形容詞}墨脈
f	[8]或
t	[7]得{1}德
tʰ	[2]慈瓷磁[3]此[4][5]菜次[6]字自{2}[7]測策賊[8]澤{1}□{上往下丟}
l	[2]□{黏滑}[4]□{傻}[6]膩[8]力{2}勒
ts	[1]栽資姿[3]子紫[5][6][7]側則責窄[8]
s	[1]司{1}獅師思私斯[2]詞祠[3]使史[5]賜刺四{2，～季}[6]巳士柿事治{殺魚}[7]色塞蝨膝{2}力{3}□{刺，名詞}
k	[1]□{追}[6][7]格革嗝[8]□{什麼}[0]個{1}
kʰ	[7]刻剋□{臺階}
ŋ	[2]蜈魚
x	[2]□{斜眼看}[6]戴{1，動詞}[7]□{太；很}[8]特
∅	[2]兒而[0]□{了1}
#uə	
k	[7]國
kʰ	[5]氣{2}
#a	
p	[1]巴芭疤[3]把[5]霸壩罷[7]百伯擘
pʰ	[1][2]爬扒琶杷耙{1}□{la2～：忘記}[3][4][5]帕[6]耙{2}[7][8]白
m	[2]麻{1}蟆□{陰性後綴}[3]媽{1}[4]馬碼[5]罵[7]媽{2，老～子：老太婆}[8]麥
f	[1]花[2]華[5]化[6]崋畫話{1}[8]劃
t	[1]爹[3]打
tʰ	[1]叉差[2]茶查搽[5]岔[7]坼[8]擇澤{2，光～}
n	[1]拿[7]□{把屎尿}[8]□{捉拿}
l	[1]拉[2]□{～pʰa2：忘記}
ts	[1]楂抓[5]榨炸[7]砟{壓住}
s	[1]砂紗痧[5]晒[7]□{（店）一間}□{稻穗}[8]
k	[1]家加枷耞傢[3]假[5]架價[7]隔[8]□{～木}
kʰ	[1]□{握拳}[6]□{全部}[7]客[8]□{用虎口掐}
ŋ	[2]牙芽衙[4]雅
x	[1]哈[2]蛤蝦霞[4]下[5]嫁[6]廈夏[7]嚇蝦{2}
∅	[1]阿{2}鴉[3]啞[5]亞[7]軛
#ia	
p	[7]壁
pʰ	[7]劈
f	[1]靴[7]□{雙手張開；用手急速撥動}
t	[7]摘
tʰ	[2]斜[3]且[5]笡{陡}[6]藉[7]拆[8]蓆
n	[1]□{～黃}[4]惹[7]額
l	[8]□{竹製圓形晒器}
ts	[3]姐[5]借□{伯母}[7]跡脊
s	[2]邪[3]寫[5]瀉[6]謝[7]錫[8]鵲
tɕ	[1]遮[3]者[5]蔗□{～tʰiam4}[7]隻
tɕʰ	[1]車[3]扯[7]赤勺
ɕ	[1]賒[3]捨[4]社{1}[6]社{2}射舍[7]□{～扁}[8]□{扛}
kʰ	[3]□{竹掃帚}[5]□{用炊帚清鍋子}[7]□{～豉}
x	[8]糴
∅	[2]耶爺[4]野也[6]夜{2，～學}[7]抑{～是：也是}
#ua	
k	[1]瓜[3]寡[5]掛卦褂[6]□{～赤、～辣}
kʰ	[1]誇[3]垮
∅	[1]挖[4]瓦[6]話{2}
#ie	
p	[1]□{瓦刀}[7]屄
pʰ	[2]排{1}牌簰便{～宜}[3]□{頭～：頭屑}[5]稗[8]別
m	[1]□{～爛}[4]買[6]賣[8]滅篾
f	[7]血[8]
v	[1]□{～光}[2]危{1，姓}[4]蕨[6]維[7]曰[8]月越粵悅閱
t	[3]底{2}[5][7]得□{很}□{給}
tʰ	[2]齊{2}[5]砌□{稗}[7]切□{～年：前年}[8]絕
n	[2]泥宜{2}[3]女{2}[5]艾翳[7]蟻孽[8]熱日{2}
l	[2]犁籬[7]□{V掉了}[8]例列烈裂□{擰}
