#i	
p	[1]碑卑悲[3]比[4]敝[5]閉秘[6]弊備
pʰ	[2]脾
b	[3]米[6]未味
t	[2]池[4]弟[5]帝[6]地
tʰ	[2]苔題啼[3]體[5]剃
l	[2]離尼[3]旅禮李理
ts	[1]支資脂之[3]紫止[5]濟志[6]治
tsʰ	[2]儲遲[3]取此始試[5]處刺[6]飼
s	[1]斯賜施尸詩[2]時[3]死[4]市是[5]世勢四[6]豉視事
dz	[2]如余娛兒疑[4]二[6]字
k	[1]居車支枝基機[2]旗[3]舉己[5]痣記[6]技
kʰ	[1]欺[2]渠奇棋期祈[3]起[5]去氣汽
h	[1]希[2]宜[3]許器喜[6]戲
∅	[1]依[2]移夷姨[3]已以[5]意[6]義
#iʔ	
b	[8]蜜
t	[7]滴
tʰ	[7]撤鐵
ts	[8]舌
kʰ	[7]缺
#u	
p	[4]婦[5]富
pʰ	[2]浮
b	[3]舞[6]霧
t	[1]都猪[2]除[6]箸
tʰ	[2]徒
l	[3]汝
ts	[1]諸朱珠[2]薯[3]主子[5]注[6]自
tsʰ	[2]徐厨[3]鼠[5]趣次
s	[1]書舒殊輸司思[2]詞祠[3]史
k	[1]孤龜[3]久[4]舅[5]鋸句[6]具舊
kʰ	[1]區
h	[1]呼虛膚[2]胡湖壺瓠魚扶[3]府[5]副[6]戶互護腐附
∅	[4]有
#a	
p	[1]巴疤[3]飽[5]霸壩
pʰ	[4]泡[5]怕
t	[5]罩
ts	[1]渣[3]早
tsʰ	[1]叉差[2]搽查柴[3]炒
s	[1]紗
k	[1]膠[3]攪[4]咬[5]教
kʰ	[3]巧
∅	[1]亞
#aʔ	
pʰ	[7]拍
t	[8]踏
tʰ	[7]塔
l	[8]臘
ts	[8]閘
s	[8]煠
k	[7]甲
∅	[7]鴨
#ia	
ts	[1]遮[3]姐[5]蔗
tsʰ	[1]車賒
s	[2]邪斜[3]寫舍社[5]瀉[6]謝
k	[5]寄
kʰ	[2]騎
h	[4]瓦
∅	[3]惹野[5]爺
#iaʔ	
p	[7]壁
t	[7]摘
tʰ	[7]拆
ts	[7]迹脊隻[8]食
s	[7]削錫
k	[8]屐
kʰ	[7]曲
h	[8]額
∅	[8]頁
#ua	
p	[5]簸
pʰ	[2]婆[5]破
b	[2]磨
t	[4]舵[5]帶[6]大
tʰ	[1]拖
l	[2]籮
ts	[3]紙
s	[1]沙
dz	[2]蛇
k	[1]歌[3]寡[5]蓋挂卦
kʰ	[1]誇
h	[2]華
∅	[1]蛙[3]我[4]畫
#uaʔ	
pʰ	[7]潑
dz	[8]熱
k	[7]割
kʰ	[7]闊
∅	[8]活
#o	
p	[1]波坡玻[2]婆[3]保寶[5]播報
pʰ	[4]抱
b	[2]禾無[6]磨冒帽
t	[1]多刀[3]朵島倒[6]代袋道導
tʰ	[2]陀駝馱桃淘陶[3]妥討[5]套
l	[2]羅鑼螺腡
ts	[3]左阻棗[4]坐[5]做[6]助造
tsʰ	[1]臊[2]鋤曹[3]楚[5]錯
s	[1]蓑蔬[3]鎖所嫂
k	[1]哥糕[3]稿[5]告
h	[2]河何荷和豪[3]好[5]好[6]賀號
∅	[5]奧
#oʔ	
p	[7]博駁[8]薄
t	[7]桌
tʰ	[7]托
l	[8]落
s	[7]索
∅	[7]惡
#io	
p	[2]表[3]表
pʰ	[5]票
t	[5]釣
tʰ	[1]挑
ts	[1]椒招[3]少
tsʰ	[5]笑
s	[1]燒[3]小
dz	[6]尿
k	[2]茄橋[5]叫[6]轎
h	[1]靴
∅	[2]搖窑[3]舀
#ioʔ	
t	[8]著
ts	[8]石
tsʰ	[7]赤尺
s	[7]惜[8]鐲
#e	
p	[2]爬[3]把
b	[3]馬
t	[2]茶
ts	[3]姐者
tsʰ	[4]且
k	[1]家加[3]假[5]架嫁價計
h	[2]蝦霞
∅	[3]啞[4]下厦[6]下夏
#eʔ	
p	[7]百柏伯[8]白
b	[8]麥
tsʰ	[7]策
s	[7]雪
k	[7]格隔
kʰ	[7]客
h	[7]嚇
#ue	
p	[1]杯飛[2]菠賠[4]倍[5]貝背
pʰ	[1]皮疲[2]培陪[4]被[5]配佩
b	[3]尾
ts	[5]最[6]罪
tsʰ	[1]炊
k	[1]瓜[3]果[5]過
kʰ	[5]課
h	[1]花恢灰[2]回[3]火[4]會[5]貨化歲
∅	[6]話
#ueʔ	
k	[7]刮
h	[7]血
#ai	
p	[2]排牌[3]擺[5]拜[6]敗
pʰ	[5]派
t	[5]戴
tʰ	[1]胎[5]態太泰[6]弟
l	[2]梨[4]裏[6]賴荔利
ts	[1]灾栽知[2]臍[3]宰指[5]再債際制
tsʰ	[1]差[2]財裁才[3]彩[5]菜蔡
s	[1]西師[3]屎使[4]柿
k	[1]階佳[5]介界戒繼
h	[3]海[6]害壞
∅	[1]哀[5]愛
#uai	
k	[1]乖[3]拐[5]怪
kʰ	[5]塊快
h	[2]懷槐淮
∅	[1]歪
#oi	
pʰ	[1]批
t	[1]低堆[2]蹄[3]底[6]第
tʰ	[1]堤梯[2]提[5]台替
l	[2]犁
ts	[2]齊[6]序
s	[3]洗[5]賽細稅
k	[1]該街鶏[3]改解
kʰ	[3]啓
h	[4]蟹
∅	[2]鞋[3]矮
#oiʔ	
p	[7]八
l	[8]笠
ts	[7]節[8]截
#au	
p	[1]包
pʰ	[3]跑[5]豹炮
t	[3]鬥鬥[5]晝[6]豆逗
tʰ	[1]偷[2]頭投[5]透
l	[1]澇[2]樓流劉留[3]腦[4]老藕[5]勞[6]鬧漏
ts	[1]糟[3]走[5]灶
tsʰ	[1]操抄[2]吵綢籌[3]草醜[5]臭
s	[1]臊[5]掃
k	[1]高交勾鈎[2]猴[3]搞狗九[5]够
kʰ	[3]考口[5]靠扣
h	[2]毫[3]校[6]孝效
∅	[1]歐[2]喉[3]嘔
#iau	
p	[1]標
t	[2]條
tʰ	[4]柱[5]跳
l	[2]療聊[3]了[6]料
ts	[1]焦朝[3]鳥[5]照
tsʰ	[2]巢
s	[1]消蕭[2]韶紹愁[5]數笑少
dz	[3]爪
k	[1]驕[3]繳
∅	[1]妖要[5]要
#ou	
p	[2]符扶[3]補斧[4]部[5]布[6]步
pʰ	[1]鋪[3]普[4]簿[5]菩鋪
b	[2]模[3]武[6]務
t	[2]圖[3]賭肚[4]肚[6]杜度渡鍍
tʰ	[2]屠途塗[3]土[5]兔
l	[2]奴盧爐[3]魯[4]鹵[6]路露
ts	[1]租[3]祖
tsʰ	[1]粗[5]醋
s	[1]蘇[5]素
k	[1]姑枯[3]古[5]故顧
kʰ	[1]箍[3]鼓苦[5]庫褲
h	[2]狐胡[3]虎[4]雨
∅	[1]烏[6]芋
#iu	
p	[1]彪
tʰ	[1]抽
l	[3]柳
ts	[1]周州[3]酒[5]咒[6]就
tsʰ	[1]初須秋[2]仇[3]手[6]樹
s	[1]梳修收[3]守[4]受壽授[5]秀綉獸
k	[5]救
kʰ	[2]求球
h	[1]休
∅	[1]優[2]郵由油猶[3]友[5]幼[6]又右
#ui	
