a
p[1]巴芭疤吧笆爬琶杷[2]爸八[3]把[5]坝欛罢
pʰ[2]拔[5]怕帕钯耙
m[1]妈[2]麻痲[3]马码[5]骂
f[2]法乏发伐筏罚
t[2]搭答达[3]打[5]大=
tʰ[2]他踏搨沓塔榻遢溻塌獭
n[2]哪{~吒}拿纳腊蜡镴捺辣瘌[3]挪哪{~里}拉垃[5]那
ts[2]杂轧[3]眨
tsʰ[2]擦
s[2]萨[3]洒傻撒晌
tʂ[1]渣[2]札闸煠扎铡[5]诈榨炸乍
tʂʰ[1]叉杈差{~别}[2]茶搽查插察[3]钗[5]岔茬
ʂ[1]沙纱痧砂[2]杀
x[1]𨉣虾-[5]吓-

aŋ
Ǿ[1]庵
p[1]班斑扳颁搬般邦帮浜[3]板版绑榜[5]扮办瓣半伴拌畔棒蚌谤傍蚌
pʰ[1]攀潘[2]盘庞滂旁螃[5]盼襻绊判叛胖
m[2]蛮芒瞒馒忙茫盲虻氓[3]满莽蟒[5]慢鳗漫幔蔓
f[1]方芳翻番藩[2]凡帆梵坊妨房防烦矾繁[3]肪仿纺访反[5]泛范犯放贩饭
t[1]耽丹单{~独}当{应~}裆[3]担{~东西}胆疸党挡档[5]担{~子}淡旦诞但弹蛋当{~铺}荡宕
tʰ[1]贪坍滩摊瘫汤[2]潭谭坛谈痰掸檀坛弹{~琴}堂棠螳唐糖塘[3]毯坦倘躺[5]探叹炭烫趟荡
n[2]南男婪蓝篮难兰拦栏郎廊狼螂[3]览揽榄缆懒囊朗[5]滥难烂浪
ts[1]簪粘赃脏{肮~}[3]攒[5]錾溅赞葬藏{西~}脏{内~}
tsʰ[1]参{~加}搀餐昌菖仓苍舱[2]蚕惭馋谗残藏{隐~}[3]惨[5]忏灿
s[1]三杉衫钐桑搡[2]裳[3]散{松~}伞陕磉嗓[5]散{~会}丧
tʂ[1]砧毡章樟蟑黏沾瞻占张[3]斩盏展掌长{~高}涨[5]暂站蘸绽栈战颤障瘴占灒帐胀账丈仗杖
tʂʰ[1]娼[2]缠蟾怅长{~短}肠场[3]产厂[5]唱倡畅
ʂ[1]搧商伤[2]蝉禅单{姓~}常尝[3]山赏偿闪[5]扇善膳上尚
z[2]然燃[3]瓤壤攘嚷染冉酿[5]让
