衢州杜澤		
#a		
p	[445]爸[45]擺[51]拜	
b	[213]排牌簰罷[231]敗	
pʰ	[51]剖派破	
t	[51]帶打	
d	[213]大	
tʰ	[445]拖{～貨；～車}[45]太泰	
ts	[445]齋[51]債	
s	[51]寨帥灑賽	
dz	[213]在才材纔豺財載	
tsʰ	[51]蔡	
k	[445]街[51]尬戒界芥	
kʰ	[445]揩[45]凱楷	
h	[45]蟹	
ɦ	[213]亥鞋	
n	[213]奶	
ŋ	[213]挨捱蟻[231]外艾	
l	[213]籮[231]癩賴[445]拉	
Ǿ	[45]矮[51]愛	
#o		
b	[231]稗	
s	[445]傻[45]所[51]曬	
tsʰ	[445]釵	
m	[213]買[231]賣	
n	[45]女{細～兒; ～兒家}	
#u		
p	[445]玻菠[45]布補譜[51]布怖	
b	[213]婆{外～}抱簿菩蒲部[231]埠孵步薄	
pʰ	[445]脯鋪[45]浦甫脯輔譜[51]捕普譜鋪	
f	[445]夫敷膚麩[45]斧府[51]付侮俯傅副{一～手套;～校長}否富府符腐腑舞訃賦赴附鵡	
v	[213]俘婦扶武浮無父芙釜[231]務撫	
t	[45]肚賭[51]堵妒拄	
d	[213]塗徒杜肚[231]渡	
tʰ	[45]土討[51]兔吐唾	
ts	[445]祖租[45]祖組[51]住	
s	[445]酥須[45]掃[51]朔素	
tsʰ	[445]粗[45]草[51]醋	
k	[445]哥孤歌蝸鍋[45]果{蘋～}狗古[51]估個{～體戶}古固故牯股過鋸雇顧鼓	
g	[213]厚	
kʰ	[445]枯棵科顆[45]苦[51]去可庫褲課	
h	[445]下[45]滸虎許{～願}[51]滬荷	
ɦ	[213]下何吾戶梧河荷吳武後[231]下禍護賀	
m	[213]無[231]霧	
n	[51]儒	
ŋ	[213]蜈魚[51]我	
l	[213]爐蘆虜鸕鹵[231]路露[51]賂	
Ǿ	[445]巫後汙烏{～龜}誣[45]五伍午啞	
#i		
p	[45]比[51]庇泌疿痹臂鄙閉陛	
b	[213]婢枇琵疲皮肥{～皂}脾蓖被[231]備幣弊敝斃篦蔽被避鐾	
pʰ	[445]批披[51]屁譬	
f	[445]妃翡非飛[51]匪廢榧疿肺費	
v	[213]唯微惟未維肥{～肉}味{～精}	
t	[445]低[45]抵[51]帝渧	
d	[213]啼堤弟提蹄題[231]地第遞隸	
tʰ	[51]屜替體	
tɕ	[445]稽[51]冀忌既	
ɕ	[445]兮奚希稀[45]璽	
ɦ	[213]以夷姨已沂異移肄遺飴	
m	[213]媚尾彌楣眉糜謎迷米[231]味{～道}[445]靡[51]米	
ȵ	[213]倪儀宜尼毅泥義藝蟻誼議[51]你擬義	
l	[213]來梨狸理璃籬里鯉黎犁李{指水果}[231]利勵慮濾痢離麗[51]吏呂履旅李{姓～}禮	
Ǿ	[445]依衣醫[45]倚椅[51]伊億意憶矣	
#y		
ɦ	[213]喻宇愈愉於榆淤漁盂禦羽與芋虞裕豫迂逾預余魚[231]遇裕	
ȵ	[213]娛寓愚遇[51]女{婦～}語	
Ǿ	[45]椅[51]禹	
#ou		
p	[445]波	
pʰ	[51]破	
t	[445]多都[45]朵躲	
d	[213]圖塗屠度徒渡舵途鍍駝杜{姓～}[231]大	
