#漢字	音標	解釋				
#簡稱	/	乐昌皈塘				
#全稱	/	乐昌皈塘话				
#版本	/	2022-5-31				
#聲母	/	#聲母順序，用逗號分開。如：b,p,m,f				
#韻母	/	#韻母順序，用逗號分開。如：a,o,e				
#聲調	/	13 1 1a 陰平 ꜀, 55 2 1b 陽平 ꜁, 33 3 2 上 ꜂, 21 5 3a 去  ꜂, 31 7 4a 入꜄#每個聲調包括：五度調值 八聲 四聲 漢字調類 四角調類，調內用空格分隔，調間用逗號分開。				
#說明	/	來源： 《中国语言资源保护工程采录展示平台》《宜章土话研究》#HTML格式，僅允許一行，用<br>換行				
数	ʃuə5					
主	tʃy3					
输	ʃy1					
树	ʃy5					
句	ku5					
区	kʰy1					
遇	y5					
雨	y3					
芋	uə5					
裕	y5					
胎	tʰua1					
台	tua2					
袋	tua5					
来	lɛ2					
菜	tʃʰua5					
财	tʃʰua2					
该	ka1					
改	ka3					
开	hua1					
海	hua3	大~				
海	ha3	~冲，当地地名				
爱	ŋai5					
贝	pu5					
带	ta5					
盖	kua5					
害	ha5					
拜	pa5					
排	pa2					
埋	ma2					
戒	ka5					
摆	pa3					
派	pʰa5					
牌	pa2					
买	ma3					
卖	ma5					
柴	tʃʰa2					
晒	ʃa5					
街	ka1					
解	ka3					
鞋	ha2					
蟹	kʰai1					
矮	a3					
败	pa5					
币	pi5					
制	tʃɿ5					
世	ʃɿ5					
艺	ni5					
艺	i5					
米	mi3					
低	tɛ1					
梯	tʰua1					
剃	tʰɛ5					
弟	ti5					
递	ti5					
泥	nɛ2					
犁	nɛ2					
西	ʃi1					
洗	ʃɛ3					
鸡	ki1					
溪	kʰi1					
契	kʰi5					
系	hi5					
配	pʰu5					
赔	pu2					
背	pu5					
煤	ŋ2					
妹	mɔ5					
对	tu5					
雷	lu2					
罪	tʃʰy5					
碎	ʃy5					
灰	hu1					
回	hu2					
外	ua5					
会	hu5					
怪	kua5					
块	kʰua3					
怀	hua2					
坏	hua5					
拐	kua3					
挂	kua5					
画	hua5					
快	kʰua5					
话	uɔ5					
话	hua5					
岁	ʃy5					
卫	uei5					
肺	fi5					
桂	ku5					
碑	pi1					
皮	pi2					
被	pi3					
紫	tʃɿ3					
刺	tʃʰɿ5					
知	tʃi1					
池	tʃʰɿ2					
纸	tʃɿ3					
寄	ki5					
骑	kʰi2					
义	ni5					
戏	kʰi5					
移	i2					
比	pi3					
屁	pʰi5					
鼻	pi5					
眉	mi2					
地	ti5					
梨	li2					
资	tʃɿ1					
死	ʃɿ3					
四	ʃɿ5					
迟	tʃʰɿ2					
师	ʃɿ1					
指	tʃɿ3					
二	ɛ5					
饥	ki1					
器	kʰi5					
姨	i2					
李	li3					
子	tʃɿ3					
字	tʃʰɿ5					
丝	ʃɿ1					
祠	tʃʰɿ2					
寺	ʃɿ5					
治	tʃʰɿ5					
柿	ʃɿ5					
事	ʃɿ5					
使	ʃa3					
使	ʃɿ3					
试	ʃɿ5					
时	ʃɿ2					
市	ʃɿ5					
耳	ɛ3					
记	ki5					
棋	kʰi2					
喜	hi3					
喜	kʰi3					
意	i5					
几	ki3					
气	kʰi5					
希	hi1					
衣	i1					
嘴	tʃy3					
嘴	tsu3	沈若云记载				
随	tʃʰy2					
吹	tʃʰy1					
垂	ʃy2					
规	ku1					
亏	kʰu1					
跪	kʰu3					
类	lu5					
醉	tʃy5					
追	tʃy1					
锤	tʃʰy2					
水	ʃy3					
水	su4	宜章方言研究记载				
龟	ku1					
季	ki5					
柜	kʰu5					
位	i5					
飞	fi1					
费	fi5					
肥	fi2					
尾	ŋ3					
味	i5					
味	uei5					
鬼	ku3					
贵	ku5					
围	y2					
胃	uei5					
宝	pɑu3					
抱	pɑu1					
毛	mɑu2					
帽	mɑu5					
刀	tɑu1					
讨	tʰɑu3					
桃	tɑu2					
道	tɑu5					
脑	nɑu3					
老	lɑu3					
早	tʃɑu3					
灶	tʃɑu5					
草	tʃʰɑu3					
糙	tʃʰɑu5					
造	tʃʰɑu5					
嫂	ʃɑu3					
高	kɑu1					
靠	kʰɑu5					
熬	ŋɑu2					
好	hɑu3					
号	hɑu5					
包	pɑu1					
饱	pɑu3					
炮	pʰɑu5					
猫	miɑu2					
闹	nɑu5					
罩	tʃɑu5					
抓	tʃua1					
抄	tʃʰɑu1					
交	kɑu1					
敲	kʰɑu1					
孝	hɑu5					
校	hɑu5					
表	piu1					
票	pʰiu5					
庙	miu5					
焦	tʃiu1					
小	ʃiu3					
笑	ʃiu5					
朝	tʃʰiu2					
照	tʃiu5					
烧	ʃiu1					
桥	kʰiu2					
轿	kʰiu5					
腰	iu1					
要	niu5					
摇	iu2					
鸟	tiu3					
鸟	niu3					
钓	tiu5					
条	tiu2					
条	hia3	一~鱼，沈若云记载，本字不明				
料	liu5					
箫	ʃiu1					
叫	kiu5					
母	muə3					
抖	tɛ3					
偷	tʰɛ1					
头	tɛ2					
头	tə2	在词尾时				
豆	tɛ5					
楼	lɛ2					
走	tʃɛ3					
凑	tʃʰɛ5					
钩	kɛ1					
狗	kɛ3					
够	kɛ5					
口	kʰɛ3					
藕	ŋɛ3					
后	hɛ5					
厚	hɛ3					
富	fuə5					
副	fuə5					
浮	fɛ2					
妇	fuə5					
流	li2					
酒	tʃi3					
修	ʃi1					
袖	tʃʰi5					
抽	tʃʰi1					
绸	tʃʰi2					
愁	tʃʰɛ2					
瘦	ʃɛ5					
州	tʃi1					
臭	tʃʰi5					
手	ʃi3					
寿	ʃi5					
九	ki3					
球	kʰi2					
舅	kʰi3					
旧	kʰi5					
牛	ni2					
休	ʃi1					
优	i3					
有	i3					
右	i5					
油	i2					
丢	tai1					
幼	i5					
贪	tʰa1					
潭	ta2					
南	na2					
蚕	tʃʰa2					
感	ka3					
含	ha2					
暗	ŋa5					
搭	tɔ7					
拉	lɔu1					
杂	tʃʰɔ3					
鸽	kɔu7					
盒	hɔ3					
胆	ta3					
毯	tʰa3					
淡	ta3					
蓝	la2					
三	ʃa1					
甘	ka1					
敢	ka3					
喊	ue3					
塔	tʰɔ7					
蜡	lɔ3					
赚	tʃʰuə5					
杉	ʃɔ1					
减	ka3					
咸	hia2					
插	tʃʰia7					
夹	kɔ7					
衫	ʃia1					
监	ka1					
岩	ŋa2					
甲	kɔ7					
鸭	ɔ7					
黏	nie2					
尖	tʃie1					
签	tʃʰie1					
占	tʃie5					
染	nie3					
钳	kʰie2					
验	nie5					
险	hie3					
厌	ie5					
炎	ie2					
盐	ie2					
接	tʃie7					
折	tʃie7					
叶	ie3					
剑	kie5					
欠	kʰie5					
严	nie2					
业	nie3					
点	tie3					
店	tie5					
添	tʰie1					
甜	tie2					
念	nie5					
嫌	hie2					
跌	tie7					
贴	tʰie7					
碟	tie3					
协	ʃie1	官话				
犯	fa5					
法	fɔ7					
品	pʰai3					
品	pʰeŋ3					
林	lai2					
浸	tʃai5					
心	ʃai1					
沉	tʃʰai2					
参	ʃia1					
针	tʃai1					
深	ʃai1					
任	ai5					
金	kai1					
琴	kʰai2					
音	ai1					
立	lei3					
集	tʃei7					
习	ʃei7					
汁	tʃei7					
十	ʃei3					
入	nie3					
入	y2					
急	kei7					
单	ta1					
炭	tʰa5					
弹	ta2					
难	na2					
兰	la2					
懒	la3					
烂	la5					
伞	ʃa3					
肝	ka1					
岸	ŋa5					
汉	ha5					
汗	ha5					
安	ŋa1					
达	tɔ7					
辣	lɔ3					
擦	tʃʰɔ7					
割	kɔ7					
扮	pa5					
办	pa5					
铲	tʃʰiu3					
铲	tʃʰaŋ3					
山	ʃia1					
产	tʃʰiu3					
产	tʃʰaŋ3					
间	ka1					
眼	nia3					
眼	ŋia4					
限	ha5					
八	pɔ7					
扎	tʃɔ3					
杀	ʃia7					
班	pia1					
板	pa3					
慢	ma5					
奸	ka1					
颜	ŋa2					
瞎	hɔ7					
变	pie5					
骗	pʰie5					
便	pie5					
棉	mie2					
面	mie5					
连	lie2					
剪	tʃie3					
浅	kʰie3					
浅	tʃʰie3					
钱	tʃʰie2					
鲜	ʃye1					
线	ʃie5					
缠	tʃʰie2					
战	tʃie5					
扇	ʃie5					
善	ʃie5					
件	kʰie5					
延	ie2					
别	pie3					
灭	mie3					
列	lie5					
撤	tʃʰia7					
舌	ʃie3					
设	ʃei7					
热	nie3					
杰	kie7					
孽	nie3					
建	kie5					
健	kie5					
言	nie2					
歇	hie7					
扁	pie3					
片	pʰie5					
面	mie5					
典	tie3					
天	tʰie1					
田	tie2					
垫	tie5					
年	nie2					
莲	lie2					
前	tʃʰie2					
先	ʃie1					
肩	ka1					
见	kie5					
牵	kʰie1					
显	hie3					
现	hie5					
烟	ie1					
憋	pei7					
篾	mie3					
铁	tʰie7					
捏	nia3					
节	tʃie7					
切	tʃʰie7					
结	kie7					
搬	pa2					
半	pa5					
判	pʰa5					
盘	pa2					
满	ma3					
端	tuə1					
短	tuə3					
断	tuə3					
暖	nuə3					
乱	luə5					
酸	ʃuə1					
算	ʃuə5					
官	kuə1					
宽	kʰuə1					
欢	huə1					
完	ye2					
换	huə5					
碗	uə3					
拨	pɔu7					
泼	pʰɔ7					
末	mɔu3					
脱	tʰua7					
夺	tɔu7					
阔	kʰua7					
阔	kʰɔu7					
活	hue3					
顽	uaŋ2					
滑	ya3					
挖	ua7					
闩	ʃuə1					
关	kuə1					
惯	kuə5					
还	ya2					
还	hai2					
弯	uaŋ1					
刷	ʃua7					
刷	ʃɔ7					
刮	kua7					
刮	kɔ7					
全	tʃʰye2					
选	ʃye3					
转	tʃye3					
传	tʃʰye2					
传	tʃʰye5					
砖	tʃye1					
船	ʃye2					
软	nye3					
卷	kye3					
圈	kʰye1					
权	kʰye2					
圆	ye2					
院	ye5					
铅	tʃʰie1					
绝	tʃʰye3					
雪	ʃye7					
反	fa3					
翻	fa1					
饭	fa5					
晚	ma3	白				
晚	uaŋ3	文				
万	ua5					
劝	kʰye5					
原	ye2					
冤	ye1					
园	ye2					
远	ye3					
发	fɔ7					
罚	fɔ3					
袜	mɔ3					
月	nye3					
越	ye3					
越	ye2					
县	hye5					
决	kye7					
缺	kʰye7					
血	hye7					
吞	tʰuə1					
吞	tʰeŋ1					
根	kia1					
恨	heŋ5					
恩	ia1					
贫	pai2					
民	mai2					
邻	lai2					
进	tʃai5					
亲	tʃʰai1					
新	ʃai1					
镇	tʃai5					
陈	tʃʰai2					
震	tʃeŋ5					
震	tʃeŋ1					
神	ʃai2					
身	ʃai1					
辰	ʃai2					
人	niai2					
认	niai5					
认	iai5					
紧	kai3					
银	niai2					
印	ai5					
引	iai3					
笔	pei7					
匹	pi2					
密	mei3					
栗	lau7					
七	tʃʰei7					
侄	tʃʰei3					
虱	ʃia7					
实	ʃei3					
失	ʃei7					
日	nie3					
吉	kie7					
一	ei7					
筋	kai1					
劲	kai5					
勤	kʰai2					
近	kʰai3					
隐	iai3					
本	peŋ3					
盆	peŋ2					
门	meŋ2					
墩	teŋ1					
嫩	leŋ5					
村	tʃʰeŋ1					
寸	tʃʰeŋ5					
孙	ʃeŋ1					
滚	keŋ3					
滚	kʰeŋ3					
困	kʰeŋ5					
婚	kʰeŋ1					
魂	heŋ2					
温	eŋ1					
卒	tʃau7					
骨	ku7					
轮	leŋ2					
俊	tʃeŋ5					
笋	ʃeŋ3					
准	tʃeŋ3					
春	tʃʰeŋ1					
唇	ʃeŋ2					
顺	ʃeŋ5					
纯	ʃeŋ2					
闰	ieŋ5					
均	keŋ1					
匀	ieŋ2					
律	lye5					
出	tʃʰau7					
橘	kye7					
分	feŋ1					
粉	feŋ3					
粪	feŋ5					
坟	feŋ2					
蚊	ueŋ2					
问	meŋ5					
军	keŋ1					
裙	kʰeŋ2					
熏	heŋ1					
云	ieŋ2					
运	ieŋ5					
佛	fau7					
物	uə5					
帮	pɔu1					
忙	mɔu2					
党	tɔu3					
汤	tʰɔu1					
糖	tɔu2					
浪	lɔu5					
仓	tʃʰɔu1					
钢	kɔu5					
糠	hɔu1					
薄	pɔu3					
摸	mɔu1					
托	tʰɔu7					
落	lɔu3					
作	tʃɔu7					
索	ʃɔu7					
各	kʰɔu7					
鹤	hɔu7					
恶	ɔu7					
娘	niu2					
两	liu3					
亮	liu5					
浆	tʃiu3					
抢	tʃʰiu3					
匠	tʃʰiu5					
想	ʃiu3					
像	ʃiu5					
张	tʃiu1					
长	tʃʰiu2					
装	tʃɔu1					
壮	tʃɔu5					
疮	tʃʰɔu1					
床	tʃʰɔu2					
霜	ʃɔu1					
章	tʃiu1					
厂	tʃʰiu3					
唱	tʃʰiu5					
伤	ʃɔu1					
尝	ʃiu2					
上	ʃɔu3					
让	iɔu5					
姜	kiu1					
响	hiu3					
向	hiu5					
秧	iu1					
痒	iɔu3					
样	iɔu5					
雀	tʃɔu7					
削	ʃi1	~笔				
削	ʃɔu7	剥~				
着	tʃɔu7					
勺	ʃɔu3					
弱	niu3					
弱	iɔu3					
脚	kiu7					
脚	kiuʔ7	来自宜章方言研究的记载				
约	iɔu3					
药	iɔu3					
光	kɔu1					
慌	hɔu1					
黄	uɔu2					
郭	kɔu7					
霍	hɔu7					
方	fɔu1					
放	fɔu5					
纺	fɔu3					
房	fɔu2					
防	fɔu2					
网	mɔu3					
狂	kʰɔu2					
王	uɔu2					
旺	uɔu5					
缚	fuə5					
绑	pɔu3					
胖	pʰaŋ5					
桩	tʃɔu1					
撞	tʃʰau5					
窗	tʃʰɔu1					
双	ʃɔu1					
江	kɔu1					
讲	kɔu3					
降	hɔu2					
项	ha5	～羽				
剥	pɔu7					
桌	tʃɔu7					
镯	tʃʰɔu5					
角	kɔu7					
壳	kʰɔu7					
学	hɔu3					
握	ɛ3					
朋	pia2					
灯	tia1					
等	tia3					
凳	tia5					
藤	tia2					
能	nia2					
层	tʃʰeŋ2					
僧	ʃia1					
肯	kʰia3					
肯	kʰeŋ3					
北	pia7					
墨	mia3					
得	tia7					
特	tʰia7					
贼	tʃʰia3					
塞	ʃia7					
刻	kʰia7					
黑	hia7					
冰	pai1					
证	tʃai5					
秤	tʃʰai5					
剩	ʃai5					
升	ʃai1					
兴	hai5					
逼	pei7					
力	lei3					
息	ʃei7					
直	tʃʰei3					
侧	tʃia7					
测	tʃʰia7					
色	ʃia7					
织	tʃei7					
食	ʃei3					
式	ʃei7					
极	kʰei7					
国	kye7					
或	hue3					
猛	mau3					
打	tɔ3					
冷	lia3					
生	ʃia1					
省	ʃeŋ3					
更	kia1					
梗	kɔu3					
梗	kia1					
坑	kʰia1					
硬	nia5					
行	hia2					
百	pia7					
拍	pʰia7					
白	pia3					
拆	tʃʰia7					
择	tʃia7	~菜				
择	tʃei7					
窄	tʃia7					
格	kia7					
客	kʰia7					
额	nia3	~头				
额	ŋɛ3	~外				
棚	pau2					
争	tʃia1					
耕	kia1					
麦	mia3					
摘	tʃia7					
策	tʃʰia7					
隔	kia7					
兵	pai1					
柄	pai5					
平	pai2					
病	pai5					
明	mai2					
命	mai5					
镜	kai5					
庆	kʰai5					
迎	ieŋ2					
影	iai3					
影	ai3					
剧	ky5					
饼	pai3					
名	mai2					
领	lai3					
井	tʃai3					
清	tʃʰai1					
静	tʃai5					
姓	ʃai5					
贞	tʃai1					
程	tʃʰai2					
整	tʃai3					
正	tʃai5					
声	ʃai1					
城	tʃʰai2					
轻	kʰai1					
赢	iai2					
积	tʃei7					
惜	ʃei7					
席	ʃei7					
尺	tʃʰɔ5					
石	ʃɔ3					
益	ei7					
瓶	peŋ2					
钉	tai1					
顶	tai3					
厅	tʰai3					
听	tʰai5					
停	tai2					
挺	tʰai3					
定	tai5					
零	lai2					
青	tʃʰai1					
星	ʃai1					
经	kai1					
形	hai2					
壁	pia5					
劈	pʰia7					
踢	tʰei7					
历	lei3					
锡	ʃei7					
击	kei7					
横	ya2					
划	hua5					
兄	hai1					
荣	iau2					
永	ieŋ3					
营	ieŋ2					
蓬	pau2					
东	tau1					
懂	tau3					
冻	tau5					
通	tʰau1					
桶	tʰau3					
痛	tʰau5					
铜	tau2					
动	tau5					
洞	tau5					
聋	lau2					
弄	lau5					
粽	tʃau5					
葱	tʃʰau1					
送	ʃau5					
公	kau1					
孔	kʰau3					
烘	heŋ1					
红	hau2					
翁	au1					
木	mau3					
读	tau3					
鹿	lau3					
族	tʃʰau3					
谷	kau7					
哭	hau7					
屋	au7					
冬	tau1					
统	tʰau3					
脓	nau2					
松	ʃau1					
宋	ʃau5					
毒	tau3					
风	fau1					
丰	fau1					
凤	fau5					
梦	mau5					
中	tau1	~心				
中	tʃau1	当~				
虫	tʃʰau2					
终	tʃau1					
充	tʃʰau1					
宫	kau1					
穷	kʰau2					
雄	hau2					
福	fau7					
服	fau3	~气				
服	fuə2	~务				
目	mau3					
六	lau3					
宿	ʃau7					
竹	tau7					
畜	kʰau7	六~				
畜	tʃʰau7	~生				
缩	ʃau7					
粥	tʃau7					
叔	ʃau7					
熟	ʃau3					
肉	niau3					
菊	kʰau7					
育	niɔu3					
封	fau1					
蜂	pʰau1	糖~				
蜂	fau1	马~				
缝	fau5					
浓	niau2					
龙	lau2					
松	tʃʰau2					
重	tʃʰau3					
肿	tʃau3					
种	tʃau5					
冲	tʃʰau1	~锋				
冲	ʃau1	田~，地名				
恭	kau1					
共	kʰau5					
凶	hau1					
拥	iɔŋ3					
容	iau2					
用	iau5					
绿	lau3					
足	tʃau7					
烛	tʃau7					
赎	ʃau3					
属	ʃau7					
曲	kʰau7					
局	kʰau7					
玉	y5					
粥	tsu2	白				
粥	tsəu1	文				
叔	su2					
熟	su2					
肉	lu2	白				
肉	ləu2	文				
菊	tɕy2					
育	lu2					
封	foŋ1					
蜂	foŋ1					
缝	foŋ5					
浓	loŋ2					
龙	loŋ2					
松	tsʰoŋ2					
重	tsoŋ5					
肿	tsoŋ3					
种	tsoŋ3					
冲	tsʰoŋ1					
恭	koŋ1					
共	koŋ5					
凶	ɕioŋ1					
拥	ioŋ1					
容	ioŋ2					
用	ioŋ5					
绿	lu2	白				
绿	ly5	文				
足	tsu2					
烛	tsu2					
赎	su2					
属	su2					
褥	lu3					
曲	tɕʰy2					
局	tɕy2					
玉	y5					
浴	y5					
妈	poŋ1	本字不明，沈若云记载				
昨	tʃʰou5	沈若云记载				
只	tʃie7	沈若云记载				
巴	pɔ1	沈若云记载				
睛	tsɐi1	沈若云记载				
朵	tou1	沈若云记载				
爸	pɔ5	沈若云记载				
㜷	ma3	或作嬭，姑母之意				
细	sɛ5	沈若云记载				
