cid	character	initial	final	tone	note
1	多	t	uə	31	
2	拖	th	uə	31	
3	大	t	a	352	
4	锣	l	uə	31	
5	左	ts	uə	314	听觉上为“降升降”调，调值接近[3143]。
6	歌	k	ə	31	
7	个	k	ə	352	
8	可	kh	ə	314	听觉上为“降升降”调，调值接近[3143]。
9	鹅	ŋ	ə	31	
10	饿	ŋ	ə	352	
11	河	x	ə	31	
12	茄	tɕh	ie	31	
13	破	ph	ə	352	
14	婆	ph	ə	31	
15	磨	m	ə	31	
16	磨	m	ə	352	
17	躲	t	uə	314	听觉上为“降升降”调，调值接近[3143]。
18	螺	l	uə	31	
19	坐	ts	uə	352	
20	锁	s	uə	314	听觉上为“降升降”调，调值接近[3143]。
21	果	k	uə	314	听觉上为“降升降”调，调值接近[3143]。
22	过	k	uə	352	
23	课	kh	ə	352	
24	火	x	uə	314	听觉上为“降升降”调，调值接近[3143]。
25	货	x	uə	352	
26	祸	x	uə	352	
27	靴	ɕ	ye	31	
28	把	p	a	314	听觉上为“降升降”调，调值接近[3143]。
29	爬	ph	a	31	
30	马	m	a	314	听觉上为“降升降”调，调值接近[3143]。
31	骂	m	a	352	
32	茶	tʂh	a	31	
33	沙	ʂ	a	31	
34	假	tɕ	ia	314	
35	嫁	tɕ	ia	352	
36	牙	∅	ia	31	
37	虾	ɕ	ia	31	
38	下	ɕ	ia	352	
39	夏	ɕ	ia	352	
40	哑	∅	ia	314	
41	姐	tɕ	ie	314	
42	借	tɕ	ie	352	
43	写	ɕ	ie	314	
44	斜	ɕ	ie	31	
45	谢	ɕ	ie	352	
46	车	tʂh	ə	31	
47	蛇	ʂ	ə	31	
48	射	ʂ	ə	352	
49	爷	∅	ie	31	
50	野	∅	ie	314	
51	夜	∅	ie	352	
52	瓜	k	ua	31	
53	瓦	∅	ua	314	
54	花	x	ua	31	
55	化	x	ua	352	听觉上为降调，调值接近[52]。
56	华	x	ua	31	
57	谱	ph	u	314	
58	布	p	u	352	
59	铺	ph	u	31	
60	簿	p	u	352	
61	步	p	u	352	
62	赌	t	u	314	
63	土	th	u	314	
64	图	th	u	31	
65	杜	t	u	352	
66	奴	n	u	31	
67	路	l	u	352	
68	租	ts	u	31	
69	做	ts	uə	352	
70	错	tsh	uə	352	听觉上为降调，调值接近[52]。
71	箍	k	u	31	
72	古	k	u	314	
73	苦	kh	u	314	听觉上为“降升降”调，调值接近[3143]。
74	裤	kh	u	352	
75	吴	∅	u	31	
76	五	∅	u	314	听觉上为“降升降”调，调值接近[3143]。
77	虎	x	u	314	听觉上为“降升降”调，调值接近[3143]。
78	壶	x	u	31	
79	户	x	u	352	
80	乌	∅	u	31	
81	女	n	y	314	
82	吕	l	y	314	
83	徐	ɕ	y	31	
84	猪	tʂ	u	31	
85	除	tʂh	u	31	
