片	区	小片	方言点	声母	韵母	调值	调类	备注
回	铜桂片		井冈山	f	i	11	阳平	
团	铜桂片		井冈山	tʰ	on	11	阳平	
困	铜桂片		井冈山	kʰ	un	53	去声	
国	铜桂片		井冈山	k	uɛk	2	阴入	
國	铜桂片		井冈山	k	uɛk	2	阴入	
團	铜桂片		井冈山	tʰ	on	11	阳平	
圜	铜桂片		井冈山	0	iɛn	11	阳平	
土	铜桂片		井冈山	tʰ	u	21	上声	
在	铜桂片		井冈山	tsʰ	oi	24	阴平	
地	铜桂片		井冈山	tʰ	i	53	去声	
坐	铜桂片		井冈山	tsʰ	o	24	阴平	
坑	铜桂片		井冈山	h	aŋ	24	阴平	
坣	铜桂片		井冈山	tʰ	ɔŋ	11	阳平	
坼	铜桂片		井冈山	tsʰ	ak	2	阴入	
垦	铜桂片		井冈山	kʰ	iɛn	21	上声	
埋	铜桂片		井冈山	m	ai	11	阳平	
域	铜桂片		井冈山	0	it	5	阳入	
基	铜桂片		井冈山	k	i	24	阴平	
埿	铜桂片		井冈山	n	ai	11	阳平	
堂	铜桂片		井冈山	tʰ	ɔŋ	11	阳平	
堆	铜桂片		井冈山	t	ui	24	阴平	
堖	铜桂片		井冈山	n	au	21	上声	
堦	铜桂片		井冈山	k	ai	24	阴平	
塊	铜桂片		井冈山	kʰ	uai	53	去声	
塔	铜桂片		井冈山	tʰ	ait	2	阴入	
墓	铜桂片		井冈山	m	u	53	去声	
墙	铜桂片		井冈山	tɕʰ	iɔŋ	11	阳平	
墨	铜桂片		井冈山	m	ɛk	5	阳入	
墬	铜桂片		井冈山	tʰ	i	53	去声	
墻	铜桂片		井冈山	tɕʰ	iɔŋ	11	阳平	
墾	铜桂片		井冈山	kʰ	iɛn	21	上声	
壁	铜桂片		井冈山	p	iak	2	阴入	
壄	铜桂片		井冈山	0	ia	24	阴平	
壞	铜桂片		井冈山	f	ai	53	去声	
壮	铜桂片		井冈山	ts	ɔŋ	53	去声	
壯	铜桂片		井冈山	ts	ɔŋ	53	去声	
声	铜桂片		井冈山	s/s	aŋ/ɿən	24/24	阴平/阴平	白读。<br>文读
备	铜桂片		井冈山	pʰ	i	53	去声	
外	铜桂片		井冈山	ŋ	oi	53	去声	外面、外公读音亦同。
多	铜桂片		井冈山	t	o	24	阴平	
夜	铜桂片		井冈山	0	ia	53	去声	
天	铜桂片		井冈山	tʰ	ɛn	24	阴平	
太	铜桂片		井冈山	tʰ	ai	53	去声	
夫	铜桂片		井冈山	f	u	24	阴平	
失	铜桂片		井冈山	s	ɿt	2	阴入	
头	铜桂片		井冈山	tʰ	ɛu	11	阳平	
夺	铜桂片		井冈山	tʰ	oit	5	阳入	
奎	铜桂片		井冈山	kʰ	ui	11	阳平	
奪	铜桂片		井冈山	tʰ	oit	5	阳入	
女	铜桂片		井冈山	ŋ	i	21	上声	
妇	铜桂片		井冈山	f	u	53	去声	
姓	铜桂片		井冈山	ɕ	iaŋ	53	去声	
姜	铜桂片		井冈山	k	iɔŋ	24	阴平	
姦	铜桂片		井冈山	k	an	24	阴平	
娘	铜桂片		井冈山	ŋ	iɔŋ	11	阳平	
婆	铜桂片		井冈山	pʰ	o	11	阳平	
婦	铜桂片		井冈山	f	u	53	去声	
媆	铜桂片		井冈山	n	un	53	去声	
嫁	铜桂片		井冈山	k	a	53	去声	
嫌	铜桂片		井冈山	ɕ	ian	11	阳平	
嫩	铜桂片		井冈山	n	un	53	去声	
嬾	铜桂片		井冈山	l	an	24	阴平	
字	铜桂片		井冈山	s	ɿ	53	去声	
孟	铜桂片		井冈山	m	uŋ	53	去声	
学	铜桂片		井冈山	h	ok	5	阳入	
學	铜桂片		井冈山	h	ok	5	阳入	
孼	铜桂片		井冈山	ŋ	iɛt	2	阴入	
孽	铜桂片		井冈山	ŋ	iɛt	2	阴入	
安	铜桂片		井冈山	0	on	24	阴平	
完	铜桂片		井冈山	v	on	11	阳平	
宗	铜桂片		井冈山	ts	uŋ	24	阴平	
官	铜桂片		井冈山	k	uon	24	阴平	
定	铜桂片		井冈山	tʰ	in	53	去声	
实	铜桂片		井冈山	s	ɿt	5	阳入	
客	铜桂片		井冈山	kʰ	ak	2	阴入	
宽	铜桂片		井冈山	kʰ	uon	24	阴平	
宾	铜桂片		井冈山	p	in	24	阴平	
寄	铜桂片		井冈山	k	i	53	去声	
密	铜桂片		井冈山	m	it	5	阳入	
寒	铜桂片		井冈山	h	on	11	阳平	
寞	铜桂片		井冈山	m	ok	5	阳入	
察	铜桂片		井冈山	tsʰ	ait	2	阴入	
實	铜桂片		井冈山	s	ɿt	5	阳入	
寨	铜桂片		井冈山	tsʰ	ai	53	去声	
寫	铜桂片		井冈山	ɕ	ia	21	上声	
寬	铜桂片		井冈山	kʰ	uon	24	阴平	
寴	铜桂片		井冈山	tɕʰ	in	24	阴平	
寻	铜桂片		井冈山	tɕʰ	in	11	阳平	
封	铜桂片		井冈山	f	uŋ	24	阴平	
射	铜桂片		井冈山	s	a	53	去声	
尊	铜桂片		井冈山	ts	un	24	阴平	
尋	铜桂片		井冈山	tɕʰ	in	11	阳平	
小	铜桂片		井冈山	ɕ	iau	21	上声	
尖	铜桂片		井冈山	tɕ	ian	24	阴平	
尺	铜桂片		井冈山	tsʰ	ak	2	阴入	
局	铜桂片		井冈山	kʰ	iuk	5	阳入	
层	铜桂片		井冈山	tsʰ	ɛn	11	阳平	
屋	铜桂片		井冈山	v	uk	2	阴入	
屎	铜桂片		井冈山	s	ɿ	21	上声	
展	铜桂片		井冈山	ts	an	21	上声	
層	铜桂片		井冈山	tsʰ	ɛn	11	阳平	
岁	铜桂片		井冈山	s	oi	53	去声	
岔	铜桂片		井冈山	tsʰ	a	24	阴平	
岸	铜桂片		井冈山	ŋ	an	53	去声	
峕	铜桂片		井冈山	s	ɿ	11	阳平	
嵠	铜桂片		井冈山	h	ai	24	阴平	
嵾	铜桂片		井冈山	s	ɛn	24	阴平	人参。
嶺	铜桂片		井冈山	l	iaŋ	24	阴平	
己	铜桂片		井冈山	k	i	21	上声	
帅	铜桂片		井冈山	s	ai	53	去声	
帋	铜桂片		井冈山	ts	ɿ	21	上声	
帒	铜桂片		井冈山	tʰ	oi	53	去声	
帖	铜桂片		井冈山	tʰ	iat	2	阴入	
帞	铜桂片		井冈山	m	ɛk	5	阳入	
帥	铜桂片		井冈山	s	ai	53	去声	
带	铜桂片		井冈山	t	ai	53	去声	
帬	铜桂片		井冈山	kʰ	iun	11	阳平	
席	铜桂片		井冈山	ɕ/tɕʰ	it/iak	5/5	阳入/阳入	主席<br>席子。
帮	铜桂片		井冈山	p	ɔŋ	24	阴平	
帳	铜桂片		井冈山	ts	ɔŋ	53	去声	
帶	铜桂片		井冈山	t	ai	53	去声	
常	铜桂片		井冈山	s	ɔŋ	11	阳平	
幕	铜桂片		井冈山	m	u	53	去声	
幫	铜桂片		井冈山	p	ɔŋ	24	阴平	
平	铜桂片		井冈山	pʰ/pʰ	iaŋ/in	11/11	阳平/阳平	白读。<br>文读
年	铜桂片		井冈山	ŋ	iɛn	11	阳平	
幹	铜桂片		井冈山	k	on	53	去声	干部。
幻	铜桂片		井冈山	f	an	53	去声	
幾	铜桂片		井冈山	k	i	21	上声	
应	铜桂片		井冈山	0	in	24	阴平	应当。
店	铜桂片		井冈山	t	ian	53	去声	
度	铜桂片		井冈山	tʰ	u	53	去声	
座	铜桂片		井冈山	tsʰ	o	53	去声	
廚	铜桂片		井冈山	tsʰ	u	11	阳平	
廠	铜桂片		井冈山	tsʰ	ɔŋ	21	上声	
廣	铜桂片		井冈山	k	ɔŋ	21	上声	
廧	铜桂片		井冈山	tɕʰ	iɔŋ	11	阳平	
建	铜桂片		井冈山	k	iɛn	53	去声	
开	铜桂片		井冈山	h/kʰ	oi/oi	24/24	阴平/阴平	
弌	铜桂片		井冈山	0	it	2	阴入	
弍	铜桂片		井冈山	ŋ	i	53	去声	
弓	铜桂片		井冈山	k	uŋ	24	阴平	
弟	铜桂片		井冈山	tʰ	ai	24	阴平	
弯	铜桂片		井冈山	v	an	24	阴平	
弱	铜桂片		井冈山	n	iok	5	阳入	
張	铜桂片		井冈山	ts	ɔŋ	24	阴平	
強	铜桂片		井冈山	kʰ	iɔŋ	11	阳平	
强	铜桂片		井冈山	kʰ	iɔŋ	11	阳平	
彎	铜桂片		井冈山	v	an	24	阴平	
归	铜桂片		井冈山	k	ui	24	阴平	
形	铜桂片		井冈山	ɕ	in	11	阳平	
彭	铜桂片		井冈山	pʰ	aŋ	11	阳平	
影	铜桂片		井冈山	0	iaŋ	21	上声	
役	铜桂片		井冈山	0	it	5	阳入	
待	铜桂片		井冈山	tʰ	oi	53	去声	
律	铜桂片		井冈山	l	it	5	阳入	
徐	铜桂片		井冈山	ɕ	i	11	阳平	
心	铜桂片		井冈山	ɕ	in	24	阴平	
忍	铜桂片		井冈山	ŋ	in	24	阴平	
忙	铜桂片		井冈山	m	ɔŋ	11	阳平	
快	铜桂片		井冈山	kʰ	uai	53	去声	
念	铜桂片		井冈山	ŋ	ian	53	去声	
忽	铜桂片		井冈山	f	uit	5	阳入	
怕	铜桂片		井冈山	pʰ	a	53	去声	
急	铜桂片		井冈山	k	it	2	阴入	
怪	铜桂片		井冈山	k	uai	53	去声	
恐	铜桂片		井冈山	kʰ	uŋ	21	上声	
恠	铜桂片		井冈山	k	uai	53	去声	
恨	铜桂片		井冈山	h	ɛn	53	去声	
恼	铜桂片		井冈山	n	au	21	上声	
悬	铜桂片		井冈山	ɕ	iɛn	11	阳平	
悲	铜桂片		井冈山	p	i	24	阴平	
情	铜桂片		井冈山	tɕʰ	in	11	阳平	
惜	铜桂片		井冈山	ɕ/ɕ	iak/it	2/2	阴入/阴入	白读。<br>文读
惠	铜桂片		井冈山	f	i	53	去声	
惡	铜桂片		井冈山	0	ok	2	阴入	
惨	铜桂片		井冈山	tsʰ	an	21	上声	
惯	铜桂片		井冈山	k	uan	53	去声	
惰	铜桂片		井冈山	tʰ	o	53	去声	
惱	铜桂片		井冈山	n	au	21	上声	
惹	铜桂片		井冈山	ŋ	ia	24	阴平	
愁	铜桂片		井冈山	tsʰ	ɛu	11	阳平	
愛	铜桂片		井冈山	0	oi	53	去声	
慘	铜桂片		井冈山	tsʰ	an	21	上声	
慢	铜桂片		井冈山	m	an	53	去声	
慣	铜桂片		井冈山	k	uan	53	去声	
懂	铜桂片		井冈山	t	uŋ	21	上声	
應	铜桂片		井冈山	0	in	24	阴平	应当。
懒	铜桂片		井冈山	l	an	24	阴平	
懶	铜桂片		井冈山	l	an	24	阴平	
懸	铜桂片		井冈山	ɕ	iɛn	11	阳平	
懽	铜桂片		井冈山	f	on	24	阴平	
戏	铜桂片		井冈山	ɕ	i	53	去声	
成	铜桂片		井冈山	s/tsʰ/tsʰ	aŋ/aŋ/ɿən	11/11/11	阳平/阳平/阳平	舞成<br>成三。<br>成功
战	铜桂片		井冈山	ts	an	53	去声	
戰	铜桂片		井冈山	ts	an	53	去声	
戲	铜桂片		井冈山	ɕ	i	53	去声	
戶	铜桂片		井冈山	f	u	53	去声	
戸	铜桂片		井冈山	f	u	53	去声	
戼	铜桂片		井冈山	m	au	21	上声	
房	铜桂片		井冈山	f	ɔŋ	11	阳平	
扇	铜桂片		井冈山	s	an	53	去声	
手	铜桂片		井冈山	ɕ	ieu	21	上声	
扯	铜桂片		井冈山	tsʰ	a	21	上声	
扶	铜桂片		井冈山	pʰ	u	11	阳平	
抓	铜桂片		井冈山	ts	a	24	阴平	
折	铜桂片		井冈山	ts	ɛt	2	阴入	
披	铜桂片		井冈山	pʰ	i	24	阴平	
抽	铜桂片		井冈山	tɕʰ	ieu	24	阴平	
拈	铜桂片		井冈山	ŋ	ian	24	阴平	
拏	铜桂片		井冈山	n	a	24	阴平	
拐	铜桂片		井冈山	k	uai	21	上声	
拕	铜桂片		井冈山	tʰ	o	24	阴平	
拜	铜桂片		井冈山	p	ai	53	去声	
拢	铜桂片		井冈山	l	uŋ	24	阴平	
拣	铜桂片		井冈山	k	an	21	上声	
括	铜桂片		井冈山	kʰ	uoit	2	阴入	
拯	铜桂片		井冈山	tsʰ	ɿən	21	上声	
拱	铜桂片		井冈山	k	iuŋ	21	上声	
拳	铜桂片		井冈山	kʰ	iɛn	11	阳平	
挂	铜桂片		井冈山	k	ua	53	去声	
挥	铜桂片		井冈山	f	i	24	阴平	
捉	铜桂片		井冈山	ts	ok	2	阴入	
捋	铜桂片		井冈山	l	oit	5	阳入	
捏	铜桂片		井冈山	n	ɛt	2	阴入	
捺	铜桂片		井冈山	n	ait	5	阳入	
掌	铜桂片		井冈山	ts	ɔŋ	21	上声	
排	铜桂片		井冈山	pʰ	ai	11	阳平	
掛	铜桂片		井冈山	k	ua	53	去声	
接	铜桂片		井冈山	tɕ	iat	2	阴入	
揀	铜桂片		井冈山	k	an	21	上声	
插	铜桂片		井冈山	tsʰ	ait	2	阴入	
換	铜桂片		井冈山	v	on	53	去声	
揩	铜桂片		井冈山	kʰ	ai	24	阴平	
揮	铜桂片		井冈山	f	i	24	阴平	
搜	铜桂片		井冈山	s	ɛu	24	阴平	
摊	铜桂片		井冈山	tʰ	an	24	阴平	
摘	铜桂片		井冈山	ts	ak	2	阴入	
摤	铜桂片		井冈山	tɕʰ	iɔŋ	21	上声	
撆	铜桂片		井冈山	pʰ	ɛt	2	阴入	
撇	铜桂片		井冈山	pʰ	ɛt	2	阴入	
撜	铜桂片		井冈山	tsʰ	ɿən	21	上声	
撦	铜桂片		井冈山	tsʰ	a	21	上声	
操	铜桂片		井冈山	tsʰ	au	24	阴平	
擔	铜桂片		井冈山	t	an	24	阴平	
攃	铜桂片		井冈山	tsʰ	ait	2	阴入	
攏	铜桂片		井冈山	l	uŋ	24	阴平	
攤	铜桂片		井冈山	tʰ	an	24	阴平	
支	铜桂片		井冈山	ts	ɿ	24	阴平	
收	铜桂片		井冈山	ɕ	ieu	24	阴平	
改	铜桂片		井冈山	k	oi	21	上声	
放	铜桂片		井冈山	f	ɔŋ	53	去声	
敓	铜桂片		井冈山	tʰ	oit	5	阳入	
敗	铜桂片		井冈山	pʰ	ai	53	去声	
敢	铜桂片		井冈山	k	an	21	上声	
敶	铜桂片		井冈山	tsʰ	ɿən	11	阳平	
斃	铜桂片		井冈山	p	i	53	去声	
斜	铜桂片		井冈山	tɕʰ	ia	11	阳平	
斤	铜桂片		井冈山	k	in	24	阴平	
斧	铜桂片		井冈山	f	u	21	上声	
新	铜桂片		井冈山	ɕ	in	24	阴平	
方	铜桂片		井冈山	f	ɔŋ	24	阴平	
旗	铜桂片		井冈山	kʰ	i	11	阳平	
日	铜桂片		井冈山	ŋ	it	2	阴入	
旧	铜桂片		井冈山	kʰ	ieu	53	去声	
旱	铜桂片		井冈山	h	on	24	阴平	
时	铜桂片		井冈山	s	ɿ	11	阳平	
旹	铜桂片		井冈山	s	ɿ	11	阳平	
昇	铜桂片		井冈山	s	ən	24	阴平	
昋	铜桂片		井冈山	k	ui	53	去声	
昌	铜桂片		井冈山	tsʰ	ɔŋ	24	阴平	
明	铜桂片		井冈山	m/m	iaŋ/in	11/11	阳平/阳平	白读。<br>文读
昏	铜桂片		井冈山	f	un	24	阴平	
易	铜桂片		井冈山	0	i	53	去声	容易、姓读音亦同。
星	铜桂片		井冈山	ɕ	in	24	阴平	
春	铜桂片		井冈山	tsʰ	un	24	阴平	
是	铜桂片		井冈山	h/s	ɛi/ɿ	53/53	去声/去声	
昼	铜桂片		井冈山	tɕ	ieu	53	去声	
時	铜桂片		井冈山	s	ɿ	11	阳平	
晕	铜桂片		井冈山	0	iun	24	阴平	
晝	铜桂片		井冈山	tɕ	ieu	53	去声	
晴	铜桂片		井冈山	tɕʰ	iaŋ	11	阳平	
智	铜桂片		井冈山	ts	ɿ	53	去声	
暈	铜桂片		井冈山	0	iun	24	阴平	
暖	铜桂片		井冈山	n	on	24	阴平	
暗	铜桂片		井冈山	0	an	53	去声	
暜	铜桂片		井冈山	tʰ	i	53	去声	
曐	铜桂片		井冈山	ɕ	in	24	阴平	
曲	铜桂片		井冈山	kʰ	iuk	2	阴入	
書	铜桂片		井冈山	s	u	24	阴平	
曹	铜桂片		井冈山	tsʰ	au	11	阳平	
替	铜桂片		井冈山	tʰ	i	53	去声	
最	铜桂片		井冈山	ts	ui	53	去声	
會	铜桂片		井冈山	f/v	i/oi	53/53	去声/去声	开会<br>不会。
月	铜桂片		井冈山	ŋ	iɛt	5	阳入	
有	铜桂片		井冈山	0	ieu	24	阴平	
服	铜桂片		井冈山	f	uk	5	阳入	
朚	铜桂片		井冈山	m	ɔŋ	11	阳平	
