pa	2	23	八
pʰa	2	23	爬
fa	2	23	華法發罰
ta	2	23	搭達
tʰa	2	23	踏塔
tsa	2	23	雜閘紮
sa	2	23	殺
tsʰa	2	23	茶插擦
ka	2	23	夾
xa	2	23	瞎
ma	5	45	罵
ŋa	2	23	牙
la	2	23	蠟辣
pa	3	51	把
fa	1	33	花
ta	5	45	大
sa	1	33	沙杉
ka	5	45	嫁
ma	3	51	馬
ŋa	3	51	啞
la	1	33	拉
fa	5	45	化畫話劃
ta	3	51	打
pə	2	23	百白
pʰə	2	23	拍
fə	2	23	或
tə	2	23	得
tʰə	2	23	特
tsə	2	23	折賊窄摘
sə	2	23	蛇舌設虱色
tsʰə	2	23	撤側測拆擇策
kə	2	23	格隔
kʰə	2	23	刻客
xə	2	23	黑
mə	2	23	墨麥
ŋə	2	23	額
lə	2	23	熱
Ǿə	2	23	兒
sə	5	45	射
tsʰə	1	33	車
kə	5	45	鋸
kʰə	5	45	去
Ǿə	5	45	二
Ǿə	3	51	耳
po	2	23	簿撥薄縛剝
pʰo	2	23	婆潑
to	2	23	奪
tʰo	2	23	脫托
tso	2	23	作著桌鐲
so	2	23	索
tsʰo	5	45	錯
ko	2	23	鴿割各郭角
kʰo	2	23	渴闊殼
xo	2	23	盒活
mo	2	23	磨末
lo	2	23	鑼螺落
Ǿo	2	23	河
pʰo	5	45	破
to	1	33	多
tʰo	1	33	拖
tso	5	45	坐做
so	3	51	鎖所
ko	1	33	歌
kʰo	5	45	課
xo	5	45	貨禍鶴霍
mo	1	33	摸
to	3	51	躲
tso	3	51	左
ko	5	45	個過
kʰo	3	51	可
xo	3	51	火
mo	5	45	磨
ko	3	51	果
pu	5	45	布步
pʰu	1	33	鋪
fu	2	23	壺浮佛福服
tu	2	23	讀
tʰu	2	23	圖
tsu	2	23	卒竹足燭
su	2	23	宿縮叔熟贖屬
tsʰu	2	23	除鋤出畜
ku	2	23	骨穀
kʰu	2	23	哭
mu	2	23	木目
lu	2	23	奴如入鹿肉綠褥
Ǿu	2	23	吳物屋
pʰu	3	51	譜
fu	5	45	戶付父富副婦
tu	5	45	杜
tʰu	3	51	土
tsu	1	33	租豬
su	1	33	書輸
tsʰu	1	33	初
ku	1	33	箍
kʰu	5	45	褲
mu	3	51	母
lu	5	45	路
Ǿu	1	33	烏
fu	3	51	虎府
tu	3	51	賭
tsu	5	45	柱住
su	5	45	數豎樹
tsʰu	3	51	族
ku	3	51	古
kʰu	3	51	苦
Ǿu	5	45	霧
tsu	3	51	主
su	3	51	鼠數
Ǿu	3	51	五武
pi	2	23	鼻筆逼壁
pʰi	2	23	皮匹劈
ti	2	23	笛
tʰi	2	23	踢
tɕi	2	23	集急及吉極積擊
ɕi	2	23	習息席錫
tɕʰi	2	23	騎棋七吃
mi	2	23	眉
ȵi	2	23	泥
li	2	23	犁梨立力曆
Ǿi	2	23	移姨一
pi	5	45	幣
pʰi	5	45	被屁
ti	1	33	低
tʰi	1	33	梯
tɕi	1	33	雞饑
ɕi	1	33	西希吸
tɕʰi	1	33	溪
mi	5	45	密
li	5	45	栗律
Ǿi	1	33	衣
pi	3	51	比
ti	5	45	弟遞地
tʰi	5	45	剃
tɕi	5	45	寄記季汁
ɕi	5	45	系戲惜
tɕʰi	5	45	契器氣
mi	3	51	米
li	3	51	李
Ǿi	5	45	藝蟻義意益
tɕi	3	51	幾
ɕi	3	51	洗喜
tɕy	2	23	橘菊
ɕy	2	23	徐
tɕʰy	2	23	渠
ȵy	3	51	女
Ǿy	2	23	魚余
tɕy	5	45	鋸句
ɕy	3	51	許
tɕʰy	1	33	區曲
Ǿy	5	45	遇芋裕玉浴
tɕy	3	51	舉局
tɕʰy	5	45	去
Ǿy	3	51	雨
tɕʰy	3	51	取
pai	5	45	拜敗
pʰai	2	23	排牌
fai	2	23	懷
tai	5	45	袋帶
tʰai	2	23	台
sai	1	33	塞
tsʰai	2	23	財柴
kai	1	33	該街
kʰai	1	33	開
xai	2	23	鞋還
mai	2	23	埋
ŋai	2	23	蟹岩
lai	2	23	來
Ǿai	3	51	矮
pai	3	51	擺
pʰai	5	45	派
fai	5	45	壞
tʰai	1	33	胎
sai	5	45	曬
tsʰai	5	45	菜
kai	5	45	蓋戒
xai	5	45	害
mai	5	45	賣
ŋai	5	45	愛
kai	3	51	改解
xai	3	51	海
mai	3	51	買
pau	1	33	包
pʰau	2	23	浮
tau	1	33	刀
tʰau	2	23	桃
tsau	5	45	灶罩照
sau	2	23	勺
tsʰau	2	23	朝
kau	1	33	高
kʰau	1	33	敲
xau	5	45	號孝
mau	2	23	毛
lau	2	23	繞
Ǿau	2	23	熬
pau	5	45	抱
pʰau	5	45	炮
tau	5	45	道
tʰau	3	51	討
tsau	3	51	早找
sau	1	33	燒
tsʰau	1	33	抄
kʰau	5	45	靠
xau	3	51	好
mau	1	33	貓
lau	5	45	鬧
pau	3	51	寶飽
sau	3	51	嫂
tsʰau	5	45	糙造
mau	5	45	帽
lau	3	51	腦老
tsʰau	3	51	草
pei	2	23	北
pʰei	2	23	賠
fei	2	23	回肥
mei	2	23	煤眉
lei	2	23	雷
pei	1	33	杯碑
pʰei	5	45	配
fei	1	33	灰飛
mei	5	45	妹
lei	5	45	類
pei	5	45	貝背
fei	5	45	會肺費
lei	3	51	呂
tou	5	45	豆
tʰou	2	23	頭
tsou	1	33	州粥
sou	5	45	瘦壽
tsʰou	2	23	綢愁
kou	1	33	鉤
kʰou	3	51	口
xou	5	45	後厚
lou	2	23	樓六
Ǿou	3	51	藕
tou	3	51	抖
tʰou	1	33	偷
tsou	3	51	走
sou	3	51	手
tsʰou	1	33	抽
