片	区	小片	方言点	声母	韵母	调值	调类	备注
墨	宁龙片		定南	m	ɛt	5	阳入	
墬	宁龙片		定南	tʰ	i	33	阳去	
墻	宁龙片		定南	tɕʰ	iɔŋ	213	阳平	
墾	宁龙片		定南	kʰ	ɛn	31	上声	
壁	宁龙片		定南	p	iak	2	阴入	
壄	宁龙片		定南	0	ia	31	上声	
壞	宁龙片		定南	f	ai	33	阳去	
壮	宁龙片		定南	ts	ɔŋ	53	阴去	
壯	宁龙片		定南	ts	ɔŋ	53	阴去	
声	宁龙片		定南	s/s	aŋ/ən	35/35	阴平/阴平	白读。<br>文读
备	宁龙片		定南	pʰ	i	33	阳去	
外	宁龙片		定南	ŋ	ɔi	33	阳去	外面、外公读音亦同。
多	宁龙片		定南	t	o	35	阴平	
夜	宁龙片		定南	0	ia	33	阳去	
天	宁龙片		定南	tʰ	iɛn	35	阴平	
太	宁龙片		定南	tʰ	ai	53	阴去	
夫	宁龙片		定南	f	u	35	阴平	
失	宁龙片		定南	s	ət	2	阴入	
头	宁龙片		定南	tʰ	ɛu	213	阳平	
夺	宁龙片		定南	tʰ	ɔit	5	阳入	
奎	宁龙片		定南	kʰ	ui	213	阳平	
奪	宁龙片		定南	tʰ	ɔit	5	阳入	
女	宁龙片		定南	n	i	31	上声	
妇	宁龙片		定南	f	u	33	阳去	
妹	寧龍片		定南	m	ɔi	53	陰去	
姐	寧龍片		定南	ts	i	31	上聲	
姓	宁龙片		定南	ɕ	iaŋ	53	阴去	
姜	宁龙片		定南	tɕ	iɔŋ	35	阴平	
姦	宁龙片		定南	k	an	35	阴平	
娘	宁龙片		定南	n	iɔŋ	213	阳平	
婆	宁龙片		定南	pʰ	o	213	阳平	
婦	宁龙片		定南	f	u	33	阳去	
媆	宁龙片		定南	n	ən	33	阳去	
嫁	宁龙片		定南	k	a	53	阴去	
嫌	宁龙片		定南	ɕ	ian	213	阳平	
嫩	宁龙片		定南	n	ən	33	阳去	
嬾	宁龙片		定南	l	an	35	阴平	
字	宁龙片		定南	s	ɿ	33	阳去	
孟	宁龙片		定南	m	ɯŋ	53	阴去	
季	寧龍片		定南	tɕ	i	53	陰去	
学	宁龙片		定南	h	ok	5	阳入	
學	宁龙片		定南	h	ok	5	阳入	
孼	宁龙片		定南	n	iɛt	2	阴入	
孽	宁龙片		定南	n	iɛt	2	阴入	
安	宁龙片		定南	0	ɔin	35	阴平	
完	宁龙片		定南	v	an	213	阳平	
宗	宁龙片		定南	ts	ɯŋ	35	阴平	
官	宁龙片		定南	k	uɔin	35	阴平	
定	宁龙片		定南	tʰ	in	33	阳去	
客	宁龙片		定南	kʰ	ak	2	阴入	
害	寧龍片		定南	h	ɔi	33	陽去	
家	寧龍片		定南	k	a	35	陰平	
容	寧龍片		定南	0	iɯŋ	213	陽平	
宽	宁龙片		定南	kʰ	uɔin	35	阴平	
宾	宁龙片		定南	p	in	35	阴平	
寄	宁龙片		定南	tɕ	i	53	阴去	
密	宁龙片		定南	m	it	5	阳入	
寒	宁龙片		定南	h	ɔin	213	阳平	
寞	宁龙片		定南	m	ok	5	阳入	
察	宁龙片		定南	tsʰ	ait	2	阴入	
寨	宁龙片		定南	tsʰ	ai	33	阳去	
寫	宁龙片		定南	ɕ	ia	31	上声	
寬	宁龙片		定南	kʰ	uɔin	35	阴平	
寴	宁龙片		定南	tɕʰ	in	35	阴平	
寻	宁龙片		定南	tɕʰ	in	213	阳平	
封	宁龙片		定南	f	ɯŋ	35	阴平	
射	宁龙片		定南	s	a	33	阳去	
尊	宁龙片		定南	ts	ən	35	阴平	
尋	宁龙片		定南	tɕʰ	in	213	阳平	
小	宁龙片		定南	ɕ	iau	31	上声	
尖	宁龙片		定南	tɕ	ian	35	阴平	
尺	宁龙片		定南	tsʰ	ak	2	阴入	
尾	寧龍片		定南	m	ui	35	陰平	
局	宁龙片		定南	tɕʰ	iɯk	5	阳入	
层	宁龙片		定南	tsʰ	ɛn	213	阳平	
屋	宁龙片		定南	v	ɯk	2	阴入	
屎	宁龙片		定南	s	ɿ	31	上声	
展	宁龙片		定南	ts	ɛn	31	上声	
層	宁龙片		定南	tsʰ	ɛn	213	阳平	
山	寧龍片		定南	s	an	35	陰平	
岁	宁龙片		定南	s	ɔi	53	阴去	
岔	宁龙片		定南	tsʰ	a	35	阴平	
岸	宁龙片		定南	ŋ	ɔin	33	阳去	
峕	宁龙片		定南	s	ɿ	213	阳平	
嵠	宁龙片		定南	ɕ	i	35	阴平	
嵾	宁龙片		定南	s	ɛn	35	阴平	人参。
嶺	宁龙片		定南	l	iaŋ	35	阴平	
左	寧龍片		定南	ts	o	31	上聲	
己	宁龙片		定南	tɕ	i	31	上声	
帅	宁龙片		定南	s	oə	53	阴去	
帋	宁龙片		定南	ts	ɿ	31	上声	
帐	寧龍片		定南	ts	ɔŋ	53	陰去	
帒	宁龙片		定南	tʰ	ɔi	33	阳去	
帖	宁龙片		定南	tʰ	iait	2	阴入	
帥	宁龙片		定南	s	oə	53	阴去	
带	宁龙片		定南	t	ai	53	阴去	
帬	宁龙片		定南	tɕʰ	in	213	阳平	
席	宁龙片		定南	ɕ/tɕʰ	it/iak	5/5	阳入/阳入	主席<br>席子。
帮	宁龙片		定南	p	ɔŋ	35	阴平	
帳	宁龙片		定南	ts	ɔŋ	53	阴去	
帶	宁龙片		定南	t	ai	53	阴去	
常	宁龙片		定南	s	ɔŋ	213	阳平	
幕	宁龙片		定南	m	o	53	阴去	
幫	宁龙片		定南	p	ɔŋ	35	阴平	
平	宁龙片		定南	pʰ/pʰ	iaŋ/in	213/213	阳平/阳平	白读。<br>文读
年	宁龙片		定南	n	iɛn	213	阳平	
幹	宁龙片		定南	k	ɔin	53	阴去	干部。
幻	宁龙片		定南	h	ɔin	33	阳去	
幼	寧龍片		定南	0	iu	53	陰去	
幾	宁龙片		定南	tɕ	i	31	上声	
应	宁龙片		定南	0	in	35	阴平	应当。
店	宁龙片		定南	t	ian	53	阴去	
度	宁龙片		定南	tʰ	u	33	阳去	
座	宁龙片		定南	tsʰ	o	35	阴平	
廚	宁龙片		定南	tsʰ	u	213	阳平	
廠	宁龙片		定南	tsʰ	ɔŋ	31	上声	
廣	宁龙片		定南	k	ɔŋ	31	上声	
廧	宁龙片		定南	tɕʰ	iɔŋ	213	阳平	
建	宁龙片		定南	tɕ	iɛn	53	阴去	
开	宁龙片		定南	h/kʰ	ɔi/ɔi	35/35	阴平/阴平	
弌	宁龙片		定南	0	it	2	阴入	
弍	宁龙片		定南	n	i	33	阳去	
弓	宁龙片		定南	k	ɯŋ	35	阴平	
弟	宁龙片		定南	tʰ/tʰ	ei/i	35/33	阴平/阳去	
张	寧龍片		定南	ts	ɔŋ	35	陰平	
弯	宁龙片		定南	v	an	35	阴平	
弱	宁龙片		定南	n	iɔk	5	阳入	
張	宁龙片		定南	ts	ɔŋ	35	阴平	
強	宁龙片		定南	tɕʰ	iɔŋ	213	阳平	
强	宁龙片		定南	tɕʰ	iɔŋ	213	阳平	
彎	宁龙片		定南	v	an	35	阴平	
归	宁龙片		定南	k	ui	35	阴平	
形	宁龙片		定南	ɕ	in	213	阳平	
彭	宁龙片		定南	pʰ	aŋ	213	阳平	
影	宁龙片		定南	0	iaŋ	31	上声	
役	宁龙片		定南	0	iɯk	5	阳入	
往	寧龍片		定南	v	ɔŋ	31	上聲	
待	宁龙片		定南	tʰ	ɔi	33	阳去	
律	宁龙片		定南	l	it	5	阳入	
徐	宁龙片		定南	tɕʰ	i	213	阳平	
得	寧龍片		定南	t	ɛt	2	陰入	
心	宁龙片		定南	ɕ	in	35	阴平	
忍	宁龙片		定南	n	in	35	阴平	
忙	宁龙片		定南	m	ɔŋ	213	阳平	
快	宁龙片		定南	kʰ	ai	53	阴去	
念	宁龙片		定南	n	ian	33	阳去	
忽	宁龙片		定南	f	ɛt	5	阳入	
怕	宁龙片		定南	pʰ	a	53	阴去	
急	宁龙片		定南	tɕ	it	2	阴入	
怪	宁龙片		定南	k	ai	53	阴去	
恐	宁龙片		定南	kʰ	ɯŋ	31	上声	
恠	宁龙片		定南	k	ai	53	阴去	
恨	宁龙片		定南	h	ɛn	53	阴去	
恩	寧龍片		定南	0	ɛn	35	陰平	
恼	宁龙片		定南	n	au	31	上声	
悬	宁龙片		定南	ɕ	iɔin	213	阳平	
悲	宁龙片		定南	p	ui	35	阴平	
情	宁龙片		定南	tɕʰ	in	213	阳平	
惜	宁龙片		定南	ɕ/ɕ	iak/it	2/2	阴入/阴入	白读。<br>文读
惠	宁龙片		定南	f	i	33	阳去	
惡	宁龙片		定南	0	ok	2	阴入	
惨	宁龙片		定南	tsʰ	an	31	上声	
惯	宁龙片		定南	k	an	53	阴去	
惰	宁龙片		定南	tʰ	o	33	阳去	
惱	宁龙片		定南	n	au	31	上声	
惹	宁龙片		定南	n	ia	31	上声	
愁	宁龙片		定南	tsʰ	əu	213	阳平	
愛	宁龙片		定南	0	ɔi	53	阴去	
感	寧龍片		定南	k	an	31	上聲	
慘	宁龙片		定南	tsʰ	an	31	上声	
慢	宁龙片		定南	m	an	33	阳去	
慣	宁龙片		定南	k	an	53	阴去	
懂	宁龙片		定南	t	ɯŋ	31	上声	
應	宁龙片		定南	0	in	35	阴平	应当。
懒	宁龙片		定南	l	an	35	阴平	
懶	宁龙片		定南	l	an	35	阴平	
懸	宁龙片		定南	ɕ	iɔin	213	阳平	
懽	宁龙片		定南	f	ɔin	35	阴平	
戏	宁龙片		定南	ɕ	i	53	阴去	
成	宁龙片		定南	s/tsʰ/tsʰ	aŋ/aŋ/ən	213/213/213	阳平/阳平/阳平	舞成<br>成三。<br>成功
战	宁龙片		定南	ts	ɛn	53	阴去	
戰	宁龙片		定南	ts	ɛn	53	阴去	
戲	宁龙片		定南	ɕ	i	53	阴去	
戴	寧龍片		定南	t	ai	53	陰去	
戶	宁龙片		定南	f	u	33	阳去	
戸	宁龙片		定南	f	u	33	阳去	
戼	宁龙片		定南	m	au	31	上声	
房	宁龙片		定南	f	ɔŋ	213	阳平	
扁	寧龍片		定南	p	iɛn	31	上聲	
扇	宁龙片		定南	s	ɛn	53	阴去	
手	宁龙片		定南	s	əu	31	上声	
扯	宁龙片		定南	tsʰ	a	31	上声	
扶	宁龙片		定南	pʰ	u	213	阳平	
抓	宁龙片		定南	ts	a	35	阴平	
折	宁龙片		定南	ts	ait	2	阴入	
披	宁龙片		定南	pʰ	i	35	阴平	
抽	宁龙片		定南	tsʰ	əu	35	阴平	
拈	宁龙片		定南	n	ian	35	阴平	
拏	宁龙片		定南	n	a	35	阴平	
拐	宁龙片		定南	k	ai	31	上声	
拕	宁龙片		定南	tʰ	o	35	阴平	
拜	宁龙片		定南	p	ai	53	阴去	
拢	宁龙片		定南	l	ɯŋ	31	上声	
拣	宁龙片		定南	k	an	31	上声	
括	宁龙片		定南	k	uɔit	2	阴入	
拯	宁龙片		定南	ts	ən	31	上声	
拱	宁龙片		定南	k	ɯŋ	31	上声	
拳	宁龙片		定南	tɕʰ	iɔin	213	阳平	
挂	宁龙片		定南	k	a	53	阴去	
挥	宁龙片		定南	f	i	35	阴平	
挺	寧龍片		定南	tʰ	in	31	上聲	
捉	宁龙片		定南	ts	ok	2	阴入	
捋	宁龙片		定南	l	ɔit	5	阳入	
捏	宁龙片		定南	n	iɛt	2	阴入	
捺	宁龙片		定南	n	ait	5	阳入	
掌	宁龙片		定南	ts	ɔŋ	31	上声	
排	宁龙片		定南	pʰ	ai	213	阳平	
掛	宁龙片		定南	k	a	53	阴去	
接	宁龙片		定南	tɕ	iait	2	阴入	
揀	宁龙片		定南	k	an	31	上声	
插	宁龙片		定南	tsʰ	ait	2	阴入	
換	宁龙片		定南	v	ɔin	33	阳去	
揩	宁龙片		定南	kʰ	ai	35	阴平	
揮	宁龙片		定南	f	i	35	阴平	
搜	宁龙片		定南	s	ɛu	35	阴平	
摊	宁龙片		定南	tʰ	an	35	阴平	
摘	宁龙片		定南	ts	ak	2	阴入	
摤	宁龙片		定南	tɕʰ	iɔŋ	31	上声	
撆	宁龙片		定南	pʰ	iɛt	2	阴入	
撇	宁龙片		定南	pʰ	iɛt	2	阴入	
撜	宁龙片		定南	ts	ən	31	上声	
撦	宁龙片		定南	tsʰ	a	31	上声	
操	宁龙片		定南	tsʰ	au	35	阴平	
擔	宁龙片		定南	t	an	35	阴平	
攃	宁龙片		定南	tsʰ	ait	2	阴入	
攏	宁龙片		定南	l	ɯŋ	31	上声	
攤	宁龙片		定南	tʰ	an	35	阴平	
支	宁龙片		定南	ts	ɿ	35	阴平	
收	宁龙片		定南	s	əu	35	阴平	
改	宁龙片		定南	k	ɔi	31	上声	
放	宁龙片		定南	f	ɔŋ	53	阴去	
敏	寧龍片		定南	m	in	31	上聲	
敓	宁龙片		定南	tʰ	ɔit	5	阳入	
敗	宁龙片		定南	pʰ	ai	33	阳去	
教	寧龍片		定南	k	au	53	陰去	
敢	宁龙片		定南	k	an	31	上声	
敲	寧龍片		定南	kʰ	au	35	陰平	
斃	宁龙片		定南	p	i	33	阳去	
斜	宁龙片		定南	tɕʰ	ia	213	阳平	
斤	宁龙片		定南	tɕ	in	35	阴平	
斧	宁龙片		定南	pʰ	u	31	上声	
方	宁龙片		定南	f	ɔŋ	35	阴平	
旗	宁龙片		定南	tɕʰ	i	213	阳平	
日	宁龙片		定南	n	it	2	阴入	
旧	宁龙片		定南	tɕʰ	iu	33	阳去	
旱	宁龙片		定南	h	ɔin	35	阴平	
时	宁龙片		定南	s	ɿ	213	阳平	
旹	宁龙片		定南	s	ɿ	213	阳平	
昇	宁龙片		定南	s	ən	35	阴平	
昋	宁龙片		定南	k	ui	53	阴去	
昌	宁龙片		定南	tsʰ	ɔŋ	35	阴平	
明	宁龙片		定南	m/m	iaŋ/in	213/213	阳平/阳平	白读。<br>文读
昏	宁龙片		定南	f	ən	35	阴平	
易	宁龙片		定南	0/0	i/i	33/53	阳去/阴去	容易<br>姓。
星	宁龙片		定南	ɕ/ɕ	iaŋ/in	35/35	阴平/阴平	
春	宁龙片		定南	tsʰ	ən	35	阴平	
是	宁龙片		定南	h/s	ei/ɿ	33/33	阳去/阳去	
昼	宁龙片		定南	ts	əu	53	阴去	
時	宁龙片		定南	s	ɿ	213	阳平	
晕	宁龙片		定南	0	in	35	阴平	
晝	宁龙片		定南	ts	əu	53	阴去	
晴	宁龙片		定南	tɕʰ	iaŋ	213	阳平	
智	宁龙片		定南	ts	ɿ	53	阴去	
暈	宁龙片		定南	0	in	35	阴平	
暖	宁龙片		定南	n	ɔin	35	阴平	
暗	宁龙片		定南	0	an	53	阴去	
暜	宁龙片		定南	tʰ	ei	33	阳去	
曐	宁龙片		定南	ɕ/ɕ	iaŋ/in	35/35	阴平/阴平	
