// HSD Syllabary Data Partition
// 地区：山西省-晉城市-城區
// 来源：沈慧雲《晉城方言志》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	山西省-晉城市-城區
@SRC	沈慧雲《晉城方言志》

@INI	p	pʰ	m	t	tʰ	n	l	tɕ	tɕʰ	ɕ	∅
@FIN	i
@TON	陰平	33
@TON	陽平	113
@TON	上聲	113
@TON	去聲	53
@TON	輕聲	0

// Initial	Final	Tone	CharList (Space separated)
p	i	上聲	彼 俾 鄙 比 秕 陛
p	i	去聲	敝 蔽 弊 幣 斃 避 篦{~梳} 秘{~密} 備 閉
pʰ	i	陰平	批 披
pʰ	i	陽平	皮 疲 琵{~琶} 枇{~杷}
pʰ	i	上聲	脾 庇 痹
pʰ	i	去聲	屁
m	i	陰平	咪 眯
m	i	陽平	迷 糜 彌 眉 名 銘 鳴
m	i	上聲	米 靡 媚 閩 憫{憐~} 敏{~聰}
m	i	去聲	泌 謎{又}
t	i	陰平	低 提{又，~起} □{這，~朵兒}
t	i	上聲	底 抵
t	i	去聲	地 帝 弟 第 遞
t	i	輕聲	的{蓋~}
tʰ	i	陰平	梯
tʰ	i	陽平	堤 海{~蹄} 題 蹄 提
tʰ	i	上聲	體
tʰ	i	去聲	替 涕 剃 屜
n	i	陰平	□{那，~朵兒}
n	i	陽平	尼 泥 寧{安~}
n	i	上聲	你
n	i	去聲	膩 賃 佞 寧{姓}
l	i	陽平	犁 黎 離 籬 釐 狸{野貓}
l	i	上聲	李 裏{~外 公~} 理 鯉
l	i	去聲	例 厲 勵 麗 隸 荔 利 痢 吏
tɕ	i	陰平	雞{又，公~} 稽 飢 肌 幾{茶~ ~乎} 基 訊 戟 屐 箕
tɕ	i	上聲	己 幾{~個} 紀{又，年~}
tɕ	i	去聲	祭 際 濟 劑 系{~鞋帶} 技 妓 寄 冀 紀{~律} 記 忌 既 季 妗
tɕʰ	i	陰平	妻 欺 期 棲
tɕʰ	i	陽平	齊 臍 奇 騎 岐 祁 鰭 其 棋 旗
tɕʰ	i	上聲	啟 企 起 杞 豈
tɕʰ	i	去聲	砌 契 器 棄 氣 汽
tɕʰ	i	輕聲	箕{又}
ɕ	i	陰平	西 犀 溪 奚 兮 犧牲 熙 希 稀
ɕ	i	上聲	畦 洗 璽 徙 喜 嬉
ɕ	i	去聲	細 系{關係 聯繫} 戲
∅	i	陰平	衣 依 醫 倚 揖
∅	i	陽平	宜 誼 移 遺 逸 抑 夷 姨 疑 凝 益{有~} 沂 譯{翻~} 逆 刈 疫 役
∅	i	上聲	羽 縊 蟻 肆 擬{~定} 矣 已 以
∅	i	去聲	義 儀 易 藝 意 億 憶 毅 姨{又}
// HSD Syllabary Data Partition
// 地区：山西省-晉城市-城區
// 来源：沈慧雲《晉城方言志》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	山西省-晉城市-城區
@SRC	沈慧雲《晉城方言志》

@INI	p	pʰ	m	t	tʰ	n	l	tɕ	tɕʰ	ɕ	∅
@FIN	io
@TON	陰平	33
@TON	陽平	113
@TON	上聲	113
@TON	去聲	53

// Initial	Final	Tone	CharList (Space separated)
p	io	陰平	膘 標 彪
p	io	上聲	表
p	io	去聲	鰾{~膠}
pʰ	io	陰平	飄 漂{~流}
pʰ	io	陽平	嫖 瓢
pʰ	io	去聲	票 漂{又，~亮}
m	io	陽平	苗 描 瞄 矛{又，~子槍}
m	io	上聲	藐 渺 杳
m	io	去聲	妙 廟 繆{姓}
t	io	陰平	刁 貂 雕 凋
t	io	去聲	釣 吊 掉 調{音~，~動}
tʰ	io	陰平	挑{~刺}
tʰ	io	陽平	條 調{~和}
tʰ	io	上聲	挑{又，~破}
tʰ	io	去聲	跳 眺
n	io	上聲	鳥
n	io	去聲	尿
l	io	陽平	聊 遼 撩 瞭 燎 療 寥
l	io	上聲	了{~結，~解}
l	io	去聲	料 尥 廖
tɕ	io	陰平	交 郊 膠 教{~書} 焦 蕉 驕 嬌 澆 繳{上~} 椒
tɕ	io	上聲	絞 狡 餃 攪 僥 皎 矯 較
tɕ	io	去聲	教{~育} 校{又，~對} 酵 窖 覺{又，睡~} 叫 轎
tɕʰ	io	陰平	敲 繰{~邊} 悄 鵲{又} 雀{又}
tɕʰ	io	陽平	樵 瞧 喬 僑 橋 蕎
tɕʰ	io	上聲	巧
tɕʰ	io	去聲	俏 竅
ɕ	io	陰平	消 宵 硝 銷 囂 蕭 簫
ɕ	io	上聲	小 曉
ɕ	io	去聲	孝 效 校 學{~笑} 鞘
∅	io	陰平	喲 妖 邀 腰 要{~求} 餚 淆
∅	io	陽平	搖 謠 窯 姚 堯
∅	io	上聲	咬 舀
∅	io	去聲	耀 躍 要{重~} 鷂
// HSD Syllabary Data Partition
// 地区：山西省-晉城市-城區
// 来源：沈慧雲《晉城方言志》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	山西省-晉城市-城區
@SRC	沈慧雲《晉城方言志》

@INI	l	tɕ	tɕʰ	ɕ	∅
@FIN	ioŋ
@TON	陰平	33
@TON	陽平	113
@TON	上聲	113
@TON	去聲	53

// Initial	Final	Tone	CharList (Space separated)
l	ioŋ	上聲	隆 龍
tɕ	ioŋ	上聲	迥{~然}
tɕ	ioŋ	去聲	縱{放~} 慫{~恿} 粽
tɕʰ	ioŋ	陰平	從{又，~容}
tɕʰ	ioŋ	上聲	瓊 窮 從{跟~}
ɕ	ioŋ	陰平	兄 嵩 松 胸 凶{吉~}
ɕ	ioŋ	陽平	熊 雄
ɕ	ioŋ	去聲	誦 頌 訟
∅	ioŋ	陰平	雍 癰 擁 庸
∅	ioŋ	陽平	融 容 蓉 溶
∅	ioŋ	上聲	永 泳 詠 湧 勇 踴
∅	ioŋ	去聲	用
// HSD Syllabary Data Partition
// 地区：山西省-晉城市-城區
// 来源：沈慧雲《晉城方言志》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	山西省-晉城市-城區
@SRC	沈慧雲《晉城方言志》

@INI	l	tɕ	tɕʰ	ɕ	∅
@FIN	iɑ
@TON	陰平	33
@TON	陽平	113
@TON	上聲	113
@TON	去聲	53
@TON	輕聲	0

// Initial	Final	Tone	CharList (Space separated)
l	iɑ	上聲	倆
tɕ	iɑ	陰平	家 加 痂 家{~俱} 佳 嘉{~陵江}
tɕ	iɑ	上聲	假{真~} 賈
tɕ	iɑ	去聲	假{又，放~} 架 駕 嫁 稼 價 □{老~兒：老頭兒}
tɕʰ	iɑ	上聲	恰{~當，~好}
ɕ	iɑ	陰平	蝦
ɕ	iɑ	陽平	霞 瑕 遐 暇 峽{山~}
ɕ	iɑ	去聲	下{上~} 夏{春~} 嚇{又，~一跳}
∅	iɑ	陰平	鴉 丫{~頭} 天{~} 崖 山{~}
∅	iɑ	陽平	牙 芽 衙{~門} 涯
∅	iɑ	去聲	亞 軋{又，~花} 鴨
∅	iɑ	輕聲	呀
// HSD Syllabary Data Partition
// 地区：山西省-晉城市-城區
