tsɿ	1	姿资咨滋辎孜恣
tsɿ	3	子仔耔姊滓
tsɿ	5	自字
tsʰɿ	1	疵
tsʰɿ	2	慈辞词磁瓷雌
tsʰɿ	3	此
tsʰɿ	5	次刺秩饲茨赐
sɿ	1	思司私斯撕丝师狮蛳鸶
sɿ	3	死
sɿ	5	事四肆似寺
tʂʅ	1	之知芝枝脂肢蜘
tʂʅ	3	只指止纸址趾
tʂʅ	5	志翅直侄职智至致治制炙值植殖执痔置滞稚挚帜掷质窒
tʂʰʅ	1	痴蚩
tʂʰʅ	2	迟驰池持侈弛
tʂʰʅ	3	耻齿
tʂʰʅ	5	吃尺赤
ʂʅ	1	尸诗施
ʂʅ	2	时匙
ʂʅ	3	史使驶始屎
ʂʅ	5	是豉湿失矢十什拾石识食蚀实市柿视世示试恃誓逝势氏室释饰式拭轼弑
ʐʅ	5	日入{白，~白}
pi	3	比
pi	5	笔逼鼻必闭币憋
pʰi	1	屄
pʰi	2	皮
pʰi	3	鄙痞庇
pʰi	5	屁
mi	1	咪
mi	2	迷
mi	3	米
mi	5	密觅
ti	1	低爹
ti	3	底抵氐
ti	5	地滴的{目~}敌弟第帝递蒂
tʰi	1	梯锑
tʰi	2	提堤屉题
tʰi	3	体
tʰi	5	惕缔踢涕剃
ni	1	的{白}
ni	2	泥离疑宜谊
ni	3	里你礼李
ni	5	力议义仪
tɕi	1	几企奇{~数}鸡基
tɕi	3	姐几挤己起{白，想~}
tɕi	5	及吉极级缉剂济计记去{白}
tɕʰi	1	妻溪欺
tɕʰi	2	其齐奇骑
tɕʰi	3	启岂起
tɕʰi	5	七膝戚讫迄气汽器
ɕi	1	西希些
ɕi	3	洗喜
ɕi	5	细泣夕汐昔蜡婿媳系戏
i	1	衣医依伊
i	2	移遗
i	3	椅
i	5	一乙
kʰi	5	去{白}
puᶹ	1	逋晡
puᶹ	3	补捕
puᶹ	5	布卜{萝~}步部怖簿不
pʰuᶹ	1	铺{~床}
pʰuᶹ	2	蒲葡
pʰuᶹ	3	浦甫谱普
pʰuᶹ	5	卜{~卦}铺扑仆瀑曝
muᶹ	2	牟模{~子}
muᶹ	3	母姆拇
muᶹ	5	木目牧沐苜睦穆
tuᶹ	1	都
tuᶹ	3	睹肚{~子}赌堵犊
tuᶹ	5	杜独读毒度妒肚渡镀督
tʰuᶹ	2	图涂屠途徒
tʰuᶹ	3	吐土
tʰuᶹ	5	突秃兔
nuᶹ	1	噜
nuᶹ	2	奴驴卢泸颅芦炉庐
nuᶹ	3	鲁努橹虏戮
nuᶹ	5	路六律陆绿怒鹭鹿辘麓漉录禄碌露氯
tsuᶹ	1	租
tsuᶹ	3	祖组阻殂
tsuᶹ	5	做助
tsʰuᶹ	1	粗初
tsʰuᶹ	2	锄
tsʰuᶹ	3	础楚
tsʰuᶹ	5	醋族簇促
suᶹ	1	苏梳疏蔬酥
suᶹ	3	数
suᶹ	5	素数{~目}速漱诉
tʂuᶹ	1	朱猪株蛛诸珠
tʂuᶹ	3	主煮
tʂuᶹ	5	注竹烛逐竺住蛀驻苎祝筑著铸矗触
tʂʰuᶹ	2	厨储橱躇贮除
tʂʰuᶹ	3	杵处{~理}褚
tʂʰuᶹ	5	出处畜绌黜
ʂuᶹ	1	书输抒舒枢殊
ʂuᶹ	3	暑鼠署曙黍
ʂuᶹ	5	树束述术叔熟蜀竖属瞩淑赎孰恕戌塾
ʐuᶹ	2	如茹儒
ʐuᶹ	3	汝乳孺蕊
ʐuᶹ	5	入肉辱褥
kuᶹ	1	姑辜沽孤
kuᶹ	3	古鼓股
kuᶹ	5	故骨谷雇顾梏
kʰuᶹ	1	枯箍
kʰuᶹ	2	
kʰuᶹ	3	苦
kʰuᶹ	5	哭酷库裤
fuᶹ	1	夫呼麸肤敷
fuᶹ	2	胡壶湖葫浮扶符糊蝴弧斛
fuᶹ	3	虎斧府腑浒腐辅抚埠釜
fuᶹ	5	互佛伏户复服福忽匐拂袱幅辐弗腹覆馥蝮户忽囫沪护付咐富
vuᶹ	1	乌污巫诬钨呜
vuᶹ	2	吴吾无梧蜈
vuᶹ	3	伍五午武舞侮
vuᶹ	5	勿恶{可~}物屋务雾戊误悟晤
tɕy	1	居俱
tɕy	3	举
tɕy	5	巨剧娶聚
tɕʰy	1	区
tɕʰy	2	渠
tɕʰy	3	取
tɕʰy	5	趣去菊屈掘倔
ɕy	1	须虽绥
ɕy	2	徐
ɕy	3	许
ɕy	5	絮序叙肃绪畜旭俗宿{~舍}粟遂隧
y	1	迂
y	2	鱼
y	3	雨
y	5	玉
ny	3	女
ny	5	虑
pᴀ	1	巴粑笆
pᴀ	2	爸
pᴀ	3	把靶
pᴀ	5	八坝把{刀~}霸
pʰᴀ	1	𤆵
pʰᴀ	2	爬耙
pʰᴀ	3	叭
pʰᴀ	5	怕帕拔跋
mᴀ	1	妈
mᴀ	2	麻
mᴀ	3	马
mᴀ	5	骂抹
fᴀ	5	法砝发伐阀乏罚
tᴀ	3	打
tᴀ	5	大达答搭
tʰᴀ	1	他它她
tʰᴀ	5	踏塔獭榻塌沓踏
nᴀ	1	拉垃他{白}她{白}它{白}
nᴀ	2	拿
nᴀ	3	哪喇
nᴀ	5	辣那钠腊捺蜡
tsᴀ	2	咱
tsᴀ	5	杂
tsʰᴀ	3	嚓
tsʰᴀ	5	擦
sᴀ	1	萨
sᴀ	3	洒撒{~种}卅傻
sᴀ	5	撒{抛~}
tʂᴀ	1	喳渣查{姓}
tʂᴀ	3	𥻗
tʂᴀ	5	乍扎炸闸诈
tʂʰᴀ	1	叉差{~别}蹉
tʂʰᴀ	2	茶查
tʂʰᴀ	3	衩
tʂʰᴀ	5	岔插
ʂᴀ	1	沙纱杉
ʂᴀ	3	□{应答词}
ʂᴀ	5	啥杀煞
kᴀ	3	嘎
kʰᴀ	1	㮟
kʰᴀ	2	䠍{跨}
kʰᴀ	3	卡
kʰᴀ	5	胯
ŋᴀ	1	□{恩[同音字]~子:蝉}
xᴀ	1	哈
xᴀ	2	还{副词，白，~不来}
xᴀ	3	傻{俗}
xᴀ	5	下
ᴀ	1	啊
ᴀ	2	啊
ᴀ	3	啊
