[1]45 [2]21 [3]42 [5]213

#a
p [1]巴疤芭粑笆爬{白，~山}[2]爸八捌[3]把靶㞎[5]把{刀~子}坝罢吧耙霸
pʰ [1]汃{软，如“煮~点”}□{一~屎}[2]扒拔跋爬{在地上~}琶{琵~}[3]趴[5]怕帕
m [1]妈吗[2]麻抹嘛[3]马码玛蚂[5]骂
t [2]哒嗒达妲答搭褡耷{耳朵~起}[3]打[5]大
tʰ [1]他她它[2]塔踏塌榻沓獭{水~}遢{邋~}
n [1]啦拉垃娜[2]辣腊蜡邋{~遢}拿纳呐钠捺衲[3]哪喇[5]那
k [1]嘎{~~地叫}家{~公∽婆}[2]嘎{~~地叫}[3]嘎尬伽朒{肉，如“麻~~”}[5]嘎架{白读，放，如“把东西~到那儿”}
kʰ [1]咖喀卡{~死}㮟{~~角角}[2]掐{~豌豆尖}䠍{~过去}[3]卡拤{张开大拇指和中指量长度，也指用这种方法量出的距离，如“用手~、一~长”}咯{~血}[5]胯{~裆、~脚下}
x [1]哈{笑~~}□{翻找，分开，如“~垃圾、n不开”;挠，抠，如“~痒痒”}[2]哈{快点~、小心点~}[3]傻{白，如“黄~儿”}[5]下{量词，如“推一~”;全，如“~都走哒”}
ŋ [1]□{熬，熬制，如“∽化猪油”}[2]□{啊，叹词，语气词}[3]□{暗，颜色暗淡，如“颜色~一些”}[5]砑{压，如“把手~倒哒”}
tʂ [1]渣喳楂揸{把手指~开}奓{衣服下摆太~}[2]扎闸轧铡札炸{用油~}[3]眨苲{~草}鲊{~肉}拃{张开大拇指和中指两端的距离，如“一~长”}[5]炸{~弹}榨乍诈栅{~栏}
tʂʰ [1]差叉杈[2]查插茶茬察[3]叉{~口}□{狗~屎} [5]岔{~路、打~、~开、出~子}姹诧碴{找~~儿}镲
ʂ [1]沙纱砂莎痧鲨裟杉{~树}[2]杀刹{~车}煞歃{用嘴吸，如“~血为盟”}[3]啥{~个}[5]啥
ts [1]匝咂[2]杂砸[3]咋{不~得}
tsʰ [1]嚓[2]擦礤{一种制作丝状或片状食材的炊具叫磉子，用这种炊具制作食材叫，如“用~子~洋芋丝”}
s [1]撒{把手~开}萨{骇人巴~}[2]萨{菩~}靸{拖鞋~袜}洒{~一地饭}[3]洒{~水}撒{抛~、~种}卅飒傻刹{~那}霎{~时}
Ø [1]阿啊[2]啊[3]啊[5]啊

#o
p[1]波玻菠啵{打~}[2]剥驳拨钹搏膊博薄簿{账~}钵饽擘{大拇指}[3]簸跛[5]播{广~、~种}
pʰ[1]坡[2]泼婆[3]颇叵剖{∽析}[5]破
m[1]摸摩摹么[2]末沫茉秣{牲口饲料，如“~马厉兵”}莫漠模膜寞谟{计划，策略，如“宏~”}磨魔蘑{∽菇}[3]抹么[5]磨幕募墓慕暮
t[1]多哆[2]咄夺踱[3]朵躲跺垛[5]剁惰堕舵驮{马~子}
tʰ[1]拖[2]脱托驮{~东西}拓驼{骆~}沱坨砣佗鸵庹柝{打更用的梆子，如“朔气传金~”}铎{铃~}[3]妥椭陀[5]唾
n[1]捋啰[2]罗啰萝箩逻锣落螺骡落洛烙络脶{环形手指纹}骆{∽驼}乐{快~}[3]裸[5]摞雒荦{~~大端}挪诺喏懦糯
k[1]锅戈哥歌[2]郭廓{轮~}鸽割各阁铬葛{一种藤本植物}椁{棺材外套的大棺材}角{菱~、~度}桷{~子}佮{两口子~不得}[3]果裹[5]过个
kʰ[1]苛科蝌稞柯轲{用于人名，如“孟~”}搁[2]壳渴阔磕瞌壳{瓜子~、地~}坷{坎~}[3]可棵颗[5]课骒{雌性的，指骡、马等}
x [1]劐{用剪子~开}呵喝[2]霍活获豁{~达}禾和何荷河合盒涸阖{~家}壑{沟~}鹤褐{粗布，黑黄色}曷{怎么,何时}貉{一种哺乳动物，如“一丘之~”}[3]火伙[5]货祸贺和{~面}
tʂ [2]着捉桌卓酌茁镯琢濯{洗，如“~足”}
tʂʰ [2]戳拙{笨~}浊{浑~}绰{~号、宽~}
ʂ [2]说勺芍{~药}妁{媒~}烁{闪~}灼{~伤}铄槊{长矛，如“横~赋诗”}
ʐ [2]弱若偌箬{~竹}爇{点燃，如“∽香”}
ts [2]昨作{工∽、做~、一~酒}怍{愧~}嘬{小娃儿~饭}[3]左佐{换，如“把这个~给你”}[5]坐座
tsʰ [1]搓蹉[2]撮龊{龌~}凿{~子}[3]戳{吃~}[5]挫锉措错辍{∽学}啜{~泣}
s[1]梭唆蓑{∽衣}娑{婆∽}[2]索缩率{效~、增长~}硕[3]所锁琐唢睃{~一眼}[5]梭{~边边}缩{一伸一~}
Ø [1]哦窝莴蜗涡倭喔屙挝{老~}婀{~娜多姿} [2]哦蛾俄鹅峨{~眉山}娥垩{白土}沃讹恶噩遏萼{花~}鄂愕腭鳄幄握龌{~龊}渥{衣服∽干哒}[3]哦我[5]哦卧饿

#e
p [2]別北白伯百
pʰ [2]撇拍迫泊
m [2]灭墨麦
t [2]得德帖
tʰ [2]铁特忒帖
n [1]呢{你到底来不来~}[2]呢{我来~,你等我一哈儿嘛}列聂业孽捏勒臬
k [1]给咯{~噔}[2]革格隔膈{~膜}虼{∽蚤}疙{~瘩}圪{~垯}胳{~膊}骼{骨∽}[3]嗝{打饱~}[5]锯{白读，划伤，如“刀把手~哒”}
kʰ [1]尅{~生}[2]咳刻客克恪尅{~扣}[3]□{锯，如“用锯子~断”;不通顺，如“读了半天还有点~”} [5]□{印记，如“kʰe（上声）个~~”}
x [1]嘿{∽∽笑}吓{吓唬，如“~人”}[2]核赫黑阂劾吓{∽人、恐~}骇{~人听闻}[3]□{~起整}[5]□{~起整}
ŋ [2]额厄扼轭{驾车时搁在牛颈上的曲木}
