#a	
p	[1]巴疤笆[2]叭爬扒{扒；劃}[3]把[5]霸[6]耙[7]伯爸[8]拔白-
pʰ	[1]趴[5]帕怕
m	[2]麻痳蔴嫲{雌性動物}[3]碼馬媽[6]罵[8]麥
v	[9]杷琶巴[8]拔-
t	[1]爹[2]茶[3]打[7]答搭[8]踏碟-
tʰ	[1]叉岔差-詫[7]冊插獺
n	[2]娜拿[7]□{凹，原文作“凹”}搦{給}那[8]搦{拿，持；介詞，把，原文作“拿”}納
l	[2]喇拉[9]查喇[5]□{～□loi5：乾淨}[6]乍[7]喇咂□{舔}[8]臘辣閘雜
ts	[1]查渣榨[5]做-詐[6]炸[7]劄閘昨
s	[1]沙紗裟[3]灑{又讀}耍{又讀}[7]傻□{藏在衣服裏，塞進}霎䅴{穗}
k	[1]佳加嘉家傢{～具}豭{雄性動物，豨～：公豬}[3]假賈[5]價嫁架[6]下{放置}[7]夾橄甲覺隔-[8]夾
kʰ	[3]卡[5]卡[7]□{～□lau6：足夠}客
ŋ	[2]牙芽[3]雅[6]訝[7]嶽嶽
x	[1]哈[2]蝦霞[5]暇下[8]俠學挾
h	[1]他哈[5]下[6]夏廈[7]塔貼塌[8]疊
∅	[1]了阿鴉[3]啞[5]亞下{又讀}□{或者，～是：還是}[7]□{～□tsʰi6：打噴嚏}壓鴨[0]啊{嘆詞}
#ai	
p	[2]徘排[3]擺[5]拜[7]八
pʰ	[5]派稗
m	[2]埋[3]買[5]𣍐{不會，不能}□{～仔：萵苣}[6]賣
v	[9]排{～長}牌[6]敗[8]陛拔
t	[1]獃[2]蹄[3]底歹[5]戴
tʰ	[1]差[3]採猜-采已[5]菜[7]□{勤奋}
n	[2]泥[3]乃奶[6]奈耐
l	[2]來台犁裁豺[9]齊-[5]在待[6]代□{多}寨懶貸
ts	[1]齋[3]載[5]債載[7]節{節日}[8]截
s	[1]篩[3]洗[5]曬細[6]塞[7]薩
k	[1]皆街雞-[3]改解[5]介戒界屆解芥
kʰ	[1]溪開[3]楷[5]慨械概
ŋ	[2]倪挨-呆[6]礙艾
x	[2]偕孩[3]□{事情，東西，原文作“物”}[5]懈蟹[7]瞎
h	[1]胎苔[9]哎鞋[5]態替解{能，原文作“會”}
∅	[1]挨捱[9]□{繫}鞋{又讀}[7]藹
#aiŋ	
p	[1]崩扳班冰頒斑[3]板版扳[5]扮[6]辦
pʰ	[1]攀烹[5]瓣盼
m	[2]盟萌蠻閩[3]猛[6]孟慢漫
v	[2]朋[9]崩-斑-瓶攀[3]晚反{翻轉}[6]萬
t	[1]丁釘登燈[2]填藤[3]戥等頂-[5]凳叮瞪釘[6]鄧殿
tʰ	[1]千[2]塍{田，原文作“田”}[5]撐襯
n	[2]能[9]□{還沒有，不是}
l	[2]橙澄滕潭-蓮-零[9]亭層[3]冷[5]□{壞}
ts	[1]曾僧榛爭[3]剪宰盞[5]站贊[6]贈
s	[1]刪星森生猩醒[2]鱗-[3]哂省[5]滲疝
k	[1]奸庚肩耕間[3]揀梗桿簡繭稈趕[5]更澗間
kʰ	[1]刊牽[3]肯[5]□{剛剛}看
ŋ	[2]顏[3]眼研-碾[6]雁崖涯
x	[1]亨[2]恒行衡閑[3]很狠罕銲[6]幸恨莧行限
h	[1]汀替-[2]替-[3]坦袒[5]□{動詞後綴，相當於普通話“了”，原文作“了”}
∅	[1]□{～娘：女人；～娘囝：女孩}恩鶯[5]晏□{蓋上}
#aŋ	
p	[1]邦梆[5]柄[6]病
pʰ	[2]彭膨螃[3]毯{又讀}[5]胖
m	[2]盲暝{暗～：晚上}□{閉上（嘴巴）}明{～朝：明天}[3]蜢
v	[9]棚
t	[1]擔[2]壜[3]膽點[5]店
tʰ	[1]參蜻青[2]蠶覃[3]慘毯醒[5]懺
n	[2]南男[9]□{睜眼}[3]赧[6]念-
l	[2]攙潭藍談籃[9]檐甜-簪耽[3]覽[5]暫淡艦[6]攬濫
ts	[2]晴[3]井斬[5]站
s	[1]三參生-衫[2]籃-[3]省
k	[1]更監緘[3]減[5]降鑑
kʰ	[1]坑堪炕刊[3]坎檻砍[5]嵌
ŋ	[2]巖
x	[1]函[2]含鹹□{～□xui2：蜻蜓}降銜[5]杏蚶[6]憾陷
h	[1]□{伸手拿取}貪[5]探□{動詞後綴，相當於普通話“了”，原文作“了”}
∅	[1]醃-[9]含-銜-[5]□{仍然}
#au	
p	[1]包胞褒鉋[2]□{溢出}[3]堡寶飽[5]報豹[6]刨爆
pʰ	[1]拋[3]跑[5]抱炮脬泡
m	[2]毛貓-矛-茅[9]無-[5]卯[6]帽冒貌
v	[2]袍[3]保[6]暴
t	[1]刀[3]倒搗[5]到
tʰ	[1]抄操[2]□{柴，原文作“柴”}[3]吵炒草[5]操糙鈔
n	[2]掏撓陶淘[3]惱腦[5]濤[6]鬧
l	[2]勞牢流-逃[9]淘撈[3]早老[5]造道□{遠}[6]□{□kʰa7～：足夠}導盜稻
ts	[1]糟遭[2]巢曹槽[3]找爪棗[5]澡罩皂
s	[1]搜梢騷[3]嫂稍掃[5]潲{～水：泔水}臊[6]哨
k	[1]交篙糕膠高郊[3]攪稿絞[5]告教校較
kʰ	[1]敲骹{腳，原文作“腳”}[3]考[5]烤靠
ŋ	[2]熬[3]絞-[6]傲撬
x	[1]教-[2]亳肴豪[3]好曉[5]孝酵[6]効校號皓耗
h	[1]叨縚{穗子，流蘇}[2]桃[3]討[5]套
∅	[1]凹{原文作“凸”，根據詞表更正}[9]□{溢出}高{形容詞}[3]襖[5]奧拗咬
#e	
p	[5]閉-[6]篦[7]伯北柏
pʰ	[7]珀迫魄
m	[2]眉嵋[6]□{潛水}[8]墨脈
t	[7]得{得；做完；成熟}德[8]直笛
tʰ	[2]臍苔[5]菜-[7]側測漆策[8]賊
n	[6]膩{原文作le6，根據詞表更正}[7]□{踮腳，原文作le7，根據詞表更正}[0]□{句末詞}
l	[2]來-[8]力-勒宅澤□{目～：眼淚}擇
ts	[1]栽[3]子[7]則窄責
s	[1]師{巫師做法}獅-[3]使[7]澀色錫[8]塞
k	[5]□{的}[7]格胳隔革
kʰ	[5]起-[7]克刻咳□{～膀：翅膀}
ŋ	[8]額
x	[7]赫黑[8]核獲
h	[7]踢
∅	[7]厄噎-扼[0]□{表驚訝}
#eŋ	
pʰ	[2]噴
t	[1]中忠[3]塚[5]中
tʰ	[1]充匆從{～容}春舂衝[3]蠢[5]嗆-
n	[2]濃-
l	[2]倫從輪隆龍[9]巡旬松-重[5]□{彩虹，原文作“虹”}重[6]仲
ts	[1]終鍾[3]慫準種准[5]俊眾種縦[6]□{穿衣服，原文作“𧚔”}
s	[1]嵩[2]唇松荀循諄[3]榫筍聳[5]舜[6]訟順頌
k	[1]軍君均宮弓恭鈞[2]群乾勤瓊窮[3]僅拱[5]供[6]共郡
kʰ	[1]傾穹頃[3]恐頃
x	[1]兄兇勳掀胸[2]熊雄[5]訓
h	[1]□5寵
∅	[1]殷雍[2]雲勿容薰{原文字不明}□{原文為“我”，疑似有誤}菌窮□{～死：淹死}[9]雲[3]穩允勇尹永擁[5]近[6]共{又讀}暈泳閏用郡{又讀}
#eu	
p	[2]浮
pʰ	[3]剖否
m	[2]牟矛謀[3]某畝[6]茂貿
t	[1]兜[3]斗陡[5]鬥[6]豆竇逗
tʰ	[2]巢[5]臭-湊
l	[2]愁樓[9]愁-投掏[3]摟簍[6]漏陋
ts	[1]糟鄒[3]蚤走[5]皺灶奏
s	[1]蓃[2]劉-留-[3]叟瘦[5]掃-瘦-老-
k	[1]勾鉤溝[3]苟狗[5]夠構
kʰ	[3]口[5]叩寇
ŋ	[3]偶藕
x	[2]侯喉猴[3]吼[5]后後[6]候
h	[1]偷[2]頭[3]狗-[5]透
∅	[1]區歐[9]蕎-猴-[3]狗-{又讀}□{叫}[5]厚
#i	
pʰ	[1]呸{嘆詞}
m	[2]咪{笑～～}
t	[5]弟-
n	[6]哪{～裏toi3：哪裏}[0]呢{句末詞}
ts	[1]之梔[3]只指止趾[5]制志至質[7]執汁織質
tsʰ	[1]屍癡[3]恥齒侈[5]試[6]市豉翅□{□a7～：打噴嚏}[7]斥
s	[1]撕-施詩[2]時[3]始屎豕[5]侍勢是示視世[6]飼[7]失室式識飾{又讀}[8]十實石食蝕
k	[1]基奇枝-雞機飢[2]其奇祈[9]□{～～□ku9□ku9：小聲說話}旗棋葵{～菜：薺菜，原文作“薺”}期{又讀}[3]几己幾紀[5]寄既計記[6]妓技[7]吉急激級[8]及極
kʰ	[1]欺谿[3]啟豈起[5]器棄柿氣[7]泣
ŋ	[2]儀宜疑[3]凝擬蟻[6]義兿議
x	[1]希嘻熙犧稀[2]兮矣攜[3]喜[5]戲[6]系係繫[7]吸橘
∅	[1]伊衣依醫[2]兒夷移而麒其{又讀}奇{又讀}[9]姨-期騎旗{又讀}棋{又讀}萁{莨～：蕨類植物}[3]以倚椅爾耳矣[5]意憶[6]忌易異妓{又讀}技{又讀}[7]乙一噎揖益[8]亦役易譯
#ia	
p	[7]壁
t	[5]□{地面，原文作“地”，“地下”合音}□{擠壓}[7]摘嫡[8]糴□{跳}
n	[3]惹[7]□{眨}鑷[8]□{拔～：拉縴}□{～仔：辮子}額
l	[9]斜[6]籍謝
ts	[1]遮[3]者[5]借蔗[7]脊-跡-隻
tsʰ	[1]嗟奢車[3]且扯[7]赤
s	[2]蛇邪[3]寫捨[5]赦瀉舍[6]射卸[7]削-[8]靸
k	[8]屐
kʰ	[1]崎[7]恰洽
x	[7]嚇
h	[5]□{開玩笑}
∅	[2]耶爺[3]也冶野[5]社[6]夜[8]射-役-□{搧}
#iaŋ	
p	[2]坪平-[3]餅[5]并並併
pʰ	[1]姘拼[5]拼
m	[2]名[6]命
t	[6]定-鄭
l	[2]鈴晾[9]呈嚨{喉～}[3]䭕{味淡}[5]嶺領
ts	[1]正詹[5]正
tsʰ	[1]聲-[3]請-
s	[1]聲-[5]姓性
k	[1]驚[2]擎
kʰ	[1]輕-
x	[1]兄-
h	[1]廳聽-□{長～：長衫，原文作“衫”}[2]程
∅	[2]營-贏-[9]行-{走；從}
#ie	
p	[6]避[7]屄瞥
pʰ	[7]別{動詞，區別}撇
m	[8]滅篾
v	[8]別{特別}
t	[1]爹[6]地-{田地}[7]跌
n	[7]孽捏攝臬
l	[2]籬[6]例離[8]列捷歴烈碟秩
ts	[1]支枝脂芝[2]匙[3]仔-[6]漬{浸}[7]哲接節浙
tsʰ	[7]切妾拆徹濕
s	[1]些[5]勢-世-[7]洩薛設飾[8]涉舌
k	[2]瘸[7]劫揭給結
kʰ	[5]企契[7]怯歉缺
ŋ	[7]聶[8]業逆
x	[7]歇血[8]協穴脅
h	[2]啼[5]剃[6]□{量詞，塊，原文作“塊”}[7]帖鐵
∅	[1]芝{又讀}[3]熱[7]傑揭{又讀}[8]食-竭葉
#ieŋ	
p	[1]編邊[3]扁蝙貶[5]變邊辮
pʰ	[1]偏篇徧[2]駢[5]騙片辨遍
m	[2]棉眠綿[3]免勉冕緬[6]面麵
v	[6]便
