tsɿ	1	之芝支枝肢知栀脂淄孳孜兹滋资咨																																															
tsɿ	2	汁织执蛰直值植殖置掷窒侄职质炙只（一∽鸟）																																															
tsɿ	3	纸只子仔紫止旨指籽秭梓																																															
tsɿ	5	自字治制志智置翅至致稚痔滞																																															
tsʰɿ	1	痴疵嗤蚩雌																																															
tsʰɿ	2	雌瓷词祠慈磁池持驰迟吃尺赤秩斥																																															
tsʰɿ	3	耻此齿侈																																															
tsʰɿ	5	次刺赐厕（旧）滞																																															
sɿ	1	师狮蛳施斯厮撕思司丝尸诗施																																															
sɿ	2	时匙释室蚀拾湿十什石硕识食实适拭																																															
sɿ	3	使史驶始矢屎死																																															
sɿ	5	是誓势恃侍市视嗜世使试式示豉逝四肆事饲伺思																																															
zɿ	2	日肏																																															
pi	2	笔滗必泌毕碧壁璧愎鼻逼																																															
pi	3	比妣秕彼																																															
pi	5	备被毙币敝蔽闭避篦																																															
pʰi	1	屄																																															
pʰi	2	皮脾啤琵枇疲僻劈霹匹霹弼																																															
pʰi	3	鄙痞																																															
pʰi	5	屁																																															
mi	1	眯咪																																															
mi	2	眉迷糜弥猕密蜜觅汨																																															
mi	3	米靡																																															
mi	5	谜□（栽∽头）																																															
ti	1	低爹																																															
ti	2	的敌滴嫡笛狄																																															
ti	3	底抵																																															
ti	5	弟第地帝递棣隶逮																																															
tʰi	1	梯剔																																															
tʰi	2	题提堤蹄惕剔踢																																															
tʰi	3	体																																															
tʰi	5	剃替嚏涕剃屉																																															
li	1	□（踩）的（白，我∽）																																															
li	2	离漓璃厘狸莉梨黎力历沥立粒栗																																															
li	3	礼李里理鲤																																															
li	5	利莉痢吏励荔隶例厉																																															
tɕi	1	鸡机基几（∽乎）肌饥讥姬挤稽																																															
tɕi	2	给击迹积绩激及汲级极即急疾集籍吉结戟剧（旧）缉楫寂鲫稷脊																																															
tɕi	3	己纪几挤																																															
tɕi	5	技妓记剂系计继寄忌既际祭季济脐祭																																															
tɕʰi	1	凄妻栖溪欺期吃（白）																																															
tɕʰi	2	棋其旗麒期骑奇岐綦耆祈齐脐泣吃乞迄戚七漆缉																																															
tɕʰi	3	起启岂杞																																															
tɕʰi	5	气汽企弃砌器去（白）																																															
ȵi	2	泥宜谊疑仪匿溺逆倪霓鲵																																															
ȵi	3	你拟蚁（文）																																															
ȵi	5	腻谊义议艺																																															
ɕi	1	西牺希稀熙栖些犀奚携禧																																															
ɕi	2	夕习昔惜息熄媳悉锡析席泣迄吸袭膝携																																															
ɕi	3	喜洗徙玺																																															
ɕi	5	细系戏婿																																															
i	1	衣依医伊																																															
i	2	移遗姨夷怡一壹乙亦邑译驿揖益抑弈液易（姓）蚁（白）翼（旧）忆（旧）亿（旧）																																															
i	3	已椅倚以里（白，∽头）																																															
i	5	意异易肄忆亿翼																																															
pu	2	不																																															
pu	3	补																																															
pu	5	布怖部步捕哺埠簿																																															
pʰu	1	铺																																															
pʰu	2	菩蒲葡勃脖渤卜扑仆朴讣瀑曝璞																																															
pʰu	3	普谱浦甫脯																																															
pʰu	5	铺																																															
mu	2	模谟膜牟眸木沐穆牧目没睦																																															
mu	3	母姆拇																																															
mu	5	暮慕墓募																																															
fu	1	呼夫敷麸俘孚																																															
fu	2	乎夫芙扶浮符凫狐壶胡湖糊葫瑚蝴复覆弗佛福蝠幅腹伏拂茯袱																																															
fu	3	虎琥浒府俯腐辅釜抚斧甫脯																																															
fu	5	父傅富副付赴讣户沪护互妇负赋																																															
tu	1	都																																															
tu	2	读毒独牍督毒渎																																															
tu	3	堵赌肚（毛∽）																																															
tu	5	度肚（∽皮）杜渡镀																																															
tʰu	2	涂途图徒屠秃突																																															
tʰu	3	土吐																																															
tʰu	5	兔吐																																															
lu	2	奴炉泸芦驴卢六陆录碌鹿律率																																															
lu	3	鲁橹努卤																																															
lu	5	路怒露赂鹭																																															
ku	1	姑孤辜																																															
ku	2	骨谷																																															
ku	3	古估牯鼓股贾（商∽）																																															
ku	5	故顾固雇																																															
kʰu	1	枯箍骷																																															
kʰu	2	哭窟酷																																															
kʰu	3	苦																																															
kʰu	5	库裤																																															
tsu	1	租猪渚蛛朱珠蛛株诛																																															
