#a							
ts	[33]支之脂诸[11]痔脐钱池驰持[31]紫椒姊姐{训“姊”}旨指止址[13]挤著际济制智致稚至置治痣箭炙[51]舌舐滞[35]继接集蛰执疾织寂叔淑殖植聚						
ɕ	[33]殊妻施资姿咨师寺饲鲜趋[11]盂{俗}[13]趣次柿试{尝}式[51]市□{逐，驱}[35]缉辑揖七膝						
tsʰ	[31]取						
s	[33]扇舒需输犀尸丝诗[11]时始史[31]死[13]泄序叙绪世势四[51]羽{俗}习实侍是氏翅[35]悉失息熄媳矢视						
k	[33]居拘驹饥几{几乎}基机[11]棋旗记[31]举己纪[13]计技既见戟[51]巨拒距据俱具惧祀忌□{稠}及极矩[35]急级橘吸结{结婚，打结}吉剧击激						
kʰ	[33]枢区驱欺[11]启奇渠企{企鹅}期[31]齿其起祈[13]企{企业}气{生气}[51]□{居住}[35]□{赐，给}乞						
ŋ	[11]仪疑凝{俗}拟[51]艺义议						
h	[33]墟虚牺希稀砚[11]年[31]许{允许}喜[13]系戏[51]耳						
Ø	[33]伊医[31]椅[13]亿[35]姨乙忆						
z	[33]饵[11]语遗于淤余儿[31]儒已娱宇谊[13]玉愉毅喻[51]入日易郁欲冀御预易豫[35]释译						
#ia							
ɗ	[51]鹿						
tʰ	[35]□{掸}掸{训}						
l	[51]绿						
ts	[35]烛{老派}嘱						
tsʰ	[51]戳						
ɕ	[35]粟谷{训“粟”}						
s	[51]赎熟						
k	[33]佳[35]菊						
kʰ	[35]曲						
z	[33]亦[31]雅惹[13]誉[51]蜀{一}一{训}						
#u							
ɓ	[33]孵[13]怖[51]部埠[35]吻{训}□{吻}						
pʰ	[33]敷[11]蒲谱普俘麸脯辅浮甫菩模[51]甫						
m	[13]幕雾暮募[51]肤						
v	[33]夫[11]符扶腐侮牛抚[31]府腑武俯						
ɗ	[33]都{首都}猪箸[11]厨[31]赌[13]渡镀[51]度□{在}伫{在}[35]拄杜						
t	[33]书朱珠字[31]煮主[13]驻注						
tʰ	[11]徒屠途涂图[13]杜						
n	[51]努怒女						
l	[33]捞[11]卢芦鸬鲁虏庐驴						
ts	[11]组						
tsʰ	[33]酥[11]徐除锄{锄头}[13]厝						
s	[33]苏斯厮私狮司思嗣[11]署薯瓷兹慈辞词祠磁[13]素诉肆士仕室[51]恕自事						
k	[33]旧孤枯估故{故乡}龟[11]股[13]故{故意}句固锢顾锯[51]舅						
kʰ	[51]臼酷						
ŋ	[11]吾[31]梧[51]悟						
h	[33]呼[11]胡湖狐壶乎胡鱼渔[31]浒[13]去[51]沪互护						
Ø	[33]乌污[51]有						
#ai							
ɓ	[33]败[11]排牌{招牌}[13]拜[51]别						
pʰ	[13]派						
m	[13]迈{迈步}□{示}示{训}[51]□{母}母{训}[35]迈{澄迈}						
v	[11]眉媚[31]密[35]别{懂得，认识}知{训“别”}法识{训“别”}						
ɗ	[11]□{埋}埋{训}[13]贷[51]待代袜[35]答□{乞丐}丐{训}达						
t	[33]灾□{茧}茧{训}知[11]前[31]宰[13]再载[51]十[35]节{一节课}						
tʰ	[33]胎筛{筛子}[11]台治{杀}[13]态太泰[35]塔榻踢□{堵}堵{训}						
n	[33]奶[31]仍{俗}[51]耐奈纳						
l	[33]荔[13]癞赖{姓赖}[51]力内{训“里”}里[35]腊猎						
tsʰ	[33]猜千差[11]才材财[31]彩睬[13]菜蔡[51]贼[35]察漆						
s	[33]西先[31]屎使驶[13]赛[35]寨塞						
k	[33]该皆阶肩[11]个{的}[31]拣[13]盖介芥届戒械[35]鸽合						
kʰ	[33]楷[13]概溉慨[51]遇{俗}						
ŋ	[33]碍[11]獃{愚，傻}呆{愚，傻}[13]艾						
h	[31]海孩谐[13]□{疲劳}辖{俗}[51]亥害骇[13]戊富副妇[51]付赋附务负						
Ø	[33]哀埃[11]闲暇{训“闲”}欲{训“爱”？}[31]□{卧，躺}偃{训，卧，躺}蔼[13]爱[51]盒						
z	[11]崖涯						
#oi							
ɓ	[33]杯{杯珓}□{砌，给墙抹上水泥的动作，瓦工}瓦{训，瓦工}稗无碑卑婢悲砌{训}[31]□{把，被}把{训}被{训}[13]贝背{后背}辈佩[51]□{拈}拈{训}拔[35]八						
pʰ	[33]批坯潘[11]培陪剖						
m	[11]枚美[35]妹						
v	[33]卖非妃[11]梅媒煤微翡[31]买尾[13]废费勿[51]月匪						
ɗ	[33]第低[11]题蹄[31]底[35]啄豚{俗}						
t	[33]□{多}多{训}[31]濯[11]齐[13]祭[51]截[35]节{过节}						
tʰ	[11]堤提[13]替						
l	[33]例[11]犁黎[51]笠						
tsʰ	[33]初[13]砌翠筑{训“砌”}						
s	[33]梳虽[13]细小{训“细”}[51]誓						
k	[33]街鸡蛙{训}[31]改矫{训“改”}几{几个}解[13]界						
kʰ	[33]溪[13]契喫{啃}啃{训}[35]瞌{睡}睡{训}						
h	[51]蟹会						
Ø	[33]□{推}推{训}[11]鞋[31]矮䘼{衫}[51]会						
#au							
ɓ	[33]包雹[11]袍堡[31]褒[51]暴爆曝瀑[35]鲍						
pʰ	[11]跑[13]炮泡						
m	[11]茅矛毛[31]牡卯[13]帽[51]冒貌藐						
v	[31]否						
ɗ	[33]豆[11]涛祷岛[31]倒斗{一斗米}[13]导逗[51]道						
t	[33]遭糟[31]枣蚤走跑[13]灶[51]造						
tʰ	[33]滔偷[11]逃淘头[31]桃萄[13]套透						
n	[31]脑恼[13]闹						
l	[33]漏陋[11]劳牢楼流留涝[51]老						
ts	[33]焦召招沼韶[51]赵兆						
tsʰ	[33]操抄钞超搜[11]曹剿朝潮□{移}移{训}吵[31]草[13]躁						
k	[33]膏羔糕勾钩沟[11]猴[31]九韭狗[13]遘{到}到{训}够{够了}[51]厚						
kʰ	[33]敲[31]考烤口[13]靠						
ŋ	[11]□{酿}酿{训}[31]偶藕寓{俗}[13]挠□{抠，挖}抠{训}剜{训}[51]傲						
h	[33]耗[11]豪壕毫[13]浩好{爱好}酷[51]候						
Ø	[11]喉呕[13]熬奥懊怄沃[51]后後						
#eu							
ɓ	[33]哺{嚼}嚼{训}[31]补斧[13]布						
pʰ	[13]铺{店铺}						
m	[33]墓[11]谋摸[31]亩某[13]茂贸谬[51]舞						
v	[11]模						
ɗ	[31]肚[13]斗{斗争}[35]竹						
t	[33]租[31]祖						
tʰ	[11]塗投土{训“塗”}[13]吐兔[31]土地{训“土”}						
n	[11]奴						
l	[33]都路露[11]炉[31]缕屡						
ts	[13]奏昼						
tsʰ	[33]粗[11]储筹愁仇酬绸[13]醋						
s	[33]苏						
k	[33]姑[11]糊[31]古鼓[13]雇够{吃饱}构购						
kʰ	[33]圈{训“箍”}箍 [31]苦许{姓}[13]库裤扣						
ŋ	[33]误[11]吴[51]五伍午						
h	[11]葫侯[31]虎[13]戽[51]户雨肉						
Ø	[33]乌欧殴						
#uo							
ɓ	[33]飞陌[11]赔盘搬[31]粄馃{训“粄”}[13]半[51]裴倍跋[35]拨						
pʰ	[11]皮[13]劈{训“破”}破[51]被伴[35]泼						
m	[33]□{披}披{训}[11]麻{芝麻，麻布}瞒糜饭{训“糜”}磨[31]满巫诬						
v	[33]外[31]我						
ɗ	[33]大[13]带[51]舵惰						
tʰ	[33]拖[13]炭						
n	[33]赖{训“烂”，耍赖}烂[11]□{揉}揉{训}[51]澜{口水}沫{训}[35]□{采}采{训}						
l	[11]拦[51]辣						
ts	[11]蛇[31]纸						
tsʰ	[31]□{歪斜}歪{训}[35]搓{训}□{搓}擦						
s	[33]莎沙山[31]徙[13]散伞线续撒						
k	[33]官棺关[11]寒瘸[31]果裹{～包}寡赶鳏□{怀孕}怀{训，怀孕}[13]过挂卦[35]剐割郭廓						
kʰ	[33]科跨夸[11]瘸[13]课快[35]渴阔缺宽{训“阔”}扩						
h	[33]花欣{训“欢”}欢[11]和{和气}华{中华}横[31]火伙						
Ø	[33]话画换[31]倚碗依{训“倚”}[13]案鞍[51]旱活划{用刀划}						
z	[31]热						
#iau							
ɓ	[33]标彪[31]表						
pʰ	[33]飘漂[11]嫖						
m	[11]锚苗描渺[51]妙[35]秒猫						
ɗ	[33]刁雕[11]条[13]吊[51]调{调动}						
tʰ	[11]调{调整}[13]跳[51]柱						
n	[13]皱蔫{训“皱”}						
l	[33]廖撩料[11]燎疗聊辽[31]了						
ts	[33]诏樵[31]鸟[13]照[51]赵						
ɕ	[33]琐捎笊消宵销鞘萧箫屑{俗}[13]臭						
tsʰ	[35]雀{麻将牌}						
s	[13]数扫绍嗽□{刷}刷{训}						
k	[33]交郊胶骄饺狡[11]娇[13]较珓{杯珓}						
kʰ	[11]侨[13]窍						
h	[33]肴淆嚣□{掀，撩}[11]姣淫{训“姣”}[13]酵孝[51]效校寥						
Ø	[33]妖邀要{想要}						
z	[11]谣柔姚[13]跃耀						
#uai							
ɓ	[51]未末[35]疫抹						
ɗ	[51]夺						
t	[51]绝						
s	[33]衰率[13]帅						
k	[33]乖县[11]悬高{训“悬”}[13]怪拐[35]刮郭廓括						
h	[33]坏[11]怀{胸怀}[51]罚[35]发{发财}						
Ø	[35]挖						
#iu							
v	[35]□{豚}豚{训}						
ɗ	[11]绸[51]稻						
n	[31]纽						
l	[11]刘榴琉柳溜						
ts	[33]周州[31]酒[13]袖宙轴咒[51]就						
ɕ	[33]须树抽揪[11]羞丑[31]鼠手						
s	[33]收修[11]泅[31]守[13]秀绣[51]受兽寿授						
k	[33]纠[13]救[51]究[35]灸						
kʰ	[11]求球						
h	[33]休						
Ø	[33]忧优幽悠[11]油[31]友酉[13]幼						
z	[11]游尤由犹[31]邮[13]贿佑[51]又右						
#ui							
ɓ	[33]吠背{后背}[11]肥[31]本[13]痱沸[51]佛[35]勃						
pʰ	[13]配屁						
m	[33]问[11]危门[31]每						
v	[11]为讳违伟纬[31]苇唯维[13]卫谓[51]位胃						
ɗ	[33]堆[31]转{回来}回{训“转”回宅，回来}[13]对{核对}队兑顿[51]断						
t	[33]追砖缀[31]水[13]醉隧坠钻锥[51]秫罪[35]卒率{效率}最						
tʰ	[33]梯[11]锤[31]腿[13]退褪[35]蜕脱突						
n	[31]软嫩[51]蛋{训“卵”}卵						
l	[11]雷[31]累积累[51]类[35]律						
ts	[33]追[13]最{最好}						
tsʰ	[33]催炊村[11]随垂[13]喙粹碎脆[35]出似{训“出”，像}						
s	[33]酸[13]税算瑞[35]戌术述						
k	[33]规圭闺规归光[11]轨[31]解几{几个，陈述语气}诡鬼[13]桂贵季[51]跪滑猾[35]骨						
kʰ	[33]开魁亏[31]癸葵[13]器气{空气}汽[51]柜[35]穴{训“窟”}窟屈孔{训“窟”}卷{卷起来}						
ŋ	[13]魏						
h	[33]盔恢灰挥辉荤[11]悔毁园[31]回{回族}[13]沛肺惠慧穗慰[51]会远[35]忽核						
Ø	[33]威[11]围黄皇王[31]萎委[13]喂畏						
z	[35]锐悦域役						
#aŋ							
ɓ	[33]般坍{训“崩”}班斑颁帮邦崩封[11]房瓶冯[31]扳板版贩笨页[13]放[51]□{泥}泥{训}扮瓣办辨谤						
pʰ	[33]攀芳香{训“芳”}蜂[11]帆旁傍滂[31]纺[13]庞						
m	[33]慢梦[11]蛮忙盲莽[31]蠓蚊{训“蠓”}[13]漫幔蔓[51]芒网						
v	[33]万方芳[11]访忘凡烦繁肪妨防亡仿[31]反[13]范妄[51]犯泛乏望旺						
ɗ	[33]耽丹单当钉东冬[11]倘{如果}澹{湿}溻{湿}陈同铜桐筒[31]党挡等迎{训“等”}[13]诞旦荡[51]但弹重{重量}						
t	[33]簪髽曾[11]丛棵{训“丛”}[31]斩盏[13]粽[51]栈						
tʰ	[33]贪滩摊蛏蜻{训“蛏”}探舀{训“探”}[11]谭潭谈痰毯弹唐虫坦[13]探叹趁赚{训“趁”}[51]动						
n	[11]南男难侬人{训“侬”}脓[31]囊[51]难						
l	[11]蓝篮缆鳞郎廊朗零笼聋狱{训“笼”}[31]揽榄兰□{钝}钝{训}狼[13]览舰弄[51]滥浪						
ts	[33]赃						
tsʰ	[33]参{参加，人参}餐昌葱[11]塍{田}田{训}藏常[31]铲产厂蚕惨惭残[13]灿畅创唱倡						
s	[33]鉎{生锈}銑{生锈}锈{训}珊删[31]㾪瘦{训}[13]送[51]疝						
k	[33]甘柑艰间奸涧冈岗刚纲工功[11]含[31]港橄感[13]监鉴干						
kʰ	[33]牵{拉}勘康空[31]砍刊慷[13]坎航岸{训“坎”}抗炕坑杭						
ŋ	[33]戆{傻}颜[11]岩[51]雁						
h	[33]烘罕[11]函韩行[13]汉[51]撼憾限恨项焊[35]巷						
Ø	[33]安[11]红[13]庵暗按晚[51]淡						
#oŋ							
pʰ	[11]朋彭膨棚篷蓬捧						
m	[11]盟蒙[51]孟						
v	[33]丰讽峰锋俸[11]碰缝[51]凤奉						
ɗ	[11]董[31]懂[51]洞[35]冻						
t	[33]棕宗综中忠终踪[11]蹲[31]总						
tʰ	[33]通[11]童[31]桶统						
n	[11]□{浓/浊}[31]农侬[13]丛						
l	[11]龛{龙}隆[35]□{哄}哄{训}						
ts	[13]仲纵						
tsʰ	[33]聪充冲[11]宠从崇重{重庆}						
s	[33]松[13]宋[51]诵颂讼						
k	[33]公攻宫恭[31]讲[13]贡供[51]拱共						
kʰ	[11]巩恐[13]控						
h	[33]轰[11]宏洪鸿						
Ø	[33]翁雍拥[11]□{圆}圆{训}[31]瓮涌						
#ein							
ɓ	[33]鞭奔[31]贬扁匾[13]变[51]便辩						
pʰ	[33]编篇偏[13]骗遍片聘						
m	[31]免勉娩[13]皿[51]敏						
v	[33]盼芬[11]坟文闻[13]愤奋						
ɗ	[33]颠登灯澄瞪丁[11]甜[31]点顶典[13]店电[51]腚邓鼎订殿奠垫						
tʰ	[11]寻腾[31]艇挺						
n	[33]黏□{跟，跟随}和{训}跟{训，跟随}[11]□{跟，跟随}沿{训，跟随}能[31]捻宁[51]验念[35]□{奶}奶{训}						
l	[11]廉镰帘连联莲灵铃[13]恋[51]练炼另						
ts	[33]尖针煎毡增憎僧赠惩蒸筝{古筝}贞侦征[31]整践展[13]证症政占[51]贱战静净郑						
tsʰ	[33]撑歼签迁称清晴[11]承橙乘呈程逞诚蝉[31]喘[13]趁衬						
s	[33]仙宣腥升牲[31]癣选省[13]圣盛[51]善羡胜剩盛						
k	[33]坚捐庚羹耕[11]咸[31]碱减殓检简柬{～帖tʰɛ35}券耿卷{试卷}[13]剑键建健□{鸡～：鸡胗}腱更[51]俭悬件						
kʰ	[33]兼谦[11]钳拳权[31]遣垦[13]欠劝[51]歉						
ŋ	[33]研[11]严[13]梗						
h	[11]嫌弦弘恒贤[31]险显玄[13]现宪献						
z	[33]炎渊莺鹦樱婴缨[11]丸然元缘原源袁辕[31]染焰燃延援[13]艳谚堰宴[51]燕						
Ø	[33]腌恩鹰阉[11]盐阎[31]淹[13]厌						
#iaŋ							
tʰ	[11]重{层}层{训“重”}						
l	[11]良梁粱龙[13]量{量房子}亮{明亮}谅辆掠{俗}						
ts	[33]盅将张章撞捅钟锺盅舂[31]掌撑种肿[13]种栽{训“种”}葬蒋奖匠账障众[51]渐暂						
ɕ	[33]□{穿衣服}穿{训}[11]详祥□{田}田{训}婵						
s	[33]镶商伤双[31]想[35]相{相公（麻将用语）}[51]尚						
k	[33]疆缰江弓[11]穷[13]降						
kʰ	[33]腔[11]强						
h	[33]胸[31]享响饷						
ŋ	[31]昂{训“仰”}仰						
Ø	[13]映						
z	[33]央殃秧[11]阳扬疡[13]□{夸奖}赞{训}壤[51]让[35]□{夸奖}夸{训}						
#ioŋ							
h	[33]凶[11]熊雄						
z	[11]泳咏荣永绒融容蓉庸[31]勇[51]用						
#uŋ							
ɓ	[33]分[11]㖹						
pʰ	[11]盆[13]喷[35]喷洒{训“喷”}						
m	[33]闷						
ɗ	[33]墩敦[13]盾顿						
t	[33]尊遵[11]船[31]准[13]震						
tʰ	[33]吞						
n	[31]忍						
l	[11]仑沦轮[31]唇[51]论						
tsʰ	[33]春[11]存[13]寸						
s	[33]孙[11]辰旬巡殉纯[31]损笋榫[13]蒜[51]顺						
k	[33]军[11]裙群[31]滚[13]棍混						
kʰ	[33]昆[31]捆菌[13]困						
ŋ	[11]□{浊，浓}浊{训}浓{训}						
h	[33]分昏婚份熏勋薰浑荤[11]痕魂云[31]粉[13]训						
z	[11]匀[51]润闰韵运						
Ø	[33]温瘟[31]隐稳[13]揾蘸{训“揾”}[35]婶						
#uaŋ							
pʰ	[13]判叛						
ɗ	[33]端[51]段缎锻						
t	[33]专庄桩[31]转[13]壮[51]传状篆						
tʰ	[11]团						
n	[31]暖						
l	[11]鸾[51]乱						
tsʰ	[33]川窗[11]全传[31]泉[13]窜闩篡串闯						
s	[33]桑[31]爽						
k	[33]观关光[31]管馆广[13]冠贯灌罐惯						
kʰ	[33]圈匡筐[11]狂[31]款[13]况矿旷[35]框眶						
ŋ	[11]顽						
h	[33]欢翻番慌荒风[11]矾簧环还皇[13]幻[51]患宦						
z	[11]员[51]院愿						
Ø	[33]弯湾[31]豌腕枉往[13]怨[51]□{闲逛}逛{训}						
#iə							
ɓ	[33]兵[31]丙饼表[35]壁臂						
pʰ	[11]瓢薸萍{训“薸”}[13]票鳔[35]僻						
m	[33]命[11]名						
v	[33]庙						
ɗ	[33]定[11]场{训“庭”}庭[13]钓仗帐[51]着适{训“着”}						
tʰ	[33]挑{铁锹}锹{训“铁锹”}听厅[13]□{痛}痛{训}[35]拆析{俗}						
n	[51]弱虐疟溺						
l	[11]凉粮梁[31]领岭[51]搦掠{训“搦”}						
ts	[33]蕉上[11]成[31]少{多少}[13]籍浆正{正月}[51]食石吃{训“食”}痒酱[35]借迹脊只						
tsʰ	[35]尺赤						
ɕ	[33]枪车[11]墙[31]请[13]笑[51]席象						
s	[33]烧箱厢声射[11]城斜邪[31]写偿[13]舍泻麝相{相片}[51]削惜锡						
k	[33]轿姜惊嘉[11]桥行[13]稼寄镜寓{训“寄”}[51]徛{陡峭}陡{训“徛”}屐						
kʰ	[11]骑[51]徛[35]觉却						
h	[33]乡兄[31]霞[13]向[51]夏厦箬蚁瓦						
Ø	[33]腰样[11]摇羊洋杨赢营[51]药[35]要						
z	[33]尿[13]液						
#io							
z	[33]浴[51]若约辱褥热[35]粤岳育						
#iŋ							
ɓ	[33]彬宾槟殡冰浜[31]禀[13]箅拼并						
pʰ	[11]频凭坪评屏[31]品						
m	[33]面滨[11]眠民萌鸣明铭[31]缅{缅怀}[13]缅{缅甸}						
ɗ	[11]藤[13]凳						
tʰ	[11]填亭停廷						
l	[11]林淋临怜邻陵凌菱[51]令						
ts	[33]斟津珍真精晶[11]情[31]枕诊疹[13]浸侵进晋镇阵振震[51]尽						
ɕ	[33]深亲[11]沉臣[31]秦沈[13]慎秤						
s	[33]蝇心森辛新薪身申伸[11]神晨[31]审[13]信讯肾迅[51]甚						
k	[33]今金根斤筋均君郡京鲸经跟{脚跟}[31]锦紧境景警[13]仅禁劲茎敬竟竞颈[51]近						
kʰ	[33]钦轻[11]琴禽擒勤芹琼[31]肯浅[13]庆[51]顷						
ŋ	[11]檐银						
h	[33]轩兴[11]形型刑[13]□{膻味}膻{训，膻味}杏[51]幸						
Ø	[33]音阴荫烟冤因姻殷英[11]铅寅演[31]引[13]印应						
z	[33]认[11]仁[31]允壬[13]盈[51]任{姓任}						
