// HSD Syllabary Data Partition
// 地区：山西省-太原市-婁煩縣-靜游鎮/河楊樹底鄉/龍泉鄉
// 来源：李建校《婁煩方言語音調查研究》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	山西省-太原市-婁煩縣-靜游鎮/河楊樹底鄉/龍泉鄉
@SRC	李建校《婁煩方言語音調查研究》

@INI	p	pʰ	m	pf	pfʰ	f	v	t	tʰ	n	l	ts	tsʰ	s	k	kʰ	ŋ	x	∅
@FIN	ai
@TON	陰平	24
@TON	陽平	44
@TON	上聲	324
@TON	去聲	53

// Initial	Final	Tone	CharList (Space separated)
p	ai	陰平	白
p	ai	上聲	擺
p	ai	去聲	拜{風箱} 稗{~子草} 敗
pʰ	ai	陽平	排 牌
pʰ	ai	上聲	□{~調：捉弄}
pʰ	ai	去聲	派 敗{灰~地}
m	ai	陽平	埋
m	ai	上聲	買
m	ai	去聲	賣 邁
pf	ai	去聲	拽{用力拉：你往前~，我後頭掀}
pfʰ	ai	上聲	揣{~摸}
f	ai	陰平	摔 衰
f	ai	去聲	帥
v	ai	陰平	歪
v	ai	陽平	□{擬聲詞，說話或哭叫的聲音} 那{~兒：“那裏”的合音}
v	ai	上聲	崴{扭壞、扭傷：腳~了}
v	ai	去聲	外 □{句首語氣詞，表提頓} 個一{~}
t	ai	陰平	呆{~著不動}
t	ai	上聲	逮 呆{~眉處眼：傻乎乎的樣子}
t	ai	去聲	戴 帶 貸 待 怠 殆 代 袋 大{~夫}
tʰ	ai	陰平	胎 □{驢打~：驢的一種叫聲} 苔
tʰ	ai	陽平	抬 台
tʰ	ai	去聲	態 太 泰
n	ai	陽平	崖 捱{~打}
n	ai	上聲	乃 奶
n	ai	去聲	耐 奈 內
l	ai	陽平	來
l	ai	上聲	□{不~腦：搖頭}
l	ai	去聲	賴 癩
ts	ai	陰平	災 齋 賊 栽{~絨毯子}
ts	ai	陽平	□{擬聲詞，人或動物尖利的叫聲}
ts	ai	上聲	宰 載{年~} □{本地人學說不流利的普通話}
ts	ai	去聲	再 在 載{~重} 寨 債 □{用木條等把門別住}
tsʰ	ai	陰平	釵 差{出~} 搋{用拳頭的拳面向下或向前使勁：~糕；~面；他~了我一槌頭}
tsʰ	ai	陽平	才 材 財 裁 豺 柴 毸{胡須：胡~}
tsʰ	ai	上聲	採 睬 猜 彩 踩
tsʰ	ai	去聲	菜 棌 蔡
s	ai	陰平	篩{敲擊：~鑼}
s	ai	陽平	腮 鰓
s	ai	上聲	□{用勁搖}
s	ai	去聲	賽 曬
k	ai	陰平	該
k	ai	上聲	改
k	ai	去聲	概 溉 蓋 丐
kʰ	ai	陰平	開
kʰ	ai	上聲	凱 楷
kʰ	ai	去聲	慨
ŋ	ai	陰平	哀 埃 挨{~住}
ŋ	ai	上聲	藹 矮
ŋ	ai	去聲	礙 艾 愛 隘
x	ai	陽平	鞋
x	ai	上聲	海 □{~子：一種口小肚大的壇子}
x	ai	去聲	亥 害 駭 懈{鬆懈：鬆~~地；飯太稠，倒些水~開} 解{了解、懂得：~下}
∅	ai	陰平	哀 埃 挨{~住}
∅	ai	陽平	唉
∅	ai	上聲	藹 矮
∅	ai	去聲	礙 艾 愛 隘 哎
// HSD Syllabary Data Partition
// 地区：山西省-太原市-婁煩縣-靜游鎮/河楊樹底鄉/龍泉鄉
// 来源：李建校《婁煩方言語音調查研究》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	山西省-太原市-婁煩縣-靜游鎮/河楊樹底鄉/龍泉鄉
@SRC	李建校《婁煩方言語音調查研究》

@INI	p	pʰ	m	pf	pfʰ	f	v	t	tʰ	n	l	ts	tsʰ	s	z	k	kʰ	ŋ	x
@FIN	aʔ
@TON	陰入	4
@TON	陽入	324

// Initial	Final	Tone	CharList (Space separated)
p	aʔ	陰入	八 鉢 鈸 剝 駁{~彈} 膊{胳~} 木{山榆~}
p	aʔ	陽入	拔 勃 博 卜{蘿~} 脖
pʰ	aʔ	陰入	潑 朴 撲 僕 瀑 □{~害蟲：臭大姐}
m	aʔ	陰入	抹 末 沫 莫 膜 寞 摸{~帽子：摘帽子} 螞{~蚱} □{~下臉來：生氣時拉下臉}
m	aʔ	陽入	陌
pf	aʔ	陰入	拙{~手笨腳} 桌 卓 捉 鐲
pfʰ	aʔ	陰入	戳{以物體一端觸刺：~子；~打；~東拐西；~火；~擽；~瞎眼哩}
f	aʔ	陰入	刷 說 發 縮
f	aʔ	陽入	乏 伐 筏 罰
v	aʔ	陰入	挖 襪 握
t	aʔ	陰入	答 搭 褡{把被子、毯子蓋在身上或把衣服等披在身上：涼嘞，再~上一兀被子哇}
t	aʔ	陽入	達
tʰ	aʔ	陰入	踏 搭{門~子} 沓 塔 塌 獺 托 特 褟{貼身襯衣、簡易帽：汗~兒、涼~兒} 錔{套：把水筆帽~上} 溻{水浸透：~濕了} 拓{熱敷或冷敷}
n	aʔ	陰入	納 捺 諾 衲{用麻線縫鞋底或鞋幫，針腳密度非常大：~鞋底}
n	aʔ	陽入	□{睡~：夢魘}
l	aʔ	陰入	辣 蠟 臘 邋 落 洛 絡 樂
ts	aʔ	陰入	扎{用針~} 毛{~~：蜈蚣} 眨 摺 褶 札 匝 蚱 哲 作 鑿 昨 酌 擇 摭{~摞（收拾、打掃）鍋室；~並；打~} 澤 責 咂{吮吸：不~嘴；圪~} 睫{眼~毛} 宅{地~} 紙{~} 蜇{昆蟲叮人：蜂~人；關係不好，合不來：~不得}
ts	aʔ	陽入	雜 炸{~油糕} 鍘 浙
tsʰ	aʔ	陰入	廁 插 擦 察 側 測 冊 策 涉 豉{碎成更小粒的豆子、玉米等：豆~~飯} 礤{磨：~子；山藥~子；涼菜~子；磨~子；磨~~} 綽{多出來的：~號；~~有餘}
tsʰ	aʔ	陽入	□{處~：漫罵} 錯{~開}
s	aʔ	陰入	攝 撒 殺 設 煞 索{繩~} 焯{把菜放在開水裏~一~} 色 嗇 霎{極短時間：剛睡老一~~，到覺來哩？}
s	aʔ	陽入	舌 折 朔 索{姓}
z	aʔ	陰入	熱 若 弱
k	aʔ	陰入	鴿 割 葛 各 閣 擱 格 革 佮{合得來：兩人脾氣不對，~不在一搭兒}
k	aʔ	陽入	隔{~開}
kʰ	aʔ	陰入	咳{~嗽} 磕 渴 客 殼 嗑 瞌 颏 搕{敲擊：~煙袋} 合{計量單位，十合一升：一~子米}
ŋ	aʔ	陰入	鄂 惡 額 扼 鴨 □{糧食發霉} □{一~子眼：單眼皮} 㷈{用灰燼掩蓋火：把火~住}
ŋ	aʔ	陽入	□{~灰哩：使別人倒霉}
x	aʔ	陰入	喝 瞎
x	aʔ	陽入	合 盒 鶴
// HSD Syllabary Data Partition
// 地区：山西省-太原市-婁煩縣-靜游鎮/河楊樹底鄉/龍泉鄉
// 来源：李建校《婁煩方言語音調查研究》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	山西省-太原市-婁煩縣-靜游鎮/河楊樹底鄉/龍泉鄉
@SRC	李建校《婁煩方言語音調查研究》

@INI	p	pʰ	m	pf	pfʰ	f	v	t	l
@FIN	ei
@TON	陰平	24
@TON	陽平	44
@TON	上聲	324
@TON	去聲	53

// Initial	Final	Tone	CharList (Space separated)
p	ei	陰平	杯 碑 卑 悲
