汉字	ipa	声母	韵母	声调
瑟	ʃɐt	ʃ	ɐt	上（陰）入
失	ʃɐt	ʃ	ɐt	上（陰）入
實	ʃɐt	ʃ	ɐt	陽入
術	ʃɐt	ʃ	ɐt	陽入
述	ʃɐt	ʃ	ɐt	陽入
吉	kɐt	k	ɐt	上（陰）入
割	kɐt	k	ɐt	中（陰入）
喫	hɐt	h	ɐt	上（陰）入
核	hɐt	h	ɐt	陽入
轄	hɐt	h	ɐt	陽入
瞎	hɐt	h	ɐt	陽入
渴	hɐt	h	ɐt	中（陰入）
骨	kʋɐt	kʋ	ɐt	上（陰）入
橘	kʋɐt	kʋ	ɐt	上（陰）入
掘	kʋɐt	kʋ	ɐt	陽入
別	pit	p	it	陽入
撇	pʰit	pʰ	it	中（陰入）
潑	pʰit	pʰ	it	中（陰入）
必	ɓit	ɓ	it	中（陰入）
鼈	ɓit	ɓ	it	中（陰入）
撥	ɓit	ɓ	it	中（陰入）
滅	mit	m	it	陽入
沫	mit	m	it	中（陰入）
抹	mit	m	it	中（陰入）
末	mit	m	it	陽入
沒	mit	m	it	陽入
雪	fit	f	it	中（陰入）
闊	ʋit	ʋ	it	中（陰入）
活	ʋit	ʋ	it	陽入
節	tit	t	it	中（陰入）
奪	tit	t	it	陽入
鐵	tʰit	tʰ	it	中（陰入）
切	tʰit	tʰ	it	中（陰入）
脫	tʰit	tʰ	it	中（陰入）
跌	ɗit	ɗ	it	中（陰入）
列	lit	l	it	中（陰入）
烈	lit	l	it	中（陰入）
裂	lit	l	it	中（陰入）
劣	lit	l	it	中（陰入）
泄	ɬit	ɬ	it	中（陰入）
薛	ɬit	ɬ	it	中（陰入）
截	ɬit	ɬ	it	陽入
雪	ɬit	ɬ	it	中（陰入）
絕	ɬit	ɬ	it	陽入
哲	tʃit	tʃ	it	中（陰入）
折	tʃit	tʃ	it	中（陰入）
浙	tʃit	tʃ	it	中（陰入）
拙	tʃit	tʃ	it	中（陰入）
徹	tʃʰit	tʃʰ	it	中（陰入）
撤	tʃʰit	tʃʰ	it	中（陰入）
設	tʃʰit	tʃʰ	it	中（陰入）
熱	ȵit	ȵ	it	陽入
月	ȵit	ȵ	it	陽入
舌	ʃit	ʃ	it	陽入
說	ʃit	ʃ	it	中（陰入）
潔	kit	k	it	中（陰入）
結	kit	k	it	中（陰入）
傑	kit	k	it	陽入
歇	kʰit	kʰ	it	中（陰入）
決	kʰit	kʰ	it	中（陰入）
抉	kʰit	kʰ	it	中（陰入）
噎	jit	j	it	中（陰入）
乙	jit	j	it	中（陰入）
悅	jit	j	it	陽入
閱	jit	j	it	陽入
越	jit	j	it	陽入
拍	pʰak	pʰ	ak	中（陰入）
北	ɓak	ɓ	ak	上（陰）入
墨	mak	m	ak	陽入
默	mak	m	ak	陽入
獲	ʋak	ʋ	ak	陽入
劃	ʋak	ʋ	ak	陽入
或	ʋak	ʋ	ak	陽入
則	tak	t	ak	上（陰）入
特	tak	t	ak	陽入
摘	ɗak	ɗ	ak	上（陰）入
得	ɗak	ɗ	ak	上（陰）入
德	ɗak	ɗ	ak	上（陰）入
肋	lak	l	ak	陽入
勒	lak	l	ak	陽入
塞	ɬak	ɬ	ak	上（陰）入
賊	ɬak	ɬ	ak	陽入
窄	tʃak	tʃ	ak	中（陰入）
側	tʃak	tʃ	ak	上（陰）入
測	tʃʰak	tʃʰ	ak	上（陰）入
隔	kak	k	ak	中（陰入）
客	hak	h	ak	中（陰入）
克	hak	h	ak	上（陰）入
嚇	hak	h	ak	上（陰）入
刻	hak	h	ak	上（陰）入
黑	hak	h	ak	上（陰）入
握	øak	ø	ak	上（陰）入
薄	pœk	p	œk	陽入
僕	pœk	p	œk	陽入
撲	pʰœk	pʰ	œk	中（陰入）
博	ɓœk	ɓ	œk	中（陰入）
駁	ɓœk	ɓ	œk	中（陰入）
剝	mœk	m	œk	中（陰入）
幕	mœk	m	œk	中（陰入）
莫	mœk	m	œk	陽入
牧	mœk	m	œk	陽入
目	mœk	m	œk	陽入
木	mœk	m	œk	陽入
復	fœk	f	œk	上（陰）入
腹	fœk	f	œk	上（陰）入
複	fœk	f	œk	上（陰）入
福	fœk	f	œk	上（陰）入
服	fœk	f	œk	陽入
伏	fœk	f	œk	陽入
作	tœk	t	œk	中（陰入）
足	tœk	t	œk	上（陰）入
獨	tœk	t	œk	陽入
讀	tœk	t	œk	陽入
毒	tœk	t	œk	陽入
託	tʰœk	tʰ	œk	中（陰入）
托	tʰœk	tʰ	œk	中（陰入）
錯	tʰœk	tʰ	œk	中（陰入）
速	tʰœk	tʰ	œk	上（陰）入
透	tʰœk	tʰ	œk	上（陰）入
虐	nœk	n	œk	陽入
瘧	nœk	n	œk	陽入
烙	lœk	l	œk	中（陰入）
酪	lœk	l	œk	中（陰入）
洛	lœk	l	œk	中（陰入）
駱	lœk	l	œk	中（陰入）
絡	lœk	l	œk	中（陰入）
樂	lœk	l	œk	陽入
落	lœk	l	œk	陽入
六	lœk	l	œk	陽入
綠	lœk	l	œk	陽入
祿	lœk	l	œk	陽入
陸	lœk	l	œk	陽入
鹿	lœk	l	œk	陽入
索	ɬœk	ɬ	œk	中（陰入）
鑿	ɬœk	ɬ	œk	陽入
昨	ɬœk	ɬ	œk	陽入
宿	ɬœk	ɬ	œk	上（陰）入
粟	ɬœk	ɬ	œk	上（陰）入
牘	ɬœk	ɬ	œk	陽入
續	ɬœk	ɬ	œk	陽入
族	ɬœk	ɬ	œk	陽入
俗	ɬœk	ɬ	œk	陽入
桌	tʃœk	tʃ	œk	中（陰入）
捉	tʃœk	tʃ	œk	中（陰入）
濁	tʃœk	tʃ	œk	陽入
粥	tʃœk	tʃ	œk	上（陰）入
濁	tʃœk	tʃ	œk	上（陰）入
觸	tʃœk	tʃ	œk	上（陰）入
祝	tʃœk	tʃ	œk	上（陰）入
囑	tʃœk	tʃ	œk	上（陰）入
竹	tʃœk	tʃ	œk	上（陰）入
鐲	tʃœk	tʃ	œk	上（陰）入
軸	tʃœk	tʃ	œk	陽入
戳	tʃʰœk	tʃʰ	œk	中（陰入）
畜	tʃʰœk	tʃʰ	œk	上（陰）入
蓄	tʃʰœk	tʃʰ	œk	上（陰）入
築	tʃʰœk	tʃʰ	œk	上（陰）入
肉	ȵœk	ȵ	œk	陽入
玉	ȵœk	ȵ	œk	陽入
獄	ȵœk	ȵ	œk	陽入
褥	ȵœk	ȵ	œk	陽入
叔	ʃœk	ʃ	œk	上（陰）入
縮	ʃœk	ʃ	œk	上（陰）入
熟	ʃœk	ʃ	œk	陽入
屬	ʃœk	ʃ	œk	陽入
贖	ʃœk	ʃ	œk	陽入
角	kœk	k	œk	中（陰入）
覺	kœk	k	œk	中（陰入）
閣	kœk	k	œk	中（陰入）
各	kœk	k	œk	中（陰入）
郭	kœk	k	œk	中（陰入）
國	kœk	k	œk	中（陰入）
菊	kœk	k	œk	上（陰）入
谷	kœk	k	œk	上（陰）入
榖	kœk	k	œk	上（陰）入
局	kœk	k	œk	陽入
確	kʰœk	kʰ	œk	中（陰入）
曲	kʰœk	kʰ	œk	上（陰）入
麯	kʰœk	kʰ	œk	上（陰）入
岳	ŋœk	ŋ	œk	陽入
樂	ŋœk	ŋ	œk	陽入
殼	hœk	h	œk	中（陰入）
學	hœk	h	œk	陽入
哭	hœk	h	œk	上（陰）入
育	jœk	j	œk	陽入
辱	jœk	j	œk	陽入
褥	jœk	j	œk	陽入
欲	jœk	j	œk	陽入
惡	øœk	ø	œk	中（陰入）
屋	øœk	ø	œk	上（陰）入
白	pek	p	ek	陽入
劈	pʰek	pʰ	ek	上（陰）入
柏	ɓek	ɓ	ek	上（陰）入
逼	ɓek	ɓ	ek	上（陰）入
璧	ɓek	ɓ	ek	上（陰）入
壁	ɓek	ɓ	ek	上（陰）入
迫	ɓek	ɓ	ek	上（陰）入
伯	ɓek	ɓ	ek	上（陰）入
百	ɓek	ɓ	ek	上（陰）入
脈	mek	m	ek	陽入
麥	mek	m	ek	陽入
覓	mek	m	ek	陽入
疫	ʋek	ʋ	ek	陽入
役	ʋek	ʋ	ek	陽入
域	ʋek	ʋ	ek	陽入
脊	tek	t	ek	上（陰）入
即	tek	t	ek	上（陰）入
迹	tek	t	ek	上（陰）入
蹟	tek	t	ek	上（陰）入
績	tek	t	ek	上（陰）入
積	tek	t	ek	上（陰）入
敵	tek	t	ek	陽入
狄	tek	t	ek	陽入
笛	tek	t	ek	陽入
嚼	tek	t	ek	中（陰入）
鵲	tek	t	ek	中（陰入）
剔	tʰek	tʰ	ek	上（陰）入
刺	tʰek	tʰ	ek	上（陰）入
踢	tʰek	tʰ	ek	上（陰）入
的	ɗek	ɗ	ek	上（陰）入
滴	ɗek	ɗ	ek	上（陰）入
摘	ɗek	ɗ	ek	上（陰）入
文	ɗek	ɗ	ek	上（陰）入
歷	lek	l	ek	陽入
曆	lek	l	ek	陽入
力	lek	l	ek	陽入
略	lek	l	ek	陽入
錫	ɬek	ɬ	ek	上（陰）入
析	ɬek	ɬ	ek	上（陰）入
息	ɬek	ɬ	ek	上（陰）入
熄	ɬek	ɬ	ek	上（陰）入
惜	ɬek	ɬ	ek	上（陰）入
籍	ɬek	ɬ	ek	陽入
席	ɬek	ɬ	ek	陽入
削	ɬek	ɬ	ek	中（陰入）
嚼	ɬek	ɬ	ek	中（陰入）
鵲	ɬek	ɬ	ek	中（陰入）
職	tʃek	tʃ	ek	上（陰）入
隻	tʃek	tʃ	ek	上（陰）入
責	tʃek	tʃ	ek	上（陰）入
織	tʃek	tʃ	ek	上（陰）入
擇	tʃek	tʃ	ek	陽入
宅	tʃek	tʃ	ek	陽入
值	tʃek	tʃ	ek	陽入
植	tʃek	tʃ	ek	陽入
摘	tʃek	tʃ	ek	陽入
直	tʃek	tʃ	ek	陽入
著	tʃek	tʃ	ek	中（陰入）
重	tʃek	tʃ	ek	中（陰入）
著	tʃek	tʃ	ek	陽入
睡	tʃek	tʃ	ek	陽入
拆	tʃʰek	tʃʰ	ek	上（陰）入
赤	tʃʰek	tʃʰ	ek	上（陰）入
策	tʃʰek	tʃʰ	ek	上（陰）入
冊	tʃʰek	tʃʰ	ek	上（陰）入
尺	tʃʰek	tʃʰ	ek	上（陰）入
鵲	tʃʰek	tʃʰ	ek	中（陰入）
喜	tʃʰek	tʃʰ	ek	中（陰入）
逆	ȵek	ȵ	ek	陽入
額	ȵek	ȵ	ek	陽入
弱	ȵek	ȵ	ek	陽入
若	ȵek	ȵ	ek	陽入
鑰	ȵek	ȵ	ek	陽入
識	ʃek	ʃ	ek	上（陰）入
式	ʃek	ʃ	ek	上（陰）入
適	ʃek	ʃ	ek	上（陰）入
釋	ʃek	ʃ	ek	上（陰）入
嗇	ʃek	ʃ	ek	上（陰）入
色	ʃek	ʃ	ek	上（陰）入
食	ʃek	ʃ	ek	陽入
蝕	ʃek	ʃ	ek	陽入
石	ʃek	ʃ	ek	陽入
勺	ʃek	ʃ	ek	陽入
革	kek	k	ek	上（陰）入
隔	kek	k	ek	上（陰）入
激	kek	k	ek	上（陰）入
擊	kek	k	ek	上（陰）入
格	kek	k	ek	上（陰）入
極	kek	k	ek	陽入
腳	kek	k	ek	中（陰入）
劇	kʰek	kʰ	ek	上（陰）入
卻	kʰek	kʰ	ek	中（陰入）
億	jek	j	ek	上（陰）入
益	jek	j	ek	上（陰）入
亦	jek	j	ek	陽入
譯	jek	j	ek	陽入
易	jek	j	ek	陽入
約	jek	j	ek	中（陰入）
樂	jek	j	ek	陽入
