#a	
p	[1b]巴芭疤吧{酒~}葩靶[2]爬琶{琵~}杷{枇~}扒耙[3]把耙{~田}饱-[5]霸坝{又}爸{阿~}擘-掰-伯-柏-白-佰-□{在草木蓬生处走}[6]罢父-{娘~:父亲}
ph	[1b]抛-[5]怕泡-帕破-{~病：症结}
m	[2]麻=猫-无-{~事：没关系}毛-{~竹}[3]马码玛蚂嫲{阿~:奶奶}妈{阿~:奶奶}母-{老~:老婆}蟆{虾~}[5]骂
t	[1b]焦-{1}□{吃其~:吃得消}[2]茶[3]打{~侬：赶走人；催促人}□{雇佣}[5]榨-矺-{压※回赠}
th	[1b]他她它[5]澈-{干净}䖳{海蜇}
n	[3]拿[6]□{仅}
l	[1b]拉垃啦[3]老-{~狸：穿山甲}
ts	[3]早纸-{钱~:纸}[5]炸乍诈窄榨=砸=绩-册-
tsh	[1b]叉杈{~桠路:岔路}差{又义，病好转}[2]樵柴{训；本字是樵}[3]炒-吵-草{~蜢：蚱蜢}操{~坪：操场}扫{~帚}[5]册-
θ	[1b]纱砂莎裟鲨痧{发~:中暑}沙=师-{~傅}[3]洒□{捞取私利}[5]□{从水里捞}茬{剩下的东西}
k	[1b]家{又义，爸/~爸：爸}加痂佳{作~:漂亮}交-{~涉：交往}铰{剪}筊{~杯}[3]假贾绞-橄{~榄}[5]嫁架驾稼价教-格-隔-假{放~}孝-{戴~}较-{用称校对}[6]咬-
kh	[3]卡[5]客-揢-{捕捉}□{戏谑语：吃}
ŋ	[1b]桠[2]牙芽衙伢蚜涯[3]雅=哑[5]亚□{伓教的合音}
x	[2]虾霞遐瑕[3]许-{那~}[5]孝-{戴~}[6]夏厦下={~贱：顽皮；玩耍※~头：低头}舆?{运载}
0	[1b]阿{~哥}丫{~头}[3]拗-{~断}[5]揖-{作~}[6]下
#ɛ	
p	[2]排牌簰{筏}俳[3]摆
ph	[2]髀{喙~:嘴唇}[5]稗
m	[3]买[5]咩迈{年~}□{喙~去：老人嘴部肌肉皱缩}[6]荬{苦~:苣荬菜}𣍐*{俗字，无会的合音；依~:生病}𠁞*{俗字，无会的合音；依~:生病}
t	[2]题[3]底抵[5]帝[6]第弟=递=□{~竹藩：编选篱笆}
th	[3]体抵{又}[5]替屉
n	[2]泥-{名词：水~※动词：涂抹}尼-{~姑}[3]奶{阿~:妈妈/~~:戏谑语：太太}妳{阿~:妈妈/~~:戏谑语：太太}
l	[2]犁梨黎[3]礼詈{~天：对人发誓}[6]丽隶励俪鲡
ts	[1b]斋[2]齐□{打断}[5]济笊{~篱：漏勺※苎丝}剂[6]□{蜀~：一截}
tsh	[1b]妻凄差{出~}[5]□{米饭将熟不熟}
θ	[1b]西犀[3]洗徙黍[5]细泗婿=[6]穧{多}
k	[1b]街阶-{岭~:台阶}溪{~兜：地名}[3]解-[5]介疥{生~}解{押解}
kh	[1b]溪阶{量词}[3]啮?{啃}[5]快-
ŋ	[2]倪霓□{讨价还价}[5]□{伓睨的合音；不看}[6]砑{挤压}
x	[3]□{白眼看人}[6]懈解{姓~}蟹
0	[1b]挨[2]鞋[3]矮[5]睨{看}[6]会{训；本字是"解"}解-{会}
#ɔ	
p	[1b]褒煲玻{~璃}[2]婆[3]宝保堡葆[5]报[6]抱暴{强暴}爆
ph	[1b]波坡=□{草莓}[2]袍[3]颇叵[5]破={~坏}粕-
m	[2]毛=无-矛茅{柴~}[3]母-拇[5]膜-□{砸}雾-{雨~}□{伓报}[6]帽冒磨{名词；石~※动词，磨}
t	[1b]刀多□{无~侬：不让人}[2]驼驮陶逃[3]岛祷倒捣导蹈[5]到倒桌-托-[6]道稻盗悼
th	[1b]滔[2]桃[3]讨[5]托-{又}
n	[3]脑恼[5]乇{俗字：疑问词：什么※名词：东西}诺-{应答词}[6]糯-
l	[2]锣罗箩劳牢逻[3]老=佬栳{田~:插秧放粪}[5]络-[6]捞{寻找}涝□{称}
ts	[1b]蹉[3]左枣[5]做躁造佐[6]座{量词}皂矬坐{招供/承担不好的后果}
