[32]阴平 [21]阳平 [33]上声  [55]阴去 [33]上阴入 [55] 下阴入 [22]阳入
＃i
p [21]皮疲脾琵｛～琶｝枇｛～杷｝便｛～宜｝[33]被｛～子｝比｛～较｝[55]臂泌庇痹｛麻～｝[22]陛｛～下｝敝弊币毙婢被｛～打｝避秕｛～子｝备蓖
pʰ[32]胚｛～胎｝坯｛土～｝披不  [33]彼譬｛～喻｝鄙[55]屁
m[21]糜｛粥～｝弥靡眉媚楣徽[33]尾[22]未味
f [32]飞非妃[21]肥[33]匪翡｛～翠｝[55]废肺费｛～用｝痱｛～子｝[22]吠
v[32]威  [33]毁委伟萎｛气～｝[55]慧畏慰[22]会｛～计，开～，～不会｝绘卫为｛～什么｝遗位胃谓汇
n [21]倪宜谊疑[33]你耳拟[22]腻二贰｛～心｝
ɬ[32]思斯撕司私丝厮[33]死[55]四肆
l [21]驴离梨狸｛～猫｝离｛～别｝篱璃｛玻～｝[33]吕旅履李里理鲤[22]厉利痢吏
ts[32]支枝肢脂兹茲梓辎之芝知资咨[21]池驰瓷｛陶～｝迟慈磁｛～石｝辞词祠嗣饲持[33]紫纸只姊旨指子滓止趾址[55]借蔗蜘｛～蛛｝智翅致稚｛幼～｝至冀置志誌痣[22]栀｛～子花｝自祀｛祭～｝巳｛服～｝字寺痔治
tsʰ [32]棲雌差｛参～｝痴嗤｛～笑｝雉｛～鸡｝[33]此侈齿始岂耻[55]刺赐次伺似待
ȵ [21]儿仪[33]乳尔议耳[22]义
s[32]徙施尸屍诗[21]匙｛汤～｝[33]豸屎市[55]世势嗜试[22]是氏豉｛豆～｝示视恃
k[32]饥｛～饿｝肌几｛茶～，～乎｝机讥[21]茄｛～子｝奇骑岐祁鳍其棋期｛时～｝旗祈[33]倚｛～立｝杞几｛～个｝[55]寄记既[22]技妓忌
kʰ[33]企[55]契｛～约｝
h[32]牺欺熙希稀[33]启｛老派｝玺起嬉喜[55]系戏器弃气汽
j[32]於｛～此｝淤予于伊衣依医[21]余馀儒虞娱移夷姨而饴喻[33]吁宇羽倚椅已以禹[55]肄意异[22]榆逾易｛难～｝盂愉愈｛～好｝
＃u
p [21]婆蒲菩脯｛果～｝[33]补[55]簸｛～一～，～箕｝布怖｛恐～｝[22]部薄阜
pʰ[32]铺｛～设｝[33]谱普浦捕辅甫[55]破铺｛店～｝瀑｛～布｝[22]步埠
m [32]巫诬摸[21]磨｛～刀｝无[33]蟆｛蝦～｝武舞侮鹉母拇[22]磨｛石～｝暮慕墓募务雾
f [32]夫敷俘肤孵麸｛麦～子｝腑俯[21]符扶芙｛～蓉｝抚[33]府斧[55]富副[22]父釜腐付傅赴附戊妇负
t [32]都｛～城｝ [21]徒屠途涂图[33]朵[55]都｛～是｝剁[22]惰杜度渡镀踱
tʰ[33]土[55]吐｛～痰，呕～｝兔唾
n [21]奴[33]努[22]糯｛～米｝怒
ɬ [32]酥[33]锁[55]素诉
l [21]庐山炉芦[33]摞鲁橹虏[22]路鹭
ts [32]租[33]坐祖组[22]座
tsʰ[33]楚础
k [32]锅孤[21]瓠｛～瓜｝[33]果古估｛～计｝股牯鼓[55]过姑故固雇顾锢
kʰ[32]箍[33]裸颗｛一～珠｝[55]课
ŋ [22]卧饿
h [32]科呼[21]乎瓠[33]火伙虎浒｛水～｝[55]货库戽｛～水｝
?[32]乌污[21]胡湖狐壶[55]恶｛可～｝[22]祸户沪护
＃a
p [32]巴芭疤耙[21]爬琶｛琵～｝杷｛枇～｝耙｛犁～｝[33]把｛～握｝[55]霸坝爸
pʰ[55]怕
m [21]麻痲[33]马码｛～子｝[55]妈[22]骂
v [32]瓦蛙窪花[21]华｛中～，～山｝[22]话
t [32]他[33]打
n [21]拿[33]哪｛～个｝
l [55]痢
ts [32]渣抓[21]茶搽查｛山～，调～｝[55]诈榨｛～油｝炸｛～弹，用油～｝乍
tsʰ [32]叉杈差｛～别｝岔｛三～路｝
ȵ [21]牙芽霞
s [32]沙纱[33]洒耍
k [32]家加嘉稼傢[33]假｛真～｝贾[55]嫁价
ŋ [21]衙牙｛老派｝桠｛～杈｝[33]我
h [32]虾蝦｛鱼～｝[21]瑕遐
ʔ [33]哑[55]亚
