#i	
p	[1]蓖碑[2]脾{白读，~胃}琵枇篦[3]彼比[4]閉斃幣婢被{文读，~动}備[5]臂秘泌痺[6]蔽敝弊避
pʰ	[1]披[2]疲脾{文读，~气}[3]鄙丕
b	[2]□{沙~：小睡（存疑，有母语者用pʰi55）}[3]米[6]味
t	[1]低知{文读，无~}蜘[2]池持{白读，记~：记性}遞[3]底{文读，~稿}抵[4]弟隸雉{野鸡}[5]帝智致緻戴{白读}置[6]地治底{表疑问，如~个（哪个）、~撮（哪些）}□{表疑问，如~个（哪个）、~撮（哪些）}
tʰ	[1]黐{~~：黏黏的}□{~~：黏黏的}[2]苔{白读}提啼持[3]体[4]痔[5]替涕剃翅
l	[2]黎离篱璃厘狸[3]旅礼履李里理鲤[4]厉励丽荔{文读，《~镜记》}利{文读，~益}痢{瘌~}[5]攦{撕}□{撕}[6]例吏
ts	[1]膣{女阴}□{女阴}[2]糍[3]紫衹姊旨止趾址籽{种子}子{铳~：子弹}咫[4]舐巳[5]祭際製制濟劑至志誌
tsʰ	[1]妻棲癡鰓{鱼~}[2]齊{文读，~全}馳遲[3]侈恥[4]市[5]刺{名词}試[6]飼{喂养}
dz	[2]兒[4]二貳[6]字寺餌
s	[1]施屍司絲西{文读，~瓜}詩[2]湯時辭{~职}鰣[3]死矢始[4]是氏视[5]世势四[6]誓逝豉示
k	[1]支{白读，量詞}枝稽岐饥肌基機机讥饥[2]棋旗[3]指{动词}几{文读，茶~}己纪杞[4]企技妓冀忌[5]继痣记既
kʰ	[1]欺[2]奇{~迹}祈其期[3]启齿起[5]器弃气汽
ɡ	[2]疑
h	[1]牺嬉熙希稀[3]喜[4]系[5]戏
∅	[1]于伊{他}衣依[2]移夷姨[4]易异[5]肄意
#iʔ	
p	[7]憋鱉
pʰ	[7]□{趴在地上}
b	[7]□{潜水}[8]篾
t	[7]滴[8]碟牒
tʰ	[7]铁
l	[8]裂
ts	[7]接{白读，~过来}摺{叠}[8]折{断}舌
dz	[8]□{按压}
s	[7]薛□{闪烁}[8]蝕
k	[7]砌[8]□{插}
kʰ	[7]缺{~喙：兔唇。《广韵》倾雪切}
#u	
p	[2]□{南瓜}[4]捕妇{白读，新~：儿媳妇}[5]布怖富[6]孵
pʰ	[2]芙浮蒲[3]拊{性交}□{性交}
b	[2]巫诬[3]抚武舞侮鹉[4]务[6]雾
t	[1]堆{白读}诛蛛株[2]橱□{挡住（存疑）}[3]堵赌拄[5]著
tʰ	[2]徒途涂{文读，~改}图{文读，大展宏~}[3]储[4]□{~~：胖胖的（存疑）}
l	[1]撸[2]芦鸬[3]鲁橹虏缕屡[4]赂鹭
ts	[1]组诸朱珠[3]主[4]聚驻住[5]注蛀铸
tsʰ	[1]趋雏[3]取娶{文读，~妻}[5]措处趣厝{房子。李如龙攷为“戍”}
dz	[2]如儒榆愉[3]乳愈[4]逾喻裕谕
s	[1]舒{文读}须{必~}需输[2]殊[3]绪褚杵暑黍署[4]序叙竖树{文读，~立}[5]素{文读，色~}诉庶恕
k	[1]龟韭{~菜}痀{腰~：驼背}[3]久[4]俱具惧舅[5]故{~意}固锢顾句灸[6]故{~宫}旧
kʰ	[1]区枢驱拘驹丘{姓}[2]□{蹲}[4]臼
ɡ	[2]牛
h	[1]夫{文读，~人}灰{粉末状}肤敷俘麸腐{腐烂}[2]胡{文读，~说}狐壶互符扶盂[3]浒府腑俯釜[4]沪护傅{文读，师~}父{文读，师~}辅妇{文读}负阜[5]付赋赴讣附副[6]腐{豆~}
∅	[1]呼污[2]娱[3]雨{文读，谷~}宇禹羽[4]有[5]坞恶
#uʔ	
tʰ	[8]腯{肥~~：胖胖的}
l	[7]□{喝}
ts	[7]□{吮吸}
tsʰ	[8]□{照射（存疑，应是tsʰio22）}
k	[7]□{吸}
∅	[7]靥{酒~：酒窝}
#a	
p	[1]巴芭疤爸{多用于背称}[2]爸{多用于面称}[3]把{文读，~握}饱[4]罢[5]霸坝豹
pʰ	[1]趴□{~鱼：用网抓鱼（存疑）}[4]泡{名词}
t	[1]焦{白读，干}丈{白读，~夫：男性，男人}□{干燥}[2]禾{本字“䄻”}䄻[3]打
tʰ	[1]他
l	[1]拉[2]朥{动物油，本字“膋”}膋{动物油}[4]□{拨弄}□{足够}
ts	[1]查渣[3]早昨[5]诈榨炸
tsʰ	[1]差{~别}[2]柴{本字“樵”}[3]炒
s	[1]沙{文读，~哑}莎捎{抓，捕}□{乱抓}[4]傻[5]洒{潇~}
k	[1]咳胶铰[3]绞搅{白读，~碎}[4]咬[5]教校{~正}较窖滘
kʰ	[1]骹{脚。《广韵》口交切}[3]岂巧[5]敲{白读，~鼓}
∅	[1]阿鸦亚{~洲}[3]拗[5]亚{~军}詏{相~：吵嘴}□{相~：吵嘴}
#aʔ	
pʰ	[7]拍
t	[7]搭贴{白读，~纸}[8]踏沓
tʰ	[7]塔榻[8]叠{重叠堆积}
l	[8]腊蜡猎辣瘌{痢}
ts	[7]抸{携带}□{携带}[8]闸
tsʰ	[7]插
s	[7]□{接住}
