tsɿ	1	之芝支枝肢知栀脂孳孜兹滋资咨																																															
tsɿ	2	汁织执直值植侄职质只（一∽鸟）																																															
tsɿ	3	纸只子紫止旨籽秭																																															
tsɿ	5	至致自字治制志智翅																																															
tsʰɿ	1	痴疵																																															
tsʰɿ	2	词池持驰吃尺赤																																															
tsʰɿ	3	耻此齿																																															
tsʰɿ	5	次刺赐																																															
sɿ	1	师狮施斯诗思司丝																																															
sɿ	2	时匙释室蚀拾湿十什石硕识食实																																															
sɿ	3	使史死驶始																																															
sɿ	5	是四事市视世试示饲伺																																															
zɿ	2	日肏																																															
pi	2	笔必毕碧壁鼻逼																																															
pi	3	比妣彼																																															
pi	5	备被毙币闭避																																															
pʰi	1	屄																																															
pʰi	2	皮脾啤琵枇僻劈霹匹																																															
pʰi	3	鄙																																															
pʰi	5	屁																																															
mi	1	眯																																															
mi	2	眉迷弥猕密蜜觅																																															
mi	3	米																																															
mi	5	□（栽∽头）																																															
ti	1	低爹																																															
ti	2	的敌滴嫡狄																																															
ti	3	底抵																																															
ti	5	弟第地帝递棣逮																																															
tʰi	1	梯剔																																															
tʰi	2	题提堤惕剔																																															
tʰi	3	体																																															
tʰi	5	剃替嚏																																															
li	1	□（踩）的（白，我∽）																																															
li	2	离漓厘梨黎力历沥立粒																																															
li	3	礼李里理鲤																																															
li	5	利吏励荔																																															
tɕi	1	鸡机基几（∽乎）肌饥讥姬挤																																															
tɕi	2	给击迹积绩激及级极即急疾集籍																																															
tɕi	3	己纪几挤																																															
tɕi	5	济枝妓记剂计继寄忌既际祭季																																															
tɕʰi	1	凄妻溪欺吃（白）																																															
tɕʰi	2	棋其旗骑祈齐吃乞																																															
tɕʰi	3	起启岂																																															
tɕʰi	5	气汽企弃器去（白）																																															
ȵi	2	泥宜疑仪匿溺逆倪																																															
ȵi	3	你拟																																															
ȵi	5	腻义议艺																																															
ɕi	1	西牺希稀熙些																																															
ɕi	2	夕习昔息熄媳悉锡析席泣																																															
ɕi	3	喜洗徙																																															
ɕi	5	细系戏																																															
i	1	衣依医伊																																															
i	2	移遗姨一壹乙亦译驿揖益抑弈液易（姓）																																															
i	3	已椅以里（白，∽头）																																															
i	5	意异易																																															
pu	2	不																																															
pu	3	补																																															
pu	5	布部步捕																																															
pʰu	1	铺																																															
pʰu	2	菩蒲葡																																															
pʰu	3	普谱																																															
pʰu	5	铺																																															
mu	2	模谟木穆目没																																															
mu	3	母姆																																															
mu	5	暮慕																																															
fu	1	夫呼敷麸俘																																															
fu	2	扶浮孚符凫壶胡狐湖糊葫瑚蝴乎																																															
fu	3	虎府腐辅抚斧																																															
fu	5	父傅富副付赴户护互妇负																																															
tu	1	都																																															
tu	2	读毒																																															
tu	3	堵赌肚（毛∽）																																															
tu	5	度肚（∽皮）杜渡																																															
tʰu	2	涂途徒屠秃突																																															
tʰu	3	土吐																																															
tʰu	5	兔																																															
lu	2	奴炉泸芦驴卢六陆录律																																															
lu	3	鲁																																															
lu	5	路怒露																																															
ku	1	姑孤辜																																															
ku	2	骨谷																																															
ku	3	古估鼓股																																															
ku	5	故顾固雇																																															
kʰu	1	枯箍																																															
kʰu	2	哭窟																																															
kʰu	3	苦																																															
kʰu	5	库裤																																															
tsu	1	租猪渚蛛朱珠																																															
tsu	2	竹逐																																															
tsu	3	祖主煮组																																															
tsu	5	著驻住注铸做箸助																																															
tsʰu	1	粗初																																															
tsʰu	2	除厨锄橱																																															
tsʰu	3	楚础处																																															
tsʰu	5	醋措处																																															
su	1	书苏舒输梳																																															
su	2	叔属术熟																																															
su	3	数暑鼠																																															
su	5	数树素塑竖诉署薯																																															
zu	2	如茹儒入肉辱褥																																															
zu	3	乳汝																																															
zu	5	孺																																															
vu	1	乌巫																																															
vu	2	无吴吾屋																																															
vu	3	五伍武舞																																															
vu	5	务悟																																															
tɕiu	2	局菊鞠足卒																																															
tɕʰiu	2	曲屈掘促族																																															
ɕiu	2	宿俗续速粟肃蓄畜旭																																															
iu	2	育欲浴狱疫役域																																															
tɕy	1	居车锥（白）																																															
tɕy	3	举炬																																															
tɕy	5	巨具句聚娶锯																																															
tɕʰy	1	区驱蛆黢																																															
tɕʰy	2	渠																																															
tɕʰy	3	取																																															
tɕʰy	5	去趣																																															
ȵy	3	女																																															
ɕy	1	需须虚虽绥荽																																															
ɕy	2	徐																																															
ɕy	3	许																																															
ɕy	5	序叙絮遂隧																																															
y	1	淤迂																																															
y	2	鱼渔余于愚娱愉渝																																															
y	3	语宇雨与羽																																															
y	5	玉芋寓遇愈御预豫裕喻																																															
pɑ	1	巴爬（白）																																															
pɑ	2	爸八																																															
pɑ	3	把靶																																															
pɑ	5	坝罢霸耙																																															
pʰɑ	1	□（软）																																															
pʰɑ	2	爬耙拔跋																																															
pʰɑ	5	怕帕																																															
mɑ	1	妈																																															
mɑ	2	麻																																															
mɑ	3	马码																																															
mɑ	5	骂																																															
fɑ	2	发乏伐筏罚法砝																																															
tɑ	2	达答搭																																															
tɑ	3	打																																															
tɑ	5	大																																															
tʰɑ	1	他它																																															
tʰɑ	2	塌塔踏沓																																															
lɑ	1	拉																																															
lɑ	2	拿纳																																															
lɑ	3	哪																																															
lɑ	5	那																																															
kɑ	1	家（白）																																															
kɑ	3	□（∽∽，肉）																																															
kʰɑ	1	□（∽∽角角）																																															
kʰɑ	2	□（∽过去，跨过）掐（白）																																															
kʰɑ	3	卡																																															
kʰɑ	5	□（胯下）																																															
ŋɑ	1	压（白）																																															
ŋɑ	2	伢																																															
xɑ	1	哈																																															
xɑ	2	□（搔痒）																																															
xɑ	3	哈□（傻）																																															
xɑ	5	下（白）																																															
tsɑ	1	渣																																															
