// HSD Syllabary Data Partition
// 地区：陝西省-寶雞市-千陽縣-南寨鎮
// 来源：孫阿利《千陽方言語音研究》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	陝西省-寶雞市-千陽縣-南寨鎮
@SRC	孫阿利《千陽方言語音研究》

@INI	p	pʰ	m	f	v	t	tʰ	l	ts	tsʰ	s	k	kʰ	ŋ	x
@FIN	ei
@TON	陰平	31
@TON	陽平	24
@TON	上聲	52
@TON	去聲	44

// Initial	Final	Tone	CharList (Space separated)
p	ei	陰平	百 柏 北 窠{小~} 黃{小~} 擘{用手~開} 巨{龍頭老大}
p	ei	陽平	白
p	ei	去聲	貝 背{後~，~書} 唄 焙 輩 伯
pʰ	ei	陰平	杯 拍 披
pʰ	ei	陽平	賠
pʰ	ei	上聲	帛 胚 沛 佩 丕 坯 迫
pʰ	ei	去聲	倍 陪 培 配 □{~辣子：將辣椒放在鍋裏，用少許油和小火烤乾}
m	ei	陰平	脈 麥 默
m	ei	陽平	玫 枚 莓 梅 媒 循 煤 黴 陌 貊
m	ei	上聲	每 美 媚{嫵~}
m	ei	去聲	妹 昧 寐
f	ei	陰平	妃 非 飛 菲 翡
f	ei	陽平	肥
f	ei	上聲	匪 吠 痱
f	ei	去聲	廢 肺 費
v	ei	陰平	威 巍 桅{~桿} 碨{研，磨}
v	ei	陽平	危 微 薇 唯 帷 惟 圍 為{行~，~人民服務} 維
v	ei	上聲	煨{~番薯：把食物直接放在火中} 違 尾 委 萎 偉 葦 偽 緯 畏 衛
v	ei	去聲	未 位 味 胃 蝟 慰 餵 謂 魏 外{~婆}
t	ei	陰平	得 德
tʰ	ei	陽平	特
l	ei	陰平	勒 肋
l	ei	陽平	雷 擂
l	ei	上聲	儡 壘 累{勞~，連~，積~} 類 屢
ts	ei	陰平	則 責 仄 摘 窄
ts	ei	陽平	澤 賊 宅 擇
ts	ei	上聲	窄
tsʰ	ei	陰平	冊 側 策 測 惻 拆 廁
tsʰ	ei	陽平	擇{~日子}
s	ei	陰平	塞{瓶~，~住} 色 瑟 嗇 澀{酸~：部分未成熟水果的刺激性味道} 蝨
s	ei	陽平	譖
k	ei	陰平	軛{牛~頭：牛耕田時套的人字形工具} 革 格 隔 嗝
k	ei	上聲	胳 □{~得很：形容核桃肉難剝}
k	ei	去聲	給{~他}
kʰ	ei	陰平	克 刻 客
ŋ	ei	陰平	呃 □{~~下：動詞，“估計”的意思}
x	ei	陰平	赫 顯{~} 黑 嚇{恐~，~唬}
x	ei	上聲	嘿
// HSD Syllabary Data Partition
// 地区：陝西省-寶雞市-千陽縣-南寨鎮
// 来源：孫阿利《千陽方言語音研究》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	陝西省-寶雞市-千陽縣-南寨鎮
@SRC	孫阿利《千陽方言語音研究》

@INI	p	pʰ	m	t	l	ts	tʰ	tɕ	tɕʰ	ȵ	ɕ	∅
@FIN	i
@TON	陰平	31
@TON	陽平	24
@TON	上聲	52
@TON	去聲	44

// Initial	Final	Tone	CharList (Space separated)
p	i	陰平	卑 悲 碑{石~} 逼 筆 必 畢 碧 壁 臂 璧 俾 阰 婢
p	i	陽平	鼻 新
p	i	上聲	稗{雄性的稻子，不能生谷} 比 彼 秕 蓖{~麻}
p	i	去聲	被-{棉~，~迫} 備 準{~} 閉 蔽 箅{蒸籠中的竹屜} 弊 幣 篦{~子(可抓虱子的齒很密的梳子)} 斃 □{~刀子（蹭，在皮布上擦刀使鋒利）} 潷{（按住渣滓濾出湯汁）~掉水分}
pʰ	i	陰平	屁 弼{~馬溫，任~時}
pʰ	i	陽平	脾 裴-{姓~} 皮 批 疲 琵 啤 鼻 老
pʰ	i	上聲	鄙{~人} 避 批 劈 霹{~靂} 痞 癖 僻 譬 辟 庇
pʰ	i	去聲	匹{一~布，~配} 屁
m	i	陰平	泌 秘 密 蜜
m	i	陽平	眉-{~毛} 迷 糜 彌{阿~勒佛，~補} 摩
m	i	上聲	米
m	i	去聲	謎{~語} 覓 尋{~}
t	i	陰平	的 目{~，~確} 低
t	i	陽平	狄{姓~} 嫡 敵 抵{~押} 笛=
t	i	上聲	底
t	i	去聲	滌 地 帝 第 蒂 遞
l	i	陰平	璃 力 立 荔 栗 笠 歷{~史，~書，日~}
l	i	陽平	梨 犁{耕田用具} 狸 黎 厘 離{~別，坎~（八卦中象徵火的卦），差不~} 籬 粒
l	i	上聲	李 里 理 裡 禮 鯉
l	i	去聲	吏 利 例 莉 痢{癩~，~疾} 厲 勵 隸 麗 礫{瓦~}
ts	i	陰平	緝 通{~} 積 即 輯 籍{狼~} 脊 寂 跡 稷{地名用字} 績 鯽
ts	i	陽平	疾 子
ts	i	上聲	擠
ts	i	去聲	祭 際 劑 濟{接~，經~，~公} 集 薺
tʰ	i	陰平	七{第~頭（人去世後的第一個七天）} 妻 凄 戚{親~，姓~} 淒 棲 漆 梯 踢 啼 泣{液體滴下} 膝
tʰ	i	陽平	堤 笛- 齊 臍 提 蹄 題 遟
tʰ	i	上聲	體
tʰ	i	去聲	砌{~牆} 剔 剃 涕 替 薺{~兒菜（春天裡的一種野菜）}
tɕ	i	陰平	給{供~} 肌 飢{~荒，~餓} 姬 基 箕{篦~（梳頭用）} 稽 機 激 擊 譏 雞 吉 級 棘{酸棗樹，或指像酸棗樹一樣枝幹上生出木刺的植物，沙~，荊~，~手} 戟{刀槍劍~} 髻
tɕ	i	陽平	及 極
tɕ	i	上聲	己{自~，（天干第六位，甲乙丙丁戊“~”庚辛壬癸）~巳年} 幾{~乎，茶~，~個} 蟣{蝨的卵} 杞-{枸~}
tɕ	i	去聲	屐{木鞋} 羈 妓 季 計 既 紀 記 寄 冀 繼 技 忌
tɕʰ	i	陰平	期 欺 祁 祈 乞 企 泣{~血（眼睛哭出血，形容極度悲傷）} 契
tɕʰ	i	陽平	岐 其 奇{好~} 棋 旗 騎{~馬} 鰭 豈
tɕʰ	i	上聲	起 啟 杞={~人憂天}
tɕʰ	i	去聲	汽 氣 去-{來~}
ȵ	i	陰平	逆 匿 溺 膩 抑{壓~}
ȵ	i	陽平	呢 尼 泥 倪{姓~} 疑{懷~} 誼{友~}
ȵ	i	上聲	你
ȵ	i	去聲	擬{草~，~人}
ɕ	i	陰平	畦-{菜~} 夕 兮 西 吸 希 昔 析 息 悉 惜 稀 犀 溪 熙 熄 錫 蟋 犧 媳 璽 隙
ɕ	i	陽平	席{主~，草~} 習
ɕ	i	上聲	嘻 襲 洗 徙 喜 禧 蟢{（生活在壁上的小蜘蛛）}
ɕ	i	去聲	系{~鞋帶，中文~} 嬉 係 細 戲 鬩
∅	i	陰平	縊 伊 懿 醫 以 衣 依 揖 邑 一 壹 乙 益 液-
∅	i	陽平	詣 移 夷 胰 怡 貽 飴 沂 毅 遺 逸 譯 役 疫
∅	i	上聲	倚 椅 尾-{~巴}
∅	i	去聲	藝 儀 蟻 義 議 易 姨 已 意 異 翼 憶 億 亦
// HSD Syllabary Data Partition
// 地区：陝西省-寶雞市-千陽縣-南寨鎮
// 来源：孫阿利《千陽方言語音研究》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	陝西省-寶雞市-千陽縣-南寨鎮
@SRC	孫阿利《千陽方言語音研究》

@INI	t	l	ȶ	ȶʰ	tɕ	tɕʰ	ȵ	ɕ	Ø
@FIN	iu
@TON	陰平	31
@TON	陽平	24
@TON	上聲	52
@TON	去聲	44

// Initial	Final	Tone	CharList (Space separated)
t	iu	陰平	丟
l	iu	陰平	綠 六
l	iu	陽平	留 流 琉{~璃：一般特指含氧化鉛的工藝品玻璃，質地比普通玻璃堅硬} 硫 劉
l	iu	上聲	榴 柳
l	iu	去聲	溜
ȶ	iu	陰平	揪
ȶ	iu	上聲	酒
ȶ	iu	去聲	就
ȶʰ	iu	陰平	秋 楸
tɕ	iu	陰平	究 糾 鳩 鬮{發~} 閹- 咎 柩
tɕ	iu	陽平	舅{面稱}
tɕ	iu	上聲	九 久 灸 韭
tɕ	iu	去聲	救 舅{背稱} 舊
tɕʰ	iu	陰平	丘 邱
tɕʰ	iu	陽平	求 球
tɕʰ	iu	去聲	□{~菜}
ȵ	iu	陽平	牛
ȵ	iu	上聲	謬 扭 紐 拗
ȵ	iu	去聲	牛{形容人倔強}
ɕ	iu	陰平	休 修 羞 宿{星~：青龍七宿、白虎七宿、朱雀七宿、玄武七宿合稱}
ɕ	iu	陽平	囚 泅{~水}
ɕ	iu	上聲	朽 嗅
ɕ	iu	去聲	秀 袖 繡 鏽
Ø	iu	陰平	幽 悠 憂 優
Ø	iu	陽平	蚰{~蜒} 尤 由 油 郵 蚰{~蜒：無殼的肺螺亞綱動物，形似無殼的蝸牛，俗稱鼻涕蟲} 猶 游
Ø	iu	上聲	友 有
Ø	iu	去聲	酉 莠{良~不齊} 又 右 幼 袖 佑 釉{上~：覆蓋在陶瓷、搪瓷表面的玻璃質薄層} 誘 鼬{黃~：黄鼠狼}
// HSD Syllabary Data Partition
// 地区：陝西省-寶雞市-千陽縣-南寨鎮
// 来源：孫阿利《千陽方言語音研究》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	陝西省-寶雞市-千陽縣-南寨鎮
@SRC	孫阿利《千陽方言語音研究》

