#i	
p	[1]蓖{～麻}碑{墓～}熙{2，～岭：地名}[3]比□{用手指指}[5]秘{～书}痹{麻～}滗{去滓}‖[11]琵{～琶}枇{～杷}□{～□βɔ221：蝙蝠}
pʰ	[3]疕{痂，饭～：锅巴}[5]鼻{～□u51；鼻子，流～：流鼻涕}
β	[1]|屄{吹牛～：吹牛皮}
m	[1]□{□ka44～：一种牛身上的虫子，比虱子更大}[3]米{大米}美耳{2，木～}[5]□{～□ɔ̠uŋ51：蚯蚓}‖[9]□{骹～核：踝子骨}
t	[1]知[3]底{4，～去：进去，～来：进来}[5]蒂{金瓜～：南瓜蒂，薰～：烟蒂}智雉{～鸟：山鸡}致置□{～水：潜水}□{～□liŋ11囝：小舌}□{秆～头：稻茬}‖[9]□{～□ta221：喇叭}[11]□{～～好：刚好；～～著食饭：在吃早饭。读作ti11li51}
n	[5]□{猫～：猫}
l	[3]李{～囝：李子；姓}里{距离单位}理鲤{～鱼}|□{□la11～：穿山甲}□{□ta335～：故意}[5]利{1，放～：放债}
ts	[1]□{老～：女阴}[3]旨{圣～}指{3，手～：戒指}子{1，果～：花生、葵花籽、糖果等食品的统称，□kau11～：骰子}籽止址杞{枸～}这{1，这么，如，～贵。本书里写作“这”}[5]姊{阿～：姐姐}至{夏～}志誌痣□{～神：用功}
tsʰ	[1]鳃{鱼～}尸[5]饲{1，喂养，～猪：养猪，～鱼：养鱼；～牛：放牛，～羊：放羊，～囝：生小孩儿、抚养孩子、动物产子}[6]□{□xak5～：喷嚏}
s	[1]私{2，家～：家具}司{坑～：厕所，公～}丝诗[3]死[5]四{1，～个}试‖[10]什{为～乇：为什么。本书里写作“什”}
k	[1]枝{1，树～}栀{黄～：栀子}饥肌基{座～：地基}箕{粪～：簸箕}机饑{2，～荒}[3]麂几{茶～}己{天干之一}纪{1，年～}[5]纪{2，～念}记{～定：记住，𣍐～：忘记了}既‖[11]□{～□liu55毛：刨花}□{头发～□□liŋ55ŋeu221：头发卷曲}
kʰ	[1]欺期[3]企齿{齿轮、锯子上的齿，喙～：牙齿}起{起床，～风痴：刮台风}[5]器弃气{2，～农：生气，脾～}汽{～车}乞{3，给；被}
x	[1]牺{～牲}嬉熙{1，康～}希稀非飞{2，～机}妃[3]喜{欢～：喜欢}匪{土～}‖[11]蟢{～□zɔ51：蜘蛛}
∅	[1]伊{他}医依[3]已{～经}以[5]意忆亿[0]得{3，解使～：可以，𣍐舍～：舍不得}□{锁～：锁着}□{桌～：桌上，床～：床上，水～：水里，这～：这里，许～：那里，实际音值分别是tsᴇ41iʔ{4}和xa{4}liʔ{4}。发音人认为与“入”ik43较为相似}□{直直～写：竖着写，蜀喙蜀喙～食：一口一口地吃}
#ᴇ	
p	[2]脾{1，内脏之一}啤{～酒}[6]弊币弊备篦{～梳}‖[11]□{～□lᴇiŋ41：翻动。“反”pᴇiŋ41的分音词}
β	[0]|呗
m	[2]迷弥{～补}眉{～毛}楣{门～}维遗唯微[6]味{～道，无～：害羞、丢脸}□{啜}
t	[2]迟□{爱～：希望得到}[6]地{锄～，～主}痔{生～}治{政～}
tʰ	[2]提{～手爿：提手旁}持{支～}
n	[6]腻{细～：小心}二{～十，～月}[14]□{不要}
l	[2]来{1}黎{姓}梨狸{狐～}□{□moi11～：荸荠}[6]厉{严～}利{2，锋利}痢{赤～}[0]呢‖[12]荔{～枝}莉{茉～花}
ts	[3]这{2，这。本书里写作“这”}[6]自{1，～家：自己}字
tsʰ	[2]□{雨□mok5～：毛毛雨}[6]市
s	[2]糍{糍粑}时□{～寒：传染病、瘟疫}□{□□aŋ11nai55～：到处}[6]是氏示视似寺‖[10]□{～势：熟练}
k	[2]个{1，两～，～把；的}奇{～怪}祁其棋旗逵{李～}葵{向日～}癸[6]技妓忌‖[11]□{～□□lᴇiŋ55nzuŋ443：抖一下子}
kʰ	[2]蟣{渠希切，蚂蟥}[6]柿{柿子}
ŋ	[2]仪宜谊夷{武～山：地名}疑|苔{青～：青苔}□{□□naŋ11naŋ11～～：知了}[6]耳{1，～囝：耳朵}|易{容～}□{骹㬹～：跟腱}
∅	[2]儿{3}姨{阿～}胰{～皂：肥皂}而[6]未{2，地支之一}
#u	
p	[5]富{1，富裕}
pʰ	[1]潽{～去：溢出}[3]殕{生～：发霉}
m	[3]母{2，阿～：伯母，大～叔婶：妯娌}
t	[1]都{首～；副词}□{蹲}[3]朵{这～花}堵赌肚{腹～：肚子，猪～，蜀～尿：一次小便}拄{～杖：帮助挑担用的棍子}□{□po11～：衣服上的口袋}
tʰ	[3]土{～改}[5]吐{呕吐}兔{～囝：野生的兔子}‖[11]徒{～弟}□{～□□ziu13lᴇiŋ412：朋友}
n	[3]努{～力}
l	[3]鲁{～班}卤[5]露
ts	[1]租[3]祖组阻
tsʰ	[1]粗初{2，～中}[3]楚{清～；国名}础[5]醋喙{2，～齿：牙齿。本书中写作“喙”}
s	[1]苏酥{饼干的口感}[3]所[5]素诉塑数{双～}‖[11]□{～想：羡慕}
k	[1]姑{阿～}孤菇{野生的蘑菇}蛄{虾～}[3]古{1}估{～计}牯{牛～：公牛，羊～：公羊}股鼓久{1，长～}□{鼻～：鼻子}□{茶～：水壶，烧开水用具}[5]故雇顾固{还，副词。本书里写作“固”，原文另有单字音}‖[11]□{～□luk5：蜷曲}
kʰ	[1]丘{量词，用于田}[3]苦[5]库裤‖[9]□{～□lai443：乌鳢}[11]古{2，～田：地名}
ŋ	[1]|枯{□tsɛiŋ44～：榨完油之后的渣子压成的饼}[3]五{2，～香：茴香，～岳}伍{队～}午
x	[1]肤烌{火～：草木灰}[3]虎府[5]戽{～水}付咐{吩～}富{2，～农}副□{刀～：刀背}
