pi2皮疲脾
kia2茄瘸
nia4惹
ia1爷
ia4野揖
ia6夜液腋
fua5化
tsua1抓
sua3傻耍
ŋua4瓦
hua1花
hua3火夥
hua5华桦
pɛ6蔽敝弊币毙
pʰɛ3撇
mɛ6觅
fɛ5废肺
fɛ6吠
vɛ3曰
tɛ6籴
nɛ3蜇
lɛ6例
tsɛ5制製
tsɛ6滞祭际
sɛ5世势
sɛ6誓逝
ŋɛ6艺
kʰʷɛ1讹靴
piɛ5闭
pʰiɛ1批
miɛ2迷
miɛ4米糜弥靡秘
miɛ6谜
fiɛ5费
tiɛ1低
tiɛ2堤题提蹄啼
tiɛ3爹
tiɛ4弟第
tiɛ5底抵帝
tʰiɛ1梯
tʰiɛ5体替涕剃屉递隶
niɛ2泥尼
niɛ6腻
liɛ2犁黎
liɛ4礼
liɛ6丽吏
tɕiɛ1姐
tɕiɛ3挤济治
tɕʰiɛ1妻栖
tɕʰi82齐脐荠
tɕʰiɛ3剂
tɕʰi85砌
ɕiɛ1西犀
ɕiɛ3洗
ɕiɛ5细婿
kiɛ1鸡稽
kiɛ3启
kiɛ5计继技
kiɛ5契
ŋiɛ6义
lœ4□{“递过去”义。}
tɕʰœ5□{饶。}
ɕœ2□{“怂恿”义。}
kœ5□{“锯”义。}
kœ6□{“打饱嗝”义。}
pɔ1波菠颇玻
pɔ2婆
pɔ3跛
pɔ5簸
pɔ6薄
pʰɔ1坡
pʰɔ5破
mɔ2磨模
mɔ3摩馍摸
mɔ6魔磨
tɔ1他
tɔ2驼紽驮驮铎
tɔ3朵躲垜
tɔ4舵
tɔ5剁唾
tɔ6堕
tʰɔ1多
tʰɔ3妥椭
nɔ2挪诺
nɔ6糯
lɔ1囉
lɔ2罗锣萝骡螺脶
lɔ6摞
tsɔ3组阻
tsɔ4坐
tsɔ5左佐
tsɔ6助
tsʰɔ1搓初
tsʰɔ2锄
tsʰɔ3楚础
tsʰɔ5锉措
sɔ1蓑梭唆梳疏蔬
sɔ3锁琐所数
sɔ5数
kɔ1歌哥
kɔ2拽
kɔ5个
kʰɔ3可
kʰɔ4裸
ŋɔ2蛾鹅俄
ŋɔ4我
ŋɔ6饿卧
hɔ3荷
ɔ2荷河何郝
ɔ6苛
uɔ1□{拟声词，拟狗叫}
ə2而
po1褒
po2袍勃
po3保堡宝
po4抱
po5报暴
po6菢
mo2模毛膜
mo6冒帽貌
to1刀
to2祷
to3岛倒
to5到倒
to6盗
tʰo1叨滔掏
tʰo2桃逃淘陶萄涛
tʰo3讨
tʰo5套导
tʰo6道稻
no2饶
no4脑恼
lo2劳捞牢唠老
lo5辣
lo6涝
tso1遭糟
tso3早枣蚤澡
tso4皂造
tso5差灶
tsʰo1操
tsʰo2曹槽
tsʰo3草
tsʰo5躁糙
so1骚臊
so3嫂
so5扫扫
ko1高膏篙羔糕膏蒿
ko3稿
ko5告
kʰo3考
kʰo5靠
ŋo2熬
ŋo6傲
ho3好喝
ho5好耗
o2豪壕毫号
o3浩
o5奥
pai3摆
pai4稗
pai5拜
pʰai2排牌簰
pʰai3派
mai2埋
mai4买
mai6卖
vai1歪
vai6坏
tai1獃呆
tai5大
tai6大
tʰai5态太泰
nai4乃奶
lai1拉
lai6赖癞
tsai1载斋
tsai3宰
tsai5债
tsʰai1差
tsʰai3采睬
sai1筛
sai2柴
sai5赛晒
kai1皆阶秸佳街
kai3解
kai5巧介界芥尬疥届戒械
kʰai1揩
kʰai3凯楷
kʰai5概溉慨
ŋai1哀挨
ŋai2埃涯崖捱
ŋai5蔼
ŋai6艾蟹
kʷai1乖
kʷai3拐
kʷai5怪
kʰʷai5块会刽桧块快筷
ai2孩谐鞋
ai3矮
ai4懈
ai6隘
suai1衰
suai5帅率蟀
uai2怀槐淮
vei1威
vei2为维惟唯微围违苇
vei3伪委伟
vei6卫为位讳畏纬胃谓猬彙
tei2臺苔抬
tei5戴带
tei6贷待怠殆代袋
tʰei1胎
tʰei2台
nei3萎
nei6耐奈
lei2来
lei6类泪
tsei1灾栽追
tsei2才材财裁槌锤
tsei3嘴锥
tsei4在
tsei5再载醉
tsʰei1猜彩吹炊
tsʰei2豺
tsʰei3揣
tsʰei5菜蔡
sei1腮鳃
sei2垂谁
sei3虽绥水
sei4瑞
sei6睡
kei1该
kei3改
kei5盖
kʰei1开
ŋei6碍
hei3海
hei5慰
kʷei1规窥龟归
kʷei2奎逵葵
kʷei3诡轨鬼
kʷei5圭闺桂癸贵
kʷei6跪柜
kʰʷei1亏
kʰʷei5溃愧
ŋʷei2危
ŋʷei4魏
ei5爱
ei6亥害骇
pui1杯碑卑悲
pui2培陪赔裴
pui4辈倍
pui5贝背
pui6背焙
pʰui1胚坯
pʰui5沛配佩
mui1霉
mui2梅枚玫媒煤
mui4每美
mui6妹寐
fui1恢
vui2回茴
vui5餵
vui6汇会会绘
tui1堆
tui5对確
tui6队
tʰui1推
tʰui3腿
tʰui5退
lui2雷
lui4屡儡累垒
tsui2随
tsui4罪赘
tsui5最缀翠坠
tsʰui1催崔
tsʰui5脆粹
sui3髓
sui5碎岁税秽遂隧
ŋui2桅
ŋui3扰
ŋui6外
hui1灰摩挥辉徽
hui3贿悔晦毁
hui5惠慧
kʰʷui1盔魁
kʰʷui3愧
ui1煨
ui4锐
pau1包胞
pau2鉋
pau3饱
pau5豹爆雹
pʰau1抛鲍
pʰau2刨
pʰau3跑
pʰau5泡炮
mau2茅
mau4卯
nau2饶挠钹
nau6闹
tsau3爪
tsau5罩笊煠
tsʰau1抄钞
tsʰau3炒吵
sau5潲
ɕau1稍
kau1交郊胶
kau3犒
kau5教菱绞狡铰搞搅教较窖觉饺
kʰau1敲
kʰau3烤巧
ŋau4咬
hau5校酵孝效校
au5坳
miau2猫猫
liau5扔
pʰɐu3剖
mɐu2牡谋矛
mɐu3亩
mɐu4某
mɐu6茂贸
fɐu3否
tɐu1兜逗
tɐu3斗抖陡
tɐu5鬥
tɐu6豆
tʰɐu1偷
tʰɐu2头投
tʰɐu5透
nɐu3纽扭
lɐu2缕楼搂耧篓流刘留榴硫琉瘤馏
lɐu4柳
lɐu6漏陋
tsɐu1邹周舟州洲
tsɐu2囚泅绸稠筹愁仇酬仇
tsɐu3雏走酒肘帚
tɐu5奏昼纣宙骤咒
tsɐu6就袖
tsʰɐu1秋鞦抽
tsʰɐu3羞丑醜
tsʰɐu5凑臭
sɐu1修搜飕馊蒐收
sɐu3手首守
sɐu5嗽秀绣瘦兽
sɐu6受寿授售
kɐu1勾钩沟阄
kɐu3狗苟
kɐu5够构购勾
kʰɐu1抠
kʰɐu3口
kʰɐu5叩扣寇
ŋɐu1欧瓯殴
ŋɐu4藕偶
hɐu1吼
ɐu1呕
ɐu2侯喉猴
ɐu5沤怄
ɐu6後厚后候
kiɐu1鸠纠
kiɐu2求球
kiɐu3九久韭灸柩
kiɐu4舅
kiɐu5救究
kiɐu6臼旧
kʰiɐu1丘
ŋiɐu2牛
ŋiɐu5皱绉嗅柚
hiɐu1休朽
iɐu1优忧幽
iɐu2柔揉尤邮由油游犹悠
iɐu4有友酉莠诱
iɐu5幼
iɐu6又右祐釉
kiɛu1矫
piu1膘标彪
piu2瓢嫖
piu3表
piu5錶
pʰiu1飘漂
pʰiu5票漂鳔
miu2锚苗描
miu3藐渺秒妙杳
miu4谬
miu6庙
tiu1刁貂雕
tiu2条调
tiu3鸟
tiu5钓吊粜掉
tiu6调
tʰiu1挑
tʰiu5跳
niu3鸟
niu6尿
liu2燎聊辽撩瞭廖
liu4了
liu6疗料
tɕiu1焦蕉椒樵朝昭招浇
tɕiu2瞧朝潮
tɕiu3剿
tɕiu5醮鞘照
tɕiu6噍赵兆召
tɕʰiu1锹悄
tɕʰiu5俏
tɕʰiu6超
ɕiu1梢捎消宵霄硝销烧萧箫屑
ɕiu2韶
ɕiu3小少
ɕiu5穗笑少绍邵
kiu1骄娇
kiu2乔侨桥荞
kiu3缴
kiu5叫
kiu6轿
kʰiu5窍
hiu1嚣侥
hiu3晓
iu1邀腰幺吆
iu2肴淆摇谣窑姚尧
iu3绕妖
iu4舀
iu5要
iu6耀鹞
tim3点典腆
tim5掂店
tim6电殿奠
tʰim1添
tʰim2甜
nim1黏粘
nim2严俨
nim3鲇
nim6验艳酽念
lim2廉帘阎联
lim3蔫
lim4镰
lim5蔫
lim6恋
tɕim1尖沾瞻占楔
tɕim3估
tɕim6蘸
tɕʰim1嵌歼籤签韆
ɕim3陕闪
kim1兼
kim2钳搛
kim3检柬拣谏
kim4敛殓
kim5剑
kim6俭
kʰim1谦
kʰim5欠歉
ŋim4染演
him3险
im1阉
im2盐檐嫌
im3掩
im6腌
kum1甘泔
kum3柑敢橄
kum5感
kum6揞
kʰum1堪龛
kʰum3坎勘
um1庵
um5暗
fam4犯
fam5范範
tam1耽担
tam2谈痰檀坛禅
tam3胆
tam4淡
tʰam1贪
tʰam2潭谭
tʰam3毯坦
tʰam5探
nam2男南
lam2蓝篮
lam3览揽
lam4榄
lam6滥缆
tsam1簪
tsam2馋
tsam3斩
tsam6暂
tsʰam1参搀
tsʰam3馋
tsʰam5钗
sam1三衫
kam1尴监
kam3减
kam5鉴舰
nam2岩
ham2咸鹹
ham3喊
ham4陷
am2含衔
am6撼
liam3舔
pʰɐm3品
tʰɐm5渗
lɐm1林淋临
tsɐm1沉针斟
tsɐm2蟾寻
tsɐm3枕
tsɐm5浸
tsɐm6潜
tsʰɐm1参
tsʰɐm3寝
tsʰɐm5侵
sɐm1心森参深
sɐm3沈审婶
kʰɐm6揿
kiɐm1今金
kiɐm2岑琴禽擒
kiɐm3禁襟锦
kiɐm4妗
kiɐm5禁
kʰiɐm3钦
ŋiɐm3吟饮
iɐm1音阴荫
iɐm2壬
iɐm3隐
iɐm5淹
iɐm6任
pin1鞭边
pin3贬扁匾
pin4瓣辫
pin5变辨辩汴憋
pin6便
pʰin1编篇偏蝙
pʰin5偏遍片
min2绵棉
min4免勉缅阀
min6脸面麺
vin4娩
tin1颠
tʰin1天
tʰin2田填
nin2年
lin2连怜莲
lin6练鍊楝
tɕin1煎毡
tɕin2钱缠前
tɕin3绽剪展战
tɕin5箭溅践饯荐
tɕin6渐贱
tɕʰin1虔笺千
tɕʰin3浅
ɕin1仙先
ɕin5线羡扇
ɕin6善膳
kin2乾
kin3碱茧笕谨
kin4件
kin5苋建键健腱见仅
kʰin1牵
ŋin1烟
ŋin5谚
hin3显
hin5宪献
in1尹
in2炎涎然燃延筵言贤
in3冉
in5焰堰砚燕宴
in6现
pun1搬
pun4绊伴拌
pun5半
pʰun1潘盘
pʰun5判叛
mun2瞒
mun4满
mun6漫慢
vun2玩
vun5碗
tun1端
tun2团糰
tun3短
tun4断
tun6锻
tʰun6段缎
nun4暖
lun2鸾
lun6乱
tsun1钻
tsun5纂钻
sun1酸闩拴
sun5算蒜
kun1官棺观冠
kun3管馆
kun5贯灌罐观冠
kʰun1宽
kʰun3款
hun1欢
un2丸
nyn4软
tɕyn1专砖膞
tɕyn2全泉传
tɕyn5转
tyn6篆传
tɕʰyn1川穿
tɕʰyn3喘串
tɕʰyn5窜
ɕyn1轩宣喧楦
ɕyn2旋船
ɕyn3鲜癣选
kyn1捐
kyn2拳权颧
kyn3捲卷
kyn5眷绢倦券
kʰyn1圈
kʰyn3遣犬倾顷
kʰyn5劝
ŋyn4阮
ŋyn6愿
hyn1欣
hyn3掀
yn1冤渊
yn2弦完椽圆员缘沿铅元原源宛袁辕园援远玄悬眩
yn5怨
yn6院县
pan1班斑扳般
pan3颁板版
pan6扮办
pʰan1攀襟
pʰan5盼
man2蛮
man4晚
man6慢馒蔓
fan1藩翻番
fan2凡帆烦繁
fan3反
fan5贩
fan6泛饭
van1安鞍
van2鼾寒韩还环
van3桓皖豌弯湾挽
van4旱幻
van5按案腕
van6唤患宦万
tan1丹单
tan6旦诞蛋卵
tʰan1滩摊
tʰan2弹
tʰan5炭叹
tʰan6但
nan2难
nan6难
lan2兰拦栏
lan4懒
lan6烂
tsan2惭残蝉
tsan3盏
tsan5赞颤
tsan6赚站栈攒
tsʰan1餐
tsʰan2蚕
tsʰan3惨铲产
tsʰan5灿
san1珊撒山疝栅
san2单
san3擅
san5散伞散
kan1间奸姦
kan3简涧锏
kan5间
kʰan3砍刊
kʰan5看
ŋan2颜
ŋan4眼
ŋan6雁
han3罕
kʷan1干肝竿鳏关
kʷan3杆秆擀赶
kʷan5幹
kʷan6惯
kʰʷan5看
ŋʷan2顽
ŋʷan6岸
an2函闲还
an4限
an5晏
an6憾
tsuan3撰
suan1删
huan3缓
huan5汉
uan2憨酣
uan6汗焊翰
pɐn1宾槟殡鬓
pɐn2贫盆
pɐn3奔锛本
pɐn5粪
pɐn6笨
pʰɐn1烹
pʰɐn5喷
mɐn2民门蚊
mɐn4敏
mɐn6闷
fɐn1分芬纷
fɐn2坟
fɐn3粉
fɐn4愤
fɐn5奋
fɐn6份分
vɐn1温瘟
vɐn2魂馄焚文纹闻璺
vɐn3稳吻刎
vɐn6焕换问
tɐn1敦墩
tɐn2屯豚囤沌
tɐn6顿盾钝遁盾澄
tʰɐn1吞
nɐn6嫩
lɐn1嚥
lɐn2邻鳞燐崙伦轮
lɐn6论论
tsɐn1津珍臻真诊疹尊筝
tsɐn2陈尘臣存澄惩橙澄呈程
tsɐn3准凖
tsɐn5进晋镇振震俊
tsɐn6儘阵
tsʰɐn1村椿春
tsʰɐn2秦
tsʰɐn3蠢
tsʰɐn5亲趁衬寸
tsʰɐn6尽
sɐn1辛新薪身申伸孙逊
sɐn2神娠辰晨荀旬循巡殉唇纯醇绳
sɐn3损笋榫
sɐn5信讯迅
sɐn6葚甚肾慎顺舜
kɐn1跟根
kʰɐn3恳垦啃肯
hɐn1亨
hɐn3很
kʷɐn3滚
kʷɐn5棍
kʰʷɐn1昆坤
kʰʷɐn3捆
kʰʷɐn5困
ɐn1恩
ɐn2痕
ɐn6恨
vuɐn5混
tʰuɐn3饨
huɐn1昏婚荤
huɐn5浑
niɛn3碾
kiɛn1犍巾斤筋芹均钧君军
kiɛn2勤群裙
kiɛn3艰坚紧
kiɛn4近
kiɛn6菌郡
ŋiɛn2人银
ŋiɛn3研
niɛn4忍
hiɛn1熏勋薰
hiɛn5训
iɛn1因姻殷
iɛn2仁寅匀云耘韵运晕
iɛn3焉
iɛn4引允颖
iɛn5刃印
iɛn6认润闰熨孕
paŋ1帮邦
paŋ2螃傍
paŋ3榜绑
paŋ4棒蚌
pʰaŋ5胖
maŋ4莽蟒
kaŋ1江
kaŋ2狂
kaŋ3讲
kaŋ5降
kʷaŋ3匡筐眶
kʰʷaŋ3矿
kʰʷaŋ4逛况
kʰʷaŋ5旷
ɕiaŋ1畦
pɐŋ1崩
pʰɐŋ2彭膨
fɐŋ5放
tɐŋ1登灯
tɐŋ2腾誉藤
tɐŋ3等
tɐŋ5凳
tɐŋ6邓
nɐŋ2能
lɐŋ2棱
tsɐŋ1遵曾增憎
tsɐŋ6赠
tsʰɐŋ1蹭
tsʰɐŋ2曾层
sɐŋ1僧
kɐŋ4哽
hɐŋ3给
ɐŋ2恒衡
niɐŋ2娘
liɐŋ2良凉量粮梁粱
liɐŋ3两辆
liɐŋ4两
liɐŋ6亮谅量
siɐŋ4上
siɐŋ6尚上
tɕiɐŋ1将浆张章樟
tɕiɐŋ2墙详祥长肠场
tɕiɐŋ3蒋奖桨长涨掌
tɕiɐŋ4丈仗杖仗
tɕiɐŋ5酱将帐账胀障瘴
tɕiɐŋ6匠
tɕʰiɐŋ1枪昌菖
tɕʰiɐŋ3抢厂
tɕʰiɐŋ5畅唱倡
ɕiɐŋ1相箱厢湘镶商伤
ɕiɐŋ2常尝裳偿
ɕiɐŋ3想赏晌
ɕiɐŋ4象像橡
ɕiɐŋ5相
kiɐŋ1疆僵薑礓缰姜羌
kiɐŋ2强
kʰiɐŋ1腔
kʰiɐŋ3勥
ŋiɐŋ4仰
ŋiɐŋ6酿让
hiɐŋ1香乡
hiɐŋ3享响
hiɐŋ5饷向
iɐŋ1央秧殃
iɐŋ2羊洋烊杨阳扬疡降
iɐŋ4养痒
iɐŋ6壤攘嚷样
vɛŋ2横
lɛŋ4冷
tsɛŋ1争
tsɛŋ4睁
tsʰɛŋ5撑
sɛŋ1生牲笙甥
sɛŋ3省
kɛŋ1梗庚羹耕耿
kɛŋ5更
kʰɛŋ1坑
ŋɛŋ6硬
kʷɛŋ3梗
ɛŋ2行
ɛŋ6行
tɔŋ1当
tɔŋ3党挡
tɔŋ5当
tʰɔŋ1汤烫
tʰɔŋ2堂棠螳唐糖塘
tʰɔŋ3倘趟
tʰɔŋ5荡
nɔŋ2囊瓤
lɔŋ2郎廊狼螂
lɔŋ3朗
lɔŋ6浪
tsɔŋ1赃脏
tsɔŋ2藏
tsɔŋ5葬
tsɔŋ6脏状
tsʰɔŋ1仓苍舱
sɔŋ1桑丧
sɔŋ3嗓搡
sɔŋ5丧
kɔŋ1冈岗刚纲钢缸杠扛
kɔŋ3港
kɔŋ5钢
kʰɔŋ1康糠慷
kʰɔŋ5抗炕
ŋɔŋ2昂
ɔŋ1夯
ɔŋ2行航杭
ɔŋ6项巷
peŋ1冰兵
peŋ2频凭平坪评瓶屏萍
peŋ3禀丙秉柄饼
peŋ4并並
peŋ6病
pʰeŋ4聘
pʰeŋ5拼迸拼
meŋ2眠闽抿鸣明盟名铭
meŋ4皿
meŋ6命
veŋ2营莹萤
veŋ4永泳咏
teŋ1瞪丁钉疗钉
teŋ2亭停廷庭蜓
teŋ3顶鼎汀
teŋ6订定
tʰeŋ1厅
tʰeŋ3艇
tʰeŋ4锭挺铤
tʰeŋ5听
neŋ2凝宁
neŋ6吝宁佞
leŋ2檩陵凌菱灵零铃伶拎翎
leŋ4岭领
leŋ6赁令另
tseŋ1徵蒸拯晶精睛贞侦正征
tseŋ2情睛
tseŋ3井整
tseŋ5证症正政
tseŋ6静靖净郑
tsʰeŋ1称清青蜻
tsʰeŋ3请逞
tsʰeŋ5秤
seŋ1升声星腥馨
seŋ2乘承丞成城诚
seŋ3省醒
seŋ5锈胜胜性姓圣
seŋ6剩盛
keŋ1京荆惊鲸经
keŋ3肩景警竟颈
keŋ5劲茎境敬镜竞劲径
kʰeŋ1卿轻
kʰeŋ5庆
ŋeŋ2仍迎盈
heŋ1兴
heŋ5衅兴杏幸
kʷeŋ2琼
eŋ1鹰蝇莺鹦樱英婴缨
eŋ2赢形型刑
eŋ3影映
eŋ5应
puŋ2滂旁朋棚蓬篷
puŋ3谤
pʰuŋ3捧
muŋ2忙芒茫亡忘盲萌蒙蠓
muŋ3妄
muŋ4网辋望虻猛孟懵
muŋ6梦
fuŋ1荒方芳风枫疯丰封峰蜂锋
fuŋ2肪妨房防弘冯逢缝
fuŋ3倣纺仿访讽俸
fuŋ6凤奉
tuŋ1东冬
tuŋ2同铜桐筒童瞳
tuŋ3董懂
tuŋ4动
tuŋ5冻栋
tuŋ6洞
tʰuŋ1通
tʰuŋ3统铳
tʰuŋ4桶捅
tʰuŋ5疼痛
nuŋ2农脓侬浓
nuŋ5齈
luŋ2笼隆龙陇
luŋ3垄
luŋ4聋拢
luŋ6弄
tsuŋ1棕鬃宗综中忠终踪纵钟锺盅
tsuŋ2丛虫崇从重
tsuŋ3总纵肿种
tsuŋ5粽中众诵颂种
tsuŋ6仲
tsʰuŋ1桩聪匆葱囱充衝舂
tsʰuŋ2从
tsʰuŋ3怂
tsʰuŋ4重
suŋ1鬆松
suŋ5送宋讼
kuŋ1光公蚣工功攻弓躬宫恭
kuŋ3广拱巩
kuŋ4汞
kuŋ5贡供
kuŋ6共
kʰuŋ1空
kʰuŋ2穷
kʰuŋ3孔恐
kʰuŋ5控
huŋ1慌谎烘
huŋ3晃轰
uŋ1翁
uŋ2黄簧皇蝗蟥王虹宏红洪鸿虹
uŋ3汪枉哄
uŋ4往
uŋ5瓮
uŋ6用
tɕiuŋ1庄装
tɕiuŋ5壮
tɕʰiuŋ1疮窗
tɕʰiuŋ3闯创
tɕʰiuŋ5撞
ɕiuŋ1霜孀双
ɕiuŋ2床
ɕiuŋ3爽
hiuŋ1胸匈凶兇
iuŋ1壅
iuŋ2荣戎绒熊雄融茸容蓉庸
iuŋ3拥勇涌
iuŋ6用
ŋ̍2吾
ŋ̍3□{没有}
ŋ̍4五伍午
pʰip7秕
tip7跌
tip8a摺褶叠碟蝶谍
tʰip7帖贴
nip7拈捏
nip8a聂镊业孽
lip8a猎
tɕip7接
ɕip7摄涉设
kip7劫
kip8a撵
kʰip7怯
ip7页
ip8a叶
kup7蛤
kʰup7磕
up8a合鸽盒
fap7法
tap7答搭
tap8b踏
tʰap7坍塔榻塌
tʰap8b沓
nap8b纳
lap8b腊蜡鑞
tsap8b闸札紮轧铡
tsʰap7插
tsʰap8b杂
kap7夹裌甲脚挟
kap8b匣
kʰap7恰掐
ap7鸭押压
ap8b狭峡辖
kʰiap7洽
ŋiap7眨
nɐp8a粒
lɐp8a站立笠泣
tsɐp7缉集辑执汁
tsɐp8a习袭
tsʰɐp7绩
sɐp7湿
sɐp8a十什拾
kiɐp7涩急
kiɐp8a级及吸
iɐp8a入
pit7鳖捋
pit8a别便必
pʰit7撇
mit8a蔑灭
tʰit7铁
lit8a列烈裂劣
tɕit7捷哲折浙节截
tɕʰit7妾彻撤辙切
ɕit7泄舌
ɕit8a折
kit7繫髻杰结洁
kʰit7揭
ŋit8a热
hit7胁协歇蝎
it7乙
put7钵拨泼
mut8a末沫没
tʰut7蜕兑脱夺
tsʰut7撮
kʰut7阔
ut7活
tɕyt8a绝拙
ɕyt7薛雪说
kyt7鳜
kyt8a掘掘
kʰyt7决诀缺
ŋyt8a月
hyt7血
yt8a悦阅越粤穴
pat7八
pat8b疤
mat7抹
mat8a袜
fat7髪发
fat8b乏伐筏罚
vat7剜挖
vat8b划滑猾
tat8b达
tʰat7獭
tsat7察
tsʰat7搽擦
sat7洒萨杀
hat7瞎
kʷat7割葛括刮
kʰʷat8b渴
suat7涮刷
pɐt7笔毕不
pɐt8a枇
pʰɐt7匹
pʰɐt8a鼻
mɐt8a密蜜物
fɐt8a佛
lɐt8a律率
tsɐt7质卒
tsɐt8a疾侄
tsʰɐt7七漆出
sɐt7膝瑟虱失室戌恤
sɐt8a实术述
kʷɐt7骨
kʰʷɐt7窟
kiɛt7吉橘
ŋiɛt7日
iɛt7一
fik8b□{拟声，红旗飘声}
lik8b□{拟声，红旗飘声}
vak7镬
ŋak8b嶽岳
ak8b乐学
pɐk7北
mɐk8a勿墨默陌
tɐk7得德
tɐk8a特
lɐk8a肋勒
tsɐk7则
tsɐk8a贼
tsʰɐk7厕
sɐk7塞色
kɐk7角
kʰɐk7廓壳刻克
hɐk7核黑
liɐk8a略掠
tɕiɐk7着酌
tɕiɐk8a着
tɕʰiɐk7爵雀
ɕiɐk7削
ɕiɐk8a勺芍
kiɐk7弱脚
kʰiɐk7却觉
ŋiɐk8a虐疟谑
iɐk7约药跃
iɐk8a钥
pɛk7百柏伯
pɛk8b白帛
pʰɛk7迫
pʰɛk8b帕泊拍魄
mɛk8b麦脉
vɛk8b获
tsɛk7泽窄责
tsɛk8b择择宅摘
tsʰɛk7拆策册
kɛk7格革隔
kʰɛk7客
ŋɛk8b额扼
hɛk7吓嚇核
ɛk7轭
tɔk8b踱
tʰɔk7托
lɔk7烙骆酪络
lɔk8b落洛乐
