po	1	波菠玻																																															
po	3	簸																																															
pa	1	巴疤爬{白}																																															
pa	2	爸																																															
pa	3	把																																															
pa	5	坝八把{刀∽}霸坝耙{∽地}																																															
pu	5	布步不																																															
pi	3	比																																															
pi	5	逼壁璧弊必																																															
pai	1	跛																																															
pai	5	拜																																															
pei	1	杯悲																																															
pei	5	背贝																																															
pən	1	崩																																															
pən	3	本																																															
pʰo	1	坡																																															
pʰo	2	婆																																															
pʰo	5	破泼																																															
pʰa	2	爬耙																																															
pʰa	5	怕帕拔																																															
pʰu	3	普浦																																															
pʰai	5	派																																															
pʰei	1	批																																															
pʰei	5	配																																															
pʰin	2	瓶																																															
pʰin	3	品																																															
pin	5	病																																															
piɛn	3	贬																																															
pʰoŋ	2	朋蓬棚																																															
pan	1	搬																																															
pan	3	板																																															
pɑŋ	5	棒																																															
pʰən	2	盆彭																																															
pʰau	3	跑																																															
pʰi	2	皮																																															
pʰai	2	排																																															
pʰiɛn	5	片																																															
ma	1	妈																																															
ma	2	麻																																															
ma	3	马																																															
ma	5	骂抹{∽布}																																															
mi	2	迷眉																																															
mo	1	摸摩																																															
mo	2	魔磨																																															
mo	3	抹{∽杀}																																															
mo	5	末沫没{沉∽}磨{石∽}莫																																															
mu	3	母																																															
mai	3	买																																															
mai	5	卖																																															
mei	5	妹																																															
mau	2	毛																																															
mau	5	貌																																															
min	2	民明																																															
miɛn	5	面																																															
moŋ	3	某牡亩																																															
fa	5	法乏发罚伐																																															
fuᶹ	1	夫呼肤孵敷																																															
fei	1	非飞																																															
fei	5	废																																															
fuᶹ	5	富缚父负副覆忽福服佛户																																															
fən	3	粉																																															
fən	5	奋愤份																																															
foŋ	1	风蜂疯封																																															
foŋ	2	浮																																															
foŋ	3	否																																															
fən	1	分芬																																															
fən	2	坟																																															
fan	1	翻																																															
foŋ	5	奉凤																																															
fan	2	烦凡																																															
fan	3	反																																															
uɑŋ	5	忘																																															
vuᶹ	2	吴																																															
vuᶹ	5	物屋																																															
uən	2	文																																															
uan	3	晚碗																																															
uei	5	未位																																															
vuᶹ	3	武舞五午																																															
to	1	多																																															
to	3	杂躲																																															
toŋ	1	冬东																																															
toŋ	5	冻动																																															
tin	1	丁钉																																															
ta	3	打																																															
ta	5	大达答搭																																															
tən	3	等																																															
tuei	1	堆																																															
tuei	5	对																																															
tiɛn	3	点																																															
tɑŋ	1	当																																															
tʰa	1	他																																															
tʰa	5	塔塌獭榻踏																																															
tʰoŋ	2	铜																																															
tʰoŋ	3	统桶																																															
tʰoŋ	5	痛																																															
tʰi	1	梯																																															
tʰi	5	嚏																																															
tʰiɛn	1	天																																															
tʰan	1	贪																																															
tʰəu	1	偷																																															
tʰuei	1	推																																															
to	5	舵夺堕惰																																															
tai	5	代带																																															
tʰi	2	题																																															
tʰin	2	停																																															
tʰəu	2	投																																															
no	2	罗萝箩锣骡螺																																															
na	1	拉他{白}																																															
na	2	拿																																															
na	3	哪																																															
na	5	那腊蜡辣捺纳																																															
no	5	乐{快∽}糯诺洛落骆络																																															
nu	3	努																																															
ȵy	3	女																																															
nei	1	那{白}																																															
nai	1	那{白}																																															
nai	2	来																																															
nai	5	奈																																															
niəu	2	刘																																															
ȵiau	5	尿																																															
nan	2	难兰南																																															
nan	5	难{患∽}																																															
nu	1	路{白}																																															
nu	5	鹿六律绿路陆																																															
nin	5	令																																															
niɑŋ	3	两																																															
nɑŋ	5	浪																																															
nuən	5	论{讨∽}																																															
nuan	5	乱																																															
nau	3	老																																															
tsʰa	5	擦																																															
tsʰoŋ	1	葱																																															
tsʰoŋ	2	从崇																																															
tɕʰin	1	青亲轻																																															
tsʰən	5	蹭寸																																															
tso	3	左																																															
tɕie	5	借结接揭																																															
ɕie	3	写																																															
ɕie	5	协泄谢歇协																																															
tsu	1	租																																															
tsɿ	3	紫																																															
tsau	3	早																																															
tɕiau	1	蕉教																																															
tsan	5	赞暂																																															
tsʰən	1	村																																															
tsʰuən	1	村																																															
tuən	1	蹲																																															
tən	5	顿盾瞪																																															
tuən	5	顿																																															
tsʰau	1	操																																															
sau	3	扫																																															
ɕiau	3	小																																															
ɕiəu	1	修																																															
sa	3	洒撒傻{文}																																															
san	1	三																																															
san	5	散																																															
ɕiɛn	1	仙																																															
ɕiɛn	5	现																																															
sən	1	孙生																																															
tɕʰin	2	晴																																															
tsʰɑŋ	2	藏{隐~}																																															
tsʰən	2	存																																															
tɕiəu	1	就{白}																																															
tɕiəu	5	就																																															
tsʰau	2	曹																																															
ɕi	5	席夕媳习息																																															
soŋ	5	诵送																																															
tɕʰiəu	2	囚																																															
soŋ	1	松嵩																																															
ɕiɑŋ	2	详																																															
suei	2	随																																															
tʂu	1	蛛																																															
tʂa	1	渣楂{山∽}																																															
tʂa	5	榨炸扎札诈铡蔗																																															
tʂuei	5	缀																																															
tʂʅ	1	蜘知脂																																															
tʂəu	3	肘																																															
tʂan	3	展斩																																															
tʂən	1	珍贞征针																																															
tʂoŋ	1	中{当~}终																																															
tʂʰoŋ	1	充																																															
tʂʰau	1	超抄																																															
tʂʰəu	1	抽																																															
tʂʰe	5	撤彻																																															
tʂʰən	5	趁																																															
tʂʰo	5	戳绰浊拙																																															
tʂʰən	3	逞																																															
tʂʰəu	3	丑																																															
tʂʰa	2	茶查察																																															
tʂʰu	2	除																																															
tʂu	5	住祝逐烛触竹																																															
tʂʰʅ	2	池持																																															
tʂʅ	5	治直质侄汁																																															
tʂʰau	2	潮巢																																															
tʂau	5	召罩																																															
tʂai	5	债																																															
ʂai	5	晒																																															
tʂua	1	抓																																															
tʂua	5	啄																																															
tʂo	1	捉																																															
tʂuɑŋ	1	装																																															
tʂʰa	1	差{~别}叉																																															
tʂʰa	3	衩																																															
tʂʰuai	1	揣																																															
tʂʰa	5	插岔察																																															
tʂʰan	1	搀																																															
tʂʰuɑŋ	3	闯																																															
ʂa	1	沙纱																																															
ʂa	5	杀煞																																															
ʂʅ	3	驶																																															
ʂuai	5	帅																																															
ʂau	1	稍																																															
ʂan	1	衫山																																															
ʂua	5	刷																																															
tsʰai	2	财																																															
tʂʰai	2	柴																																															
tʂʰəu	2	愁																																															
tʂuan	5	撰																																															
sɿ	5	事																																															
tʂe	3	者																																															
tʂu	3	主																																															
tʂau	1	招																																															
tʂəu	1	周																																															
tʂʰe	1	车																																															
tʂʰe	3	扯																																															
tʂʰu	3	处{相~}																																															
tʂʰʅ	3	齿																																															
tʂʰuei	1	吹																																															
tʂʰəu	5	臭																																															
tʂʰuan	1	川穿																																															
tʂʰɑŋ	5	唱																																															
ʂu	1	书树{白}																																															
ʂu	3	鼠																																															
ʂʅ	1	尸是{白}																																															
ʂʅ	5	世示誓视市石十实失食																																															
ʂuei	5	税																																															
ʂau	3	少{~多}																																															
ʂəu	3	手																																															
