字	片	区	小片	方言点	声母	韵母	调值	调类	备注
匠	闽东区	侯官片		福州	tsʰ	uɔŋ	213	阴去	
匣	閩東區	侯官片		福州	0	aʔ	4	陽入	
匪	闽东区	侯官片		福州	pʰ	i	31	上	
匯	闽东区	侯官片		福州	x	uei	242	阳去	
匹	闽东区	侯官片		福州	pʰ	eiʔ	23	阴入	
区	闽东区	侯官片		福州	kʰ	y	44	阴平	
匾	闽东区	侯官片		福州	p	ieŋ	31	上	
區	闽东区	侯官片		福州	kʰ	y	44	阴平	
十	闽东区	侯官片		福州	s	eiʔ	4	阳入	
千	閩東區	侯官片		福州	tsʰ	ieŋ	44	陰平	
升	闽东区	侯官片		福州	s/ts	iŋ	44	阴平	文,白
午	闽东区	侯官片		福州	ŋ	u	31	上	
半	闽东区	侯官片		福州	p	uaŋ	213	阴去	
协	闽东区	侯官片		福州	x	ieʔ	4	阳入	
卑	闽东区	侯官片		福州	p	i	44	阴平	
協	闽东区	侯官片		福州	x	ieʔ	4	阳入	
单	閩東區	侯官片		福州	t	aŋ	44	陰平	
卖	闽东区	侯官片		福州	m	a	242	阳去	
南	闽东区	侯官片		福州	n	aŋ	52	阳平	
博	闽东区	侯官片		福州	p	auʔ	23	阴入	
占	闽东区	侯官片		福州	ts	ieŋ	44	阴平	占卜
卢	闽东区	侯官片		福州	l	u	52	阳平	
卦	闽东区	侯官片		福州	k	ua	213	阴去	
卫	閩東區	侯官片		福州	0	uei	242	陽去	
卯	闽东区	侯官片		福州	m	au	31	上	
印	闽东区	侯官片		福州	0	eiŋ	213	阴去	
危	闽东区	侯官片		福州	ŋ	uei	52	阳平	
即	闽东区	侯官片		福州	ts	eiʔ	23	阴入	
却	闽东区	侯官片		福州	kʰ	yɔʔ	23	阴入	
卵	闽东区	侯官片		福州	l	uaŋ/auŋ	31	上/阳去	文,白
卿	闽东区	侯官片		福州	kʰ	iŋ	44	阴平	
厅	闽东区	侯官片		福州	tʰ	iaŋ	44	阴平	
历	闽东区	侯官片		福州	l	iʔ	4	阳入	
厉	闽东区	侯官片		福州	l	a	242	阳去	
压	闽东区	侯官片		福州	0/t	aʔ	23	阴入	正,俗
厚	闽东区	侯官片		福州	k/x	au	242	阳去	文,白
原	闽东区	侯官片		福州	ŋ	uɔŋ	52	阳平	
厲	闽东区	侯官片		福州	l	a	242	阳去	
去	閩東區	侯官片		福州	kʰ	øy/ɔ	213	陰去	文,白
参	闽东区	侯官片		福州	s	eiŋ	44	阴平	人参
參	闽东区	侯官片		福州	s	eiŋ	44	阴平	人参
又	闽东区	侯官片		福州	0/p	ieu/ou	242	阳去	正,俗.俗读为"复"训读
叉	閩東區	侯官片		福州	tsʰ	a	44	陰平	
及	闽东区	侯官片		福州	k	iʔ	4	阳入	
友	闽东区	侯官片		福州	0	ieu	31	上	
双	閩東區	侯官片		福州	s	øyŋ	44	陰平	
发	闽东区	侯官片		福州	x	uaʔ/uɔʔ	23	阴入	
叔	闽东区	侯官片		福州	s/ts	øyʔ	23	阴入	文,白
取	闽东区	侯官片		福州	tsʰ	y	31	上	
受	闽东区	侯官片		福州	s	ieu	242	阳去	
变	闽东区	侯官片		福州	p	ieŋ	213	阴去	
叛	闽东区	侯官片		福州	p/pʰ	uaŋ	242	阳去	未注明异读原因
叢	闽东区	侯官片		福州	ts	uŋ	52	阳平	
口	闽东区	侯官片		福州	kʰ	ɛu/au	31	上	文,白
古	閩東區	侯官片		福州	k	u	31	上	
叩	闽东区	侯官片		福州	kʰ	au	213	阴去	
叫	闽东区	侯官片		福州	k	ieu	213	阴去	
可	闽东区	侯官片		福州	kʰ	ɔ	31	上	
史	闽东区	侯官片		福州	s	y	31	上	
司	闽东区	侯官片		福州	s	y/i	44	阴平	文,白
各	闽东区	侯官片		福州	k	auʔ/ɔʔ	23	阴入	文,白
合	闽东区	侯官片		福州	k/x	aʔ	4	阳入	
吉	闽东区	侯官片		福州	k	eiʔ	23	阴入	
同	闽东区	侯官片		福州	t	uŋ/øyŋ	52	阳平	文,白
名	闽东区	侯官片		福州	m	iŋ/iaŋ	52	阳平	文,白
后	閩東區	侯官片		福州	x	au	242	陽去	
吏	闽东区	侯官片		福州	l	ei	242	阳去	
吐	闽东区	侯官片		福州	tʰ	ou	213	阴去	
吓	闽东区	侯官片		福州	x	ieʔ/iaʔ	23	阴入	文,白
君	闽东区	侯官片		福州	k	uŋ	44	阴平	
吞	闽东区	侯官片		福州	tʰ	ouŋ	44/52	阴平/阳平	文,白
吟	闽东区	侯官片		福州	ŋ	iŋ	52	阳平	
否	闽东区	侯官片		福州	pʰ	ɛu	31	上	
含	闽东区	侯官片		福州	k/x	aŋ	52	阳平	文,白
吳	閩東區	侯官片		福州	ŋ	u	52	陽平	
吸	闽东区	侯官片		福州	ŋ/x	eiʔ	23	阴入	未注明异读原因
吹	闽东区	侯官片		福州	tsʰ	uei	44	阴平	
吼	閩東區	侯官片		福州	x	au	31	上	
呂	闽东区	侯官片		福州	l	y	31	上	
呈	闽东区	侯官片		福州	tʰ	iaŋ	52	阳平	
告	闽东区	侯官片		福州	k	ɔ	213	阴去	
员	闽东区	侯官片		福州	0	uɔŋ	52	阳平	
呢	闽东区	侯官片		福州	n	i	52	阳平	
周	闽东区	侯官片		福州	ts	ieu	44	阴平	
呪	闽东区	侯官片		福州	ts	ieu/ou	213	阴去	文,白。白读为"诅"训读,庄助切
味	闽东区	侯官片		福州	0/m	ei	242	阳去	文,白
呼	闽东区	侯官片		福州	kh/x	u	44/52	阴平/阳平	文,白
命	闽东区	侯官片		福州	m	eiŋ/iaŋ	242	阳去	文,白
哀	闽东区	侯官片		福州	0	ai	44	阴平	
品	闽东区	侯官片		福州	pʰ	iŋ	31	上	
哄	闽东区	侯官片		福州	x	uŋ	31	上	哄骗
响	闽东区	侯官片		福州	x	yɔŋ	31	上	
