#a			1阴平53 3阴上45 4阳上242 5阴去33 6阳去21 7a上阴入55 7b下阴入33 8上阳入21 8下阳入24				
t	[1]兜纠蔸{量词，一~鸡：一只鸡}□{~渠借钱：向他借钱}逗{~渠笑：逗他笑}[2]头投[3]斗{两~米}陡纠{~纷,~察,~合}抖[5]鬥窦{鸡窦:鸡窝}□{朝~：早上}□{~好把锹：把木柄与锹拼合起来}[6]豆痘						
tʰ	[1]偷[3]㪗{~阵：休息一会儿}[5]透						
n	[2]挠[3]扭朽{永垂不~}[4]纽钮[6]闹						
l	[1]骝{马~：猴子。方言字}□{蝇~：苍蝇叮}□{饿~：嘴馋(批评语)}[2]楼褛流刘留榴硫琉馏[4]缕篓搂柳[5]陋□{修补瓦屋顶}[6]漏						
ts	[1]邹周舟州洲[2]巢绸求球[3]走酒九久韭[4]舅臼[5]奏肘昼纣绉骤咒灸救究[6]就袖宙胄旧枢						
tsʰ	[1]揪秋鳅抽[2]稠筹[3]丑醜[5]凑臭						
θ	[1]艘修羞{唔知丑唔知~}搜飕馊收[2]愁仇{仇敌，姓}酬囚[3]手首守蒐{~集}[5]嗽秀绣锈瘦漱兽[6]寿授售受						
k	[1]鸠阄□{踢~死你：踢死你(骂人的粗话)}[2]□{~落：蹲下来}[3]狗苟[5]垢够构购[6]□{一~石头：一块石头}						
kʰ	[1]沟媾抠□{~起：抬起，本字“抠”？}[5]扣寇叩						
h	[1]□{~紧：留神，注意}[2]侯喉猴瘊[3]口[4]厚[6]后候後						
ŋ	[1]勾钩[2]牛[3]藕偶{配~,~然}[5]□{喫~：吃肉}[6]□{min33~：很腻}						
Ø	[1]欧瓯鸥殴[3]呕[5]沤怄熰{放些不易燃烧的柴火，使慢慢燃烧}						
#iau							
Ø	[1]丘蚯休优忧幽[2]柔揉尤邮由油游犹悠鱿{~鱼}[3]诱莠[4]有友酉[5]幼柚鼬[6]右釉祐						
#am							
p	[6]□{泥~：泥泞}						
f	[6]犯						
t	[1]耽担{~水，动词}[2]谈痰氮[3]胆[4]潭谭淡[5]担{一~,量词}						
tʰ	[1]贪[5]探						
n	[4]腩{肚~:小肚子}[2]男南						
l	[3]览榄[4]揽[5]□{跨，迈。又读kʰam33}舰[2]蓝篮[6]滥缆						
ts	[1]簪[2]馋惭蚕[3]斩{白~鸡：白切鸡}渐眨[5]湛{~江市，地名}[6]暂站						
tsʰ	[1]参[2]谗[3]惨□{小篮子}[5]杉						
θ	[1]三						
k	[1]甘柑泔憨蚶酣监□{一种儿科病，不吃食爱哭，人消瘦}[3]感敢橄[5]尴鉴[6]□{一~饭：一口饭，量词}						
kʰ	[3]砍[5]□{跨，迈。又读lam33}						
h	[2]函咸鹹衔[5]堪龛勘撼喊[6]陷馅憾						
ŋ	[1]啱{对，刚好}[2]癌岩[5]□{坑~：河边}						
#an							
p	[1]班斑扳颁[3]版板[5]绊[6]办扮						
pʰ	[1]攀[5]盼						
m	[2]蛮馒[4]晚[5]蔓[6]慢万曼漫幔						
f	[1]藩翻番[2]凡帆烦繁矾[3]反返玩{~架车}[5]贩泛[6]范範犯饭						
t	[1]丹单[2]檀坛弹{~琴}[5]旦诞[6]但弹{炸~}蛋□{水溅起来}						
tʰ	[1]滩摊瘫[3]毯坦[5]炭叹						
n	[2]难{~易}[6]难{患~}						
l	[2]拦栏兰[4]懒[6]烂						
ts	[2]残[5]赞[6]赚{~钱}绽栈						
tsʰ	[1]搀餐[2]谗[5]忏灿篡						
θ	[1]珊删疝[3]散{松~}伞[5]散{解~}						
#ian							
Ø	[5]□{喊，叫}						
#uan							
Ø	[6]幻[4]挽						
#iɐ							
t	[1]爹						
ts	[1]遮[2]邪斜蛇[4]社{公~}[5]借蔗鹧[6]谢射麝						
tsʰ	[1]车{汽~}奢[3]扯[5]笡						
θ	[1]些赊[2]佘[3]且写捨[4]社{~会}[5]泻卸赦舍						
Ø	[2]爷椰[3]惹[4]野嘢{东西，方言字}						
#ɐi							
p	[1]碑卑悲[2]皮疲脾琵枇[3]彼比秕[4]被{棉~}[5]臂譬辔秘泌庇痹□{~饭羹：把多余的米汤倒出}[6]算被{~告}避备鼻翡篦{密梳子}						
pʰ	[1]蓖胚坯披[3]裨鄙[4]痞[5]屁						
m	[2]眉楣微[3]美尾[5]□{~水：潜水}[6]媚寐未味						
f	[1]非飞妃[2]肥[4]匪榧[5]废肺费						
t	[1]知{唔~：不知道}[2]□{~鸡毛：(杀了鸡后)拔掉鸡毛}[6]地						
n	[1]□{nɔŋ231-31~：蜻蜓}泥{nɔ42-31~:搓去身上的泥垢}[2]弥尼[4]你[5]腻□{粘贴，粘住}						
l	[1]璃[2]离{~开，~别}篱梨蜊厘狸[3]□{~秧：拔秧}[4]李里裹理鲤[6]痢吏利{~益。猪横~：猪舌头(讳称)}						
kʰ	[1]□{聪明能干}						
ts	[1]滋资{工~}姿[2]糍磁[3]紫姊子梓[4]似祀巳[5]制製祭际挤济荠剂[6]自字牸寺嗣饲痔						
tsʰ	[3]此[5]砌刺赐次厕						
θ	[1]撕私司丝思时{今~：现今，与“□hɛn231-31迟时”(往日)相对}[3]死[5]四肆[6]伺						
h	[1]□{女阴}[3]□{表远指。~处：那里}						
#ɐm							
m	[3]□{母亲的旧称}[6]□{饭，对小孩语}						
t	[1]□{往下压}砧{~板；木头墩(用来坐或劈柴的)}[2]□{以土覆盖，埋}[4]凼{水~:小水坑}						
n	[1]□{糖~糍：汤圆}[2]□{软，不硬}[3]□{想，俗写“谂”}[5]□{水~暖：水不烫，温的}						
l	[1]□{肥~：很肥}[2]林淋临[3]□{含在嘴里}[5]□{一段，一截}[6]□{野草丛生的密林}檩						
ts	[1]针斟今{单字音}金[2]寻沉岑琴禽擒妗[3]枕锦[5]浸禁						
tsʰ	[1]侵钦[3]襟寝[5]沁□{~低：低下头}						
θ	[1]心森参{人~}深[3]沈审婶[5]渗[6]葚甚						
k	[1]今{~年}[2]蟾{~蜍：癞蛤蟆}蠄{~蟧：蜘蛛。“蠄”方言字}[4]□{屙屁~：放屁虫}[5]□{喂小孩吃饭}[6]咁{这么。俗字}□{按，动词，俗写“揿”}						
kʰ	[1]□{结实坚固}[3]□{盖，动词}						
h	[2]含□{全部，整个，俗写“冚”}[3]坎[4]颔[5]□{用鼻子闻}						
ŋ	[1]□{臭~猪肉：(因夏天热)变了味的生猪肉}[3]□{紧握}						
Ø	[1]庵鹌[3]揞[5]暗□{慢火烧，使热}						
#iɐm							
Ø	[1]音阴荫窨[2]壬任{姓}吟淫□{留~:留刘海儿}[3]饮[6]赁任{责~}[9]□{“又iou325唔m231”的合音}						
#ɐn							
p	[1]宾槟奔锛分{~狗咬:被狗咬。~我:给我}[2]贫频[3]禀[4]笨[5]殡鬓粪{~箕}[6]笨						
pʰ	[3]品[5]喷						
m	[1]□{鸡~：鸡屁股}文{一~钱:一块钱}[2]民文{~化}纹蚊闻氓汶{~朗镇，地名}[4]闽悯敏抿吻刎[5]汶{~水:泉水}[6]问璺						
f	[1]昏{~暗，~迷}婚分{~开}吩芬纷熏勋薰荤[2]焚坟[3]粉[4]奋[5]粪{~便}训睏{睡觉}[6]愤忿份分{本~}						
t	[1]敦墩□{面~:脸蛋}[2]尘屯豚臀[4]钝囤沌盾{矛~。人名}[5]顿吨扽□{抖动一下}[6]遁炖{慢火煮汤}□{车颠簸的厉害}						
tʰ	[1]吞饨						
l	[1]□{咬、啃}[2]邻鳞燐磷崙伦轮[3]□{讲牙讲~：乱说}[5]吝[6]论{议~}						
ts	[1]津珍真[2]秦陈棒臻臣荀旬循巡殉唇鹑[3]准準□{~□le42：算了，好了。~柴烧：当柴烧}[5]进晋镇振震俊骏圳{水~：水沟}[6]阵尽						
tsʰ	[1]亲{~切，~家}椿春□{鸡~:鸡蛋；鱼~：鱼卵}[3]诊疹蠢[5]趁衬						
θ	[1]辛新薪身申伸娠[2]神辰晨驯纯醇[3]笋[4]肾[5]信讯迅舜[6]慎顺						
k	[1]跟根巾斤筋[2]勤芹[3]紧仅谨[4]近肫{鸡~：鸡的胃}□{鸡~：鸡的胃}[5]□{眼~:眼红}[9]□{~□tsiᴇŋ231:干净}						
kʰ	[3]□{路不平，有小石头}						
h	[2]痕[4]恳垦很[6]恨						
ŋ	[1]恩□{瘦小}[2]银						
#iɐn							
Ø	[1]因姻欣焮殷[2]人仁寅[3]隐[4]引忍蚓[5]韧印刃[6]认润闰孕						
#uɐn							
k	[1]均钧君军莙{~荙菜:一种绿叶蔬菜，可以吃，主要用来喂猪，因此又称“猪乸菜”}[2]群裙[3]滚[4]菌[5]棍[6]郡						
kʰ	[1]昆崑坤[3]捆[5]困						
Ø	[1]温瘟[3]稳□{找，俗写“揾”}[2]魂馄浑混匀酝云耘晕{头~}[4]允尹[5]□{关住，不让出来。~鸡：把鸡关进鸡笼}[6]韵运						
#ɐŋ							
p	[1]崩绷[2]朋凭{文~}[6]凭{靠}						
pʰ	[1]烹						
m	[4]盟[5]□{~大缆:拔河。俗写“掹”}[2]萌盟□{[唔曾]合音，又读nɐŋ231}						
f	[5]□{丢掉，抛弃。又读fɛŋ33}						
t	[1]登灯瞪[2]埕{口小肚子大的容器}腾誊藤[3]等戥[5]凳[6]邓						
tʰ	[5]□{台阶}						
n	[2]能□{[唔曾]合音}[5]□{拿，提}[6]□{掉落，丢失，又读lɐŋ325}						
l	[1]□{毛线，~衫:毛衣，借自法语laine}[2]棱陵凌菱绫[6]□{掉落，丢失，又读nɐŋ325}						
ts	[1]曾增憎罾僧甑徵惩蒸[2]澄{~清}层绳[3]拯[5]证症[6]赠剩						
tsʰ	[1]称{~呼}[5]称{~一~}秤[2]曾{~经}						
θ	[1]升[2]乘承丞[5]胜擤{~鼻:擤鼻涕}						
k	[2]□{凝固成冻或固体}[3]耿□{固执，不灵活}[4]哽[5]劲						
kʰ	[3]□{(树木、甘蔗、竹子等)茎上的节结}						
h	[1]兴{~旺，老派}亨哼[2]恒衡[3]肯[5]兴{高~，老派}						
ŋ	[5]□{~~咁痛：痛的样子，拟声词}[3]□{愚笨，糊涂}						
#iɐŋ							
Ø	[1]应鹰莺鹦樱[2]仍凝{~结}蝇						
#uɐŋ							
k	[1]轰						
kʰ	[5]□{~~好条手巾:把毛巾挂好}						
Ø	[2]宏弘						
#ɛ							
p	[1]啤{~酒，来自英文}[4]□{矮~~:形容人很矮}						
m	[1]□{爬，登}[3]□{肚~:肚脐眼}□{(人)躲起来}[5]□{~紧:背着;~带:背带}						
l	[5]□{门~:门缝}						
ts	[2]□{~雪花膏：搽护肤霜}[3]姐者□{阵~:一会儿；□ni33~：一点儿}						
k	[2]茄						
kʰ	[1]□{屎的俗称}[3]□{~柴:劈柴}						
ŋ	[1]□{婴儿}□{粘，涂}						
#iɛ							
Ø	[4]也						
#uɛ							
Ø	[3]□{~耳屎:挖耳屎}						
#ɛu							
p	[1]包胞苞鲍[2]刨鉋[3]饱[5]豹爆						
pʰ	[1]抛脬[3]跑[5]炮泡{水~}鳔						
m	[2]茅锚矛[4]卯[5]猫						
t	[2]条调{~节}□{在外边跑}[3]屌{交合}[5]钓吊□{发~:发疯}[6]粜掉调{~动}□{次，趟}						
tʰ	[1]挑[5]跳[6]调{~皮:顽皮}						
n	[6]尿						
l	[2]燎疗聊辽僚嘹鹩□{用言语戏笑某人}[3]撩[4]了{喫~:吃完}瞭[6]料廖镣□{缝补}						
ts	[5]罩□{油炸}						
tsʰ	[1]抄钞[3]炒吵						
θ	[1]稍[5]潲						
k	[1]交郊胶茭[3]绞狡铰搞搅饺[5]教校{~对}较窖觉酵						
kʰ	[1]敲[3]□{男阴}						
h	[2]姣{风骚。~□hɐi42婆:风骚的女人}[4]巧[5]孝[6]效校{学~}						
ŋ	[2]肴淆□{使转动}[4]咬						
Ø	[5]坳{山~}						
#iɛu							
Ø	[1]□{抓挠，~痒:抓痒;把(草、松针等)用工具拢到一处}[3]爪[5]皱□{皱}						
#uɛu							
Ø	[3]□{叫，喊}						
#ɛn							
p	[1]边蝙[3]贬扁匾[4]编{~辫:梳辫子}[6]瓣辨辩汴						
t	[1]颠癫[2]甜田填[3]点典腆[5]店[6]电殿奠垫淀靛						
tʰ	[1]添天[3]舔						
n	[1]□{花~:一种水果}[2]年[3]碾撚[5]艳鲇[6]念						
l	[1]怜[6]练楝						
ts	[3]盏{单字音}斩{~树：砍树}						
tsʰ	[3]产						
θ	[1]衫山						
k	[1]间{中~，~断}奸姦涧锏艰[3]减碱简裥柬拣{挑选}茧趼笕枧{香~：香皂}[5]间{画条~:画条界线}谏见						
h	[1]□{节省，不舍得花钱，俗写“悭”}[2]闲嫌□{~迟年:往年}[3]蚬[6]限苋现□{笔不出字来}						
ŋ	[2]颜研[3]盏{一~灯}[4]眼[6]雁谚砚						
ʔ	[1]烟[5]晏宴						
#uɛn							
k	[1]关[5]惯						
Ø	[1]弯湾[2]环还{~书}顽[6]患宦						
#ɛŋ							
p	[2]彭膨棚[5]□{把枝干的一端削一削}[6]□{挤，拥挤}						
pʰ	[1]□{~皮:削皮}□{铝制的圆简状的饭盒;较深的容器(非瓷器)}						
f	[5]□{丢掉，抛掷，又读fɐn33}						
m	[2]盲[3]蜢{蝗虫}[4]猛孟[5]□{有缺口。阿~：豁唇子}						
n	[5]□{耳~:耳环}						
l	[4]冷[6]□{块，片，边。两~西瓜:两块西瓜}						
ts	[1]争筝[2]橙{~果:橙子}						
tsʰ	[1]撑铛{炒菜锅}[5]牚睁						
θ	[1]生牲笙甥[3]省{广东~}						
k	[1]更{五~，~新}粳庚羹耕[3]埂[5]更{~加}						
kʰ	[5]□{量词。两~:两份;个~:这边}						
h	[1]坑{~仔:小河，水渠}□{老~公: 老头}[2]行{~为，品~}[6]杏幸						
ŋ	[6]硬						
ʔ	[1]罂{瓶子}						
#iɛŋ							
Ø	[1]□{脚~:脚跟}[5]□{~起脚:踮起脚后跟}						
#uɛŋ							
k	[3]梗□{摔倒，跌倒}[5]□{~门:关门}						
kʰ	[1]匡筐眶框						
Ø	[2]横{纵~，~竖}[5]□{(稀饭)稀}						
#iᴇŋ							
p	[1]冰兵[2]平坪评苹瓶屏萍[3]丙秉饼[4]並[5]柄偋{把物品藏起来}[6]病						
pʰ	[1]□{披上，围上}[5]拚并聘拼						
f	[1]兄{两~弟}						
m	[1]囗{[□min33□liᴇŋ42(siᴇŋ42)]合音:怎么样;为什么}[2]鸣明名铭螟[4]皿[6]命						
t	[1]丁钉{名词，动词}疔[2]亭停廷庭蜓[3]顶鼎[4]锭艇铤[5]订[6]定						
tʰ	[1]厅汀[3]挺[5]听{~见，~从}						
n	[6]宁{安~，~可}						
l	[1]□{把长得密的蔬菜拔掉一些，即间苗}□{□min33~:怎么样}[2]灵零铃伶拎翎龄鲮{~鱼}[4]岭领[5]靓[6]令另						
ts	[1]晶精睛贞侦正{~月}征[2]情晴呈程成城诚□{□kɐn31~:干净}[3]井整[4]静靖[33]正{立~}政□{才，再:喫饱饭~去耍;你后日~来}[6]净郑						
tsʰ	[1]清青蜻[3]请[4]逞						
θ	[1]声星腥猩□{□min33~:怎么样}[3]醒省{反~}[5]性姓圣□{铁锈;长铁锈}[6]盛{~满。兴~}						
k	[1]京荆惊擎鲸经[2]琼[3]境景警颈[5]茎敬竟镜竞劲径						
kʰ	[1]卿倾[3]顷[5]庆						
h	[1]轻馨兄兴{新派}[5]磬						
Ø	[1]英婴缨[2]迎盈赢形型刑莹萤[3]影映						
#uiᴇŋ							
Ø	[2]荣营茔[4]永[5]泳咏颖						
#i							
t	[2]匙{~羹:调羹}[5]□{~火:生火}						
n	[4]拟[6]呢{①语气词，我支笔呢:我的笔呢?②相当于“的”，我~书:我的书。③相当于“些”，个~书:这些书}						
l	[5]□{口水~口1ø33:口水往下流}						
ts	[1]支枝肢栀咨脂兹之芝资{~本}知{通~}蜘[2]池驰踟匙{锁~:钥匙}瓷迟慈鹚辞[3]纸只旨指止趾址[4]是{唔~}[5]智致雉稚至置志誌痣[6]治						
tsʰ	[1]雌痴嗤[3]侈矢耻齿始[5]翅						
θ	[1]斯厮施师狮蛳尸诗思[2]持时鲥莳[3]屎史[4]市恃[5]示视嗜试[6]氏豉士仕俟事侍是{~非}						
k	[1]奇{~数}饥肌几{茶~，~乎}基机讥饑[2]奇{~怪}骑岐歧其棋期旗麒祈蛭{吸血的虫子，蚂蟥黄~:水田的水蛭}[3]己纪杞几{~个}[4]崎{山陡}徛{站立}[5]寄冀记既[6]技妓忌						
kʰ	[2]祁鳍[3]企						
h	[1]牺欺嬉熙希稀[3]起喜岂[5]戏器弃气汽						
Ø	[1]依[2]儿宜仪谊移夷而疑矣[3]议倚[4]尔耳饵已以[5]意[6]义易二贰异						
ʔ	[1]衣医[2]姨[3]椅						
#iu							
p	[1]膘标錶{手表}彪[2]瓢嫖[3]表{~哥}						
pʰ	[1]飘漂{~浮，~白}[5]票漂{亮}						
m	[1]藐[2]苗描[3]渺秒[4]杳[6]庙妙						
t	[1]朝刁貂雕丢						
l	[3]溜						
ts	[1]焦蕉椒召{号~，~集}昭招[2]剿樵瞧朝潮[3]醮[5]照诏[6]噍赵兆						
tsʰ	[1]锹缲超□{打□hɐt5~:打喷嚏的声音，拟声词。打□hɐt5~:打喷嚏}[5]俏						
θ	[1]梢捎悄消宵霄硝销逍烧萧箫[2]韶[3]小少{多~}[5]鞘笑少{~年}[6]肇绍邵						
k	[1]骄娇蹻[2]乔侨桥荞[3]矫缴□{~脚布:擦脚布}[5]藠{~头:菜的根部，形如小蒜头，可以溃酸作为小菜}叫[6]轿						
kʰ	[5]翘窍						
h	[1]枵嚣[3]侥晓						
Ø	[1]妖邀么吆[2]饶摇谣窑姚遥尧[3]扰绕{围~，~线}挠浇[4]舀[5]要{重~}[6]耀鹞						
ʔ	[1]腰要{~求}						
#in							
p	[1]鞭[2]便{~宜。淋~:浇尿}[3]辫[33]变[6]便{大~，方~}						
pʰ	[42]编{~辑}篇偏[5]骗徧{遍地}遍片						
m	[2]绵棉眠[4]免勉娩缅[5]□{很，程度副词。~甜:很甜}[6]面{脸}麵{面条}						
n	[1]黏□{用手拿菜吃}□{乳房}[6]□{喫~:吃奶}						
l	[2]廉镰簾连鲢莲[3]脸[5]□{~地: 在地上滚动}[6]敛验						
ts	[1]尖沾粘瞻占{~卜}煎毡{毯子}[2]潜钱缠前[3]剪践展[5]佔箭溅战颤荐[6]贱饯						
tsʰ	[1]歼籤签纤迁笺千[3]浅						
θ	[1]仙鲜先[2]蝉禅{~宗}[3]陕闪癣[4]鳝[5]线羶搧扇□{割断鸡的喉咙}[6]羡善膳禅{~让}						
k	[1]兼搛肩坚[2]乾虔钳[4]检俭[5]剑键犍{新}建{新}健{新}腱{新}[6]件□{门~:门槛}						
h	[1]谦轩掀牵[2]盐[3]险遣显[5]欠宪						
Ø	[1]阉胭淹[2]然燃蔫焉延筵贤弦舷玄炎阎檐{~眉下:房檐。□tʰap3~蛇:壁虎。□tʰap3~，腌酸菜的容器的边沿}焰严涎[3]演掩{~埋门:掩上门}[4]衍染冉掩{~护}[5]厌堰燕毽{踢~: 踢毽子}[6]验						
#ø							
t	[3]朵[5]剁{~猪肉}						
tʰ	[1]唾[3]妥						
l	[5]□{口水□1i33~:口水往下流}						
h	[1]靴						
#øy							
t	[1]猪[6]箸{筷子}						
n	[4]女						
l	[4]履吕稆旅[6]虑滤屡						
ts	[2]徐[4]聚[6]序叙绪						
tsʰ	[1]蛆趋[5]趣						
θ	[1]须{必~}需[5]嗉{鸡~}絮						
k	[4]渠{他}						
h	[3]许□{口lɔ231~空:里面}[5]去						
ŋ	[2]愚[6]遇寓						
#øŋ							
t	[1]张{一~床}[2]长{~短}肠{猪~}[4]丈{阿~:姑父}[5]胀						
n	[2]娘						
l	[2]良凉量{测~}粮梁粱[3]两{斤~}辆[4]两{~间房}俩[6]亮谅量{重~}						
ts	[1]将{~来，~军(下象棋用语)}张{姓~，开~}章樟浆[2]墙详祥翔场尝偿[3]蒋奖桨长{生~}涨掌[4]杖上{~山。上高顶:上面}[5]酱将{大~}帐账涨仗障瘴[6]匠丈{~夫。一~}象像橡						
tsʰ	[1]枪昌菖窗倡[3]抢[5]畅唱						
θ	[1]箱厢湘镶商伤[2]常裳嫦[3]想赏[5]相[6]尚上{~级}						
k	[1]疆僵薑礓缰姜羌[3]□{树~:树根}[2]强{坚~}						
kʰ	[3]强{勉~}						
h	[1]香乡[3]晌饷享响[5]向						
#iøŋ							
Ø	[1]央秧殃鸯[2]羊洋烊杨阳扬疡[4]穰壤攘嚷仰养痒[6]让样酿						
#ɔ							
p	[1]波菠坡玻[2]婆						
pʰ	[1]颇棵{训读，俗写“樖”}樖{棵}[5]破						
m	[1]魔馍[2]磨{折~;~刀}摩[3]摸□{慢,做事不利索}[5]□{铛~:锅底的黑灰}[6]磨{名词。动词，~发酵糍}						
t	[1]多[2]驼舵紽驮{驮子}驮{拿，驮起来}[3]躲[6]堕垜惰□{提，拿}						
tʰ	[1]拖[3]椭						
n	[1]捼{搓，揉。~泥:搓去身上的泥垢}[2]挪[5]□{~开:旋开;~螺丝钉:拧螺丝钉}[6]糯懦						
l	[2]罗锣箩骡螺脶囉萝{~卜，藤~}□{~□høy53空:里面}老{~虎;~鼠}[3]□{拿，俗写“攞”}[4]裸						
ts	[2]锄[3]阻[4]坐[5]左佐[6]座助						
tsʰ	[1]搓{搓洗衣服}初[3]楚础[4]坐[5]措挫						
θ	[1]蓑梭唆梳疏蔬[3]锁琐所[6]傻						
k	[1]歌哥[5]个						
kʰ	[3]可						
h	[1]坷苛[2]荷{薄~，~花}何河[6]贺						
ŋ	[2]蛾鹅俄讹[4]我[6]饿卧						
Ø	[1]阿{~胶}屙{~尿:拉尿}[5]□{①句末语气词，我唔去~:我不去。②相当于“的”。我~:我的}						
#uɔ							
f	[3]火夥伙[5]货						
k	[3]果餜[5]过						
kʰ	[1]戈蝌科[3]颗裹[5]课						
Ø	[1]倭踒窝涡莴蜗龌□{圆竹匾，用来晒番薯干等物}[4]祸[5]涴{脏}[2]和禾□{~狸:狐狸}□{~底皮:外面}						
#ɔi							
t	[1]堆[2]台臺苔[5]对碓兑[6]待队{生产~}怠殆代袋逮□{表人称复数。我~:我们}						
tʰ	[1]胎推[2]颓[3]腿[5]退[6]蜕						
n	[6]耐奈内						
l	[2]雷擂来[4]儡累{积~}垒[6]累{劳~，连~}儽擂类泪						
ts	[1]灾栽追锥[2]才材财裁随槌锤□{气味}[3]宰载{千~}嘴[5]再载{~重，满~}最赘醉[6]在罪坠						
tsʰ	[1]催崔吹炊[3]彩采睬[5]菜蔡淬翠						
θ	[1]腮鳃虽衰绥[2]垂谁[5]赛碎岁税粹帅[6]髓睡瑞遂隧						
k	[1]该[3]改[5]盖						
kʰ	[5]概溉丐慨						
h	[1]开[2]孩[3]凯海[4]亥[6]害						
ŋ	[2]呆[4]蔼[6]碍外						
Ø	[1]哀[5]爱{热~}						
#iɔi							
Ø	[1]乳蕊[5]锐[6]穗						
#ɔo							
p	[1]褒[2]袍曝[3]保堡宝[4]抱[5]报□{句末语气词，你住屋~:你要在家啊}[6]暴						
m	[2]毛[4]无[6]冒帽						
t	[1]刀叨[2]桃逃陶萄□{用绳子绑住}[3]祷倒{打~。坐~张椅处}捣[5]到[6]淘{~沙}道稻盗悼毒{~老鼠:用毒药毒死老鼠}□{~老鼠:用毒药毒死老鼠}						
tʰ	[1]滔掏涛[3]岛讨[5]倒{~□fɐŋ33:倒掉。~茶}套导						
n	[4]脑恼						
