片	区	小片	方言点	声母	韵母	调值	调类	备注
习	桂南片	西南小片	横县(横州)	ts	ɐp	22	上阳入	
乡	桂南片	西南小片	横县(横州)	h	Eŋ	55	阴平	
书	桂南片	西南小片	横县(横州)	s	y	55	阴平	
买	桂南片	西南小片	横县(横州)	m	ai	13	阳上	
乱	桂南片	西南小片	横县(横州)	l	un	22	阳去	
乳	桂南片	西南小片	横县(横州)	ȵ	ø i	13	阳上	
乾	桂南片	西南小片	横县(横州)	kʰ	in	25	阳平	乾坤。
亂	桂南片	西南小片	横县(横州)	l	un	22	阳去	
了	桂南片	西南小片	横县(横州)	l	iu	13	阳上	了结。
事	桂南片	西南小片	横县(横州)	s	Ei	22	阳去	
二	桂南片	西南小片	横县(横州)	ȵ	i	22	阳去	
于	桂南片	西南小片	横县(横州)	ɦ	y	55	阴平	
亏	桂南片	西南小片	横县(横州)	ʋ	Ei	55	阴平	
五	桂南片	西南小片	横县(横州)			13	阳上	
井	桂南片	西南小片	横县(横州)	ts	ɐŋ	33	阴上	
亖	桂南片	西南小片	横县(横州)	ɬ	Ei	53	阴去	
亞	桂南片	西南小片	横县(横州)	0	a	33	阴上	
亡	桂南片	西南小片	横县(横州)	m	ɐŋ	25	阳平	
交	桂南片	西南小片	横县(横州)	k	au	55	阴平	
亥	桂南片	西南小片	横县(横州)	h	œi	25	阳平	
亦	桂南片	西南小片	横县(横州)	h	ɭ k	35	下阳入	
产	桂南片	西南小片	横县(横州)	tsʰ	an	33	阴上	
亨	桂南片	西南小片	横县(横州)	h	əŋ	55	阴平	
享	桂南片	西南小片	横县(横州)	h	Eŋ	33	阴上	
京	桂南片	西南小片	横县(横州)	k	ɐŋ	55	阴平	
亭	桂南片	西南小片	横县(横州)	tʰ	ɐŋ	25	阳平	
亯	桂南片	西南小片	横县(横州)	h	Eŋ	33	阴上	
亲	桂南片	西南小片	横县(横州)	tsʰ	ən	55	阴平	
人	桂南片	西南小片	横县(横州)	ȵ	ən	25	阳平	
亿	桂南片	西南小片	横县(横州)	ʔ	ɭ k	55	上阴入	
什	桂南片	西南小片	横县(横州)	s	ɐm	25	阳平	什物。
仁	桂南片	西南小片	横县(横州)	ȵ	ən	22	阳去	
仅	桂南片	西南小片	横县(横州)	k	ən	33	阴上	
仇	桂南片	西南小片	横县(横州)	tsʰ	ou	25	阳平	姓。
介	桂南片	西南小片	横县(横州)	k	ai	53	阴去	
从	桂南片	西南小片	横县(横州)	ɬ	oŋ	55	阴平	跟从。
仓	桂南片	西南小片	横县(横州)	tsʰ	ɔŋ	55	阴平	
仕	桂南片	西南小片	横县(横州)	s	Ei	22	阳去	
他	桂南片	西南小片	横县(横州)	tʰ	a	55	阴平	
仗	桂南片	西南小片	横县(横州)	ts	Eŋ	22	阳去	
仙	桂南片	西南小片	横县(横州)	ɬ	in	55	阴平	
仝	桂南片	西南小片	横县(横州)	tʰ	oŋ	25	阳平	
代	桂南片	西南小片	横县(横州)	t	ai	22	阳去	
令	桂南片	西南小片	横县(横州)	l	ɐŋ	22	阳去	
以	桂南片	西南小片	横县(横州)	h	i	13	阳上	
仪	桂南片	西南小片	横县(横州)	ȵ	i	22	阳去	
仲	桂南片	西南小片	横县(横州)	ts	oŋ	22	阳去	
件	桂南片	西南小片	横县(横州)	k	in	22	阳去	
任	桂南片	西南小片	横县(横州)	ȵ	ɐm	22	阳去	责任
仿	桂南片	西南小片	横县(横州)	f	ɔŋ	33	阴上	相似。
企	桂南片	西南小片	横县(横州)	kʰ	i	13	阳上	
伊	桂南片	西南小片	横县(横州)	0	i	55	阴平	
伍	桂南片	西南小片	横县(横州)			13	阳上	
伏	桂南片	西南小片	横县(横州)	f	ɷk	35	下阳入	
伐	桂南片	西南小片	横县(横州)	f	at	22	上阳入	
休	桂南片	西南小片	横县(横州)	0	iou	55	阴平	
会	桂南片	西南小片	横县(横州)	h	ø i	22	阳去	
伞	桂南片	西南小片	横县(横州)	ɬ	an	53	阴去	
伟	桂南片	西南小片	横县(横州)	ʋ	Ei	33	阴上	
传	桂南片	西南小片	横县(横州)	tsʰ	yn	25	阳平	传记。
伤	桂南片	西南小片	横县(横州)	s	Eŋ	55	阴平	
伦	桂南片	西南小片	横县(横州)	l	ən	25	阳平	
伪	桂南片	西南小片	横县(横州)	ŋ	Ei	22	阳去	
伯	桂南片	西南小片	横县(横州)	p	ak	33	下阴入	
估	桂南片	西南小片	横县(横州)	k	u	55	阴平	估计。
伱	桂南片	西南小片	横县(横州)	n	Ei	13	阳上	
伴	桂南片	西南小片	横县(横州)	pʰ	un	13	阳上	
伶	桂南片	西南小片	横县(横州)	l	ɐŋ	25	阳平	
伸	桂南片	西南小片	横县(横州)	s	ən	55	阴平	
似	桂南片	西南小片	横县(横州)	ɬ	Ei	53	阴去	
佀	桂南片	西南小片	横县(横州)	ɬ	Ei	53	阴去	
佈	桂南片	西南小片	横县(横州)	p	ou	53	阴去	
位	桂南片	西南小片	横县(横州)	ɬ	Ei	22	阳去	
低	桂南片	西南小片	横县(横州)	t	Ei	55	阴平	
住	桂南片	西南小片	横县(横州)	ts	œi	22	阳去	
佐	桂南片	西南小片	横县(横州)	ts	ɔ	22	阳去	
余	桂南片	西南小片	横县(横州)	h	y	25	阳平	
佛	桂南片	西南小片	横县(横州)	f	ɐt	22	上阳入	
作	桂南片	西南小片	横县(横州)	ts	ou	53	阴去	《广韵》「作」同「做」。
你	桂南片	西南小片	横县(横州)	n	Ei	13	阳上	
佩	桂南片	西南小片	横县(横州)	pʰ	ø i	53	阴去	
佳	桂南片	西南小片	横县(横州)	k	ai	55	阴平	
使	桂南片	西南小片	横县(横州)	s	Ei	33	阴上	
來	桂南片	西南小片	横县(横州)	l	ai	25	阳平	
侈	桂南片	西南小片	横县(横州)	tsʰ	i	33	阴上	奢侈。
例	桂南片	西南小片	横县(横州)	l	Ei	22	阳去	
侍	桂南片	西南小片	横县(横州)	s	Ei	22	阳去	
供	桂南片	西南小片	横县(横州)	k	oŋ	55	阴平	供养。
依	桂南片	西南小片	横县(横州)	ʔ	i	55	阴平	
侦	桂南片	西南小片	横县(横州)	ts	ɐŋ	55	阴平	
侧	桂南片	西南小片	横县(横州)	tsʰ	ɐk	55	上阴入	
侨	桂南片	西南小片	横县(横州)	kʰ	iu	25	阳平	
侬	桂南片	西南小片	横县(横州)	n	oŋ	25	阳平	我、你。
侮	桂南片	西南小片	横县(横州)	m	ø i	25	阳平	
侯	桂南片	西南小片	横县(横州)	h	ɔu	25	阳平	
侵	桂南片	西南小片	横县(横州)	tsʰ	ɐm	53	阴去	
係	桂南片	西南小片	横县(横州)	h	Ei	22	阳去	
促	桂南片	西南小片	横县(横州)	tsʰ	ɷk	55	上阴入	
俄	桂南片	西南小片	横县(横州)	ŋ	ɔ	25	阳平	
俊	桂南片	西南小片	横县(横州)	ts	ən	53	阴去	
俏	桂南片	西南小片	横县(横州)	tsʰ	iu	55	阴平	
俗	桂南片	西南小片	横县(横州)	ts	ɷk	35	下阳入	
俘	桂南片	西南小片	横县(横州)	f	u	55	阴平	俘虏。
保	桂南片	西南小片	横县(横州)	p	ou	33	阴上	
信	桂南片	西南小片	横县(横州)	ɬ	ən	53	阴去	
俨	桂南片	西南小片	横县(横州)	n	im	33	阴上	俨然。
俭	桂南片	西南小片	横县(横州)	k	im	22	阳去	
修	桂南片	西南小片	横县(横州)	ɬ	ou	55	阴平	
俯	桂南片	西南小片	横县(横州)	f	u	33	阴上	
俱	桂南片	西南小片	横县(横州)	kʰ	y	55	阴平	
俸	桂南片	西南小片	横县(横州)	f	oŋ	22	阳去	
俻	桂南片	西南小片	横县(横州)	p	Ei	22	阳去	
倉	桂南片	西南小片	横县(横州)	tsʰ	ɔŋ	55	阴平	
個	桂南片	西南小片	横县(横州)	k	ɔ	53	阴去	个人。
倒	桂南片	西南小片	横县(横州)	t	ou	33	阴上	打倒。
倔	桂南片	西南小片	横县(横州)	kʰʷ	ɐt			倔强。
候	桂南片	西南小片	横县(横州)	h	ɔu	25	阳平	
倚	桂南片	西南小片	横县(横州)	0	i	33	阴上	
借	桂南片	西南小片	横县(横州)	ts	i	53	阴上	
倣	桂南片	西南小片	横县(横州)	f	ɔŋ	33	阴上	倣效。
倦	桂南片	西南小片	横县(横州)	k	yn	33	阴上	
倪	桂南片	西南小片	横县(横州)	ȵ	i	22	阳去	
倫	桂南片	西南小片	横县(横州)	l	ən	25	阳平	
债	桂南片	西南小片	横县(横州)	ts	ai	53	阴去	
值	桂南片	西南小片	横县(横州)	ts	ɭ k	35	下阳入	
倾	桂南片	西南小片	横县(横州)	kʰ	ɐŋ	55	阴平	
假	桂南片	西南小片	横县(横州)	k	a	33	阴上	真假。
偉	桂南片	西南小片	横县(横州)	ʋ	Ei	33	阴上	
偏	桂南片	西南小片	横县(横州)	pʰ	in	55	阴平	
停	桂南片	西南小片	横县(横州)	tʰ	ɐŋ	25	阳平	
健	桂南片	西南小片	横县(横州)	k	in	22	阳去	
偪	桂南片	西南小片	横县(横州)	p	ɭk	55	上阴入	
側	桂南片	西南小片	横县(横州)	tsʰ	ɐk	55	上阴入	
偵	桂南片	西南小片	横县(横州)	ts	ɐŋ	55	阴平	
偶	桂南片	西南小片	横县(横州)	ŋ	au	33	阴上	配偶。
偷	桂南片	西南小片	横县(横州)	tʰ	ɔu	55	阴平	
偿	桂南片	西南小片	横县(横州)	s	Eŋ	33	阴上	
傅	桂南片	西南小片	横县(横州)	f	ou	22	阳去	
傍	桂南片	西南小片	横县(横州)	p	ɔŋ	25	阳平	
傑	桂南片	西南小片	横县(横州)	k	it	22	上阳入	
傘	桂南片	西南小片	横县(横州)	ɬ	an	53	阴去	
備	桂南片	西南小片	横县(横州)	p	Ei	22	阳去	
储	桂南片	西南小片	横县(横州)	tsʰ	y	25	阳平	储蓄。
傲	桂南片	西南小片	横县(横州)	ŋ	ɔu	13	阳上	
傳	桂南片	西南小片	横县(横州)	tsʰ	yn	25	阳平	传记。
債	桂南片	西南小片	横县(横州)	ts	ai	53	阴去	
傷	桂南片	西南小片	横县(横州)	s	Eŋ	55	阴平	
傻	桂南片	西南小片	横县(横州)	s	ɔ	25	阳平	
傾	桂南片	西南小片	横县(横州)	kʰ	ɐŋ	55	阴平	
僅	桂南片	西南小片	横县(横州)	k	ən	33	阴上	
僊	桂南片	西南小片	横县(横州)	ɬ	in	55	阴平	
像	桂南片	西南小片	横县(横州)	ts	Eŋ	22	阳去	
僑	桂南片	西南小片	横县(横州)	kʰ	iu	25	阳平	
僞	桂南片	西南小片	横县(横州)	ŋ	Ei	22	阳去	
僧	桂南片	西南小片	横县(横州)	ɬ	əŋ	55	阴平	
僵	桂南片	西南小片	横县(横州)	kʰ	Eŋ	55	阴平	
價	桂南片	西南小片	横县(横州)	k	a	53	阴去	
僻	桂南片	西南小片	横县(横州)	pʰ	ɭ k	55	上阴入	
儀	桂南片	西南小片	横县(横州)	ȵ	i	22	阳去	
儁	桂南片	西南小片	横县(横州)	ts	ən	53	阴去	
儂	桂南片	西南小片	横县(横州)	n	oŋ	25	阳平	我、你。
億	桂南片	西南小片	横县(横州)	ʔ	ɭ k	55	上阴入	
儆	桂南片	西南小片	横县(横州)	k	ɐŋ	33	阴上	
儉	桂南片	西南小片	横县(横州)	k	im	22	阳去	
儒	桂南片	西南小片	横县(横州)	s	y	13	阳上	
儛	桂南片	西南小片	横县(横州)	m	u	13	阳上	
償	桂南片	西南小片	横县(横州)	s	Eŋ	33	阴上	
儧	桂南片	西南小片	横县(横州)	ts	an	33	阴上	机攒。
優	桂南片	西南小片	横县(横州)	0	iou	55	阴平	
儲	桂南片	西南小片	横县(横州)	tsʰ	y	25	阳平	储蓄。
儹	桂南片	西南小片	横县(横州)	ts	an	33	阴上	机攒。
儼	桂南片	西南小片	横县(横州)	n	im	33	阴上	俨然。
允	桂南片	西南小片	横县(横州)	ɬ	ən	13	阳上	
兂	桂南片	西南小片	横县(横州)	ts	am	55	阴平	
元	桂南片	西南小片	横县(横州)	ȵ	yn	25	阳平	
兄	桂南片	西南小片	横县(横州)	ʋ	ɐŋ	55	阴平	
充	桂南片	西南小片	横县(横州)	tsʰ	oŋ	55	阴平	
兆	桂南片	西南小片	横县(横州)	ts	iu	22	阳去	
兇	桂南片	西南小片	横县(横州)	h	oŋ	55	阴平	凶恶。
先	桂南片	西南小片	横县(横州)	ɬ	in	55	阴平	
光	桂南片	西南小片	横县(横州)	kʷ	ɔŋ	55	阴平	
克	桂南片	西南小片	横县(横州)	kʰ	ɐk	55	上阴入	
兌	桂南片	西南小片	横县(横州)	t	ø i	22	阳去	
免	桂南片	西南小片	横县(横州)	m	in	13	阳上	
兒	桂南片	西南小片	横县(横州)	ȵ	i	13	阳上	
兔	桂南片	西南小片	横县(横州)	tʰ	ou	53	阴去	
兜	桂南片	西南小片	横县(横州)	t	ɔu	55	阴平	
入	桂南片	西南小片	横县(横州)	ȵ	ɐp	35	下阳入	
內	桂南片	西南小片	横县(横州)	n	œi	22	阳去	
全	桂南片	西南小片	横县(横州)	tsʰ	yn	25	阳平	
兩	桂南片	西南小片	横县(横州)	l	Eŋ	13	阳上	两个、几两几钱读音亦同。
八	桂南片	西南小片	横县(横州)	p	at	33	下阴入	
公	桂南片	西南小片	横县(横州)	k	oŋ	55	阴平	
六	桂南片	西南小片	横县(横州)	l	ɷk	35	下阳入	
兰	桂南片	西南小片	横县(横州)	l	an	25	阳平	
共	桂南片	西南小片	横县(横州)	k	oŋ	22	阳去	
关	桂南片	西南小片	横县(横州)	kʷ	an	55	阴平	
兴	桂南片	西南小片	横县(横州)	h	ɐŋ	55	阴平	兴旺。
兵	桂南片	西南小片	横县(横州)	p	ɐŋ	55	阴平	
具	桂南片	西南小片	横县(横州)	k	y	22	阳去	
典	桂南片	西南小片	横县(横州)	t	im	33	阴上	
兹	桂南片	西南小片	横县(横州)	ts	i	55	阴平	
兼	桂南片	西南小片	横县(横州)	kʰ	im	55	阴平	
兽	桂南片	西南小片	横县(横州)	s	ou	53	阴去	
兾	桂南片	西南小片	横县(横州)	kʰ	Ei	53	阴去	
冀	桂南片	西南小片	横县(横州)	kʰ	Ei	53	阴去	
内	桂南片	西南小片	横县(横州)	n	œi	22	阳去	
冈	桂南片	西南小片	横县(横州)	k	ɔŋ	55	阴平	
冊	桂南片	西南小片	横县(横州)	tsʰ	ak	33	下阴入	
册	桂南片	西南小片	横县(横州)	tsʰ	ak	33	下阴入	
再	桂南片	西南小片	横县(横州)	ts	ai	53	阴去	
冒	桂南片	西南小片	横县(横州)	m	ou	22	阳去	
冗	桂南片	西南小片	横县(横州)	l	oŋ	13	阳上	拨冗。
写	桂南片	西南小片	横县(横州)	ɬ	i	33	阴上	
军	桂南片	西南小片	横县(横州)	kʷ	ən	55	阴平	
农	桂南片	西南小片	横县(横州)	n	oŋ	25	阳平	
冠	桂南片	西南小片	横县(横州)	k	un	55	阴平	衣冠。
冢	桂南片	西南小片	横县(横州)	tsʰ	oŋ	33	阴上	
冤	桂南片	西南小片	横县(横州)	ʔ	yn	53	阴去	
冫	桂南片	西南小片	横县(横州)	p	ɐŋ	55	阴平	
冬	桂南片	西南小片	横县(横州)	t	oŋ	55	阴平	
冰	桂南片	西南小片	横县(横州)	p	ɐŋ	55	阴平	
冲	桂南片	西南小片	横县(横州)	tsʰ	oŋ	55	阴平	
况	桂南片	西南小片	横县(横州)	kʰ	ɔŋ	33	阴上	
冷	桂南片	西南小片	横县(横州)	l	aŋ	13	阳上	
准	桂南片	西南小片	横县(横州)	ts	ən	33	阴上	
凉	桂南片	西南小片	横县(横州)	l	Eŋ	25	阳平	
凌	桂南片	西南小片	横县(横州)	l	ɐŋ	25	阳平	
凝	桂南片	西南小片	横县(横州)	n	i	25	阳平	
几	桂南片	西南小片	横县(横州)	k	i	55	阴平	茶几。
凡	桂南片	西南小片	横县(横州)	f	an	25	阳平	
凤	桂南片	西南小片	横县(横州)	f	oŋ	22	阳去	
凯	桂南片	西南小片	横县(横州)	0	œi	33	阴上	
凱	桂南片	西南小片	横县(横州)	0	œi	33	阴上	
凳	桂南片	西南小片	横县(横州)	t	əŋ	53	阴去	
凷	桂南片	西南小片	横县(横州)	ʋ	ai	53	阴去	
击	桂南片	西南小片	横县(横州)	k	ɭ k	55	上阴入	
函	桂南片	西南小片	横县(横州)	h	am	25	阳平	
凿	桂南片	西南小片	横县(横州)	ts	ɔk	22	上阳入	
刀	桂南片	西南小片	横县(横州)	t	ou	55	阴平	
刁	桂南片	西南小片	横县(横州)	t	iu	55	阴平	
刃	桂南片	西南小片	横县(横州)	ȵ	ən	13	阳上	
分	桂南片	西南小片	横县(横州)	f	ən	55	阴平	分开。
切	桂南片	西南小片	横县(横州)	tsʰ	it	33	下阴入	切开。
刊	桂南片	西南小片	横县(横州)	h	an	33	阴上	
刎	桂南片	西南小片	横县(横州)	m	ən	33	阴上	
刑	桂南片	西南小片	横县(横州)	h	ɐŋ	25	阳平	
刘	桂南片	西南小片	横县(横州)	l	ɔu	25	阳平	
则	桂南片	西南小片	横县(横州)	ts	ɐk	55	上阴入	
刚	桂南片	西南小片	横县(横州)	k	ɔŋ	55	阴平	
创	桂南片	西南小片	横县(横州)	tsʰ	ɔŋ	53	阴去	
初	桂南片	西南小片	横县(横州)	tsʰ	u	55	阴平	
删	桂南片	西南小片	横县(横州)	s	an	55	阴平	
判	桂南片	西南小片	横县(横州)	pʰ	un	53	阴去	
別	桂南片	西南小片	横县(横州)	p	it	22	上阳入	离别。
利	桂南片	西南小片	横县(横州)	l	Ei	22	阳去	
刪	桂南片	西南小片	横县(横州)	s	an	55	阴平	
刮	桂南片	西南小片	横县(横州)	kʷ	at	33	下阴入	
到	桂南片	西南小片	横县(横州)	t	ou	53	阴去	
刱	桂南片	西南小片	横县(横州)	tsʰ	ɔŋ	53	阴去	
刴	桂南片	西南小片	横县(横州)	t	ɔk	33	下阴入	
制	桂南片	西南小片	横县(横州)	ts	Ei	22	阳去	
刺	桂南片	西南小片	横县(横州)	tsʰ	ɭ k	55	上阴入	
刻	桂南片	西南小片	横县(横州)	kʰ	ɐk	55	上阴入	时刻、用刀刻读音亦同。
刽	桂南片	西南小片	横县(横州)	kʰ	ø i	53	阴去	
刾	桂南片	西南小片	横县(横州)	tsʰ	ɭ k	55	上阴入	
剁	桂南片	西南小片	横县(横州)	t	ɔk	33	下阴入	
剃	桂南片	西南小片	横县(横州)	tʰ	Ei	53	阴去	
則	桂南片	西南小片	横县(横州)	ts	ɐk	55	上阴入	
削	桂南片	西南小片	横县(横州)	ɬ	Ek	33	下阴入	
前	桂南片	西南小片	横县(横州)	tsʰ	in	25	阳平	
剐	桂南片	西南小片	横县(横州)	kʷ	at	33	下阴入	
剔	桂南片	西南小片	横县(横州)	tʰ	ɭ k	55	上阴入	
剛	桂南片	西南小片	横县(横州)	k	ɔŋ	55	阴平	
剜	桂南片	西南小片	横县(横州)	ʋ	at	33	下阴入	
剝	桂南片	西南小片	横县(横州)	p	ɔk	33	下阴入	
剧	桂南片	西南小片	横县(横州)	k	ɭ k	22	上阴入	剧烈。
剩	桂南片	西南小片	横县(横州)	s	ɐŋ	25	阳平	
剪	桂南片	西南小片	横县(横州)	ts	in	33	阴上	
剮	桂南片	西南小片	横县(横州)	kʷ	at	33	下阴入	
割	桂南片	西南小片	横县(横州)	k	ɔt	33	下阴入	
創	桂南片	西南小片	横县(横州)	tsʰ	ɔŋ	53	阴去	
劃	桂南片	西南小片	横县(横州)	ʋ	ɔk	22	上阳入	
劇	桂南片	西南小片	横县(横州)	k	ɭ k	22	上阴入	剧烈。
劈	桂南片	西南小片	横县(横州)	pʰ	ɭ k	55	上阴入	
劉	桂南片	西南小片	横县(横州)	l	ɔu	25	阳平	
劊	桂南片	西南小片	横县(横州)	kʰ	ø i	53	阴去	
劍	桂南片	西南小片	横县(横州)	k	im	53	阴去	
劒	桂南片	西南小片	横县(横州)	k	im	53	阴去	
劔	桂南片	西南小片	横县(横州)	k	im	53	阴去	
力	桂南片	西南小片	横县(横州)	l	ɭ k	35	下阳入	
劝	桂南片	西南小片	横县(横州)	h	yn	53	阴去	
办	桂南片	西南小片	横县(横州)	p	an	22	阳去	
功	桂南片	西南小片	横县(横州)	k	oŋ	55	阴平	
劣	桂南片	西南小片	横县(横州)	l	yt	33	下阴入	
劤	桂南片	西南小片	横县(横州)	k	Eŋ	22	阳去	有劲。
动	桂南片	西南小片	横县(横州)	t	oŋ	22	阳去	
助	桂南片	西南小片	横县(横州)	ts	u	22	阳去	
劫	桂南片	西南小片	横县(横州)	k	ip	55	上阴入	
励	桂南片	西南小片	横县(横州)	l	Ei	22	阳去	
効	桂南片	西南小片	横县(横州)	ŋ	au	22	阳去	
势	桂南片	西南小片	横县(横州)	s	Ei	53	阴去	
勁	桂南片	西南小片	横县(横州)	k	ɐŋ	22	阳去	劲敌。
勃	桂南片	西南小片	横县(横州)	p	ut	22	上阳入	
勇	桂南片	西南小片	横县(横州)	0	ioŋ	13	阳上	
勉	桂南片	西南小片	横县(横州)	m	in	13	阳上	
勋	桂南片	西南小片	横县(横州)	ɬ	ən	55	阴平	
勒	桂南片	西南小片	横县(横州)	l	ɐk	35	下阳入	勒索、勒紧。
動	桂南片	西南小片	横县(横州)	t	oŋ	22	阳去	
勘	桂南片	西南小片	横县(横州)	h	ɐm	55	阴平	勘误、勘探。
勛	桂南片	西南小片	横县(横州)	ɬ	ən	55	阴平	
勝	桂南片	西南小片	横县(横州)	s	ɐŋ	53	阴去	胜任。
勞	桂南片	西南小片	横县(横州)	l	ou	25	阳平	
募	桂南片	西南小片	横县(横州)	m	ou	22	阳去	
勢	桂南片	西南小片	横县(横州)	s	Ei	53	阴去	
勤	桂南片	西南小片	横县(横州)	kʰ	ən	25	阳平	
勦	桂南片	西南小片	横县(横州)	ts	iu	33	阴上	
勳	桂南片	西南小片	横县(横州)	ɬ	ən	55	阴平	
勵	桂南片	西南小片	横县(横州)	l	Ei	22	阳去	
勸	桂南片	西南小片	横县(横州)	h	yn	53	阴去	
勺	桂南片	西南小片	横县(横州)	ts	Ek	33	下阴入	勺子。
勻	桂南片	西南小片	横县(横州)	0	iən	25	阳平	
勿	桂南片	西南小片	横县(横州)	m	ɐt	35	下阳入	
包	桂南片	西南小片	横县(横州)	p	au	55	阴平	
化	桂南片	西南小片	横县(横州)	ʋ	a	53	阴去	
北	桂南片	西南小片	横县(横州)	p	ɐk	55	上阴入	
匙	桂南片	西南小片	横县(横州)	s	i	25	阳平	
匡	桂南片	西南小片	横县(横州)	kʰ	ɔŋ	55	阴平	
匣	桂南片	西南小片	横县(横州)	k	Ep	22	上阳入	箱匣。
匪	桂南片	西南小片	横县(横州)	f	i	33	阴上	
匶	桂南片	西南小片	横县(横州)	tsʰ	ou	13	阳上	
匹	桂南片	西南小片	横县(横州)	pʰ	ɔt	55	上阴入	
区	桂南片	西南小片	横县(横州)	kʰ	y	55	阴平	区域。
匾	桂南片	西南小片	横县(横州)	p	En	33	阴上	
匿	桂南片	西南小片	横县(横州)	n	ɔk	22	上阳入	
區	桂南片	西南小片	横县(横州)	kʰ	y	55	阴平	区域。
十	桂南片	西南小片	横县(横州)	s	ɐp	35	下阳入	
千	桂南片	西南小片	横县(横州)	tsʰ	in	55	阴平	
升	桂南片	西南小片	横县(横州)	s	ɐŋ	55	阴平	
午	桂南片	西南小片	横县(横州)			13	阳上	
华	桂南片	西南小片	横县(横州)	ʋ	a	55	阴平	
协	桂南片	西南小片	横县(横州)	s	ip	33	下阴入	
卓	桂南片	西南小片	横县(横州)	tsʰ	ɔk	33	下阴入	
協	桂南片	西南小片	横县(横州)	s	ip	33	下阴入	
单	桂南片	西南小片	横县(横州)	t	an	55	阴平	
卖	桂南片	西南小片	横县(横州)	m	ai	22	阳去	
南	桂南片	西南小片	横县(横州)	n	am	25	阳平	
博	桂南片	西南小片	横县(横州)	p	ɔk	33	下阴入	
卜	桂南片	西南小片	横县(横州)	p	ɷk	55	上阴入	
占	桂南片	西南小片	横县(横州)	ts	im	55	阴平	占卜。
