ᴀ
n[2]南男婪蓝篮难兰拦栏囊郎廊狼螂[3]览揽榄缆懒朗[5]滥难烂浪
ts[3]长[5]赞绽颤杖
s[1]三杉衫山搧桑商伤[2]常尝偿[3]伞磉嗓搡赏[5]散扇善单丧上尚上
z[2]然[3]嚷
tş[1]簪沾粘瞻砧簪毡赃脏张章樟蟑[3]斩盏展攒涨掌[5]暂錾站站蘸占占赞灒栈战葬藏脏帐胀账丈仗障瘴
tşʰ[1]参搀餐缠仓苍舱昌菖娼倡窗[2]蚕惭馋谗蟾残藏长肠场缠[3]惨产厂[5]忏灿畅怅唱
ş[1]钐丧[2]蝉禅裳[3]陕闪散晌[5]疝膳禅
ʐ[2]燃瓤[3]染冉壤攘[5]让
k[1]甘柑泔尴干干肝竿刚岗纲钢冈缸钢肛[3]感敢橄杆秆擀赶港[5]干杠虹杠
kʰ[1]堪龛勘刊康糠慷[2]扛[3]坎砍槛囥[5]看看抗炕
ŋ[1]庵淹安鞍骯[2]昂[5]揞暗岸按案晏
x[1]憨酣熯夯[2]含函咸衔寒韩行航杭[3]喊喊罕[5]撼憾陷鼾汉旱捍汗焊翰限苋苋项巷

ɑŋ
p[1]帮邦[3]榜绑[5]谤傍棒蚌
pʰ[1]滂[2]旁螃庞[5]胖
m[2]蛮忙芒茫芒盲虻[3]卯莽蟒
f[1]方芳[2]坊肪妨房防[3]仿纺仿彷访[5]放

au
p[1]褒包胞雹[3]保宝堡饱[5]报抱暴䙋豹爆鲍刨曝
pʰ[1]抛脬[2]袍刨[3]跑[5]泡泡炮
m[1]猫猫[2]毛茅锚矛[5]冒帽貌
t[1]刀叨[3]倒岛祷捣[5]倒到稻道盗蹈
tʰ[1]滔掏涛[2]桃逃淘陶萄[3]讨[5]套导
n[2]劳捞牢唠痨铙挠[3]脑恼老姥[5]涝闹
ts[1]昭招[3]早蚤爪找[5]皂罩兆
tsʰ[1]操[2]曹[5]躁
s[1]骚臊梢筲[3]嫂扫[5]潲潲哨邵
tş[1]糟遭朝沼[3]枣澡笊[5]灶赵召照诏
tşʰ[1]抄钞缲超[2]槽巢潮朝[3]草騲炒吵[5]糙造燥
ş[1]捎稍烧[2]韶[3]少[5]扫少绍
ʐ[2]饶桡[3]扰绕绕
k[1]高膏篙糕羔膏茭[3]稿搞[5]告窖
kʰ[1]敲[3]考烤拷[5]靠犒铐
ŋ[1]爊凹[2]熬[3]袄[5]傲懊奥澳懊坳拗
x[1]蒿薅[2]毫豪壕号[3]好[5]好耗浩号郝

e
p[7]北百柏伯白帛
pʰ[7]迫拍魄
m[7]墨默陌脉麦
t[7]得德
tʰ[7]特
n[7]劣勒肋
ts[7]仄摘
tsʰ[7]厕恻测
s[1]赊畲[2]蛇[3]舍[5]赦騇射[7]摄涩舌设虱塞色啬
tş[3]者[5]蔗[7]折哲蜇折浙侧窄责
tşʰ[1]笡车[3]扯[7]撤彻辙澈则拆宅择泽册策栅
ş[1]奢[2]畲[5]射麝舍社[7]涉瑟
ʐ[7]热
k[7]革隔嗝
kʰ[7]克刻刻客
ŋ[7]额
x[7]黑赫吓核核吓

ɚ
Ø[2]儿而[3]尔耳饵[5]二贰

ʅ
tş[2]餈[3]旨[7]汁侄质直值织植殖炙
tşʰ[5]饬[7]尺斥吃
ş[1]豉[5]世势誓视式饰[7]拾折蚀适释石

ei
p[1]杯悲碑卑[5]贝狈鐾辈背倍背焙备臂
pʰ[1]批胚坯披[2]培陪赔裴[3]丕剖[5]沛配佩譬
m[2]梅枚媒煤玫莓楣霉[3]每美[5]妹昧媚寐
f[1]飞非妃[2]肥[3]匪菲翡[5]废肺杮吠疿沸费
z[3]惹
tş[1]遮[3]褶

en
p[1]奔崩[3]本[5]笨
pʰ[1]喷[2]盆彭膨
m[2]门[5]闷
f[1]分吩芬纷[2]焚坟[3]粉[5]愤忿份粪奋
t[1]敦墩蹲登灯[3]等戥[5]顿扽盾沌钝遁盾凳邓澄
tʰ[1]吞[2]屯豚臀藤腾誊
n[2]仑伦沦轮能棱[3]冷[5]嫩论论
ts[1]针臻正征[3]整[5]赠正
s[1]深身申伸升牲笙[2]神娠辰晨乘[3]沈婶审笋甥省眚省[5]甚肾慎剩胜胜
z[2]人仁[3]忍扔[5]认刃
tş[1]斟珍榛真诊疹尊遵增曾憎征蒸争筝睁贞侦[3]怎枕振撙拯[5]枕镇阵震圳甑证症郑政
tşʰ[1]参村称称撑牚[2]沉岑陈尘臣存层曾澄橙承丞橙呈程成城诚[3]忖惩逞[5]趁衬寸蹭秤
ş[1]森参孙僧生声[3]损榫[5]渗葚圣盛盛
ʐ[2]壬任仍[3]纴[5]任韧
k[1]跟根更庚羹粳耕[3]哽梗耿[5]埂更
kʰ[1]坑[3]恳垦啃肯
ŋ[1]恩[5]硬
x[1]亨哼[2]痕恒衡[3]很[5]恨杏

əu
t[1]兜[3]斗陡[5]斗豆痘逗
tʰ[1]偷[2]头投[3]抖[5]透
n[2]楼[3]搂篓搂[5]漏陋
ts[1]绉
s[1]搜[5]兽
tş[1]邹周舟州洲周[3]走帚[5]奏宙咒肘昼纣
tşʰ[1]掫抽[2]愁酬仇绸稠筹[3]矁丑丑[5]凑骤臭
ş[1]飕馊搜收[3]叟手首守[5]嗽瘦受寿授售
ʐ[2]柔揉
kʰ[1]眍
ŋ[3]偶偶
x[3]吼

ɤ
k[1]歌哥戈[5]个[7]合鸽割葛胳各阁搁角格骼
kʰ[1]科窠[3]可[5]课[7]磕渴壳
ŋ[7]讹鄂鳄腭愕恶厄扼轭
x[7]合盒鶴

i
ȵ[2]泥倪宜仪谊尼呢疑[3]你拟[5]艺蚁义议腻毅[7]镊
Ø[1]伊医衣依[2]爷移姨夷遗饴怡贻[3]也野椅倚矣以已[5]夜刈诣瞖易肄意异抑忆亿翼液腋易[7]耶椰靥叶
p[1]憋[3]鄙比彼[5]蔽弊币毙蓖闭箅陛庇篦俾被婢被避鳖敝[7]鼻别逼
pʰ[1]屄[2]痹琵枇皮疲脾[3]秕痞[5]敝屁
m[2]迷谜眉糜弥靡篾[3]米[5]秘泌
t[1]爹低[3]底抵[5]帝蒂弟第递隶地
tʰ[1]梯[2]堤涕屉题提蹄啼[3]体[5]替剃屉[7]剔
n[2]犂黎篱璃离梨厘狸离[3]礼李里理里鲤[5]例厉励丽莉荔利痢吏
ʨ[1]鸡稽羁奇饥肌几基箕姬机讥饥几[3]姐挤己纪几虮[5]借藉祭际穄济荠剂计继髻寄徛技妓冀记忌季既[7]杞妾
ʨʰ[1]妻凄凄栖溪奚欺期[2]茄齐脐奇骑岐祁畦棋旗其[3]且启起岂祈[5]砌契企器弃气汽泣[7]劫怯七漆乞戚
ɕ[1]些西犀兮牺嬉熙嘻希稀[2]邪斜婿[3]写洗玺徙禧喜蟢[5]泻卸谢懈解蟹细系系系系戏泄[7]褯偕谐携

iᴀ
Ø[1]鸦丫桠[2]牙芽衙伢蚜涯[3]雅哑[5]砑亚押压轧
ʨ[1]家加痂嘉家稼佳[3]假贾假[5]架驾嫁价
ɕ[1]虾[2]霞瑕狭峡侠[5]吓下夏厦下夏

iau
ȵ[3]咬鸟[5]尿
Ø[1]妖邀腰要夭幺吆[2]肴摇謡姚窑遥尧[3]舀杳[5]要耀鹞
p[1]臕标彪[3]表表婊
pʰ[1]飘薸鳔[2]瓢嫖[5]漂票漂
m[2]苗描[3]秒渺藐杳[5]庙妙
t[1]刁雕貂凋[5]吊钓调掉调
tʰ[1]挑[2]条调[5]跳粜跳
n[1]撩[2]燎燎疗辽聊寥僚镣[3]了瞭[5]廖料廖
ʨ[1]交胶郊教茭焦蕉椒骄娇浇[3]绞狡铰搅剿矫缴侥饺[5]教较校觉校醮轿叫嚼
ʨʰ[1]锹悄撬[2]樵瞧荞侨桥乔[3]巧[5]俏偢翘窍
ɕ[1]消宵霄硝销逍肖嚣萧箫[3]淆小晓[5]酵哮孝校效笑

ie
ȵ[7]聂蹑业孽捏匿逆溺
Ø[3]亦[7]页揖邑噎乙一壹逸益译
p[3]瘪[7]别蹩笔滗毕必弼碧璧壁鳖
pʰ[3]癖[7]撇匹擘僻辟劈霹
m[7]灭蔑密蜜觅
t[7]帖迭碟牒蝶谍迭的滴嫡狄笛敌籴涤
tʰ[7]跌贴铁踢
n[7]猎立笠粒列烈裂栗力历历
ʨ[7]接缉集辑急级给及吸杰揭竭节疖结䥛洁疾吉即鲫棘极戟脊迹积籍绩寂激击
ʨʰ[7]捷切窃截讫
ɕ[7]胁协习袭歇蝎屑楔血穴悉膝蟋息熄媳隙昔惜夕席析锡

iæ
Ø[7]鸭
ʨ[7]夹夹甲胛匣挟荚擖
ʨʰ[7]掐恰洽
ɕ[7]遐暇瞎辖匣

iεn
ȵ[1]黏拈研酿[2]严鲇年娘[3]俨碾仰[5]验酽念廿砚
Ø[1]阉炎腌腌蔫焉蔫烟胭央秧殃[2]盐阎檐颜延筵蜒言羊洋杨阳扬疡[3]掩魇眼演衍养痒[5]厌艳盐焰雁谚堰燕宴燕咽样
p[1]鞭编边[3]贬蝙扁匾[5]变辩辨便辫
pʰ[1]篇偏[2]便[5]骗遍遍片
m[2]绵棉眠[3]免勉缅娩[5]面面
t[1]掂颠癫[3]点踮典[5]店簟电殿奠佃垫淀
tʰ[1]添天[2]甜田填[3]舔腆[5]㮇
n[1]楝[2]廉镰帘连联怜莲良凉粮梁粱[3]脸两两辆[5]敛殓练炼链炼恋量亮谅量
ʨ[1]监尖歼兼搛艰间间奸煎坚将浆疆僵姜缰姜江豇[3]解解减碱检俭䦳简柬拣锏剪茧趼笕蒋奬桨讲[5]械鉴监嵌舰渐剑间谏涧箭溅践贱件建毽键健腱荐见酱将匠降戒
ʨʰ[1]签签扦纤谦迁笺千牵纤铅枪羌腔[2]潜钳钱干虔犍掮犍前墙强[3]浅遣抢强[5]欠歉呛
ɕ[1]仙先筅相箱厢湘镶香乡[2]咸嫌闲娴涎贤详祥翔降衔[3]险显想饷享响[5]馅线羡宪献现县相象像向

iəu
ȵ[1]扭[2]牛
Ø[1]优忧悠幽[2]尤邮由油游犹[3]有友酉[5]又右佑莠诱柚釉幼
m[5]谬
t[1]丢
n[1]溜[2]流留刘榴琉硫馏[3]柳
ʨ[1]鸠阄纠灸咎纠[3]九久韭揪酒[5]救究臼舅旧柩就
ʨʰ[1]丘秋秋鳅[2]求球仇
ɕ[1]休修羞[2]囚泅[3]朽[5]嗅秀绣锈宿袖嗅
k[1]勾钩沟勾[3]狗苟[5]垢够彀构购
kʰ[1]抠[3]口[5]叩扣寇
ŋ[1]欧区沤[3]藕呕殴纽[5]怄
x[2]侯喉猴[5]后厚后候

in
ȵ[3]捻[5]凝
Ø[1]音阴阴因姻洇殷鹰应蝇莺樱鹦英婴缨[2]吟淫银寅迎盈赢[3]饮引隐瘾尹颖影[5]窨饮印熨应映
p[1]彬宾槟滨冰兵[3]禀丙秉柄饼[5]殡鬓病并并
pʰ[1]拚拼姘[2]贫频苹凭平评坪瓶屏萍[3]品[5]聘
m[2]民明鸣名铭[3]闽悯敏抿皿[5]命
t[1]丁钉疔叮[3]顶鼎[5]钉订锭定
tʰ[1]听厅听[2]亭停庭廷蜓[3]挺艇
n[1]拎[2]林淋临鳞磷邻凌陵菱宁灵零铃翎龄[3]檩凛领岭[5]赁吝令宁佞另
ʨ[1]今金禁襟津巾斤筋茎京荆惊鲸精晶睛经经[3]锦紧仅谨境景警井颈[5]禁尽进晋尽劲近敬竟镜竞静靖净劲径
ʨʰ[1]钦亲亲倾卿清轻青蜻[2]琴禽擒秦勤芹擎情晴[3]寝妗顷请[5]浸侵揿瀙庆
ɕ[1]心芯辛薪新欣兴星腥猩馨[2]行行形刑型[3]醒省[5]信衅兴幸性姓

io
Ø[7]虐疟约药钥跃乐岳岳域役疫郁育狱浴欲欲月
n[7]略掠
ʨ[7]憠卒嚼脚觉足局
ʨʰ[7]瘸掘橛缺屈掘雀鹊却确曲
ɕ[7]续戌削学宿肃曲俗续

ioŋ
Ø[1]雍痈臃庸[2]融容溶蓉熔[3]拥勇涌踊[5]用
ʨʰ[2]琼穷
ɕ[1]兄胸凶凶[2]熊雄

o
Ø[1]阿倭窝莴蜗凹[2]蛾鹅俄[5]饿卧涴[7]握屋沃
p[1]波菠玻[3]簸跛簸[5]播[7]薄簿不钵拨不脖博泊薄剥驳
pʰ[1]坡[2]婆[5]颇破[7]赴泼钹勃泊朴扑醭仆瀑仆
m[1]摩摸[2]魔磨蟆膜[3]抹[5]磨[7]末沫没莫幕寞木沐
t[1]多都[3]朵躲[5]舵剁惰堕[7]踱铎读牍督笃毒
tʰ[1]拖[2]驼驮[3]妥椭[5]唾[7]脱夺突凸托托拓秃
n[1]啰[2]挪罗箩萝骡螺脶[3]裸瘰[5]糯摞赂诺[7]捋律落烙酪洛骆乐络鹿禄六陆録緑
s[7]粟
tş[3]左[5]佐坐座[7]撮作昨着着酌勺卓桌啄琢浊捉镯竹筑逐轴粥祝烛嘱触
tşʰ[1]搓[5]锉措错错[7]矬拙猝术出凿绰戳族畜促
ş[1]娑蓑梭唆[3]锁琐所[7]说率索芍述术朔缩叔淑熟硕赎束蜀属
ʐ[7]入若弱箬肉辱褥
k[1]过锅[3]果裹馃[5]过[7]骨郭谷谷酷
kʰ[3]棵颗[7]窟哭
ŋ[3]我
x[1]喝喝豁[2]荷何河荷荷和禾和[3]火伙伙[5]贺货祸[7]活忽霍藿获

oŋ
Ø[1]翁壅[5]瓮齆
p[1]绷浜绷[5]迸蚌
pʰ[1]烹[2]朋棚篷蓬[3]捧[5]喷碰
m[2]谋萌氓蒙懵盟[3]某亩牡猛蜢蠓[5]茂贸孟
f[1]风疯枫丰封蜂峰锋[2]冯逢缝[3]否讽[5]凤奉缝俸
t[1]东冬[3]董懂[5]冻栋动洞
tʰ[1]通[2]同铜桐筒童瞳[3]捅桶统[5]痛
n[1]聋[2]笼砻咙农脓侬隆浓龙[3]拢垄陇[5]弄
s[1]松松[5]诵
tş[1]鬃棕宗综中忠衷终踪钟钟盅舂[3]总冢种肿种[5]皱粽中仲众纵纵重
tşʰ[1]葱聪怱囱充冲[2]丛虫崇从从重[3]宠[5]铳
ş[1]嵩[3]怂[5]送宋颂讼
ʐ[2]绒戎茸宂
k[1]公工功攻蚣弓躬宫恭供龚[3]汞拱巩[5]贡供
kʰ[1]空[3]孔恐共[5]空控
x[1]烘轰[2]弘虹红洪鸿宏[3]哄[5]哄
ɿ
ts[1]知蜘支枝肢栀资姿咨脂兹滋之芝只[2]置[3]紫纸只姊黹指子梓滓止址趾[5]滞制制智翅自致雉致稚至字牸峙痔治淄志痣志蛰[7]执职掷
tsʰ[1]疵差痴[2]雌池驰瓷迟慈磁辞祠词持[3]此耻齿[5]刺赐侈次[7]秩赤
s[1]斯厮撕施施私师狮蛳尸尸思丝司思诗[2]时[3]眵匙死屎矢史使驶始[5]逝舐是氏四肆示嗜伺似巳祀寺饲嗣士仕柿事试市恃侍[7]湿十什实失室食识
z[7]日

u
p[3]补[5]布布怖部步卜簿
pʰ[1]铺捕[2]蒲菩葡[3]谱普浦脯甫脯[3]铺
m[2]模模摹[3]母拇[5]暮慕墓募
f[1]呼乎夫肤跗敷俘孵麸[2]胡湖糊狐壶葫蝴胡符扶芙浮[3]虎浒府腑俯斧抚殕釜腐辅[5]戽户沪互护瓠付赋傅咐讣父附富副负妇[7]复核佛佛缚弗斛幅福蝠腹复辐覆伏服袱复
t[1]都[3]堵赌肚[5]妒杜肚度渡镀度[7]独犊
tʰ[2]途屠徒涂图[3]土吐吐[5]兔
n[2]锣奴卢炉芦鸬虏庐驴萝[3]努鲁橹卤[5]怒路露鹭
tş[1]租猪诸诛蛛株朱朱珠[3]祖组阻煮主[5]做着苎箸助驻柱住注蛀铸
tşʰ[1]粗初[2]除储锄厨橱雏[3]褚楚础处杵处拄[5]醋
ş[1]苏酥梳疏蔬疏书舒枢输输殊[3]厦耍鼠暑黍署薯数[5]素诉塑嗉庶恕墅数戍竖树漱
ʐ[2]如汝儒擩[3]乳[5]裕
v[1]乌污坞巫诬[2]吴蜈吾梧无[3]五伍午武舞侮鹉[5]误悟恶务雾戊[7]杌勿物
k[1]姑孤辜牯[3]古估股鼓贾[5]故固雇顾
kʰ[1]箍枯[3]苦[5]库裤

uᴀ
Ø[1]蛙洼蛙挖[2]娃[3]瓦瓦
tş[1]抓
k[1]瓜[3]寡剐[5]挂卦褂
kʰ[1]夸[3]垮[5]跨
x[1]花[2]华划桦[5]化华画话

uæ
Ø[7]袜
ş[7]刷
k[7]聒刮
x[7]铧滑猾划

uai
Ø[1]歪[5]外
tş[5]拽
tşʰ[1]揣[3]揣
ş[1]衰摔摔[5]帅率蟀
k[1]乖[3]柺[5]怪
kʰ[3]块蒯块[5]会刽桧快筷
x[2]徊怀槐淮[5]坏

uan
Ø[1]豌剜弯湾[2]玩完丸纨顽[3]腕晚挽[5]院万
tʰ[2]团糰
n[3]暖卵
ş[1]删拴[5]闩涮
k[1]官棺观冠鳏关[5]惯
kʰ[3]款
x[2]桓还还环

uɑŋ
Ø[1]汪[2]亡枉王[3]碗宛网往[5]望妄忘旺
t[1]端[3]短[5]断锻断段缎
n[2]鸾[5]乱
ts[5]篆
tş[1]钻专砖庄装妆桩[3]转[5]赚纂钻撰转传壮状撞
tşʰ[1]汆川穿疮窗[2]传椽船床[3]铲喘闯撞[5]蹿窜篡串创
ş[1]珊酸霜双[3]爽[5]算蒜
ʐ[3]软阮
k[1]光[3]管馆广[5]贯灌罐观冠掼
kʰ[1]宽筐框匡眶[2]狂[5]旷况矿
x[1]欢荒慌[2]黄簧皇蝗蟥凰[3]缓皖谎[5]唤焕换幻患宦晃

ue
k[7]国
kʰ[7]括阔廓扩
x[7]或惑

uei
Ø[1]煨薇巍威[2]桅帷维惟唯微危为围违[3]尾伪萎委伟苇纬[5]卫为位未味喂魏畏慰胃谓猬
t[1]堆[5]对碓队兑
tʰ[1]推[2]颓[3]腿[5]退蜕褪
n[2]雷擂[3]屡馁儡垒累[5]内累类泪累
tş[1]追锥[2]贼[3]嘴[5]罪最缀赘醉坠
tş[1]催崔摧吹炊[2]锤槌垂[5]碎脆翠悴粹
ş[1]虽[2]绥谁随[3]水髓[5]岁税遂隧睡穗
ʐ[3]蕊[5]芮锐瑞
k[1]圭闺龟规归[3]轨诡鬼[5]瑰鳜桂癸柜贵
kʰ[1]盔亏窥[2]魁傀奎逵葵[5]溃愧跪
x[1]恢诙灰麾挥辉徽[2]回回茴[3]悔毁[5]贿晦汇会会绘秽惠慧穗讳卉汇

uən
Ø[1]温瘟[2]文纹蚊闻[3]稳吻刎[5]问
tş[3]准
tşʰ[1]椿春[3]蠢
ş[2]唇纯醇莼绳[3]吮[5]顺舜
ʐ[5]闰润孕
k[3]滚[5]棍
kʰ[1]昆坤[3]捆[5]困困
x[1]昏婚荤[2]魂馄浑横横[5]混

y
ȵ[3]女
Ø[1]淤吁迂[2]鱼渔于余余愚虞娱于盂榆逾愉俞[3]屿语与予雨宇禹羽[5]御御誉预豫遇寓芋愈喻玉裕
n[3]吕旅缕履[5]虑滤
ʨ[1]居车拘驹跔俱[3]举矩[5]据锯拒距苣聚句具惧剧剧[7]橘
ʨʰ[1]蛆趋区驱躯[2]渠佢瞿衢[3]取娶[5]去趣
ɕ[1]靴墟虚嘘须须需吁[2]徐[3]胥许[5]絮序叙绪遂

ye
Ø[3]哕[7]悦阅月曰越粤
ʨ[7]绝厥蕨决诀倔爵菊鞠掬
ɕ[7]薛雪恤速蓄畜

yεn
Ø[1]冤渊[2]圆员缘沿元原源袁辕园援猿铅[3]远[5]愿怨
ʨ[1]肩绢捐[3]卷[5]卷眷倦券
ʨʰ[1]圈[2]全泉权拳[3]犬[5]劝
ɕ[1]鲜鲜掀轩宣喧[2]弦旋玄悬眩[3]癣选[5]旋楦

yn
Ø[1]晕[2]云云耘匀荣营茔萤荥[3]允永[5]韵运泳咏
ʨ[1]君军钧均[3]迥[5]俊肫郡菌
ʨʰ[2]群裙
ɕ[1]熏勋熏熏[2]蕈寻荀询旬循巡[5]讯逊迅浚驯殉训
