tɕʰ	锹	樵桥乔侨	巧	窍俏□{物以稀为贵的意思。这东西太少，～得很。}
ɕ	消销宵嚣萧箫	淆肴	小晓	孝笑校效
Ø	腰要邀妖幺	摇窑姚尧謡	舀	要耀
	(in)			
	阴平45	阳平31	上声42	去声24
p	宾彬冰兵		禀丙秉柄饼	病并
pʰ	拼	平坪屏萍瓶频贫凭评	品	聘
m		民铭名暝明	闽敏悯	命
t	丁钉盯	盯	顶鼎	钉订定
tʰ	听厅	亭停庭	挺艇	听
n		林淋陵凌零临邻鳞磷凝宁灵铃	领岭	令另
ʨ	今金襟斤筋京津巾京荆精晶睛经惊茎		锦谨紧境景警井颈	近尽静浸禁劲进晋敬竟镜径仅竞净
tɕʰ	青侵钦亲卿清轻青倾	琴禽擒勤芹秦擎情晴	寝请	庆
ɕ	兴新心欣芯薪辛星腥	行形刑	省醒	信性姓兴
Ø	音阴殷因姻应鹰莺樱鹦英婴缨蝇荫	萤吟淫银	饮隐影引颖	印
	ie			
	阴平45	阳平31	上声42	去声24
p				别
pʰ			□{摘植物类的东西。我去～个苞谷。 }	撇㡀{不好。他这个人～得遭不住。}
m	□{掰}		□{掰开。你把包子～开看看。 }	篾
t	爹			迭碟谍跌
tʰ				帖贴铁踢剔
n				猎聂列裂烈孽捏业
tɕ			姐	借藉劫接揭节结洁捷揭杰截
tɕʰ			且	怯妾切
ɕ		斜邪携	写	协泄歇谢卸
Ø	椰耶	爷	也野	夜叶
	o			
	阴平45	阳平31	上声42	去声24
p	波菠玻		簸跛	博剥薄驳
pʰ	坡	婆	剖叵颇	泼破
m	摸	磨	抹	抹莫末没
t	多		朵躲	惰剁夺铎舵
tʰ	拖	陀驮驼	妥	脱托
n	捋	挪锣箩罗萝螺	裸	糯诺落乐洛络烙
k	锅歌哥		果裹	个过鸽割葛各阁搁郭国
kʰ	科棵		可	课括渴阔扩
x	喝呵	何河荷禾和	火	祸货贺喝豁霍合盒活鹤或获
ŋ			我	恶
ts			左佐	坐座昨作
tsʰ	搓	□{不行。他当班长～得很。}		撮错
s	梭蓑唆	睃	所锁	缩
tʂ				浊镯着拙酌桌啄捉卓
tʂʰ				绰戳
ʂ				说朔芍
ʐ				若弱
Ø	窝	蛾俄鹅	喔	卧饿
	uᶹ			
	阴平45	阳平31	上声42	去声24
p	□{象声词，肛门排气时的声音}		捕补	部簿布怖步不卜
pʰ	铺	蒲	谱甫普浦	铺朴扑仆曝瀑
m		模魔膜牟	母拇	墓暮木目牧
f	夫敷浮	胡壶湖胡符扶芙浮	斧府腑抚腐辅呼虎	户父负妇傅付咐富赴互福幅复副腹服伏覆缚忽袱
t	都嘟		堵肚赌	肚杜度渡督毒独读渎牍
tʰ		徒途图屠荼酴	土吐钍	兔秃突菟
n	□{∽字，头发分的路子。我洗了头，你跟我分根∽子。 }	奴炉卢庐颅	努鲁橹卤虏掳镥	怒路露禄陆緑律六
k	姑孤沽咕菇		古估鼓股钴	固故雇骨谷顾汩
kʰ	枯骷	跍{蹲下。你～着起，我给你梳头发。 }	苦	裤哭酷库窟
ts	租		祖阻组俎	足做
tsʰ	粗初	锄	楚	醋促族
s	苏酥		数	诉肃素塑速宿粟俗数愫溯
tʂ	朱珠蛛株诸猪诛邾茱		煮主	着注蛀助住逐祝嘱烛筑铸驻
tʂʰ		厨橱除锄{待考}	拄杵处	出畜处触
ʂ	疏梳蔬舒殊枢输书		鼠暑署薯	竖恕戍树叔束朮术述熟赎属蜀
ʐ		如儒茹铷	汝乳	入辱
v	乌污巫	吴梧蜈无	五午伍舞武侮	恶误悟屋物勿
	uai			
	阴平45	阳平31	上声42	去声24
k	乖		拐	怪
kʰ			块	快筷会刽
x		淮怀槐		(坏)
tʂ	栽{白，跌倒。我了～一筋斗。}	□{打烂，砸烂。你去把花椒～一下。}		□{横蛮不讲道理。这个女人～得很。}
tʂʰ	揣		揣喘	
ʂ	衰摔		摔	率帅
Ø	歪		崴{脚扭伤。他的脚～斗起了。}	外
	uaŋ			
	阴平45	阳平31	上声42	去声24
k	光		广	逛
kʰ	筐框	狂		矿旷况
x	慌荒	黄皇	谎	晃
tʂ	装庄妆		奘{加上，添上。我～点钱，加上你自己那点，你去把那本书买了。}	壮状
tʂʰ	疮窗	床	闯	创
ʂ	霜双		爽	
Ø	汪	亡王	枉往网	忘望旺
	uei			
	阴平45	阳平31	上声42	去声24
t	堆			对队兑
tʰ	推		腿	退蜕褪
n	□{堆。你咋把我这碗饭～那么尖。}	雷	累	累内类泪
k	闺规龟归		诡轨鬼	跪桂贵柜
kʰ	魁盔亏	奎葵	傀	愧溃
x	挥辉灰徽恢	回	悔毁	汇秽讳会惠慧
ts	锥{钻，用针刺。你在鞋子上∽个洞。 }	贼{小偷。他原先是个～，后来不偷东西就是好人。}	嘴	最醉罪贼
tsʰ	催崔			脆翠粹
s	眭	随	髓	岁穗
tʂ	追锥			缀坠赘
tʂʰ	吹炊	垂槌锤		
ʂ		谁	水	睡税
ʐ			蕊	瑞鋭
Ø	煨威	为维围违唯	委尾伟伪纬	畏慰为卫谓胃魏味未位
	yɛn			
	阴平45	阳平31	上声42	去声24
tɕ	捐		卷	卷倦
tɕʰ	圈	全泉权拳	犬	劝
ɕ	掀宣	旋玄悬	选	
Ø	冤渊	元原源袁园援圆员缘沿	远	怨愿院
	yn			
	阴平45	阳平31	上声42	去声24
tɕ	钧军君均		郡	菌俊郡{新}
tɕʰ	倾	群裙琼		
ɕ	熏熏勋	荀询寻旬循巡		逊训迅
Ø	晕	云云匀	允	熨运韵孕
	ən			
	阴平45	阳平31	上声42	去声24
p	奔		本	笨
pʰ	凴{靠，依靠。你∽在墙上咋个}	盆彭		
m	闷{心事重重，但不外露。你最爱把伤心事～在心头。 }扪	门		闷□{满。火～喽，你咋个不看斗起。}
f	分吩芬纷	焚	粉	份愤粪奋
t	登灯敦墩蹲		等	凳邓瞪炖盾顿钝
tʰ	藤腾吞	豚	□{汽车、火车、飞机颠簸。这车子好∽。}	□{不愿多做事。你们纵个你～我我～你咋子。 }
n	捻{白，搓小纸条或卷纸。你咋个在那点～纸条子。}	能轮伦	冷	嫩
k	跟根更庚羹耕		哽埂梗耿	更
kʰ	坑		恳垦肯	
x	哼	痕恒衡横	很	横恨
ŋ	恩樱鹦		□{我鞋子里有沙沙～得我好痛。 }	硬
ts	增曾尊遵争	怎	□{不结实，很朽。这绳子好∽。}	赠
tsʰ	撑村	层曾存	䟫{蹭}	寸
s	森参僧孙生		损省笋	生{母鸡、鸭子等下蛋。你的鸡今天又～了一个蛋。 }
tʂ	针斟真征蒸贞正征侦		枕诊疹拯整	镇振震证症正政阵郑
tʂʰ	称	沉陈尘辰晨臣橙承呈程成城诚盛沉	惩逞	趁秤
ʂ	深身申伸升声	神	婶审	甚肾胜圣剩盛
ʐ		壬人仁仍	忍茌刃纫扔	任认
	əu			
	阴平45	阳平31	上声42	去声24
t	兜		抖	斗豆痘
tʰ	偷	头投	抖{打，粗俗话。看老子～你。本字存疑。}着{白}	透
n		楼	搂	漏陋
k	勾沟		狗苟	垢够构购
kʰ	抠		口	扣叩寇
x		猴喉侯	吼	后厚候
ŋ	欧瓯殴		呕藕偶	□{凶狠。这个女人～得很。}
ts	邹		走	奏
tsʰ	搊{推人或推东西。你～我咋个。 }	愁	□{与“伺机”近义。你∽着起我在外边，就偷了我的东西。}	凑
s	馊			嗽瘦
tʂ	周舟州洲粥		肘帚	纣昼咒宙
tʂʰ	抽	绸稠筹仇酬	丑丑	臭
ʂ	收		手守首	受售授寿兽
ʐ		柔		肉
	ɿ			
	阴平45	阳平31	上声42	去声24
ts	资姿兹滋		紫姊子	自字
tsʰ	疵	慈瓷雌祠词辞	此	刺次赐
s	斯撕私丝思司师狮		死	巳祀似四寺饲事
	e			
	阴平45	阳平31	上声42	去声24
p				百白柏伯北
pʰ				拍迫
m				脉脉
t				得德
tʰ				特
n			□{语气词，在句首表示不喜欢，不愿意的语气。∽我才不敢！}	肋勒
k				革隔
kʰ				磕刻克客
x				黑核
ts				则窄摘
tsʰ				厕侧测策册择拆
s				涩塞色
tʂ	遮		者	蔗哲折浙
tʂʰ	车			彻撤
ʂ	奢赊	蛇		社射涉舌赦折摄设
ʐ			惹	热
	ai			
	阴平45	阳平31	上声42	去声24
p	跛{瘸，腿脚有毛病，他是个～子。 }		摆	拜稗败
pʰ		牌排	㧳{长度单位，约一丈。这块布有一∽长。}	派
m		埋	买	卖
t	呆		歹	带戴待殆贷代袋
tʰ	胎	台苔	大{白}	太泰态
n	那{白}奶	来	乃奶	耐奈赖濑
k	该街		改	盖丐概
kʰ	开揩		凯楷	慨
x	嗨	孩鞋	海蟹	亥害
ŋ	哀挨	崖	矮	蔼爱隘
ts	灾栽斋		宰	在再载
tsʰ	猜	才材财裁	彩	蔡菜
s	腮鳃			赛
tʂ	斋{一种记录}			寨债
tʂʰ	差	柴	踩	
ʂ	筛	谁{白，∽点，哪儿。你到∽点去。 }		晒
tɕi			解{文}	
	aʊ			
	阴平45	阳平31	上声42	去声24
p	褒包胞		保堡宝饱	鲍报抱豹爆暴刨
pʰ	抛脬	袍	跑	泡炮
m	猫	毛矛茅	卯	冒帽貌
t	刀		倒岛祷	稻道倒到盗导
tʰ	滔	桃逃淘陶涛	讨{摘。你去～个南瓜来煮。}	套
n	捞	劳牢	脑恼老	闹
k	高糕膏篙		稿搞	告
kʰ	敲		考烤□{∽起，怂恿双方争斗。∽起，你还怕他么？}	靠
x	蒿薅	豪毫	好	耗号
ŋ	熬{俗，作“爊”}爊{傲}	熬	咬袄	澳傲
ts	糟遭		早蚤枣	造灶皂
tsʰ	操糙	曹槽	草	
s	骚臊		嫂扫□{人或人的衣着俗气。她咋tsaŋ³¹个tsoŋ⁴²～？她怎么那么俗气？ }	扫□{脏话。对为男子对女子的下流语言。}
tʂ	招朝昭	着{白，挨批评，受处分 }	找爪	(兆罩照召)赵
tʂʰ	抄钞超	巢潮朝	炒吵	
ʂ	梢稍烧	韶	少	少
ʐ		饶	扰绕	绕
	ei			
	阴平45	阳平31	上声42	去声24
p	碑卑悲杯			倍被贝背备辈臂
pʰ	胚披	培陪赔		配佩
m	没	煤梅媒眉霉	每美	妹昧
f	飞非妃	肥	匪	费痱废肺吠𢝵{这个孩子调皮，不听话。这个娃娃儿～的很。}
k			给	
kʰ	□{学习上刻苦用功。你最～课。}			
	i			
	阴平45	阳平31	上声42	去声24
p	逼		彼比	蓖避蔽闭弊毙璧避必毕碧璧笔鼻
pʰ	屄{骂人的话}	脾皮疲	痞	譬屁癖劈僻辟
m	咪眯	迷糜谜	米	蜜密觅
t	低		底抵	弟第地滴笛敌递帝碟跌
tʰ	梯	堤提蹄啼题	体	替剃涕
n	躧{用脚把东西搓过去搓过来。你在那nai点∽泥巴啊？}的{白}	泥犁黎倪离篱璃梨尼厘疑宜	礼鲤拟李里理你	厉励丽荔利吏立粒笠溺逆历
ʨ	鸡饥肌机讥饥基屐		挤几己纪	击激极疾及级急吉集籍脊剂技妓祭际济计继寄既季记忌即鲫积迹绩寂杰
tɕʰ	妻溪欺期	奇祈棋旗其骑齐	启岂	(契器汽泣七漆戚弃)气
ɕ	希稀西犀些		洗喜嬉	徙细戏婿系吸膝悉息熄隙昔惜析席夕袭习锡
Ø	伊依医衣揖	遗移姨夷	椅倚以已	意易肄毅异一乙忆逸翼亦译液易
	iaŋ			
	阴平45	阳平31	上声42	去声24
n	孃	娘	两	酿
ʨ	将浆疆姜江		蒋桨奖讲	(将酱降匠)
tɕʰ	枪腔	墙强	抢	呛
ɕ	相箱厢香乡	详祥降	想享响	像象相向
Ø	央秧	洋洋杨阳扬	庠	样
	iəu			
	阴平45	阳平31	上声42	去声24
t	丢			
n	溜绺{形容纸、布很小很窄。这种纸∽∽有啥子用头。 }	留流榴牛刘	扭柳纽	蚴{动，摇摆。你咋个～过去～过来的}
ʨ	纠鸠灸		韭酒九久	舅救就柩旧
tɕʰ	丘秋	囚求球		
ɕ	修羞休	□{小孩不听话，很调皮。他这个娃娃儿∽得很}	朽	嗅袖
Ø	优忧幽	尤油游犹由	有友酉	(诱幼又右)柚
	iɛn			
	阴平45	阳平31	上声42	去声24
p	编鞭边		贬扁匾	辩辨辫变遍便
pʰ	篇偏	便		骗片
m		棉眠绵	免勉	面
t	颠		点典	店殿电
tʰ	添天	甜田填	舔	
n	拈	廉镰连联年怜莲严	脸碾撵	念练恋
tɕ	皆阶监尖歼兼间艰奸煎肩坚		拣简检减剪柬	舰渐俭件鉴剑间谏建箭溅荐见健
tɕʰ	笺签牵迁千	钳钱干虔前	浅遣	歉欠
ɕ	鲜先	嫌贤闲	险显	限宪献线陷馅羡现县
Ø	淹阉烟蔫焉	岩炎盐檐颜言延	眼演掩	厌堰宴燕焰艳雁
	oŋ			
	阴平45	阳平31	上声42	去声24
p			嘣	蹦
pʰ		朋彭膨棚蓬篷	捧	碰
m		萌蒙谋	猛亩某牡	孟梦
f	风疯枫封蜂峰锋	冯逢缝	否讽	奉凤缝
t	冬东		董懂	动冻栋洞
tʰ	通	同铜桐筒童	统捅桶	痛
n	弄{白，帮人带小孩。她帮别个∽人。}	农脓笼聋隆龙	拢垄	弄
k	工公功攻弓躬恭供宫		拱汞	供共贡
kʰ	空		孔恐	空控
x	轰烘	宏虹红洪鸿	哄讧	
ts	宗棕鬃		总	纵粽皱
tsʰ	葱聪怱囱	崇从		
s	松松		怂耸	宋送诵颂
tʂ	中忠终钟盅		种肿	(重中众种)仲
tʂʰ	充	虫重	宠	
ʐ		茸绒	冗	
Ø	翁			
	uɑ			
	阴平45	阳平31	上声42	去声24
k	瓜		寡	卦刮挂
kʰ	夸		垮	跨
x	花	靴划华	哗	华滑猾话划化
tʂ	抓		爪{抽筋。你看他脚都～了。 }	啄{用脚踢。看我～你一窝心脚。}
tʂʰ	欻			
ʂ	唰		耍	刷
ʐ		挼{和，动词。他～灰面（面粉）。 }		
Ø	蛙洼	娃	瓦	挖袜
	uan			
	阴平45	阳平31	上声42	去声24
t	端		短	段断锻缎
tʰ	湍	团	□{白，巴结、诌媚。他最会～人。 }	
n		鸾拦{白，拦截。我们的车子在高县被～着起了。}	暖卵	乱
k	官棺观冠关		管馆	灌罐贯惯
kʰ	宽		款	
x	欢	还环	缓	幻唤换患
ts	钻			钻
tsʰ	撺			窜篡
s	酸			算蒜
tʂ	专砖		转	赚传
tʂʰ	川穿	船传	铲喘	串
ʂ	闩拴			涮
ʐ			软	
Ø	弯湾	完丸玩顽	碗晚挽	万
	uən			
	阴平45	阳平31	上声42	去声24
k			滚	棍
kʰ	昆坤	浑{白，人很胖或东西很完整。一个～鸡他都吞下去了。 }	捆	困
x	昏婚荤	魂	□{欺骗或被欺骗 }	混
tʂ	谆		准	
tʂʰ	春		蠢	
ʂ		唇纯绳	瞬	舜顺
ʐ				闰润
Ø	温瘟	文纹蚊闻	稳吻	问
	(y)			
	阴平45	阳平31	上声42	去声24
n		驴	吕旅女缕屡	虑滤律率
tɕ	车居拘驹		举矩	拒距聚锯据橘菊剧俱句具局
tɕʰ	区驱蛆趋	渠	取娶	觑趣曲
ɕ	墟虚须须	徐	许	序絮绪恤畜蓄旭续
Ø	迂	虞愚于盂愉榆娱于鱼渔余	羽雨语与	愈遇芋喻裕御预郁域育玉狱欲浴
	ioŋ			
	阴平45	阳平31	上声42	去声24
tɕʰ		穷		
ɕ	胸凶兄	雄熊		
Ø	雍	荣容溶蓉	永勇涌咏泳	用
	io			
	阴平45	阳平31	上声42	去声24
tɕ				脚角觉
tɕʰ				确
ɕ				学
n				略
Ø				约药乐岳
	ye			
	阴平45	阳平31	上声42	去声24
tɕ	嗟			决嚼爵掘绝掘
tɕʰ		茄瘸	□{摘。我去～个苞谷。 }	雀缺缺鹊却
ɕ				(薛屑雪血)削穴
Ø	迂{白，迂腐。他～得很，简直像个～夫子。 }			月粤越曰悦
	ʅ			
	阴平45	阳平31	上声42	去声24
tʂ	知蜘支枝栀肢脂之芝只		只指旨止址纸	痔制智致置志翅滞稚治炙秩质掷直侄值植职汁织
tʂʰ		池迟持侈	耻齿	赤斥尺
ʂ	施尸诗	时	屎始	匙舐是市世势试誓逝豉示视湿失室识式拭适释十拾实食蚀石
ʐ				日
	ɚ			
	阴平45	阳平31	上声42	去声24
Ø		儿而	耳饵	二
