n̩	3	你
ʦɿ	1	兹
ʦɿ	3	子
ʦɿ	5	自字伺似痔
ʦʰɿ	1	雌
ʦʰɿ	3	此
ʦʰɿ	5	次賜
sɿ	1	師斯
sɿ	5	四士事=十
sɿ	6	事
tʂʅ	1	之知
tʂʅ	2	遲
tʂʅ	5	致至志翅姪質
tʂʰʅ	3	恥
tʂʰʅ	5	滯直擲
ʂʅ	1	施
ʂʅ	3	始使
ʂʅ	5	世示是=實食石
ʂʅ	6	是
ʐʅ	5	日₁
pi	3	比
pi	5	必逼碧壁
mi	3	米
ti	1	低
ti	2	題
ti	3	底
ti	5	第地=帝的笛
ti	6	地-
tʰi	3	體
tʰi	5	替
ni	2	梨離
ni	3	禮李里理你
ni	5	例立栗律力歷
ʦi	2	齊
ʦi	5	祭緝集積
ʦʰi	1	棲妻
ʦʰi	5	七戚
si	1	西
si	3	璽徙
si	5	細息席戌恤
ʨi	1	雞
ʨi	2	其期奇
ʨi	3	幾己
ʨi	5	繼計季急及吉極激
ʨi	6	企
ʨʰi	1	溪
ʨʰi	3	起
ʨʰi	5	器氣訖乞迄
ȵi	2	疑
ȵi	5	藝義議日₂逆
ɕi	1	希奚
ɕi	5	系戲吸
i	1	衣依
i	2	夷移遺
i	3	以矣已
i	5	噎邑一逸憶亦
pu	5	步不
pʰu	3	譜
pʰu	5	勃僕
fu	2	狐乎湖
fu	3	虎
fu	5	戶附婦忽服
ku	1	孤
ku	3	古
ku	5	故骨穀
kʰu	1	枯
kʰu	3	苦
kʰu	5	哭酷
u	1	烏
u	2	無吾
u	3	武五
u	5	務戊物屋
ʨy	1	豬諸拘
ʨy	2	徐除
ʨy	3	主擧
ʨy	5	著巨柱句橘菊局
ʨʰy	1	樞
ʨʰy	5	去處出屈
ȵy	3	女
ɕy	1	書虛須
ɕy	3	鼠許
ɕy	5	序戌樹
y	1	於
y	2	如余餘儒
y	3	女羽與
y	5	入鬱域疫
pɑ	1	巴
pɑ	3	把
pɑ	5	八
pʰɑ	5	怕拔
mɑ	1	媽
mɑ	3	馬
fɑ	1	花
fɑ	5	化畫話=法髮
fɑ	6	話
tɑ	3	打
tɑ	5	大=答達
tɑ	6	大
tʰɑ	1	他
tʰɑ	5	踏塔
nɑ	1	拉
nɑ	2	拿
nɑ	3	哪
nɑ	5	納臘辣那
ʦɑ	5	乍雜
ʦʰɑ	5	詫插察
sɑ	1	沙
sɑ	3	傻
sɑ	5	刹殺刷
ŋɑ	2	伢
xɑ	5	瞎
xɑ	6	下
ʨiɑ	1	家佳
ʨiɑ	3	假
ʨiɑ	5	架假甲
ʨʰiɑ	5	恰喫
ɕiɑ	2	霞
ɕiɑ	5	狹下=匣
iɑ	1	鴉
iɑ	2	牙
iɑ	3	惹也₁
iɑ	5	鴨
kuɑ	1	瓜
kuɑ	5	掛
uɑ	1	蛙
uɑ	3	瓦
uɑ	5	滑挖
ɕyɑ	1	靴
po	1	波玻
po	2	婆
po	5	剝縛
pʰo	1	坡
pʰo	5	破
mo	5	莫木目
to	1	多
to	2	駝
tʰo	3	妥
tʰo	5	託
no	2	羅螺
no	5	洛咯₁
ʦo	3	左
ʦo	5	坐=作桌捉
ʦo	6	坐
so	3	所₂
ko	1	歌鍋
ko	3	果
ko	5	個郭各
kʰo	1	科
kʰo	3	可
kʰo	5	濶
ŋo	1	倭
ŋo	2	鵝
ŋo	3	我
ŋo	5	惡
xo	2	何
xo	5	禍合盍喝活藿或獲
o	5	遏握沃
nio	5	略
ʦʰio	5	雀
sio	5	削
ʨio	5	腳
ʨʰio	5	覺酌
ȵio	5	虐
ɕio	5	學
io	5	若約
pe	5	北白迫
pʰe	5	拍
me	5	滅末麥
te	5	得
tʰe	5	特
ne	5	劣勒
ʦe	5	這責
ʦʰe	5	涉徹澈側測澤
se	2	蛇
se	5	設嗇瑟色
ke	5	格革
kʰe	5	刻客
ŋe	5	厄
xe	5	黑赫
e	2	而兒
e	3	爾
e	5	貳
e	6	二
tie	1	爹
tʰie	5	帖鐵
nie	5	列
ʦie	1	嗟
ʦie	5	接節
ʦʰie	5	絕
sie	1	些
sie	3	寫
sie	5	謝薛屑
ʨie	5	傑竭結
ȵie	5	聶熱
ɕie	5	脅穴
ie	3	也₂
ie	5	葉謁
kue	5	國
ʨye	5	拙綴掘決
ʨʰye	5	缺
ye	5	閱月越曰
fɛ	3	否
tɛ	2	頭
tɛ	3	斗
tɛ	5	鬥
tʰɛ	1	偷
nɛ	5	漏
ʦɛ	3	走
ʦɛ	5	奏
ŋɛ	1	歐
ŋɛ	3	偶
xɛ	2	侯
xɛ	5	後候
piɛ	3	表
miɛ	2	謀
miɛ	3	某畝
miɛ	5	繆
tiɛ	2	條
tiɛ	5	釣
niɛ	2	燎聊
siɛ	1	消簫
siɛ	3	小
siɛ	5	笑
ʨiɛ	1	招昭
ʨiɛ	2	喬
ʨiɛ	5	照叫趙
ʨʰiɛ	1	超
ʨʰiɛ	3	巧
ȵiɛ	2	饒堯
ɕiɛ	1	囂
ɕiɛ	2	肴淆
ɕiɛ	3	曉
ɕiɛ	5	孝校紹
iɛ	1	妖
iɛ	3	舀
iɛ	5	要
pai	5	拜敗
pʰai	5	派
mai	2	埋
mai	3	買
fai	2	懷
tai	5	待代帶
tʰai	5	泰
nai	2	來
nai	3	乃奶
nai	5	賴
ʦai	1	齋
ʦai	2	柴才
ʦai	5	再在=
ʦai	6	在
ʦʰai	3	揣
ʦʰai	5	菜蔡
sai	5	寨帥
kai	1	街皆
kai	3	解
kai	5	介界械
kʰai	1	開
kʰai	5	概
ŋai	1	哀
ŋai	3	矮
ŋai	5	艾
xai	2	偕諧鞋還-
xai	3	海
xai	5	亥害
kuai	5	怪
kʰuai	3	塊
kʰuai	5	會（～計）快
uai	1	歪
uai	5	外
pei	1	悲
pei	5	敝倍貝臂
pʰei	5	佩
mei	2	梅
mei	5	未₁
fei	1	灰非
fei	2	肥
fei	3	毀
fei	5	會廢肺惠諱
fei	6	會
tei	5	對兌
nei	3	呂屢
nei	5	內類彙
ʦei	5	罪最
ʦʰei	5	聚
ʦʰuei	5	粹
suei	3	隨
suei	5	歲遂
kuei	1	龜虧
kuei	2	葵
kuei	5	桂貴
kʰuei	1	虧
uei	1	威
uei	2	危惟維爲₁
uei	3	委
uei	5	位未₂畏爲₂
ʨyei	1	追錐
ʨyei	2	垂
ʨʰyei	1	吹
ɕyei	3	水
ɕyei	5	稅瑞
paɤ	1	包
paɤ	3	保
paɤ	5	報
pʰaɤ	3	跑
maɤ	1	貓
maɤ	5	貌
taɤ	1	刀
taɤ	2	桃
taɤ	3	島
taɤ	5	到倒
naɤ	2	牢
naɤ	3	老
naɤ	5	鬧
ʦaɤ	1	遭
ʦaɤ	3	早
ʦaɤ	5	罩
ʦʰaɤ	3	草炒
saɤ	1	稍
kaɤ	1	高
kaɤ	5	告
kʰaɤ	3	考
kʰaɤ	5	靠
ŋaɤ	3	襖
ŋaɤ	5	奧
xaɤ	2	毫
xaɤ	3	好
təu	1	都
təu	3	肚
təu	5	杜篤
tʰəu	5	突禿
nəu	2	奴
nəu	3	努
nəu	5	鹿陸六綠
ʦəu	2	愁
ʦəu	3	阻
ʦəu	5	做足
ʦʰəu	3	楚
ʦʰəu	5	族促
səu	3	所₁
səu	5	素數瘦縮續
tiəu	1	丟
niəu	2	流
ʦiəu	3	酒
ʦiəu	6	就
ʦʰiəu	1	秋
ʨiəu	1	周糾
ʨiəu	2	求
ʨiəu	3	九久
ʨiəu	5	舅竹燭囑
ʨʰiəu	1	丘
ʨʰiəu	3	丑
ȵiəu	3	紐
ɕiəu	1	休收
ɕiəu	3	手
ɕiəu	5	獸畜屬
iəu	2	柔由尤猶
iəu	3	有友
iəu	5	幼又欲
tœ̃	1	端
nœ̃	6	亂
sœ̃	1	酸
sœ̃	5	算
ʦẽ	1	沾
ʦẽ	3	展
sẽ	3	陝
sẽ	5	扇
piẽ	1	邊
piẽ	3	貶
piẽ	5	辨
pʰiẽ	5	片
miẽ	2	棉
miẽ	5	面
tiẽ	2	甜田
tiẽ	3	典點
tiẽ	5	店
tʰiẽ	1	天
niẽ	2	廉連聯
niẽ	5	戀
ʦiẽ	2	錢全
ʦiẽ	3	剪
ʦiẽ	5	漸
ʦʰiẽ	1	千
siẽ	1	仙鮮宣先
siẽ	3	癬
ʨiẽ	2	鉗
ʨiẽ	5	件建見
ʨʰiẽ	1	謙
ȵiẽ	2	嚴然年
ȵiẽ	3	染
ȵiẽ	5	驗念
ɕiẽ	1	軒
ɕiẽ	2	嫌賢弦
ɕiẽ	3	險
ɕiẽ	5	憲現=
ɕiẽ	6	現縣
iẽ	2	言
iẽ	3	演眼
iẽ	5	厭
ʨyẽ	1	專捐
ʨyẽ	5	篆倦
ɕyẽ	2	船玄
yẽ	2	丸鉛沿元園
yẽ	3	軟
yẽ	5	院
pan	3	板
pan	6	辦
pʰan	5	盼
man	5	慢
fan	2	凡還
fan	3	反
fan	5	范
tan	2	談
tan	3	膽
tan	5	旦
tʰan	1	貪
nan	2	南難
ʦan	3	斬
ʦan	5	暫棧
ʦʰan	1	餐
ʦʰan	3	慘產
san	1	三衫山刪
kan	1	干間
kan	3	感敢減
kan	5	監諫
kʰan	5	看
ŋan	1	安
ŋan	5	暗晏
xan	2	含銜
xan	5	陷漢限
kuan	1	鰥
kuan	5	慣
uan	1	彎
uan	5	萬
pon	5	半
kon	1	官觀
kon	5	貫
xon	2	完
xon	3	皖
xon	5	喚換
on	3	碗
tɛn	3	等
tʰɛn	1	吞
nɛn	2	能
ʦɛn	1	增
kɛn	1	跟
kɛn	5	更
ŋɛn	1	恩
xɛn	2	恆
xɛn	3	很
xɛn	5	恨
pən	1	崩
mən	2	門們
fən	1	昏分
fən	2	橫
fən	5	奮
tən	5	頓
nən	2	倫
nən	3	冷
nən	5	論
ʦən	1	征爭
ʦən	2	沉陳成誠臣
ʦən	5	鄭政
ʦʰən	1	撑村
sən	1	森深身生
sən	2	晨存乘繩
sən	3	審
kən	1	耕
ŋən	6	硬
suən	2	旬
kʰuən	1	昆坤
uən	1	溫
uən	2	文聞
uən	3	穩
uən	5	問
pin	1	兵
pin	2	貧平瓶
pin	3	稟
pin	5	並
pʰin	1	品
min	2	民萌名
min	3	敏
min	5	命
min	6	命
tin	1	丁
tin	3	庭
tin	5	頂
tʰin	1	聽
nin	2	林鄰陵靈
nin	5	令
ʦin	1	浸
ʦin	2	秦情
ʦin	5	進晉盡
ʦʰin	1	親
sin	1	心新星
sin	5	信性姓
ʨin	1	今巾斤京經荊
ʨin	5	近
ʨʰin	1	欽輕
ȵin	2	人銀
ɕin	2	形行
ɕin	5	杏幸
in	1	音陰因鶯英
in	2	壬仍盈
in	3	忍隱
in	5	應孕
ʨyən	1	均
ʨyən	3	群
ʨyən	5	窘
ʨʰyən	1	椿春
ɕyən	1	勳
ɕyən	2	純
