"拼音"	"IPA"	"調號"	"單字"
"chie"	"tɕʰie"	1	"車[(文)]繰[(白)]籤[(白)]簽[(白)]妾怯[(文)]遷[(白)]徹撤[(文)]千[(白)]轍牽[(白)]切[(文)]"
"chie"	"tɕʰie"	3	"扯[(文)]淺[(白)]且"
"chie"	"tɕʰie"	5	"欠[(白)]"
"chie"	"tɕʰie"	7	"怯[(白)]撤[(白)]"
"zzhie"	"dʑie"	2	"橋[(白)]蕎[(白)]捷嫌[(白)]傑截[(文)]"
"zzhie"	"dʑie"	6	"轎"
"gnie"	"ȵie"	2	"聶鑷躡業[(文)]鮎[(白)]燃[(白)]孽[(文)]年[(白)]"
"gnie"	"ȵie"	3	"耳[(白)]碾[(白)]撚[(白)]攆[(白)]捏"
"gnie"	"ȵie"	5	"尿[(白)]燕[～雀]"
"gnie"	"ȵie"	7	"業[(白)]孽[(白)]"
"shie"	"ɕie"	1	"些奢賒[(文)～賬]燒[(白)]枵[(白)～䐬：肚子空了]攝涉脅[(文)]協[(文)]襲[(文)]仙[(白)]先[(白)]設[(文)]掀[(白)]歇[(文)]蠍屑腋[(文)]"
"shie"	"ɕie"	3	"寫[(文)]捨[(文)]少[(白)多～]曉[(白)]閃[(白)]癬[(白)]"
"shie"	"ɕie"	5	"瀉[(文)]卸[(文)]謝[(文)]赦[(文)]舍笑[(白)]搧[(白)]線[(白)]扇[(白)]洩[(文)]憲[(白)]獻[(白)]"
"shie"	"ɕie"	7	"脅[(白)]協[(白)]襲[(白)]設[(白)]歇[(白)]"
"sshie"	"ʑie"	2	"蛇[(文)]錢[(白)]纏[(白)]舌[(文)]熱[(文)]前[(白)]"
"sshie"	"ʑie"	3	"惹[(文)]染[(白)]"
"sshie"	"ʑie"	6	"社[(文)]射[(文)]麝善[(白)]鱔現[(白)]"
"sshie"	"ʑie"	7	"舌[(白)]"
"ie"	"ie"	1	"耶閹[～割]拽煙[(白)]噎[(文)]"
"ie"	"ie"	2	"爺[(文)]鹽[(白)]簷[(白)]葉[(文)]頁[(文)]延[(白)]言[(白)]乙"
"ie"	"ie"	3	"也[(文)]野[(文)]舀[(白)]演[(白)]"
"ie"	"ie"	5	"夜[(文)]要[(白)重～]"
"ie"	"ie"	7	"葉[(白)]頁[(白)]噎[(白)]食[(白)～飯]蝕[(白)]"
"due"	"tue"	1	"端[(白)～陽節]"
"due"	"tue"	3	"短[(白)]"
"ddue"	"due"	2	"團"
"ddue"	"due"	3	"斷[(白)～黑：黃昏]"
"ddue"	"due"	6	"段[(白)]緞[(白)]斷[決～]"
"nue"	"nue"	3	"暖[(白)]"
"lue"	"lue"	2	"圞[糾～：很圓]"
"lue"	"lue"	6	"亂"
"zue"	"tsue"	1	"鑽[(白)]"
"zue"	"tsue"	5	"鑽[(白)木工用具]"
"cue"	"tsʰue"	1	"汆[(白)]竄[(白)]"
"sue"	"sue"	1	"酸"
"sue"	"sue"	5	"算[(白)]蒜[(白)]"
"gue"	"kue"	1	"官[(白)]干[(白)]肝[(白)]乾[(白)～魚]"
"gue"	"kue"	2	"國虢"
"gue"	"kue"	3	"管[(白)]竿[(白)]擀[(白)]趕[(白)]稈[(白)]桿[(白)]"
"gue"	"kue"	5	"灌[(白)]罐[(白)]"
"kue"	"kʰue"	1	"寬[(白)]"
"kue"	"kʰue"	3	"折[(訓讀)]"
"ue"	"ue"	2	"回[(白)]或惑獲活[(文)]"
"ue"	"ue"	3	"碗[(白)]"
"ue"	"ue"	5	"換[(白)]汗[(白)]醃[(白)～菜]"
"ue"	"ue"	7	"活[(白)]"
"dye"	"tye"	5	"轉[(白)眼珠子亂～]"
"lye"	"lye"	2	"縫[(訓讀)]"
"zhye"	"tɕye"	1	"磚[(白)]捐[(白)]拙[(文)]厥[(文)]掘[(文)]倔"
"zhye"	"tɕye"	2	"決[(文)]訣[(文)]"
"zhye"	"tɕye"	3	"轉[(白)掉～來]捲[(白)]"
"zhye"	"tɕye"	7	"拙[(白)]厥[(白)]決[(白)]訣[(白)]掘[(白)]"
"chye"	"tɕʰye"	1	"穿[(白)]圈[(白)]"
"chye"	"tɕʰye"	2	"缺[(文)]"
"chye"	"tɕʰye"	5	"串[(白)]勸[(白)]"
"chye"	"tɕʰye"	7	"缺[(白)]"
"zzhye"	"dʑye"	2	"全[(白)]傳[～達]椽[(白)]船[(白)]拳[(白)]權[(白)]顴[(白)]絕[(文)]穴[(文)]"
"zzhye"	"dʑye"	6	"旋[(白)～轉；打～～]傳[(白)～記]"
"zzhye"	"dʑye"	7	"穴[(白)]"
"gnye"	"ȵye"	3	"軟[(白)]"
"shye"	"ɕye"	1	"薛[(文)]雪[(文)]說血[(文)]靴[(文)]"
"shye"	"ɕye"	3	"選[(白)]"
"shye"	"ɕye"	5	"歲[(白)]楦[(白)]"
"shye"	"ɕye"	7	"薛[(白)]雪[(白)]血[(白)]"
"sshye"	"ʑye"	2	"椽[(白)～皮：橡子]"
"sshye"	"ʑye"	6	"賤[(白)]縣[(白)]鱔"
"sshye"	"ʑye"	7	"絕[(白)]"
"ye"	"ye"	2	"丸[(白)]完圓[(白)]沿[(白)]悅閱[(文)]園[(白)]月[(文)]越[(文)]曰[(文)]粵[(文)]"
"ye"	"ye"	3	"遠"
"ye"	"ye"	5	"院[(白)]願[(白)]"
"ye"	"ye"	7	"閱[(白)]月[(白)]越[(白)]曰[(白)]粵[(白)]"
"bo"	"po"	1	"波菠巴[(白)]芭[(白)]粑[(白)]疤[(白)]玻披[(白)～起]鉢[(文)]撥[(文)]鈸潑[(文)活～]博剝[(文)]駁[(文)]"
"bo"	"po"	2	"薄[(文)厚～]"
"bo"	"po"	3	"把[(白)]"
"bo"	"po"	5	"薄[(文)～荷]欛[(白)]坝[(白)]啵[打～：接吻]"
"bo"	"po"	7	"百[(白)]柏[(白)]伯[(白)]"
"po"	"pʰo"	1	"坡泊[梁山～]"
"po"	"pʰo"	2	"泊[飄～]"
"po"	"pʰo"	3	"頗"
"po"	"pʰo"	5	"怕[(白)]破[(文)]"
"po"	"pʰo"	7	"拍[(白)]"
"bbo"	"bo"	2	"爬[(白)]粑[(白)]杷[(白)]划[～船]拔[(白)]縛[(文)]"
"bbo"	"bo"	3	"蚌[(白)～殼]"
"bbo"	"bo"	7	"白[(白)]"
"mo"	"mo"	1	"末沫抹[(文)]摸[(文)]"
"mo"	"mo"	2	"魔磨[(文)～刀]摩饃麻[(白)]痳[(白)]摹模[～范；～子]貓[(白)]莫[(文)]寞[(文)]膜[(文)]"
"mo"	"mo"	3	"馬[(白)]碼[(白)]螞"
"mo"	"mo"	5	"罵磨[(文)石～]莫[(白)姓]"
"mo"	"mo"	7	"額[(白)～頭]麥[(白)]脈[(白)]"
"do"	"to"	1	"多[(文)]擔[(白)挑]掇[拿：～不動；把：～門關上；用：～鉛筆寫]"
"do"	"to"	2	"鐸[(文)]踱[(文)]"
"do"	"to"	3	"膽[(白)]打[(白)～早：趁早]"
"do"	"to"	5	"擔[～子]"
"do"	"to"	7	"答[(白)]搭[(白)]褡[口水～：圍嘴兒]"
"to"	"tʰo"	1	"脫[(文)]託[(文)]托[(文)]"
"to"	"tʰo"	3	"妥橢唾"
"to"	"tʰo"	7	"踏[(白)]沓[(白)]塔[(白)]塌[(白)]"
"ddo"	"do"	2	"駝[(文)]"
"ddo"	"do"	3	"淡[(白)]舂[(訓讀)～米]"
"ddo"	"do"	6	"舵[(文)]馱[(文)]惰奪[(文)]"
"no"	"no"	2	"挪南[(白)]男[(白)]"
"lo"	"lo"	2	"騾羅[(文)]鑼[(文)]蘿[(文)]籮[(文)]賂[(白)]藍[(白)]籃[(白)]諾屙[(訓讀)～尿]落[(文)]烙[(文)]駱酪洛絡樂爬[(訓讀)]"
"lo"	"lo"	3	"裸卵冷[(白)]"
"lo"	"lo"	7	"臘[(白)]蠟[(白)]"
"zo"	"tso"	1	"渣[(白)]爭[(白)]碴"
"zo"	"tso"	2	"作桌[(文)]卓琢啄[(文)]涿捉[(文)]綽"
"zo"	"tso"	3	"左[(文)]佐[(文)]"
"zo"	"tso"	5	"榨[(白)]做[(文)]蚱"
"zo"	"tso"	7	"劄[(白)]眨[(白)]閘[(白)]炸[(白)]摘[(白)]扎[(白)]札[(白)]"
"co"	"tsʰo"	1	"叉[(白)]杈[(白)]差[(白)～別]撮[(文)]戳[(文)]"
"co"	"tsʰo"	5	"岔[(白)]措錯[(文)]撐[(白)]牚[(白)]"
"co"	"tsʰo"	7	"拆[(白)]㿭[(白)爆～：皮膚因受凍而裂開]"
"zzo"	"dzo"	2	"茶[(白)]查[(白)]鑿[(文)]"
"zzo"	"dzo"	6	"坐[(文)]座[(文)～位]"
"zzo"	"dzo"	7	"雜[(白)]擇[(白)]"
"so"	"so"	1	"率蟀索[(文)]朔蓑[(文)]沙[(白)]紗[(白)]三[(白)]杉[(白)]梭[(文)]生[(白)]牲[(白)]甥[(白)]孫[外～]"
"so"	"so"	3	"鎖[(文)]瑣所"
"sso"	"zo"	2	"搽昨[(文)]濁[(文)]鐲[(文)]鑿[(文)]查[(白)]茶[(白)]"
"sso"	"zo"	3	"昨[(白)]"
"sso"	"zo"	7	"擇[(白)]雜[(白)]"
"go"	"ko"	1	"哥歌[(文)]戈家[(白)]埂[(白)小溪]瓜[(白)]鴿[(文)]割[(文)]葛[(文)]胛[(白)～頭：肩膀]各[(文)]閣擱郭[(文)]江[(白)]角[(文)]廓[(文)]"
"go"	"ko"	3	"裹講[(白)]梗[(白)～～：桿兒]"
"go"	"ko"	5	"個[(文)]架[(白)]駕[(白)]嫁價[(白)]掛[(白)]卦[(白)]"
"go"	"ko"	7	"痂[(白)]裌[(白)單～衣：夾衣]甲[(白)手指～；鱗～；穿山～]擱[(白)]"
"ko"	"kʰo"	1	"科磕渴闊[(文)]豁擴搉殼[(文)]坑[(白)]"
"ko"	"kʰo"	3	"可顆"
"ko"	"kʰo"	5	"課"
"ko"	"kʰo"	7	"闊[(白)]確[(白)]客[(白)]"
"ngo"	"ŋo"	2	"蛾[(文)]鵝[(文)]俄訛牙[(白)]芽[(白)]岩[(白)]鄂"
"ngo"	"ŋo"	3	"我[用於複數「我們」]瓦[(白)]"
"ngo"	"ŋo"	5	"我[用於單數]餓[(文)]臥"
"xo"	"xo"	1	"蝦[(白)]𨉣[～腰]花[(白)]喝[(文)]郝蠚[(文)]鶴霍藿"
"xo"	"xo"	3	"火[(文)]"
"xo"	"xo"	5	"荷[(文)薄～]貨[(文)]化[(白)]"
"xo"	"xo"	7	"嚇[～一跳]"
"xxo"	"ɣo"	2	"何荷[(文)]合[(文)]盒[(文)]鹹[(白)]行[(白)走]橫[(白)～放起；～得很]"
"xxo"	"ɣo"	3	"下[(白)底～；～降]"
"xxo"	"ɣo"	6	"賀[(文)]夏[春～]下[(文)～定]畫[(白)]話[(白)]"
"o"	"o"	1	"阿啊倭鴉[(白)]椏萵蝸惡[(文)]軛"
"o"	"o"	3	"啞[(白)]"
"o"	"o"	5	"划[(白)]"
"o"	"o"	7	"鴨[(白)]"
"bio"	"pio"	5	"蔽[(白)]"
"bio"	"pio"	7	"壁[(白)]"
"pio"	"pʰio"	7	"劈[(白)]"
"bbio"	"bio"	2	"平[(白)]坪[(白)]評[(白)]"
"bbio"	"bio"	6	"病[(白)]"
"mio"	"mio"	2	"名[(白)]"
"mio"	"mio"	6	"命[(白)]"
"dio"	"tio"	1	"釘[(白)]疔[(白)]"
"dio"	"tio"	3	"頂[(白)]鼎[～鍋]"
"dio"	"tio"	5	"釘[(白)]訂[(白)]"
"dio"	"tio"	7	"滴[(白)]"
"tio"	"tʰio"	1	"廳[(白)～屋：客廳]"
"tio"	"tʰio"	5	"聽[(白)～見；～其自然]"
"tio"	"tʰio"	7	"踢[(白)]"
"ddio"	"dio"	6	"地[(白)]定[(白)]"
"ddio"	"dio"	7	"笛[(白)]糴[(白)]"
"lio"	"lio"	2	"捋[(文)]略靈[(白)]零[(白)]鈴[(白)]"
"lio"	"lio"	3	"領[(白)]嶺[(白)]"
"lio"	"lio"	7	"栗[(白)～樹；～木衝：地名]掠"
"zhio"	"tɕio"	1	"遮[(白)]精[(白)]睛[(白)]正[(白)～月]哪[(訓讀)～個]"
"zhio"	"tɕio"	2	"着[(文)]酌[(文)]腳[(文)]覺[(文)]爵"
"zhio"	"tɕio"	3	"姐[(白)]井[(白)]整[(白)]頸[(白)]診[(白)]"
"zhio"	"tɕio"	5	"借[(白)]正[(白)]"
"zhio"	"tɕio"	7	"覺[(白)]隻[(白)]炙[(白)～火：烤火]"
"chio"	"tɕʰio"	1	"車[(白)]卿[(白)姓]清[(白)]輕[(白)]青[(白)]"
"chio"	"tɕʰio"	2	"鵲[(文)]雀[(文)]卻確[(文)]"
"chio"	"tɕʰio"	3	"笡[～眼皮]扯[(白)]請[(白)]"
"chio"	"tɕʰio"	5	"笡[斜]凊[涼]"
"chio"	"tɕʰio"	7	"鵲[(白)]赤[(白)]尺[(白)]"
"zzhio"	"dʑio"	2	"茄"
"gnio"	"ȵio"	2	"虐瘧明[(白)～晡日：明天]"
"shio"	"ɕio"	1	"賒[(白)]削[(文)]聲[(白)]星[(白)]腥[(白)]靴[(白)]"
"shio"	"ɕio"	3	"寫[(白)]捨[(白)]醒[(白)]"
"shio"	"ɕio"	5	"瀉[(白)]卸[(白)]赦[(白)]繡[(白)]洩[(白)]姓[(白)]"
"shio"	"ɕio"	7	"錫[(白)]腋[(白)～眼：膈肢窩]"
"sshio"	"ʑio"	2	"斜[(白)]邪蛇[(白)]嚼[(文)]勺若弱[(文)]晴[(白)]成[(白)做～呱哩：做成了]"
"sshio"	"ʑio"	3	"社[(白)趕～]惹[(白)]喏[唱～：行禮作揖]"
"sshio"	"ʑio"	6	"謝[(白)]射[(白)]芍陣[(白)]淨[(白)]"
"sshio"	"ʑio"	7	"蓆[(白)竹～]石[(白)～頭]"
"io"	"io"	2	"約[(文)]藥[(文)]鑰躍嶽岳樂[音～]學[(文)]贏[(白)]爺[(白)父：阿～]"
"io"	"io"	3	"野[(白)]影[(白)]也[(白)]"
"io"	"io"	5	"夜[(白)]"
"io"	"io"	7	"易[(白)姓]"
"bai"	"pai"	1	"𨃅[～子：瘸子]跛[～子：瘸子]"
"bai"	"pai"	3	"擺"
"bai"	"pai"	5	"拜[(文)]閉[(白)睡：朝天～(朝天睡)；～不牢(睡不着)]"
"bai"	"pai"	7	"鱉[(白)]逼[(白)]憋[(白)]別[(白)]"
"pai"	"pʰai"	5	"派[灑～：整齊、清潔(多指人)]"
"bbai"	"bai"	2	"排[(文)]牌[(文)]"
"bbai"	"bai"	6	"稗[(文)]敗"
"mai"	"mai"	2	"埋[(文)]"
"mai"	"mai"	3	"買[(文)]米[(白)]"
"mai"	"mai"	5	"賣[(文)]邁"
"mai"	"mai"	7	"墨[(白)]篾[(白)]那[(訓讀)～個，～隻]"
"fai"	"fai"	5	"肺[(白)]"
"dai"	"tai"	1	"獃低[(白)]"
"dai"	"tai"	3	"底[(白)]抵[(白)～錢：值錢；愛惜]"
"dai"	"tai"	5	"戴帶[(文)～隊]"
"dai"	"tai"	7	"跌[(白)]"
"tai"	"tʰai"	1	"胎苔[舌～]梯[(白)]"
"tai"	"tʰai"	5	"太泰態替[(白)]剃[(白)]"
"tai"	"tʰai"	7	"帖[(白)]貼[(白)]鐵[(白)]"
"ddai"	"dai"	2	"臺擡薹[菜～]"
"ddai"	"dai"	3	"尋[(訓讀)]找[(訓讀)]"
"ddai"	"dai"	6	"代袋貸待怠殆弟[(白)阿～]第[(白)～一]"
"nai"	"nai"	2	"泥[(白)]"
"lai"	"lai"	2	"來[(文)]犁[(白)]"
"lai"	"lai"	3	"乃奶[(文)]"
"lai"	"lai"	5	"耐奈[(文)]賴癩[(文)]礙"
"lai"	"lai"	7	"熱[(白)～頭：太陽]肋[(白)]"
"zai"	"tsai"	1	"災[(文)]栽[(文)]齋[(文)]"
"zai"	"tsai"	3	"宰滓崽[兒子]子[(訓讀)別～：簪子]"
"zai"	"tsai"	5	"載[年～；～重；滿～]債再"
"zai"	"tsai"	7	"接[(白)]鯽[(白)]側[(白)]節[(白)]窄[(白)]截[(白)～斷]"
"cai"	"tsʰai"	1	"猜[(文)]釵差[出～]"
"cai"	"tsʰai"	3	"彩採睬踩"
"cai"	"tsʰai"	5	"菜[(文)]蔡[(文)]砌[(白)]"
"cai"	"tsʰai"	7	"切"
"zzai"	"dzai"	2	"才材財[(文)]裁[(文)]纔豺[(文)]柴[(文)]齊[大～家：大家]"
"zzai"	"dzai"	6	"在[(文)]"
"sai"	"sai"	1	"腮鰓篩[(文)]西[(白)東～：物件]犀[(白)]"
"sai"	"sai"	3	"洗[(白)]"
"sai"	"sai"	5	"賽曬[(文)]細[(白)]"
"sai"	"sai"	7	"澀[(白)]虱[(白)]塞[(白)]色[(白)]嗇[(白)～家婆：吝嗇鬼]"
"ssai"	"zai"	6	"寨[(文)]"
"ssai"	"zai"	7	"賊[(白)]"
"gai"	"kai"	1	"該皆階街[(文)]"
"gai"	"kai"	3	"改[(文)]解[(文)]"
"gai"	"kai"	5	"蓋[(文)]丐介界[(文)]芥[(文)]尬疥屆戒[(文)]械"
"gai"	"kai"	7	"結[(白)]"
"kai"	"kʰai"	1	"開[(文)]揩[(文)]"
"kai"	"kʰai"	3	"凱慨楷"
"kai"	"kʰai"	5	"概溉"
"ngai"	"ŋai"	1	"哀挨[(文)～近]"
"ngai"	"ŋai"	2	"呆磑埃崖捱"
"ngai"	"ŋai"	3	"藹矮[(文)]"
"ngai"	"ŋai"	5	"艾愛隘雁"
"xai"	"xai"	3	"海"
"xai"	"xai"	5	"懈"
"xai"	"xai"	7	"黑[(白)]"
"xxai"	"ɣai"	2	"孩諧鞋[(文)]"
"xxai"	"ɣai"	3	"蟹[(文)]"
"xxai"	"ɣai"	6	"亥害駭解[姓]"
"cuai"	"tsʰuai"	3	"揣喘"
"suai"	"suai"	1	"衰"
"suai"	"suai"	3	"摔灑[(白)～潔：整齊清潔(多指地方)]"
"suai"	"suai"	5	"帥疝"
"guai"	"kuai"	1	"乖[(文)]"
"guai"	"kuai"	3	"拐"
"guai"	"kuai"	5	"怪[(文)]"
"kuai"	"kʰuai"	3	"傀塊[(文)]會[～計]劊檜"
"kuai"	"kʰuai"	5	"快[(文)]筷"
"uai"	"uai"	1	"歪[(文)]"
"uai"	"uai"	2	"懷[(文)]槐[(文)]淮"
"uai"	"uai"	5	"外[(文)]壞[(文)]"
"bei"	"pei"	1	"杯卑碑悲揹"
"bei"	"pei"	3	"保[(白)]堡[(白)]寶[(白)]抱[(白)]"
"bei"	"pei"	5	"貝輩背報[(白)]簸[～箕]掭[(訓讀)～(筆)]"
"pei"	"pʰei"	1	"胚坯"
"pei"	"pʰei"	5	"沛配丕轡泡[(白)口水～～]"
"bbei"	"bei"	2	"培陪賠裴浮[(白)～起來]"
"bbei"	"bei"	6	"陛[～下]暴[(白)]鐾[～刀布]味倍背[～誦]菢[～雞婆：抱窩雞]"
"mei"	"mei"	1	"𥽰[～爛：(食物煮得)很爛；(衣服)很破爛]"
"mei"	"mei"	2	"梅枚媒煤眉[(文)]媚[(文)]楣[(文)]毛[(白)]霉"
"mei"	"mei"	3	"每美"
"mei"	"mei"	5	"妹昧寐沕[打～子：潛水]"
"fei"	"fei"	1	"灰恢麾非飛[(文)]妃揮輝徽"
"fei"	"fei"	3	"悔賄毀匪疿翡"
"fei"	"fei"	5	"晦廢肺[(文)]吠穢[(文)]慧費諱"
"ffei"	"vei"	2	"肥[(文)]微"
"ffei"	"vei"	3	"尾[(文)]"
"ffei"	"vei"	5	"未[(文)]味"
"dei"	"tei"	1	"刀[(白)]"
"dei"	"tei"	3	"倒[(白)打～]"
"dei"	"tei"	5	"到[(白)]倒[(白)～風]"
"tei"	"tʰei"	3	"討"
"ddei"	"dei"	2	"掏[(白)]逃[(白)]桃[(白)]淘[(白)]陶[(白)]萄[(白)]濤[(白)]"
"nei"	"nei"	3	"腦[(白)]惱[(白)]"
"lei"	"lei"	1	"纍[～胖：很胖]"
"lei"	"lei"	3	"老[(白)]佬[幫工～：僱工]"
"zei"	"tsei"	3	"早棗澡[(白)]"
"zei"	"tsei"	5	"竈[(白)]"
"cei"	"tsʰei"	3	"草"
"zzei"	"dzei"	2	"槽[(白)]巢[(白)]䐬[枵～：肚子空了，餓了]"
"sei"	"sei"	1	"騷[(白)]臊[(白)]"
"sei"	"sei"	3	"掃[～地]"
"sei"	"sei"	5	"掃[～管：笤帚]"
"gei"	"kei"	1	"高[(白)]膏[(白)]"
"gei"	"kei"	5	"告[(白)]"
"kei"	"kʰei"	5	"靠"
"xei"	"xei"	1	"薅[(白)～草：鋤草]"
"xei"	"xei"	3	"好[(白)]"
"duei"	"tuei"	1	"堆"
"duei"	"tuei"	5	"對碓"
"tuei"	"tʰuei"	1	"推"
"tuei"	"tʰuei"	3	"腿"
"tuei"	"tʰuei"	5	"退褪"
"dduei"	"duei"	6	"隊兌蛻銳"
"luei"	"luei"	1	"纍[～壯：很肥(指動物)；很胖(指人)]"
"luei"	"luei"	2	"雷擂"
"luei"	"luei"	3	"儡纍[～積]累[連～]壘"
"luei"	"luei"	5	"累[極困]內淚類"
"zuei"	"tsuei"	1	"追錐[(文)]糟[(白)]"
"zuei"	"tsuei"	3	"嘴[(文)]"
"zuei"	"tsuei"	5	"最綴贅醉[(文)]"
"cuei"	"tsʰuei"	1	"崔催吹[(文)]炊"
"cuei"	"tsʰuei"	5	"碎[(文)]脆翠粹猝趣[(白)]"
"zzuei"	"dzuei"	2	"槌[(文)]垂錘[(文)]捶[(文)]誰"
"zzuei"	"dzuei"	6	"罪"
"suei"	"suei"	1	"雖綏"
"suei"	"suei"	3	"水[(文)]"
"suei"	"suei"	5	"碎[(白)]歲[(文)]稅[(文)]遂隧穗"
"ssuei"	"zuei"	2	"隨誰"
"ssuei"	"zuei"	6	"睡瑞墜"
"guei"	"kuei"	1	"圭閨奎規龜[(文)]歸"
"guei"	"kuei"	3	"詭軌鬼[(文)]"
"guei"	"kuei"	5	"鱖桂貴[(文)]蓋[(白)]"
"kuei"	"kʰuei"	1	"盔魁虧[(文)]窺開[(白)]"
"kuei"	"kʰuei"	5	"愧"
"gguei"	"ɡuei"	2	"逵葵"
"gguei"	"ɡuei"	6	"櫃[(文)]潰[～膿]跪[(文)]癸"
"uei"	"uei"	1	"煨威"
"uei"	"uei"	2	"桅回[(文)]茴危爲[作～；～麼个：爲什麼]維[(文)]惟[(文)]唯[(文)]違[(文)]圍[(文)]"
"uei"	"uei"	3	"萎委偉葦緯"
"uei"	"uei"	5	"匯彙繪外[(白)～婆]衛惠僞位畏魏[(文)]慰胃謂蝟"
"bau"	"pau"	1	"褒包"
"bau"	"pau"	3	"保[(文)]堡[(文)]寶[(文)]飽[(文)]"
"bau"	"pau"	5	"報[(文)]豹[(文)]凸[(訓讀)]"
"pau"	"pʰau"	1	"拋"
"pau"	"pʰau"	3	"跑[(白)]"
"pau"	"pʰau"	5	"炮泡[(文)]雹"
"bbau"	"bau"	2	"袍跑[(文)]"
"bbau"	"bau"	6	"抱[(文)]暴[(文)]菢[(文)]胞[(文)]刨鮑爆[(文)]鉋"
"mau"	"mau"	2	"毛[(文)]矛茅[(文)]"
"mau"	"mau"	3	"卯冇[～得：沒有]"
"mau"	"mau"	5	"冒帽貌"
"dau"	"tau"	1	"刀[(文)]兜[(白)]逗[(白)]蔸篼"
"dau"	"tau"	3	"島禱倒[(文)打～]斗[(白)]陡[(白)]"
"dau"	"tau"	5	"到[(文)]鬥[(白)～爭]倒[(文)～風]"
"tau"	"tʰau"	1	"叼滔偷[(白)]"
"tau"	"tʰau"	3	"討[(文)]㪗[～涼]"
"tau"	"tʰau"	5	"套透[(白)]"
"ddau"	"dau"	2	"桃[(文)]逃[(文)]掏[(文)]淘[(文)]萄[(文)]陶[(文)]濤[(文)]頭"
"ddau"	"dau"	6	"道稻盜導豆[(白)]"
"lau"	"lau"	1	"撈[～鬆：很鬆]"
"lau"	"lau"	2	"勞撈牢嘮澇癆樓摟"
"lau"	"lau"	3	"老[(文)]腦[(文)]惱[(文)]簍[(白)]摟[(白)]漏[(白)]"
"lau"	"lau"	5	"鬧[～熱：熱鬧]"
"zau"	"tsau"	1	"遭糟蹲[(訓讀)]"
"zau"	"tsau"	3	"爪找沼走[(白)]"
"zau"	"tsau"	5	"躁竈[(文)]罩[(文)]皺[(白)]縐[(白)]"
"cau"	"tsʰau"	1	"操抄鈔搊[(白)～屎～尿：把屎把尿]"
"cau"	"tsʰau"	3	"草[(文)]炒[(文)]吵"
"cau"	"tsʰau"	5	"造糙湊[(白)]"
"zzau"	"dzau"	2	"曹槽[(文)]巢[(文)]"
"zzau"	"dzau"	6	"皂"
"sau"	"sau"	1	"騷[(文)]臊[(文)]梢捎搜[(白)]餿[(白)]"
"sau"	"sau"	3	"掃[(文)～地]嫂稍"
"sau"	"sau"	5	"掃[(文)]潲[(文)]漱[(白)]瘦[(白)]臊[～子]"
"ssau"	"zau"	2	"愁"
"gau"	"kau"	1	"高[(文)]膏[(文)]篙羔糕膠[(白)]勾[(白)]溝鉤[(白)]鬮[(白)]茭"
"gau"	"kau"	3	"稿搞狗[(白)]"
"gau"	"kau"	5	"告[(文)]酵[(白)]窖[(文)]覺[睏～]構[(白)結～：結冰]"
"kau"	"kʰau"	1	"犒敲"
"kau"	"kʰau"	3	"考烤口[(白)]"
"kau"	"kʰau"	5	"靠[(文)]扣[(白)]銬"
"ggau"	"ɡau"	2	"攪[(白)]"
"ngau"	"ŋau"	2	"熬牛[(白)]"
"ngau"	"ŋau"	3	"襖藕[(白)]嘔[(白)]"
"ngau"	"ŋau"	5	"傲奧懊坳[山～]"
"xau"	"xau"	1	"蒿薅[(文)]耗"
"xau"	"xau"	3	"好[(文)]"
"xau"	"xau"	5	"好[愛好]號[～數]孝[帶～]"
"xxau"	"ɣau"	2	"豪壕毫號[～雷：打雷]喉[(白)]猴"
"xxau"	"ɣau"	3	"後[(白)]"
"xxau"	"ɣau"	6	"有[(白)]厚[(白)]浩後[(白)]"
"au"	"au"	1	"爊[～菜]"
"au"	"au"	5	"漚[(白)]慪[(白)]"
"biau"	"piau"	1	"標[(文)]瞟[(文)]彪"
"biau"	"piau"	3	"表錶"
"piau"	"pʰiau"	1	"飄"
"piau"	"pʰiau"	3	"瞟[～子：鬥雞眼兒]"
"piau"	"pʰiau"	5	"票漂"
"bbiau"	"biau"	2	"瓢嫖"
"miau"	"miau"	2	"苗[(文)]描[(文)]貓[(文)]錨"
"miau"	"miau"	3	"藐渺秒杳"
"miau"	"miau"	5	"妙"
"diau"	"tiau"	1	"刁貂雕[(文)]蹺[(訓讀)～二馬腳：蹺二郎腿]"
"diau"	"tiau"	5	"釣[(文)]吊[(文)]掉[(文)]"
"tiau"	"tʰiau"	1	"挑[(文)]"
"tiau"	"tʰiau"	5	"跳[(文)]糶"
"ddiau"	"diau"	2	"條[(文)]調[～和]"
"ddiau"	"diau"	6	"調[(文)音調；～動]"
"liau"	"liau"	2	"燎療遼撩聊寥"
"liau"	"liau"	3	"了[～結]瞭"
"liau"	"liau"	5	"料[(文)]廖搖[(訓讀)～腦殼：搖頭]撂[扔]"
"zhiau"	"tɕiau"	1	"交郊膠[(文)]焦[(文)]蕉[(文)]椒[(文)]朝昭招詔驕嬌澆"
"zhiau"	"tɕiau"	3	"絞狡鉸攪剿矯繳餃笊皎"
"zhiau"	"tɕiau"	5	"教[(文)]醮照[～子：鏡子]叫[(文)]"
"chiau"	"tɕʰiau"	1	"繰[～邊]悄超"
"chiau"	"tɕʰiau"	3	"巧"
"chiau"	"tɕʰiau"	5	"俏鞘竅翹"
