#ɿ
p [21]碑卑逼笔碧毕必[53]比彼鄙滗{挡住渣滓把液体倒出来}[44]被备痹敝蔽弊币毙陛闭蓖{~子}鐾{~刀布，把刀~~}
pʰ [21]批披=丕辟劈匹霹屄{女阴}[24]皮鼻{既指鼻子，也指鼻涕}脾啤疲琵枇[53]僻{~背：偏僻}癖{洁~}[44]避{~雨}屁
m [21]蜜密秘[24]迷谜眉猕糜{~子}靡縻{把断了的绳子接起来}[53]米[44]眯寐{小睡一会}泌觅
t [21]低滴的={目~}[24]嫡笛敌狄[53]底抵[44]弟=帝递
tʰ [21]踢梯嚏{喷~}[24]堤题提蹄啼[53]体[44]弟-第地替剃剔屉{笼~}
ȵ [21]匿{~名信}逆{~向行驶}[24]泥尼拟倪妮呢{~子衣裳}[53]你[44]腻溺
l [21]力立粒历栗{毛~子}[24]梨犁黎离篱璃鹂厘狸{~猫}[53]礼李里理鲤锂[44]厉例励丽隶荔利痢莉吏笠
ʦ [21]支{动词，~起来}枝肢吱{拟声词}孜{~然}资姿咨脂兹滋之芝只{~有两个人}[24]支{量词，一~笔}[53]紫纸姊指子旨止趾址仔籽梓[44]志痣痔至
ʦʰ [21]龇差{参~}□{眼睛一动不动地盯着看}[24]迟辞词瓷{~器}池{鱼~}慈磁{~石}雌祠□{反应迟钝}[53]此齿{~轮}[44]刺赐次伺字自
s [21]斯撕施私师狮司丝思诗尸[24]匙时[53]死屎使史驶始矢[44]是氏四肆示视似祀巳寺嗣饲士柿事市试

#ʅ
tʂ [21]知={~识}汁秩织质{~量}栀{~子花}[24]职执直值=只{量词，一~筷子}殖植[44]智雉致稚置治滞制质{人~}□{~的：头脑不灵活，呆滞}
tʂʰ [21]吃知-{~道}尺痴嗤饬{整~}[24]持侄值-{~钱：贵重}驰弛[53]侈耻[44]赤斥翅
ʂ [21]湿适释失室识式饰[24]十什{~锦}拾石实食蚀豉{豆~}[44]世势誓逝嗜
ʐ [21]日=

#i
tʂ [21]脐鸡奇{~数}畸稽肌几{茶~}基机讥饥级绩击激积脊迹圾{垃~}箕{簸~}寂[24]急及疾吉即极集={~合}辑籍藉[53]挤己几虮[44]计继系祭际荠{~~菜：一种野菜}济寄技妓纪记忌季既
tʂʰ [21]乞{~巧节}七漆戚妻栖欺期凄[24]齐集-{逢~}奇骑琦岐芪麒祁其棋琪旗祈畦[53]起杞企岂[44]砌契器弃气汽去{来~}剂{一~药，面~子}
ʂ [21]西吸息熄媳犀溪婿{女~}牺希稀悉膝锡析嬉熙奚兮夕惜晰昔蟋硒[24]席习袭[53]洗喜玺[44]细戏系
ʐ [21]一衣依医溢伊乙[24]移宜谊仪姨疑胰夷颐遗[53]已以倚椅蚁揖{作~}尾{~巴}[44]艺义议意易异毅逸忆亿抑翼益亦译疫役

#u
p [53]捕哺补堡-{大~子山}[44]布怖{恐~}
pʰ [21]铺扑仆噗[24]蒲脯{胸~}菩仆匍葡□{~鸽：鸽子}[53]谱普浦朴[44]部簿铺步瀑
m [21]不木目穆睦[24]模{~子}谋[53]母某亩牡拇姆{保~}[44]慕幕暮墓牧募□{模糊，看不清楚}
f [21]夫肤福敷麸{麦~子}复{~原}腹覆[24]芙扶蝠服伏幅{一~画}孵俘{~虏}符茯栿{~梁}佛浮缚{束~}[53]斧府否腑腐釜辅[44]付父赴附赋傅富副复{~兴}妇负
v [21]屋物乌污捂坞巫诬侮钨{~丝}[24]吴蜈{~蚣}吾无梧[53]五午伍舞武[44]戊恶{可~}误悟务雾勿
t [21]都督[24]犊{牛~子}[53]堵赌肚{猪~子}[44]度渡镀
tʰ [21]秃突凸[24]徒屠途图塗读独毒[53]土吐[44]兔杜肚{~子}
l [21]录鹿陆碌禄[24]奴卢炉芦{~苇}庐{茅~}[53]努鲁橹[44]路璐露弄怒赂鹭
tʂ [21]猪诸诛蛛株朱珠竹筑触{接~}[24]族逐竺足烛卒{兵~}[53]组祖阻拄{~拐杖}主煮嘱瞩[44]做著助驻住注蛀铸祝
tʂʰ [21]出粗初促畜绌{衣服皱巴巴的样子}[24]除厨锄雏橱[53]储{~蓄}楚处杵鼠{老~}[44]住{停下}柱醋猝{仓~}
ʂ [21]苏酥梳疏{~远}蔬书舒枢输殊叔淑抒速[24]熟赎术述秫塾[53]暑鼠{属~的}黍署{专~}薯数{动词}蜀属曙[44]树诉{~苦}素塑嗉{鸟~子}恕数竖束漱
ʐ [21]入褥□{~刺：肉刺}[24]如儒孺茹□{胳膊~得很：指胳膊发酸、无力}[53]乳辱擩{~进去}
k [21]姑谷骨估辜菇咕孤箍[53]古鼓股[44]故固雇顾
kʰ [21]枯哭窟{~窿}[53]苦[44]库酷裤
x [21]呼乎忽[24]胡湖糊{动词，涂抹，粘合}蝴葫壶核{果子~，桃~}狐弧瑚[53]虎浒{水~}[44]糊{名词，像粥一样稀稠的食物}户护互沪扈

#ʮ
ʦ [21]居租车{~马炮}拘驹矩橘掬{一~：一捧}鞠[24]菊[53]举[44]巨拒距据锯聚具俱惧句剧炬
ʦʰ [21]曲蛐蛆趋区驱屈躯龋{~牙}麯{酒~}[24]渠局瞿苣{苦~}[53]取娶[44]趣祛
s [21]虚嘘须需肃宿俗墟戌吁蓿{苜~}荽{芫~}屑{白~：头皮屑}[24]徐[53]许[44]序叙绪絮续{把火~上：给炉子里添火，让火一直烧着}旭恤畜蓄□{隐瞒实情}
ȵ [21]律率旅泪-捋氯{~气}[24]驴[53]女吕铝屡缕{丝~}履侣[44]虑滤
